School Year,School Number,School Name,Principal,Location 1,Associate Superintendent,Phone,Fax,Hours,Cluster,School Website,Receiving Schools,Feeder Schools,Elementary School Service Areas,Middle School Service Areas,High School Service Areas,Zip Codes
2014,212,Meadow Hall ES,Mr. Cabell W. Lloyd,"951 Twinbrook Parkway
Rockville, MD 20851
(39.083484706000036, -77.11606313099998)",Dr. Donna S. Hollingshead,(301) 279-4988,(301) 517-5887,8:50 - 3:05,Rockville,http://www.montgomeryschoolsmd.org/schools/meadowhalles/,Wood,,74,37,5,32165
2014,216,Travilah ES,Mrs. Susan Shenk,"13801 DuFief Mill Road North
Potomac, MD 20878
(39.08206739900004, -77.24951580099997)",Dr. Donna S. Hollingshead,(301) 840-7153,(301) 670-8230,9:15 - 3:30,Thomas S. Wootton,http://www.montgomeryschoolsmd.org/schools/travilahes/,Frost,,110,9,6,32695
2014,219,Farmland ES,Mrs. Mary E. Bliss,"7000 Old Gate Road
Rockville, MD 20852
(39.04766372100005, -77.14462934899996)",Dr. Donna S. Hollingshead,(301) 230-5919,(301) 230-5424,9:10 - 3:30,Walter Johnson,http://www.montgomeryschoolsmd.org/schools/farmlandes/,Tilden,,39,8,12,32430
2014,220,Luxmanor ES,Mr. Ryan D. Forkert,"6201 Tilden Lane
Rockville, MD 20852
(39.04403749000005, -77.12748339599995)",Dr. Donna S. Hollingshead,(301) 230-5914,(301) 230-5917,8:50 - 3:05,Walter Johnson,http://www.montgomeryschoolsmd.org/schools/luxmanores/,Tilden,,69,8,12,32430
2014,226,Beverly Farms ES,Dr. Beth L. Brown,"8501 Postoak Road
Potomac, MD 20854
(39.05224595300007, -77.17497244299994)",Dr. Donna S. Hollingshead,(301) 469-1050,(301) 469-1058,8:50 - 3:05,Winston Churchill,http://www.montgomeryschoolsmd.org/schools/beverlyfarmses/,Hoover,,10,7,18,32437
2014,227,Ritchie Park ES,Ms. M. Catherine Long,"1514 Dunster Road
Rockville, MD 20854
(39.06231844100006, -77.17386158599999)",Dr. Donna S. Hollingshead,(301) 279-8475,(301) 517-5047,8:50 - 3:05,Richard Montgomery,http://www.montgomeryschoolsmd.org/schools/ritchieparkes/,Julius West,,86,6,4,32437
2014,229,College Gardens ES,Mrs. Stacey F. Rogovoy,"1700 Yale Place
Rockville, MD 20850
(39.102718594000066, -77.16200230199996)",Dr. Donna S. Hollingshead,(301) 279-8470,(301) 279-8473,9:00 - 3:30,Richard Montgomery,http://www.montgomeryschoolsmd.org/schools/collegegardenses/,Julius West,,29,6,4,32162
2014,233,Fallsmead ES,Mrs. Roni S. Silverstein,"1800 Greenplace Terrace
Rockville, MD 20850
(39.07866347600003, -77.17719733499996)",Dr. Donna S. Hollingshead,(301) 279-4984,(301) 279-3040,8:50 - 3:05,Thomas S. Wootton,http://www.montgomeryschoolsmd.org/schools/fallsmeades/,Frost MS,,38,9,6,32162
2014,235,Wayside ES,Mrs. Donna E. Michela,"10011 Glen Road
Potomac, MD 20854
(39.046707327000036, -77.20676614599995)",Dr. Donna S. Hollingshead,(301) 279-8484,(301) 279-3326,9:15 - 3:30,Winston Churchill,http://www.montgomeryschoolsmd.org/schools/waysidees/,Hoover,,116,7,18,32437
2014,238,Cold Spring ES,Mr. Martin J. Barnett,"9201 Falls Chapel Way
Potomac, MD 20854
(39.05931222700008, -77.18744708199995)",Dr. Donna S. Hollingshead,(301) 279-8480,(301) 279-3226,8:50 - 3:05,Thomas S. Wootton,http://www.montgomeryschoolsmd.org/schools/coldspringes/,Cabin John,,28,24,6,32437
2014,241,DuFief ES,Mr. Brent Mascott,"15001 DuFief Drive
Gaithersburg, MD 20878
(39.10150615300006, -77.23846014599997)",Dr. Donna S. Hollingshead,(301) 279-4980,(301) 279-4983,8:50 - 3:05,Thomas S. Wootton,http://www.mcps.k12.md.us/schools/dufiefes/index.shtml,Frost,,35,9,6,32695
2014,242,Dr. Sally K. Ride ES,Mr. Christopher A. Wynne,"21301 Seneca Crossing Drive
Germantown, MD 20876
(39.20638937000007, -77.23847982399997)",Dr. LaVerne G. Kimball,(301) 353-0994,(301) 601-0349,8:50 - 3:05,Seneca Valley,http://www.montgomeryschoolsmd.org/schools/ridees/,"Clemente, King",,85,2,1,32690
2014,244,Thurgood Marshall ES,Mrs. Pamela S. Nazzaro,"12260 McDonald Chapel Drive
Gaithersburg, MD 20878
(39.12517697200008, -77.25913866199994)",Dr. LaVerne G. Kimball,(301) 670-8282,(301) 670-8256,9:15 - 3:30,Quince Orchard,http://www.montgomeryschoolsmd.org/schools/thurgoodmarshalles/,Ridgeview,,70,1,2,32695
2014,302,Burtonsville ES,Ms. Kimberly L. Kimber,"15516 Old Columbia Pike
Burtonsville, MD 20866
(39.109794848000035, -76.93478834199993)",Dr. Myra J. Smith,(301) 989-5654,(301) 989-5707,9:05 - 3:30,Northeast Consortium,http://www.montgomeryschoolsmd.org/schools/burtonsvillees/,Banneker,,17,13,9,32679
2014,303,Fairland ES,Mrs. Tillie C. Garfinkel,"14315 Fairdale Road Silver Spring
MD 20905
(39.091077090000056, -76.95730058999999)",Dr. Myra J. Smith,(301) 989-5658,(301) 989-5769,9:15 - 3:30,Northeast Consortium,http://www.montgomeryschoolsmd.org/schools/fairlandes/,"Banneker, Briggs Chaney",,37,13,10,33058
2014,304,Broad Acres ES,Dr. Peter H. Bray,"710 Beacon Road Silver Spring
MD 20903
(39.007947827000066, -76.98435937699998)",Dr. Myra J. Smith,(301) 431-7616,(301) 431-7691,8:35 - 3:05,Northeast Consortium,http://www.montgomeryschoolsmd.org/schools/broadacreses/,White Oak,,61,34,24,32845
2014,305,Jackson Road ES,Mrs. Sally A. Macias,"900 Jackson Road Silver Spring
MD 20904
(39.055848378000064, -76.99222164299994)",Dr. Myra J. Smith,(301) 989-5650,(301) 879-1054,8:50 - 3:05,Northeast Consortium,http://www.montgomeryschoolsmd.org/schools/jacksonroades/,White Oak,,60,34,24,32848
2014,307,Roscoe R. Nix ES,Ms. Annette M. Ffolkes,"1100 Corliss Street Silver Spring
MD 20903
(39.01686790200006, -76.98866276699994)",Dr. Myra J. Smith,(301) 422-5070,(301) 422-5072,8:50 - 3:05,Northeast Consortium,http://www.montgomeryschoolsmd.org/schools/nixes/,Cresthaven,,92,12,24,32845
2014,308,Cloverly ES,Ms. Melissa A. Brunson,"800 Briggs Chaney Road Silver Spring
MD 20905
(39.10693709700007, -76.99421969899998)",Dr. Myra J. Smith,(301) 989-5770,(301) 879-1035,8:50 - 3:05,Northeast Consortium,http://www.montgomeryschoolsmd.org/schools/cloverlyes/,"Briggs Chaney, Farquhar",,27,14,9,33058
2014,309,Burnt Mills ES,Ms. Lisa O. Thomas,"11211 Childs Street Silver Spring
MD 20901
(39.03874423000008, -77.00282721699995)",Dr. Myra J. Smith,(301) 649-8192,(301) 649-8097,9:20 - 3:25,Northeast Consortium,http://www.montgomeryschoolsmd.org/schools/burntmillses/,Key,,16,12,10,32839
2014,310,Cannon Road ES,Mr. Norman L. Coleman,"901 Cannon Road
Silver Spring, MD 20904
(39.069493700000066, -76.99411368899996)",Dr. Myra J. Smith,(301) 989-5662,(301) 989-5692,9:15 - 3:30,Northeast Consortium,http://www.montgomeryschoolsmd.org/schools/cannonroades/,Key,,19,12,24,32848
2014,312,William Tyler Page ES,Ms. Raushann Austin,"13400 Tamarack Road Silver Spring
MD 20904
(39.07513527100008, -76.98307021999995)",Dr. Myra J. Smith,(301) 989-5672,(301) 879-1036,8:50 - 3:05,Northeast Consortium,http://www.montgomeryschoolsmd.org/schools/pagees/,Briggs Chaney,,81,14,10,32848
2014,313,Galway ES,"Mrs. Dorothea A. Fuller, Acting","12612 Galway Drive Silver Spring
MD 20904
(39.064644059000045, -76.94482330199997)",Dr. Myra J. Smith,(301) 595-2930,(301) 902-1230,9:15 - 3:25,Northeast Consortium,http://www.montgomeryschoolsmd.org/schools/galwayes/,Briggs Chaney,,47,14,9,32848
2014,316,Stonegate ES,Miss Audra M. Fladung,"14811 Notley Road Silver Spring
MD 20905
(39.098977423000065, -77.01665552699995)",Dr. Myra J. Smith,(301) 989-5668,(301) 989-5671,8:50 - 3:05,Northeast Consortium,http://www.montgomeryschoolsmd.org/schools/stonegatees/,"Farquhar, White Oak",,106,34,10,33058
2014,334,Greencastle ES,"Mr. R. Kevin Payne, Jr.","13611 Robey Road Silver Spring
MD 20904
(39.08121586300007, -76.94190610499999)",Dr. Myra J. Smith,(301) 595-2940,(301) 902-1222,8:50 - 3:05,Northeast Consortium,http://www.montgomeryschoolsmd.org/schools/greencastlees/,Banneker,,55,13,9,32848
2014,336,Little Bennett ES,Mr. Shawn D. Miller,"23930 Burdette Forest Road
Clarksburg, MD 20871
(39.24586265500005, -77.27500437999998)",Dr. LaVerne G. Kimball,(301) 540-5535,(301) 540-5792,8:50 - 3:05,Clarksburg,http://www.montgomeryschoolsmd.org/schools/littlebennettes/,Rocky Hill,,68,27,8,32682
2014,337,"William B. Gibbs, Jr. ES",Mrs. Kimberly B. Bosnic,"12615 Royal Crown Drive
Germantown, MD 20876
(39.20511369400003, -77.25920777899995)",Dr. LaVerne G. Kimball,(301) 353-0800,(301) 353-0890,9:15 - 3:30,Clarksburg,http://www.montgomeryschoolsmd.org/schools/gibbses/,Rocky Hill,,122,27,8,32690
2014,340,Great Seneca Creek ES,Mr. Scott T. Curry,"13010 Dairymaid Drive
Germantown, MD 20874
(39.15283001300003, -77.26874194099997)",Dr. LaVerne G. Kimball,(301) 353-8500,(301) 515-3044,8:50 - 3:05,Northwest,http://www.montgomeryschoolsmd.org/schools/greatsenecacreekes/,"Kingsview, Clemente",,54,5,7,32687
2014,351,Darnestown ES,Mrs. Laura S. Colgary,"15030 Turkey Foot Road
Gaithersburg, MD 20878
(39.10268287300005, -77.28425594599997)",Dr. LaVerne G. Kimball,(301) 840-7157,(301) 548-7527,9:15 - 3:30,Northwest,http://www.montgomeryschoolsmd.org/schools/darnestownes/,Lakelands Park,,32,20,7,32695
2014,360,Jones Lane ES,Mrs. Carole A. Sample,"15110 Jones Lane
Gaithersburg, MD 20878
(39.103240019000054, -77.26472602099994)",Dr. LaVerne G. Kimball,(301) 840-8160,(301) 840-8162,8:50 - 3:05,Quince Orchard,http://www.montgomeryschoolsmd.org/schools/joneslanees/,Ridgeview,,62,1,2,32695
2014,401,Bethesda ES,Ms. Lisa S. Seymour,"7600 Arlington Road
Bethesda, MD 20814
(38.98627014600004, -77.09873626899997)",Dr. Donna S. Hollingshead,(301) 657-4979,(301) 657-4973,8:50 - 3:05,"B-CC, Walt Whitman",http://www.montgomeryschoolsmd.org/schools/bethesdaes/,"Pyle, Westland",Rosemary Hills,9,15,11,31801
2014,403,Chevy Chase ES,Mrs. Jody L. Smith,"4015 Rosemary Street
Chevy Chase, MD 20815
(38.97787807700007, -77.08010041499995)",Dr. Donna S. Hollingshead,(301) 657-4994,(301) 657-4980,8:50 - 3:05,Bethesda-Chevy Chase,http://www.montgomeryschoolsmd.org/schools/chevychasees/,Westland,Rosemary Hills,93,15,11,31802
2014,405,Somerset ES,Ms. Kelly Morris,"5811 Warwick Place
Chevy Chase, MD 20815
(38.968784269000025, -77.09293568199996)",Dr. Donna S. Hollingshead,(301) 657-4985,(301) 657-4907,8:50 - 3:05,Bethesda-Chevy Chase,http://www.montgomeryschoolsmd.org/schools/somersetes/,Westland,,101,15,11,31802
2014,408,Westbrook ES,Ms. Jennifer S. Lane,"5110 Allan Terrace
Bethesda, MD 20816
(38.956305057000066, -77.10301008199997)",Dr. Donna S. Hollingshead,(301) 320-6506,(301) 320-6615,8:50 - 3:05,Bethesda-Chevy Chase,http://www.montgomeryschoolsmd.org/schools/westbrookes/,Westland,,118,15,11,31805
2014,410,Bradley Hills ES,Ms. Sandra S. Reece,"8701 Hartsdale Avenue
Bethesda, MD 20817
(38.99864219500006, -77.11780883799997)",Dr. Donna S. Hollingshead,(301) 571-6966,(301) 571-6969,8:50 - 3:05,Walt Whitman,http://www.montgomeryschoolsmd.org/schools/bradleyhillses/,Pyle,,11,17,13,31810
2014,415,North Chevy Chase ES,Ms. Renee D. Wallace-Stevens,"3700 Jones Bridge Road
Chevy Chase, MD 20815
(38.99937274200005, -77.07349438399996)",Dr. Donna S. Hollingshead,(301) 657-4950,(301) 951-6658,9:00 - 3:30,Bethesda-Chevy Chase,http://www.montgomeryschoolsmd.org/schools/nchevychasees/,Westland,Rosemary Hills,94,15,11,31802
2014,417,Wood Acres ES,Mrs. Marita R. Sherburne,"5800 Cromwell Drive
Bethesda, MD 20816
(38.967591621000054, -77.11779202599996)",Dr. Donna S. Hollingshead,(301) 320-6502,(301) 320-6536,8:45 - 3:05,Walt Whitman,http://www.montgomeryschoolsmd.org/schools/woodacreses/,Pyle,,124,17,13,31805
2014,419,Burning Tree ES,Dr. Judith F. Lewis,"7900 Beech Tree Road
Bethesda, MD 20817
(38.98965670200005, -77.14200905999996)",Dr. Donna S. Hollingshead,(301) 320-6510,(301) 320-6538,9:05 - 3:25,Walt Whitman,http://www.montgomeryschoolsmd.org/schools/burningtreees/,Pyle,,15,17,13,31810
2014,420,Bannockburn ES,Mr. Daniel Walder,"6520 Dalroy Lane
Bethesda, MD 20817
(38.97416872400004, -77.13701541499995)",Dr. Donna S. Hollingshead,(301) 320-6555,(301) 320-6559,9:10- 3:30,Walt Whitman,http://www.montgomeryschoolsmd.org/schools/bannockburnes/,Pyle,,3,17,13,31810
2014,422,Wyngate ES,Ms. Barbara J. Leister,"9300 Wadsworth Drive
Bethesda, MD 20817
(39.00853432200006, -77.12754537999996)",Dr. Donna S. Hollingshead,(301) 571-6979,(301) 571-3870,8:50 - 3:05,Walter Johnson,http://www.montgomeryschoolsmd.org/schools/wyngatees/,North Bethesda,,127,16,12,31810
2014,425,Ashburton ES,Mrs. Charlene E. Garran,"6314 Lone Oak Drive
Bethesda, MD 20817
(39.02000059100004, -77.12821113899997)",Dr. Donna S. Hollingshead,(301) 571-6959,(301) 897-2517,8:50 - 3:05,Walter Johnson,http://www.montgomeryschoolsmd.org/schools/ashburtones/,North Bethesda,,2,16,12,31810
2014,501,Sherwood ES,Mrs. Dina E. Brewer,"1401 Olney-Sandy Spring Road Sandy Spring
MD 20860
(39.14863718600003, -77.03284142399997)",Dr. Myra J. Smith,(301) 924-3195,(301) 924-3294,9:15 - 3:30,"NE Consort., Sherwood",http://www.montgomeryschoolsmd.org/schools/sherwoodes/,Farquhar,,99,18,14,32440
2014,502,Olney ES,Mrs. Carla Glawe,"3401 Queen Mary Drive
Olney, MD 20832
(39.148399674000075, -77.06708266199996)",Dr. Myra J. Smith,(301) 924-3126,(301) 570-1094,9:15 - 3:30,Sherwood,http://www.montgomeryschoolsmd.org/schools/olneyes/,Rosa Parks,,80,4,14,31813
2014,504,Westover ES,Dr. Patricia A. Kelly,"401 Hawkesbury Lane Silver Spring
MD 20904
(39.07426529900005, -77.01745430999995)",Dr. Myra J. Smith,(301) 989-5676,(301) 989-5679,9:15 - 3:30,Northeast Consortium,http://www.montgomeryschoolsmd.org/schools/westoveres/,White Oak,,119,34,24,32848
2014,505,Lucy V. Barnsley ES,Mr. Andrew J. Winter,"14516 Nadine Drive
Rockville, MD 20853
(39.09461166800003, -77.10291041199997)",Dr. Donna S. Hollingshead,(301) 460-2121,(301) 460-2172,9:00 - 3:30,Rockville,http://www.montgomeryschoolsmd.org/schools/barnsleyes/,Wood,,4,37,5,32432
2014,506,Flower Valley ES,Mrs. Gay E. Melnick,"4615 Sunflower Drive
Rockville, MD 20853
(39.10483764000003, -77.09329980299998)",Dr. Donna S. Hollingshead,(301) 924-3135,(301) 924-6789,8:50 - 3:05,Rockville,http://www.montgomeryschoolsmd.org/schools/flowervalleyes/,Wood,,43,37,5,32432
2014,508,Candlewood ES,Dr. Linda B. Sheppard,"18100 Washington Grove Lane
Gaithersburg, MD 20879
(39.15351846500005, -77.16434091499997)",Dr. Myra J. Smith,(301) 840-7167,(301) 840-7171,9:15 - 3:30,Col. Zadok Magruder,http://www.montgomeryschoolsmd.org/schools/candlewoodes/,Shady Grove,,84,23,15,32691
2014,511,Cashell ES,Ms. Maureen Ahern,"17101 Cashell Road
Rockville, MD 20853
(39.13685839900006, -77.08662348299998)",Dr. Myra J. Smith,(301) 924-3130,(301) 924-3132,8:50 - 3:05,Col. Zadok Magruder,http://www.montgomeryschoolsmd.org/schools/cashelles/,Redland,,22,23,15,31813
2014,512,Greenwood ES,Mrs. Cheryl A. Bunyan,"3336 Gold Mine Road
Brookeville, MD 20833
(39.16637496800007, -77.06475137299998)",Dr. Myra J. Smith,(301) 924-3145,(301) 924-3296,8:50 - 3:05,Sherwood,http://www.montgomeryschoolsmd.org/schools/greenwoodes/,Rosa Parks,,56,4,14,31814
2014,513,Belmont ES,Mr. Evan J. Pinkowitz,"19528 Olney Mill Road
Olney, MD 20832
(39.17793296200006, -77.06657590499998)",Dr. Myra J. Smith,(301) 924-3140,(301) 924-3233,8:45 - 3:05,Sherwood,http://www.montgomeryschoolsmd.org/schools/belmontes/,Rosa Parks,,8,4,14,31813
2014,514,Judith A. Resnik ES,Mrs. LaTricia D. Thomas,"7301 Hadley Farms Drive
Gaithersburg, MD 20879
(39.180168914000035, -77.15168291199996)",Dr. Myra J. Smith,(301) 670-8200,(301) 840-7135,8:50 - 3:05,Col. Zadok Magruder,http://www.montgomeryschoolsmd.org/schools/resnikes/,Redland,,84,23,15,32697
2014,517,Sligo Creek ES,Mrs. Diantha R. Swift,"500 Schuyler Road Silver Spring
MD 20910
(39.00113439200004, -77.01604640299996)",Ms. Bronda L. Mills,(301) 562-2722,(301) 562-2717,9:15 - 3:30,Downcounty Consortium,http://www.montgomeryschoolsmd.org/schools/sligocreekes/,Silver Spring Internat'l,,100,25,23,2324
2014,518,Brooke Grove ES,Mrs. Gail M. West,"2700 Spartan Road
Olney, MD 20832
(39.15762287500007, -77.05095016699994)",Dr. Myra J. Smith,(301) 924-3154,(301) 924-3161,8:50 - 3:05,Sherwood,http://www.montgomeryschoolsmd.org/schools/brookegrovees/,Farquhar,,12,18,14,31813
2014,523,Spark M. Matsunaga ES,Mrs. Judy K. Brubaker,"13902 Bromfield Road
Germantown, Maryland 20874
(39.151045303000046, -77.29454482799997)",Dr. LaVerne G. Kimball,(301) 601-4350,(301) 601-4358,9:15 - 3:30,Northwest,http://www.montgomeryschoolsmd.org/schools/matsunagaes/,Kingsview,,103,28,7,32687
2014,546,Goshen ES,Mrs. Yolanda R. Allen,"8701 Warfield Road
Gaithersburg, MD 20882
(39.19328191900007, -77.17985125699994)",Dr. Myra J. Smith,(301) 840-8165,(301) 840-8167,9:15 - 3:30,Gaithersburg,http://www.montgomeryschoolsmd.org/schools/goshenes/,Forest Oak,,53,11,17,32699
2014,549,Flower Hill ES,Mr. Lamar Whitmore,"18425 Flower Hill Way
Gaithersburg, MD 20879
(39.15880706300004, -77.17204558999998)",Dr. Myra J. Smith,(301) 840-7161,(301) 840-7165,8:50 - 3:05,Col. Zadok Magruder,http://www.montgomeryschoolsmd.org/schools/flowerhilles/,Shady Grove,,42,19,15,32697
2014,552,Washington Grove ES,Mrs. Susan B. Barranger,"8712 Oakmont Street
Gaithersburg, MD 20877
(39.133039051000026, -77.17966901799997)",Dr. Myra J. Smith,(301) 840-7120,(301) 840-4523,9:15 - 3:30,Gaithersburg,http://www.montgomeryschoolsmd.org/schools/washingtongrovees/,Forest Oak,,113,11,17,32691
2014,553,Gaithersburg ES,Mrs. Stephanie D. Brant,"35 North Summit Avenue
Gaithersburg, MD 20877
(39.14391036400008, -77.19288806399999)",Dr. Myra J. Smith,(301) 840-7136,(301) 548-7524,8:50 - 3:05,Gaithersburg,http://www.montgomeryschoolsmd.org/schools/gaithersburges/,Gaithersburg MS,,46,21,17,32691
2014,555,Rosemont ES,Mr. James (Jimmy) A. Sweeney,"16400 Alden Avenue
Gaithersburg, MD 20877
(39.12516225400003, -77.18431888099997)",Dr. Myra J. Smith,(301) 840-7123,(301) 548-7512,8:50 - 3:05,Gaithersburg,http://www.montgomeryschoolsmd.org/schools/rosemontes/,Forest Oak,,95,11,17,32691
2014,556,Mill Creek Towne ES,Mr. Kenneth L. Marcus,"17700 Park Mill Drive
Rockville, MD 20855
(39.14599829900004, -77.15224132299994)",Dr. Myra J. Smith,(301) 840-7149,(301) 670-2245,8:50 - 3:05,Col. Zadok Magruder,http://www.montgomeryschoolsmd.org/schools/mctes/,Shady Grove,,75,19,15,32439
2014,558,Whetstone ES,Mrs. Victoria (Vicky) A. Casey,"19201 Thomas Farm Road
Gaithersburg, MD 20879
(39.16687650100005, -77.18454855899995)",Dr. LaVerne G. Kimball,(301) 840-7191,(301) 840-7185,8:50 - 3:05,Watkins Mill,http://www.montgomeryschoolsmd.org/schools/whetstonees/,Montgomery Village,,107,21,17,32697
2014,559,Brown Station ES,Dr. Carl L. Baskerville,"851 Quince Orchard Boulevard
Gaithersburg, MD 20878
(39.13776294000007, -77.23040175099999)",Dr. LaVerne G. Kimball,(301) 840-7172,(301) 840-7175,8:50 - 3:05,Quince Orchard,http://www.montgomeryschoolsmd.org/schools/brownstationes/,Lakelands Park,,14,20,2,32695
2014,561,Watkins Mill ES,Ms. Stephanie G. Spencer,"19001 Watkins Mill Road Montgomery Village
MD 20886
(39.16762328800007, -77.21178809899999)",Dr. LaVerne G. Kimball,(301) 840-7181,(301) 840-5319,8:50 - 3:05,Watkins Mill,http://www.montgomeryschoolsmd.org/schools/watkinsmilles/,Montgomery Village,,115,22,16,32700
