"business_name","address","address2","city","state","zip","fiscal_year","geo_reference"
"BACK IN TIME ANTIQUES","17682 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.323815 38.568547)"
"BADR COMMUNITY CENTER OF DUMFRIES","17794 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.329236 38.56576)"
"BAPS AUTO PAINT & SUPPLY","17297 JEFFERSON DAVIS HWY",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.312513 38.577259)"
"BASKIN ROBBINS","18021 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.331087 38.561536)"
"BENFIELD ELECTRIC CO OF VA","12021 WILTON MEADOWS COURT",,"MANASAS","VA","20109","2021-01-01T00:00:00.000","POINT (-77.555054 38.768551)"
"BEST HOPE HOME HEALTHCARE LLC","17932 FRALEY BLVD","SUITE 400E","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.327667 38.563237)"
"BIG COIN LAUNDRY OF DUMFRIES INC","18127 TRIANGLE SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.332674 38.55885)"
"BRANSCOME PAVING COMPANY","7812 BETHLEHEM ROAD",,"MANASAS","VA","20109","2021-01-01T00:00:00.000","POINT (-77.540257 38.78379)"
"BREEDEN CONSTRUCTION, LLC","560 LYNNHAVEN PARKWAY",,"VIRGINIA BEACH","VA","23452","2021-01-01T00:00:00.000","POINT (-76.067266 36.831402)"
"BU STAND IN YOUR TRUTH HER,SHE,I,ME BY SHANICHOLE","3705 MASTHEAD TRAIL",,"TRIANGLE","VA","22172","2021-01-01T00:00:00.000","POINT (-77.324156 38.560693)"
"C. B. LUCAS CO., INC","17549 OLD STAGE COACH ROAD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.316638 38.571617)"
"CALIBER COLLISION CENTERS","17884 FRALEY BLVD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.326394 38.564383)"
"CAPITAL MECHANICAL LLC","22720 LADBROOK DRIVE","SUITE 120","STERLING","VA","20166","2021-01-01T00:00:00.000",
"CAVALIER FIRE PROTECTION, LLC","17865 FRALEY BLVD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.325714 38.564982)"
"CAVALIER FIRE PROTECTION, LLC","17865 FRALEY BLVD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.325714 38.564982)"
"CAVALIER MANAGEMENT GROUP INC","17739 MAIN STREET","SUITE 340","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.326152 38.567678)"
"CAVALIER MANAGEMENT INC.","17739 MAIN STREET","SUITE 340","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.326152 38.567678)"
"CELLCO PARTNERSHIP D/B/A VERIZON","P.O. BOX 8000",,"MONSEY","NY","10952","2021-01-01T00:00:00.000",
"CHEWNING & WILMER, INC.","18103 TRIANGEL SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.332452 38.559536)"
"CHEWNING & WILMER, INC.","18103 TRIANGEL SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.332452 38.559536)"
"CHILDREN FIRST","17618 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.320703 38.569802)"
"CHILDREN FIRST","17618 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.320703 38.569802)"
"CHRISTOPHER K. BROWN CPA PLLC","17739 MAIN STREET","SUITE 340","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.326152 38.567678)"
"CJEN INC","17321 JEFFERSON DAVIS HWY","SUITE 307","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.312683 38.576875)"
"CK BOSWORTH CONSTRUTION LLC","18103 TRIANGLE SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.332452 38.559536)"
"CLEANBRIGHT COMMERCIAL CLEANING","17944 MILROY DRIVE",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.321716 38.563091)"
"CLEARRATE TELECOM LLC","242 RANGELINE ROAD",,"LONGWOOD","FL","23750","2021-01-01T00:00:00.000","POINT (-81.362222 28.699963)"
"COACH HOUSE PHYSICAL THERAPY & SPORTS MED","17453 JEFFERSON DAVIS HIGHWAY",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.316294 38.573373)"
"COACH HOUSE PHYSICAL THERAPY & SPORTS MED","17453 JEFFERSON DAVIS HIGHWAY",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.316294 38.573373)"
"COIN LAUNDRY","17993 DUMFRIES SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.328325 38.562123)"
"COMMERCIAL EXPRESS HVAC, INC.","3656 CERTERVIEW DRIVE","SUITE 12","DUMFRIES","VA","22026","2021-01-01T00:00:00.000",
"COMMONWEALTH COLLECTABLES & CONSIGNMENT","17696 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.324368 38.568345)"
"COMMUNITY CONCEPTS, INC.","17932 FRALEY BLVD","SUITE 300","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.327667 38.563237)"
"COMMUNITY VISIONS LLC","17932 FRALEY BLVD","SUITE 205","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.327667 38.563237)"
"CONCORD CROSSROADS, LLC","2525 POINTE CENTER COURT","SUITE 305","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.319244 38.569772)"
"CONTRERAS CARPET","3861 DOMINION DRIVE",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.334094 38.566495)"
"COSTELLO PLUMBING & HEATING","17972 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.330702 38.562339)"
"CR TRUCKING 1 LLC","2450 KILPATRICK PLACE",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.326745 38.561024)"
"CROPPER'S AUTO CARE","17662 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.322628 38.56899)"
"CROPPER'S I TOWING & TIRES, INC.","17735 FRALEY BLVD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.322718 38.567673)"
"D. STEFANO BUILDING & RESTORATION INC.","520 W 21ST","SUITE G2","NORFOLK","VA","23517","2021-01-01T00:00:00.000","POINT (-76.293039 36.869488)"
"DANIELS SERVICE CENTER INC","17711 FRALEY BLVD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.322052 38.568272)"
"DCS CORPORATION","17932 FRALEY BLVD","SUITE 405","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.327667 38.563237)"
"DELROSE ANTIQUES","17682 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.323815 38.568547)"
"DEVINE HOME CARE LIMITED CO.","17985 DUMFRIES SHOPPING PLAZA","SUITE 205 C","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.32739 38.563038)"
"DIMENSIONS TRANSPORTATION LLC","17321 JEFFERSON DAVIS HWY","SUITE 305","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.312683 38.576875)"
"DOLLAR GENERAL STORE #3576","18109 TRIANGLE SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.332427 38.559593)"
"DOMESTEK PROPERTY RESTORATION LLC","17940 MILROY DRIVE",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.321673 38.563092)"
"DREAM AUTO GROUP","17489 OLD STAGE COACH ROAD","SUITE A","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.315015 38.572909)"
"DUMFRIES ANIMAL HOSPITAL","17552 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.320806 38.56974)"
"DUMFRIES DENTAL ASSOCIATES","18043 DUMFRIES SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.329361 38.560441)"
"DUMFRIES DONUTS INC","18021 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.331087 38.561536)"
"DUMFRIES DONUTS INC","18021 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.331087 38.561536)"
"DUMFRIES MARINE","17495 JEFFERSON DAVIS HIGHWAY",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.31696 38.572786)"
"DUMFRIES MASSAGE SPA LLC","17650 POSSUM POINT ROAD","SUITE C2","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.319195 38.56943)"
"DUMFRIES MINI MART","17315 JEFFERSON DAVIS HIGHWAY",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.312727 38.576792)"
"DUMFRIES OLDE TOWNE BARBERSHOP","17744 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.327188 38.567287)"
"DUMFRIES OLDE TOWNE BARBERSHOP","17744 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.327188 38.567287)"
"DUMFRIES PANTHERS F.C.","3663 STEWART LANE",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.32328 38.564253)"
"DUMFRIES SELF STORAGE","17625 POSSUM POINT ROAD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.318321 38.569528)"
"DUMFRIES WINS WITH PARI-MUTUAL COMMITTEE","17965 DUMFRIES SHOPPING PLAZA","UNITE A & B","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.327724 38.562652)"
"DUNRITE INC","714 FENWAY AVE",,"CHESAPEAKE","VA","23323","2021-01-01T00:00:00.000","POINT (-76.34434 36.765486)"
"DYVINE BBQ IN MOTION","3940 ACTS LANE",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.329771 38.56327)"
"ECONOMY AUTO SALES LLC","17469 JEFFERSON DAVIS HWY",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.317084 38.572677)"
"EL TUCAN RESTAURANT, INC","18013 DUMFRIES SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.328583 38.561896)"
"ELITE METRO CORP","17997 DUMFRIES SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.32789 38.561536)"
"ELITE METRO CORP","17997 DUMFRIES SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.32789 38.561536)"
"EMMANUEL CONTRACTING","1816 FORT PULASKI COURT",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.323328 38.561578)"
"ENTERPRISE RAC COMPANY OF MD, LLC","17481 JEFFERSON DAVIS HWY",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.316673 38.573036)"
"EQUESTRES INC","17739 MAIN STREET","SUITE 340","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.326152 38.567678)"
"EVEREADY HEALTHCARE TRAINING CENTER","17911 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.33005 38.563799)"
"EVEREADY HOME CARE","17903 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.329994 38.563926)"
"FBT INC","17885 FRALEY BLVD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.325933 38.564789)"
"FEC TRIANGLE LLC","18050 TRIANGLE PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000",
"FEC TRIANGLE LLC","18050 TRIANGLE PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000",
"FENG'S GARDEN","18091 TRIANGLE SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.332419 38.559607)"
"FINISH LINE ENVIROMENTAL","10997 DENNIS W. KERNS PARKWAY",,"FREDERICKSBURG","VA","22401","2021-01-01T00:00:00.000","POINT (-77.302593 38.264615)"
"FINISH LINE ENVIROMENTAL","10997 DENNIS W. KERNS PARKWAY",,"FREDERICKSBURG","VA","22401","2021-01-01T00:00:00.000","POINT (-77.302593 38.264615)"
"FIRVIDA CONSTRUTION CORPORATION","18139 TRIANGLE SHOPPING PLAZA","SUITE 203","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.33311 38.558999)"
"FORCE MECHANICAL SERVICES, LLC","119 TOWER LANE",,"FREDERICKSBURG","VA","22406","2021-01-01T00:00:00.000","POINT (-77.488512 38.425337)"
"FOUR SEASONS PAINTING","1733 FORT HENRY COURT",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.324033 38.562007)"
"FRIENDLY ENTERPRISE INC","17745 LEONARD STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.31443 38.567254)"
"FU SHENG LIMITED","18011 DUMFRIES SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.328301 38.561229)"
"FU SHENG LIMITED","18011 DUMFRIES SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.328301 38.561229)"
"G & M MECHANICAL LLC","8102 OLD HIGHWAY 21","SUITE 104","Port Wentworth","GA","31407","2021-01-01T00:00:00.000","POINT (-81.193456 32.230163)"
"G & M SERVICES OF VIRGINIA LLC","17934 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.33038 38.563063)"
"G04","17883 LOUSBERRY DRIVE",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.321321 38.564572)"
"G3 WIRELESS","18069-A TRIANGLE SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.331962 38.56023)"
"G3 WIRELESS","18069-A TRIANGLE SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.331962 38.56023)"
"GARCIA AUTOMOTIVE","17940 COLONIAL PORT ROAD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.314752 38.5664)"
"GENERAL HEISER BOYS & GIRLS CLUB","17565 OLD STAGE COACH ROAD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.317329 38.571413)"
"GOKUL INC","17416 JEFFERSON DAVIS HIGHWAY",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.315531 38.574203)"
"GOMEZ AUTOMOTIVE","17497 OLD STAGE COACH ROAD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.315096 38.572766)"
"GOOGLE FI","1600 AMPHITHEATRE PARKWAY",,"LONGWOOD","FL","32750","2021-01-01T00:00:00.000",
"GORILLA MOTORS","17484 B JEFFERSON DAVIS HWY",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.317354 38.57255)"
"GOT YOUR SIX COUNSELING SERVICES PLLC","17932 FRALEY BLVD","SUITE 240","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.327667 38.563237)"
"GOVPROIT INC","17321 JEFFERSON DAVIS HWY","SUITE 312","FAIRFAX","VA","22033","2021-01-01T00:00:00.000","POINT (-77.312683 38.576875)"
"GRACE CRISTIAN CHURCH, INC.","1006 WILLIAMSTOWN DRIVE",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.324572 38.564915)"
"GRANITE TELECOMMUNICATIONS, LLC","100 NEWPORT AVENUE EXTENSION",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000",
"GREATER PRINCE WILLIAM COMMUNITY HEALTH CARE","17739 MAIN STREET","SUITE 130","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.326152 38.567678)"
"H & Z COLLISION REPAIR INC","17432 JEFFERSON DAVIS HIGHWAY",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.315926 38.573822)"
"HAIR & NAIL DESIGN LLC","17995 DUMFRIES SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.327835 38.561577)"
"HAPPY EATERY IN DUMFRIES INC.","17483 JEFFERSON DAVIS HIGHWAY",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.31666 38.573047)"
"HARLEY-DAVIDSON OF QUANTICO","17975 MAIN STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.33074 38.562251)"
"HAROLD & CATHY'S DUMFRIES CAFE","17670 FRALEY BLVD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.32139 38.568859)"
"HAROLD & CATHY'S DUMFRIES CAFE","17670 FRALEY BLVD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.32139 38.568859)"
"HEALING HANDS HEALTH AGENCY","17323 JEFFERSON DAVIS HWY","SUITE 201","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.31363 38.575767)"
"HENNIK INTEGRATED SYSTEMS, LLC","9381 WILD HONEYSUCKLE LANE",,"ASHLAND","VA","23005","2021-01-01T00:00:00.000","POINT (-77.416113 37.761076)"
"HENRIQUEZ CLIENT SERVICES LLC","17865 MAIN STREET","SUITE B","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.329645 38.564728)"
"HEPACO LLC","9335 HARRIS CORNERS","SUITE 220","CHARLOTTE","NC","28221","2021-01-01T00:00:00.000","POINT (-80.845984 35.345806)"
"HISTORIC DUMFRIES VIRGINIA, INC.","3944 CAMERON STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.329993 38.568141)"
"HISTORIC DUMFRIES VIRGINIA, INC.","3944 CAMERON STREET",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.329993 38.568141)"
"HOFFMAN SHEET METAL INC.","5655 INDIAN HEAD HWY",,"INDIAN HEAD","MD","20640","2021-01-01T00:00:00.000","POINT (-77.115596 38.609372)"
"ICELLPHONES SOLUTION","17459 JEFFERSON DAVIS HWY",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.316282 38.573384)"
"IGLESIA EVANGELICA FE Y AMOR","17491 JEFFERSON DAVIS HIGHWAY",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.316941 38.572802)"
"INOVA HEALTH CARE SERVICES","18003 FRALEY BLVD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.329468 38.561625)"
"INSTALLED BUILDING PRODUCTS, LLC","107 JULIAD COURT","SUITE 111","FREDERICKSBURG","VA","22406","2021-01-01T00:00:00.000","POINT (-77.512965 38.360298)"
"INTERNATIONAL CENTRAL GOSPLE CHURCH","17650 POSSUM POINT ROAD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.319195 38.56943)"
"J TERRY & ASSOCIATES INC.","17985 DUMFRIES SHOPPING PLAZA","SUITE 201 E","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.32739 38.563038)"
"J&M SERVICES LLC","17739 MAIN STREET","SUITE 340","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.326152 38.567678)"
"J&M SERVICES LLC","17739 MAIN STREET","SUITE 341","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.326152 38.567678)"
"J&M SERVICES LLC","17739 MAIN STREET","SUITE 342","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.326152 38.567678)"
"J2 ENGINEERS","17739 MAIN STREET","SUITE 180","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.326152 38.567678)"
"J2 ENGINEERS","17739 MAIN STREET","SUITE 180","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.326152 38.567678)"
"JABS CONSTRUCTION, INC.","17869 FRALEY BLVD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.325767 38.564935)"
"JACKIE'S DAY CARE","41 PRINCE WILLIAM CIRCLE",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.320993 38.575901)"
"JAMES UVENA","17739 MAIN STREET","SUITE 340","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.326152 38.567678)"
"JAMES UVENA","17739 MAIN STREET","SUITE 340","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.326152 38.567678)"
"JAMES UVENA","17739 MAIN STREET","SUITE 340","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.326152 38.567678)"
"JC CLEANERS","18101 TRIANGLE SHOPPING PLAZA",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.331423 38.560785)"
"JEFFREY I. WYNN, OD, LTD","17614 MAIN STREET","SUITE 102","DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.320703 38.569802)"
"JEREMIAH'S KANSAS CITY STYLE BAR BQ","115 PRINCE WILLIAM CIRCLE",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.321474 38.578566)"
"JERRY TRUCKING","17920 COLONIAL PORT ROAD",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.31474 38.566493)"
"JIFFY LUBE","17440 JEFFERSON DAVIS HIGHWAY",,"DUMFRIES","VA","22026","2021-01-01T00:00:00.000","POINT (-77.316054 38.573702)"
