"date","gender","race_ethnicity_locale","military_statuses_locale","total_employees","total_veteran_employees","pc_total_labor_force","pc_veteran_labor_force","veteran_percentage_of_labor_force","pc_government_veteran_percentage"
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Elect Not to Self-identify",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Female","Elect Not to Self-identify",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","American Indian or Alaskan Native",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Hispanic or Latino",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)","4 - Other Protected Veterans",,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Female","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)","4 - Other Protected Veterans",,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)","1 - Special Disabled Veterans",,,,,,
"2015-12-31T00:00:00.000","Female","Hispanic or Latino",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Two or More Races",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Hispanic or Latino",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Asian",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Hispanic or Latino",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Hispanic or Latino",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Hispanic or Latino",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Two or More Races",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)","3 - Newly Separated Veterans",,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Male","Hispanic or Latino",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Elect Not to Self-identify",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Native Hawaiian or Other Pacific Islander",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian","4 - Other Protected Veterans",,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Two or More Races",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Two or More Races",,,,,,,
"2015-12-31T00:00:00.000","Female","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Female","Two or More Races",,,,,,,
"2015-12-31T00:00:00.000","Female","Elect Not to Self-identify",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Two or More Races",,,,,,,
"2015-12-31T00:00:00.000","Male","Elect Not to Self-identify",,,,,,,
"2015-12-31T00:00:00.000","Female","Elect Not to Self-identify",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Hispanic or Latino",,,,,,,
"2015-12-31T00:00:00.000","Female","Elect Not to Self-identify",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Asian",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Two or More Races",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Elect Not to Self-identify",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Hispanic or Latino",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Two or More Races",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)","4 - Other Protected Veterans",,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Two or More Races",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Two or More Races",,,,,,,
"2015-12-31T00:00:00.000","Female","Native Hawaiian or Other Pacific Islander",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Elect Not to Self-identify",,,,,,,
"2015-12-31T00:00:00.000","Female","Elect Not to Self-identify",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Elect Not to Self-identify",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Hispanic or Latino",,,,,,,
"2015-12-31T00:00:00.000","Male","African American/Black","1 - Special Disabled Veterans",,,,,,
"2015-12-31T00:00:00.000","Female","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Male","Asian",,,,,,,
"2015-12-31T00:00:00.000","Male","Elect Not to Self-identify",,,,,,,
"2015-12-31T00:00:00.000","Male","African American/Black",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian",,,,,,,
"2015-12-31T00:00:00.000","Male","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Caucasian (White)",,,,,,,
"2015-12-31T00:00:00.000","Female","Asian",,,,,,,
