"date","gc_id","age","zip","ethnicity","race","language","english_fluency","household_composition_lives","urban_rural","sex_gender","veteran_status"
"2018-12-31T00:00:00.000","583422","90","98338","Latino","Hispanic",,,"With Spouse","Urban","Male","false"
"2018-12-31T00:00:00.000","583646","40","98467","Mexican","Hispanic","English","Fluent","With Other Relative(s)","Urban","Female","false"
"2018-12-31T00:00:00.000","585978","93","98373","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","true"
"2018-12-31T00:00:00.000","587348","89","98374","Caucasian","White, Non-Hispanic","English",,"With Spouse","Urban","Male","false"
"2018-12-31T00:00:00.000","590366","55","98406","Caucasian","White, Non-Hispanic","English","Fluent","With Parent(s)","Rural","Female","false"
"2018-12-31T00:00:00.000","591632","49","98327","African-American","Black/African American","English","Fluent","With Other Relative(s)","Urban","Male","true"
"2018-12-31T00:00:00.000","592332","83","98409","Hispanic","Hispanic","English","Fluent","With Other Relative(s)","Urban","Male","false"
"2018-12-31T00:00:00.000","592891","76","98391","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Female","false"
"2018-12-31T00:00:00.000","595213","71","98338","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Female","false"
"2018-12-31T00:00:00.000","595694","72","98403","Caucasian","White, Non-Hispanic","English","Fluent","With Parent(s)","Urban","Female","false"
"2018-12-31T00:00:00.000","596695","66","98373","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","true"
"2018-12-31T00:00:00.000","597772","81","98332","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","597868","52","98338","Caucasian","White, Non-Hispanic","English","Fluent","With Parent(s)","Rural","Female","false"
"2018-12-31T00:00:00.000","600039","79","98388","Caucasian","White, Non-Hispanic","English","Fluent","With Other Relative(s)","Urban","Male","true"
"2018-12-31T00:00:00.000","610484","66","98498","African-American","Black/African American","English","Fluent","With Other Relative(s)","Urban","Female",
"2018-12-31T00:00:00.000","610625","78","98338","Caucasian","White, Non-Hispanic","English","Fluent","With Domestic Partner","Rural","Male","true"
"2018-12-31T00:00:00.000","611209","65","98499","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","true"
"2018-12-31T00:00:00.000","612887","53","98580","Caucasian","White, Non-Hispanic","English","Fluent","With Domestic Partner","Rural","Female","false"
"2018-12-31T00:00:00.000","612910","77","98406","American","White, Non-Hispanic",,,"With Spouse","Urban","Female","true"
"2018-12-31T00:00:00.000","615226","75","98407","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female",
"2018-12-31T00:00:00.000","615462","60","98445","Caucasian","White, Non-Hispanic","English","Fluent","With Parent(s)","Urban","Male","false"
"2018-12-31T00:00:00.000","616552","63","98373","Caucasian","White, Non-Hispanic","English",,"With Spouse","Urban","Male",
"2018-12-31T00:00:00.000","616726","75","98466","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female",
"2018-12-31T00:00:00.000","618473","87","98498","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","true"
"2018-12-31T00:00:00.000","618842","69","98374","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","618858","63","98443","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Male","true"
"2018-12-31T00:00:00.000","619484","82","98303","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Male","true"
"2018-12-31T00:00:00.000","619487","55","98498","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","621381","67","98391","Caucasian","White, Non-Hispanic","English","Fluent","With Parent(s)","Rural","Female","false"
"2018-12-31T00:00:00.000","621418","66","98387","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","false"
"2018-12-31T00:00:00.000","622847","67","98466","Caucasian","White, Non-Hispanic","English","Fluent","With Parent(s)","Urban","Female",
"2018-12-31T00:00:00.000","624189","87",,"Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","true"
"2018-12-31T00:00:00.000","625577","41","98372","Caucasian","White, Non-Hispanic","English","Fluent","With Other Relative(s)","Urban","Female","false"
"2018-12-31T00:00:00.000","62607","80","98390","Unknown","Missing","English","Needs Translation","Lives Alone","Urban","Female","false"
"2018-12-31T00:00:00.000","626416","82","98422","Latino","Hispanic","English","Fluent","With Spouse","Urban","Male","false"
"2018-12-31T00:00:00.000","626934","77","98092","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","627780","61","98443","Caucasian","White, Non-Hispanic","English","Fluent","Declined to state","Urban","Female",
"2018-12-31T00:00:00.000","627897","86","98374","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","true"
"2018-12-31T00:00:00.000","629018","57","98338","Caucasian","White, Non-Hispanic","English","Fluent","With Other Relative(s)","Urban","Female","false"
"2018-12-31T00:00:00.000","631375","78","98499","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","true"
"2018-12-31T00:00:00.000","632196","64","98328","Caucasian","White, Non-Hispanic","English","Fluent","With Parent(s)","Rural","Male","false"
"2018-12-31T00:00:00.000","632295","64","98332","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","true"
"2018-12-31T00:00:00.000","632937","57","98372","Caucasian","White, Non-Hispanic","English","Fluent","With Other Relative(s)","Urban","Female","false"
"2018-12-31T00:00:00.000","634068","74","98467","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","634640","63","98375","American","White, Non-Hispanic","English",,"With Other Relative(s)","Urban","Female",
"2018-12-31T00:00:00.000","634681","78","98446","African-American","Black/African American","English","Fluent","With Spouse","Rural","Male","true"
"2018-12-31T00:00:00.000","634888","67","98466","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","635521","78","98372","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","true"
"2018-12-31T00:00:00.000","636679","80","98466","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","637586","66","98390","Caucasian","White, Non-Hispanic","English","Fluent","With Parent(s)","Declined to state","Female","false"
"2018-12-31T00:00:00.000","638779","68","98407","African-American","Black/African American","English","Fluent","With Spouse","Urban","Female","true"
"2018-12-31T00:00:00.000","640223","37","98498","Jamaican","Black/African American","English","Fluent","With Parent(s)","Urban","Male",
"2018-12-31T00:00:00.000","642135","88","98387","Unknown","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","true"
"2018-12-31T00:00:00.000","642230","49","98387","Caucasian","White, Non-Hispanic","English","Fluent","With Other Relative(s)","Rural","Male",
"2018-12-31T00:00:00.000","642378","73","98321","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Female","false"
"2018-12-31T00:00:00.000","643237","84","98390","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","643733","58","98446","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","true"
"2018-12-31T00:00:00.000","644568","65","98446","Unknown","Other -","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","645095","63","98466","Caucasian","White, Non-Hispanic","Amharic","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","645754","68","98338","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Male","true"
"2018-12-31T00:00:00.000","646528","78","98406","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","647100","68","98329","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","false"
"2018-12-31T00:00:00.000","64966","81","59410","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","false"
"2018-12-31T00:00:00.000","650639","76","98374","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Declined to state","Female","false"
"2018-12-31T00:00:00.000","651791","70","98374","Caucasian","White, Non-Hispanic","English","Fluent","With Other Relative(s)","Urban","Female","false"
"2018-12-31T00:00:00.000","652026","49","98374","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","652505","68","98323","Caucasian","White, Non-Hispanic","English","Fluent","With Parent(s)","Urban","Male","false"
"2018-12-31T00:00:00.000","652634","70","98338","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Male","true"
"2018-12-31T00:00:00.000","653101","80","98373","Caucasian","White, Non-Hispanic","English",,"With Spouse","Rural","Female","false"
"2018-12-31T00:00:00.000","653306","61","98391","Caucasian","White, Non-Hispanic","English","Fluent","With Other Relative(s)","Rural","Male","true"
"2018-12-31T00:00:00.000","657883","83","98328","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","657967","69","98373","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Male","true"
"2018-12-31T00:00:00.000","658044","63","98466","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","660284","76","98444","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","660867","79","98335","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Declined to state","Female","false"
"2018-12-31T00:00:00.000","661906","75","98329","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","662613","65","98303-8644","Canadian","White, Non-Hispanic","French","Fluent","With Spouse","Rural","Female","false"
"2018-12-31T00:00:00.000","664070","80","98372","American","White, Non-Hispanic",,,"With Spouse","Rural","Female",
"2018-12-31T00:00:00.000","664704","70","98466","Caucasian","White, Non-Hispanic","English","Fluent","With Parent(s)","Urban","Female","false"
"2018-12-31T00:00:00.000","665097","65","98360","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Female","false"
"2018-12-31T00:00:00.000","665275","79","98407","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","false"
"2018-12-31T00:00:00.000","667230","79","98405","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","true"
"2018-12-31T00:00:00.000","667272","79","98387","Caucasian","White, Non-Hispanic",,"Fluent","With Spouse","Rural","Female","false"
"2018-12-31T00:00:00.000","667983","74","98329","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Female","false"
"2018-12-31T00:00:00.000","669091","34","98360","Caucasian","White, Non-Hispanic","English","Fluent","With Other Relative(s)","Rural","Female","false"
"2018-12-31T00:00:00.000","689217","75","98444","Caucasian","White, Non-Hispanic","English","Fluent","With Other Relative(s)","Urban","Female","false"
"2018-12-31T00:00:00.000","689732","58","98338","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Female","false"
"2018-12-31T00:00:00.000","690523","52","98405","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","691129","49","98332","Caucasian","White, Non-Hispanic","English","Fluent","With Parent(s)","Urban","Female","false"
"2018-12-31T00:00:00.000","691687","82","98371","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Male","true"
"2018-12-31T00:00:00.000","692838","78","98373","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","false"
"2018-12-31T00:00:00.000","692959","63","98371","Caucasian","White, Non-Hispanic","English","Fluent","With Parent(s)","Urban","Female","false"
"2018-12-31T00:00:00.000","693000","60","98391","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","693132","77","98373","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Female","false"
"2018-12-31T00:00:00.000","693902","55","98408","Caucasian","White, Non-Hispanic","English","Fluent","With Parent(s)","Rural","Male","false"
"2018-12-31T00:00:00.000","694121","68","98466","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
"2018-12-31T00:00:00.000","695263","70","98374","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","false"
"2018-12-31T00:00:00.000","695686","89","98444","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","true"
"2018-12-31T00:00:00.000","695883","68","98446","Unknown","Missing","English","Fluent","With Other Relative(s)","Rural","Female","false"
"2018-12-31T00:00:00.000","695999","67","98466","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","true"
"2018-12-31T00:00:00.000","696599","64","98407","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","true"
"2018-12-31T00:00:00.000","697067","66","98321","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Male","false"
"2018-12-31T00:00:00.000","697073","56","98387","African-American","Black/African American","English","Fluent","With Parent(s)","Urban","Female","false"
"2018-12-31T00:00:00.000","697134","65","98360","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Female","false"
"2018-12-31T00:00:00.000","697274","82","98372","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Declined to state","Male","false"
"2018-12-31T00:00:00.000","697357","79","98446","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Female","false"
"2018-12-31T00:00:00.000","698308","80","98580","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Rural","Male","true"
"2018-12-31T00:00:00.000","699289","22","98375","Caucasian","White, Non-Hispanic",,"Fluent","With Other Relative(s)","Rural","Female","false"
"2018-12-31T00:00:00.000","701055","69","98498","German","White, Non-Hispanic","English","Fluent","With Parent(s)","Urban","Male","false"
"2018-12-31T00:00:00.000","701928","84","98409","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","true"
"2018-12-31T00:00:00.000","704375","69","98439","Caucasian","White, Non-Hispanic","English","Fluent","With Parent(s)","Rural","Female","false"
"2018-12-31T00:00:00.000","704706","35","98329","Unknown","Missing","English","Fluent","With Other Relative(s)","Rural","Female","false"
"2018-12-31T00:00:00.000","707744","75","98422","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Male","false"
"2018-12-31T00:00:00.000","708741","56","98418",,,"English",,,,"Male",
"2018-12-31T00:00:00.000","709187","70","98375","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female",
"2018-12-31T00:00:00.000","709198","68","98374","Caucasian","White, Non-Hispanic","English","Fluent","With Spouse","Urban","Female","false"
