"payee_name","agency","zip_code","amount","payment_description"
"XEROX CORPORATION","ENVIRONMENT","14644","222.60","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","222.60","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","200.00","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","173.36","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","132.50","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","336.89","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","364.24","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","336.89","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","336.89","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","718.65","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","336.89","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","336.89","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","426.37","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","1134.19","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","264.56","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","426.37","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","1682.21","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","261.02","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","264.56","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","263.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","253.55","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","616.18","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","397.43","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","181.87","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","264.56","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","244.50","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","265.04","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","397.43","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","263.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","426.37","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","543.43","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","487.09","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","496.42","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","640.54","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","-640.54","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","162.84","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","132.50","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","231.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","2.17","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","231.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","132.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","132.50","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","265.04","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","264.56","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","1682.21","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","263.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","264.56","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","258.94","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","253.55","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","250.73","PRINTING AND  BINDING AGENCY/EXTERNAL"
"XEROX CORPORATION","CENTRAL SERVICES","14644","250.73","PRINTING AND  BINDING AGENCY/EXTERNAL"
"XEROX CORPORATION","HUMAN RESOURCES","14644","120.48","Unnot. BNP goodwill"
"XEROX CORPORATION","ENVIRONMENT","14644","222.60","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","209.50","PRINTING AND  BINDING AGENCY/EXTERNAL"
"XEROX CORPORATION","CENTRAL SERVICES","14644","417.13","PRINTING AND  BINDING AGENCY/EXTERNAL"
"XEROX CORPORATION","CENTRAL SERVICES","14644","209.50","PRINTING AND  BINDING AGENCY/EXTERNAL"
"XEROX CORPORATION","CENTRAL SERVICES","14644","250.73","PRINTING AND  BINDING AGENCY/EXTERNAL"
"XEROX CORPORATION","POLICE","14644","261.02","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","264.56","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","264.56","OTHER EQUIPMENT RENTAL/LEASE"
"COMCAST","POLICE",,"38.34","CNN-CABLE"
"XEROX CORPORATION","POLICE","14644","261.44","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","261.02","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","397.43","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","132.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","149.42","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","279.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","279.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","INFORMATION TECHNOLOGY","14644","432.70","OTHER NON-DEFINED PROJECT COSTS"
"XEROX CORPORATION","INFORMATION TECHNOLOGY","14644","432.70","OTHER NON-DEFINED PROJECT COSTS"
"XEROX CORPORATION","CENTRAL SERVICES","14644","311.31","OPERATING EQUIPMENT RENTAL NON-COUNTY"
"XEROX CORPORATION","CENTRAL SERVICES","14644","195.51","OPERATING EQUIPMENT RENTAL NON-COUNTY"
"XEROX CORPORATION","INFORMATION TECHNOLOGY","14644","13345.10","OTHER OPERATING  EQUIPMENT NON-CAPITAL"
"XEROX CORPORATION","ENVIRONMENT","14644","145.97","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","132.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","397.43","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","5177.00","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","181.87","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","426.37","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","396.28","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","397.43","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","273.01","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","261.44","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","397.43","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","273.01","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","336.89","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","264.56","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","244.50","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","336.89","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","364.24","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","336.89","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","1682.21","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","336.89","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","265.04","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","261.02","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","397.43","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","426.37","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","718.65","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","263.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","397.43","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","426.37","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","426.37","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","255.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","397.43","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","388.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","264.56","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","336.89","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","354.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","218.52","OTHER OPERATING CONTRACT SERVICES"
"XEROX CORPORATION","CENTRAL SERVICES","14644","471.19","OTHER OPERATING CONTRACT SERVICES"
"XEROX CORPORATION","CENTRAL SERVICES","14644","218.52","OTHER OPERATING CONTRACT SERVICES"
"XEROX CORPORATION","CENTRAL SERVICES","14644","218.52","OTHER OPERATING CONTRACT SERVICES"
"XEROX CORPORATION","CENTRAL SERVICES","14644","425.14","OTHER OPERATING CONTRACT SERVICES"
"XEROX CORPORATION","CENTRAL SERVICES","14644","218.52","OTHER OPERATING CONTRACT SERVICES"
"XEROX CORPORATION","ENVIRONMENT","14644","279.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","468.40","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","168.73","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","299.28","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","293.82","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","42.56","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","309.72","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","293.82","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","211.82","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","32.23","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","302.17","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","172.01","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","217.28","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","211.82","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","299.28","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","32.23","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","391.10","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","293.82","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","172.01","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","167.09","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","211.82","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","496.42","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","211.82","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CORRECTIONS","14644","172.01","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","404.78","OFFICE AUTOMATION CHARGES"
"XEROX CORPORATION","CENTRAL SERVICES","14644","109.75","OFFICE AUTOMATION CHARGES"
"XEROX CORPORATION","ENVIRONMENT","14644","132.50","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","527.60","OFFICE AUTOMATION CHARGES"
"XEROX CORPORATION","ENVIRONMENT","14644","231.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","132.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","195.51","OPERATING EQUIPMENT RENTAL NON-COUNTY"
"XEROX CORPORATION","ENVIRONMENT","14644","132.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","231.16","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","132.50","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","149.42","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","218.52","OTHER OPERATING CONTRACT SERVICES"
"XEROX CORPORATION","CENTRAL SERVICES","14644","135.63","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","134.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","130.50","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","144.75","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","135.63","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","109.75","OFFICE AUTOMATION CHARGES"
"XEROX CORPORATION","CENTRAL SERVICES","14644","134.03","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","144.75","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","40849.87","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","94.64","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","CENTRAL SERVICES","14644","7450.00","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","HUMAN RESOURCES","14644","120.48","Unnot. BNP goodwill"
"XEROX CORPORATION","ENVIRONMENT","14644","132.41","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","ENVIRONMENT","14644","145.97","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","HUMAN RESOURCES","14644","278.82","OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES"
"XEROX CORPORATION","POLICE","14644","397.43","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","396.28","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","5177.00","OTHER EQUIPMENT RENTAL/LEASE"
"XEROX CORPORATION","POLICE","14644","261.44","OTHER EQUIPMENT RENTAL/LEASE"
"LEWIS TREE SERVICE","PUBLIC WORKS & TRANSPORTATION","14586","57502.98","OTHER OPERATING CONTRACT SERVICES"
"LEWIS TREE SERVICE","PUBLIC WORKS & TRANSPORTATION","14586","65897.16","OTHER OPERATING CONTRACT SERVICES"
"ACCLAIM USA INC","ENVIRONMENT","20773","4500.00","OTHER OPERATING CONTRACT SERVICES"
"ACCLAIM USA INC","ENVIRONMENT","20773","4550.00","OTHER OPERATING CONTRACT SERVICES"
"ACCLAIM USA INC","CENTRAL SERVICES","20773","19385.49","JANITORIAL SERVICES"
"ACCLAIM USA INC","CENTRAL SERVICES","20773","19385.49","JANITORIAL SERVICES"
"WHISPERING PINES ENT","FIRE/EMS","20781","1775.29","OUTSIDE VEH & HVY EQ REPA"
"WHISPERING PINES ENT","FIRE/EMS","20781","705.26","OUTSIDE VEH & HVY EQ REPA"
"WHISPERING PINES ENT","FIRE/EMS","20781","138.39","OUTSIDE VEH & HVY EQ REPA"
"WHISPERING PINES ENT","FIRE/EMS","20781","187.00","OUTSIDE VEH & HVY EQ REPA"
"WHISPERING PINES ENT","FIRE/EMS","20781","600.87","OUTSIDE VEH & HVY EQ REPA"
"WHISPERING PINES ENT","FIRE/EMS","20781","385.22","OUTSIDE VEH & HVY EQ REPA"
