"end_of_period","credit_number","region","country_code","country","borrower","credit_status","service_charge_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ida","due_to_ida","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","credits_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IDA09020","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","USD","P003029","RAILWAYS(SNCZ)","20000000.00","588073.90","0.00","19411926.10","19411926.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1989-05-15T00:00:00.000","2028-11-15T00:00:00.000","1979-06-14T00:00:00.000","1979-05-08T00:00:00.000","1981-01-27T00:00:00.000","1987-05-31T00:00:00.000","1987-05-06T00:00:00.000"
"2022-07-31T00:00:00.000","IDA09160","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","USD","P003028","HIGHWAYS IV","26000000.00","0.00","0.00","26000000.00","26000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1989-11-15T00:00:00.000","2029-05-15T00:00:00.000","1979-06-14T00:00:00.000","1979-05-24T00:00:00.000","1980-07-16T00:00:00.000","1983-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA09980","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","USD","P003031","DFC V","18500000.00","507906.51","0.00","17992093.49","17992093.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1990-09-01T00:00:00.000","2030-03-01T00:00:00.000","1980-06-16T00:00:00.000","1980-03-20T00:00:00.000","1981-01-22T00:00:00.000","1986-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA10400","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","USD","P003030","SMALLHOLDER MAIZE","11000000.00","1028351.05","0.00","9971648.95","9971648.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1990-10-15T00:00:00.000","2030-04-15T00:00:00.000","1980-10-09T00:00:00.000","1980-06-05T00:00:00.000","1981-05-11T00:00:00.000","1990-06-30T00:00:00.000","1990-11-15T00:00:00.000"
"2022-07-31T00:00:00.000","IDA10890","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003032","SUGAR(KWILU NGONGO)","26400000.00","153736.87","0.00","21778583.32","30331485.17","0.03","0.00","0.03","0.00","0.00","0.00","0.03","1991-06-01T00:00:00.000","2030-12-01T00:00:00.000","1981-01-07T00:00:00.000","1980-12-23T00:00:00.000","1981-05-28T00:00:00.000","1987-12-31T00:00:00.000","1988-11-18T00:00:00.000"
"2022-07-31T00:00:00.000","IDA11520","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003033","KWANGO KWILU T.A.","2900000.00","0.00","0.00","2514673.87","3624997.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1991-06-15T00:00:00.000","2030-12-15T00:00:00.000","1981-07-23T00:00:00.000","1981-05-26T00:00:00.000","1982-07-07T00:00:00.000","1986-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA11800","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003037","ONATRA MODERNIZATION","26000000.00","2807152.31","0.00","23002417.85","30522255.66","0.01","0.00","0.01","0.00","0.00","0.00","0.01","1991-12-15T00:00:00.000","2031-06-15T00:00:00.000","1982-03-10T00:00:00.000","1981-10-06T00:00:00.000","1982-10-06T00:00:00.000","1990-03-31T00:00:00.000","1990-11-08T00:00:00.000"
"2022-07-31T00:00:00.000","IDA12240","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003036","REHAB.SHABA PWR.SYST","19000000.00","0.00","0.00","17650433.89","24880056.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1992-08-15T00:00:00.000","2032-02-15T00:00:00.000","1982-06-09T00:00:00.000","1982-04-01T00:00:00.000","1983-03-01T00:00:00.000","1987-06-30T00:00:00.000","1987-12-28T00:00:00.000"
"2022-07-31T00:00:00.000","IDA12410","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003038","WATER SUPPLY II","18000000.00","309.25","0.00","17167065.62","24271498.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1992-09-01T00:00:00.000","2032-03-01T00:00:00.000","1982-05-05T00:00:00.000","1982-05-04T00:00:00.000","1982-11-18T00:00:00.000","1986-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA12440","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003039","TECH.ASSIST.AGRI.","5000000.00","447020.44","0.00","4548405.18","6216444.65","0.04","0.00","0.04","0.00","0.00","0.00","0.04","1992-08-15T00:00:00.000","2032-02-15T00:00:00.000","1982-05-20T00:00:00.000","1982-05-11T00:00:00.000","1982-11-30T00:00:00.000","1987-06-30T00:00:00.000","1988-02-09T00:00:00.000"
"2022-07-31T00:00:00.000","IDA12640","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003034","COTTON II","11300000.00","6200462.23","0.00","5352086.26","6721894.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1992-12-15T00:00:00.000","2032-06-15T00:00:00.000","1982-08-06T00:00:00.000","1982-06-15T00:00:00.000","1983-03-31T00:00:00.000","1987-06-30T00:00:00.000","1988-01-20T00:00:00.000"
"2022-07-31T00:00:00.000","IDA12730","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003035","DFC VI","21500000.00","2373343.50","0.00","18103540.79","26182340.24","0.03","0.00","0.03","0.00","0.00","0.00","0.03","1992-08-15T00:00:00.000","2032-02-15T00:00:00.000","1982-08-06T00:00:00.000","1982-06-24T00:00:00.000","1983-03-15T00:00:00.000","1988-12-31T00:00:00.000","1988-12-08T00:00:00.000"
"2022-07-31T00:00:00.000","IDA12900","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003042","HWYS.V","43500000.00","0.00","0.00","41484935.91","58604119.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1992-08-01T00:00:00.000","2032-02-01T00:00:00.000","1982-10-29T00:00:00.000","1982-08-17T00:00:00.000","1983-06-28T00:00:00.000","1987-12-31T00:00:00.000","1987-10-26T00:00:00.000"
"2022-07-31T00:00:00.000","IDA13250","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003040","NE R.D/ITURI II","13000000.00","2660159.44","0.00","11809064.44","14875518.92","0.04","0.00","0.04","0.00","0.00","0.00","0.04","1993-03-15T00:00:00.000","2032-09-15T00:00:00.000","1983-04-28T00:00:00.000","1983-02-15T00:00:00.000","1983-10-31T00:00:00.000","1991-04-30T00:00:00.000","1991-05-15T00:00:00.000"
"2022-07-31T00:00:00.000","IDA13350","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003043","PORT I(ONATRA)","25000000.00","0.00","0.00","28427919.92","35151102.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1993-04-01T00:00:00.000","2032-10-01T00:00:00.000","1983-04-28T00:00:00.000","1983-03-22T00:00:00.000","1983-10-04T00:00:00.000","1990-12-31T00:00:00.000","1991-04-18T00:00:00.000"
"2022-07-31T00:00:00.000","IDA13360","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003041","GECAMINES TAS","7000000.00","123971.42","0.00","7275990.33","9715749.63","-0.03","0.00","-0.03","0.00","0.00","0.00","-0.03","1993-04-01T00:00:00.000","2032-10-01T00:00:00.000","1983-10-26T00:00:00.000","1983-03-22T00:00:00.000","1984-06-29T00:00:00.000","1987-09-30T00:00:00.000","1988-04-25T00:00:00.000"
"2022-07-31T00:00:00.000","IDA14090","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003045","ENERGY (PETROL)","4500000.00","19628.10","0.00","5104852.01","6385301.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1994-01-01T00:00:00.000","2033-07-01T00:00:00.000","1983-10-26T00:00:00.000","1983-08-23T00:00:00.000","1984-03-06T00:00:00.000","1990-06-29T00:00:00.000","1990-11-13T00:00:00.000"
"2022-07-31T00:00:00.000","IDA14210","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P000631","RUZIZI/ZAI/RWA/BUI","15000000.00","112041.78","0.00","16543170.08","20931357.80","-0.01","0.00","-0.01","0.00","0.00","0.00","-0.01","1994-06-01T00:00:00.000","2033-12-01T00:00:00.000","1984-04-04T00:00:00.000","1983-12-06T00:00:00.000","1984-08-30T00:00:00.000","1989-12-31T00:00:00.000","1990-09-11T00:00:00.000"
"2022-07-31T00:00:00.000","IDA14750","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003046","SNCZ RAIL II","26000000.00","244715.15","0.00","33104426.11","38169327.83","-0.01","0.00","-0.01","0.00","0.00","0.00","-0.01","1994-10-01T00:00:00.000","2034-04-01T00:00:00.000","1984-08-07T00:00:00.000","1984-05-17T00:00:00.000","1985-06-05T00:00:00.000","1990-12-31T00:00:00.000","1991-03-13T00:00:00.000"
"2022-07-31T00:00:00.000","IDA14920","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003044","DFC VII","36000000.00","1519608.76","0.00","38250222.39","49800297.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1994-11-15T00:00:00.000","2034-05-15T00:00:00.000","1984-08-07T00:00:00.000","1984-06-05T00:00:00.000","1985-01-30T00:00:00.000","1990-12-31T00:00:00.000","1991-06-17T00:00:00.000"
"2022-07-31T00:00:00.000","IDA15190","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003051","EDUC.TRG.TAS","9000000.00","850243.27","0.00","9374673.76","11912230.63","0.03","0.00","0.03","0.00","0.00","0.00","0.03","1995-03-01T00:00:00.000","2034-09-01T00:00:00.000","1984-12-19T00:00:00.000","1984-09-11T00:00:00.000","1985-04-09T00:00:00.000","1991-03-31T00:00:00.000","1991-08-19T00:00:00.000"
"2022-07-31T00:00:00.000","IDA15400","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003048","MAIZE II/LULUA AGR D","12500000.00","6453817.91","0.00","8097840.82","9332188.34","-0.03","0.00","-0.03","0.00","0.00","0.00","-0.03","1995-05-15T00:00:00.000","2034-11-15T00:00:00.000","1985-04-22T00:00:00.000","1985-01-08T00:00:00.000","1986-02-04T00:00:00.000","1992-06-30T00:00:00.000","1992-09-15T00:00:00.000"
"2022-07-31T00:00:00.000","IDA16080","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003050","HWYS.VI","55000000.00","6845697.71","0.00","67284485.29","74471058.61","0.01","0.00","0.01","0.00","0.00","0.00","0.01","1995-10-15T00:00:00.000","2035-04-15T00:00:00.000","1985-12-13T00:00:00.000","1985-06-13T00:00:00.000","1986-05-13T00:00:00.000","1993-12-31T00:00:00.000","1994-04-21T00:00:00.000"
"2022-07-31T00:00:00.000","IDA16090","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003047","SEEDS","14900000.00","5710651.42","0.00","12345631.52","14277186.38","-0.02","0.00","-0.02","0.00","0.00","0.00","-0.02","1995-11-01T00:00:00.000","2035-05-01T00:00:00.000","1985-09-19T00:00:00.000","1985-06-13T00:00:00.000","1986-04-30T00:00:00.000","1992-06-30T00:00:00.000","1992-07-14T00:00:00.000"
"2022-07-31T00:00:00.000","IDA16850","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003087","DFC VIII","50000000.00","23547381.43","0.00","30105631.79","35179490.70","-0.02","0.00","-0.02","0.00","0.00","0.00","-0.02","1996-08-15T00:00:00.000","2036-02-15T00:00:00.000","1986-09-18T00:00:00.000","1986-04-29T00:00:00.000","1987-04-14T00:00:00.000","1994-12-31T00:00:00.000","1992-08-14T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17080","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003058","IND.SECTOR ADJUST.CR.","20000000.00","0.00","0.00","22752543.83","27055255.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1996-10-15T00:00:00.000","2036-04-15T00:00:00.000","1986-09-11T00:00:00.000","1986-06-10T00:00:00.000","1987-01-12T00:00:00.000","1988-06-30T00:00:00.000","1988-03-08T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17120","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003054","POWER II","37000000.00","0.00","0.00","50332192.95","57321625.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1996-08-01T00:00:00.000","2036-02-01T00:00:00.000","1987-04-23T00:00:00.000","1986-06-19T00:00:00.000","1987-11-13T00:00:00.000","1992-06-30T00:00:00.000","1992-07-22T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17610","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003055","NAVIG. IMPROV.","27600000.00","11391580.18","0.00","18249284.37","20678528.77","0.02","0.00","0.02","0.00","0.00","0.00","0.02","1997-03-01T00:00:00.000","2036-09-01T00:00:00.000","1987-03-16T00:00:00.000","1987-02-24T00:00:00.000","1987-12-16T00:00:00.000","1994-12-31T00:00:00.000","1993-12-29T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17900","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003095","SO.SHABA AGR.DEV.","4400000.00","599847.51","0.00","4045735.22","4653464.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1997-08-15T00:00:00.000","2037-02-15T00:00:00.000","1987-06-30T00:00:00.000","1987-05-05T00:00:00.000","1988-05-02T00:00:00.000","1994-12-31T00:00:00.000","1993-12-01T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17910","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003088","SML.SCALE ENTERPRISE","25000000.00","13878337.84","0.00","11736287.41","13574203.10","0.02","0.00","0.02","0.00","0.00","0.00","0.02","1997-10-01T00:00:00.000","2037-04-01T00:00:00.000","1987-06-30T00:00:00.000","1987-05-05T00:00:00.000","1987-12-02T00:00:00.000","1995-12-31T00:00:00.000","1996-02-06T00:00:00.000"
"2022-07-31T00:00:00.000","IDA18310","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003086","SAL I","55000000.00","0.00","0.00","53993594.42","65033031.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1997-10-01T00:00:00.000","2037-04-01T00:00:00.000","1987-07-29T00:00:00.000","1987-06-25T00:00:00.000","1987-09-30T00:00:00.000","1989-12-31T00:00:00.000","1989-08-29T00:00:00.000"
"2022-07-31T00:00:00.000","IDA18320","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003096","ECONOMIC MGT.","12000000.00","4093198.98","0.00","8071598.41","9331885.52","0.02","0.00","0.02","0.00","0.00","0.00","0.02","1997-08-15T00:00:00.000","2037-02-15T00:00:00.000","1987-07-29T00:00:00.000","1987-06-25T00:00:00.000","1988-01-06T00:00:00.000","1995-12-31T00:00:00.000","1994-01-31T00:00:00.000"
"2022-07-31T00:00:00.000","IDA18390","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003089","HIGH.EDUC.RATIONALIZATION","11000000.00","2140641.86","0.00","9258100.19","10430033.66","0.01","0.00","0.01","0.00","0.00","0.00","0.01","1997-11-15T00:00:00.000","2027-05-15T00:00:00.000","1987-08-25T00:00:00.000","1987-07-07T00:00:00.000","1988-06-01T00:00:00.000","1993-06-30T00:00:00.000","1994-01-12T00:00:00.000"
"2022-07-31T00:00:00.000","IDA19390","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003085","WATER SUP","45000000.00","4052890.74","0.00","40557183.39","45256399.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-09-01T00:00:00.000","2028-03-01T00:00:00.000","1988-07-11T00:00:00.000","1988-06-24T00:00:00.000","1989-01-12T00:00:00.000","1994-04-30T00:00:00.000","1994-01-05T00:00:00.000"
"2022-07-31T00:00:00.000","IDA19530","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003116","AIDS","8100000.00","4933850.74","0.00","3285009.56","3702731.85","0.02","0.00","0.02","0.00","0.00","0.00","0.02","1999-03-01T00:00:00.000","2028-09-01T00:00:00.000","1988-10-26T00:00:00.000","1988-09-08T00:00:00.000","1989-05-30T00:00:00.000","1994-12-31T00:00:00.000","2000-10-10T00:00:00.000"
"2022-07-31T00:00:00.000","IDA19580","EASTERN AND SOUTHERN AFRICA","ZR","Congo, Democratic Republic of","MINISTERE DES FINANCES","Fully Repaid","0.75","XDR","P003102","TA II","11600000.00","2691871.07","0.00","9400782.82","10561700.27","-0.03","0.00","-0.03","0.00","0.00","0.00","-0.03","1998-12-15T00:00:00.000","2028-06-15T00:00:00.000","1988-12-29T00:00:00.000","1988-10-20T00:00:00.000","1989-05-05T00:00:00.000","1996-06-30T00:00:00.000","1994-04-11T00:00:00.000"
