"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Uruguay","UY","P159771","Improving the Quality of Initial and Primary Education in Uruguay","Consultant Services","Individual Consultant Selection","Education","1703627","Contrataci&#243;n de agrimensor para Escuelas 2 de R&#237;o Negro y 160 de Montevideo","2017-06-13T00:00:00.000","Individual Consultant","Oriental Republic of Uruguay","UY","1842.0","UY-ANEP-14566-CS-INDV-AS AGRIMEN"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Uruguay","UY","P159771","Improving the Quality of Initial and Primary Education in Uruguay","Consultant Services","Individual Consultant Selection","Education","1703426","contratacion metrajista para trabajos Esc.160 y Jardin N&#176;370 de Montevideo","2017-05-09T00:00:00.000","Individual Consultant","Oriental Republic of Uruguay","UY","805.0","UY-ANEP-14567-CS-INDV-METRA ALON"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Uruguay","UY","P159771","Improving the Quality of Initial and Primary Education in Uruguay","Consultant Services","Individual Consultant Selection","Education","1703155","Contrataci&#243;n asesor en instalaciones el&#233;ctricas Esc 2 R&#237;o Negro","2017-06-01T00:00:00.000","Individual Consultant","Oriental Republic of Uruguay","UY","2260.0","UY-ANEP-14564-CS-INDV-AS ELECTRI"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1702489","SAAVEDRA","2017-04-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","17903.0","AR-NA-119-CI-3CV SAAVEDRA"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1702488","RECALDE","2017-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","11711.0","AR-NA-119-CI-3CV RECALDE"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1702487","PAREDES","2016-11-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","15828.0","AR-NA-119-CI-3CV PAREDES"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1702480","STREGER","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1310.0","AR-NA-119-CI-3CV STREGER"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1702479","VASCONI","2017-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2036.0","AR-NA-119-CI-3CV VASCONI"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Direct Selection","Education","1702477","NEGROTTO","2016-07-01T00:00:00.000","NEGROTTO MATIAS","Argentine Republic","AR","7611.0","AR-NA-157-CI-CD-LP NEGROTTO"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1702470","SGRO","2017-01-02T00:00:00.000","Individual Consultant","Argentine Republic","AR","852.0","AR-NA-422-CI-3CV-MEN SGRO"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Direct Selection","Education","1702458","FRANCOLINO","2016-07-01T00:00:00.000","FRANCOLINO MARIELA","Argentine Republic","AR","9991.0","AR-NA-157-CI-CD-LP FRANCOLINO"
"2022-09-12T00:00:00.000","2017","EAST ASIA AND PACIFIC","Lao People's Democratic Republic","LA","P104806","Mekong Integrated Water Resources Management","Consultant Services","Direct Selection","Transportation;Water, Sanitation and Waste Management;Public Administration","1702141","Firm Service for Basin Simulation Model and Tools development","2017-05-02T00:00:00.000","EWATER LTD","Commonwealth of Australia","AU","300000.0","C2.3-ICS-005"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Kenya","KE","P145559","Coastal Region Water Security and Climate Resilience Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1702082","Consultancy services for detailed design and construction supervision of Mwache Check Dam and Pilot Irrigation Project","2017-01-27T00:00:00.000","ESER PROJECT & ENGINEERING CO. INC.","Republic of Turkiye","TR","1236943.0","MEWNR/KWSCRP-2/009/2014-15"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701997","FAYOS","2017-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","4313.0","AR-ME-13991-CS-INDV FAYOS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701992","GUERRERO","2017-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","855.0","AR-ME-13991-CS-INDV GUERRERO"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701991","DUMO","2017-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","6237.0","AR-ME-13991-CS-INDV DUMO"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701990","GODOY","2017-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","4425.0","AR-ME-13991-CS-INDV GODOY"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701983","CASCO VON SIEBENTHAL","2017-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","855.0","AR-ME-13991-CS-INDV CASCO"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701981","ISASI","2017-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","8559.0","AR-ME-13991-CS-INDV ISASI"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701976","TOLEDO MARGALEF","2017-05-15T00:00:00.000","Individual Consultant","Argentine Republic","AR","2593.0","AR-ME-13991-CS-INDV TOLEDO"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701969","HERRER&#205;AS","2017-06-19T00:00:00.000","Individual Consultant","Argentine Republic","AR","7955.0","AR-ME-13991-CS-INDV HERRERIAS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701968","MAURELL","2017-06-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2418.0","AR-ME-13991-CS-INDV MAURELL"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701967","GERARDI","2017-06-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1036.0","AR-ME-13991-CS-INDV GERARDI"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701966","FERREYRA","2017-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3237.0","AR-ME-13991-CS-INDV FERREYRA"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701965","TORRES","2017-06-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","6424.0","AR-ME-13991-CS-INDV TORRES"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701964","SALDIAS","2017-06-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1036.0","AR-ME-13991-CS-INDV SALDIAS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701963","ANALISTA DE INFORMACI&#211;N EDUCATIVA - MAR&#205;N, NATALIA ELIZABETH","2017-06-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","766.0","AR-NA-187-CI-3CV-CHA-MARÍN"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701960","PALMA","2017-06-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","6229.0","AR-ME-13991-CS-INDV PALMA"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701959","PERDOMO","2017-05-15T00:00:00.000","Individual Consultant","Argentine Republic","AR","4609.0","AR-ME-13991-CS-INDV PERDOMO"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701958","REFERENTE PROVINCIAL DE PROYECTOS PRODUCTIVOS DE BASE LOCAL - GAMBERA, H&#201;CTOR FRANCISCO","2016-12-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2929.0","AR-NA-187-CI-3CV-CHA-GAMBERA"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701957","DUARTE GUSTAVO","2017-04-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1176.0","AR-ME-13991-CS-INDV DUARTE"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701951","MERKIS","2017-05-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","535.0","AR-ME-13991-CS-INDV MERKIS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701843","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - PERNAZZA, MARCELA","2017-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","6401.0","AR-NA-351-CI-3CV-CHA-PERNAZZA"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701835","ANALISTA DE INFORMACI&#211;N EDUCATIVA - CUEVAS, SONIA GABRIELA","2017-06-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","3933.0","AR-NA-351-CI-3CV-CHA-CUEVAS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701829","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - QUINTANA, ALEJANDRA EMILIA","2017-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1902.0","AR-NA-351-CI-3CV-CHA-QUINTANA"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701722","ALIAGA","2017-06-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","10259.0","AR-NA-443-CI-3CV-COR ALIAGA"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701717","AMAYA","2017-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","594.0","AR-NA-443-CI-3CV-COR AMAYA"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701716","GIANOLA","2017-01-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2078.0","AR-NA-443-CI-3CV-COR GIAN"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701715","AVACA","2016-10-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","6473.0","AR-NA-431-CI-3CV-SL"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701711","RODRIGUEZ FABIAN","2016-07-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","8965.0","AR-NA-359-CI-3CV-COR ROD"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701710","JUAN","2016-07-16T00:00:00.000","Individual Consultant","Argentine Republic","AR","8778.0","AR-NA-359-CI-3CV-COR"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701592","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - L&#211;PEZ, VER&#211;NICA MAR&#205;A","2017-06-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","10775.0","AR-NA-402-CI-3CV-BA-LÓPEZ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701578","T&#201;CNICO OPERATIVO PARA EVAUACI&#211;N EDUCATIVA - ARDENGHI, VER&#211;NICA HAYDE&#201;","2017-06-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1041.0","AR-NA-402-CI-3CV-BA-ARDENGHI"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701572","CONTRATO VIDAL LAURA","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701572"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701567","CONTRATO TAYLOR","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701567"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701566","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - D&#205;AZ, JUAN MANUEL","2017-06-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1041.0","AR-NA-402-CI-3CV-BA-DIAS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701563","CONTRATO STREGER","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1328.0","1701563"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701562","CONTRATO SARGORODSCHI ANA","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701562"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701561","CONTRATO RAFFETTO","2016-09-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","4120.0","1701561"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701559","CONTRATO PENDZIK","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701559"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701558","CONTRATO OPPEL","2016-09-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3744.0","1701558"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701557","CONTRATO OLIVETTO","2017-04-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","616.0","1701557"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701556","CONTRATO NOGUES","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701556"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701555","CONTRATO NIGRO","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701555"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701552","CONTRATO MORA DUQUE","2016-08-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","28012.0","1701552"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701551","CONTRATO ROBALO","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701551"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701550","CONTRATO PASQUI","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","167.0","1701550"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701546","CONTRATO MELCHIORRE","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","14876.0","1701546"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701545","CONTRATO MEDIAVILLA","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","84.0","1701545"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701544","CONTRATO MARINO VERONICA","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","518.0","1701544"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701542","CONTRATO INDELICATO","2016-09-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","124.0","1701542"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701541","CONTRATO MERNIES IVANOFF","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","16891.0","1701541"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701539","CONTRATO GOSZCZYNSKI","2016-08-04T00:00:00.000","Individual Consultant","Argentine Republic","AR","15901.0","1701539"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701535","CONTRATO HEDO","2016-08-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1961.0","1701535"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701533","CONTRATO GELVES","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3303.0","1701533"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701532","CONTRATO DANON","2016-09-15T00:00:00.000","Individual Consultant","Argentine Republic","AR","3178.0","1701532"
