"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Goods","Request for Quotations","Transportation;Agriculture, Fishing and Forestry","1558263","Procurement of Herbicides and Fertilizers (Inputs for cattle breeding)","2016-12-21T00:00:00.000","CROPSERVE","Republic of Malawi","MW","1375.0","MW-ASWAP II-52572-GO-RFQ"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Goods","Request for Quotations","Transportation;Agriculture, Fishing and Forestry","1558265","Procurement of Training Materials for Goats","2017-04-10T00:00:00.000","ECOSYSTEMS PARTNERS AND COMMUNICATION","Republic of Malawi","MW","13667.0","MW-ASWAP II-52591-GO-RFQ"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Consultant Services","Individual Consultant Selection","Transportation;Agriculture, Fishing and Forestry","1691902","Procurement of Consultancy services to prepare an Implementation Completion Report","2017-03-14T00:00:00.000","Individual Consultant","Republic of Malawi","MW","109737.0","MW-ASWAP II-52555-CS-INDV"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P120825","MW: Mining Governance and Growth Support Project","Consultant Services","Quality And Cost-Based Selection","Information and Communications Technologies;Education;Energy and Extractives","1545887","CONSULTANCY SERVICE FOR INTERPRETATION OF HIGH RESOLUTION AIRBORNE GEOPHYSICAL DATA","2016-10-31T00:00:00.000","GEOLOGOCAL SURVEY OF FINLAND","Republic of Finland","FI","437831.0","MNREE/MGGSP/ COMP-C/C/02"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P122616","Malawi - Financial Sector Technical Assistance Project","Goods","Request for Quotations","Financial Sector","1547381","Printing of low vision financial literacy materials","2017-05-26T00:00:00.000","PRO-SUPPLY BUSINESS SOLUTIONS","Republic of Malawi","MW","2135.0","MW-RBM-12507-GO-RFQ"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P122616","Malawi - Financial Sector Technical Assistance Project","Consultant Services","Individual Consultant Selection","Financial Sector","1547382","Drafting of legal framework for Financial Consumer Protection","2017-04-13T00:00:00.000","Individual Consultant","Commonwealth of Australia","AU","47273.0","MW-RBM-12503-CS-INDV"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Consultant Services","Individual Consultant Selection","Transportation;Agriculture, Fishing and Forestry","1558280","Design and Supervision of Land Information Management System","2016-12-12T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","114300.0","MW-ASWAP II-52597-CS-INDV"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P154803","Malawi Floods Emergency Recovery","Goods","Request for Quotations","Education;Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1591541","Printing Supply and Delivery of 2016 Calenders, Desk Tent Calenders, A4 Executive Diaries and A5 Desk Organizers","2016-11-17T00:00:00.000","SMART ADS","Republic of Malawi","MW","32498.0","MW-MOFED-1306-GO-RFQ"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Goods","Request for Bids","Transportation;Agriculture, Fishing and Forestry","1558283","Procurement and Supply of Printing Machines (Colour to Plate and Folding Machine)","2017-02-05T00:00:00.000","INSPIRED COMPUTER TECHNOLOGY CONSULTANTS (ICTC)","Republic of Malawi","MW","447487.0","MW-ASWAP II-52531-GO-RFB"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Consultant Services","Individual Consultant Selection","Transportation;Agriculture, Fishing and Forestry","1558333","Resettlement Policy Framework (RPF","2017-02-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","29452.0","MW-ASWAP II-52604-CS-INDV"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P131660","Skills Development Project","Goods","Request for Quotations","Education","1586671","supply and delivery of laptops, laptop bags, printer and Microsoft office 1 user","2016-11-09T00:00:00.000","ICTC MALAWI LTD","Republic of Malawi","MW","617.0","MW-NCHE-60844-GO-RFQ"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1617550","Individual Consultancy- Project Facilitator","2017-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","4070.0","MW-MOEST-80730-CS-INDV"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1617566","Individual Consultancy - Monitoring and Evaluation","2017-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","3392.0","MW-MOEST-80821-CS-INDV"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1617572","Individual Consultancy- Procurement Specialist","2017-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","3935.0","MW-MOEST-80819-CS-INDV"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P131660","Skills Development Project","Goods","Request for Quotations","Education","1586681","supply and delivery of laptops, laptop bags, printer and Microsoft office 1 user","2016-10-31T00:00:00.000","PLATINUM ICT & STATIONERY SUPPLIERS","Republic of Malawi","MW","3397.0","MW-NCHE-60844-GO-RFQ"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P154803","Malawi Floods Emergency Recovery","Goods","Request for Quotations","Education;Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1591512","Supply and Delivery of Stationery Items being Toners","2017-03-28T00:00:00.000","J.BROWN INVESTMENT","Republic of Malawi","MW","20759.0","MW-MOFED-1308-GO-RFQ"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P131660","Skills Development Project","Goods","Request for Quotations","Education","1586682","supply and delivery of laptops, laptop bags, printer and microsoft office 1 user","2016-10-31T00:00:00.000","BUSINESS COMPUTER SERVICES LIMITED","Republic of Malawi","MW","596.0","MW-NCHE-60844-GO-RFQ"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Consultant Services","Individual Consultant Selection","Transportation;Agriculture, Fishing and Forestry","1558371","Livestock Policy and strategic plan review","2016-10-14T00:00:00.000","Individual Consultant","Republic of Malawi","MW","27504.0","MW-ASWAP II-52590-CS-INDV"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Consultant Services","Individual Consultant Selection","Transportation;Agriculture, Fishing and Forestry","1558611","Environmental and Social Management Framework (ESMF)","2017-02-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","32600.0","MW-ASWAP II-52582-CS-INDV"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Consultant Services","Individual Consultant Selection","Transportation;Agriculture, Fishing and Forestry","1558676","Development of Land Information Management System","2016-12-12T00:00:00.000","Individual Consultant","Republic of Uganda","UG","99690.0","MW-ASWAP II-52570-CS-INDV"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Civil Works","Request for Bids","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1552444","Drilling of High Yielding Boreholes including sitting and development, transmission pipes lines and Solar sets","2017-12-05T00:00:00.000","FISD LIMITED","Republic of Malawi","MW","839491.0","MW-MOFED-19540-CW-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P133620","Strengthening Safety Nets Systems - MASAF IV","Goods","Request for Bids","Education;Social Protection;Agriculture, Fishing and Forestry","1552488","SUPPLY AND DELIVERY OF FOUR -4X4 DOUBLE CABIN PICKUPS WITH CANOPY .","2017-10-27T00:00:00.000","STANSFIELD MOTORS , PO BOX 45, BLANTYRE","Republic of Malawi","MW","227174.0","MW-LDF-TST-18831-GO-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P133620","Strengthening Safety Nets Systems - MASAF IV","Consultant Services","Direct Selection","Education;Social Protection;Agriculture, Fishing and Forestry","1552528","Integration of Social Cash Transfer Data Base and UBR","2017-11-15T00:00:00.000","MR ELIAS MAINA NJOROGE,PO BOX 11966-00100, NAIROBI ,KENYA","Republic of Kenya","KE","33150.0","MW-LDF-TST-20456-CS-CDS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P131660","Skills Development Project","Consultant Services","Quality And Cost-Based Selection","Education","1570541","Development of Student Finance Management Information System","2018-03-01T00:00:00.000","ICT DEPARTMENT OF COLLEGE OF MEDICINE","Republic of Malawi","MW","50762.0","MW-NCHE-60840-CS-QCBS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P160533","Digital Malawi Program Phase I: Malawi Digital Foundations Project","Non-consulting Services","Request for Quotations","Information and Communications Technologies","1552876","Hire of Vehicle for Digital Mapping  - Central Region","2017-11-30T00:00:00.000","MAME CARE HIRE","Republic of Malawi","MW","15405.0","MW-PPPC-35176-NC-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P160533","Digital Malawi Program Phase I: Malawi Digital Foundations Project","Non-consulting Services","Request for Quotations","Information and Communications Technologies","1552882","Hire of Vehicles for Digital Mapping - Northern Region","2017-11-17T00:00:00.000","COUNTRYWIDE CAR HIRE","Republic of Malawi","MW","12640.0","MW-PPPC-35176-NC-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Goods","Request for Quotations","Transportation;Agriculture, Fishing and Forestry","1593295","Procurement of office equipment","2018-06-18T00:00:00.000","ICTC MALAWI LTD","Republic of Malawi","MW","15744.0","MW-ASWAP II-57397-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P160533","Digital Malawi Program Phase I: Malawi Digital Foundations Project","Non-consulting Services","Request for Quotations","Information and Communications Technologies","1552883","Hire of Vehicles for Digital Mapping - Southern Region","2017-12-21T00:00:00.000","GG CAR RENTALS LIMITED","Republic of Malawi","MW","15647.0","MW-PPPC-35176-NC-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P131660","Skills Development Project","Consultant Services","Individual Consultant Selection","Education","1570892","Consultancy to develop an M&E Framework for NCHE","2017-09-14T00:00:00.000","Individual Consultant","Republic of Malawi","MW","24589.0","MW-NCHE-19665-CS-INDV"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Goods","Request for Quotations","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1553123","Printing, Supply and Delivery of IEC Materials","2017-10-06T00:00:00.000","IMPERIAL MARKETING AND ADVERTISING AGENCY","Republic of Malawi","MW","18607.0","MW-MOFED-19319-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Goods","Request for Quotations","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1553237","Supply and Delivery Sourghum and Millet","2017-11-10T00:00:00.000","ASSMAG LIMITED","Republic of Malawi","MW","34631.0","MW-MOFED-19425-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Goods","Request for Quotations","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1553239","Printing ,Supply and Delivery of GOLF SHIRTS and G.SHIRTS","2017-10-31T00:00:00.000","IMPERIAL MARKETING AND ADVERTISING AGENCY","Republic of Malawi","MW","52111.0","MW-MOFED-19299-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P160533","Digital Malawi Program Phase I: Malawi Digital Foundations Project","Non-consulting Services","Request for Quotations","Information and Communications Technologies","1553552","Provision of Internet Services","2017-12-31T00:00:00.000","TELECOM NETWORKS MALAWI LIMITED","Republic of Malawi","MW","59223.0","MW-PPPC-35179-NC-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Goods","Request for Quotations","Education","1553692","Supply of office furniture","2017-08-07T00:00:00.000","LORDS BEST COLLECTION","Republic of Malawi","MW","14159.0","MW-MOEST-16444-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Goods","Request for Bids","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1556240","Supply and Delivery of Treadle Pumps","2018-02-18T00:00:00.000","PARAMOUNT HOLDING LIMITED","Republic of Malawi","MW","445410.0","MW-MOFED-19363-GO-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Goods","Direct Selection","Education","1556620","Supply and installation of accounting software","2018-02-28T00:00:00.000","SS CONSULTING","Republic of Mauritius","MU","66892.0","MW-MOEST-44643-GO-DIR"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Consultant Services","Quality And Cost-Based Selection","Transportation;Agriculture, Fishing and Forestry","1556682","Agriculture Development and Marketing Corporation Review Study","2017-12-22T00:00:00.000","FTHM CONSULTING","Republic of Madagascar","MG","87762.0","MW-ASWAP II-52401-CS-QCBS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P117617","Malawi: Shire River Basin Management Program (Phase-I) Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","1572516","Individual Consultancy Services Monitoring and Evaluation Specialist","2017-12-30T00:00:00.000","Individual Consultant","World","1W","65000.0","MW-SRBMP-36341-CS-INDV"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P122616","Malawi - Financial Sector Technical Assistance Project","Non-consulting Services","Request for Bids","Financial Sector","1557750","Provision of software as a service (SaaS) for Transaction Processing Hub for the MFI and FC industry in Malawi Software","2017-09-12T00:00:00.000","FINTECH INTERNATIONAL LIMITED","Republic of Mauritius","MU","1165134.0","MW-RBM-11427-NC-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Goods","Request for Quotations","Education","1593822","Supply and Installation of a Server and Email Hosting Services","2018-05-15T00:00:00.000","HEKO TECHNOLOGIES","Republic of Malawi","MW","12663.0","MW-MOEST-117589-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Goods","Request for Bids","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1572920","SUPPLY AND DELIVERY OF GOATS IN NTCHISI DISTRICT(LOT 5)-","2017-12-14T00:00:00.000","VB GENERAL TRADERS AND FARM PRODUCE","Republic of Malawi","MW","62508.0","MW-MOFED-76959-GO-RFB-J"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P158434","Malawi Agricultural Commercialization Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1593952","Individual Consultancy as Monitoring and Evaluation Specialist","2018-06-30T00:00:00.000","Individual Consultant","World","1W","182447.0","MW-MOAIWD-56975-CS-INDV"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P122616","Malawi - Financial Sector Technical Assistance Project","Non-consulting Services","Direct Selection","Financial Sector","1557751","Supply of a central securities depository (CSD) for the equities market","2018-02-28T00:00:00.000","MONTRAN CORPORATION","United States of America","US","399000.0","MW-RBM-12798-NC-DIR"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P122616","Malawi - Financial Sector Technical Assistance Project","Goods","Request for Quotations","Financial Sector","1557945","Supply and delivery of Centralized National Pension Database (CNPD) Servers","2017-12-14T00:00:00.000","TECHNET GLOBAL  LIMITED","Republic of Malawi","MW","159117.0","MW-RBM-13792-GO-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P127866","Shire River Basin Management Program (GEF)","Consultant Services","Direct Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1580336","Feasibility Study and Detailed Design for Upgrading, Expansion and Catchment Management of Mpira-Balaka Rural Gravity-fed Piped Water Supply Scheme","2018-04-16T00:00:00.000","URANUS CONSULTING ENGINEERS","Republic of South Africa","ZA","773642.0","MW-SRBMP-98199-CS-CDS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P117617","Malawi: Shire River Basin Management Program (Phase-I) Project","Consultant Services","Direct Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","1558000","Consultancy Services for Feasibility Study and Detailed Design for the Upgrading, Expansion and Catchment Management of Mpira - Balaka Rural Gravity-Fed Piped Water Supply Scheme","2018-04-16T00:00:00.000","URANUS CONSULTING ENGINEERS","Republic of South Africa","ZA","773642.0","021/IPC/SRB/16/07F/08C"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P122616","Malawi - Financial Sector Technical Assistance Project","Non-consulting Services","Request for Bids","Financial Sector","1558005","Supply of Malawi Stock Exchange Trading system and equipment","2017-08-21T00:00:00.000","INFOTECH PRIVATE LIMITED","Islamic Republic of Pakistan","MW","723708.0","MW-RBM-12797-NC-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Consultant Services","Direct Selection","Transportation;Agriculture, Fishing and Forestry","1558204","Consultancy Services to lead Adjudication. Demarcation and Registration of Traditional Land Management Areas","2018-04-09T00:00:00.000","REGIONAL CENTRE FOR MAPPING OF RESOURCES FOR DEVELOPMENT","Republic of Kenya","KE","250000.0","MW-ASWAP II-47206-CS-CDS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Consultant Services","Individual Consultant Selection","Transportation;Agriculture, Fishing and Forestry","1558278","Recruitment of Technical Assistant -MOLHUD","2017-11-22T00:00:00.000","Individual Consultant","Republic of Malawi","MW","2458.0","MW-ASWAP II-52540-CS-INDV"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154803","Malawi Floods Emergency Recovery","Consultant Services","Quality And Cost-Based Selection","Education;Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1583013","Revision and Finalization of National Building Regulations for Housing with","2017-10-16T00:00:00.000","ECO BUILD AFRICA","Republic of Kenya","KE","96640.0","MW-MOFED-1364-CS-QCBS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Goods","Request for Quotations","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1558948","Printing of Input Vouchers","2017-10-08T00:00:00.000","JSC GENERAL TRADING","Republic of Malawi","MW","7271.0","MW-MOFED-19377-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P117617","Malawi: Shire River Basin Management Program (Phase-I) Project","Non-consulting Services","Direct Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","1584192","Non Consulting Services for Provision of the Tom2Pro Software Maintenance and Technical Support","2018-05-30T00:00:00.000","SS CONSULTING","Republic of Mauritius","MU","12250.0","MW-SRBMP-57432-NC-DIR"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Goods","Request for Quotations","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1560724","Printing of Coupons","2017-11-13T00:00:00.000","GREENFIELD PRINT CENTRE","Republic of Malawi","MW","6777.0","MW-MOFED-19338-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P160533","Digital Malawi Program Phase I: Malawi Digital Foundations Project","Goods","Request for Quotations","Information and Communications Technologies","1560922","Supply and Delivery of Station Wagon 4X4 Motor Vehicle","2018-06-06T00:00:00.000","TOYOTA MALAWI LIMITED , PO BOX 40030,BLANTYRE","Republic of Malawi","MW","84416.0","MW-PPPC-39621-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P161392","Malawi Resilience and Disaster Risk Management Project","Goods","Direct Selection","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1561845","Supply and Delivery of Foot and Mouth Diseases Vaccine","2018-06-19T00:00:00.000","BOTWANA VACCINE INSTITUTE (BVI)","Republic of Botswana","BW","57490.0","MW-MOFED-67007-GO-DIR"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P164445","Second Agriculture Sector Wide Approach Support Project","Consultant Services","Quality And Cost-Based Selection","Transportation;Agriculture, Fishing and Forestry","1561981","Consultancy Services for Road Selection and Design of Labor Intensive and Upgrading Works","2018-05-04T00:00:00.000","LEA INTERNATIONAL LTD. IN JOINT VENTURE WITH LEA ASSOCIATES SOUTH ASIA PVT. LTD","Republic of India","IN","1267828.0","MW-RA-51753-CS-QCBS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618174","Consultancy services as Clerk of Works","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","14526.0","MW-MOEST-16449-CS-INDV-18"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P125237","Malawi Nutrition and HIV/AIDS Project","Consultant Services","Direct Selection","Health;Social Protection;Public Administration","1564145","TA to conduct Independent Review and Certification of Ebola Treatment Centres","2018-03-12T00:00:00.000","IMAGE DESIGNS ARCHITECTS AND PLANNING CONSULTANTS","Republic of Malawi","MW","42572.0","MW-NAC-28575-CS-CDS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Consultant Services","Individual Consultant Selection","Education","1618175","Consultancy services as Clerk of Works","2018-03-01T00:00:00.000","Individual Consultant","Republic of Malawi","MW","14526.0","MW-MOEST-16449-CS-INDV-21"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P133620","Strengthening Safety Nets Systems - MASAF IV","Goods","Request for Quotations","Education;Social Protection;Agriculture, Fishing and Forestry","1599850","Supply and delivery handheld road compactor rollers","2017-10-19T00:00:00.000","FARMING ENGINEERING SERVICES","Republic of Malawi","MW","211500.0","MW-LDF-TST-42263-GO-RFQ"
