"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1675188","Lot 2: Construirea unor platforme de depozitare &#537;i gospod&#259;rire a gunoiului de grajd, 
Comuna Dr&#259;g&#259;ne&#537;ti, jude&#539;ul Prahova","2021-09-20T00:00:00.000","SC IMPA&I SRL","Romania","RO","219407.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1666128","Lot 8: Construirea unei platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd, comuna St&#259;ne&#537;ti, jude&#539;ul Giurgiu","2021-06-22T00:00:00.000","SC EMANUEL CONSTRUCT INVEST SRL","Romania","RO","219348.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1666122","Lot 4: Platform&#259; de depozitare a gunoiului de grajd &#238;n comuna Corne&#537;ti, jude&#539;ul Cluj","2021-06-07T00:00:00.000","SC IMPA&I SRL","Romania","RO","199977.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1666120","lot 7- Construirea unei platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd, comuna Schitu, jude&#539;ul Giurgiu","2021-06-22T00:00:00.000","SC EMANUEL CONSTRUCT INVEST SRL","Romania","RO","219121.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1666119","Lot 6- Construirea unei platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd, comuna Alexandru Vlahu&#539;&#259;, jude&#539;ul Vaslui","2021-05-31T00:00:00.000","SC ENERGOCONSTRUCT SRL","Romania","RO","218087.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1666117","LOT 1- Patform&#259; de colectare &#537;i managementul gunoiului de grajd &#238;n comuna Robeasca, loc. Robeasca &#351;i Mose&#351;ti, jude&#539;ul Buz&#259;u","2021-06-07T00:00:00.000","SC IMPA&I SRL","Romania","RO","212490.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1666113","Lot 5- Platform&#259; gunoi de grajd &#238;n localitatea Popeni, comuna Zorleni, jude&#539;ul Vaslui","2021-05-31T00:00:00.000","SC ENERGOCONSTRUCT SRL","Romania","RO","183731.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1666112","Lot 2: Construirea unor platforme de depozitare &#537;i gospod&#259;rire a gunoiului de grajd, sat Iazurile, comuna Valea Nucarilor, judetul Tulcea","2021-06-07T00:00:00.000","SC IMPA&I SRL","Romania","RO","193560.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1666091","Lot 3: Construirea unei platforme de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n comuna Semlac, jude&#539;ul Arad","2021-06-07T00:00:00.000","SC IMPA&I SRL","Romania","RO","242755.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1660836","Lot 3: Construirea unui sistem de compostare ambalare/peletizare &#238;n comuna Jeg&#259;lia, jude&#539;ul C&#259;l&#259;ra&#537;i","2021-06-22T00:00:00.000","DECORA REZIDENT","Romania","RO","575874.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1660835","Lot 5: Platform&#259; de depozitare a gunoiului de grajd in comuna Recea Cristur, jude&#539;ul Cluj","2021-03-11T00:00:00.000","SC IMPA&I SRL","Romania","RO","253015.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1660834","Lot 8: Platform&#259; comunal&#259; pentru depozitarea &#537;i gospod&#259;rirea gunoiului de grajd &#238;n comuna Timi&#537;e&#537;ti, jude&#539;ul Neam&#539;","2021-03-10T00:00:00.000","SC ANTRAMICONS SRL","Romania","RO","222421.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1660833","Lot 1 - Platform&#259; de depozitare a gunoiului de grajd in comuna Mica, jude&#539;ul Cluj","2021-04-20T00:00:00.000","SC CRIDAR CONS SRL","Romania","RO","210436.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1660829","Lot 6: Construire platform&#259; de depozitare &#537;i gestionare a gunoiului de grajd in comuna Dr&#259;gu&#537;eni, jude&#539;ul Ia&#537;i","2021-03-17T00:00:00.000","SC LAURENTIU H SRL","Romania","RO","215204.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1660811","Lot 4: Platform&#259; de depozitare a gunoiului de grajd in comuna D&#259;b&#226;ca, jude&#539;ul Cluj","2021-03-11T00:00:00.000","SC IMPA&I SRL","Romania","RO","221564.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1660810","Lot 2: Construirea unei platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd in comuna Luna, jude&#539;ul Cluj","2021-03-17T00:00:00.000","SC LAURENTIU H SRL","Romania","RO","290439.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637334","Lot 6- Manure management platform in comuna Valea M&#259;rului, jude&#539;ul Gala&#539;i","2020-12-17T00:00:00.000","SC IMPA&I SRL","Romania","RO","255080.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637332","Lot 4- Manure management platform in comuna &#536;ot&#226;nga, jude&#539;ul D&#226;mbovi&#539;a","2020-12-07T00:00:00.000","SC CONPRIF SA","Romania","RO","181666.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637329","Lot 8- Manure management platform in comuna Saraiu, jude&#539;ul Constan&#539;a","2020-12-09T00:00:00.000","SC CONCAS SA","Romania","RO","247722.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637328","Lot 7- Manure management platform comuna Vetri&#537;oaia, jude&#539;ul Vaslui","2020-12-17T00:00:00.000","ANDRY CONS SRL","Romania","RO","239867.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637327","Lot 12- manure management platform in comuna Gogo&#537;ari, jude&#539;ul Giurgiu","2020-12-17T00:00:00.000","SC IMPA&I SRL","Romania","RO","244586.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637326","Lot 3- Manure management platform in comuna Coliba&#537;i, jude&#539;ul Giurgiu","2020-12-09T00:00:00.000","ECO STAR","Romania","RO","197651.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637325","Lot 2- Manure management platform in comuna Ungura&#537;, jude&#539;ul Cluj","2020-12-17T00:00:00.000","SC IMPA&I SRL","Romania","RO","259247.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637321","Lot 5- Composting Station in comuna Pris&#259;cani, jude&#539;ul Ia&#537;i","2020-12-17T00:00:00.000","SC PRIMA CONSTRUCT SRL","Romania","RO","597180.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637319","Lot 11- Manure Management platform in comuna Vadu Pa&#537;ii, jude&#539;ul Buz&#259;u","2020-12-07T00:00:00.000","SC CONPRIF SA","Romania","RO","231875.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637318","Lot 10- Manure management platform in comuna Dobrosloveni, jude&#539;ul Olt","2020-12-14T00:00:00.000","SC CASSAS SRL","Romania","RO","189708.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637310","Lot 9- Manure management platform in comuna T&#238;rgu&#537;or, jude&#539;ul Constan&#539;a","2020-12-09T00:00:00.000","SC CONCAS SA","Romania","RO","224012.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637306","Lot 1-Manure management platforms in comuna Parva, jude&#539;ul Bistri&#539;a N&#259;s&#259;ud","2020-12-17T00:00:00.000","SC IMPA&I SRL","Romania","RO","254671.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637228","Lotul 9 - Construire platform&#259; de depozitare a gunoiului de grajd &#238;n comuna comuna Vinderei, jud. Vaslui","2020-06-22T00:00:00.000","SC DRUM CONSTRUCT SRL","Romania","RO","563625.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637217","LOT 6 - Construire platform&#259; de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n Robeasca, jud. Buzau","2020-10-01T00:00:00.000","SC DRUM CONSTRUCT SRL","Romania","RO","203815.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637212","LOT 2 - Construire platform&#259; de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n comuna Bod, judetul Brasov","2020-10-01T00:00:00.000","SC DRUM CONSTRUCT SRL","Romania","RO","252309.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637204","Lot 4: Construirea unei platforme comunale de depozitare &#351;i gospod&#259;rire a gunoiului de grajd &#238;n comuna Jibert, jud. Bra&#537;ov","2020-11-18T00:00:00.000","SC IMPA&I SRL","Romania","RO","292821.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637185","Lot 5- Construirea unei platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n comuna Smeeni, jude&#539;ul Buz&#259;u","2020-10-12T00:00:00.000","SC CONPRIF SA","Romania","RO","213513.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637183","Lotul 4- Construirea unei platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n comuna Brastav&#259;&#539;u, jude&#539;ul Olt","2020-10-05T00:00:00.000","SC CASSAS SRL","Romania","RO","224577.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637169","Lotul 8- Construirea unor platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd in comuna Puie&#537;ti - T19 Mazariste, T62 Lacul Popii, jude&#539;ul Buz&#259;u","2020-10-12T00:00:00.000","SC CONPRIF SA","Romania","RO","391276.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1637159","Lotul 2 -Construirea unei platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd, comuna Deveselu, jude&#539;ul Olt","2020-10-08T00:00:00.000","SC BRACO ENGINEERING SRL","Romania","RO","232396.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1630063","Lot 8: Construirea unei platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n comuna T&#259;ureni, jude&#539;ul Mure&#537;","2020-09-21T00:00:00.000","SC LAURENTIU H SRL","Romania","RO","257319.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1630062","Lot 6: Platform&#259; de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n comuna Ruginoasa, jude&#539;ul Ia&#537;i","2020-10-01T00:00:00.000","SC DRUM CONSTRUCT SRL","Romania","RO","285963.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1630061","Lot 7: Platforma comunala de depozitare &#537;i gospod&#259;rirea gunoiului de grajd in comuna Sita Buzaului, Judetul Covasna","2020-09-15T00:00:00.000","SC CONPRIF SA","Romania","RO","207912.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1630060","Lot 3: Construirea unei platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd, comuna Hoceni, jude&#539;ul Vaslui","2020-10-01T00:00:00.000","SC DRUM CONSTRUCT SRL","Romania","RO","236458.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1630059","Lot 2: Construirea unei platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n comuna Ciceu, jud. Harghita","2020-09-28T00:00:00.000","S.C. KESZ CONSTRUCTII ROMANIA S.R.L.","Romania","RO","274666.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1630058","Lot 1: Platform&#259; de depozitare gunoi de grajd &#238;n comuna C&#259;l&#259;&#539;ele, jude&#539;ul Cluj","2020-09-23T00:00:00.000","SC IMPA&I SRL","Romania","RO","255249.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1630056","Lot 5: Construirea unei platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd &#238;n comuna Pe&#537;ti&#537;ani, jud. Gorj","2020-09-21T00:00:00.000","SC CASSAS SRL","Romania","RO","239093.0"
"2022-09-12T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1630021","Lot 1 - Construirea unor platforme comunale de depozitare &#537;i gospod&#259;rire a gunoiului de grajd, sat Nicolae B&#259;lcescu &#537;i sat Doroban&#539;u, comuna Nicolae B&#259;lcescu, jude&#539;ul Constan&#539;a","2020-10-08T00:00:00.000","SC ROMOIL 2003 SRL","Romania","RO","465318.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1615644","Lotul 5 - Construire platform&#259; de depozitare a gunoiului de grajd &#238;n comuna F&#226;rt&#259;&#539;e&#537;ti, jud. V&#226;lcea","2020-05-26T00:00:00.000","SC RODIAN INVEST SRL","Romania","RO","380591.0"
"2022-09-12T00:00:00.000","2020","EUROPE AND CENTRAL ASIA","Romania","RO","P093775","Romania Integrated Nutrient Pollution Control Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1615643","Lotul 3 - Platform&#259; de depozitare gunoi de grajd &#238;n comuna Bistre&#539;, jud. Dolj","2020-05-26T00:00:00.000","SC CASSAS SRL","Romania","RO","223475.0"
