"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Consultant Qualification  Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1640613","Procurement of Consultant for Engineering design for Ozuri Erosion Site","2017-06-26T00:00:00.000","AURECON CONSULTING ENGINEERS NIG. LTD","Federal Republic of Nigeria","NG","186189.0","KGS/NEWMAP/CQS/15/05"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P123513","Third National Urban Water Sector Reform Project","Consultant Services","Consultant Qualification  Selection","Water, Sanitation and Waste Management;Public Administration","1629926","Consultancy Services for Gubi Dam Safety Plan","2017-03-22T00:00:00.000","YEMAG GROUP LIMITED","Federal Republic of Nigeria","NG","66712.0","NG-BAUCHI NUWSRP III-13001-CS-CQ"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P123112","Transforming Irrigation Management in Nigeria","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1627680","Contract for Consultancy Services for Construction Supervision for Bakolori Irrigation Scheme Rehabilitation and Reconstruction Works","2017-03-08T00:00:00.000","HANSOM ENGINEERING CONSULTANT LTD (HANSOM (NIGERIA)","Federal Republic of Nigeria","CN","3264780.0","FMWR/TRIMING/QCBS/2015/01"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P123513","Third National Urban Water Sector Reform Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Public Administration","1617869","Consultancy Services for Feasibility Studies and Project Implementation Support In Ekiti State Water Corporation 
Technical Assessment, Reviews and Designs","2017-06-29T00:00:00.000","JBG GAUFF CONSULTANT","Federal Republic of Germany","DE","326107.0","EKSWC/3NUWSRP/CON/018"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P120798","Nigeria States Health Investment Project","Consultant Services","Individual Consultant Selection","Health;Public Administration","1616664","Engagement as PBF Verifier for Taraba State for the AF-NSHIP Project","2017-06-09T00:00:00.000","Individual Consultant","Federal Republic of Nigeria","NG","13216.0","NPHCDA/NSHIP/IC/C/103-1"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P120798","Nigeria States Health Investment Project","Consultant Services","Individual Consultant Selection","Health;Public Administration","1616657","Engagement of PBF Verifier for Cluster 2 (12HF) in Borno State for AF-NSHIP Project","2017-06-09T00:00:00.000","Individual Consultant","Federal Republic of Nigeria","NG","17621.0","NPHCDA/NSHIP/IC/C/103-3"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P120798","Nigeria States Health Investment Project","Consultant Services","Individual Consultant Selection","Health;Public Administration","1616656","Engagement as PBF Verifier for Bauchi State under the AF-NSHIP Project","2017-06-09T00:00:00.000","Individual Consultant","Federal Republic of Nigeria","NG","13216.0","NPHCDA/NSHIP/IC/C/103-7"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P120798","Nigeria States Health Investment Project","Consultant Services","Individual Consultant Selection","Health;Public Administration","1616646","Engagement as PBF Verifier for Cluster 1 (12HF) in Borno State under A-F NSHIP project","2017-06-09T00:00:00.000","Individual Consultant","Federal Republic of Nigeria","NG","17621.0","NPHCDA/NSHIP/IC/C/103-4"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P123513","Third National Urban Water Sector Reform Project","Civil Works","Request for Quotations","Water, Sanitation and Waste Management;Public Administration","1612249","Emergency Rehabilitation of Electro-Mechanical Equipment at Ureje Dam and Ero Dam Schemes - Phase II","2017-03-14T00:00:00.000","MARK TECHNICAL & ENGINEERING WORKS COMPANY","Federal Republic of Nigeria","NG","127949.0","EKSWC/3NUWSRP/SHP/WKS/005"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1605843","PROCUREMENT OF VEHICLES FOR PROJECT USE","2017-06-28T00:00:00.000","RT BRISCOE NIG","Federal Republic of Nigeria","NG","240529.0","GMS/NEWMAP/NS/GD/17/01"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1605842","Selection of M&E Baseline consultant","2017-06-23T00:00:00.000","Individual Consultant","Federal Republic of Nigeria","NG","82688.0","GMS/NEWMAP/IC/17/06"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1605808","PROCUREMENT OF PROMOTIONAL IEC MATERIALS","2017-02-27T00:00:00.000","HAJJA MARYAM PRINTING PRESS LIMITED","Federal Republic of Nigeria","NG","18208.0","GMS/NEWMAP/NS/GD/18/02"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P123112","Transforming Irrigation Management in Nigeria","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1602277","Consultancy Services for TA for Dam Safety Assurance & Training of Dam and Reservoir Operation Department and River Basin Development (RBDA) Staff","2016-09-21T00:00:00.000","H.P GAUFF INGENIERE GMBH & CO KG-JBG","Federal Republic of Germany","DE","1398283.0","FMWR/TRIMING/QCBS/2015/02"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Civil Works","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1602159","Renovation of Office","2017-05-08T00:00:00.000","CREWLINE LIMITED,","Federal Republic of Nigeria","NG","20073.0","AKSPMU/WKS/RFQ/17/01"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Consultant Qualification  Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1601564","Constancy Services for Rehabilitation of Okwojo Ngwo Community Booster Pump Station and reticulation","2017-05-26T00:00:00.000","ALCON CIBEG NIGERIA LIMITED","Federal Republic of Nigeria","NG","32953.0","ENS/NEWMAP/CON/CQS/15/02"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Consultant Qualification  Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1601537","Consultancy Services for for Community Rain Water Harvesting for Ninth Mile Corners and Ajali Water Works Gully Erosion Site Communities on Enugu State NEWMAP","2016-09-21T00:00:00.000","NELAN CONSULTANTS","Federal Republic of Nigeria","NG","89477.0","ENS/NEWMAP/CON/CQS/15/04"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P120798","Nigeria States Health Investment Project","Consultant Services","Individual Consultant Selection","Health;Public Administration","1601375","Engagement of PBF Technical Assistant for Borno & Yobe States","2017-06-09T00:00:00.000","Individual Consultant","Republic of Rwanda","RW","7928.0","NPHCDA/NSHIP/IC/C/104/02"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P120798","Nigeria States Health Investment Project","Consultant Services","Individual Consultant Selection","Health;Public Administration","1601371","Engagement of PBF Technical Assistant for Bauchi, Gombe & Taraba","2017-06-09T00:00:00.000","Individual Consultant","Republic of Rwanda","RW","7928.0","NPHCDA/NSHIP/IC/C/104/01"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1601370","Consultancy on Monitoring and Evaluation Baseline Survey Studies for Enugu Ngwo, Agbaja Ngwo & Umuavulu Abor Gully Erosion Site","2017-06-08T00:00:00.000","Individual Consultant","Federal Republic of Nigeria","NG","29822.0","ENS/NEWMAP/CON/IC/17/05A"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1601356","Consultancy on Monitoring and Evaluation Baseline Survey Studies for Udi - Ozalla Gully Erosion Site, Enugu State NEWMAP SPMU","2017-06-27T00:00:00.000","Individual Consultant","Federal Republic of Nigeria","NG","24822.0","ENS/NEWMAP/CON/IC/17/05B"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P120798","Nigeria States Health Investment Project","Consultant Services","Individual Consultant Selection","Health;Public Administration","1601203","Engagement of PBF Master Trainer","2017-04-07T00:00:00.000","Individual Consultant","Federal Republic of Germany","DE","24000.0","NPHCDA/NSHIP/IC/C/108"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1601161","Consultancy for ESMP Studies for Umuavulu Abor Gully Erosion Site, Enugu State NEWMAP SPMU","2017-06-14T00:00:00.000","Individual Consultant","Federal Republic of Nigeria","NG","37298.0","ENS/NEWMAP/CON/IC/17/01"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P123513","Third National Urban Water Sector Reform Project","Consultant Services","Least Cost Selection","Water, Sanitation and Waste Management;Public Administration","1595796","CUSTOMER ENUMERATION OF BAUCHI METROPOLIS","2017-03-24T00:00:00.000","SUMMERTIME ENGINEERING SERVICES","Federal Republic of Nigeria","NG","122592.0","BS/NUWSRP3/CONS/WB/015/10"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Consultant Qualification  Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1590216","GIS-BASED MAPPING OF EROSION AND FLOOD SITES IN GOMBE STATE","2017-05-17T00:00:00.000","HYPERDRANGE NIGERIA LIMITED","Federal Republic of Nigeria","NG","387197.0","GMS/NEWMAP/CQS/16/01"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P095003","NG-RURAL ACCESS & MOBILITY PROJECT-Phase 2","Goods","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Public Administration","1587909","PROCUREMENT OF 3 No 4WD DOUBLE CABIN PICK -UP VEHICLE","2017-03-22T00:00:00.000","ELIZADE NIG. LTD","Federal Republic of Nigeria","NG","164869.0","EN/RAMP/GO/RFQ-2"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1583043","Procurement of 1no Project vehicle for the Focal NGO","2017-04-07T00:00:00.000","ELIZADE NIGERIA LTD","Federal Republic of Nigeria","NG","57096.0","CRSPMU/NS/GD/16/05"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1582981","Procurement of office Equipment - Computers, Electric Fan, Drone, Digital camera etc","2017-04-07T00:00:00.000","TIMCOLUM LTD","Federal Republic of Nigeria","NG","19242.0","CRSPMU/NS/GD/16/01-001"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P121455","State Employment and Expenditure for Results Project","Goods","Request for Quotations","Education;Transportation;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1582977","Supply and installation of essential non SAP Software","2017-05-24T00:00:00.000","MICROSOFT IRELAND OPERATIONS LIMITED","Ireland","IE","589000.0","DT/SEEFOR/G/RFQ/17/15"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1582958","Procurement of Personal Protective Equipment (PPEs)","2017-04-26T00:00:00.000","BRAHUGRIMS KONSALT NIG. LTD","Federal Republic of Nigeria","NG","2616.0","CRS/NEWMAP/GO/NS/19/04"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Consultant Qualification  Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1580796","ENGAGEMENT OF THE CONSULTANT FOR DELTA STATE FOCAL NGO","2017-04-04T00:00:00.000","GLOBAL PEACE DEVELOPMENT","Federal Republic of Nigeria","NG","218138.0","DTNEWMAP/CQS/17/2"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P095003","NG-RURAL ACCESS & MOBILITY PROJECT-Phase 2","Goods","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Public Administration","1579486","Procurement of 2.5KVA Inverter","2017-06-17T00:00:00.000","EXPRESS DIGITAL POWER SOLUTION","Federal Republic of Nigeria","NG","3726.0","NG-ENUGU RAMP-18277-GO-RFQ"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P120798","Nigeria States Health Investment Project","Consultant Services","Individual Consultant Selection","Health;Public Administration","1578940","Engagement of Office Assistant for NSHIP","2017-06-20T00:00:00.000","Individual Consultant","Federal Republic of Nigeria","NG","4400.0","NPHCDA/NSHIP/IC/C/110"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P120798","Nigeria States Health Investment Project","Consultant Services","Individual Consultant Selection","Health;Public Administration","1578519","Engagement of PBF Master Trainer","2017-04-07T00:00:00.000","Individual Consultant","Federal Republic of Germany","DE","24000.0","NPHCDA/AF/NSHIP/CS/INDV/203"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1576223","ENGAGEMENT OF CONSULTANT FOR THE CONDUCT OF MONITORING AND EVALUATION BASELINE STUDY UNDER DELTA STATE NEWMAP FOR FIVE SITES","2017-04-12T00:00:00.000","Individual Consultant","Federal Republic of Nigeria","NG","33639.0","DT/NEWMAP/IC/17/6"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1570856","Procurement of Computer Systems, Office, software, ICT equipment, Inverter and battery bank, and office Consumables -Office Stationery-Lot 2","2017-04-13T00:00:00.000","EL-CAMPBELL NIGERIA ENTERPRISES","Federal Republic of Nigeria","NG","4213.0","NG-EDO SPMU-17135-GO-RFQ"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1570744","Consultancy for M & E Baseline data for New Sites-Gapiona and Urora","2017-02-15T00:00:00.000","Individual Consultant","Federal Republic of Nigeria","NG","47726.0","NG-EDO SPMU-17088-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1570605","Engagement of Procurement consultant.","2017-02-08T00:00:00.000","Individual Consultant","Federal Republic of Nigeria","NG","41250.0","SOK/NEWMAP/IC/10/17"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1570489","Procurement of vehicles: 1no 18 seater bus, 1no SUV and 3no double cabin 4WD","2017-06-21T00:00:00.000","MANDILAS ENTERPRISES LIMITED","Federal Republic of Nigeria","NG","350831.0","SKO/NEWMAP/GD/NS/001/17"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1570483","Drilling of borehole and overhead tank","2017-03-23T00:00:00.000","BINJI ENGINEERING SERVICES LIMITED","Federal Republic of Nigeria","NG","12561.0","SOK/NEWMAP/WK/NS/002/17"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1570472","PROCUREMENT OF OFFICE STATIONARIES","2017-05-12T00:00:00.000","AL-CHIDOZ & PARTNERS VENTURES LIMITED.","Federal Republic of Nigeria","NG","4022.0","SKO/NEWMAP/GD/NS/011/17"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1570467","Furnishing of SPMU Offices and procurement of office furniture and equipment","2017-03-08T00:00:00.000","BASHIRU ATAMFAWA FURNITURES & SONS","Federal Republic of Nigeria","NG","23752.0","SKO/NEWMAP/GD/NS/002/17"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1570459","Procurement of laptops, desktops computers, printers, photocopiers, scanners, cameras, projector, screen and relevant software and accessories","2017-03-20T00:00:00.000","OZUMBA COMPUTERS","Federal Republic of Nigeria","NG","29901.0","SKO/NEWMAP/GD/NS/003/17"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569862","Consultancy for M & E Baseline data for New Sites-Ibore, Ewu and Fugar-Agenebode Road","2017-02-15T00:00:00.000","Individual Consultant","Federal Republic of Nigeria","NG","51139.0","NG-EDO SPMU-17040-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569609","Consultancy for the detailed ESIA, for Flood and Gully Erosion in Edo State-NEW-2-IBORE, EWU","2017-02-15T00:00:00.000","Individual Consultant","Federal Republic of Nigeria","NG","36960.0","NG-EDO SPMU-17044-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P095003","NG-RURAL ACCESS & MOBILITY PROJECT-Phase 2","Goods","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Public Administration","1569529","Procurement of 6No laptops, 10No External Drive(500GB), 1No A3 Printer, 2NoA4 printers","2017-04-05T00:00:00.000","DAH-MOYIH NIG. LTD","Federal Republic of Nigeria","NG","8786.0","NG-ADAMAWA RAMP-17016-GO-RFQ"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1568492","Consultancy for the detailed ESIA, for Flood and Gully Erosion in Edo State-NEW-1-GAPIONA and URORA","2017-02-15T00:00:00.000","Individual Consultant","Federal Republic of Nigeria","NG","58509.0","NG-EDO SPMU-17037-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1568433","SUPPLY OF OFFICE EQUIPMENT","2017-06-19T00:00:00.000","TESSYBAB NIG LTD","Federal Republic of Nigeria","NG","43208.0","DTSPMU/NS/GD/17/02"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1568428","SUPPLY OF OFFICE EQUIPMENT","2017-06-19T00:00:00.000","TESSYBAB NIG LTD","Federal Republic of Nigeria","NG","43208.0","DTSPMU/NS/GD/17/02"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1567544","Procurement of Vehicles","2017-06-23T00:00:00.000","INEH-MIC AUTOMOBILE CO. LIMITED","Federal Republic of Nigeria","NG","289183.0","NG-EDO SPMU-17143-GO-RFQ"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Least Cost Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1561642","Needs Assessment of Livelihood Options in the Seven (7) Selected Intervention Sub-Catchment Areas","2016-12-28T00:00:00.000","MORIAH TRUST LTD IN JV HOSPITALIA CONSULTANTS","Federal Republic of Nigeria","NG","30835.0","EBSNEWMAP/CQS/CS/16/03"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Nigeria","NG","P124905","Nigeria Erosion  and Watershed Management Project","Consultant Services","Consultant Qualification  Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1557115","Consultancy Service for Focal NGO Activities for Kogi State NEWMAP","2017-05-24T00:00:00.000","WOMEN INITIATIVE FOR GOOD HEALTH IN NIGERIA","Federal Republic of Nigeria","NG","333793.0","KGS/NEWMAP/CQS/15/01"
