"end_of_period","credit_number","region","country_code","country","borrower","credit_status","service_charge_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ida","due_to_ida","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","credits_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IDA04180","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Cancelled","0.75","USD","P000679","IRRIGATION I-AMIBARA","17000000.00","17000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1983-10-15T00:00:00.000","2023-04-15T00:00:00.000","1973-07-05T00:00:00.000","1973-06-07T00:00:00.000","1974-08-30T00:00:00.000","1979-03-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA04530","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","USD","P000684","TELECOM.V-1ST TRANCH","21400000.00","4026000.00","0.00","17374000.00","17374000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-04-15T00:00:00.000","2023-10-15T00:00:00.000","1974-01-17T00:00:00.000","1973-11-20T00:00:00.000","1974-09-23T00:00:00.000","1981-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA04850","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","USD","P000683","DROUGHT REHABILITATI","10000000.00","919202.58","0.00","9080797.42","9080797.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-12-01T00:00:00.000","2024-06-01T00:00:00.000","1974-06-26T00:00:00.000","1974-06-25T00:00:00.000","1974-11-07T00:00:00.000","1982-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA04860","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","USD","P000682","WOLAMO AGRIC.DEVT.II","12000000.00","379585.40","0.00","11620414.60","11620414.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-12-01T00:00:00.000","2024-06-01T00:00:00.000","1974-06-26T00:00:00.000","1974-06-25T00:00:00.000","1975-06-04T00:00:00.000","1981-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA05160","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","USD","P000685","AG.DEV-LWR.ADIABO(SH","9500000.00","8473812.44","0.00","1026187.56","1026187.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-10-01T00:00:00.000","2024-04-01T00:00:00.000","1974-10-18T00:00:00.000","1974-09-17T00:00:00.000","1975-02-05T00:00:00.000","1980-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA05520","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","USD","P000688","ROADS VI","32000000.00","0.00","0.00","32000000.00","32000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1985-10-01T00:00:00.000","2025-04-01T00:00:00.000","1975-06-04T00:00:00.000","1975-04-29T00:00:00.000","1975-08-15T00:00:00.000","1981-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA05530","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","USD","P000687","EDUCATION IV","23000000.00","0.00","0.00","23000000.00","23000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1985-09-01T00:00:00.000","2025-03-01T00:00:00.000","1975-06-04T00:00:00.000","1975-05-27T00:00:00.000","1975-08-06T00:00:00.000","1981-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA05540","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","USD","P000686","TELECOM.V-2ND TRANCH","16000000.00","0.00","0.00","16000000.00","16000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1985-09-01T00:00:00.000","2025-03-01T00:00:00.000","1975-06-04T00:00:00.000","1975-05-06T00:00:00.000","1975-08-26T00:00:00.000","1983-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA06030","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","USD","P000689","RANGELANDS DEVT. PRO","27000000.00","893660.47","0.00","26106339.53","26106339.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1986-03-01T00:00:00.000","2025-09-01T00:00:00.000","1976-01-16T00:00:00.000","1975-12-23T00:00:00.000","1976-05-18T00:00:00.000","1985-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA07070","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","USD","P000690","REVISED AMIBARA IRRI","25000000.00","667520.84","0.00","24332479.16","24332479.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1987-07-15T00:00:00.000","2027-01-15T00:00:00.000","1977-11-07T00:00:00.000","1977-05-10T00:00:00.000","1978-04-07T00:00:00.000","1987-03-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA07080","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","USD","P000691","ROADS VII","32000000.00","0.00","0.00","32000000.00","32000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1987-10-01T00:00:00.000","2027-04-01T00:00:00.000","1977-07-05T00:00:00.000","1977-05-10T00:00:00.000","1977-10-07T00:00:00.000","1984-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA07890","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","USD","P000692","GRAIN STORAGE&MARKET","24000000.00","0.00","0.00","24000000.00","24000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1988-05-01T00:00:00.000","2027-11-01T00:00:00.000","1978-06-09T00:00:00.000","1978-04-04T00:00:00.000","1978-09-07T00:00:00.000","1985-09-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA10880","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000693","MPP II","40000000.00","776250.00","0.00","33408553.43","45485551.97","0.02","0.00","0.02","0.00","0.00","0.00","0.02","1991-02-01T00:00:00.000","2030-08-01T00:00:00.000","1981-02-02T00:00:00.000","1980-12-23T00:00:00.000","1981-09-01T00:00:00.000","1985-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA11410","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000694","EDUCATION V","35000000.00","0.00","0.00","29747460.36","40915483.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1991-09-01T00:00:00.000","2031-03-01T00:00:00.000","1981-06-29T00:00:00.000","1981-05-14T00:00:00.000","1981-09-24T00:00:00.000","1985-09-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA12750","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000695","DFC IV-SSE","30000000.00","1404910.67","0.00","31942977.56","37474181.92","0.01","0.00","0.01","0.00","0.00","0.00","0.01","1992-09-01T00:00:00.000","2032-03-01T00:00:00.000","1982-08-27T00:00:00.000","1982-06-29T00:00:00.000","1982-12-16T00:00:00.000","1991-12-31T00:00:00.000","1992-05-19T00:00:00.000"
"2022-07-31T00:00:00.000","IDA13660","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000697","URBAN SITES & SVCS.","20000000.00","20413.14","0.00","22628956.08","26253589.27","0.02","0.00","0.02","0.00","0.00","0.00","0.02","1993-06-15T00:00:00.000","2032-12-15T00:00:00.000","1983-09-16T00:00:00.000","1983-05-17T00:00:00.000","1984-02-14T00:00:00.000","1991-06-30T00:00:00.000","1991-08-16T00:00:00.000"
"2022-07-31T00:00:00.000","IDA13860","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000696","PETROL/EXLPRPRM","7000000.00","101925.37","0.00","7311056.28","9357785.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1993-11-01T00:00:00.000","2033-05-01T00:00:00.000","1983-09-16T00:00:00.000","1983-06-14T00:00:00.000","1984-02-14T00:00:00.000","1991-03-31T00:00:00.000","1991-05-30T00:00:00.000"
"2022-07-31T00:00:00.000","IDA14040","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000699","ROADS II","70000000.00","5725076.93","0.00","74669983.61","87008162.58","-0.04","0.00","-0.04","0.00","0.00","0.00","-0.04","1993-10-15T00:00:00.000","2033-04-15T00:00:00.000","1983-09-16T00:00:00.000","1983-07-26T00:00:00.000","1984-02-14T00:00:00.000","1994-03-31T00:00:00.000","1994-02-09T00:00:00.000"
"2022-07-31T00:00:00.000","IDA14290","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000698","COFFEE PROCESSING II","35000000.00","117157.59","0.00","42261049.49","48317383.81","0.01","0.00","0.01","0.00","0.00","0.00","0.01","1994-03-01T00:00:00.000","2033-09-01T00:00:00.000","1984-03-23T00:00:00.000","1983-12-20T00:00:00.000","1984-08-02T00:00:00.000","1992-06-30T00:00:00.000","1992-11-04T00:00:00.000"
"2022-07-31T00:00:00.000","IDA15090","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000701","TELEC.VI","40000000.00","140064.89","0.00","50449762.66","56323062.87","-0.02","0.00","-0.02","0.00","0.00","0.00","-0.02","1994-09-01T00:00:00.000","2034-03-01T00:00:00.000","1984-12-14T00:00:00.000","1984-07-19T00:00:00.000","1985-03-13T00:00:00.000","1993-09-30T00:00:00.000","1994-01-14T00:00:00.000"
"2022-07-31T00:00:00.000","IDA15200","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000702","EDUC.VI","70000000.00","17160129.22","0.00","68800696.47","74210156.98","-0.01","0.00","-0.01","0.00","0.00","0.00","-0.01","1995-03-01T00:00:00.000","2034-09-01T00:00:00.000","1984-12-14T00:00:00.000","1984-09-11T00:00:00.000","1985-03-12T00:00:00.000","1994-03-31T00:00:00.000","1994-10-04T00:00:00.000"
"2022-07-31T00:00:00.000","IDA15210","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000700","AGRI.RESEARCH","22000000.00","4280010.07","0.00","22905797.76","24825283.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1995-03-01T00:00:00.000","2034-09-01T00:00:00.000","1984-12-14T00:00:00.000","1984-09-11T00:00:00.000","1985-03-12T00:00:00.000","1994-06-30T00:00:00.000","1994-11-11T00:00:00.000"
"2022-07-31T00:00:00.000","IDA15220","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000703","T.A. ED","4000000.00","0.00","0.00","5131504.24","5696815.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1995-03-01T00:00:00.000","2034-09-01T00:00:00.000","1984-12-14T00:00:00.000","1984-09-11T00:00:00.000","1985-03-13T00:00:00.000","1993-06-30T00:00:00.000","1993-07-20T00:00:00.000"
"2022-07-31T00:00:00.000","IDA15760","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000720","DROUGHT RECOVERY","30000000.00","245729.83","0.00","35736845.63","45333946.20","-0.02","0.00","-0.02","0.00","0.00","0.00","-0.02","1995-09-15T00:00:00.000","2035-03-15T00:00:00.000","1985-04-22T00:00:00.000","1985-04-09T00:00:00.000","1985-05-03T00:00:00.000","1987-04-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA16760","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000730","PORT PROJECT","5500000.00","144816.95","0.00","6456874.61","7111521.54","0.01","0.00","0.01","0.00","0.00","0.00","0.01","1996-09-15T00:00:00.000","2036-03-15T00:00:00.000","1986-07-03T00:00:00.000","1986-04-01T00:00:00.000","1986-11-03T00:00:00.000","1991-03-31T00:00:00.000","1992-08-31T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17040","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000717","ENERGY","62000000.00","8059477.70","0.00","64669210.87","68255196.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1996-11-01T00:00:00.000","2036-05-01T00:00:00.000","1986-10-15T00:00:00.000","1986-05-20T00:00:00.000","1987-03-16T00:00:00.000","1995-03-31T00:00:00.000","1996-07-25T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17220","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000708","FORESTRY","45000000.00","27164819.00","0.00","21034052.16","22925538.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1996-08-15T00:00:00.000","2036-02-15T00:00:00.000","1986-08-28T00:00:00.000","1986-07-03T00:00:00.000","1986-12-19T00:00:00.000","1994-06-30T00:00:00.000","1996-09-24T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17650","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000731","SML.SCALE IRRIG.&CON","7000000.00","3272166.49","0.00","4404429.52","4589403.35","0.04","0.00","0.04","0.00","0.00","0.00","0.04","1997-05-01T00:00:00.000","2036-11-01T00:00:00.000","1987-04-09T00:00:00.000","1987-03-03T00:00:00.000","1987-10-21T00:00:00.000","1996-12-31T00:00:00.000","1998-08-27T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17820","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000707","LVSTOCK IV","39000000.00","11041249.89","0.00","31811704.44","33845558.92","0.01","0.00","0.01","0.00","0.00","0.00","0.01","1997-07-01T00:00:00.000","2037-01-01T00:00:00.000","1987-06-29T00:00:00.000","1987-04-28T00:00:00.000","1988-01-29T00:00:00.000","1994-12-31T00:00:00.000","1996-06-20T00:00:00.000"
"2022-07-31T00:00:00.000","IDA18730","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000721","EDUCATION VII","70000000.00","11683676.46","0.00","62765775.03","64177150.35","-0.03","0.00","-0.03","0.00","0.00","0.00","-0.03","1998-03-15T00:00:00.000","2027-09-15T00:00:00.000","1988-03-08T00:00:00.000","1988-01-26T00:00:00.000","1988-07-13T00:00:00.000","1998-09-30T00:00:00.000","1999-05-07T00:00:00.000"
"2022-07-31T00:00:00.000","IDA19130","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","MINISTRY OF EXTERNAL ECONO.COOPERATION","Fully Repaid","0.75","XDR","P000711","FAMILY HEALTH","33000000.00","1761222.45","0.00","31389579.95","32775542.09","0.02","0.00","0.02","0.00","0.00","0.00","0.02","1998-08-15T00:00:00.000","2028-02-15T00:00:00.000","1988-07-14T00:00:00.000","1988-06-02T00:00:00.000","1989-03-14T00:00:00.000","1998-01-31T00:00:00.000","1998-05-28T00:00:00.000"
"2022-07-31T00:00:00.000","IDA19560","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","MINISTRY OF EXTERNAL ECONO.COOPERATION","Fully Repaid","0.75","XDR","P000704","PADEP I","85000000.00","6925468.18","0.00","82414882.11","88283622.60","0.02","0.00","0.02","0.00","0.00","0.00","0.02","1999-02-15T00:00:00.000","2028-08-15T00:00:00.000","1988-12-06T00:00:00.000","1988-10-18T00:00:00.000","1989-04-14T00:00:00.000","1997-06-30T00:00:00.000","1998-05-14T00:00:00.000"
"2022-07-31T00:00:00.000","IDA20020","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","MINISTRY OF EXTERNAL ECONO.COOPERATION","Fully Repaid","0.75","XDR","P000718","TRANSPORT","72000000.00","43552297.66","0.00","31007684.95","32132250.57","-0.03","0.00","-0.03","0.00","0.00","0.00","-0.03","1999-07-15T00:00:00.000","2029-01-15T00:00:00.000","1989-05-30T00:00:00.000","1989-04-11T00:00:00.000","1990-01-22T00:00:00.000","1995-06-30T00:00:00.000","1996-07-26T00:00:00.000"
"2022-07-31T00:00:00.000","IDA21030","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","MINISTRY OF EXTERNAL ECONO.COOPERATION","Fully Repaid","0.75","XDR","P000722","MARKET TOWNS DEV","40200000.00","2530564.39","0.00","41546169.01","42869653.23","0.01","0.00","0.01","0.00","0.00","0.00","0.01","2000-04-01T00:00:00.000","2029-10-01T00:00:00.000","1990-03-30T00:00:00.000","1990-03-13T00:00:00.000","1990-10-24T00:00:00.000","1999-06-30T00:00:00.000","2002-12-03T00:00:00.000"
"2022-07-31T00:00:00.000","IDA21610","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","MINISTRY OF EXTERNAL ECONO.COOPERATION","Fully Repaid","0.75","XDR","P000712","SECOND ADDIS URBAN DEV.","35000000.00","5719902.86","0.00","31580975.31","33078858.97","0.03","0.00","0.03","0.00","0.00","0.00","0.03","2000-12-15T00:00:00.000","2030-06-15T00:00:00.000","1990-08-13T00:00:00.000","1990-06-20T00:00:00.000","1990-11-12T00:00:00.000","1999-06-30T00:00:00.000","2002-12-03T00:00:00.000"
"2022-07-31T00:00:00.000","IDA23510","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000759","EMERG. RECOV. & RECO","150000000.00","12010948.43","0.00","137734296.84","141596305.23","0.01","0.00","0.01","0.00","0.00","0.00","0.01","2002-07-15T00:00:00.000","2032-01-15T00:00:00.000","1992-04-24T00:00:00.000","1992-03-31T00:00:00.000","1992-07-07T00:00:00.000","1997-09-30T00:00:00.000","1998-06-11T00:00:00.000"
"2022-07-31T00:00:00.000","IDA24380","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000734","ER ROAD REHABILITATION","96000000.00","0.00","0.00","90609241.01","97478046.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2002-12-15T00:00:00.000","2032-06-15T00:00:00.000","1993-01-27T00:00:00.000","1992-11-19T00:00:00.000","1993-06-04T00:00:00.000","2002-12-31T00:00:00.000","2003-03-18T00:00:00.000"
"2022-07-31T00:00:00.000","IDA25260","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000742","SAC I","250000000.00","0.00","0.00","254005876.21","259440478.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2003-12-15T00:00:00.000","2033-06-15T00:00:00.000","1993-06-30T00:00:00.000","1993-06-29T00:00:00.000","1993-07-15T00:00:00.000","1996-09-30T00:00:00.000","1996-06-11T00:00:00.000"
"2022-07-31T00:00:00.000","IDA25261","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000742","SAC I","470000.00","0.00","0.00","511001.53","499771.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2003-12-15T00:00:00.000","2033-06-15T00:00:00.000","1994-10-05T00:00:00.000","1994-01-14T00:00:00.000","1995-08-15T00:00:00.000","1995-10-05T00:00:00.000","1996-01-03T00:00:00.000"
"2022-07-31T00:00:00.000","IDA25262","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000742","SAC I","200000.00","0.00","0.00","144056.00","146991.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2003-12-15T00:00:00.000","2033-06-15T00:00:00.000","1995-01-17T00:00:00.000","1994-12-08T00:00:00.000","1995-08-15T00:00:00.000","1996-09-30T00:00:00.000","1996-07-17T00:00:00.000"
"2022-07-31T00:00:00.000","IDA25880","EASTERN AND SOUTHERN AFRICA","ET","Ethiopia","Ministry of Finance","Fully Repaid","0.75","XDR","P000758","CALUB ENERGY DEV. PROJECT","74310000.00","60948010.19","0.00","13365771.64","14193163.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2004-08-01T00:00:00.000","2034-02-01T00:00:00.000","1994-06-23T00:00:00.000","1994-03-29T00:00:00.000","1995-09-21T00:00:00.000","2000-12-31T00:00:00.000","2002-12-03T00:00:00.000"
