"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P131864","Kabul Urban Transport Efficiency Improvement Project","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Public Administration","1544569","International Road Design &Supervision Engineer","2016-10-28T00:00:00.000","Individual Consultant","World","1W","24694.0","KUTEL/LC-MT39"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1541966","Senior Procurement Specialist","2016-08-01T00:00:00.000","MOHAMMD QAIS AQAEE","Islamic  Republic of Afghanistan","AF","20779.0","NHLP/C-618"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1541650","Implementing Partner for Commercial Broiler Poultry Production (CBPP) of NHLP/MAIL for Kunar Province","2016-07-13T00:00:00.000","SALAAM ORGANIZATION FOR AFGHANISTAN REHABILITATION (SOFAR)","Islamic  Republic of Afghanistan","AF","111170.0","MAIL/ARTF/NHLP/RFP-4247/S.249"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P160567","Citizens' Charter Afghanistan Project","Non-consulting Services","Direct Selection","Education;Transportation;Energy and Extractives;Water, Sanitation and Waste Management;Social Protection","1552495","Providing of Internet Services through Fiber Optic for CCAP HQ","2017-06-26T00:00:00.000","AFGHAN TELECOM","Islamic  Republic of Afghanistan","AF","30704.0","CCAP/MRRD/SR-3"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P160567","Citizens' Charter Afghanistan Project","Non-consulting Services","Request for Bids","Education;Transportation;Energy and Extractives;Water, Sanitation and Waste Management;Social Protection","1552497","Providing Internet Services for CCNPP/CCAP 34 Provincial Offices, PCD Office, 84 Districts Offices, Links for MRRD Office, (VC) system, Residential Links, backup link and Web Hosting Services for (HQ)","2017-06-29T00:00:00.000","AFSAT COMMUNICATION COMPANY","Islamic  Republic of Afghanistan","AF","462455.0","CCAP/MRRD/SR-1"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P123845","Afghanistan Capacity Building for Results Facility (CBR)","Consultant Services","Individual Consultant Selection","Public Administration","1545238","International Procurement Advisor","2016-09-01T00:00:00.000","Individual Consultant","World","1W","118800.0","CBR-CONT/MOF/05/03-2016"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P118028","AF: ARTF-2nd Judicial Reform Project","Consultant Services","Quality And Cost-Based Selection","Public Administration","1552868","Consultancy Services for Conducting Training Needs Assessment for Supreme Court & Attorney General' Offices","2016-10-15T00:00:00.000","ADAM SMITH INTERNATIONAL (ASI)","United Kingdom of Great Britain and Nort","GB","383448.0","SC/1855/QCBS"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","Financial Sector","1545537","This is a grant agreement signed between MISFA and AMA, not a specific service contract, which covers AMA's staff salaries and operation cost for FY-2017","2017-02-27T00:00:00.000","Individual Consultant","World","1W","250007.0","M9506"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P120427","Public Financial Management Reform II","Consultant Services","Single Source Selection","Financial Sector","1545584","CONSULTANT S SERVICES FOR EXTERNAL AUDIT SUPPORT SERVICES FOR WB AIDED PROJECTS AND SUSTAINABLE CAPACITY BUILDING OF SAO","2017-03-01T00:00:00.000","COWATER INTERNATIONAL","Canada","CA","1592204.0","NPA/SAO/96/CS-1527/SSS/SAO/AF/C-"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P120397","Afghanistan Agricultural Inputs Project (AAIP)","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1318576","Legal Specialst for Quarantine","2016-11-01T00:00:00.000","Individual Consultant","World","1W","27007.0","MAIL/WB/IAIDS/IC/012"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P132742","Afghanistan - Second Skills Development Project","Consultant Services","Individual Consultant Selection","Education","1545700","Consultancy Services as ""ANIM Faculty for Oboe and Piano""","2016-08-11T00:00:00.000","Individual Consultant","World","1W","66000.0","DMTVET/C-7.1"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Quality And Cost-Based Selection","Health","1545739","Provision of Quality Mental Health Services in Kabul Mental Health Hospital","2016-07-01T00:00:00.000","HEALTH NET-TPO","Islamic  Republic of Afghanistan","AF","2525705.0","AFG/MOPH/GCMU/SEHAT/RFP/80"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P120427","Public Financial Management Reform II","Goods","International Competitive Bidding","Financial Sector","1545832","PROCUREMENT AND SUPPLY OF 10 VEHICLES FOR NPA.","2017-04-23T00:00:00.000","MALANG BABA","Islamic  Republic of Afghanistan","AF","30480.0","NPA/95/ICB/G-1424"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546004","Consultant Services for Implementing Basic Package of Health Services in FARAH Province","2017-01-01T00:00:00.000","AFG/MOPH/GCMU/SEHAT/109","Islamic  Republic of Afghanistan","AF","1124476.0","AFG/MOPH/GCMU/SEHAT/109"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546005","Consultant Services for implementing Basic Package of Health Services in Nagarhar Provinces","2017-01-01T00:00:00.000"," AADA","Islamic  Republic of Afghanistan","AF","3638606.0","AFG/MOPH/GCMU/SEHAT/95"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546006","Consultant Services for Implementing Essential Package of Hospital Services in Daikundi Province","2017-01-01T00:00:00.000","CAF/SHDP","Islamic  Republic of Afghanistan","AF","543777.0","AFG/MOPH/GCMU/SEHAT/115"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1541647","Implementing Partner for Commercial Broiler Poultry Production (CBPP) of NHLP/MAIL for Takhar Province","2016-07-20T00:00:00.000","AFGHAN DEVELOPMENT ASSOCIATION (ADA)","Islamic  Republic of Afghanistan","AF","121897.0","MAIL/ARTF/NHLP/RFP-4247/S.249"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546007","Consultant Services For Implementing Basic Package of Health Services in Balkh Province","2017-01-01T00:00:00.000","BAKHTAR DEVELOPMENT NETWORK (BDN)","Islamic  Republic of Afghanistan","AF","2484955.0","AFG/MOPH/GCMU/SEHAT/96"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546008","Consultant Services for Implementing Basic Package of Health Services in HELMAND Province","2017-01-01T00:00:00.000","(ACTD)","Islamic  Republic of Afghanistan","AF","1872394.0","AFG/MOPH/GCMU/SEHAT/99"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546010","Sr. Grant Management Specialist GCMU/MoPH","2016-07-01T00:00:00.000","SAHIBULLAH","Islamic  Republic of Afghanistan","AF","71601.0","IC# 15"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546011","Director of GCMU/MoPH","2016-07-01T00:00:00.000","KHAWAJA MIR ISLAM SAEED","Islamic  Republic of Afghanistan","AF","95895.0","IC#01"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546013","Sr. Grant Management Specialist GCMU/MoPH","2016-07-01T00:00:00.000","DR. AERAJ FEROZ","Islamic  Republic of Afghanistan","AF","92059.0","IC#06"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546018","Snr. Advisor to International Relation Directorate moPH","2016-07-01T00:00:00.000","DR. WAHID MAJROOH","Islamic  Republic of Afghanistan","AF","99624.0","IC#02"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1541644","Implementing Partner for Commercial Broiler Poultry Production (CBPP) of NHLP/MAIL for Parwan Province","2016-07-20T00:00:00.000","BASIC VOCATIONAL, EDUCATIONAL & SOCIAL ORGANIZATION","Islamic  Republic of Afghanistan","AF","131961.0","MAIL/ARTF/NHLP/RFP-4244/S.246"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P147147","URBAN DEVELOPMENT SUPPORT PROJECT","Goods","Request for Quotations","Information and Communications Technologies;Public Administration","1563202","Procurement and Installation of Video Conference Communications Equipment's in the premises of the Ministry of Urban Development and Housing","2017-06-24T00:00:00.000","INTERACTECH SOLUTIONS","Islamic  Republic of Afghanistan","AF","34260.0","MUDH/UDSP/NC-SH-1"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1541643","Implementing Partner for Commercial Broiler Poultry Production (CBPP) of NHLP/MAIL for Laghman Province","2016-07-13T00:00:00.000","AFGHAN DEVELOPMENT ASSOCIATION (ADA)","Islamic  Republic of Afghanistan","AF","127040.0","MAIL/ARTF/NHLP/RFP-4250/S.243"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1541642","Implementing Partner for Commercial Broiler Poultry Production (CBPP) of NHLP/MAIL for Kunduz Province","2016-07-13T00:00:00.000","AFGHANISTAN SOCIAL IMPROVEMENT ORGANIZATION (ASIO)","Islamic  Republic of Afghanistan","AF","111170.0","MAIL/ARTF/NHLP/RFP-4246/S.248"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546021","Snr. Financial Management Specialist","2016-07-01T00:00:00.000","AHMAD SHAFIQ AKBARI","Islamic  Republic of Afghanistan","AF","92059.0","IC# 07"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1541636","Implementing Partner for Commercial Broiler Poultry Production (CBPP) of NHLP/MAIL for Kabul Province","2016-07-20T00:00:00.000","LIVELIHOOD ECONOMIC AND AGRICULTURE DEVELOPMENT ORGANIZATION (LEADO)","Islamic  Republic of Afghanistan","AF","121802.0","MAIL/ARTF/NHLP/RFP-4243/S.245"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P146184","Higher Education Development Project","Goods","Request for Quotations","Education","1646687","Procurement of Electrical Transformer for HEDP Office","2017-01-14T00:00:00.000","TALHA ZUBAIR LOGISTIC TRADING LTD","Islamic  Republic of Afghanistan","AF","5988.0","G-4"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P146184","Higher Education Development Project","Goods","Request for Quotations","Education","1646694","Procurement of IT Equipment for OMST Main Office","2017-05-13T00:00:00.000","KNOWLEDGE TECH LTD","Islamic  Republic of Afghanistan","AF","3291.0","G-9"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1541618","Implementing Partner for Commercial Broiler Poultry Production (CBPP) of NHLP/MAIL for Kapisa Province","2016-07-20T00:00:00.000","BESO (JV) HAM","Islamic  Republic of Afghanistan","AF","125309.0","MAIL/ARTF/NHLP/RFP-4245/S.247"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1541601","Implementing Partner for Commercial Broiler Poultry Production (CBPP) of NHLP/MAIL for Baghlan Province","2016-07-20T00:00:00.000","AFGHANISTAN SOCIAL IMPROVEMENT ORGANIZATION (ASIO)","Islamic  Republic of Afghanistan","AF","114739.0","MAIL/ARTF/NHLP/RFP-4248/S.250"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P120427","Public Financial Management Reform II","Non-consulting Services","Direct Selection","Financial Sector","1541595","Communication Services to Support Treasury Operations within the Ministry of Finance, Line Ministries and Provincial Offices of the Ministry of Finance (Mustofiats)","2016-07-24T00:00:00.000","NEDA TELECOMMUNICATIONS CO.","Islamic  Republic of Afghanistan","AF","1124676.0","TRSRY/AF/NC-1"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P123845","Afghanistan Capacity Building for Results Facility (CBR)","Consultant Services","Quality And Cost-Based Selection","Public Administration","1541454","Consulting Services of M&E","2016-08-15T00:00:00.000","GEOPOLICITY INC","United Kingdom of Great Britain and Nort","GB","3143736.0","CBR/MOF/95/CS-005)"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P123845","Afghanistan Capacity Building for Results Facility (CBR)","Consultant Services","Quality And Cost-Based Selection","Public Administration","1541439","M&E Firm Contract (Contract No. CBR/MoF/95/CS-005)","2016-08-15T00:00:00.000","GEOPOLICITY INC., BRITISH VIRGIN ISLAN","United Kingdom of Great Britain and Nort","GB","3143736.0","CBR/MOF/94/CS-005"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P120427","Public Financial Management Reform II","Consultant Services","Single Source Selection","Financial Sector","1540721","Mr. S Szymon Radziszewicz","2016-07-01T00:00:00.000","MR. S SZYMON RADZISZEWICZ","United States of America","US","108075.0","AF/PFMR-II-227-SSS-CI-MOF/03/PFM"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P132944","Naghlu Hydropower Rehabilitation Project","Goods","Request for Quotations","Energy and Extractives;Water, Sanitation and Waste Management","1583455","Procurement of Office Equipment ( Printers ,Computers ,Laptops,..etc) for PIU","2016-11-16T00:00:00.000","PC WORLD LTD","Islamic  Republic of Afghanistan","AF","19738.0","AF-DABS-14852-GO-RFQ"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P122235","AF Irrigation Restoration and Development Project","Civil Works","Request for Bids","Agriculture, Fishing and Forestry","1583263","Procurement of Works for Construction/Rehabilitation of Dashti e Farokh canal in Baharak district of Badakhshan province","2016-12-28T00:00:00.000","NABI AFGHAN ROAD CONSTRUCTION COMPANY","Islamic  Republic of Afghanistan","AF","423179.0","MEW-REF-U514-LOT2"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P120398","AF On-Farm Water Management (OFWM)","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1539992","International Procurement Adviser, Kabul Main Office","2016-07-08T00:00:00.000","Individual Consultant","World","1W","113999.0","MAIL/OFWMP/C-15"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P160567","Citizens' Charter Afghanistan Project","Consultant Services","Direct Selection","Education;Transportation;Energy and Extractives;Water, Sanitation and Waste Management;Social Protection","1583215","Consultancy Services to IDLG as Oversight Consultant (OC) for the Citizens' Charter Afghanistan Project (CCAP","2017-06-14T00:00:00.000","UN HABITAT","Islamic  Republic of Afghanistan","AF","3870864.0","CCEP-IDLG/CS-OC-1"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P147147","URBAN DEVELOPMENT SUPPORT PROJECT","Goods","Request for Quotations","Information and Communications Technologies;Public Administration","1583196","Procurement of Kitchen Appliances for UDSP","2017-06-24T00:00:00.000","MAKHDOOMZA STORE","Islamic  Republic of Afghanistan","AF","486.0","MUDH/UDSP/GO-SH-4"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P122235","AF Irrigation Restoration and Development Project","Civil Works","Request for Bids","Agriculture, Fishing and Forestry","1583023","Rehabilitation Works for Shekiban Irrigation Scheme Lot 1 Zenda Jan of Herat Province,","2016-10-15T00:00:00.000","BRIGHT PEARL CONST.CO","Islamic  Republic of Afghanistan","AF","1257337.0","MEW-REF-H516-LOT1"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P122235","AF Irrigation Restoration and Development Project","Civil Works","Request for Bids","Agriculture, Fishing and Forestry","1583005","Rehabilitation Works for Shekiban Irrigation Scheme Lot 2 Zenda Jan of Herat Province,","2016-10-09T00:00:00.000","NIAMATULLAH KHWAJA CONSTRUCTION AND PRODUCTION CONSTRUCTION MATERIAL CO","Islamic  Republic of Afghanistan","AF","176654.0","MEW-REF-H516-LOT2"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P160567","Citizens' Charter Afghanistan Project","Goods","Request for Quotations","Education;Transportation;Energy and Extractives;Water, Sanitation and Waste Management;Social Protection","1582279","IT Equipment","2017-05-20T00:00:00.000","AYENDAI NAWIN TECHNOLOGY LOGISTIC SERVICES CO","Islamic  Republic of Afghanistan","AF","43821.0","CCEP-IDLG/G-5"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P122235","AF Irrigation Restoration and Development Project","Civil Works","Request for Bids","Agriculture, Fishing and Forestry","1581763","Procurement of Works for Construction/Rehabilitation of Dashti e Farokh canal in Baharak district of Badakhshan province","2017-01-17T00:00:00.000","NIAMATULLAH KHOWAJA AND HAMEED MENAWAL JOINT VENTURE COMPANY","Islamic  Republic of Afghanistan","AF","744436.0","MEW-REF-U514-LOT3"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P160567","Citizens' Charter Afghanistan Project","Goods","Request for Quotations","Education;Transportation;Energy and Extractives;Water, Sanitation and Waste Management;Social Protection","1581094","Furniture for PIU Unit Establishment","2017-04-30T00:00:00.000","MOHAMMAD ALMAS TRADING MOBLE & FURNITURE","Islamic  Republic of Afghanistan","AF","42389.0","CCEP-IDLG/G-4"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P160567","Citizens' Charter Afghanistan Project","Goods","Request for Bids","Education;Transportation;Energy and Extractives;Water, Sanitation and Waste Management;Social Protection","1580490","Procurement of Generators for PIU","2017-04-11T00:00:00.000","SAYED TRADING AND TECHNOLOGY SOLUTIONS LIMITED","Islamic  Republic of Afghanistan","AF","10455.0","CCAP-IDLG/NCB-G8-0019"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Consultant Qualification  Selection","Financial Sector","1650888","AMA annual external audit for 2016; CS-11","2017-06-12T00:00:00.000","GRANT THORNTON AFGHANISTAN","Islamic  Republic of Afghanistan","AF","1800.0","CS-11"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P145347","Trans-Hindukush Road Connectivity Project","Civil Works","Request for Bids","Information and Communications Technologies;Transportation","1575286","the evaluation committee recommended the Qingdao Construction Engineering Group Co. Ltd for awarding the contract.","2016-10-08T00:00:00.000","QINGDAO CONSTRUCTION ENGINEERING GROUP CO.LTD","People's Republic of China","CN","22079928.0","MPW/WB/IDA/THRCP/B2B/C2/001"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P131864","Kabul Urban Transport Efficiency Improvement Project","Goods","Request for Quotations","Transportation;Water, Sanitation and Waste Management;Public Administration","1569668","procurement of 20Nos of Laptop computers","2016-09-07T00:00:00.000","PC WORLD LTD","Islamic  Republic of Afghanistan","AF","12198.0","KM/WB/KUTEI/G/005"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Direct Selection","Financial Sector","1659436","Technical Assistance for SME Capacity Building (FINCA-AF & OXUS-AF); CS-6","2016-11-09T00:00:00.000","SME CLINT SUPPORT AFGHANISTAN LLC","Islamic  Republic of Afghanistan","AF","188010.0","CS-6"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546022","Snr. Advisor to SEHAT Coordinator Acting Director of Health Economic","2016-07-01T00:00:00.000","FARHAD FEREWAR","Islamic  Republic of Afghanistan","AF","108680.0","IC#21"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P120427","Public Financial Management Reform II","Consultant Services","Quality Based Selection","Financial Sector","1546071","FINEUROP SUPPORT (Eurosupport) Italian (lead partner)","2017-04-22T00:00:00.000","FINEUROP SUPPORT (EUROSUPPORT) ITALIAN","Italian Republic","IT","1274764.0","NPA/AOP/CS - 1076/QCBS (C-2)"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546112","Senior Finance Consultant MoPH","2016-07-01T00:00:00.000","MOHAMMAD BAQER HASSANZADA","Islamic  Republic of Afghanistan","AF","61373.0","IC#19"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P160567","Citizens' Charter Afghanistan Project","Consultant Services","Fixed Budget Selection","Education;Transportation;Energy and Extractives;Water, Sanitation and Waste Management;Social Protection","1546141","Contract for Consultant's Services (as Facilitating Partner for the CCAP in select rural communities in the provinces of LOGAR, Kabul AND Wardak)","2017-05-06T00:00:00.000","ACTION AID","Kingdom of Sweden","GB","5474000.0","CCEP-I/MRRD/CS/FP-12"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P160567","Citizens' Charter Afghanistan Project","Consultant Services","Fixed Budget Selection","Education;Transportation;Energy and Extractives;Water, Sanitation and Waste Management;Social Protection","1546145","Contract for Consultant's Services (as Facilitating Partner for the CCAP in select rural communities in the provinces of Nimroz and Farah)","2017-05-06T00:00:00.000","COORDINATION FOR HUMANITARIAN ASSISTANCE (CHA)","Islamic  Republic of Afghanistan","AF","3070500.0","CCEP-I/MRRD/CS/FP-3"
