"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Burundi","BI","P150929","Burundi- Infrastructure Resilience Emergency Project","Consultant Services","Quality And Cost-Based Selection","Transportation;Water, Sanitation and Waste Management;Public Administration","1553278","Surveillance et contr&#244;le des travaux de canalisation des rivi&#232;res Gasenyi et Nyabagere","2016-09-19T00:00:00.000","CIMA INTERNATIONAL","Canada","CA","867221.0","1544468"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Congo, Democratic Republic of","ZR","P106982","DRC-Growth with Governance in the Mineral Sector","Consultant Services","Single Source Selection","Education;Energy and Extractives","1551915","MISSION D ESTIMATION DES BUDGETS REQUIS POUR L OPERATIONNALISATION DES 5 AXES DU PLAN STRATEGIQUE DE DEVELOPPEMENT DU SECTEUR DES MINES 2016-2021 DE LA RDC","2016-11-15T00:00:00.000","C2D SERVICES","Canada","CA","7500.0","PROMINES NO. 04-064/2016"
"2022-09-02T00:00:00.000","2017","SOUTH ASIA","India","IN","P145502","Technology Center Systems Project (TCSP)","Goods","Request for Bids","Industry, Trade and Services","1549718","Contract Information for Package 5 Lot 13","2016-08-26T00:00:00.000","MEASUREMENT INTERNATIONAL","Canada","CA","95406.0","21/TCSP/GOODS/P5/2015/TR/TC PACK"
"2022-09-02T00:00:00.000","2017","SOUTH ASIA","India","IN","P145502","Technology Center Systems Project (TCSP)","Goods","Request for Bids","Industry, Trade and Services","1549717","Contract Information for Package 5 Lot  19","2016-08-26T00:00:00.000","MEASUREMENT INTERNATIONAL","Canada","CA","209741.0","21/TCSP/GOODS/P5/2015/TR/TC PACK"
"2022-09-02T00:00:00.000","2017","SOUTH ASIA","India","IN","P145502","Technology Center Systems Project (TCSP)","Goods","Request for Bids","Industry, Trade and Services","1549716","Contract Information for Package 5 Lot  13","2016-08-26T00:00:00.000","MEASUREMENT INTERNATIONAL","Canada","CA","90143.0","21/TCSP/GOODS/P5/2015/TR/TC PACK"
"2022-09-02T00:00:00.000","2017","EAST ASIA AND PACIFIC","Myanmar","MM","P146482","Ayeyarwady Integrated River Basin Management Project","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Public Administration","1548997","DMH International Institutional and Regulatory Review Consultant","2017-05-22T00:00:00.000","Individual Consultant","Canada","CA","52530.0","C2-3"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Dominica","DM","P129992","Third Phase Disaster Vuln.Reduction APL for Dominica","Non-consulting Services","International Competitive Bidding","Transportation;Water, Sanitation and Waste Management;Public Administration","1548382","LiDAR bathymetry and topography Survey, Data Analysis, Modeling and Development of High Accuracy Terrain and Bathymetric Models","2017-05-03T00:00:00.000","MCELHANNEY CONSULTING SERVICES LIMITED","Canada","CA","735000.0","PPCR/DVRP/ICB-02/16"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Burundi","BI","P133610","BI-Jiji and Mulembwe Hydropower","Consultant Services","Consultant Qualification  Selection","Energy and Extractives","1548344","Surveillance des travaux des am&#195;&#402;&#198;&#8217;&#195;&#8224;&#226;&#8364;&#8482;&#195;&#402;&#226;&#8364;&#353;&#195;&#8218;&#194;&#169;nagements hydroelectriques de Jiji et Mulembwe et de distribution ainsi que des postes associ &#195;&#402;&#198;&#8217;&#195;&#8224;&#226;&#8364;&#8482;&#195;&#402;&#226;&#8364;&#353;&#195;&#8218;&#194;&#169; s","2017-06-27T00:00:00.000","AECOM CONSULTANTS INC","Canada","CA","6970553.0","40/I.C.1/PHJIMU/2017"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Dominica","DM","P129992","Third Phase Disaster Vuln.Reduction APL for Dominica","Goods","Direct Selection","Transportation;Water, Sanitation and Waste Management;Public Administration","1548309","Procurement of Least Squares &#226;&#8364;&#8220; Surveying Software","2016-10-31T00:00:00.000","MICROSURVEY SOFTWARE INC","Canada","CA","2790.0","PPCR/DVRP/DC-03/16"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Congo, Democratic Republic of","ZR","P106982","DRC-Growth with Governance in the Mineral Sector","Consultant Services","Consultant Qualification  Selection","Education;Energy and Extractives","1548272","FORMATION DES FORMATEURS POUR LE PROGRAMME DE FORMATION AU SEIN DU MINISTERE DES MINES POUR LA PERIODE 2017-2018","2016-10-24T00:00:00.000","CIDE INC.","Canada","CA","186500.0","NO. 04-059/PROMINES/2016"
"2022-09-02T00:00:00.000","2017","EAST ASIA AND PACIFIC","Mongolia","MN","P122320","Ulaanbaatar Clean Air Project","Consultant Services","Direct Selection","Energy and Extractives;Public Administration;Industry, Trade and Services","1547741","CERAMIC LINING TECHNICAL ASSISTANCE","2017-06-12T00:00:00.000","CRISPIN PEMBERTON-PIGOTT","Canada","CA","96000.0","C-5039-MN//KLTA-01"
"2022-09-02T00:00:00.000","2017","EAST ASIA AND PACIFIC","Cambodia","KH","P148647","Mekong Integrated Water Resources Management Project- Phase III","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1547060","International Finance Consultant","2017-03-01T00:00:00.000","Individual Consultant","Canada","CA","47376.0","CS03"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Congo, Democratic Republic of","ZR","P092537","DRC Multi-modal Transport","Consultant Services","Single Source Selection","Transportation;Industry, Trade and Services","1546920","ASSISTANCE TECHNIQUE POUR LE RENFORCEMENT DES CAPACITES DE L AUTORITE DE L AVIATION CIVILE (AAC-RDC) EN MATIERE DE SUPERVISION DE LA SECURITE AERIENNE EN RDC","2016-08-25T00:00:00.000","OACI-ORGANISATION DE L'AVIATION CIVILE","Canada","CA","2630691.0","NO. 011/PTM/CEPTM-UPK/CN/LDWM/PM"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Mozambique","MZ","P127303","Mozambique - Integrated Growth Poles Project","Consultant Services","Quality And Cost-Based Selection","Transportation;Water, Sanitation and Waste Management;Industry, Trade and Services","1546777","Consultancy Services for Feasibility Study for Nacala Airport City and an Industrial Zone Within","2017-04-28T00:00:00.000","APA AIRPORT PLANNING ASSOCIATES","Canada","CA","490189.0","05/3C3/CS/IGPP/GAZEDA-NACALA/17"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Somalia","SO","P151492","Second Public Financial Management Capacity Strengthening Project","Consultant Services","Direct Selection","Public Administration","1545901","Bestpoke SL. FMIS Application developer","2016-11-07T00:00:00.000","BASEL AL BISHTAWI","Canada","CA","147608.0","SO-MOF-SL-8254-CS-CDS"
"2022-09-02T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P120427","Public Financial Management Reform II","Consultant Services","Single Source Selection","Financial Sector","1545584","CONSULTANT S SERVICES FOR EXTERNAL AUDIT SUPPORT SERVICES FOR WB AIDED PROJECTS AND SUSTAINABLE CAPACITY BUILDING OF SAO","2017-03-01T00:00:00.000","COWATER INTERNATIONAL","Canada","CA","1592204.0","NPA/SAO/96/CS-1527/SSS/SAO/AF/C-"
"2022-09-02T00:00:00.000","2017","Western and Central Africa","Niger","NE","P145261","Niger - Public Sector Capacity and Performance for Service Delivery Project","Consultant Services","Quality And Cost-Based Selection","Education;Health;Agriculture, Fishing and Forestry;Public Administration","1545464","Recrutement un cabinet pour un appui operationnalisation de LoLF perfectionnement des CDMT, mise place operationnalisation de CDMT sectoriels et operationnalisation du budget de programme.","2016-11-24T00:00:00.000","IDEA INTERNATIONAL","Canada","CA","2155906.0","NR/007/2016/PCDS"
"2022-09-02T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P120427","Public Financial Management Reform II","Non-consulting Services","Direct Selection","Financial Sector","1545030","Procurement of Software and Services for the Migration of  Afghanistan Financial Management Information System (AFMIS) form Version 6.5 to Version 7","2016-12-12T00:00:00.000"," FREEBALANCE INC","Canada","CA","2823275.0","NPA/MOF/95/NCS-1394/SSS"
"2022-09-02T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P130182","Education Improvement Project","Consultant Services","Consultant Qualification  Selection","Education","1544931","Needs Assessment of Teaching and Non-teaching Staff of Educational Institutions for the Integration of ICT into the Teachin g and Learning as well as Administrative Processes & Development of Training","2016-11-23T00:00:00.000","AGENCE UNIVERSITAIRE DE LA FRANCOPHONIE","Canada","CA","78314.0","CQ-06/2016"
"2022-09-02T00:00:00.000","2017","Western and Central Africa","Burkina Faso","BF","P124648","Mineral Development Support Project","Consultant Services","Quality And Cost-Based Selection","Education;Energy and Extractives","1544867","Cartographie geologique de revision a&#194;&#160; l'echelle 1/200 000 de dix feuilles et synthese geologique a&#194;&#160; 1/1000 000 jusqu'a&#194;&#160; date s ignature contrat jusqu'a&#194;&#160; la tenue d'un atelier final en mars 17","2016-11-21T00:00:00.000","GROUPEMENT EFFIGIS GEO-SOLUTION","Canada","CA","3695292.0","NÂ° 26/00/02/03/2016/00009/MEMC"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Haiti","HT","P127203","Rebuilding Energy Infrastructure and Access","Civil Works","International Competitive Bidding","Energy and Extractives","1544737","MISSION D&#226;&#8364;&#8482;INGENIERIE ET DE SUPERVISION DES TRAVAUX MOYENNE ET BASSE TENSION EN PROVINCES","2016-12-05T00:00:00.000","WSP CANADA INC","Canada","CA","1540690.0","AOI/CS-03-14"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Burundi","BI","P150929","Burundi- Infrastructure Resilience Emergency Project","Consultant Services","Quality And Cost-Based Selection","Transportation;Water, Sanitation and Waste Management;Public Administration","1544468","Surveillance des travaux de canalization des rivi&#195;&#402;&#198;&#8217;&#195;&#8218;&#194;&#168;res Nyabagere et Gasenyi","2016-09-19T00:00:00.000","CIMA INTERNATIONAL","Canada","CA","579777.0","002/SURVEILLANCE-DP001-PURI/CIMA"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Madagascar","MG","P151785","MG-Electricity Sec Operations & Governance Improvement Project(ESOGIP)","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives","1544463","MISE EN OEUVRE DE LA STRUCTURE ORGANISATIONNELLE DE LA JIRAMA","2016-11-29T00:00:00.000","GROUPE DE GOUVERNANCE STRATÉGIQUE INC","Canada","CA","440969.0","N.C0490"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Belize","BZ","P127338","Climate Resilient Infrastructure","Consultant Services","Quality And Cost-Based Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1544211","Feasibility Study and preparation of Preliminary Designs for the rehabilitation of Miles 9.5 &#226;&#8364;&#8220; 24.5 of Philip Goldson Highway, Belize District, Belize.","2016-11-30T00:00:00.000","GOLDER ASSOCIATES LIMITED","Canada","CA","1019095.0","CRIP/SER/014"
"2022-09-02T00:00:00.000","2017","Western and Central Africa","Liberia","LR","P128909","Liberia Health Systems Strengthening","Consultant Services","Single Source Selection","Health;Education;Public Administration","1544163","Provision of Consulting Services as: Specialist Physician (Surgery)","2016-07-01T00:00:00.000","ATEM GEU","Canada","CA","256528.0","PIU/HSSP: 08/2016 TA"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Congo, Democratic Republic of","ZR","P092537","DRC Multi-modal Transport","Consultant Services","Single Source Selection","Transportation;Industry, Trade and Services","1544119","ASSISTANCE TECHNIQUE POUR LE RENFORCEMENT DES CAPACITES DE L'AUTORITE DE L'AVIATION CIVILE (AAC-RDC) EN MATIERE DE SUPERVISION DE LA SECURITE AERIENNE EN RDC","2016-08-25T00:00:00.000","OACI-ORGANISATION DE L'AVIATION CIVILE","Canada","CA","2630691.0","NÂ°011/PTM/CEPTM-UPK/CN/LDWM/PM"
"2022-09-02T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Europe and Central Asia",,"P128416","DANUBE REGION WATER AND WASTE WATER SECTOR CAPACITY BUILDING PROGRAM","Consultant Services","Single Source Selection","Water, Sanitation and Waste Management","1543899","D-LeaP Technical Partner Energy Efficiency Program","2016-11-09T00:00:00.000","ECONOLER","Canada","CA","58376.0","49.1"
"2022-09-02T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Turkiye",,"P151934","EU/IPA Energy Sector Technical Assistance Program - Phase 2 Project","Consultant Services","Consultant Qualification  Selection","Energy and Extractives","1543848","Consulting Services for Pilot Project for Hydro Power Plant Facilities","2017-03-15T00:00:00.000","HATCH LTD","Canada","CA","384214.0","EU/IPA13 / CS-01.A"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Ethiopia","ET","P131118","Road Sector Support Project","Consultant Services","Quality And Cost-Based Selection","Transportation;Industry, Trade and Services","1543660","Consultancy Services for Nekemte-Bure Road Upgrading Project, under an OPRC (Design-Build-Maintain), Lot 2: Andhode-Agamsa Section ( 87.65km)","2016-10-14T00:00:00.000","LEA INTERNATIONAL LTD","Canada","CA","2404833.0","S/08/ICB/RP/IDA/2007EFY"
"2022-09-02T00:00:00.000","2017","Western and Central Africa","Cote d'Ivoire","CI","P147740","Health Systems Strengthening and Ebola Preparedness Project","Consultant Services","Quality Based Selection","Health","1543372","Realisation d'une etude des couts des services de sante dans les etablissements sanitaires publics, parapublics et prives de Cote d 'Ivoire dans le contexte de la couverture maladie universelle (CMU)","2016-09-14T00:00:00.000","GROUPEMENT UDEM/CSDS","Canada","CA","146264.0","009/AMI/PRSSE/2016"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Dominican Republic","DO","P147213","INTEGRATED SOCIAL PROTECTION AND PROMOTION PROJECT","Consultant Services","Consultant Qualification  Selection","Social Protection","1543362","AGENTE VERIFICADOR INDEPENDIENTE DE LOS FONDOS DEL COMPONENTE 1.1 DEL PROYECTO","2016-10-01T00:00:00.000","IDEA INTERNACIONAL","Canada","CA","199971.0","CIII-SC-01-2016"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Tanzania","TZ","P127241","Tanzania - Intermodal & Rail Development Project","Consultant Services","Single Source Selection","Transportation","1543230","Provision of Consultancy Services for Undertaking Detailed Bridge and Culvert Engineering Design and Tender Documentation.","2016-09-09T00:00:00.000","CANARAIL","Canada","CA","2837380.0","PA/003/TIRP-WB/C/003"
"2022-09-02T00:00:00.000","2017","SOUTH ASIA","India","IN","P096021","Andhra Pradesh & Telangana Road Sector Project","Consultant Services","Single Source Selection","Transportation","1542616","Consultancy Services for Finalization of bifurcated Road Network Master Plan and Identification of Core Road Network, Road Financing and Strategic Option Study (SOS) and Establishment and Operationli","2016-10-01T00:00:00.000","JV OF M/S. LEA INTERNATIONAL LTD., CANADA AND M/S. LEA ASSOCIATES SOUTH ASIA PVT","Canada","CA","584707.0","ISAP- TELANGANA"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Uruguay","UY","P126408","Support to Uruguayan Public Schools Project","Consultant Services","Single Source Selection","Education","1542418","Sistema de alertas tempranas en el desarrollo evolutivo de los ninos de Educacion Inicial","2016-11-14T00:00:00.000","THE LEARNING BAR","Canada","CA","120000.0","PAEPU-207-SSF-CF"
"2022-09-02T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Azerbaijan","AZ","P144700","Judicial Services and Smart Infrastructure Project","Consultant Services","Quality And Cost-Based Selection","Information and Communications Technologies;Public Administration","1542234","Strengthening Justice Sector M&E Capacity and Quality","2016-08-18T00:00:00.000","ARPA CONSULTING LLC","Canada","AZ","1426588.0","B.1/5.0-CS"
"2022-09-02T00:00:00.000","2017","Eastern and Southern Africa","Congo, Democratic Republic of","ZR","P106982","DRC-Growth with Governance in the Mineral Sector","Consultant Services","Quality And Cost-Based Selection","Education;Energy and Extractives","1542061","MISSION D&#195;&#162;  ASSISTANCE TECHNIQUE POUR LA DETERMINATION ET DEVELOPPEMENT DES NOUVEAUX FLUX DE TRAVAIL ET D&#195;&#162;  INFORMATION ET DES PROCEDURES ADMINISTRATIVES EN ACCORD AVEC LA NOUVELLE ORGANISATION DU M","2016-07-04T00:00:00.000","IDEA INTERNATIONAL","Canada","CA","225225.0","PROMINES NÃÂ°04 Ã¢Â¬Â"
"2022-09-02T00:00:00.000","2017","EAST ASIA AND PACIFIC","Myanmar","MM","P145534","MM:  Telecommunications Sector Reform","Consultant Services","Quality And Cost-Based Selection","Information and Communications Technologies;Public Administration","1541388","UNIVERSAL SERVICE STRATEGY, UNIVERSAL SERVICE FUND MANUAL, IMPLEMENTATION PROCEDURES AND DESIGN OF PILOT PROGRAMS","2016-09-01T00:00:00.000","INTELECON RESEARCH & CONSULTANCY, LTD.","Canada","CA","827176.0","C2.1"
