"date_disclosed","project_name","document_type","project_number","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2007-05-24T00:00:00.000","Samara Capital Partners Ltd","Summary of Proposed Investment (Disclosure Policy 2006)","25790","Equity","SAMARA CAPITAL PARTNERS FUND I LIMITED","India","IND","Financial Institutions","FI","Disruptive Technologies and Funds","Active","2007-06-25T00:00:00.000",,,,"10.0","10.0","IN","2022-08-25T03:09:00.000"
"2007-04-04T00:00:00.000","Petronet","Summary of Proposed Investment (Disclosure Policy 2006)","24902","Loan","PETRONET LNG LIMITED","India","IND","Oil, Gas, and Mining","B","Regional Industry - INF Asia & Pac","Active","2007-05-10T00:00:00.000",,,"150.0","50.0","200.0","IN","2022-08-25T03:09:00.000"
"2007-03-05T00:00:00.000","The Avigo SME Fund II","Summary of Proposed Investment (Disclosure Policy 2006)","25638","Equity","AVIGO VENTURE INVESTMENTS LIMITED","India","IND","other","FI","Disruptive Technologies and Funds","Active","2007-04-11T00:00:00.000",,,,"10.0","10.0","IN","2022-08-25T03:09:00.000"
"2007-02-26T00:00:00.000","Aavishkaar","Summary of Proposed Investment (Disclosure Policy 2006)","25980","Equity","AAVISHKAAR GOODWELL INDIA MICROFINANCE DEVELOPMENT COMPANY LIMITED","India","IND","Funds","FI","Global Industry, Financial Markets","Active","2007-03-29T00:00:00.000",,,,"5.0","5.0","IN","2022-08-25T03:09:00.000"
"2007-02-12T00:00:00.000","VenturEast Proactive Fund","Summary of Proposed Investment (Disclosure Policy 2006)","25576","Equity","VENTUREAST PROACTIVE FUND LLC","India","IND","other","FI","TMT, Venture Capital &amp; Funds","Active","2007-03-14T00:00:00.000",,,,"15.0","15.0","IN","2022-08-25T03:09:00.000"
"2006-11-27T00:00:00.000","Moser Baer PV","Summary of Proposed Investment (Disclosure Policy 2006)","25017","Loan","Moser Baer Photovoltaic Limited","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2006-12-28T00:00:00.000",,,"22.50",,"22.5","IN","2022-08-25T03:09:00.000"
"2006-09-14T00:00:00.000","Tata Tea","Summary of Proposed Investment (Disclosure Policy 2006)","25074","Equity","Amalgamated Plantations Private Limited","India","IND","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2006-10-16T00:00:00.000",,,,"7.87","7.87","IN","2022-08-25T03:09:00.000"
"2006-09-07T00:00:00.000","Financial Information Network & Operations Pvt. Ltd.","Summary of Proposed Investment (Disclosure Policy 2006)","25309","Equity","FINO PAYTECH LIMITED","India","IND","Financial Institutions","C","Global Industry, Financial Markets","Active","2006-10-09T00:00:00.000",,,,"5.0","5.0","IN","2022-08-25T03:09:00.000"
"2006-01-27T00:00:00.000","iLabs Fund II","Summary of Proposed Investment (Disclosure Policy 2006)","24705","Equity","PEEPUL CAPITAL FUND II LLC","India","IND","other","FI","Disruptive Technologies and Funds","Active","2006-02-02T00:00:00.000",,,,"20.0","20.0","IN","2022-08-25T03:09:00.000"
"2004-09-17T00:00:00.000","APIDC Biotech","Summary of Proposed Investment (Disclosure Policy 2006)","22892","Equity","THE BIOTECHNOLOGY VENTURE FUND","India","IND","other","FI","Regional Industry - MAS Asia & Pac","Active","2004-10-24T00:00:00.000",,,,"4.0","4.0","IN","2022-08-25T03:09:00.000"
"2004-06-24T00:00:00.000","Bharat Biotech","Summary of Proposed Investment (Disclosure Policy 2006)","22787","Equity","BHARAT BIOTECH INTERNATIONAL LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2004-07-30T00:00:00.000",,,,"4.50","4.5","IN","2022-08-25T03:09:00.000"
"2003-08-11T00:00:00.000","AD Hydro Power Limited","Summary of Proposed Investment (Disclosure Policy 2006)","11632","Loan","AD HYDRO POWER LIMITED","India","IND","Infrastructure","A","Gbl Infrastructure &amp; Natural Resources","Active","2003-10-31T00:00:00.000",,,"40.0","7.0","47.0","IN","2022-08-25T03:09:00.000"
"1997-04-15T00:00:00.000","Nicco Uco Financial Services, Ltd (NUFSL)","Summary of Proposed Investment (Disclosure Policy 2006)","8025","Loan","NICCO UCO ALLIANCE CREDIT LIMITED","India","IND","Financial Institutions","FI","Global Industry, Financial Markets","Active",,,,"5.0",,"5.0","IN","2022-08-25T03:09:00.000"
