"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Fixed Budget Selection","Water, Sanitation and Waste Management","1582262","Development Phase (B-X), Contract with 107 no. of SOs for 538 schemes","2016-07-01T00:00:00.000","DEVELOPMENT PHASE (B-X), CONTRACT WITH 107 NO. OF SOS FOR 538 SCHEMES","Nepal","NP","5044995.0","NP-NA-164-CF-SBPF"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P146344","Nepal: Grid Solar and Energy Efficiency","Civil Works","Request for Bids","Energy and Extractives","1546652","Design, Planning, Engineering, Procurement (Manufacturing/Supply), Construction/Erection, Testing Commissioning and Five Years of operation & Maintenance of 25 MWp Utility Scale Grid Tied Solar Farms.","2017-05-17T00:00:00.000","RISEN ENERGY CO. LTD.","People's Republic of China","CN","38116099.0","GSEEP/W/ICB-01"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management","1580500","Review of Project Related SO & Joint Account Audit Review Implementation Phase of Batch IX schemes, Package 1","2017-03-24T00:00:00.000","KUMUD TRIPATHY & CO, CHARTERED ACCOUNTANTS","Nepal","NP","28152.0","NP-NA-50-CF-SBCC"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management","1580505","Review of Project Related SO & Joint Account Audit Review Implementation Phase of Batch IX schemes, Package 2","2017-03-24T00:00:00.000","TP ADHIKARI & ASSOCIATES, CHARTERED ACCOUNTANTS","Nepal","NP","46654.0","NP-NA-50-CF-SBCC"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Non-consulting Services","Request for Quotations","Water, Sanitation and Waste Management","1580519","Water Quality Testing and Analysis for Development Phase Batch X Schemes , Package 2","2017-03-23T00:00:00.000","WATER ENGINEERING & TRAINING CENTRE PVT. LTD.","Nepal","NP","17374.0","NP-NA-43-S-CP"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Direct Selection","Water, Sanitation and Waste Management","1580556","Design, Develop and Deployment of ODF MIS :(RWSSIP/S/SSS-074)","2017-01-27T00:00:00.000","SIMPLY SOFTWARE TECHNOLOGY (P). LTD.","Nepal","NP","13843.0","NP-NA-189-CF-SSF"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P147010","Higher Education Reforms Project","Goods","Request for Quotations","Education","1547398","From the evaluation, it is found that the quotation submitted by Ms Super Infosys is substantially responsive  lowest evaluated bid.","2017-04-07T00:00:00.000","SUPER INFOSYS","Nepal","NP","480.0","NP-UGC-2823-GO-RFQ-HERP-UGC-G-SH"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P155969","Earthquake Housing Reconstruction Project","Goods","Direct Selection","Public Administration;Industry, Trade and Services","1542145","Procurement of SUV vehicles, i.e. Toyota Hilux 4WD Double Cab Pickup - 3 Nos.","2016-07-12T00:00:00.000","UNITED TRADERS SYNDICATE PVT. LTD.","Nepal","NP","219126.0","EHRP/DOLIDAR/G/DC-1.1"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P155969","Earthquake Housing Reconstruction Project","Goods","Request for Quotations","Public Administration;Industry, Trade and Services","1557967","6 units of Motorcycles","2017-06-23T00:00:00.000","VG AUTOMOBILES PVT LTD","Nepal","NP","12195.0","NP-NRA-GO-RFQ-2-1"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Goods","Request for Quotations","Water, Sanitation and Waste Management","1588105","Procurement of Computer","2016-12-21T00:00:00.000","THE WAVES GROUP TRADING P.LTD","Nepal","NP","3622.0","NP-NA-167-B-CP"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P155969","Earthquake Housing Reconstruction Project","Goods","Request for Quotations","Public Administration;Industry, Trade and Services","1557970","4 units of Scooter","2017-06-23T00:00:00.000","JAGADAMBA MOTORS PVT. LTD.","Nepal","NP","5558.0","NP-NRA-GO-RFQ-2-2"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P095977","Road Sector Development Project","Civil Works","Request for Bids","Transportation;Public Administration","1544553","Road Safety Works on Surkhet-Tallodhungeswor-Dailekh Road","2017-01-08T00:00:00.000","LAMA CONSTRUCTION COMPANY PVT. LTD.","Nepal","NP","629023.0","RSDPAF-W-RS-NCB-STD-05"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1580780","Gap Analysis Study of WASH Sector (Resources and Services) for Twenty Districts (RWSSIP/S/Ind-040)","2016-10-06T00:00:00.000","Individual Consultant","Nepal","NP","1605.0","NP-NA-45-CI-IND"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P147010","Higher Education Reforms Project","Goods","Direct Selection","Education","1547806","As this is a direct contracting, a negotiation meeting was conducted between UGC and the Firm's representative. And price negotiation is done.","2017-06-18T00:00:00.000","SIPRADI TRADING PVT. LTD","Nepal","NP","65248.0","NP-UGC-13996-GO-DIR-HERP-UGC-G-D"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1580792","Gap Analysis Study of WASH Sector (Resources and Services) for Twenty Districts (RWSSIP/S/Ind-040)","2016-10-06T00:00:00.000","Individual Consultant","Nepal","NP","1164.0","NP-NA-45-CI-IND"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Consultant Qualification  Selection","Water, Sanitation and Waste Management","1580949","PREPARING A IMPLEMENTATION GUIDELINE & MANUAL OF JAGARAN KARYAKRAM (SOCIAL ACCOUNTABILITY PROGRAMME) OF THE RWSSFDB","2016-10-17T00:00:00.000","ENGINEERS' & TRAINERS' ASSOCIATES (ETA CONSULT) PVT. LTD.","Nepal","NP","14087.0","NP-NA-52-CF-SCC"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Fixed Budget Selection","Water, Sanitation and Waste Management","1580954","Orientation on CAP, HHS, ODF/Post ODF for SO's staffs Wash Technicians (WT), Wash Motivators (WM) and 
Wash Trigger (WT) in development phase, P3","2016-12-20T00:00:00.000","B.N. CONSULTANCY PVT. LTD JV WITH PLUSH ENGINEERS & ARCHITECTS PVT. LTD","Nepal","NP","81005.0","NP-NA-35-CF-SBPF"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1579397","Technical Advisor (TA)"" (RWSSIP/S/tnd-071","2016-08-28T00:00:00.000","Individual Consultant","Nepal","NP","31227.0","NP-NA-185-CI-IND"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Fixed Budget Selection","Water, Sanitation and Waste Management","1580955","Orientation on CAP, Health Hygiene and Sanitation (HHS), ODF/Post ODF for SO's staffs Wash Technicians (WT), Wash Motivators (WM) and 
Wash Trigger (WT) in development phase, P1","2016-12-20T00:00:00.000","ENVIRONNENT & RESSOURCE MANAGEMENT CONSULTANT (ERMC) (P).LTD","Nepal","NP","81000.0","NP-NA-35-CF-SBPF"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Fixed Budget Selection","Water, Sanitation and Waste Management","1580956","Orientation on CAP, Health Hygiene and Sanitation (HHS), ODF/Post ODF for SO's staffs Wash Technicians (WT), Wash Motivators (WM) and 
Wash Trigger (WT) in development phase, P4","2016-12-20T00:00:00.000","ENGINEERS' & TRAINERS' ASSOCIATES (ETA CONSULT) PVT. LTD.","Nepal","NP","81007.0","NP-NA-35-CF-SBPF"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Fixed Budget Selection","Water, Sanitation and Waste Management","1580964","Orientation on CAP, (HHS), ODF/Post ODF for SO's staffs Wash Technicians (WT), Wash Motivators (WM) and 
Wash Trigger (WT) in development phase, P2","2016-12-20T00:00:00.000","ENVIRONNENT & RESSOURCE MANAGEMENT CONSULTANT (ERMC) (P).LTD","Nepal","NP","81000.0","NP-NA-35-CF-SBPF"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Fixed Budget Selection","Water, Sanitation and Waste Management","1580965","Orientation on CAP, HHS, ODF/Post ODF for SO's staffs Wash Technicians (WT), Wash Motivators (WM) and 
Wash Trigger (WT) in development phase, P5","2016-12-20T00:00:00.000","ENGINEERS' & TRAINERS' ASSOCIATES (ETA CONSULT) PVT. LTD.","Nepal","NP","81007.0","NP-NA-35-CF-SBPF"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P155969","Earthquake Housing Reconstruction Project","Goods","Direct Selection","Public Administration;Industry, Trade and Services","1542149","Procurement of SUV vehicles, i.e. Nissan Navara 4WD Double Cab Luxury (LE) Pick Up","2016-07-12T00:00:00.000","DUGAR BROTHERS & SONS","Nepal","NP","57798.0","EHRP/DOLIDAR/G/DC-1.2"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management","1581089","Monitoring and Evaluation (M & E) for Batch X & XI Schemes, Central Region - Package 1","2017-03-01T00:00:00.000","ENVIRONNENT & RESSOURCE MANAGEMENT CONSULTANT (ERMC) (P).LTD","Nepal","NP","166548.0","NP-NA-54-CF-SBCC"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management","1581090","Monitoring and Evaluation (M & E) Batch X and XI Schemes, Western Region Package 1","2017-03-01T00:00:00.000","ENGINEERS' & TRAINERS' ASSOCIATES (ETA CONSULT) PVT. LTD.","Nepal","NP","129452.0","NP-NA-54-CF-SBCC"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management","1581091","Monitoring and Evaluation (M & E) Batch X and XI Schemes, Mid & Far Western Region-Package 1","2017-03-01T00:00:00.000","UDAYA CONSULTANCY PVT. LTD","Nepal","NP","154473.0","NP-NA-54-CF-SBCC"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P127508","Building Resilience to Climate Related Hazards","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1564443","Consulting Service for Establishment of ""End to End"" Flood Early Warning System in Koshi and West Rapti River Basins to Support and Strengthen Disaster Risk Management","2017-04-09T00:00:00.000","DHI(INDIA) WATER AND ENVIRONMENT PVT. LTD","Republic of India","IN","792788.0","PPCR/DHM/QCBS-34"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management","1581102","Monitoring and Evaluation (M & E) Batch X and XI Schemes , Central Region-Package 2","2017-03-01T00:00:00.000","ENVIRONNENT & RESSOURCE MANAGEMENT CONSULTANT (ERMC) (P).LTD","Nepal","NP","163294.0","NP-NA-54-CF-SBCC"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management","1581103","Monitoring and Evaluation (M & E) Batch X and XI Schemes Central Region-Package 3","2017-03-01T00:00:00.000","B.N. CONSULTANCY PVT. LTD JV WITH PLUSH ENGINEERS & ARCHITECTS PVT. LTD","Nepal","NP","179473.0","NP-NA-54-CF-SBCC"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P127508","Building Resilience to Climate Related Hazards","Goods","Direct Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1541476","Procurement of 4WD Duble Cab Pickup (4 pieces)","2016-07-08T00:00:00.000","SIPRADI TRADING PVT. LTD.","Nepal","NP","125567.0","PPCR/DHM/G/DC-33"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P127508","Building Resilience to Climate Related Hazards","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1561896","Dr. Murthy has been selected for working as International Agro-Meteorologist for this project","2017-02-19T00:00:00.000","Individual Consultant","Republic of India","IN","24475.0","PPCR/MOAD/CS/SSS-57"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P127508","Building Resilience to Climate Related Hazards","Goods","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1577856","Communication Equipment for ICT Infrastructure and Management System(DHM Networks and Offices) (B.2.1)","2017-04-13T00:00:00.000","MAX INTERNATIONAL PVT. LTD.","Nepal","NP","173373.0","PPCR/DHM/G/NCB-30"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P127508","Building Resilience to Climate Related Hazards","Goods","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1560498","Weather RADAR for Detection of Heavy Precipitation and Other Meteorological Phenomena (Supply, Delivery, Installation and Commissioning)""(Identification Number:  PPCR/DHM/G/ICB-29)","2017-06-27T00:00:00.000","ENTERPRISE ELECTRONICS CORPORATION (EEC)","United States of America","US","1560349.0","PPCR/DHM/G/ICB-29"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P095977","Road Sector Development Project","Civil Works","Request for Bids","Transportation;Public Administration","1567169","Construction of Idkigad and Sija Khola Bridge along Surkhet - Jumla Road","2017-06-11T00:00:00.000","SURYA CONSTRUCTION FIRM PVT. LTD.","Nepal","NP","964538.0","RSDPAFII-DOR-W-BNC-NCB - 3"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management","1581107","Monitoring and Evaluation (M & E) Batch X and XI Schemes, Mid & Far Western Region-Package 2","2017-03-01T00:00:00.000","ENGINEERS' & TRAINERS' ASSOCIATES (ETA CONSULT) PVT. LTD.","Nepal","NP","181640.0","NP-NA-54-CF-SBCC"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Goods","Direct Selection","Water, Sanitation and Waste Management","1541712","Procurement of 4WD SUV vehicles - 4 Nos","2016-07-05T00:00:00.000","AGNI INCORPORATED PVT. LTD.","Nepal","NP","172973.0","RWSSIP/G/DC-001"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P120265","Urban Governance and Development Program: Emerging Towns Project","Consultant Services","Individual Consultant Selection","Public Administration","1544555","Individual Consulting Services of Procurement Expert","2016-12-27T00:00:00.000","Individual Consultant","World","1W","3469.0","UGDP/PCO/S/IND-1.27/96"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P095977","Road Sector Development Project","Civil Works","Request for Bids","Transportation;Public Administration","1544570","Road Safety Works on Dahikhola-Jumla Road","2017-01-08T00:00:00.000","LAMA CONSTRUCTION COMPANY PVT. LTD.","Nepal","NP","969273.0","RSDPAF-W-RS-NCB-DJ-07"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Goods","Direct Selection","Water, Sanitation and Waste Management","1541635","Procurement of car - 1 No.","2016-07-05T00:00:00.000","ARUN INTERCONTINENTAL TRADERS","Nepal","NP","35142.0","RWSSIP/G/DC-002"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1579878","WashEngineer(RWSSIP/S/Ind-067)","2016-09-08T00:00:00.000","Individual Consultant","Nepal","NP","6875.0","NP-NA-178-CI-IND"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1550554","Individual legal consultant","2017-05-16T00:00:00.000","Individual Consultant","World","1W","4054.0","NP-NA-116-CI-IND"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P095977","Road Sector Development Project","Civil Works","Request for Bids","Transportation;Public Administration","1544552","Road safety Work on Chhinchu-Jajarkot Road","2017-01-08T00:00:00.000","SURYA CONSTRUCTION FIRM PVT. LTD.","Nepal","NP","482972.0","RSDPAF-W-RS-NCB-CJ-04"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1579782","Livelihood Expert (RWSSIP/S/Ind-070)","2016-09-30T00:00:00.000","Individual Consultant","Nepal","NP","21209.0","NP-NA-184-CI-IND"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P095977","Road Sector Development Project","Consultant Services","Quality And Cost-Based Selection","Transportation;Public Administration","1545630","Detail survey and design of slope stabilisation measures and upgrading of roads and construction supervision including brid ges","2017-02-20T00:00:00.000","EPTISA SERVICIOUS DE INGENIERIA S.L. JV WITH RESOURCE DEVELOPMENT CONSULTANTS P.","Kingdom of Spain","ES","3358150.0","RSDP-CONS-BRIDGE-05"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P143036","NP Rural Water Supply and Sanitation Improvement Project","Non-consulting Services","Direct Selection","Water, Sanitation and Waste Management","1581119","Office Assistant to support Rehabilitation & Reconstruction Program","2017-03-10T00:00:00.000","SITA ADHIKARI","Nepal","NP","2711.0","NP-NA-182-S-CD"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P127508","Building Resilience to Climate Related Hazards","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1545793","Hiring of Procurement Consultant","2017-03-19T00:00:00.000","Individual Consultant","World","1W","18076.0","PPCR/MOAD/CS/IND-58"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Nepal","NP","P125198","Nepal REDD Readiness Preparation Program","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1545854","Individual Procurement Consultant","2017-03-15T00:00:00.000","Individual Consultant","World","1W","18137.0","REDD/IC/CS/IND-1"
