"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Bids","Health;Education;Social Protection","1708867","Lot no. 12, Delivery Instrument Set","2022-06-15T00:00:00.000","MJ MARKETING & SERVICES","Islamic Republic of Pakistan","PK","11034.0","PK-PSHD-270266-GO-RFB-06"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Bids","Health;Education;Social Protection","1708866","Lot No. 45, Ward Screen","2022-06-14T00:00:00.000","APEX ENTERPRISES","Islamic Republic of Pakistan","PK","7459.0","PK-PSHD-270266-GO-RFB-01"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Bids","Health;Education;Social Protection","1708865","Lot No. 14, Stretcher Trolley","2022-06-14T00:00:00.000","APEX ENTERPRISES","Islamic Republic of Pakistan","PK","21136.0","PK-PSHD-270266-GO-RFB-08"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Bids","Health;Education;Social Protection","1708860","Lot No. 13, Delivery Table","2022-06-15T00:00:00.000","APEX ENTERPRISES","Islamic Republic of Pakistan","PK","26889.0","PK-PSHD-270266-GO-RFB-13"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Bids","Health;Education;Social Protection","1708859","Lot No. 06, Bed Pans","2022-06-14T00:00:00.000","PROFESSIONAL HOSPITAL FURNISHERS","Islamic Republic of Pakistan","PK","1451.0","PK-PSHD-270266-GO-RFB-15"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Bids","Health;Education;Social Protection","1708857","Lot No. 23, IUD Insertion Kit","2022-06-15T00:00:00.000","MJ MARKETING & SERVICES","Islamic Republic of Pakistan","PK","3705.0","PK-PSHD-270266-GO-RFB-09"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Bids","Health;Education;Social Protection","1708856","Lot No. 17, Examination Couch","2022-06-30T00:00:00.000","APEX ENTERPRISES","Islamic Republic of Pakistan","PK","18058.0","PK-PSHD-270266-GO-RFB-04"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Bids","Health;Education;Social Protection","1708855","Lot No. 02, Ambu Bag Paeds, Quintex Medical","2022-06-30T00:00:00.000","QUINTEX MEDICALS","Islamic Republic of Pakistan","PK","9010.0","PK-PSHD-270266-GO-RFB-02"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Bids","Health;Education;Social Protection","1708851","Lot No. 29, Patient Stool","2022-06-14T00:00:00.000","APEX ENTERPRISES","Islamic Republic of Pakistan","PK","2968.0","PK-PSHD-270266-GO-RFB-12"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Consultant Services","Individual Consultant Selection","Health;Education;Social Protection","1708850","SHORT-TERM INDIVIDUAL CONSULTANCY AS A FINANCIAL EXPERT UNDER PHCIP","2022-07-04T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","7451.0","PK-PSHD-299826-CS-INDV"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Bids","Health;Education;Social Protection","1708846","Lot No. 14, BME Drip Stand","2022-06-14T00:00:00.000","APEX ENTERPRISES","Islamic Republic of Pakistan","PK","3233.0","PK-PSHD-270266-GO-RFB-10"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Bids","Health;Education;Social Protection","1708845","Lot No. 08, B.P Apparatus with the stethoscope","2022-06-30T00:00:00.000","QUINTEX MEDICALS","Islamic Republic of Pakistan","PK","6765.0","PK-PSHD-270266-GO-RFB-05"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Bids","Health;Education;Social Protection","1708844","Lot No. 04, Baby Cot","2022-06-14T00:00:00.000","APEX ENTERPRISES","Islamic Republic of Pakistan","PK","2288.0","PK-PSHD-270266-GO-RFB-03"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Bids","Health;Education;Social Protection","1708816","Lot no. 37, Sims Vaginal Speculum","2022-06-15T00:00:00.000","MJ MARKETING & SERVICES","Islamic Republic of Pakistan","PK","479.0","PK-PSHD-270266-GO-RFB-07"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Consultant Services","Individual Consultant Selection","Health;Education;Social Protection","1708813","Procurement of Short-Term Individual Consultancy services as ""Consultant Pre Audit""","2022-07-04T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","5614.0","PK-PSHD-299829-CS-INDV"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Consultant Services","Individual Consultant Selection","Health;Education;Social Protection","1708795","INDIVIDUAL CONSULTANCY SERVICES AS A HEALTH SPECIALIST UNDER PHCIP","2022-07-01T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","74330.0","PK-PSHD-299438-CS-INDV"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P155350","Sindh Resilience Project","Consultant Services","Quality And Cost-Based Selection","Transportation;Water, Sanitation and Waste Management;Public Administration","1708674","Preparation of an Inventory Indus Embankments and Breaching Sections, to Document their Current Conditions and for Informed Disaster Risk & Hazard Mapping.","2022-07-22T00:00:00.000","M/S: ASIAN INSTITUTE OF TECHNOLOGY (AIT) (LEAD FIRM) M/S: 360 ENGINEERING & MANA","Kingdom of Thailand","TH","3503507.0","PK-SID-257409-CS-QCBS"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P163562","Khyber Pakhtunkhwa Integrated Tourism Development Project","Non-consulting Services","Request for Quotations","Industry, Trade and Services","1708294","PRODUCTION OF 3D ANIMATED VIDEOS OF INTEGRATED TOURISM ZONES (GANOOL DISTRICT MANSEHRA AND MADAKLASHT DISTRICT CHITRAL) (KP-ITZs) UNDER PMU KITE DoT","2022-08-01T00:00:00.000","M/S DYNIMAX INTERMEDIA SMC PVT LTD","Islamic Republic of Pakistan","PK","14019.0","PK-KP DOT-298556-NC-RFQ"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P166308","Balochistan Human Capital Investment Project","Non-consulting Services","Request for Quotations","Health;Education","1708288","M/S Code Solutionist","2022-08-05T00:00:00.000","CODE SOLUTIONIST","Islamic Republic of Pakistan","PK","3980.0","PK-HD-GOB-295770-NC-RFQ"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P163474","Khyber Pakhtunkhwa Irrigated-Agriculture Improvement Project","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","1707766","Contract/Purchase Order for Supply of Lot No 1 ""Dumpy Level"" and Lot No 2 "" Smith Hammers""","2022-08-01T00:00:00.000","SMART TECH","Islamic Republic of Pakistan","PK","17123.0","PK-DGOFWM-KP-297205-GO-RFQ"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P145813","PK Sindh Irrigated Agriculture Productivity Enhancement Project","Non-consulting Services","Direct Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1707656","Hiring of NGOs as an Implementation Partner (IP) to support the implementation of the Kitchen Garden activity to be implemented in different districts of Sindh (Lot-2)","2022-08-01T00:00:00.000","SHAH SACHAL SAMI","Islamic Republic of Pakistan","PK","8825.0","PK- SIAPEP-NGOS-KG-RFP-2022/39"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P145813","PK Sindh Irrigated Agriculture Productivity Enhancement Project","Non-consulting Services","Direct Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1707645","Hiring of NGOs as an Implementation Partner (IP) to support the implementation of the Kitchen Garden activity to be implemented in different districts of Sindh (Lot-1)","2022-08-01T00:00:00.000","SINDH RURAL SUPPORT ORGANIZATION(SRSO)","Islamic Republic of Pakistan","PK","129012.0","PK-SIAPEP-NGOS-KG-RFP-2022/39"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P155350","Sindh Resilience Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1707591","Package No: 04 Lot No: 02 Construction of Ghulam Mustafa Dam in Lower Kohistan Region Jamshoro District.","2022-06-09T00:00:00.000","M/S: MDS & CO","Islamic Republic of Pakistan","PK","1734680.0","PK-SID-279655-CW-RFB-2"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P155350","Sindh Resilience Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1707590","Package No: 04 Lot No: 03 Construction of Pipre Baricha Dam in Lower Kohistan Region Jamshoro District.","2022-05-30T00:00:00.000","M/S: AL-RAMZAN CONSTRUCTION COMPANY","Islamic Republic of Pakistan","PK","1747469.0","PK-SID-279655-CW-RFB"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P155350","Sindh Resilience Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1707589","Package No: 04 Lot No: 01 Construction of Kamal Shodo Dam in Lower Kohistan Region Jamshoro District.","2022-05-30T00:00:00.000","M/S: AL-RAMZAN CONSTRUCTION COMPANY","Islamic Republic of Pakistan","PK","1563060.0","PK-SID-279655-CW-RFB-1"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P155350","Sindh Resilience Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1707578","Package No: 01 Lot No: 02 Construction of HUB-II Dam in Lower Kohistan Region Malir Karachi District.","2022-06-09T00:00:00.000","M/S: N.K & COMPANY","Islamic Republic of Pakistan","PK","1552972.0","PK-SID-279669-CW-RFB-2"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P155350","Sindh Resilience Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1707575","Package No: 01 Lot No: 03 Construction of HUB-III Dam in Lower Kohistan Region Malir Karachi District.","2022-05-30T00:00:00.000","M/S: NIAZ MUHAMMAD KHAN & BROTHERS","Islamic Republic of Pakistan","PK","1999955.0","PK-SID-279669-CW-RFB"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P155350","Sindh Resilience Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1707566","Package No: 01 Lot No: 01 Construction of HUB-I Dam in Lower Kohistan Region Malir Karachi District.","2022-06-09T00:00:00.000","M/S: MDS & CO","Islamic Republic of Pakistan","PK","2082215.0","PK-SID-279669-CW-RFB-1"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P155350","Sindh Resilience Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1707557","Package No: 02 Lot No: 03 Construction of Janai Dam in Lower Kohistan Region Malir Karachi District.","2022-06-09T00:00:00.000","M/S: MDS & CO","Islamic Republic of Pakistan","PK","1511277.0","PK-SID-279662-CW-RFB"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P155350","Sindh Resilience Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1707556","Package No: 03 Lot No: 02 Construction of Purkhani Dam in Lower Kohistan Region Jamshoro District.","2022-05-30T00:00:00.000","M/S: THADANI ENTERPRISES","Islamic Republic of Pakistan","PK","2807707.0","PK-SID-279663-CW-RFB"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P155350","Sindh Resilience Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1707549","Package No: 03 Lot No:01 Construction of Moosa Khan Shoro Dam in Lower Kohistan Region Jamshoro District.","2022-06-09T00:00:00.000","M/S: THADANI ENTERPRISES","Islamic Republic of Pakistan","PK","3635418.0","PK-SID-279663-CW-RFB-1"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P155350","Sindh Resilience Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1707546","Package No: 05 Construction of Tikho-III Dam in Lower Kohistan Region Jamshoro District.","2022-06-17T00:00:00.000","M/S: N.K COMPANY","Islamic Republic of Pakistan","PK","2977506.0","PK-SID-279648-CW-RFB"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P155350","Sindh Resilience Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1707541","Package No: 02 Lot No: 02 Construction of Kand Nai Dam in Lower Kohistan Region Malir Karachi District.","2022-06-10T00:00:00.000","M/S: MDS & CO","Islamic Republic of Pakistan","PK","2052061.0","PK-SID-279662-CW-RFB-2"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P155350","Sindh Resilience Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1707531","Package No: 02 Lot No: 01 Construction of Asabo Dam in Lower Kohistan Region Malir Karachi District.","2022-06-13T00:00:00.000","M/S: SAEED KHAN CONSTRUCTION COMPANY","Islamic Republic of Pakistan","PK","2239856.0","PK-SID-279662-CW-RFB-1"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P156972","Punjab Cities Program","Consultant Services","Consultant Qualification  Selection","Public Administration","1707302","Hiring of Audit Firm for External Audit of Financial Statements of Partner Local Governments (16-MCs) under Punjab Cities Program (PCP) for the Years 2021-22 & 2022-23","2022-08-02T00:00:00.000","RIAZ AHMED SAQIB GOHAR & CO., CHARTERED ACCOUNTANT","Islamic Republic of Pakistan","PK","129979.0","PK-PMDFC-288849-CS-CQS"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P173021","Solid Waste Emergency and Efficiency Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management","1707121","Consultancy Services for conducting the feasibility study, preliminary design, detailed design and preparation of bidding documents, and construction supervision for the construction of a new landfill","2022-08-10T00:00:00.000","TEKNIK TEMPO INTERNATIONAL ENGINEERING COMPANY","Republic of Turkiye","TR","1151189.0","PK-PIU SSWMB-235479-CS-QCBS"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P161402","Competitive and Livable City of Karachi Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Public Administration;Industry, Trade and Services","1707115","Restructuring consultant.","2022-07-01T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","16754.0","PK-LGD -299491-CS-INDV1"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P159292","Balochistan Livelihoods and Entrepreneurship Project","Consultant Services","Consultant Qualification  Selection","Education;Social Protection;Industry, Trade and Services","1707110","PK-P&DD QUETTA-268184-CS-CQS / Hiring of firm for Common Border Market Study.","2022-07-05T00:00:00.000","NJHR CHARTERED ACCOUNTANTS AND MANAGEMENT CONSULTANTS","Islamic Republic of Pakistan","PK","107080.0","PK-P&DD QUETTA-268184-CS-CQS"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P154278","FATA Temporarily Displaced Persons Emergency Recovery Project","Goods","Request for Quotations","Health;Social Protection","1707078","Communication Devices","2022-04-26T00:00:00.000","AL QAVI TRADERS","Islamic Republic of Pakistan","PK","14626.0","PK-NADRA-289866-GO-RFQ"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Non-consulting Services","Request for Bids","Health;Education;Social Protection","1707070","Procurement of Services of Survey Firm for Impact Evaluation","2022-07-28T00:00:00.000","M/S VTT GLOBAL (PRIVATE) LIMITED","Islamic Republic of Pakistan","PK","607144.0","PK-PSPA-275510-NC-RFB"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P145813","PK Sindh Irrigated Agriculture Productivity Enhancement Project","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1706996","The hiring of an Environment and Social Development Specialist as an Individual Consultant.","2022-07-22T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","5759.0","PK-SIAPEP-2022-ESDS-IC/44"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P151075","Pakistan Community Support Project (CASA-1000)","Consultant Services","Individual Consultant Selection","Energy and Extractives;Agriculture, Fishing and Forestry;Public Administration","1706863","Hiring of individual consultant as Environment Specialist for KPRIISP","2022-07-04T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","5535.0","PK-DOPMA-292193-CS-INDV"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P151075","Pakistan Community Support Project (CASA-1000)","Consultant Services","Individual Consultant Selection","Energy and Extractives;Agriculture, Fishing and Forestry;Public Administration","1706860","Hiring of Individual consultant as Social Development Specialist for KP RIISP","2022-08-05T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","8830.0","PK-DOPMA-292196-CS-INDV"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P151075","Pakistan Community Support Project (CASA-1000)","Consultant Services","Individual Consultant Selection","Energy and Extractives;Agriculture, Fishing and Forestry;Public Administration","1706856","Hiring of Individual consultant as Procurement Specialist for KPRIISP","2022-07-04T00:00:00.000","Individual Consultant","Islamic Republic of Pakistan","PK","4109.0","PK-DOPMA-292199-CS-INDV"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Non-consulting Services","Request for Bids","Health;Education;Social Protection","1706511","Procurement of Services of Call/Help Center","2022-07-06T00:00:00.000","M/S SYSTEM LIMITED","Islamic Republic of Pakistan","PK","267609.0","PK-PSPA-281397-NC-RFB"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P154278","FATA Temporarily Displaced Persons Emergency Recovery Project","Goods","Request for Quotations","Health;Social Protection","1705466","Procurement of Currency Checking Machines","2022-07-18T00:00:00.000","AL QAVI TRADERS","Islamic Republic of Pakistan","PK","597.0","PK-NADRA-288890-GO-RFQ"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P145813","PK Sindh Irrigated Agriculture Productivity Enhancement Project","Goods","Request for Quotations","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1705306","Procurement of protective apparatus/safety equipment kit for cotton pickers on FFS demo plots under SIAPEP.","2022-07-14T00:00:00.000","CYBER CONSULTANTS","Islamic Republic of Pakistan","PK","20842.0","PK-SIAPEP-EQUIPMENT KITS- RFQ-20"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P159577","Khyber Pass Economic Corridor Project","Consultant Services","Quality And Cost-Based Selection","Transportation","1705262","Procurement of consulting services (firm) for preparation of greater wester peshawar spatial master plan","2022-07-18T00:00:00.000","ASSOCIATE IN DEVELOPMENT (PVT) LTD","Islamic Republic of Pakistan","PK","822250.0","PK-KP SDU-247754-CS-QCBS"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P145813","PK Sindh Irrigated Agriculture Productivity Enhancement Project","Goods","Request for Bids","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1705108","Framework Agreement for the supply and installations of 5000 Drip kits and tools for the Kitchen Gardens (lot 1 only)","2022-06-29T00:00:00.000","M/S HAJI SONS INTERNATIONAL","Islamic Republic of Pakistan","PK","606829.0","PK-SIAPEP-HEISKG--RFP-2022/40"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P145813","PK Sindh Irrigated Agriculture Productivity Enhancement Project","Goods","Request for Bids","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1705107","Framework Agreement for the supply and installations of 5000 Drip kits, tools kits, seeds/seedling/saplings, inputs and fertilizers for the Kitchen Gardens (Lot 1 & Lot 2)","2022-06-29T00:00:00.000","MDC (MANAGEMENT AND DEVELOPMENT CENTER)","Islamic Republic of Pakistan","PK","1007802.0","PK-SIAPEP--HEISKG-RFP-2022/40"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P145813","PK Sindh Irrigated Agriculture Productivity Enhancement Project","Goods","Request for Bids","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1705100","Framework Agreement for the supply and installations of 5000 Drip kits, tools kits, seeds/seedling/saplings, inputs and fertilizers for the Kitchen Gardens (Lot 1 & Lot 2)","2022-06-29T00:00:00.000","JAFFER AGRO SERVICES","Islamic Republic of Pakistan","PK","1055128.0","PK-SIAPEP-HEISKG-RFP--2022/40"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P145813","PK Sindh Irrigated Agriculture Productivity Enhancement Project","Goods","Request for Bids","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1705091","Framework Agreement for the supply and installations of 5000 Drip kits and tools for the Kitchen Gardens (lot 1 only)","2022-06-29T00:00:00.000","PELIKAN PIPE INDUSTRIES","Islamic Republic of Pakistan","PK","591465.0","PK--SIAPEP-HEISKG-RFP-2022/40"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Quotations","Health;Education;Social Protection","1705028","Procurement of Interactive LED (Lot # 1)","2022-07-13T00:00:00.000","M/S PAKISTAN BEST SERVICES","Islamic Republic of Pakistan","PK","4941.0","PK-PSPA-300829-GO-RFQ-LOT 1"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Pakistan","PK","P164785","Punjab Human Capital Investment Project","Goods","Request for Quotations","Health;Education;Social Protection","1705024","Procurement of Smart Laser Projector (Lot # 2)","2022-07-06T00:00:00.000","M/S PAKISTAN BEST SERVICES","Islamic Republic of Pakistan","PK","5183.0","PK-PSPA-300829-GO-RFQ-LOT 2"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Pakistan","PK","P159292","Balochistan Livelihoods and Entrepreneurship Project","Goods","Request for Quotations","Education;Social Protection;Industry, Trade and Services","1704650",,"2022-06-28T00:00:00.000","SHER AGHA TRADERS","Islamic Republic of Pakistan","PK","27828.0","PK-P&DD QUETTA-295882-GO-RFQ"
