"date_disclosed","project_name","document_type","project_number","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"1998-01-16T00:00:00.000","Dixie Toga","Summary of Proposed Investment (Disclosure Policy 2006)","8566","Equity","DT Participações S/A.","Brazil","BRA","Manufacturing","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed",,,,,"15.0","15.0","BR","2022-09-02T03:05:00.000"
"2010-05-11T00:00:00.000","Softwell","Summary of Proposed Investment (Disclosure Policy 2006)","29428","Equity","Softwell Solutions Em Informatica S A","Brazil","BRA","Telecommunications, Media, and Technology","C","Gbl Infrastructure & Natural Resources","Completed","2010-06-11T00:00:00.000",,,,"4.80","4.8","BR","2022-09-02T03:05:00.000"
"2013-11-27T00:00:00.000","AEGEA Equity","Summary of Investment Information (AIP Policy 2012)","33239","Equity","Aegea Saneamento e Participações S/A.","Brazil","BRA","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2013-12-19T00:00:00.000",,,,"5.0","5.0","BR","2022-09-02T03:05:00.000"
"2019-11-20T00:00:00.000","Valor III","Summary of Investment Information (AIP Policy 2012)","43307","Equity","VALOR VENTURE FUND III, LP","Brazil","BRA","Funds","FI-3","Disruptive Technologies and Funds","Active","2019-12-16T00:00:00.000",,,,"50.0","50.0","BR","2022-09-02T03:05:00.000"
"2017-12-19T00:00:00.000","Mandae 2017","Summary of Investment Information (AIP Policy 2012)","40729","Equity","MANDAE SERVICIOS DE CONSULTORIA EM LOGISTICA S / A","Brazil","BRA","Infrastructure","C","Disruptive Technologies and Funds","Completed","2017-12-31T00:00:00.000",,,,"2.50","2.5","BR","2022-09-02T03:05:00.000"
"2022-05-24T00:00:00.000","Tembici RI","Summary of Investment Information (AIP Policy 2012)","46491","Equity","TEMBICI","Brazil","BRA","Infrastructure","B","Disruptive Technologies and Funds","Active","2022-06-27T00:00:00.000",,,,"5.0","5.0","BR","2022-09-02T03:05:00.000"
"2013-05-29T00:00:00.000","BHG","Summary of Investment Information (AIP Policy 2012)","32797","Equity","Brazil Hospitality Group S.A","Brazil","BRA","Tourism, Retail, and Property","B","Regional Industry - MAS LAC","Completed","2013-04-03T00:00:00.000",,,,"24.37","24.37","BR","2022-09-02T03:05:00.000"
"2013-05-17T00:00:00.000","Orange","Summary of Investment Information (AIP Policy 2012)","33421","Equity","SUL AMERICA S/A","Brazil","BRA","Financial Institutions","FI-3","Regional Industry - FIG LAC","Completed","2013-06-28T00:00:00.000",,,,"197.60","197.6","BR","2022-09-02T03:05:00.000"
"2020-11-24T00:00:00.000","Vinci VIR IV","Summary of Investment Information (AIP Policy 2012)","44957","Equity","VINCI IMPACT & RETURN IV, LP","Brazil","BRA","Funds","FI-2","Disruptive Technologies and Funds","Active","2020-12-21T00:00:00.000",,,,"20.0","20.0","BR","2022-09-02T03:05:00.000"
"2017-11-10T00:00:00.000","Valor Venture Fund II, LP","Summary of Investment Information (AIP Policy 2012)","40333","Equity","VALOR VENTURE FUND II, LP","Brazil","BRA","Funds","FI-3","Disruptive Technologies and Funds","Active","2017-12-15T00:00:00.000",,,,"14.0","14.0","BR","2022-09-02T03:05:00.000"
"2013-04-26T00:00:00.000","Vento Brazil","Summary of Investment Information (AIP Policy 2012)","33642","Equity","CPFL ENERGIAS RENOVAVEIS S/A","Brazil","BRA","Infrastructure","A","Regional Industry - INF LAC","Completed","2013-06-27T00:00:00.000",,,,"71.08","71.08","BR","2022-09-02T03:05:00.000"
"2013-04-26T00:00:00.000","Internexa Brazil","Summary of Investment Information (AIP Policy 2012)","33334","Equity","Internexa Participacoes S A","Brazil","BRA","Telecommunications, Media, and Technology","C","Regional Industry - INF LAC","Completed","2013-05-30T00:00:00.000",,,,"25.0","25.0","BR","2022-09-02T03:05:00.000"
"2016-02-05T00:00:00.000","Guia Bolso","Summary of Investment Information (AIP Policy 2012)","38020","Equity","GUIABOLSO FINANCAS CORRESPONDENTE BANCARIO E SERVICOS LTDA","Brazil","BRA","Financial Institutions","C","TMT, Venture Capital & Funds","Completed","2016-03-07T00:00:00.000",,,,"4.0","4.0","BR","2022-09-02T03:05:00.000"
"2013-03-25T00:00:00.000","Cventures Primus","Summary of Investment Information (AIP Policy 2012)","32661","Equity","CVENTURES PRIMUS FUNDO MUTUO DE INVESTIMENTO EM EMPRESAS EMERGENTES INOVADORAS","Brazil","BRA","Manufacturing","FI-2","Disruptive Technologies and Funds","Completed","2013-04-26T00:00:00.000",,,,"7.11","7.11","BR","2022-09-02T03:05:00.000"
"2021-10-26T00:00:00.000","Crescera Fund V","Summary of Investment Information (AIP Policy 2012)","45793","Equity","CRESCERA INVESTMENTOS GROWTH CAPITAL FUND V","Brazil","BRA","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-12-10T00:00:00.000",,,,"35.0","35.0","BR","2022-09-02T03:05:00.000"
"2019-05-31T00:00:00.000","Revelo","Summary of Investment Information (AIP Policy 2012)","42773","Equity","REVELO TECNOLOGIA LTDA.","Brazil","BRA","Health and Education","C","Disruptive Technologies and Funds","Active","2019-07-10T00:00:00.000",,,,"5.0","5.0","BR","2022-09-02T03:05:00.000"
"1998-03-27T00:00:00.000","Companhia Brasileira de Securitizacao","Summary of Proposed Investment (Disclosure Policy 2006)","8175","Equity","COMPANHIA BRASILEIRA DE SECURITIZACAO","Brazil","BRA","Financial Institutions","C","Global Industry, Financial Markets","Completed",,,,,"7.50","7.5","BR","2022-09-02T03:05:00.000"
"2000-07-13T00:00:00.000","Escol@24Horas.com","Summary of Proposed Investment (Disclosure Policy 2006)","10430","Equity","ESCOL@ 24 HORAS S/A","Brazil","BRA","Health and Education","C","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2000-08-24T00:00:00.000",,,,"3.25","3.25","BR","2022-09-02T03:05:00.000"
"2013-02-07T00:00:00.000","FIRST","Summary of Investment Information (AIP Policy 2012)","32690","Equity","FIRST BRAZIL IMPACT INVESTING FUND LP","Brazil","BRA","Financial Institutions","FI-2","Disruptive Technologies and Funds","Completed","2013-03-11T00:00:00.000",,,,"15.0","15.0","BR","2022-09-02T03:05:00.000"
"1996-05-29T00:00:00.000","Lightel Servicos de Technologia da Informacao S.A. (Lightel)","Summary of Proposed Investment (Disclosure Policy 2006)","4842","Equity","Algar Telecom S/A","Brazil","BRA","Telecommunications, Media, and Technology","B","TMT, Venture Capital &amp; Funds","Completed",,,,"0.0","10.0","10.0","BR","2022-09-02T03:05:00.000"
"2001-04-13T00:00:00.000","Bradesco Templeton","Summary of Proposed Investment (Disclosure Policy 2006)","10476","Equity","Dynamo Puma II International","Brazil","BRA","other","FI","Disruptive Technologies and Funds","Completed","2001-05-20T00:00:00.000",,,,"20.0","20.0","BR","2022-09-02T03:05:00.000"
"2012-12-14T00:00:00.000","Equatorial Energia S.A.","Summary of Investment Information (AIP Policy 2012)","32170","Equity","EQUATORIAL ENERGIA SA","Brazil","BRA","Infrastructure","A","Gbl Infrastructure &amp; Natural Resources","Completed","2013-02-12T00:00:00.000",,,,"98.58","98.58","BR","2022-09-02T03:05:00.000"
"2001-04-16T00:00:00.000","Sociedade de Credito Do Microemreendedor","Summary of Proposed Investment (Disclosure Policy 2006)","10463","Equity","Microinvest S A Sociedade de Credito A Microempreendedor","Brazil","BRA","Financial Institutions","FI","Regional Industry - FIG LAC","Completed","2001-05-18T00:00:00.000",,,,"1.25","1.25","BR","2022-09-02T03:05:00.000"
"2020-03-30T00:00:00.000","DARP SPV Jive","Summary of Investment Information (AIP Policy 2012)","42527","Equity","IFC FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO","Brazil","BRA","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2020-05-12T00:00:00.000",,,,"88.30","88.3","BR","2022-09-02T03:05:00.000"
"1999-01-05T00:00:00.000","Innovative Health Services","Summary of Proposed Investment (Disclosure Policy 2006)","9232","Equity","Itaberaba Participacoes SA","Brazil","BRA","Health and Education","B","Regional Industry - MAS LAC","Completed",,,,,"6.25","6.25","BR","2022-09-02T03:05:00.000"
"2018-12-14T00:00:00.000","Vinci Capital Partners III, LLC","Summary of Investment Information (AIP Policy 2012)","40696","Equity","VINCI CAPITAL PARTNERS III, LP","Brazil","BRA","Funds","FI-2","Disruptive Technologies and Funds","Active","2019-02-12T00:00:00.000",,,,"15.0","15.0","BR","2022-09-02T03:05:00.000"
"2017-05-09T00:00:00.000","Bozano Growth","Summary of Investment Information (AIP Policy 2012)","38461","Equity","CRESCERA INVESTIMENTOS GROWTH CAPITAL FUND I-B, LP","Brazil","BRA","Funds","FI-2","Disruptive Technologies and Funds","Active","2017-06-12T00:00:00.000",,,,"20.0","20.0","BR","2022-09-02T03:05:00.000"
"2014-12-17T00:00:00.000","Biosev","Summary of Investment Information (AIP Policy 2012)","34607","Equity","BIOSEV BIOENERGIA SA","Brazil","BRA","Agribusiness and Forestry","A","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2014-12-17T00:00:00.000",,,,"50.0","50.0","BR","2022-09-02T03:05:00.000"
"2011-12-21T00:00:00.000","Canopus","Summary of Proposed Investment (Disclosure Policy 2006)","31059","Equity","Canopus Holding","Brazil","BRA","Tourism, Retail, and Property","B","Regional Industry - MAS LAC","Active","2012-01-20T00:00:00.000",,,,"25.0","25.0","BR","2022-09-02T03:05:00.000"
"2014-11-20T00:00:00.000","Netshoes Cayman Limited","Summary of Investment Information (AIP Policy 2012)","35490","Equity","NS2.Com Internet S/A.","Brazil","BRA","Tourism, Retail, and Property","B","TMT, Venture Capital &amp; Funds","Completed","2014-12-22T00:00:00.000",,,,"20.0","20.0","BR","2022-09-02T03:05:00.000"
"2021-10-08T00:00:00.000","Valor IV","Summary of Investment Information (AIP Policy 2012)","45903","Equity","VALOR IV","Brazil","BRA","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-11-08T00:00:00.000",,,,"16.0","16.0","BR","2022-09-02T03:05:00.000"
"2014-09-08T00:00:00.000","Affero Lab","Summary of Investment Information (AIP Policy 2012)","34700","Equity","AFFERO LAB SA","Brazil","BRA","Health and Education","B","Regional Industry - MAS LAC","Completed","2014-10-20T00:00:00.000",,,,"20.79","20.79","BR","2022-09-02T03:05:00.000"
"2019-12-17T00:00:00.000","Geru-Equity","Summary of Investment Information (AIP Policy 2012)","42625","Equity","OPEN CO HOLDING LIMITED","Brazil","BRA","Financial Institutions","FI-3","Global Industry, Financial Markets","Active","2020-01-23T00:00:00.000",,,,"10.0","10.0","BR","2022-09-02T03:05:00.000"
"2014-06-30T00:00:00.000","HDB","Summary of Investment Information (AIP Policy 2012)","34846","Equity","HIDROVIAS DO BRASIL SA","Brazil","BRA","Infrastructure","A","Regional Industry - INF LAC","Active","2014-09-01T00:00:00.000",,,,"30.0","30.0","BR","2022-09-02T03:05:00.000"
"2006-03-22T00:00:00.000","Endesa Brazil","Summary of Proposed Investment (Disclosure Policy 2006)","24743","Equity","Enel Brasil S/A.","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Completed","2006-04-27T00:00:00.000",,,,"50.0","50.0","BR","2022-09-02T03:05:00.000"
"2011-04-20T00:00:00.000","BRASILFactors","Summary of Proposed Investment (Disclosure Policy 2006)","29682","Equity","Brasilfactors S/A.","Brazil","BRA","Financial Institutions","C","Regional Industry - FIG LAC","Completed","2011-05-23T00:00:00.000",,,,"5.0","5.0","BR","2022-09-02T03:05:00.000"
"2011-04-12T00:00:00.000","Reinsurance Br","Summary of Proposed Investment (Disclosure Policy 2006)","30261","Equity","TERRA BRASIS RESSEGUROS S.A.","Brazil","BRA","Financial Institutions","FI","Regional Industry - FIG LAC","Completed","2011-05-20T00:00:00.000",,,,"9.48","9.48","BR","2022-09-02T03:05:00.000"
"2011-03-17T00:00:00.000","Fibra Cap Incr","Summary of Proposed Investment (Disclosure Policy 2006)","30605","Equity","Banco Fibra S/A.","Brazil","BRA","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2011-04-20T00:00:00.000",,,,"49.12","49.12","BR","2022-09-02T03:05:00.000"
"1997-11-05T00:00:00.000","Icatu Equity Partners","Summary of Proposed Investment (Disclosure Policy 2006)","8608","Equity","ICATU EQUITY PARTNERS LP","Brazil","BRA","other","FI","Disruptive Technologies and Funds","Active",,,,,"30.0","30.0","BR","2022-09-02T03:05:00.000"
"2005-05-27T00:00:00.000","RBSec","Summary of Proposed Investment (Disclosure Policy 2006)","22570","Equity","RB Capital Companhia de Securitização","Brazil","BRA","Financial Institutions","C","Global Industry, Financial Markets","Completed","2005-06-27T00:00:00.000",,,,"1.49","1.49","BR","2022-09-02T03:05:00.000"
"2018-07-05T00:00:00.000","Contabilizei","Summary of Investment Information (AIP Policy 2012)","41536","Equity","CONTABILIZEI TECNOLOGIA LTDA.","Brazil","BRA","Financial Institutions","C","Global Industry, Financial Markets","Active","2018-08-13T00:00:00.000",,,,"3.61","3.61","BR","2022-09-02T03:05:00.000"
"2014-05-12T00:00:00.000","Austral","Summary of Investment Information (AIP Policy 2012)","34766","Equity","AUSTRAL PARTICIPACOES SA","Brazil","BRA","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2014-06-13T00:00:00.000",,,,"41.55","41.55","BR","2022-09-02T03:05:00.000"
"2009-10-09T00:00:00.000","BICBanco SME FDIC","Summary of Proposed Investment (Disclosure Policy 2006)","28449","Guarantee","CHINA CONSTRUCTION BANK (BRASIL) BANCO MULTIPLO S.A.","Brazil","BRA","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2009-11-10T00:00:00.000",,"28.68",,,"28.68","BR","2022-09-02T03:05:00.000"
"2011-04-20T00:00:00.000","Odebrecht Surety","Summary of Proposed Investment (Disclosure Policy 2006)","29978","Guarantee","CONSTRUTORA NORBERTO ODEBRECHT S/A.","Brazil","BRA","Financial Institutions","A","Regional Industry - INF LAC","Completed","2011-06-23T00:00:00.000",,"50.0",,,"50.0","BR","2022-09-02T03:05:00.000"
"2002-04-09T00:00:00.000","Globo Cabo S.A.","Summary of Proposed Investment (Disclosure Policy 2006)","11381","Guarantee","Net Servicos de Comunicacao S A","Brazil","BRA","Telecommunications, Media, and Technology","C","TMT, Venture Capital &amp; Funds","Completed","2002-05-25T00:00:00.000",,"50.0",,"5.0","55.0","BR","2022-09-02T03:05:00.000"
"2014-12-19T00:00:00.000","BanSicredi Guarantee","Summary of Investment Information (AIP Policy 2012)","35470","Guarantee","Banco Cooperativo Sicredi S/A.","Brazil","BRA","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2015-01-24T00:00:00.000",,"100.0",,,"100.0","BR","2022-09-02T03:05:00.000"
"2009-03-04T00:00:00.000","Ceape-MA","Summary of Proposed Investment (Disclosure Policy 2006)","27475","Guarantee","Centro de Apoio Aos Pequenos Empreendimentos Do Estado Do","Brazil","BRA","Financial Institutions","FI","Regional Industry - FIG LAC","Completed","2009-04-06T00:00:00.000",,"1.0","1.49",,"2.49","BR","2022-09-02T03:05:00.000"
"2007-05-29T00:00:00.000","Real Student Fin","Summary of Proposed Investment (Disclosure Policy 2006)","25527","Guarantee","Banco ABN Amro Real S/A.","Brazil","BRA","Health and Education","C","Regional Industry - MAS LAC","Completed","2007-06-29T00:00:00.000",,"12.70",,,"12.7","BR","2022-09-02T03:05:00.000"
"2002-01-03T00:00:00.000","BBA - Subordinated Debt","Summary of Proposed Investment (Disclosure Policy 2006)","11291","Guarantee","BANCO ITAU BBA SA","Brazil","BRA","Financial Institutions","C","Global Industry, Financial Markets","Completed","2002-02-05T00:00:00.000",,"50.0",,,"50.0","BR","2022-09-02T03:05:00.000"
"2006-01-30T00:00:00.000","Rio Bravo Securitizadora CLG","Summary of Proposed Investment (Disclosure Policy 2006)","24434","Guarantee","RB Capital Companhia de Securitização","Brazil","BRA","Financial Institutions","C","Global Industry, Financial Markets","Completed","2006-02-28T00:00:00.000",,"23.44",,,"23.44","BR","2022-09-02T03:05:00.000"
"2015-12-22T00:00:00.000","Wow Nutrition","Summary of Investment Information (AIP Policy 2012)","37070","Loan","WOW NUTRITION INDUSTRIA E COMERCIO SA","Brazil","BRA","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus &amp; Services","Active","2016-01-25T00:00:00.000",,,"15.0","40.0","55.0","BR","2022-09-02T03:05:00.000"
"2015-11-20T00:00:00.000","Bradesco SME","Summary of Investment Information (AIP Policy 2012)","37649","Loan","BANCO BRADESCO S.A.","Brazil","BRA","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2015-12-21T00:00:00.000",,,"150.0",,"150.0","BR","2022-09-02T03:05:00.000"
"2015-10-20T00:00:00.000","Belagricola","Summary of Investment Information (AIP Policy 2012)","34883","Loan","BELAGRICOLA COMERCIO E REPRESENTACAO DE PRODUTOS AGRICOLAS LTDA","Brazil","BRA","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2015-11-23T00:00:00.000",,,"35.0",,"35.0","BR","2022-09-02T03:05:00.000"
"2015-09-22T00:00:00.000","Anima Growth","Summary of Investment Information (AIP Policy 2012)","37083","Loan","ANIMA HOLDING S.A.","Brazil","BRA","Health and Education","B","Gbl Ind, Manufact, Agribus &amp; Services","Active","2015-10-30T00:00:00.000",,,"50.0",,"50.0","BR","2022-09-02T03:05:00.000"
"2015-03-27T00:00:00.000","Companhia do Vale do Araguaia","Summary of Investment Information (AIP Policy 2012)","33683","Loan","Companhia do Vale do Araguaia","Brazil","BRA","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2015-04-28T00:00:00.000",,,"22.0",,"22.0","BR","2022-09-02T03:05:00.000"
"2015-01-16T00:00:00.000","ECO Brazil","Summary of Investment Information (AIP Policy 2012)","35464","Loan","BRAZIL PORT LOGISTICA OFFSHORE E ESTALEIRO NAVAL LTDA.","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Active","2015-02-17T00:00:00.000",,,"27.30",,"27.3","BR","2022-09-02T03:05:00.000"
"2014-09-10T00:00:00.000","Rede Dor ll","Summary of Investment Information (AIP Policy 2012)","33914","Loan","REDE D'OR SAO LUIZ SA","Brazil","BRA","Health and Education","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2014-10-13T00:00:00.000",,,"50.0",,"50.0","BR","2022-09-02T03:05:00.000"
"2014-08-18T00:00:00.000","Usina Delta S.A.","Summary of Investment Information (AIP Policy 2012)","34394","Loan","Delta Sucroenergia S/A","Brazil","BRA","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2014-09-22T00:00:00.000",,,"40.0",,"40.0","BR","2022-09-02T03:05:00.000"
"2014-06-19T00:00:00.000","Divitia FIM Crédito Privado","Summary of Investment Information (AIP Policy 2012)","34847","Loan","DIVITIA INVESTIMENTOS LTDA","Brazil","BRA","Funds","FI-2","Regional Industry - FIG LAC","Hold","2014-07-23T00:00:00.000",,,"40.0",,"40.0","BR","2022-09-02T03:05:00.000"
"2014-05-30T00:00:00.000","Itau Clim. Smart","Summary of Investment Information (AIP Policy 2012)","34525","Loan","ITAU UNIBANCO SA","Brazil","BRA","Financial Institutions","FI-1","Regional Industry - FIG LAC","Completed","2014-06-30T00:00:00.000",,,"100.0",,"100.0","BR","2022-09-02T03:05:00.000"
"2014-05-07T00:00:00.000","BBM Agri","Summary of Investment Information (AIP Policy 2012)","34243","Loan","BANCO BOCOM BBM S.A.","Brazil","BRA","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2014-06-09T00:00:00.000",,,"50.0",,"50.0","BR","2022-09-02T03:05:00.000"
"2014-03-18T00:00:00.000","On Telecom","Summary of Investment Information (AIP Policy 2012)","33142","Loan","ON TELECOMUNICACOES LTDA","Brazil","BRA","Telecommunications, Media, and Technology","B","TMT, Venture Capital &amp; Funds","Active","2014-04-18T00:00:00.000",,,"30.0","25.0","55.0","BR","2022-09-02T03:05:00.000"
"2014-01-08T00:00:00.000","SupplierCard","Summary of Investment Information (AIP Policy 2012)","30835","Loan","SUPPLIERCARD ADMINISTRADORA DE CARTOES DE CREDITO SA","Brazil","BRA","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2014-02-17T00:00:00.000",,,"17.23",,"17.23","BR","2022-09-02T03:05:00.000"
"2013-11-01T00:00:00.000","Banco Caixa Geral - Brasil SEF","Summary of Investment Information (AIP Policy 2012)","34094","Loan","Banco Caixa Geral - Brasil S A.","Brazil","BRA","Financial Institutions","FI-1","Global Industry, Financial Markets","Completed","2013-12-05T00:00:00.000",,,"29.94",,"29.94","BR","2022-09-02T03:05:00.000"
"2013-10-10T00:00:00.000","Enel Wind Brazil","Summary of Investment Information (AIP Policy 2012)","33579","Loan","ENEL GREEN POWER BRASIL PARTICIPACOES LTDA.","Brazil","BRA","Infrastructure","A","Regional Industry - INF LAC","Completed","2013-12-12T00:00:00.000",,,"200.0",,"200.0","BR","2022-09-02T03:05:00.000"
"2013-08-16T00:00:00.000","Asa Alimentos","Summary of Investment Information (AIP Policy 2012)","32759","Loan","ASA PARTICIPACOES E ADMINISTRACAO LTDA.","Brazil","BRA","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2013-09-17T00:00:00.000",,,"19.72",,"19.72","BR","2022-09-02T03:05:00.000"
"2013-05-03T00:00:00.000","Neo Gas","Summary of Investment Information (AIP Policy 2012)","32938","Loan","NEOGAS DO BRASIL GAS NATURAL COMPRIMIDO S.A.","Brazil","BRA","Manufacturing","B","Gbl Ind, Manufact, Agribus & Services","Completed","2013-06-06T00:00:00.000",,,"20.0","20.0","40.0","BR","2022-09-02T03:05:00.000"
"2013-04-30T00:00:00.000","ABC Frontier","Summary of Investment Information (AIP Policy 2012)","32730","Loan","BANCO ABC BRASIL SA","Brazil","BRA","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2013-05-31T00:00:00.000",,,"20.0",,"20.0","BR","2022-09-02T03:05:00.000"
"2013-03-29T00:00:00.000","Minerva Beef","Summary of Investment Information (AIP Policy 2012)","32247","Loan","Minerva S/A.","Brazil","BRA","Agribusiness and Forestry","A","Gbl Ind, Manufact, Agribus & Services","Completed","2013-05-30T00:00:00.000",,,"60.0","25.0","85.0","BR","2022-09-02T03:05:00.000"
"2013-03-05T00:00:00.000","Daycoval Debt","Summary of Investment Information (AIP Policy 2012)","33226","Loan","Banco Daycoval S/A.","Brazil","BRA","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2013-04-05T00:00:00.000",,,"50.0",,"50.0","BR","2022-09-02T03:05:00.000"
"2013-02-28T00:00:00.000","Itau Gender","Summary of Investment Information (AIP Policy 2012)","33236","Loan","ITAU UNIBANCO SA","Brazil","BRA","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2013-03-28T00:00:00.000",,,"100.0",,"100.0","BR","2022-09-02T03:05:00.000"
"2013-02-20T00:00:00.000","Indusval Agro","Summary of Investment Information (AIP Policy 2012)","31529","Loan","Banco Indusval S/A","Brazil","BRA","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2013-03-22T00:00:00.000",,,"20.0",,"20.0","BR","2022-09-02T03:05:00.000"
"2013-01-31T00:00:00.000","Gavea Credito","Summary of Investment Information (AIP Policy 2012)","32993","Loan","Gávea Crédito Estruturado Fundo De Investimento Em Direitos Creditórios","Brazil","BRA","Financial Institutions","FI-1","Regional Industry - FIG LAC","Completed","2012-12-14T00:00:00.000",,,"19.03","9.52","28.55","BR","2022-09-02T03:05:00.000"
"2012-12-10T00:00:00.000","Mauricio de Nassau II","Summary of Investment Information (AIP Policy 2012)","32648","Loan","SER EDUCACIONAL S.A.","Brazil","BRA","Health and Education","B","Gbl Ind, Manufact, Agribus &amp; Services","Active","2013-01-10T00:00:00.000",,,"40.0",,"40.0","BR","2022-09-02T03:05:00.000"
