"as_of_date","fiscal_year","borrower_country","project_name","procurement_method","major_sector","contract_description","contract_signing_date","supplier","supplier_country","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","asistente de infraestructura","2017-04-07T00:00:00.000","Individual Consultant","Argentine Republic","2608.0","AR-ME-8880-CS-INDV"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Bids","Agriculture, Fishing and Forestry","Lote N&#186; 05: Veintis&#233;is (26) UPS (Sistema de Alimentaci&#243;n Ininterrumpida).","2016-11-30T00:00:00.000","EMETECH S.A","Argentine Republic","4524.0","LOTE Nº 05"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Request for Bids","Education","CHACO: 133 E.E.S. (ANEXO I) - Loc: MIRAFLORES - Dpto: GENERAL G&#220;EMES - OBRA: SUSTITUCI&#211;N - CUE N&#176; 2202106-01","2017-05-17T00:00:00.000","DICON SRL","Argentine Republic","567101.0","AR-NA-541-O-TIT-LPN-CHA"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Request for Quotations","Education","ADQUISICI&#211;N DE INSUMOS ESCUELAS ALBERGUE","2017-03-01T00:00:00.000","CASA MAZA DE THOR SRL","Argentine Republic","10092.0","AR-NA-567-B-CP-CHU"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Request for Bids","Education","AMPLIACI&#211;N Y REFACCI&#211;N EDIFICIO  ESCUELA HOGAR 77, SARAH, LA PAMPA CUE 420009300","2017-06-14T00:00:00.000","EDILAR DE CARLOS ELORZA","Argentine Republic","1263428.0","AR-NA-544-O-TITLPN-LP"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Quotations","Agriculture, Fishing and Forestry","LOTE N&#186; 04","2017-06-16T00:00:00.000","ABAGRAF ABASTECIMIENTO GRÁFICO S.R.L","Argentine Republic","97.0","AR-MADS-16290-GO-RFQ."
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Bids","Agriculture, Fishing and Forestry","Lote N&#186; 02: Cinco (5) Equipos PC de Escritorio Avanzados con Sistema Operativo.
Lote N&#186; 03: Diecinueve (19) computadoras Port&#225;tiles Avanzadas (Tipo Notebook) con Sistema Operativo.","2016-12-02T00:00:00.000","G & B S.R.L","Argentine Republic","50091.0","LOTES Nº 02 Y Nº 03"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Request for Bids","Education","CHACO: 162 - E.E.S. N&#186; 162 - PAMPA DEL INDIO - LIBERTADOR G. SAN MART&#205;N - Sustituci&#243;n - 2202140-00","2017-05-17T00:00:00.000","ING CIVIL PEDRO A MARTINEZ CONSTRUCCIONES","Argentine Republic","825959.0","AR-NA-539-O-TIT-LPN-CHA"
"2022-09-12T00:00:00.000","2017","Argentina","Adaptation Fund: Increasing Climate Resilience & Enhancing Sustainable Land Management in the Southwest of the Buenos Aires Province","Request for Quotations","Agriculture, Fishing and Forestry","Lote 14: Niples3/4pulg.PPN rosca macho","2017-06-22T00:00:00.000","RIEGOS PIGUE SRL","Argentine Republic","14.0","AR-PIRCMGS-96-B-CP"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Quotations","Agriculture, Fishing and Forestry","LOTE 4: Cuadernillo Legislaci&#243;n","2017-01-17T00:00:00.000","COOP. DE TRABAJO EL ZÓCALO LTDA","Argentine Republic","400.0","AR-NA-184-S-CP - LOTE 4"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Quotations","Agriculture, Fishing and Forestry","Servicio para la realizaci&#243;n del Registro Audiovisual del Proyecto Bosques Nativos y Comunidad.","2017-05-02T00:00:00.000","MERKAZIT PRODUCCIONES S.R.L","Argentine Republic","83579.0","AR-SADS-9283-NC-RFQ"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","AVACA","2016-10-16T00:00:00.000","Individual Consultant","Argentine Republic","6473.0","AR-NA-431-CI-3CV-SL"
"2022-09-12T00:00:00.000","2017","Argentina","AR Socio-Economic Inclusion In Rural Areas","Individual Consultant Selection","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","Referente Territorial Microregi&#243;n Noroeste (Departamento de Rivadavia) - Salta","2017-05-31T00:00:00.000","Individual Consultant","Argentine Republic","19615.0","AR-UCAR-1371-CS-INDV"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Request for Bids","Education","MATERIALES NI LOTES  2 (PARCIAL) Y 3","2017-01-09T00:00:00.000","BENEDETTI  SAIC","Argentine Republic","118003.0","AR-NA-317-B-TITLPN"
"2022-09-12T00:00:00.000","2017","Argentina","Protecting Vulnerable People Against Noncommunicable Diseases Project","Individual Consultant Selection","Health","Consultor de Apoyo Administrativo","2017-01-01T00:00:00.000","Individual Consultant","Argentine Republic","5676.0","AR-MSAL-15690-CS-INDV"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Quotations","Agriculture, Fishing and Forestry","LOTE &#218;NICO: Realizaci&#243;n y emisi&#243;n de cuatro piezas de 2.30 minutos en formato PNT .","2016-12-09T00:00:00.000","ARGEN S.A","Argentine Republic","9072.0","AR-NA-207-S-CP"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Bids","Agriculture, Fishing and Forestry","Lote N&#186; 9: Una (1) Impresora Multifunci&#243;n Color.
Lote N&#186; 10: Cuatro (4) Impresoras Multifunci&#243;n Blanco y Negro.
Lote N&#170; 12: Tres (3) Esc&#225;neres Port&#225;tiles","2016-11-30T00:00:00.000","CILINCOP S.A.","Argentine Republic","1929.0","LOTES Nº 09, 10 Y 12."
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","ASISTENTE T&#201;CNICO PEDAG&#211;GICO NIVEL INICIAL - PATARO, MAR&#205;A ALEJANDRA","2016-11-16T00:00:00.000","Individual Consultant","Argentine Republic","954.0","AR-NA-573-CI-3CV-BA-PATARO"
"2022-09-12T00:00:00.000","2017","Argentina","Adaptation Fund: Increasing Climate Resilience & Enhancing Sustainable Land Management in the Southwest of the Buenos Aires Province","Request for Quotations","Agriculture, Fishing and Forestry","Lote 5: Nylon LDT 3 de 150 mic.","2017-06-23T00:00:00.000","GABRIEL MALIZIA","Argentine Republic","486.0","AR-PIRCMGS-96-B-CP"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Renewable Energy for Rural Areas Project","Request for Quotations","Energy and Extractives","Adquisicion de una PC Laptop.","2016-10-14T00:00:00.000","ARCAF SA","Argentine Republic","1065.0","AR-SE-2298-GO-RFQ"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Request for Quotations","Education","EQUIPAMIENTO INFORM&#193;TICO","2016-12-26T00:00:00.000","SIMECOM SRL","Argentine Republic","186.0","AR-NA-597-B-CP-JU"
"2022-09-12T00:00:00.000","2017","Argentina","AR Socio-Economic Inclusion In Rural Areas","Individual Consultant Selection","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","Referente territorial - Microrregi&#243;n Valles Templados - jujuy","2017-05-15T00:00:00.000","Individual Consultant","Argentine Republic","9550.0","AR-UCAR-9014-CS-INDV"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education",,"2016-08-15T00:00:00.000","Individual Consultant","Argentine Republic","681.0","AR-NA-433-CI-3CV-SC"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - L&#211;PEZ, PABLO ALFREDO","2016-12-01T00:00:00.000","Individual Consultant","Argentine Republic","1722.0","AR-NA-376-CI-3CV-CORR-LÓPEZ"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Quotations","Agriculture, Fishing and Forestry","LOTE &#218;NICO: Cuadernillos Sobre Protocolo de Participaci&#243;n para la elaboraci&#243;n de PIC&#180;s.","2016-10-03T00:00:00.000","COOPERATIVA DE TRABAJO OBRERA GRÁFICA CAMPICHUELO COGCAL LTDA.","Argentine Republic","505.0","AR-NA-183-S-CP"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","REFERENTE PROVINCIAL DE PROYECTOS DE BASE LOCAL - AHUMADA ADRIANA NOEM&#205;","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","1655.0","AR-NA-573-CI-3CV-BA-AHUMADA"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Bids","Agriculture, Fishing and Forestry","Lote N&#186; 06: Diez (10) Discos R&#237;gidos Externos.
Lote N&#186; 13: Seis (6) GPS.","2016-11-30T00:00:00.000","M.D.P SISTEMAS DIGITALES S.R.L","Argentine Republic","964.0","LOTES Nº 06 Y Nº 13"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","ASISTENTE ADMINISTRATIVO","2017-06-15T00:00:00.000","Individual Consultant","Argentine Republic","1982.0","AR-ME-23776-CS-INDV"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","CONTRATO BRENLLA","2016-07-01T00:00:00.000","Individual Consultant","Argentine Republic","3833.0","1701523"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","CONTRATO GELVES","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","3303.0","1701533"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Quotations","Agriculture, Fishing and Forestry","Adquisici&#243;n de Paneles Solares y Bombas Sumergibles","2016-12-14T00:00:00.000","XNATIVA TECHNNOLOGY S.A.","Argentine Republic","18186.0","AR-NA-211-B-CP"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","CONTRATO NIGRO","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","167.0","1701555"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","CONTRATO SARGORODSCHI ANA","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","167.0","1701562"
"2022-09-12T00:00:00.000","2017","Argentina","AR Socio-Economic Inclusion In Rural Areas","Individual Consultant Selection","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","Referente Territorial - Microregi&#243;n Centro - Salta","2017-04-28T00:00:00.000","Individual Consultant","Argentine Republic","7957.0","AR-UCAR-1371-CS-INDV"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","CONTRATO CABANA","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","1021.0","AR-ME-8018-CS-INDV"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Direct Selection","Agriculture, Fishing and Forestry","Instalacion de parcelas remedibles para el Inventario Forestal de la Provincia de Chaco","2016-10-24T00:00:00.000","CONSEJO PROFESIONAL DE CIENCIAS FORESTALES DE CHACO","Argentine Republic","172437.0","CD N 18/2016"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Request for Bids","Education","SUSTITUCION EDIFICIO SECUNDARIA 5 AULAS Y ALBERGUE","2016-11-21T00:00:00.000","CIMBARO ROBERTO OSCAR","Argentine Republic","1921315.0","AR-NA-538-O-TIT-LPN-CHA"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Request for Bids","Education","CUADERNILLOS PARA DOCENTES Y ALUMNOS","2016-11-02T00:00:00.000","CASANO GRAFICA SA","Argentine Republic","23591.0","AR-NA-317-B-TITLPN"
"2022-09-12T00:00:00.000","2017","Argentina","AR Socio-Economic Inclusion In Rural Areas","Individual Consultant Selection","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","Referente Territorial - Microrregi&#243;n Humedal","2017-05-15T00:00:00.000","Individual Consultant","Argentine Republic","7945.0","AR-UCAR-1367-CS-INDV"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Renewable Energy for Rural Areas Project","Request for Bids","Energy and Extractives","Lote 12: 534 usuarios. SALTA","2017-02-24T00:00:00.000","MEGA SRL","Argentine Republic","1162636.0","AR-SE-2252-CW-RFB"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Request for Bids","Education","MATERIALES NI PLURIGRADO LOTE 1 (PARCIAL)","2017-01-09T00:00:00.000","LIBRERÍA Y PAPELERÍA BUENOS AIRES SRL","Argentine Republic","4298.0","AR-NA-317-B-TITLPN"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","GIANOLA","2017-01-01T00:00:00.000","Individual Consultant","Argentine Republic","2078.0","AR-NA-443-CI-3CV-COR GIAN"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Qualification  Selection","Education","Estudio de costos sobre los programas FinES, Institutos Superiores de Formaci&#243;n Docente y Escuelas Secundarias T&#233;cnicas y Agrot&#233;cnicas","2016-11-17T00:00:00.000","CONSULTORA DE ESTUDIOS BONAERENSES SA","Argentine Republic","32770.0","AR-NA-530-CF-SCC"
"2022-09-12T00:00:00.000","2017","Argentina","Unleashing Productive Innovation Project","Request for Quotations","Information and Communications Technologies;Education;Industry, Trade and Services","Servicio de gesti&#243;n de la informaci&#243;n","2017-06-12T00:00:00.000","SISTEMAS INTEGRALES CONSULTING","Republic of Chile","59760.0","8634 - AR-MINCYT-13934-NC-RFQ"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","ANALISTA DE INFORMACI&#211;N EDUCATIVA - MAR&#205;N, NATALIA ELIZABETH","2017-06-16T00:00:00.000","Individual Consultant","Argentine Republic","766.0","AR-NA-187-CI-3CV-CHA-MARÍN"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","CONTRATO STREGER","2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","1328.0","1701563"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","CONTRATO NOGUES","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","167.0","1701556"
"2022-09-12T00:00:00.000","2017","Argentina","Protecting Vulnerable People Against Noncommunicable Diseases Project","Individual Consultant Selection","Health","Staff T&#233;cnico de Apoyo al &#193;rea de Promoci&#243;n de la Salud (sector legal)","2017-06-01T00:00:00.000","Individual Consultant","Argentine Republic","4127.0","AR-MSAL-15735-CS-INDV"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","CONTRATO HEDO","2016-08-01T00:00:00.000","Individual Consultant","Argentine Republic","1961.0","1701535"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","CONTRATO BELOQUI","2017-04-01T00:00:00.000","Individual Consultant","Argentine Republic","30738.0","1701527"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Request for Bids","Education","SUSTITUCI&#211;N EDIFICIO 5155 COLEGIO RURAL POLIMODAL IRUYA","2017-02-14T00:00:00.000","CE Y BA SRL","Argentine Republic","1511905.0","AR-NA-584-O-TIT LPN-SAL"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Request for Bids","Education","SUSTITUCI&#211;N EDIFICIO ESCUELA 22 MONTE REDONDO  CUE 100088400","2017-03-06T00:00:00.000","CANCLINI CONSTRUCCIONES SRL","Argentine Republic","735270.0","AR-NA-257-O-TIT LPN-CA"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Renewable Energy for Rural Areas Project","Request for Quotations","Energy and Extractives","Adquisicion de dos monitores para PC de escritorio.","2016-10-14T00:00:00.000","ARCAF SA","Argentine Republic","408.0","AR-SE-2298-GO-RFQ"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Direct Selection","Agriculture, Fishing and Forestry","Instalacion de parcelas remedibles para el Inventario Forestal de la Provincia de Santiago del Estero","2016-10-18T00:00:00.000","COLEGIO DE GRADUADOS DE CIENCIAS FORESTALES DE LA PROVINCIA DE SANTIAGO DEL ESTE","Argentine Republic","186074.0","CD N 28/2016"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Request for Quotations","Education","EQUIPAMIENTO INFORMATICO","2016-12-26T00:00:00.000","NOVA SRL","Argentine Republic","85.0","AR-NA-597-B-CP-JU"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - PERNAZZA, MARCELA","2017-01-01T00:00:00.000","Individual Consultant","Argentine Republic","6401.0","AR-NA-351-CI-3CV-CHA-PERNAZZA"
"2022-09-12T00:00:00.000","2017","Argentina","AR Socio-Economic Inclusion In Rural Areas","Individual Consultant Selection","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","Referente Territorial Microrregi&#243;n Quebrada - Jujuy","2017-05-15T00:00:00.000","Individual Consultant","Argentine Republic","10154.0","AR-UCAR-9014-CS-INDV"
"2022-09-12T00:00:00.000","2017","Argentina","AR Socio-Economic Inclusion In Rural Areas","Individual Consultant Selection","Social Protection;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Industry, Trade and Services","Referente Territorial Microregi&#243;n Suroeste","2017-06-14T00:00:00.000","Individual Consultant","Argentine Republic","12230.0","AR-UCAR-1371-CS-INDV"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Quotations","Agriculture, Fishing and Forestry","Contrataci&#243;n de los servicios de un escribano para el patentamiento de las 6 Pick Up OKM","2017-02-03T00:00:00.000","ESCRIBANÍA CARABBA","Argentine Republic","371.0","AR-MADS-11210-NC-RFQ"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Renewable Energy for Rural Areas Project","Request for Bids","Energy and Extractives","Lote 6: 256 usuarios. LA PAMPA.","2017-01-19T00:00:00.000","SOLAR JIENNENSE SL","Kingdom of Spain","494728.0","AR-SE-2252-CW-RFB"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Quotations","Agriculture, Fishing and Forestry","Impresi&#243;n de D&#237;pticos y lonas vin&#237;licas Institucionales para el Proyecto Bosques Nativos y Comunidad","2016-08-18T00:00:00.000","CENTRO LAVALLE DE DANTE N. AKSELRAD","Argentine Republic","234.0","AR-NA-146-S-CP"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education",,"2017-03-01T00:00:00.000","Individual Consultant","Argentine Republic","1507.0","AR-NA-405-CI-3CV-JU"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Quotations","Agriculture, Fishing and Forestry","LOTE &#218;NICO: &#8220;Adquisici&#243;n de Mobiliario para las oficinas de la UEL de la Provincia de Chaco, Proyecto Bosques Nativos y Comunidad&#8221;,","2016-11-10T00:00:00.000","SEOANE RIERA Y CIA","Argentine Republic","840.0","AR-NA-23-B-CP"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Quotations","Agriculture, Fishing and Forestry","Realizaci&#243;n del Taller de Capacitaci&#243;n para Asistencia T&#233;cnica en Planes Integrales Comunitarios (Modulo 1), Pcia. de Chaco","2016-09-09T00:00:00.000","HOTEL TERRANOVA","Argentine Republic","919.0","AR-NA-173-S-CP"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Quotations","Agriculture, Fishing and Forestry","LOTE &#218;NICO: &#8220;Organizaci&#243;n de 3 Capacitaciones (incluye traslado, materiales did&#225;cticos, sistematizaci&#243;n y catering) en Legislaci&#243;n Forestal para Productores, de Dptos. Copo, Alberdi y Pellegrini, Pcia","2017-04-10T00:00:00.000","COLEGIO DE PROFESIONALES DE TRABAJO SOCIAL DE SANTIAGO DEL ESTERO","Argentine Republic","1172.0","AR-NA-152-S-CP"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Quotations","Agriculture, Fishing and Forestry","Contrataci&#243;n de los servicios para la realizaci&#243;n de los Talleres de Capacitaci&#243;n en Recuperaci&#243;n de pr&#225;cticas tradicionales en: diagnostico situaci&#243;n Tierras, Carpinter&#237;a y Telar, de Sgo. del Estero.","2017-06-14T00:00:00.000","COLEGIO DE PROFESIONALES DE TRABAJO SOCIAL DE SANTIAGO DEL ESTERO","Argentine Republic","7905.0","AR-MADS-16422-NC-RFQ"
"2022-09-12T00:00:00.000","2017","Argentina","Forests and Community","Request for Bids","Agriculture, Fishing and Forestry","Lote N&#186;1: Veintid&#243;s (22) Equipos PC de Escritorio con Sist. Operativo, correspondiente a la LPN N&#176; 01/2016 &#8220;Adquisici&#243;n de Equipamiento Inform&#225;tico para la UEN y las UEL del Proyecto.","2016-11-30T00:00:00.000","CORADIR S.A","Argentine Republic","25146.0","LOTE Nº 01"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","Ref pcial formaci&#243;n permanente","2016-10-01T00:00:00.000","Individual Consultant","Argentine Republic","3152.0","AR-NA-461-CI-3CV-SL"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","CONTRATO BULWIK","2016-11-01T00:00:00.000","Individual Consultant","Argentine Republic","84.0","1701490"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Direct Selection","Education","licencias tableau para evaluaci&#243;n","2017-03-02T00:00:00.000","TECHBI SRL","Argentine Republic","596.0","AR-ME-62838-GO-DIR"
"2022-09-12T00:00:00.000","2017","Argentina","Adaptation Fund: Increasing Climate Resilience & Enhancing Sustainable Land Management in the Southwest of the Buenos Aires Province","Request for Quotations","Agriculture, Fishing and Forestry","Lote 1: TR&#205;PTICO Cambio Clim&#225;tico y Vulnerabilidad","2017-06-19T00:00:00.000","COOPERATIVA DE TRABAJO GRÁFICA DEL PUEBLO LTDA","Argentine Republic","189.0","AR-PIRCMGS-66-S-CP"
"2022-09-12T00:00:00.000","2017","Argentina","Argentina Second Rural Education Improvement Project - PROMER-II","Individual Consultant Selection","Education","CONTRATO BUIDE","2016-10-11T00:00:00.000","Individual Consultant","Argentine Republic","7150.0","1701528"
"2022-09-12T00:00:00.000","2017","Argentina","Rural Corridors and Biodiversity","Request for Quotations","Agriculture, Fishing and Forestry","Video de Animaci&#243;n Corredores de Conservaci&#243;n: Sonidista","2017-06-12T00:00:00.000","HERNÁN PABLO GERARD","Argentine Republic","64.0","AR-APN-12536-NC-RFQ /"
