"end_of_period","credit_number","region","country_code","country","borrower","credit_status","service_charge_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ida","due_to_ida","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","credits_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IDA15000","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003422","AGRIC.EDUC. II","23500000.00","0.00","0.00","25209122.06","30529338.40","2206197.19","0.00","2206197.19","0.00","0.00","0.00","2206197.19","1994-08-15T00:00:00.000","2034-02-15T00:00:00.000","1984-07-09T00:00:00.000","1984-06-14T00:00:00.000","1984-10-17T00:00:00.000","1991-06-30T00:00:00.000","1988-07-15T00:00:00.000"
"2022-07-31T00:00:00.000","IDA15160","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003429","AGRIC.RESEARCH II","25000000.00","0.00","0.00","29272488.07","34361803.40","1956980.59","0.00","1956980.59","0.00","0.00","0.00","1956980.59","1995-04-01T00:00:00.000","2034-10-01T00:00:00.000","1984-12-03T00:00:00.000","1984-09-11T00:00:00.000","1985-03-25T00:00:00.000","1992-06-30T00:00:00.000","1992-06-12T00:00:00.000"
"2022-07-31T00:00:00.000","IDA15510","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003431","UNIVERSITY DEV.II","145000000.00","0.00","0.00","189756599.44","205902414.97","14857451.26","0.00","14857451.26","0.00","0.00","0.00","14857451.26","1995-08-15T00:00:00.000","2035-02-15T00:00:00.000","1985-03-15T00:00:00.000","1985-02-26T00:00:00.000","1985-06-12T00:00:00.000","1992-12-31T00:00:00.000","1993-02-10T00:00:00.000"
"2022-07-31T00:00:00.000","IDA15780","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003438","RURAL WATER S. I","80000000.00","0.00","0.00","104821209.75","114172200.24","8241869.84","0.00","8241869.84","0.00","0.00","0.00","8241869.84","1995-09-15T00:00:00.000","2035-03-15T00:00:00.000","1985-05-09T00:00:00.000","1985-04-11T00:00:00.000","1985-11-13T00:00:00.000","1991-12-31T00:00:00.000","1992-04-23T00:00:00.000"
"2022-07-31T00:00:00.000","IDA15770","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003428","SEEDS I","40000000.00","0.00","0.00","51971870.36","58014396.84","4186187.20","0.00","4186187.20","0.00","0.00","0.00","4186187.20","1995-08-15T00:00:00.000","2035-02-15T00:00:00.000","1985-05-09T00:00:00.000","1985-04-11T00:00:00.000","1985-10-31T00:00:00.000","1990-12-31T00:00:00.000","1990-12-21T00:00:00.000"
"2022-07-31T00:00:00.000","IDA15940","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003447","ROADS I","30000000.00","0.00","0.00","37583186.32","42894800.11","2441799.08","0.00","2441799.08","0.00","0.00","0.00","2441799.08","1995-10-15T00:00:00.000","2035-04-15T00:00:00.000","1985-09-05T00:00:00.000","1985-05-14T00:00:00.000","1985-12-04T00:00:00.000","1991-06-30T00:00:00.000","1989-04-28T00:00:00.000"
"2022-07-31T00:00:00.000","IDA16060","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003441","PI SHI HANG AREA","75000000.00","0.00","0.00","97686674.63","107123188.33","6100468.46","0.00","6100468.46","0.00","0.00","0.00","6100468.46","1995-10-01T00:00:00.000","2035-04-01T00:00:00.000","1985-10-08T00:00:00.000","1985-06-11T00:00:00.000","1986-03-03T00:00:00.000","1992-06-30T00:00:00.000","1991-12-31T00:00:00.000"
"2022-07-31T00:00:00.000","IDA16050","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003430","FORESTRY","47300000.00","5036523.28","0.00","55717961.54","59394912.06","4287599.62","0.00","4287599.62","0.00","0.00","0.00","4287599.62","1995-09-15T00:00:00.000","2035-03-15T00:00:00.000","1985-09-05T00:00:00.000","1985-06-11T00:00:00.000","1985-11-26T00:00:00.000","1991-12-31T00:00:00.000","1992-05-13T00:00:00.000"
"2022-07-31T00:00:00.000","IDA16420","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003439","RURAL CREDIT II","90000000.00","0.00","0.00","108913983.32","118868726.82","6773816.96","0.00","6773816.96","0.00","0.00","0.00","6773816.96","1996-05-15T00:00:00.000","2035-11-15T00:00:00.000","1986-01-03T00:00:00.000","1985-12-17T00:00:00.000","1986-04-18T00:00:00.000","1991-12-31T00:00:00.000","1991-09-16T00:00:00.000"
"2022-07-31T00:00:00.000","IDA16630","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003499","DFC III","25000000.00","0.00","0.00","28729771.64","32272861.64","1838607.47","0.00","1838607.47","0.00","0.00","0.00","1838607.47","1996-06-15T00:00:00.000","2035-12-15T00:00:00.000","1986-04-16T00:00:00.000","1986-03-04T00:00:00.000","1986-07-07T00:00:00.000","1991-06-30T00:00:00.000","1991-12-20T00:00:00.000"
"2022-07-31T00:00:00.000","IDA16640","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003496","TECH.COOP. CREDIT II","20000000.00","510053.82","0.00","24138581.29","24471283.17","1762770.58","0.00","1762770.58","0.00","0.00","0.00","1762770.58","1996-09-01T00:00:00.000","2036-03-01T00:00:00.000","1986-04-16T00:00:00.000","1986-03-13T00:00:00.000","1986-07-30T00:00:00.000","1994-06-30T00:00:00.000","1994-10-27T00:00:00.000"
"2022-07-31T00:00:00.000","IDA16710","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003443","PROVINCIAL UNIVERSIT","120000000.00","0.00","0.00","140498669.15","150891658.00","10853425.23","0.00","10853425.23","0.00","0.00","0.00","10853425.23","1996-08-01T00:00:00.000","2036-02-01T00:00:00.000","1986-07-01T00:00:00.000","1986-03-25T00:00:00.000","1986-09-30T00:00:00.000","1992-12-31T00:00:00.000","1992-12-23T00:00:00.000"
"2022-07-31T00:00:00.000","IDA16800","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003459","RAILWAYS III","70000000.00","0.00","0.00","81936818.41","89194752.17","5080362.72","0.00","5080362.72","0.00","0.00","0.00","5080362.72","1996-07-15T00:00:00.000","2036-01-15T00:00:00.000","1986-10-16T00:00:00.000","1986-04-15T00:00:00.000","1987-01-13T00:00:00.000","1994-06-30T00:00:00.000","1993-06-14T00:00:00.000"
"2022-07-31T00:00:00.000","IDA16890","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003440","FRESHWATER FISHERIES","60000000.00","0.00","0.00","67772993.48","72533020.86","5225723.25","0.00","5225723.25","0.00","0.00","0.00","5225723.25","1996-09-15T00:00:00.000","2036-03-15T00:00:00.000","1986-09-26T00:00:00.000","1986-05-06T00:00:00.000","1987-01-16T00:00:00.000","1992-06-30T00:00:00.000","1992-08-07T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17130","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003446","HEALTH II","65000000.00","0.00","0.00","78805525.02","81079602.07","4615692.51","0.00","4615692.51","0.00","0.00","0.00","4615692.51","1996-12-15T00:00:00.000","2036-06-15T00:00:00.000","1987-01-15T00:00:00.000","1986-06-19T00:00:00.000","1987-05-26T00:00:00.000","1996-06-30T00:00:00.000","1996-09-12T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17330","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003488","RED SOILS","40000000.00","52631.24","0.00","44945453.70","48191658.44","2739978.53","0.00","2739978.53","0.00","0.00","0.00","2739978.53","1996-10-01T00:00:00.000","2036-04-01T00:00:00.000","1986-12-18T00:00:00.000","1986-09-09T00:00:00.000","1987-03-23T00:00:00.000","1992-06-30T00:00:00.000","1992-10-20T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17640","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003490","XINJIANG DEVELOPMENT","70000000.00","371218.18","0.00","76802962.00","80915751.15","4602271.50","0.00","4602271.50","0.00","0.00","0.00","4602271.50","1997-07-15T00:00:00.000","2037-01-15T00:00:00.000","1987-09-14T00:00:00.000","1987-03-03T00:00:00.000","1988-01-07T00:00:00.000","1994-12-31T00:00:00.000","1995-04-26T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17630","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003442","CIB IV","50000000.00","0.00","0.00","53703254.46","58041423.91","3302559.23","0.00","3302559.23","0.00","0.00","0.00","3302559.23","1997-06-15T00:00:00.000","2036-12-15T00:00:00.000","1987-03-16T00:00:00.000","1987-03-03T00:00:00.000","1987-06-22T00:00:00.000","1993-06-30T00:00:00.000","1993-07-30T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17790","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003449","SHANGHAI SEWERAGE","100000000.00","0.00","0.00","108337701.76","112255779.52","6375152.93","0.00","6375152.93","0.00","0.00","0.00","6375152.93","1997-09-15T00:00:00.000","2037-03-15T00:00:00.000","1987-11-23T00:00:00.000","1987-04-14T00:00:00.000","1988-03-07T00:00:00.000","1994-12-31T00:00:00.000","1994-05-18T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17920","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003448","BEIJING-TIANJIN-TANG","125000000.00","0.00","0.00","133536087.22","140405433.54","7985895.19","0.00","7985895.19","0.00","0.00","0.00","7985895.19","1997-07-15T00:00:00.000","2037-01-15T00:00:00.000","1987-09-14T00:00:00.000","1987-05-12T00:00:00.000","1987-12-08T00:00:00.000","1995-12-31T00:00:00.000","1995-11-22T00:00:00.000"
"2022-07-31T00:00:00.000","IDA17930","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003489","GANSU PROVINCIAL DEV","150500000.00","109360.67","0.00","164988922.91","168932081.46","9609995.67","0.00","9609995.67","0.00","0.00","0.00","9609995.67","1997-06-01T00:00:00.000","2036-12-01T00:00:00.000","1987-09-14T00:00:00.000","1987-05-12T00:00:00.000","1988-01-19T00:00:00.000","1996-06-30T00:00:00.000","1996-10-31T00:00:00.000"
"2022-07-31T00:00:00.000","IDA18350","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003521","PLANNING SUPP.& SPEC","20700000.00","1995362.45","0.00","19994964.30","20097746.18","1445364.09","0.00","1445364.09","0.00","0.00","0.00","1445364.09","1997-09-01T00:00:00.000","2037-03-01T00:00:00.000","1987-09-14T00:00:00.000","1987-06-30T00:00:00.000","1987-12-11T00:00:00.000","1994-12-31T00:00:00.000","1995-01-26T00:00:00.000"
"2022-07-31T00:00:00.000","IDA18450","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003494","HUANGPU PORT","25000000.00","0.00","0.00","26341367.94","29174166.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1997-10-01T00:00:00.000","2022-04-01T00:00:00.000","1988-06-22T00:00:00.000","1987-10-06T00:00:00.000","1988-10-03T00:00:00.000","1993-12-31T00:00:00.000","1993-11-23T00:00:00.000"
"2022-07-31T00:00:00.000","IDA18710","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003461","RURAL CREDIT III","170000000.00","0.00","0.00","163921563.53","181500222.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-05-15T00:00:00.000","2022-11-15T00:00:00.000","1988-02-29T00:00:00.000","1988-01-26T00:00:00.000","1988-06-17T00:00:00.000","1994-06-30T00:00:00.000","1994-07-07T00:00:00.000"
"2022-07-31T00:00:00.000","IDA18750","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003491","DALIAN PORT","25000000.00","0.00","0.00","24466209.65","26826955.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-05-01T00:00:00.000","2022-11-01T00:00:00.000","1988-07-15T00:00:00.000","1988-02-09T00:00:00.000","1988-10-03T00:00:00.000","1993-12-31T00:00:00.000","1993-08-20T00:00:00.000"
"2022-07-31T00:00:00.000","IDA18851","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003474","NORTHERN IRRIGATION","37020000.00","0.00","0.00","35347133.78","38393655.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-08-15T00:00:00.000","2023-02-15T00:00:00.000","1988-08-11T00:00:00.000","1988-03-22T00:00:00.000","1989-01-09T00:00:00.000","1995-12-31T00:00:00.000","1996-01-03T00:00:00.000"
"2022-07-31T00:00:00.000","IDA18850","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003474","NORTHERN IRRIGATION","65980000.00","0.00","0.00","64575101.85","68426808.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-08-15T00:00:00.000","2023-02-15T00:00:00.000","1988-08-11T00:00:00.000","1988-03-22T00:00:00.000","1989-01-09T00:00:00.000","1997-12-31T00:00:00.000","1998-03-30T00:00:00.000"
"2022-07-31T00:00:00.000","IDA18871","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003525","COASTAL DEVELOPMENT","18550000.00","0.00","0.00","18101860.11","20046516.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-05-01T00:00:00.000","2022-11-01T00:00:00.000","1988-09-14T00:00:00.000","1988-03-29T00:00:00.000","1988-12-09T00:00:00.000","1993-06-30T00:00:00.000","1992-01-27T00:00:00.000"
"2022-07-31T00:00:00.000","IDA18870","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003525","COASTAL DEVELOPMENT","41450000.00","0.00","0.00","39330261.17","44809859.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-05-01T00:00:00.000","2022-11-01T00:00:00.000","1988-09-14T00:00:00.000","1988-03-29T00:00:00.000","1988-12-09T00:00:00.000","1993-06-30T00:00:00.000","1991-05-30T00:00:00.000"
"2022-07-31T00:00:00.000","IDA19080","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003465","TEACHER TRAINING","50000000.00","0.00","0.00","49074126.00","54137063.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-11-01T00:00:00.000","2023-05-01T00:00:00.000","1988-08-11T00:00:00.000","1988-05-24T00:00:00.000","1989-01-09T00:00:00.000","1993-12-31T00:00:00.000","1993-12-15T00:00:00.000"
"2022-07-31T00:00:00.000","IDA19180","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003550","DAXING AN LING FOREST FIRE REH","56900000.00","692214.11","0.00","55103442.55","59727298.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-11-01T00:00:00.000","2023-05-01T00:00:00.000","1988-07-15T00:00:00.000","1988-06-09T00:00:00.000","1988-09-19T00:00:00.000","1994-03-31T00:00:00.000","1994-06-09T00:00:00.000"
"2022-07-31T00:00:00.000","IDA19170","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Repaying","0.75","XDR","P003524","H'WAY III-SICHUAN PR","50000000.00","0.00","0.00","49243747.89","53042898.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-08-15T00:00:00.000","2023-02-15T00:00:00.000","1989-02-27T00:00:00.000","1988-06-09T00:00:00.000","1989-05-31T00:00:00.000","1996-12-31T00:00:00.000","1993-05-31T00:00:00.000"
"2022-07-31T00:00:00.000","IDA19320","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003514","RURAL SECTOR ADJ. LOAN","100000000.00","0.00","0.00","93168623.49","106273408.94","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-11-01T00:00:00.000","2023-05-01T00:00:00.000","1988-07-15T00:00:00.000","1988-06-23T00:00:00.000","1988-09-19T00:00:00.000","1990-07-31T00:00:00.000","1988-10-17T00:00:00.000"
"2022-07-31T00:00:00.000","IDA19840","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003485","H'WAY VI-JIANGXI PRO","61000000.00","0.00","0.00","62111355.62","65367242.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1999-06-01T00:00:00.000","2023-12-01T00:00:00.000","1989-03-16T00:00:00.000","1989-02-07T00:00:00.000","1989-05-31T00:00:00.000","1995-12-31T00:00:00.000","1995-12-13T00:00:00.000"
"2022-07-31T00:00:00.000","IDA19970","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003551","SHAANXI PROV. AGRICU","106000000.00","0.00","0.00","111311975.11","115233527.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1999-06-01T00:00:00.000","2023-12-01T00:00:00.000","1989-09-14T00:00:00.000","1989-03-28T00:00:00.000","1989-12-13T00:00:00.000","1997-06-30T00:00:00.000","1997-09-22T00:00:00.000"
"2022-07-31T00:00:00.000","IDA20060","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003477","TEXTBOOK DEVELOPMENT","57000000.00","0.00","0.00","56495012.38","61126414.54","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1999-06-01T00:00:00.000","2023-12-01T00:00:00.000","1989-06-05T00:00:00.000","1989-04-18T00:00:00.000","1989-11-02T00:00:00.000","1995-06-30T00:00:00.000","1996-02-29T00:00:00.000"
"2022-07-31T00:00:00.000","IDA20090","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003483","REG.HEALTH SERVICES","52000000.00","0.00","0.00","55693573.51","57756602.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1999-10-01T00:00:00.000","2024-04-01T00:00:00.000","1989-09-14T00:00:00.000","1989-05-02T00:00:00.000","1990-01-19T00:00:00.000","1997-12-31T00:00:00.000","1998-07-17T00:00:00.000"
"2022-07-31T00:00:00.000","IDA20140","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003543","INNER MONGOLIA RAILW","80000000.00","0.00","0.00","80998189.98","85693968.69","0.01","0.00","0.01","0.00","0.00","0.00","0.01","1999-06-01T00:00:00.000","2023-12-01T00:00:00.000","1989-09-14T00:00:00.000","1989-05-12T00:00:00.000","1990-01-03T00:00:00.000","1996-12-31T00:00:00.000","1993-06-29T00:00:00.000"
"2022-07-31T00:00:00.000","IDA20170","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003552","SHANDONG AG. DEVT.","109000000.00","0.00","0.00","114037190.69","120937048.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1999-10-01T00:00:00.000","2024-04-01T00:00:00.000","1989-09-14T00:00:00.000","1989-05-16T00:00:00.000","1990-01-29T00:00:00.000","1994-12-31T00:00:00.000","1994-12-12T00:00:00.000"
"2022-07-31T00:00:00.000","IDA20250","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003523","H'WAY V-SHANDONG PRO","50000000.00","0.00","0.00","54197421.32","56877060.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1999-10-01T00:00:00.000","2024-04-01T00:00:00.000","1989-09-08T00:00:00.000","1989-05-25T00:00:00.000","1989-12-11T00:00:00.000","1995-06-30T00:00:00.000","1993-07-14T00:00:00.000"
"2022-07-31T00:00:00.000","IDA20910","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","Fully Repaid","0.75","XDR","P003621","N.CHINA EARTHQUAKE RECONST.","30000000.00","0.00","0.00","31816107.92","34264861.37","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2000-07-15T00:00:00.000","2025-01-15T00:00:00.000","1990-03-02T00:00:00.000","1990-02-08T00:00:00.000","1990-04-26T00:00:00.000","1992-12-31T00:00:00.000","1992-03-19T00:00:00.000"
