"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P162067","MDTF Funding for Earthquake Housing Reconstruction Project","Consultant Services","Direct Selection","Social Protection;Industry, Trade and Services","1708537","Hiring of Consulting Firm for Municipal DRRM Plan of 11 LGs","2022-05-08T00:00:00.000","GEOTECH SOLUTIONS INTERNATIONAL PVT. LTD.","Nepal","NP","144071.0"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P160696","Youth Employment Transformation Initiative Project","Non-consulting Services","Direct Selection","Social Protection","1708314","Production and broadcasting of PMEP/YETI audio programme on minimum employment, role of local government to promote employment opportunities, domestic employment promotive activities and dignity of la","2022-03-11T00:00:00.000","RADIO NEPAL","Nepal","NP","20429.0"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Nepal","NP","P160696","Youth Employment Transformation Initiative Project","Consultant Services","Direct Selection","Social Protection","1708301","Hiring of PHD Developer for EMIS Support and Maintenance.","2022-07-17T00:00:00.000","PRAMISH MAHARJAN","Nepal","NP","4297.0"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P163018","Enhanced Vocational Education and Training Project II","Consultant Services","Consultant Qualification  Selection","Education","1708183","A support program development on the procedures of getting loans from financial institutions for the trainee graduates certified from EVENT Project- II funded/supported training programs","2022-02-13T00:00:00.000","HIMSHILA FOUNDATION","Nepal","NP","6252.0"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P163018","Enhanced Vocational Education and Training Project II","Consultant Services","Consultant Qualification  Selection","Education","1708159","To develop a support program to aware trained persons receiving entrepreneurship certificate from EVENT Project II on structured career counselling.","2022-02-13T00:00:00.000","RISING GENERAL SERVICE PVT. LTD.","Nepal","NP","6246.0"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P155969","Earthquake Housing Reconstruction Project","Consultant Services","Individual Consultant Selection","Public Administration;Industry, Trade and Services","1708125","Hiring of Procurement Specialist","2022-02-18T00:00:00.000","Individual Consultant","World","1W","30425.0"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P170215","Rural Enterprise and Economic Development Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1707945","Procurement of office furniture","2021-07-02T00:00:00.000","LUMBINI FURNITURE BAZAR","Nepal","NP","3110.0"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P170215","Rural Enterprise and Economic Development Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1707892","Procurement of Furniture and Fixtures","2021-09-12T00:00:00.000","CLASSIC TRADE LINK","Nepal","NP","7857.0"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P170215","Rural Enterprise and Economic Development Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1707890","Procurement of AC","2021-09-15T00:00:00.000","LAXMI ELECTRONICS EQUIPMENT","Nepal","NP","2110.0"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P170215","Rural Enterprise and Economic Development Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1707783","Procurement of IT Equipments.","2022-04-08T00:00:00.000","GLORIOUS TECHNOLOGY PVT.LTD.","Nepal","NP","12366.0"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P170215","Rural Enterprise and Economic Development Project","Goods","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1707744","Procurement of 4WD SUV","2021-10-20T00:00:00.000","AGNI INCORPORATED PVT. LTD","Nepal","NP","43610.0"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P170215","Rural Enterprise and Economic Development Project","Goods","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1707738","Procurement of 4WD Pickup","2021-09-28T00:00:00.000","MAW VRIDHI COMMERCIAL VEHICLES","Nepal","NP","42866.0"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P170215","Rural Enterprise and Economic Development Project","Goods","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1707603","Procurement of HERO X-PULSE Motorcycles/ 1 No.","2021-10-01T00:00:00.000","NEPAL GENERAL MARKETING PVT. LTD.","Nepal","NP","3158.0"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P170215","Rural Enterprise and Economic Development Project","Goods","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1707599","Procurement of Aprilia 150 SR Scooter/Nos. 2","2021-10-01T00:00:00.000","DUGAR BROTHERS AND SONS PVT. LTD.","Nepal","NP","4639.0"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P170215","Rural Enterprise and Economic Development Project","Goods","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1707581","Procurement of PULSAR 150 TD Motorcycles/ 4 Nos.","2021-10-01T00:00:00.000","HANSRAJ HULASCHAND AND CO PVT LTD","Nepal","NP","9091.0"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Nepal","NP","P170798","Forests for Prosperity Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1707042","Procurement of Forestry Specialist","2022-07-24T00:00:00.000","Individual Consultant","Nepal","NP","5414.0"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Nepal","NP","P170798","Forests for Prosperity Project","Civil Works","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1706874","Maintenance of office building rooms for FPP","2022-07-01T00:00:00.000","AAKARSAN NIRMAN SEWA","Nepal","NP","3876.0"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Nepal","NP","P170798","Forests for Prosperity Project","Civil Works","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1706868","Management of gardening in office compound","2022-07-01T00:00:00.000","JAY LAKSHMI NIRMAN SEWA","Nepal","NP","3857.0"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Nepal","NP","P170798","Forests for Prosperity Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1706733","Procurement of photocopy,printer and scanner","2022-07-06T00:00:00.000","SHIFT TECHNOLOGY","Nepal","NP","3590.0"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Nepal","NP","P170798","Forests for Prosperity Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1706158","Procurement of M & E consultant for FPP","2022-07-24T00:00:00.000","Individual Consultant","Nepal","NP","5373.0"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Nepal","NP","P170798","Forests for Prosperity Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1706146","Procurement of Financial management consultant for FPP","2022-07-24T00:00:00.000","Individual Consultant","Nepal","NP","3880.0"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P164319","Food and Nutrition Security Enhancement Project","Consultant Services","Quality And Cost-Based Selection","Health;Agriculture, Fishing and Forestry;Industry, Trade and Services","1706105","Consulting services to conduct Midline Survey","2022-04-20T00:00:00.000","DEVELOPMENT VISION NEPAL PVT. LTD., KATHMANDU","Nepal","NP","38213.0"
"2022-09-12T00:00:00.000","2022","SOUTH ASIA","Nepal","NP","P164783","Integrated Public Financial Management Reform Project","Goods","Request for Bids","Information and Communications Technologies;Public Administration","1706072","Astral Computers Pvt. Ltd., Procurement for Supply and Delivery of Branded Laptop and Printer (NP-MOF-245807-GO-RFB)","2022-04-22T00:00:00.000","ASTRAL COMPUTERS NEPAL PVT. LTD.","Nepal","NP","37167.0"
"2022-09-12T00:00:00.000","2023","SOUTH ASIA","Nepal","NP","P170798","Forests for Prosperity Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1706056","Procurement of projector and multi media projector","2022-07-06T00:00:00.000","SAIPAL INTERNATIONAL","Nepal","NP","2215.0"
