"category","question","response_category","year","region","sex","age","updated_result","rse_25","age_response","sex_response","age_year","sex_year"
"Alcohol","Ever drink",,"2008","ACT","Persons","12-15 years","82.8",,"12-15 years:","Persons:","12-15 years: 2008","Persons: 2008"
"Alcohol","Ever drink",,"2011","ACT","Persons","12-15 years","66.9",,"12-15 years:","Persons:","12-15 years: 2011","Persons: 2011"
"Alcohol","Ever drink",,"2014","ACT","Persons","12-15 years","65",,"12-15 years:","Persons:","12-15 years: 2014","Persons: 2014"
"Alcohol","Ever drink",,"2017","ACT","Persons","12-15 years","56.6",,"12-15 years:","Persons:","12-15 years: 2017","Persons: 2017"
"Alcohol","Ever drink",,"1996","ACT","Persons","16-17 years","95.7",,"16-17 years:","Persons:","16-17 years: 1996","Persons: 1996"
"Alcohol","Ever drink",,"1999","ACT","Persons","16-17 years","94.6",,"16-17 years:","Persons:","16-17 years: 1999","Persons: 1999"
"Alcohol","Ever drink",,"2002","ACT","Persons","16-17 years","93.9",,"16-17 years:","Persons:","16-17 years: 2002","Persons: 2002"
"Alcohol","Ever drink",,"2005","ACT","Persons","16-17 years","93.4",,"16-17 years:","Persons:","16-17 years: 2005","Persons: 2005"
"Alcohol","Ever drink",,"2008","ACT","Persons","16-17 years","92.7",,"16-17 years:","Persons:","16-17 years: 2008","Persons: 2008"
"Alcohol","Ever drink",,"2011","ACT","Persons","16-17 years","86.3",,"16-17 years:","Persons:","16-17 years: 2011","Persons: 2011"
"Alcohol","Ever drink",,"2014","ACT","Persons","16-17 years","84.8",,"16-17 years:","Persons:","16-17 years: 2014","Persons: 2014"
"Alcohol","Ever drink",,"2017","ACT","Persons","16-17 years","77.6",,"16-17 years:","Persons:","16-17 years: 2017","Persons: 2017"
"Alcohol","Last year",,"1996","ACT","Persons","12-17 years","73.6",,"12-17 years:","Persons:","12-17 years: 1996","Persons: 1996"
"Alcohol","Last year",,"1999","ACT","Persons","12-17 years","77.2",,"12-17 years:","Persons:","12-17 years: 1999","Persons: 1999"
"Alcohol","Last year",,"2002","ACT","Persons","12-17 years","74.4",,"12-17 years:","Persons:","12-17 years: 2002","Persons: 2002"
"Alcohol","Last year",,"2005","ACT","Persons","12-17 years","70.7",,"12-17 years:","Persons:","12-17 years: 2005","Persons: 2005"
"Alcohol","Last year",,"2008","ACT","Persons","12-17 years","64.5",,"12-17 years:","Persons:","12-17 years: 2008","Persons: 2008"
"Alcohol","Last year",,"2011","ACT","Persons","12-17 years","48.5",,"12-17 years:","Persons:","12-17 years: 2011","Persons: 2011"
"Alcohol","Last year",,"2014","ACT","Persons","12-17 years","44.5",,"12-17 years:","Persons:","12-17 years: 2014","Persons: 2014"
"Alcohol","Last year",,"2017","ACT","Persons","12-17 years","38.6",,"12-17 years:","Persons:","12-17 years: 2017","Persons: 2017"
"Alcohol","Last year",,"1996","ACT","Males","12-17 years","74.1",,"12-17 years:","Males:","12-17 years: 1996","Males: 1996"
"Alcohol","Last year",,"1999","ACT","Males","12-17 years","78.2",,"12-17 years:","Males:","12-17 years: 1999","Males: 1999"
"Alcohol","Last year",,"2002","ACT","Males","12-17 years","75.3",,"12-17 years:","Males:","12-17 years: 2002","Males: 2002"
"Alcohol","Last year",,"2005","ACT","Males","12-17 years","68.9",,"12-17 years:","Males:","12-17 years: 2005","Males: 2005"
"Alcohol","Last year",,"2008","ACT","Males","12-17 years","68.1",,"12-17 years:","Males:","12-17 years: 2008","Males: 2008"
"Alcohol","Last year",,"2011","ACT","Males","12-17 years","47.4",,"12-17 years:","Males:","12-17 years: 2011","Males: 2011"
"Alcohol","Last year",,"2014","ACT","Males","12-17 years","43.1",,"12-17 years:","Males:","12-17 years: 2014","Males: 2014"
"Alcohol","Last year",,"2017","ACT","Males","12-17 years","37.9",,"12-17 years:","Males:","12-17 years: 2017","Males: 2017"
"Alcohol","Last year",,"1996","ACT","Females","12-17 years","73.1",,"12-17 years:","Females:","12-17 years: 1996","Females: 1996"
"Alcohol","Last year",,"1999","ACT","Females","12-17 years","76.1",,"12-17 years:","Females:","12-17 years: 1999","Females: 1999"
"Alcohol","Last year",,"2002","ACT","Females","12-17 years","73.5",,"12-17 years:","Females:","12-17 years: 2002","Females: 2002"
"Alcohol","Last year",,"2005","ACT","Females","12-17 years","72.5",,"12-17 years:","Females:","12-17 years: 2005","Females: 2005"
"Alcohol","Last year",,"2008","ACT","Females","12-17 years","60.8",,"12-17 years:","Females:","12-17 years: 2008","Females: 2008"
"Alcohol","Last year",,"2011","ACT","Females","12-17 years","49.6",,"12-17 years:","Females:","12-17 years: 2011","Females: 2011"
"Alcohol","Last year",,"2014","ACT","Females","12-17 years","45.9",,"12-17 years:","Females:","12-17 years: 2014","Females: 2014"
"Alcohol","Last year",,"2017","ACT","Females","12-17 years","39.2",,"12-17 years:","Females:","12-17 years: 2017","Females: 2017"
"Alcohol","Last year",,"1996","ACT","Persons","12-15 years","67.3",,"12-15 years:","Persons:","12-15 years: 1996","Persons: 1996"
"Alcohol","Last year",,"1999","ACT","Persons","12-15 years","71.9",,"12-15 years:","Persons:","12-15 years: 1999","Persons: 1999"
"Alcohol","Last year",,"2002","ACT","Persons","12-15 years","68.3",,"12-15 years:","Persons:","12-15 years: 2002","Persons: 2002"
"Alcohol","Last year",,"2005","ACT","Persons","12-15 years","64.2",,"12-15 years:","Persons:","12-15 years: 2005","Persons: 2005"
"Alcohol","Last year",,"2008","ACT","Persons","12-15 years","56.6",,"12-15 years:","Persons:","12-15 years: 2008","Persons: 2008"
"Alcohol","Last year",,"2011","ACT","Persons","12-15 years","37.7",,"12-15 years:","Persons:","12-15 years: 2011","Persons: 2011"
"Alcohol","Last year",,"2014","ACT","Persons","12-15 years","32.6",,"12-15 years:","Persons:","12-15 years: 2014","Persons: 2014"
"Alcohol","Last year",,"2017","ACT","Persons","12-15 years","25.9",,"12-15 years:","Persons:","12-15 years: 2017","Persons: 2017"
"Alcohol","Last year",,"1996","ACT","Persons","16-17 years","88.2",,"16-17 years:","Persons:","16-17 years: 1996","Persons: 1996"
"Alcohol","Last year",,"1999","ACT","Persons","16-17 years","88.4",,"16-17 years:","Persons:","16-17 years: 1999","Persons: 1999"
"Alcohol","Last year",,"2002","ACT","Persons","16-17 years","87.5",,"16-17 years:","Persons:","16-17 years: 2002","Persons: 2002"
"Alcohol","Last year",,"2005","ACT","Persons","16-17 years","85.4",,"16-17 years:","Persons:","16-17 years: 2005","Persons: 2005"
"Alcohol","Last year",,"2008","ACT","Persons","16-17 years","82.3",,"16-17 years:","Persons:","16-17 years: 2008","Persons: 2008"
"Alcohol","Last year",,"2011","ACT","Persons","16-17 years","70.8",,"16-17 years:","Persons:","16-17 years: 2011","Persons: 2011"
"Alcohol","Last year",,"2014","ACT","Persons","16-17 years","68.7",,"16-17 years:","Persons:","16-17 years: 2014","Persons: 2014"
"Alcohol","Last year",,"2017","ACT","Persons","16-17 years","65.1",,"16-17 years:","Persons:","16-17 years: 2017","Persons: 2017"
"Alcohol","Last Month",,"1996","ACT","Persons","12-17 years","45.7",,"12-17 years:","Persons:","12-17 years: 1996","Persons: 1996"
"Alcohol","Last Month",,"1999","ACT","Persons","12-17 years","49.8",,"12-17 years:","Persons:","12-17 years: 1999","Persons: 1999"
"Alcohol","Last Month",,"2002","ACT","Persons","12-17 years","47.9",,"12-17 years:","Persons:","12-17 years: 2002","Persons: 2002"
"Alcohol","Last Month",,"2005","ACT","Persons","12-17 years","42.6",,"12-17 years:","Persons:","12-17 years: 2005","Persons: 2005"
"Alcohol","Last Month",,"2008","ACT","Persons","12-17 years","40.4",,"12-17 years:","Persons:","12-17 years: 2008","Persons: 2008"
"Alcohol","Last Month",,"2011","ACT","Persons","12-17 years","24.4",,"12-17 years:","Persons:","12-17 years: 2011","Persons: 2011"
"Alcohol","Last Month",,"2014","ACT","Persons","12-17 years","22.2",,"12-17 years:","Persons:","12-17 years: 2014","Persons: 2014"
"Alcohol","Last Month",,"2017","ACT","Persons","12-17 years","21",,"12-17 years:","Persons:","12-17 years: 2017","Persons: 2017"
"Alcohol","Last Month",,"1996","ACT","Males","12-17 years","44.1",,"12-17 years:","Males:","12-17 years: 1996","Males: 1996"
"Alcohol","Last Month",,"1999","ACT","Males","12-17 years","53",,"12-17 years:","Males:","12-17 years: 1999","Males: 1999"
"Alcohol","Last Month",,"2002","ACT","Males","12-17 years","48.6",,"12-17 years:","Males:","12-17 years: 2002","Males: 2002"
"Alcohol","Last Month",,"2005","ACT","Males","12-17 years","45.6",,"12-17 years:","Males:","12-17 years: 2005","Males: 2005"
"Alcohol","Last Month",,"2008","ACT","Males","12-17 years","43.4",,"12-17 years:","Males:","12-17 years: 2008","Males: 2008"
"Alcohol","Last Month",,"2011","ACT","Males","12-17 years","24.4",,"12-17 years:","Males:","12-17 years: 2011","Males: 2011"
"Alcohol","Last Month",,"2014","ACT","Males","12-17 years","21.4",,"12-17 years:","Males:","12-17 years: 2014","Males: 2014"
"Alcohol","Last Month",,"2017","ACT","Males","12-17 years","21.1",,"12-17 years:","Males:","12-17 years: 2017","Males: 2017"
"Alcohol","Last Month",,"1996","ACT","Females","12-17 years","47.3",,"12-17 years:","Females:","12-17 years: 1996","Females: 1996"
"Alcohol","Last Month",,"1999","ACT","Females","12-17 years","46.5",,"12-17 years:","Females:","12-17 years: 1999","Females: 1999"
"Alcohol","Last Month",,"2002","ACT","Females","12-17 years","47.2",,"12-17 years:","Females:","12-17 years: 2002","Females: 2002"
"Alcohol","Last Month",,"2005","ACT","Females","12-17 years","39.5",,"12-17 years:","Females:","12-17 years: 2005","Females: 2005"
"Alcohol","Last Month",,"2008","ACT","Females","12-17 years","37.3",,"12-17 years:","Females:","12-17 years: 2008","Females: 2008"
"Alcohol","Last Month",,"2011","ACT","Females","12-17 years","24.4",,"12-17 years:","Females:","12-17 years: 2011","Females: 2011"
"Alcohol","Last Month",,"2014","ACT","Females","12-17 years","23.1",,"12-17 years:","Females:","12-17 years: 2014","Females: 2014"
"Alcohol","Last Month",,"2017","ACT","Females","12-17 years","20.9",,"12-17 years:","Females:","12-17 years: 2017","Females: 2017"
"Alcohol","Last Month",,"1996","ACT","Persons","12-15 years","36.8",,"12-15 years:","Persons:","12-15 years: 1996","Persons: 1996"
"Alcohol","Last Month",,"1999","ACT","Persons","12-15 years","42.4",,"12-15 years:","Persons:","12-15 years: 1999","Persons: 1999"
"Alcohol","Last Month",,"2002","ACT","Persons","12-15 years","40",,"12-15 years:","Persons:","12-15 years: 2002","Persons: 2002"
"Alcohol","Last Month",,"2005","ACT","Persons","12-15 years","36.3",,"12-15 years:","Persons:","12-15 years: 2005","Persons: 2005"
"Alcohol","Last Month",,"2008","ACT","Persons","12-15 years","33.2",,"12-15 years:","Persons:","12-15 years: 2008","Persons: 2008"
"Alcohol","Last Month",,"2011","ACT","Persons","12-15 years","16.2",,"12-15 years:","Persons:","12-15 years: 2011","Persons: 2011"
"Alcohol","Last Month",,"2014","ACT","Persons","12-15 years","13.3",,"12-15 years:","Persons:","12-15 years: 2014","Persons: 2014"
"Alcohol","Last Month",,"2017","ACT","Persons","12-15 years","10.4",,"12-15 years:","Persons:","12-15 years: 2017","Persons: 2017"
"Alcohol","Last Month",,"1996","ACT","Persons","16-17 years","66",,"16-17 years:","Persons:","16-17 years: 1996","Persons: 1996"
"Alcohol","Last Month",,"1999","ACT","Persons","16-17 years","65.5",,"16-17 years:","Persons:","16-17 years: 1999","Persons: 1999"
"Alcohol","Last Month",,"2002","ACT","Persons","16-17 years","64.7",,"16-17 years:","Persons:","16-17 years: 2002","Persons: 2002"
"Alcohol","Last Month",,"2005","ACT","Persons","16-17 years","57.3",,"16-17 years:","Persons:","16-17 years: 2005","Persons: 2005"
"Alcohol","Last Month",,"2008","ACT","Persons","16-17 years","56.5",,"16-17 years:","Persons:","16-17 years: 2008","Persons: 2008"
"Alcohol","Last Month",,"2011","ACT","Persons","16-17 years","41.5",,"16-17 years:","Persons:","16-17 years: 2011","Persons: 2011"
"Alcohol","Last Month",,"2014","ACT","Persons","16-17 years","40.3",,"16-17 years:","Persons:","16-17 years: 2014","Persons: 2014"
"Alcohol","Last Month",,"2017","ACT","Persons","16-17 years","43.1",,"16-17 years:","Persons:","16-17 years: 2017","Persons: 2017"
"Alcohol","Last week",,"1996","ACT","Persons","12-17 years","29.1",,"12-17 years:","Persons:","12-17 years: 1996","Persons: 1996"
"Alcohol","Last week",,"1999","ACT","Persons","12-17 years","33",,"12-17 years:","Persons:","12-17 years: 1999","Persons: 1999"
"Alcohol","Last week",,"2002","ACT","Persons","12-17 years","31.2",,"12-17 years:","Persons:","12-17 years: 2002","Persons: 2002"
"Alcohol","Last week",,"2005","ACT","Persons","12-17 years","26.3",,"12-17 years:","Persons:","12-17 years: 2005","Persons: 2005"
"Alcohol","Last week",,"2008","ACT","Persons","12-17 years","24.2",,"12-17 years:","Persons:","12-17 years: 2008","Persons: 2008"
"Alcohol","Last week",,"2011","ACT","Persons","12-17 years","13.9",,"12-17 years:","Persons:","12-17 years: 2011","Persons: 2011"
"Alcohol","Last week",,"2014","ACT","Persons","12-17 years","11.9",,"12-17 years:","Persons:","12-17 years: 2014","Persons: 2014"
"Alcohol","Last week",,"2017","ACT","Persons","12-17 years","9.7",,"12-17 years:","Persons:","12-17 years: 2017","Persons: 2017"
"Alcohol","Last week",,"1996","ACT","Males","12-17 years","30.4",,"12-17 years:","Males:","12-17 years: 1996","Males: 1996"
"Alcohol","Last week",,"1999","ACT","Males","12-17 years","35.2",,"12-17 years:","Males:","12-17 years: 1999","Males: 1999"
"Alcohol","Last week",,"2002","ACT","Males","12-17 years","32.6",,"12-17 years:","Males:","12-17 years: 2002","Males: 2002"
"Alcohol","Last week",,"2005","ACT","Males","12-17 years","29.5",,"12-17 years:","Males:","12-17 years: 2005","Males: 2005"
"Alcohol","Last week",,"2008","ACT","Males","12-17 years","25.1",,"12-17 years:","Males:","12-17 years: 2008","Males: 2008"
"Alcohol","Last week",,"2011","ACT","Males","12-17 years","15.9",,"12-17 years:","Males:","12-17 years: 2011","Males: 2011"
"Alcohol","Last week",,"2014","ACT","Males","12-17 years","12",,"12-17 years:","Males:","12-17 years: 2014","Males: 2014"
"Alcohol","Last week",,"2017","ACT","Males","12-17 years","10.6",,"12-17 years:","Males:","12-17 years: 2017","Males: 2017"
"Alcohol","Last week",,"1996","ACT","Females","12-17 years","27.8",,"12-17 years:","Females:","12-17 years: 1996","Females: 1996"
"Alcohol","Last week",,"1999","ACT","Females","12-17 years","30.7",,"12-17 years:","Females:","12-17 years: 1999","Females: 1999"
"Alcohol","Last week",,"2002","ACT","Females","12-17 years","29.8",,"12-17 years:","Females:","12-17 years: 2002","Females: 2002"
"Alcohol","Last week",,"2005","ACT","Females","12-17 years","23",,"12-17 years:","Females:","12-17 years: 2005","Females: 2005"
"Alcohol","Last week",,"2008","ACT","Females","12-17 years","23.3",,"12-17 years:","Females:","12-17 years: 2008","Females: 2008"
"Alcohol","Last week",,"2011","ACT","Females","12-17 years","12",,"12-17 years:","Females:","12-17 years: 2011","Females: 2011"
"Alcohol","Last week",,"2014","ACT","Females","12-17 years","11.9",,"12-17 years:","Females:","12-17 years: 2014","Females: 2014"
"Alcohol","Last week",,"2017","ACT","Females","12-17 years","8.7",,"12-17 years:","Females:","12-17 years: 2017","Females: 2017"
"Alcohol","Last week",,"1996","ACT","Persons","12-15 years","23.5",,"12-15 years:","Persons:","12-15 years: 1996","Persons: 1996"
"Alcohol","Last week",,"1999","ACT","Persons","12-15 years","27.6",,"12-15 years:","Persons:","12-15 years: 1999","Persons: 1999"
"Alcohol","Last week",,"2002","ACT","Persons","12-15 years","24.5",,"12-15 years:","Persons:","12-15 years: 2002","Persons: 2002"
"Alcohol","Last week",,"2005","ACT","Persons","12-15 years","21.6",,"12-15 years:","Persons:","12-15 years: 2005","Persons: 2005"
"Alcohol","Last week",,"2008","ACT","Persons","12-15 years","19.4",,"12-15 years:","Persons:","12-15 years: 2008","Persons: 2008"
"Alcohol","Last week",,"2011","ACT","Persons","12-15 years","9.4",,"12-15 years:","Persons:","12-15 years: 2011","Persons: 2011"
"Alcohol","Last week",,"2014","ACT","Persons","12-15 years","6.3",,"12-15 years:","Persons:","12-15 years: 2014","Persons: 2014"
"Alcohol","Last week",,"2017","ACT","Persons","12-15 years","4",,"12-15 years:","Persons:","12-15 years: 2017","Persons: 2017"
"Alcohol","Last week",,"1996","ACT","Persons","16-17 years","42.1",,"16-17 years:","Persons:","16-17 years: 1996","Persons: 1996"
"Alcohol","Last week",,"1999","ACT","Persons","16-17 years","44.6",,"16-17 years:","Persons:","16-17 years: 1999","Persons: 1999"
"Alcohol","Last week",,"2002","ACT","Persons","16-17 years","45.5",,"16-17 years:","Persons:","16-17 years: 2002","Persons: 2002"
"Alcohol","Last week",,"2005","ACT","Persons","16-17 years","37.3",,"16-17 years:","Persons:","16-17 years: 2005","Persons: 2005"
"Alcohol","Last week",,"2008","ACT","Persons","16-17 years","35",,"16-17 years:","Persons:","16-17 years: 2008","Persons: 2008"
"Alcohol","Last week",,"2011","ACT","Persons","16-17 years","23.5",,"16-17 years:","Persons:","16-17 years: 2011","Persons: 2011"
"Alcohol","Last week",,"2014","ACT","Persons","16-17 years","23.3",,"16-17 years:","Persons:","16-17 years: 2014","Persons: 2014"
"Alcohol","Last week",,"2017","ACT","Persons","16-17 years","21.7",,"16-17 years:","Persons:","16-17 years: 2017","Persons: 2017"
"Alcohol","Number of drinks in last 7 days","0","1996","ACT","Persons","12-17 years","70.9",,"12-17 years: 0","Persons: 0","12-17 years: 1996","Persons: 1996"
"Alcohol","Number of drinks in last 7 days","0","1999","ACT","Persons","12-17 years","67.1",,"12-17 years: 0","Persons: 0","12-17 years: 1999","Persons: 1999"
"Alcohol","Number of drinks in last 7 days","0","2002","ACT","Persons","12-17 years","68.8",,"12-17 years: 0","Persons: 0","12-17 years: 2002","Persons: 2002"
"Alcohol","Number of drinks in last 7 days","0","2005","ACT","Persons","12-17 years","73.7",,"12-17 years: 0","Persons: 0","12-17 years: 2005","Persons: 2005"
"Alcohol","Number of drinks in last 7 days","0","2008","ACT","Persons","12-17 years","75.8",,"12-17 years: 0","Persons: 0","12-17 years: 2008","Persons: 2008"
"Alcohol","Number of drinks in last 7 days","0","2011","ACT","Persons","12-17 years","86",,"12-17 years: 0","Persons: 0","12-17 years: 2011","Persons: 2011"
"Alcohol","Number of drinks in last 7 days","0","2014","ACT","Persons","12-17 years","88.1",,"12-17 years: 0","Persons: 0","12-17 years: 2014","Persons: 2014"
"Alcohol","Number of drinks in last 7 days","0","2017","ACT","Persons","12-17 years","90.3",,"12-17 years: 0","Persons: 0","12-17 years: 2017","Persons: 2017"
"Alcohol","Number of drinks in last 7 days","1 to 5","1996","ACT","Persons","12-17 years","20.1",,"12-17 years: 1 to 5","Persons: 1 to 5","12-17 years: 1996","Persons: 1996"
"Alcohol","Number of drinks in last 7 days","1 to 5","1999","ACT","Persons","12-17 years","20.7",,"12-17 years: 1 to 5","Persons: 1 to 5","12-17 years: 1999","Persons: 1999"
"Alcohol","Number of drinks in last 7 days","1 to 5","2002","ACT","Persons","12-17 years","19.9",,"12-17 years: 1 to 5","Persons: 1 to 5","12-17 years: 2002","Persons: 2002"
"Alcohol","Number of drinks in last 7 days","1 to 5","2005","ACT","Persons","12-17 years","17.6",,"12-17 years: 1 to 5","Persons: 1 to 5","12-17 years: 2005","Persons: 2005"
"Alcohol","Number of drinks in last 7 days","1 to 5","2008","ACT","Persons","12-17 years","15",,"12-17 years: 1 to 5","Persons: 1 to 5","12-17 years: 2008","Persons: 2008"
"Alcohol","Number of drinks in last 7 days","1 to 5","2011","ACT","Persons","12-17 years","9.6",,"12-17 years: 1 to 5","Persons: 1 to 5","12-17 years: 2011","Persons: 2011"
"Alcohol","Number of drinks in last 7 days","1 to 5","2014","ACT","Persons","12-17 years","7",,"12-17 years: 1 to 5","Persons: 1 to 5","12-17 years: 2014","Persons: 2014"
"Alcohol","Number of drinks in last 7 days","1 to 5","2017","ACT","Persons","12-17 years","6.2",,"12-17 years: 1 to 5","Persons: 1 to 5","12-17 years: 2017","Persons: 2017"
"Alcohol","Number of drinks in last 7 days","6 or more","1996","ACT","Persons","12-17 years","9",,"12-17 years: 6 or more","Persons: 6 or more","12-17 years: 1996","Persons: 1996"
"Alcohol","Number of drinks in last 7 days","6 or more","1999","ACT","Persons","12-17 years","12.2",,"12-17 years: 6 or more","Persons: 6 or more","12-17 years: 1999","Persons: 1999"
"Alcohol","Number of drinks in last 7 days","6 or more","2002","ACT","Persons","12-17 years","11.3",,"12-17 years: 6 or more","Persons: 6 or more","12-17 years: 2002","Persons: 2002"
"Alcohol","Number of drinks in last 7 days","6 or more","2005","ACT","Persons","12-17 years","8.8",,"12-17 years: 6 or more","Persons: 6 or more","12-17 years: 2005","Persons: 2005"
"Alcohol","Number of drinks in last 7 days","6 or more","2008","ACT","Persons","12-17 years","9.2",,"12-17 years: 6 or more","Persons: 6 or more","12-17 years: 2008","Persons: 2008"
"Alcohol","Number of drinks in last 7 days","6 or more","2011","ACT","Persons","12-17 years","4.4",,"12-17 years: 6 or more","Persons: 6 or more","12-17 years: 2011","Persons: 2011"
"Alcohol","Number of drinks in last 7 days","6 or more","2014","ACT","Persons","12-17 years","4.9",,"12-17 years: 6 or more","Persons: 6 or more","12-17 years: 2014","Persons: 2014"
"Alcohol","Number of drinks in last 7 days","6 or more","2017","ACT","Persons","12-17 years","3.4",,"12-17 years: 6 or more","Persons: 6 or more","12-17 years: 2017","Persons: 2017"
"Alcohol","Number of drinks in last 7 days","0","1996","ACT","Males","12-17 years","69.6",,"12-17 years: 0","Males: 0","12-17 years: 1996","Males: 1996"
"Alcohol","Number of drinks in last 7 days","0","1999","ACT","Males","12-17 years","65.1",,"12-17 years: 0","Males: 0","12-17 years: 1999","Males: 1999"
"Alcohol","Number of drinks in last 7 days","0","2002","ACT","Males","12-17 years","67.4",,"12-17 years: 0","Males: 0","12-17 years: 2002","Males: 2002"
"Alcohol","Number of drinks in last 7 days","0","2005","ACT","Males","12-17 years","70.5",,"12-17 years: 0","Males: 0","12-17 years: 2005","Males: 2005"
"Alcohol","Number of drinks in last 7 days","0","2008","ACT","Males","12-17 years","74.9",,"12-17 years: 0","Males: 0","12-17 years: 2008","Males: 2008"
"Alcohol","Number of drinks in last 7 days","0","2011","ACT","Males","12-17 years","84.1",,"12-17 years: 0","Males: 0","12-17 years: 2011","Males: 2011"
"Alcohol","Number of drinks in last 7 days","0","2014","ACT","Males","12-17 years","88",,"12-17 years: 0","Males: 0","12-17 years: 2014","Males: 2014"
"Alcohol","Number of drinks in last 7 days","0","2017","ACT","Males","12-17 years","89.4",,"12-17 years: 0","Males: 0","12-17 years: 2017","Males: 2017"
"Alcohol","Number of drinks in last 7 days","1 to 5","1996","ACT","Males","12-17 years","19.4",,"12-17 years: 1 to 5","Males: 1 to 5","12-17 years: 1996","Males: 1996"
"Alcohol","Number of drinks in last 7 days","1 to 5","1999","ACT","Males","12-17 years","21.3",,"12-17 years: 1 to 5","Males: 1 to 5","12-17 years: 1999","Males: 1999"
"Alcohol","Number of drinks in last 7 days","1 to 5","2002","ACT","Males","12-17 years","18.6",,"12-17 years: 1 to 5","Males: 1 to 5","12-17 years: 2002","Males: 2002"
"Alcohol","Number of drinks in last 7 days","1 to 5","2005","ACT","Males","12-17 years","17.9",,"12-17 years: 1 to 5","Males: 1 to 5","12-17 years: 2005","Males: 2005"
"Alcohol","Number of drinks in last 7 days","1 to 5","2008","ACT","Males","12-17 years","14",,"12-17 years: 1 to 5","Males: 1 to 5","12-17 years: 2008","Males: 2008"
"Alcohol","Number of drinks in last 7 days","1 to 5","2011","ACT","Males","12-17 years","10.5",,"12-17 years: 1 to 5","Males: 1 to 5","12-17 years: 2011","Males: 2011"
