"row_id","date","site","name","location_1","micro_result","micro_compliance","algee_result","final_compliance","comments","zip_codes","suburb"
"20200121LT/7","2020-01-21T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,,,
"20200121LT/5","2020-01-21T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20200121LT/3","2020-01-21T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","NS","Yes",,,,,
"20200121MOL/SKI","2020-01-21T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20200121LG/7","2020-01-21T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","1300","No",,,,,
"20200121LG/6","2020-01-21T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","880","No",,,,,
"20200120MR/11","2020-01-20T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)",">400","Yes",,,,,
"20200120LG/1","2020-01-20T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","580","Yes",,,,,
"20200120LG/2","2020-01-20T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","60","Yes",,,,,
"20200120LG/6","2020-01-20T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","360","Yes",,,,,
"20200120LG/7","2020-01-20T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","800","Yes",,,,,
"20200120MOL/SKI","2020-01-20T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","12","Yes",,,,,
"20200120LT/3","2020-01-20T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","82","Yes",,,,,
"20200120LT/5","2020-01-20T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","90","Yes",,,,,
"20200120LT/7","2020-01-20T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","92","Yes",,,,,
"20200120MR/1","2020-01-20T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","530","Yes",,,,,
"20200120MR/3","2020-01-20T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)",">400","Yes",,,,,
"20200120MR/4","2020-01-20T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","500","Yes",,,,,
"20200120MR/5","2020-01-20T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)",">400","Yes",,,,,
"20200120MR/6","2020-01-20T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)",">400","No",,,,,
"20200120MR/8","2020-01-20T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)",">400","Yes",,,,,
"20200120MR/10","2020-01-20T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)",">2000","Yes",,,,,
"20200120MR/11","2020-01-20T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)",">400","Yes",,,,,
"20200120LG/1","2020-01-20T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","580","Yes",,,,,
"20200120PR/1","2020-01-20T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)",">2000","No",,,,,
"20200120LG/2","2020-01-20T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","60","Yes",,,,,
"20200120LG/6","2020-01-20T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","360","Yes",,,,,
"20200120LG/7","2020-01-20T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","800","Yes",,,,,
"20200120MOL/SKI","2020-01-20T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","12","Yes",,,,,
"20200120LT/3","2020-01-20T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","82","Yes",,,,,
"20200120LT/5","2020-01-20T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","90","Yes",,,,,
"20200120LT/7","2020-01-20T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","92","Yes",,,,,
"20200120MR/1","2020-01-20T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","530","Yes",,,,,
"20200120MR/3","2020-01-20T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)",">400","Yes",,,,,
"20200120MR/4","2020-01-20T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","500","Yes",,,,,
"20200120MR/5","2020-01-20T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)",">400","Yes",,,,,
"20200120MR/6","2020-01-20T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)",">400","No",,,,,
"20200120MR/8","2020-01-20T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)",">400","Yes",,,,,
"20200120MR/10","2020-01-20T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)",">2000","Yes",,,,,
"20200120PR/1","2020-01-20T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)",">2000","No",,,,,
"20200114MOL/SKI","2020-01-14T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20200114PR/1","2020-01-14T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","2200","No",,,,,
"20200114MR/11","2020-01-14T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,,,
"20200114MR/10","2020-01-14T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","170","Yes",,,,,
"20200114MR/8","2020-01-14T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,,,
"20200114MR/6","2020-01-14T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","450","No",,,,,
"20200114MR/5","2020-01-14T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,,,
"20200114MR/4","2020-01-14T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,,,
"20200114MR/3","2020-01-14T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,,,
"20200114MR/1","2020-01-14T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,,,
"20200114LT/7","2020-01-14T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","<10","Yes",,,,,
"20200114LT/5","2020-01-14T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20200114LT/3","2020-01-14T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","NS","Yes",,,,,
"20200114MOL/SKI","2020-01-14T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20200114LG/7","2020-01-14T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","30","Yes",,,,,
"20200114LG/6","2020-01-14T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NS","Yes",,,,,
"20200114LG/2","2020-01-14T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,,,
"20200114LG/1","2020-01-14T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","NS","Yes",,,,,
"20200114PR/1","2020-01-14T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","2200","No",,,,,
"20200114MR/11","2020-01-14T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,,,
"20200114MR/10","2020-01-14T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","170","Yes",,,,,
"20200114MR/8","2020-01-14T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,,,
"20200114MR/6","2020-01-14T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","450","No",,,,,
"20200114MR/5","2020-01-14T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,,,
"20200114MR/4","2020-01-14T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,,,
"20200114MR/3","2020-01-14T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,,,
"20200114MR/1","2020-01-14T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,,,
"20200114LT/7","2020-01-14T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","<10","Yes",,,,,
"20200114LT/5","2020-01-14T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20200114LT/3","2020-01-14T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","NS","Yes",,,,,
"20200114LG/7","2020-01-14T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","30","Yes",,,,,
"20200114LG/6","2020-01-14T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NS","Yes",,,,,
"20200114LG/2","2020-01-14T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,,,
"20200114LG/1","2020-01-14T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","NS","Yes",,,,,
"20200113MR/11","2020-01-13T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","24","Yes",,,,,
"20200113LG/1","2020-01-13T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","130","Yes",,,,,
"20200113LG/2","2020-01-13T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","100","Yes",,,,,
"20200113LG/6","2020-01-13T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","78","Yes",,,,,
"20200113LG/7","2020-01-13T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)",">400","Yes",,,,,
"20200113MOL/SKI","2020-01-13T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","30","Yes",,,,,
"20200113LT/3","2020-01-13T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","170","Yes",,,,,
"20200113LT/5","2020-01-13T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","12","Yes",,,,,
"20200113LT/7","2020-01-13T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","210","Yes",,,,,
"20200113MR/1","2020-01-13T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","100","Yes",,,,,
"20200113MR/3","2020-01-13T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","64","Yes",,,,,
"20200113MR/4","2020-01-13T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","120","Yes",,,,,
"20200113MR/5","2020-01-13T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","140","Yes",,,,,
"20200113MR/6","2020-01-13T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","670","Yes",,,,,
"20200113MR/8","2020-01-13T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","14","Yes",,,,,
"20200113MR/10","2020-01-13T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","130","No",,,,,
"20200113PR/1","2020-01-13T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","710","No",,,,,
"20200113MR/11","2020-01-13T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","24","Yes",,,,,
"20200113MR/10","2020-01-13T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","130","No",,,,,
"20200113MR/8","2020-01-13T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","14","Yes",,,,,
"20200113MR/6","2020-01-13T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","670","Yes",,,,,
"20200113MR/5","2020-01-13T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","140","Yes",,,,,
"20200113MR/4","2020-01-13T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","120","Yes",,,,,
"20200113MR/3","2020-01-13T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","64","Yes",,,,,
"20200113MR/1","2020-01-13T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","100","Yes",,,,,
"20200113LT/7","2020-01-13T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","210","Yes",,,,,
"20200113LT/5","2020-01-13T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","12","Yes",,,,,
"20200113LT/3","2020-01-13T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","170","Yes",,,,,
"20200113MOL/SKI","2020-01-13T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","30","Yes",,,,,
"20200113LG/7","2020-01-13T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)",">400","Yes",,,,,
"20200113LG/6","2020-01-13T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","78","Yes",,,,,
"20200113LG/2","2020-01-13T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","100","Yes",,,,,
"20200113LG/1","2020-01-13T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","130","Yes",,,,,
"20200113PR/1","2020-01-13T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","710","No",,,,,
"20200107MR/11","2020-01-07T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,,,
"20200107LG/1","2020-01-07T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","190","Yes",,,,,
"20200107LG/2","2020-01-07T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,,,
"20200107LG/6","2020-01-07T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NS","Yes",,,,,
"20200107LG/7","2020-01-07T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,,,
"20200107MOL/SKI","2020-01-07T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20200107LT/3","2020-01-07T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","60","Yes",,,,,
"20200107LT/5","2020-01-07T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20200107LT/7","2020-01-07T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,,,
"20200107MR/1","2020-01-07T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","100","Yes",,,,,
"20200107MR/3","2020-01-07T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,,,
"20200107MR/4","2020-01-07T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","140","Yes",,,,,
"20200107PR/1","2020-01-07T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","1700","No",,,,,
"20200107MR/5","2020-01-07T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","200","Yes",,,,,
"20200107MR/6","2020-01-07T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,,,
"20200107MR/8","2020-01-07T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","60","Yes",,,,,
"20200107PR/1","2020-01-07T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","1700","No",,,,,
"20200107MR/10","2020-01-07T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","290","No",,,,,
"20200107LG/1","2020-01-07T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","190","Yes",,,,,
"20200107LG/2","2020-01-07T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,,,
"20200107LG/6","2020-01-07T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NS","Yes",,,,,
"20200107LG/7","2020-01-07T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,,,
"20200107MOL/SKI","2020-01-07T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20200107LT/3","2020-01-07T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","60","Yes",,,,,
"20200107LT/5","2020-01-07T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20200107LT/7","2020-01-07T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,,,
"20200107MR/1","2020-01-07T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","100","Yes",,,,,
"20200107MR/3","2020-01-07T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,,,
"20200107MR/4","2020-01-07T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","140","Yes",,,,,
"20200107MR/5","2020-01-07T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","200","Yes",,,,,
"20200107MR/6","2020-01-07T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,,,
"20200107MR/8","2020-01-07T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","60","Yes",,,,,
"20200107MR/10","2020-01-07T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","290","No",,,,,
"20200107MR/11","2020-01-07T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,,,
"20200106MR/3","2020-01-06T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","180","Yes",,,,,
"20200106PR/1","2020-01-06T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)",">2,000","No",,,,,
"20200106MR/11","2020-01-06T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","62","Yes",,,,,
"20200106MR/10","2020-01-06T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","220","Yes",,,,,
"20200106MR/8","2020-01-06T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","350","Yes",,,,,
"20200106MR/6","2020-01-06T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","30","Yes",,,,,
"20200106MR/5","2020-01-06T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","610","Yes",,,,,
"20200106MR/4","2020-01-06T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","330","Yes",,,,,
"20200106MR/1","2020-01-06T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","370","Yes",,,,,
"20200106LT/7","2020-01-06T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","19","Yes",,,,,
"20200106LT/5","2020-01-06T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","7","Yes",,,,,
"20200106LT/3","2020-01-06T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","22","Yes",,,,,
"20200106MOL/SKI","2020-01-06T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","20","Yes",,,,,
"20200106LG/7","2020-01-06T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","160","Yes",,,,,
"20200106LG/6","2020-01-06T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","130","Yes",,,,,
"20200106LG/2","2020-01-06T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","76","Yes",,,,,
"20200106LG/1","2020-01-06T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","560","Yes",,,,,
"20200106PR/1","2020-01-06T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)",">2,000","No",,,,,
"20200106MR/11","2020-01-06T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","62","Yes",,,,,
"20200106MR/10","2020-01-06T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","220","Yes",,,,,
"20200106MR/8","2020-01-06T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","350","Yes",,,,,
"20200106MR/6","2020-01-06T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","30","Yes",,,,,
"20200106MR/5","2020-01-06T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","610","Yes",,,,,
"20200106MR/4","2020-01-06T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","330","Yes",,,,,
"20200106MR/3","2020-01-06T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","180","Yes",,,,,
"20200106MR/1","2020-01-06T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","370","Yes",,,,,
"20200106LT/7","2020-01-06T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","19","Yes",,,,,
"20200106LT/5","2020-01-06T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","7","Yes",,,,,
"20200106LT/3","2020-01-06T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","22","Yes",,,,,
"20200106MOL/SKI","2020-01-06T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","20","Yes",,,,,
"20200106LG/7","2020-01-06T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","160","Yes",,,,,
"20200106LG/6","2020-01-06T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","130","Yes",,,,,
"20200106LG/2","2020-01-06T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","76","Yes",,,,,
"20200106LG/1","2020-01-06T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","560","Yes",,,,,
"20200103LG/1","2020-01-03T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","NS","Yes",,,,,
"20200103MR/10","2020-01-03T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","Yes",,,,,
"20200103MR/8","2020-01-03T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,,,
"20200103MR/6","2020-01-03T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","110","Yes",,,,,
"20200103MR/5","2020-01-03T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","130","Yes",,,,,
"20200103PR/1","2020-01-03T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)",">200","No",,,,,
"20200103MR/4","2020-01-03T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","120","Yes",,,,,
"20200103MR/3","2020-01-03T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","77","Yes",,,,,
"20200103MR/1","2020-01-03T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,,,
"20200103LT/7","2020-01-03T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,,,
"20200103LT/5","2020-01-03T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20200103LT/3","2020-01-03T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","77","No",,,,,
"20200103MOL/SKI","2020-01-03T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20200103LG/7","2020-01-03T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,,,
"20200103LG/6","2020-01-03T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","130","Yes",,,,,
"20200103LG/2","2020-01-03T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,,,
"20200103LG/1","2020-01-03T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","NS","Yes",,,,,
"20200103MR/11","2020-01-03T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,,,
"20200103PR/1","2020-01-03T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)",">200","No",,,,,
"20200103MR/11","2020-01-03T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,,,
"20200103MR/10","2020-01-03T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","Yes",,,,,
"20200103MR/8","2020-01-03T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,,,
"20200103MR/6","2020-01-03T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","110","Yes",,,,,
"20200103MR/5","2020-01-03T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","130","Yes",,,,,
"20200103MR/4","2020-01-03T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","120","Yes",,,,,
"20200103MR/3","2020-01-03T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","77","Yes",,,,,
"20200103MR/1","2020-01-03T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,,,
"20200103LT/7","2020-01-03T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,,,
"20200103LT/5","2020-01-03T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20200103LT/3","2020-01-03T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","77","No",,,,,
"20200103MOL/SKI","2020-01-03T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20200103LG/7","2020-01-03T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,,,
