"sign_id","sign_code","sign_type","sign_purpose","sign_type_text","suburb","location_description","sign_text","limit_description","no_of_signs","location_1","latitude","longitude"
"44399","W5-10","WARNING SIGN","ROAD OBSTACLE SERIES","ROAD HUMP","YARRALUMLA","LOFTUS STREET","ROAD HUMP",,"1",,"-35.30719","149.103498"
"42151","R2-3(L)","REGULATORY SIGN","DIRECTION SERIES","KEEP LEFT","BANKS","BOX HILL AVENUE","KEEP LEFT",,"1",,"-35.464179","149.093873"
"52385","R5-41/4","REGULATORY SIGN","PARKING SERIES","NO PARKING","CANBERRA AIRPORT","RICHMOND AVENUE","NO PARKING - 7.30AM-6PM MON-FRI PUB HOL EXC",,"1",,"-35.304953","149.205784"
"49487","R5-20","REGULATORY SIGN","PARKING SERIES","BUS ZONE","MACGREGOR","OSBURN DRIVE","BUS ZONE",,"1",,"-35.209751","149.013068"
"37020","R7-1-4","REGULATORY SIGN","LANE SERIES - EXCLUSIVE USE","BICYCLE LANE","EVATT","OWEN DIXON DRIVE","BICYCLE LANE",,"1",,"-35.207102","149.08143"
"36631","R5-41/1","REGULATORY SIGN","PARKING SERIES","NO PARKING","DEAKIN","KING STREET","NO PARKING - PICK UP AND SET DOWN ONLY",,"1",,"-35.322613","149.093182"
"34491","D4-1-3","HAZARD MARKER",,"UNIDIRECTIONAL HAZARD MARKER","AINSLIE","TYSON STREET","UNIDIRECTIONAL HAZARD MARKER",,"1",,"-35.259303","149.147743"
"46587","R1-2","REGULATORY SIGN","MOVEMENT SERIES","GIVE WAY","HARRISON","BUNGLE BUNGLE CRESCENT","GIVE WAY",,"1",,"-35.206027","149.14842"
"36879","G9-63","GUIDE SIGN","TRAFFIC INSTRUCTION SERIES","CYCLISTS CROSS HERE WITH CARE","DUFFY","COTTER ROAD","CYCLISTS CROSS HERE WITH CARE",,"1",,"-35.326143","149.029958"
"34971","R5-40","REGULATORY SIGN","PARKING SERIES","NO PARKING","BRUCE","LEVERRIER STREET","NO PARKING",,"1",,"-35.2423","149.104431"
"39899","R3-1","REGULATORY SIGN","PEDESTRIAN SERIES","PEDESTRIAN CROSSING","HARRISON","NULLARBOR AVENUE","PEDESTRIAN CROSSING",,"1",,"-35.201472","149.153257"
"50409","W5-22","WARNING SIGN","ROAD OBSTACLE SERIES","TRUCKS (Crossing or Entering)","BELCONNEN","IBBOTT LANE","TRUCKS (Crossing or Entering)",,"1",,"-35.245944","149.064648"
"42192","R5-41/4","REGULATORY SIGN","PARKING SERIES","NO PARKING","OXLEY","COLLOCOTT CRESCENT","NO PARKING - 7.30AM-6PM MON-FRI PUB HOL EXC",,"1",,"-35.414426","149.0762"
"46952","G5-1","GUIDE SIGN","STREET NAME AND PEDESTRIAN DIRECTION SERIES","STREET NAME","HARRISON","ORMISTON CIRCUIT","STREET NAME",,"1",,"-35.206849","149.155298"
"45003","G1-1","GUIDE SIGN","ADVANCE DIRECTION SERIES","STACK TYPE-TWO PANEL","RUSSELL","PARK STREET","STACK TYPE-TWO PANEL",,"1",,"-35.294676","149.145193"
"33790","R5-10/3","REGULATORY SIGN","PARKING SERIES","NO TIME STATED","BELCONNEN","COLLEGE STREET","PKG - PAY MON-FRI 8.30AM-5.30PM PUB HOL EXC",,"1",,"-35.242207","149.066146"
"44264","R5-2/2","REGULATORY SIGN","PARKING SERIES","TIME LIMIT","WESTON","TRENERRY STREET","2HR - 7.30AM - 6PM MON-FRI 7.30AM -12 NOON SAT PUB HOL EXC","2 HOUR","1",,"-35.341441","149.051575"
"36182","R5-35","REGULATORY SIGN","PARKING SERIES","NO STOPPING","CITY","MARCUS CLARKE STREET","NO STOPPING",,"1",,"-35.284976","149.125325"
"49770","R1-2","REGULATORY SIGN","MOVEMENT SERIES","GIVE WAY","GRIFFITH","THROSBY CRESCENT","GIVE WAY",,"1",,"-35.328239","149.143497"
"41757","R5-1","REGULATORY SIGN","PARKING SERIES","TIME LIMIT","MAWSON","MAWSON PLACE","1HR","1 HOUR","1",,"-35.366519","149.094106"
"42362","R5-36/6","REGULATORY SIGN","PARKING SERIES","NO STOPPING","BANKS","TOM ROBERTS AVENUE","NO STOPPING - 8AM-9.30AM 2.30PM-3.30PM SCHOOL DAYS",,"1",,"-35.464753","149.097652"
"37130","G5-1","GUIDE SIGN","STREET NAME AND PEDESTRIAN DIRECTION SERIES","STREET NAME","FORDE","AMY ACKMAN STREET","STREET NAME",,"1",,"-35.164522","149.146932"
"43708","R2-3/1(L)","REGULATORY SIGN","DIRECTION SERIES","KEEP LEFT (HORSE SHOE)","RUSSELL","VIVIAN BULLWINKEL WAY","KEEP LEFT (HORSE SHOE)",,"1",,"-35.299519","149.152787"
"50962","R4-1(60)","REGULATORY SIGN","SPEED SERIES","SPEED RESTRICTION (60)","BELCONNEN","NETTLEFOLD STREET","SPEED RESTRICTION (60)","60 km/h","1",,"-35.239238","149.057914"
"47670","R2-3(L)","REGULATORY SIGN","DIRECTION SERIES","KEEP LEFT","OXLEY","ERINDALE DRIVE","KEEP LEFT",,"1",,"-35.415351","149.074713"
"32874","G9-259-1MOD","GUIDE SIGN","TRAFFIC INSTRUCTION SERIES","KEEP LEFT","ACTON","PARKWLAWSSRM RAMP","KEEP LEFT",,"1",,"-35.28601","149.12218"
"37991","R2-3(L)","REGULATORY SIGN","DIRECTION SERIES","KEEP LEFT","AMAROO","KATHERINE AVENUE","KEEP LEFT",,"1",,"-35.168557","149.128151"
"48909","R5-2/27","REGULATORY SIGN","PARKING SERIES","TIME LIMIT","LYONS","TARRALEAH CRESCENT","2HR - 7.30AM-6PM MON-THUR PUB HOL EXC","2 HOUR","1",,"-35.343958","149.075662"
"31992","W5-27","WARNING SIGN","ROAD OBSTACLE SERIES","STOCK CROSSING","PADDYS RIVER (RURAL DIST.)","PADDYS RIVER ROAD","STOCK CROSSING",,"1",,"-35.390955","148.961307"
"41316","R5-40","REGULATORY SIGN","PARKING SERIES","NO PARKING","CANBERRA AIRPORT","SCHERGER DRIVE","NO PARKING",,"1",,"-35.310711","149.200397"
"32275","W8-2(45)","WARNING SIGN","SUPPLEMENTARY PLATE SERIES","ADVISORY SPEED 45km/h","COTTER RIVER (RURAL DIST.)","CORIN ROAD","ADVISORY SPEED 45km/h","45 km/h","1",,"-35.53448","148.847792"
"36204","GE2-3","GUIDE SIGN","FREEWAY GUIDE SERIES","EXIT GORE SIGN","CITY","LONDON CIRCUIT","EXIT GORE SIGN",,"1",,"-35.283726","149.12973"
"52015","W6-8","WARNING SIGN","PEDESTRIAN, BICYCLE AND SCHOOL SERIES","ROAD AHEAD","YARRALUMLA","WESTON PARK ROAD","ROAD AHEAD",,"1",,"-35.298904","149.09625"
"49774","R4-1(80)","REGULATORY SIGN","SPEED SERIES","SPEED RESTRICTION (80)","NARRABUNDAH","CANBERRA AVENUE","SPEED RESTRICTION (80)","80 km/h","1",,"-35.328207","149.157839"
"42073","G7-6-1","GUIDE SIGN","SERVICE SERIES","LOCATION - SIGNS WITH SERVICE SYMBOLS AND NO OTHER LEGEND","LYNEHAM","FEDERAL HIGHWAY","LOCATION - SIGNS WITH SERVICE SYMBOLS AND NO OTHER LEGEND",,"1",,"-35.235101","149.144655"
"46711","R2-6(R)","REGULATORY SIGN","DIRECTION SERIES","NO RIGHT TURN","CRACE","ULTIMO STREET","NO RIGHT TURN",,"1",,"-35.202961","149.105466"
"42441","R5-22/1","REGULATORY SIGN","PARKING SERIES","PERMIT ZONE","PARKES","CONSTITUTION AVENUE","PERMIT ZONE - DISABLED PERSONS ONLY DISPLAY PERMIT",,"1",,"-35.288633","149.138913"
"44415","R5-35","REGULATORY SIGN","PARKING SERIES","NO STOPPING","YARRALUMLA","MOONAH PLACE","NO STOPPING",,"1",,"-35.30754","149.117983"
"39934","R5-22/1","REGULATORY SIGN","PARKING SERIES","PERMIT ZONE","HARRISON","KATOOMBA STREET","PERMIT ZONE - DISABLED PERSONS ONLY DISPLAY PERMIT",,"1",,"-35.199707","149.155024"
"52693","W2-4","WARNING SIGN","INTERSECTION AND JUNCTION SERIES","SIDE ROAD JUNCTION","MAJURA (RURAL DIST.)","PIALLIGO AVENUE","SIDE ROAD JUNCTION",,"1",,"-35.32722","149.226645"
"37893","G5-1","GUIDE SIGN","STREET NAME AND PEDESTRIAN DIRECTION SERIES","STREET NAME","FRANKLIN","CHRISTINA STEAD STREET","STREET NAME",,"1",,"-35.202991","149.142877"
"43091","R5-23/7","REGULATORY SIGN","PARKING SERIES","LOADING ZONE","PHILLIP","JULIANA PLACE","LOADING ZONE - 1HR PUB HOL EXC",,"1",,"-35.347176","149.086"
"38554","R2-3(L)","REGULATORY SIGN","DIRECTION SERIES","KEEP LEFT","GORDON","KNOKE AVENUE","KEEP LEFT",,"1",,"-35.473305","149.090562"
"35589","G5-1","GUIDE SIGN","STREET NAME AND PEDESTRIAN DIRECTION SERIES","STREET NAME","AINSLIE","AGNEW STREET","STREET NAME",,"1",,"-35.253589","149.155512"
"46949","R1-2","REGULATORY SIGN","MOVEMENT SERIES","GIVE WAY","HARRISON","ORMISTON CIRCUIT","GIVE WAY",,"1",,"-35.208298","149.153142"
"39623","R1-3","REGULATORY SIGN","MOVEMENT SERIES","ROUNDABOUT","CRACE","NUDURR DRIVE","ROUNDABOUT",,"1",,"-35.199588","149.11374"
"51086","G9-15","GUIDE SIGN","TRAFFIC INSTRUCTION SERIES","FORM 1 LANE","MOLONGLO VALLEY (RURAL DIST.)","GLENLOCH INTERCHANGE","FORM 1 LANE",,"1",,"-35.284339","149.082579"
"43162","R5-1/10","REGULATORY SIGN","PARKING SERIES","TIME LIMIT","PHILLIP","KELTIE STREET","1HR - METER 8.30AM-5.30PM MON-FRI 8.30AM-12NOON SAT PUB HOL EXC","1 HOUR","1",,"-35.345432","149.084552"
"37947","R2-3(L)","REGULATORY SIGN","DIRECTION SERIES","KEEP LEFT","FRASER","KERRIGAN STREET","KEEP LEFT",,"1",,"-35.193698","149.040022"
"51478","R4-1(60)","REGULATORY SIGN","SPEED SERIES","SPEED RESTRICTION (60)","GORDON","WOODCOCK DRIVE","SPEED RESTRICTION (60)","60 km/h","1",,"-35.456097","149.089221"
"50532","R4-1(80)","REGULATORY SIGN","SPEED SERIES","SPEED RESTRICTION (80)","BRUCE","HAYDON DRIVE","SPEED RESTRICTION (80)","80 km/h","1",,"-35.249042","149.090428"
"36873","D4-1-2","HAZARD MARKER",,"UNIDIRECTIONAL HAZARD MARKER","DUFFY","COTTER ROAD","UNIDIRECTIONAL HAZARD MARKER",,"1",,"-35.326815","149.036372"
"52532","R5-2/1","REGULATORY SIGN","PARKING SERIES","TIME LIMIT","BELCONNEN","BELCONNEN WAY","2HR - 7.30AM-6PM MON-FRI PUB HOL EXC","2 HOUR","1",,"-35.243978","149.05984"
"44601","GE2-1-2","GUIDE SIGN","FREEWAY GUIDE SERIES","EXIT DIRECTION (MEDIUM FORMAT)","PARKES","PARKES WAY","EXIT DIRECTION (MEDIUM FORMAT)",,"1",,"-35.28656","149.130543"
"39778","R5-35","REGULATORY SIGN","PARKING SERIES","NO STOPPING","HARRISON","MAPLETON AVENUE","NO STOPPING",,"1",,"-35.194573","149.154911"
"40170","R4-1(60)","REGULATORY SIGN","SPEED SERIES","SPEED RESTRICTION (60)","CANBERRA CENTRAL (RURAL DIST.)","CASWNBELCWRM RAMP","SPEED RESTRICTION (60)","60 km/h","1",,"-35.26161","149.086608"
"34412","G5-1","GUIDE SIGN","STREET NAME AND PEDESTRIAN DIRECTION SERIES","STREET NAME","BONNER","BURNUM BURNUM CLOSE","STREET NAME",,"1",,"-35.159117","149.141956"
"37812","R2-3(L)","REGULATORY SIGN","DIRECTION SERIES","KEEP LEFT","AMAROO","BURDEKIN AVENUE","KEEP LEFT",,"1",,"-35.165754","149.127938"
"50669","R5-35","REGULATORY SIGN","PARKING SERIES","NO STOPPING","LYNEHAM","OLIVER STREET","NO STOPPING",,"1",,"-35.248879","149.131866"
"38115","R5-1/1","REGULATORY SIGN","PARKING SERIES","TIME LIMIT","FYSHWICK","MARYBOROUGH STREET","1HR - 7.30AM-6PM MON-FRI PUB HOL EXC","1 HOUR","1",,"-35.32709","149.177604"
"39814","G5-1","GUIDE SIGN","STREET NAME AND PEDESTRIAN DIRECTION SERIES","STREET NAME","HARRISON","MOONLIGHT AVENUE","STREET NAME",,"1",,"-35.188225","149.155444"
"52522","R2-3(L)","REGULATORY SIGN","DIRECTION SERIES","KEEP LEFT","CANBERRA AIRPORT","MOLONGLO DRIVE","KEEP LEFT",,"1",,"-35.314545","149.190318"
"32328","W8-5(300)","WARNING SIGN","SUPPLEMENTARY PLATE SERIES","DISTANCE 300m","TENNENT (RURAL DIST.)","NAAS ROAD","DISTANCE 300m","300 m","1",,"-35.597692","149.05342"
"46593","R7-1-4","REGULATORY SIGN","LANE SERIES - EXCLUSIVE USE","BICYCLE LANE","HARRISON","FLEMINGTON ROAD","BICYCLE LANE",,"1",,"-35.206955","149.148013"
"41668","R5-40","REGULATORY SIGN","PARKING SERIES","NO PARKING","CANBERRA AIRPORT","PIALLIGO AVENUE","NO PARKING",,"1",,"-35.320918","149.193065"
"37339","R2-3(L)","REGULATORY SIGN","DIRECTION SERIES","KEEP LEFT","FORDE","TOM NICHOLAS CRESCENT","KEEP LEFT",,"1",,"-35.171605","149.144258"
"36801","R5-41/4","REGULATORY SIGN","PARKING SERIES","NO PARKING","DICKSON","STOCKDALE STREET","NO PARKING - 7.30AM-6PM MON-FRI PUB HOL EXC",,"1",,"-35.255317","149.137913"
"51790","R1-2","REGULATORY SIGN","MOVEMENT SERIES","GIVE WAY","MOLONGLO VALLEY (RURAL DIST.)","TUGGSLADYERM RAMP","GIVE WAY",,"1",,"-35.291123","149.076491"
"45927","R2-3(L)","REGULATORY SIGN","DIRECTION SERIES","KEEP LEFT","GUNGAHLIN","GUNDAROO DRIVE","KEEP LEFT",,"1",,"-35.180779","149.130871"
"49171","R5-35","REGULATORY SIGN","PARKING SERIES","NO STOPPING","GARRAN","YAMBA DRIVE","NO STOPPING",,"1",,"-35.347963","149.100205"
"46573","G9-57","GUIDE SIGN","TRAFFIC INSTRUCTION SERIES","WATCH FOR CYCLISTS","HARRISON","FLEMINGTON ROAD","WATCH FOR CYCLISTS",,"1",,"-35.204142","149.148674"
"34642","R5-35","REGULATORY SIGN","PARKING SERIES","NO STOPPING","BRADDON","GIRRAHWEEN STREET","NO STOPPING",,"1",,"-35.270514","149.132832"
"37778","R1-2","REGULATORY SIGN","MOVEMENT SERIES","GIVE WAY","FRANKLIN","JENNIFER RANKIN LANE","GIVE WAY",,"1",,"-35.199387","149.14147"
"51981","R2-17","REGULATORY SIGN","DIRECTION SERIES","ONE WAY (FORWARD)","BRADDON","DOONKUNA STREET 21-35","ONE WAY (FORWARD)",,"1",,"-35.27632","149.137019"
"33229","R2-3(L)","REGULATORY SIGN","DIRECTION SERIES","KEEP LEFT","BANKS","WIBURD STREET","KEEP LEFT",,"1",,"-35.469922","149.097991"
"40227","W5-34","WARNING SIGN","ROAD OBSTACLE SERIES","MERGING TRAFFIC","CANBERRA CENTRAL (RURAL DIST.)","GLENLOCH INTERCHANGE","MERGING TRAFFIC",,"1",,"-35.284637","149.089609"
"39318","W5-7","WARNING SIGN","ROAD OBSTACLE SERIES","FLOODWAY","GUNGAHLIN","THE VALLEY AVENUE","FLOODWAY",,"1",,"-35.187233","149.124052"
"50707","R5-40","REGULATORY SIGN","PARKING SERIES","NO PARKING","BARTON","MENINDEE DRIVE","NO PARKING",,"1",,"-35.303775","149.152074"
"51942","R5-35","REGULATORY SIGN","PARKING SERIES","NO STOPPING","CAMPBELL","SAVIGE STREET","NO STOPPING",,"1",,"-35.286416","149.148996"
"51149","R5-35","REGULATORY SIGN","PARKING SERIES","NO STOPPING","CITY","RUDD STREET","NO STOPPING",,"1",,"-35.276867","149.126248"
"50016","R5-2/1","REGULATORY SIGN","PARKING SERIES","TIME LIMIT","FYSHWICK","TENNANT STREET","2HR - 7.30AM-6PM MON-FRI PUB HOL EXC","2 HOUR","1",,"-35.326507","149.186342"
"52102","R2-4","REGULATORY SIGN","DIRECTION SERIES","NO ENTRY","PARKES","WENDOUREE DRIVE","NO ENTRY",,"1",,"-35.298289","149.143447"
"37139","R1-1","REGULATORY SIGN","MOVEMENT SERIES","STOP SIGN","FORDE","LOMA RUDDUCK STREET","STOP SIGN",,"1",,"-35.174534","149.146486"
"40921","G9-57","GUIDE SIGN","TRAFFIC INSTRUCTION SERIES","WATCH FOR CYCLISTS","LYNEHAM","FLEMINGTON ROAD","WATCH FOR CYCLISTS",,"1",,"-35.232048","149.145027"
"35392","R5-35","REGULATORY SIGN","PARKING SERIES","NO STOPPING","CAMPBELL","ANZAC PARADE","NO STOPPING",,"1",,"-35.285359","149.145113"
"45754","R5-20","REGULATORY SIGN","PARKING SERIES","BUS ZONE","CASEY","PLIMSOLL DRIVE","BUS ZONE",,"1",,"-35.16229","149.098208"
"48525","R1-2","REGULATORY SIGN","MOVEMENT SERIES","GIVE WAY","FORDE","JESSIE STREET","GIVE WAY",,"1",,"-35.164677","149.143454"
"51451","G5-1","GUIDE SIGN","STREET NAME AND PEDESTRIAN DIRECTION SERIES","STREET NAME","BELCONNEN","NETTLEFOLD STREET","STREET NAME",,"1",,"-35.240932","149.05875"
"39332","R5-36/4","REGULATORY SIGN","PARKING SERIES","NO STOPPING","GUNGAHLIN","DELMA VIEW","NO STOPPING - 8AM-9.30AM 2.30PM-4PM SCHOOL DAYS",,"1",,"-35.186907","149.124666"
"36252","W6-9","WARNING SIGN","PEDESTRIAN, BICYCLE AND SCHOOL SERIES","PEDESTRIANS AND BICYCLES","CITY","ALLARA STREET","PEDESTRIANS AND BICYCLES",,"1",,"-35.285348","149.130953"
"44146","R5-10/1","REGULATORY SIGN","PARKING SERIES","NO TIME STATED","WANNIASSA","COMRIE STREET","PARKING - MOTOR BIKES ONLY",,"1",,"-35.403113","149.099169"
"48050","G5-1","GUIDE SIGN","STREET NAME AND PEDESTRIAN DIRECTION SERIES","STREET NAME","BARTON","KINGS AVENUE","STREET NAME",,"1",,"-35.303658","149.136132"
"47305","W2-7","WARNING SIGN","INTERSECTION AND JUNCTION SERIES","ROUNDABOUT (Ahead)","CALWELL","WERE STREET","ROUNDABOUT (Ahead)",,"1",,"-35.43594","149.112955"
"37995","G5-1","GUIDE SIGN","STREET NAME AND PEDESTRIAN DIRECTION SERIES","STREET NAME","FRASER","SHAKESPEARE CRESCENT","STREET NAME",,"1",,"-35.190802","149.037903"
"49648","R5-41/31","REGULATORY SIGN","PARKING SERIES","NO PARKING","HUME","MONARO HIGHWAY","NO PARKING - DIFF HOURS",,"1",,"-35.393162","149.159833"
"36543","R2-6(L)","REGULATORY SIGN","DIRECTION SERIES","NO LEFT TURN","CURTIN","CARRUTHERS STREET","NO LEFT TURN",,"1",,"-35.326346","149.086813"
"41243","R5-40","REGULATORY SIGN","PARKING SERIES","NO PARKING","CANBERRA AIRPORT","RICHMOND AVENUE","NO PARKING",,"1",,"-35.305175","149.201466"
"36224","R5-20","REGULATORY SIGN","PARKING SERIES","BUS ZONE","CITY","ALLARA STREET","BUS ZONE",,"1",,"-35.285853","149.13202"
"33001","R5-3/1","REGULATORY SIGN","PARKING SERIES","TIME LIMIT","ACTON","KUTTABUL PLACE","3HR 7.30AM-6PM MON-FRI PUB HOL EXC","3 HOUR","1",,"-35.28669","149.12603"
"34705","R2-2(L)","REGULATORY SIGN","DIRECTION SERIES","ONE WAY - LEFT","BRADDON","GIRRAHWEEN STREET","ONE WAY - LEFT",,"1",,"-35.269443","149.139738"
"43270","W6-2","WARNING SIGN","PEDESTRIAN, BICYCLE AND SCHOOL SERIES","PEDESTRIAN CROSSING AHEAD","PHILLIP","TOWNSHEND STREET","PEDESTRIAN CROSSING AHEAD",,"1",,"-35.352288","149.08817"
"42347","R3-1","REGULATORY SIGN","PEDESTRIAN SERIES","PEDESTRIAN CROSSING","PALMERSTON","KOSCIUSZKO AVENUE","PEDESTRIAN CROSSING",,"1",,"-35.197603","149.120815"
"39563","R1-3","REGULATORY SIGN","MOVEMENT SERIES","ROUNDABOUT","CASEY","NEIL CURRIE STREET","ROUNDABOUT",,"1",,"-35.176848","149.091254"
"42265","D4-6","HAZARD MARKER",,"CHEVRON ALIGNMENT MARKER","PADDYS RIVER (RURAL DIST.)","POINT HUT ROAD","CHEVRON ALIGNMENT MARKER",,"1",,"-35.449173","149.047764"
"47969","R5-2","REGULATORY SIGN","PARKING SERIES","TIME LIMIT","BRUCE","BAUDINETTE CIRCUIT","2HR","2 HOUR","1",,"-35.244205","149.092211"
"40097","R5-40","REGULATORY SIGN","PARKING SERIES","NO PARKING","HUGHES","GROOM STREET","NO PARKING",,"1",,"-35.330715","149.088635"
"42894","R5-40","REGULATORY SIGN","PARKING SERIES","NO PARKING","PARKES","BARRINE DRIVE","NO PARKING",,"1",,"-35.290585","149.127913"
"44636","R4-1(40)","REGULATORY SIGN","SPEED SERIES","SPEED RESTRICTION (40)","BARTON","JOHN MCEWEN CRESCENT","SPEED RESTRICTION (40)","40 km/h","1",,"-35.309286","149.131534"
"33124","R2-3(L)","REGULATORY SIGN","DIRECTION SERIES","KEEP LEFT","AINSLIE","BONNEY STREET","KEEP LEFT",,"1",,"-35.261355","149.140617"
"48451","R4-1(80)","REGULATORY SIGN","SPEED SERIES","SPEED RESTRICTION (80)","TUGGERANONG (RURAL DIST.)","SULWOOD DRIVE","SPEED RESTRICTION (80)","80 km/h","1",,"-35.387363","149.0998"
"37384","R1-1","REGULATORY SIGN","MOVEMENT SERIES","STOP SIGN","FORDE","LOMAX STREET","STOP SIGN",,"1",,"-35.172394","149.142796"
"34617","D4-1-1","HAZARD MARKER",,"UNIDIRECTIONAL HAZARD MARKER","BOOTH (RURAL DIST.)","BOBOYAN ROAD","UNIDIRECTIONAL HAZARD MARKER",,"1",,"-35.687993","149.002244"
"48739","R2-3/1(L)","REGULATORY SIGN","DIRECTION SERIES","KEEP LEFT (HORSE SHOE)","HOLDER","DIXON DRIVE","KEEP LEFT (HORSE SHOE)",,"1",,"-35.329763","149.043694"
"46482","W1-3","WARNING SIGN","ALIGNMENT SERIES","CURVE (symbolic - L & R)","FRANKLIN","CLARE BURTON CRESCENT","CURVE (symbolic - L & R)",,"1",,"-35.19856","149.147477"
"52320","R5-22/32","REGULATORY SIGN","PARKING SERIES","PERMIT ZONE","CANBERRA AIRPORT","PEARCE AVENUE","PERMIT ZONE - AIRPORT PERMIT HOLDERS, DISPLAY PERMIT",,"1",,"-35.301385","149.202259"
"45831","D4-1-1","HAZARD MARKER",,"UNIDIRECTIONAL HAZARD MARKER","CASEY","CLARRIE HERMES DRIVE","UNIDIRECTIONAL HAZARD MARKER",,"1",,"-35.176841","149.095236"
"37931","G5-1","GUIDE SIGN","STREET NAME AND PEDESTRIAN DIRECTION SERIES","STREET NAME","FRANKLIN","CHRISTINA STEAD STREET","STREET NAME",,"1",,"-35.203194","149.143756"
"46663","R1-2","REGULATORY SIGN","MOVEMENT SERIES","GIVE WAY","CRACE","VANDYKE STREET","GIVE WAY",,"1",,"-35.203791","149.1042"
"52565","R5-1/1","REGULATORY SIGN","PARKING SERIES","TIME LIMIT","BELCONNEN","OATLEY COURT","1HR - 7.30AM-6PM MON-FRI PUB HOL EXC","1 HOUR","1",,"-35.241373","149.059849"
"44247","R2-3/1(L)","REGULATORY SIGN","DIRECTION SERIES","KEEP LEFT (HORSE SHOE)","WESTON","HEYSEN STREET","KEEP LEFT (HORSE SHOE)",,"1",,"-35.333532","149.061281"
"40687","R2-3(L)","REGULATORY SIGN","DIRECTION SERIES","KEEP LEFT","KINGSTON","MILDURA STREET","KEEP LEFT",,"1",,"-35.320556","149.14818"
"33631","R5-22/1","REGULATORY SIGN","PARKING SERIES","PERMIT ZONE","BELCONNEN","OATLEY COURT","PERMIT ZONE - DISABLED PERSONS ONLY DISPLAY PERMIT",,"1",,"-35.242329","149.058"
"49516","G9-42","GUIDE SIGN","TRAFFIC INSTRUCTION SERIES","ADVANCED LANE DESIGNATION","SYMONSTON","MONARO HIGHWAY","ADVANCED LANE DESIGNATION",,"1",,"-35.354329","149.164706"
"36601","R5-35","REGULATORY SIGN","PARKING SERIES","NO STOPPING","DEAKIN","KING STREET","NO STOPPING",,"1",,"-35.322818","149.092356"
"51649","R1-3","REGULATORY SIGN","MOVEMENT SERIES","ROUNDABOUT","HARRISON","ALBATROSS CRESCENT","ROUNDABOUT",,"1",,"-35.209691","149.156688"
"49789","R2-2(R)","REGULATORY SIGN","DIRECTION SERIES","ONE WAY - RIGHT","BARTON","BOWEN DRIVE","ONE WAY - RIGHT",,"1",,"-35.306475","149.139863"
"52944","R5-10/1","REGULATORY SIGN","PARKING SERIES","NO TIME STATED","BELCONNEN","EMU BANK","PARKING - MOTOR BIKES ONLY",,"1",,"-35.236085","149.068781"
"37464","G5-1","GUIDE SIGN","STREET NAME AND PEDESTRIAN DIRECTION SERIES","STREET NAME","FORDE","DORIS TURNER STREET","STREET NAME",,"1",,"-35.169628","149.148915"
"43713","R4-1(60)","REGULATORY SIGN","SPEED SERIES","SPEED RESTRICTION (60)","RUSSELL","CONSTITUTION AVENUE","SPEED RESTRICTION (60)","60 km/h","1",,"-35.296556","149.15278"
