"camera_type","camera_location_code","location_code","latitude","longitude","location_description","location","decommissioned_camera_date"
"MOBILE SPEED CAMERA","0002O","0002O","-35.24812","149.14928","170 Antill St, Downer ACT 2602, Australia","(-35.24812, 149.14928)",
"MOBILE SPEED CAMERA","0002P","0002P","-35.248919999999998","149.14296999999999","97 Antill St, Downer ACT 2602, Australia","(-35.24892, 149.14297)",
"MOBILE SPEED CAMERA","0002Q","0002Q","-35.24879","149.14273","95 Antill St, Downer ACT 2602, Australia","(-35.24879, 149.14273)",
"MOBILE SPEED CAMERA","0003B","0003B","-35.379289999999997","149.09316000000001","Athllon Dr, Torrens ACT 2607, Australia","(-35.37929, 149.09316)",
"MOBILE SPEED CAMERA","0003C","0003C","-35.373899999999999","149.09302","Athllon Dr, Farrer ACT 2607, Australia","(-35.3739, 149.09302)",
"MOBILE SPEED CAMERA","0003D","0003D","-35.373289999999997","149.09272000000001","Athllon Dr, Torrens ACT 2607, Australia","(-35.37329, 149.09272)",
"MOBILE SPEED CAMERA","0003E","0003E","-35.375680000000003","149.09308999999999","Athllon Dr, Farrer ACT 2607, Australia","(-35.37568, 149.09309)",
"MOBILE SPEED CAMERA","0003G","0003G","-35.380319999999998","149.09371999999999","Athllon Dr, Farrer ACT 2607, Australia","(-35.38032, 149.09372)",
"MOBILE SPEED CAMERA","0003H","0003H","-35.380070000000003","149.09397000000001","Athllon Dr, Farrer ACT 2607, Australia","(-35.38007, 149.09397)",
"MOBILE SPEED CAMERA","0004A","0004A","-35.26052","149.09898000000001","Belconnen Way, Bruce ACT 2617, Australia","(-35.26052, 149.09898)",
"MOBILE SPEED CAMERA","0004B","0004B","-35.26032","149.09891999999999","Belconnen Way, Bruce ACT 2617, Australia","(-35.26032, 149.09892)",
"MOBILE SPEED CAMERA","0004C","0004C","-35.260129999999997","149.09487999999999","Belconnen Way, Bruce ACT 2617, Australia","(-35.26013, 149.09488)",
"MOBILE SPEED CAMERA","0004D","0004D","-35.259749999999997","149.09446","Belconnen Way, Bruce ACT 2617, Australia","(-35.25975, 149.09446)",
"MOBILE SPEED CAMERA","0004E","0004E","-35.255470000000003","149.08743999999999","Belconnen Way, Bruce ACT 2617, Australia","(-35.25547, 149.08744)",
"MOBILE SPEED CAMERA","0004G","0004G","-35.251809999999999","149.07945000000001","Belconnen Way, Bruce ACT 2617, Australia","(-35.25181, 149.07945)",
"MOBILE SPEED CAMERA","0004H","0004H","-35.251849999999997","149.0804","Belconnen Way, Bruce ACT 2617, Australia","(-35.25185, 149.0804)",
"MOBILE SPEED CAMERA","0004I","0004I","-35.251150000000003","149.07758999999999","Belconnen Way, Bruce ACT 2617, Australia","(-35.25115, 149.07759)",
"MOBILE SPEED CAMERA","0004J","0004J","-35.250909999999998","149.07757000000001","Belconnen Way, Bruce ACT 2617, Australia","(-35.25091, 149.07757)",
"MOBILE SPEED CAMERA","0004K","0004K","-35.24868","149.06943000000001","Belconnen Way, Belconnen ACT 2617, Australia","(-35.24868, 149.06943)",
"MOBILE SPEED CAMERA","0004L","0004L","-35.248489999999997","149.06958","Belconnen Way, Belconnen ACT 2617, Australia","(-35.24849, 149.06958)",
"MOBILE SPEED CAMERA","0004M","0004M","-35.245800000000003","149.06197","Belconnen Way, Belconnen ACT 2617, Australia","(-35.2458, 149.06197)",
"MOBILE SPEED CAMERA","0004N","0004N","-35.245899999999999","149.06263000000001","Belconnen Way, Belconnen ACT 2617, Australia","(-35.2459, 149.06263)",
"MOBILE SPEED CAMERA","0004O","0004O","-35.244210000000002","149.05857","Belconnen Way, Belconnen ACT 2617, Australia","(-35.24421, 149.05857)",
"MOBILE SPEED CAMERA","0004P","0004P","-35.244439999999997","149.0598","Belconnen Way, Belconnen ACT 2617, Australia","(-35.24444, 149.0598)",
"MOBILE SPEED CAMERA","0004R","0004R","-35.245179999999998","149.06134","Belconnen Way, Belconnen ACT 2617, Australia","(-35.24518, 149.06134)",
"MOBILE SPEED CAMERA","0004S","0004S","-35.248829999999998","149.07167999999999","Belconnen Way, Belconnen ACT 2617, Australia","(-35.24883, 149.07168)",
"MOBILE SPEED CAMERA","0004T","0004T","-35.24897","149.07149999999999","Belconnen Way, Belconnen ACT 2617, Australia","(-35.24897, 149.0715)",
"MOBILE SPEED CAMERA","0004U","0004U","-35.252189999999999","149.08216999999999","Belconnen Way, Bruce ACT 2617, Australia","(-35.25219, 149.08217)",
"MOBILE SPEED CAMERA","0004V","0004V","-35.252279999999999","149.08175","Belconnen Way, Bruce ACT 2617, Australia","(-35.25228, 149.08175)",
"MOBILE SPEED CAMERA","0004Y","0004Y","-35.258650000000003","149.09261000000001","Belconnen Way, Bruce ACT 2617, Australia","(-35.25865, 149.09261)",
"MOBILE SPEED CAMERA","0004Z","0004Z","-35.25994","149.09585000000001","Belconnen Way, Bruce ACT 2617, Australia","(-35.25994, 149.09585)",
"MOBILE SPEED CAMERA","0004Z1","0004Z1","-35.26","149.10064","Belconnen Way, Bruce ACT 2617, Australia","(-35.26, 149.10064)",
"MOBILE SPEED CAMERA","0004Z2","0004Z2","-35.260240000000003","149.09970000000001","Belconnen Way, Bruce ACT 2617, Australia","(-35.26024, 149.0997)",
"MOBILE SPEED CAMERA","0005A","0005A","-35.308419999999998","149.13910000000001","3-9 Bowen Dr, Barton ACT 2600, Australia","(-35.30842, 149.1391)",
"MOBILE SPEED CAMERA","0005B","0005B","-35.305909999999997","149.13967","9 Bowen Dr, Barton ACT 2600, Australia","(-35.30591, 149.13967)",
"MOBILE SPEED CAMERA","0006A","0006A","-35.29354","149.03593000000001","201 Coppins Crossing Rd, Denman Prospect ACT 2611, Australia","(-35.29354, 149.03593)",
"MOBILE SPEED CAMERA","0006C","0006C","-35.304749999999999","149.03109000000001","John Gorton Dr, Denman Prospect ACT 2611, Australia","(-35.30475, 149.03109)",
"MOBILE SPEED CAMERA","0006D","0006D","-35.292789999999997","149.03621000000001","201 Coppins Crossing Rd, Denman Prospect ACT 2611, Australia","(-35.29279, 149.03621)",
"MOBILE SPEED CAMERA","0006E","0006E","-35.274839999999998","149.04666","400 Coppins Crossing Rd, Molonglo Valley ACT 2611, Australia","(-35.27484, 149.04666)",
"MOBILE SPEED CAMERA","0006F","0006F","-35.271349999999998","149.05033","Coppins Crossing Rd, Molonglo Valley ACT 2611, Australia","(-35.27135, 149.05033)",
"MOBILE SPEED CAMERA","0007A","0007A","-35.39358","149.07024999999999","Drakeford Dr, Kambah ACT 2902, Australia","(-35.39358, 149.07025)",
"MOBILE SPEED CAMERA","0007B","0007B","-35.393160000000002","149.07029","Drakeford Dr, Kambah ACT 2902, Australia","(-35.39316, 149.07029)",
"MOBILE SPEED CAMERA","0007C","0007C","-35.38908","149.0658","Drakeford Dr, Kambah ACT 2902, Australia","(-35.38908, 149.0658)",
"MOBILE SPEED CAMERA","0008A","0008A","-35.399889999999999","149.1061","Erindale Dr, Fadden ACT 2904, Australia","(-35.39989, 149.1061)",
"MOBILE SPEED CAMERA","0008B","0008B","-35.397880000000001","149.10498000000001","Erindale Dr, Fadden ACT 2904, Australia","(-35.39788, 149.10498)",
"MOBILE SPEED CAMERA","0009A","0009A","-35.208910000000003","149.02705","111 Florey Dr, MacGregor ACT 2615, Australia","(-35.20891, 149.02705)",
"MOBILE SPEED CAMERA","0009B","0009B","-35.21819","149.01942","7 Florey Dr, MacGregor ACT 2615, Australia","(-35.21819, 149.01942)",
"MOBILE SPEED CAMERA","0009D","0009D","-35.207430000000002","149.02678","123 Florey Dr, MacGregor ACT 2615, Australia","(-35.20743, 149.02678)",
"MOBILE SPEED CAMERA","0010A","0010A","-35.208910000000003","149.03699","Ginninderra Dr, Flynn ACT 2615, Australia","(-35.20891, 149.03699)",
"MOBILE SPEED CAMERA","0010B","0010B","-35.209139999999998","149.03685999999999","Ginninderra Dr, Flynn ACT 2615, Australia","(-35.20914, 149.03686)",
"MOBILE SPEED CAMERA","0010C","0010C","-35.212310000000002","149.03827000000001","Ginninderra Dr, Flynn ACT 2615, Australia","(-35.21231, 149.03827)",
"MOBILE SPEED CAMERA","0010D","0010D","-35.216099999999997","149.04150999999999","Ginninderra Dr, Flynn ACT 2615, Australia","(-35.2161, 149.04151)",
"MOBILE SPEED CAMERA","0010E","0010E","-35.216169999999998","149.04125999999999","Ginninderra Dr, Flynn ACT 2615, Australia","(-35.21617, 149.04126)",
"MOBILE SPEED CAMERA","0010F","0010F","-35.214709999999997","149.03897000000001","Ginninderra Dr, Flynn ACT 2615, Australia","(-35.21471, 149.03897)",
"MOBILE SPEED CAMERA","0010G","0010G","-35.214460000000003","149.03899000000001","Ginninderra Dr, Flynn ACT 2615, Australia","(-35.21446, 149.03899)",
"MOBILE SPEED CAMERA","0010H","0010H","-35.211010000000002","149.03691000000001","Ginninderra Dr, Flynn ACT 2615, Australia","(-35.21101, 149.03691)",
"MOBILE SPEED CAMERA","0011B","0011B","-35.243569999999998","149.11314999999999","Ginninderra Dr, O'Connor ACT 2602, Australia","(-35.24357, 149.11315)",
"MOBILE SPEED CAMERA","0011D","0011D","-35.242919999999998","149.12300999999999","Ginninderra Dr, O'Connor ACT 2602, Australia","(-35.24292, 149.12301)",
"MOBILE SPEED CAMERA","0011E","0011E","-35.243220000000001","149.12177","Ginninderra Dr, O'Connor ACT 2602, Australia","(-35.24322, 149.12177)",
"MOBILE SPEED CAMERA","0011F","0011F","-35.243180000000002","149.12002000000001","Ginninderra Dr, O'Connor ACT 2602, Australia","(-35.24318, 149.12002)",
"MOBILE SPEED CAMERA","0011H","0011H","-35.243519999999997","149.11250000000001","Ginninderra Dr, O'Connor ACT 2602, Australia","(-35.24352, 149.1125)",
"MOBILE SPEED CAMERA","0012A","0012A","-35.187600000000003","149.12120999999999","Gungahlin Dr, Gungahlin ACT 2912, Australia","(-35.1876, 149.12121)",
"MOBILE SPEED CAMERA","0012B","0012B","-35.191000000000003","149.12533999999999","Gungahlin Dr, Gungahlin ACT 2912, Australia","(-35.191, 149.12534)",
"MOBILE SPEED CAMERA","0012C","0012C","-35.195839999999997","149.12982","Gungahlin Dr, Gungahlin ACT 2912, Australia","(-35.19584, 149.12982)",
"MOBILE SPEED CAMERA","0012D","0012D","-35.204120000000003","149.13265000000001","Gungahlin Dr, Gungahlin ACT 2912, Australia","(-35.20412, 149.13265)",
"MOBILE SPEED CAMERA","0012E","0012E","-35.190420000000003","149.12463","Gungahlin Dr, Gungahlin ACT 2912, Australia","(-35.19042, 149.12463)",
"MOBILE SPEED CAMERA","0012F","0012F","-35.196669999999997","149.13033999999999","Gungahlin Dr, Gungahlin ACT 2912, Australia","(-35.19667, 149.13034)",
"MOBILE SPEED CAMERA","0012G","0012G","-35.200890000000001","149.13211999999999","Gungahlin Dr, Gungahlin ACT 2912, Australia","(-35.20089, 149.13212)",
"MOBILE SPEED CAMERA","0012H","0012H","-35.205500000000001","149.13265000000001","Gungahlin Dr, Gungahlin ACT 2912, Australia","(-35.2055, 149.13265)",
"MOBILE SPEED CAMERA","0012I","0012I","-35.196103520000001","149.12972619999999","Gungahlin Dr, Gungahlin ACT 2912, Australia","(-35.19610352, 149.1297262)",
"MOBILE SPEED CAMERA","0012J","0012J","-35.194859999999998","149.12889100000001","Gungahlin Dr, Gungahlin ACT 2912, Australia","(-35.19486, 149.128891)",
"MOBILE SPEED CAMERA","0012K","0012K","-35.192278530000003","149.12650049999999","Gungahlin Dr, Gungahlin ACT 2912, Australia","(-35.19227853, 149.1265005)",
"MOBILE SPEED CAMERA","0012L","0012L","-35.190537880000001","149.12443379999999","Gungahlin Dr, Gungahlin ACT 2912, Australia","(-35.19053788, 149.1244338)",
"MOBILE SPEED CAMERA","0012M","0012M","-35.180415000000004","149.10883699999999","Gungahlin Dr, Ngunnawal ACT 2913, Australia","(-35.180415, 149.108837)",
"MOBILE SPEED CAMERA","0012N","0012N","-35.181260000000002","149.10990699999999","Gungahlin Dr, Ngunnawal ACT 2913, Australia","(-35.18126, 149.109907)",
"MOBILE SPEED CAMERA","0013A","0013A","-35.344169999999998","149.15038000000001","Hindmarsh Dr, Symonston ACT 2609, Australia","(-35.34417, 149.15038)",
"MOBILE SPEED CAMERA","0013B","0013B","-35.344670000000001","149.14995999999999","Hindmarsh Dr, Symonston ACT 2609, Australia","(-35.34467, 149.14996)",
"MOBILE SPEED CAMERA","0013C","0013C","-35.344569999999997","149.14973000000001","Hindmarsh Dr, Symonston ACT 2609, Australia","(-35.34457, 149.14973)",
"MOBILE SPEED CAMERA","0014A","0014A","-35.349089999999997","149.08742000000001","Hindmarsh Dr, Phillip ACT 2606, Australia","(-35.34909, 149.08742)",
"MOBILE SPEED CAMERA","0014B","0014B","-35.348889999999997","149.08726999999999","Hindmarsh Dr, Phillip ACT 2606, Australia","(-35.34889, 149.08727)",
"MOBILE SPEED CAMERA","0014C","0014C","-35.349020000000003","149.0855","103 Hindmarsh Dr, Phillip ACT 2606, Australia","(-35.34902, 149.0855)",
"MOBILE SPEED CAMERA","0014D","0014D","-35.34883","149.08530999999999","103 Hindmarsh Dr, Phillip ACT 2606, Australia","(-35.34883, 149.08531)",
"MOBILE SPEED CAMERA","0014E","0014E","-35.347850000000001","149.0795","Hindmarsh Dr, Chifley ACT 2606, Australia","(-35.34785, 149.0795)",
"MOBILE SPEED CAMERA","0014F","0014F","-35.34778","149.07348999999999","Hindmarsh Dr, Chifley ACT 2606, Australia","(-35.34778, 149.07349)",
"MOBILE SPEED CAMERA","0014G","0014G","-35.347000000000001","149.06245000000001","Hindmarsh Dr, Weston ACT 2611, Australia","(-35.347, 149.06245)",
"MOBILE SPEED CAMERA","0014H","0014H","-35.346150000000002","149.06028000000001","Hindmarsh Dr, Weston ACT 2611, Australia","(-35.34615, 149.06028)",
"MOBILE SPEED CAMERA","0014I","0014I","-35.344479999999997","149.05325999999999","Hindmarsh Dr, Weston ACT 2611, Australia","(-35.34448, 149.05326)",
"MOBILE SPEED CAMERA","0014J","0014J","-35.342129999999997","149.04301000000001","217 Hindmarsh Dr, Rivett ACT 2611, Australia","(-35.34213, 149.04301)",
"MOBILE SPEED CAMERA","0014K","0014K","-35.342350000000003","149.03773000000001","257 Hindmarsh Dr, Rivett ACT 2611, Australia","(-35.34235, 149.03773)",
"MOBILE SPEED CAMERA","0015A","0015A","-35.198149999999998","149.06083000000001","225 Kingsford Smith Dr, Spence ACT 2615, Australia","(-35.19815, 149.06083)",
"MOBILE SPEED CAMERA","0015B","0015B","-35.194220000000001","149.06092000000001","265 Kingsford Smith Dr, Spence ACT 2615, Australia","(-35.19422, 149.06092)",
"MOBILE SPEED CAMERA","0015C","0015C","-35.199129999999997","149.06186","221 Kingsford Smith Dr, Spence ACT 2615, Australia","(-35.19913, 149.06186)",
"MOBILE SPEED CAMERA","0015D","0015D","-35.203119999999998","149.05727999999999","142 Kingsford Smith Dr, Melba ACT 2615, Australia","(-35.20312, 149.05728)",
"MOBILE SPEED CAMERA","0015E","0015E","-35.202970000000001","149.05394000000001","120 Kingsford Smith Dr, Melba ACT 2615, Australia","(-35.20297, 149.05394)",
"MOBILE SPEED CAMERA","0015F","0015F","-35.213070000000002","149.04722000000001","Kingsford Smith Dr, Melba ACT 2615, Australia","(-35.21307, 149.04722)",
"MOBILE SPEED CAMERA","0015G","0015G","-35.221130000000002","149.04042000000001","Kingsford Smith Dr, Florey ACT 2615, Australia","(-35.22113, 149.04042)",
"MOBILE SPEED CAMERA","0015H","0015H","-35.2256","149.03672","Kingsford Smith Dr, Florey ACT 2615, Australia","(-35.2256, 149.03672)",
"MOBILE SPEED CAMERA","0015I","0015I","-35.233280000000001","149.03422","Kingsford Smith Dr, Scullin ACT 2614, Australia","(-35.23328, 149.03422)",
"MOBILE SPEED CAMERA","0015J","0015J","-35.236229999999999","149.03290000000001","Kingsford Smith Dr, Scullin ACT 2614, Australia","(-35.23623, 149.0329)",
"MOBILE SPEED CAMERA","0015K","0015K","-35.21208","149.04775000000001","Kingsford Smith Dr, Melba ACT 2615, Australia","(-35.21208, 149.04775)",
"MOBILE SPEED CAMERA","0016A","0016A","-35.295169999999999","149.0744","420 Lady Denman Dr, Molonglo Valley ACT 2611, Australia","(-35.29517, 149.0744)",
"MOBILE SPEED CAMERA","0016B","0016B","-35.306660000000001","149.07511","Oakvale, 592 Lady Denman Dr, Australian Capital Territory 2611, Australia","(-35.30666, 149.07511)",
"MOBILE SPEED CAMERA","0016D","0016D","-35.309919999999998","149.07826","592 Lady Denman Dr, Yarralumla ACT 2600, Australia","(-35.30992, 149.07826)",
"MOBILE SPEED CAMERA","0016G","0016G","-35.285769999999999","149.10114999999999","Lady Denman Dr, Acton ACT 2601, Australia","(-35.28577, 149.10115)",
"MOBILE SPEED CAMERA","0016H","0016H","-35.28557","149.09073000000001","Atsic Culture Centre, 245 Lady Denman Dr, Australian Capital Territory 2600, Australia","(-35.28557, 149.09073)",
"MOBILE SPEED CAMERA","0016I","0016I","-35.288080000000001","149.08338000000001","Atsic Culture Centre, 245 Lady Denman Dr, Australian Capital Territory 2600, Australia","(-35.28808, 149.08338)",
"MOBILE SPEED CAMERA","0016J","0016J","-35.286349999999999","149.08505","Atsic Culture Centre, 245 Lady Denman Dr, Australian Capital Territory 2600, Australia","(-35.28635, 149.08505)",
"MOBILE SPEED CAMERA","0017A","0017A","-35.384860000000003","149.1206","Long Gully Rd, Jerrabomberra ACT 2620, Australia","(-35.38486, 149.1206)",
"MOBILE SPEED CAMERA","0017B","0017B","-35.388689999999997","149.12788","Long Gully Rd, Canberra ACT 2901, Australia","(-35.38869, 149.12788)",
"MOBILE SPEED CAMERA","0017D","0017D","-35.38897","149.12730999999999","Long Gully Rd, Canberra ACT 2901, Australia","(-35.38897, 149.12731)",
"MOBILE SPEED CAMERA","0017E","0017E","-35.38908","149.13325","Long Gully Rd, Canberra ACT 2901, Australia","(-35.38908, 149.13325)",
"MOBILE SPEED CAMERA","0018A","0018A","-35.351979999999998","149.08528999999999","Canberra Star Motors, 164 Melrose Dr, Phillip ACT 2606, Australia","(-35.35198, 149.08529)",
"MOBILE SPEED CAMERA","0018B","0018B","-35.353729999999999","149.08591999999999","152-158 Melrose Dr, Phillip ACT 2606, Australia","(-35.35373, 149.08592)",
"MOBILE SPEED CAMERA","0018C","0018C","-35.353920000000002","149.08598000000001","152 Melrose Dr, Phillip ACT 2606, Australia","(-35.35392, 149.08598)",
"MOBILE SPEED CAMERA","0018E","0018E","-35.354860000000002","149.08631","150 Melrose Dr, Phillip ACT 2606, Australia","(-35.35486, 149.08631)",
"MOBILE SPEED CAMERA","0018F","0018F","-35.35727","149.08930000000001","142 Melrose Dr, Phillip ACT 2606, Australia","(-35.35727, 149.0893)",
"MOBILE SPEED CAMERA","0018G","0018G","-35.343040000000002","149.08248","Melrose Dr, Phillip ACT 2606, Australia","(-35.34304, 149.08248)",
"MOBILE SPEED CAMERA","0018H","0018H","-35.34534","149.08294000000001","Woden Gardens, 179 Melrose Dr, Lyons ACT 2606, Australia","(-35.34534, 149.08294)",
"MOBILE SPEED CAMERA","0020A","0020A","-35.352379999999997","149.16479000000001","Philmanda Park, 10494 Monaro Hwy, Jerrabomberra NSW 2619, Australia","(-35.35238, 149.16479)",
"MOBILE SPEED CAMERA","0020C","0020C","-35.364930000000001","149.16758999999999","10400 Monaro Hwy, Symonston ACT 2609, Australia","(-35.36493, 149.16759)",
"MOBILE SPEED CAMERA","0020E","0020E","-35.376399999999997","149.16970000000001","Alexander Maconochie Centre, 10400 Monaro Hwy, Hume ACT 2620, Australia","(-35.3764, 149.1697)",
"MOBILE SPEED CAMERA","0020G","0020G","-35.390659999999997","149.16372999999999","Monaro Hwy, Hume ACT 2620, Australia","(-35.39066, 149.16373)",
"MOBILE SPEED CAMERA","0020H","0020H","-35.390059999999998","149.16425000000001","Monaro Hwy, Hume ACT 2620, Australia","(-35.39006, 149.16425)",
"MOBILE SPEED CAMERA","0020I","0020I","-35.394880000000001","149.15771000000001","Monaro Hwy, Hume ACT 2620, Australia","(-35.39488, 149.15771)",
"MOBILE SPEED CAMERA","0020J","0020J","-35.39584","149.15602999999999","Monaro Hwy, Hume ACT 2620, Australia","(-35.39584, 149.15603)",
"MOBILE SPEED CAMERA","0020M","0020M","-35.39931","149.15051","Monaro Hwy, Canberra ACT 2901, Australia","(-35.39931, 149.15051)",
"MOBILE SPEED CAMERA","0020N","0020N","-35.399340000000002","149.15084999999999","Monaro Hwy, Canberra ACT 2901, Australia","(-35.39934, 149.15085)",
"MOBILE SPEED CAMERA","0020S","0020S","-35.373660000000001","149.16848999999999","Alexander Maconochie Centre, 10400 Monaro Hwy, Hume ACT 2620, Australia","(-35.37366, 149.16849)",
"MOBILE SPEED CAMERA","0020T","0020T","-35.373600000000003","149.1687","Alexander Maconochie Centre, 10400 Monaro Hwy, Hume ACT 2620, Australia","(-35.3736, 149.1687)",
"MOBILE SPEED CAMERA","0020U","0020U","-35.36401","149.16670999999999","10423 Monaro Hwy, Symonston ACT 2609, Australia","(-35.36401, 149.16671)",
"MOBILE SPEED CAMERA","0020V","0020V","-35.36262","149.16669999999999","10423 Monaro Hwy, Symonston ACT 2609, Australia","(-35.36262, 149.1667)",
"MOBILE SPEED CAMERA","0020W","0020W","-35.355600000000003","149.16504","Philmanda Park, 10494 Monaro Hwy, Jerrabomberra NSW 2619, Australia","(-35.3556, 149.16504)",
"MOBILE SPEED CAMERA","0020X","0020X","-35.355130000000003","149.16515999999999","Philmanda Park, 10494 Monaro Hwy, Jerrabomberra NSW 2619, Australia","(-35.35513, 149.16516)",
"MOBILE SPEED CAMERA","0021A","0021A","-35.373109999999997","149.13219000000001","385 Mugga Ln, Jerrabomberra NSW 2619, Australia","(-35.37311, 149.13219)",
"MOBILE SPEED CAMERA","0021B","0021B","-35.353230000000003","149.13338999999999","99 Mugga Ln, Symonston ACT 2609, Australia","(-35.35323, 149.13339)",
"MOBILE SPEED CAMERA","0021D","0021D","-35.38006","149.13491999999999","Rubbish Tip, 499 Mugga Ln, Jerrabomberra NSW 2619, Australia","(-35.38006, 149.13492)",
"MOBILE SPEED CAMERA","0022C","0022C","-35.257840000000002","149.13285999999999","253 Northbourne Ave, Lyneham ACT 2602, Australia","(-35.25784, 149.13286)",
"MOBILE SPEED CAMERA","0022D","0022D","-35.258069999999996","149.1326","242 Northbourne Ave, Braddon ACT 2612, Australia","(-35.25807, 149.1326)",
"MOBILE SPEED CAMERA","0022E","0022E","-35.255560000000003","149.13265000000001","259 Northbourne Ave, Dickson ACT 2602, Australia","(-35.25556, 149.13265)",
"MOBILE SPEED CAMERA","0022F","0022F","-35.25562","149.13284999999999","259 Northbourne Ave, Dickson ACT 2602, Australia","(-35.25562, 149.13285)",
"MOBILE SPEED CAMERA","0022G","0022G","-35.251309999999997","149.13332","383 Northbourne Ave, Dickson ACT 2602, Australia","(-35.25131, 149.13332)",
"MOBILE SPEED CAMERA","0022H","0022H","-35.251420000000003","149.13354000000001","383 Northbourne Ave, Dickson ACT 2602, Australia","(-35.25142, 149.13354)",
"MOBILE SPEED CAMERA","0023A","0023A","-35.285089999999997","149.10207","Parkes Way, Acton ACT 2601, Australia","(-35.28509, 149.10207)",
"MOBILE SPEED CAMERA","0023B","0023B","-35.284669999999998","149.10256999999999","Parkes Way, Acton ACT 2601, Australia","(-35.28467, 149.10257)",
"MOBILE SPEED CAMERA","0023D","0023D","-35.284950000000002","149.09772000000001","Parkes Way, Australian Capital Territory, Australia","(-35.28495, 149.09772)",
"MOBILE SPEED CAMERA","0023G","0023G","-35.283079999999998","149.10693000000001","Parkes Way, Acton ACT 2601, Australia","(-35.28308, 149.10693)",
"MOBILE SPEED CAMERA","0023I","0023I","-35.2851","149.09929","Parkes Way, Acton ACT 2601, Australia","(-35.2851, 149.09929)",
"MOBILE SPEED CAMERA","0023K","0023K","-35.283740000000002","149.10418999999999","Parkes Way, Acton ACT 2601, Australia","(-35.28374, 149.10419)",
"MOBILE SPEED CAMERA","0024A","0024A","-35.30153","149.0659","Tuggeranong Pkwy, Molonglo Valley ACT 2611, Australia","(-35.30153, 149.0659)",
"MOBILE SPEED CAMERA","0024B","0024B","-35.307899999999997","149.06222","Tuggeranong Pkwy, Molonglo Valley ACT 2611, Australia","(-35.3079, 149.06222)",
"MOBILE SPEED CAMERA","0024C","0024C","-35.307560000000002","149.06192999999999","Tuggeranong Pkwy, Molonglo Valley ACT 2611, Australia","(-35.30756, 149.06193)",
"MOBILE SPEED CAMERA","0024D","0024D","-35.294040000000003","149.07183000000001","Tuggeranong Pkwy, Molonglo Valley ACT 2611, Australia","(-35.29404, 149.07183)",
