"lobbyist_id","lobbyist_last_name","lobbyist_first_name","employer","report_period","b1_expenses","b2_expenses","b3_expenses","b4_expenses","b5_expenses","b6_expenses","b7_expenses","b8_expenses","b9_expenses","b10_expenses","b11_expenses","b12_expenses","b13_expenses"
"1084","Wasserman","Mark","University of Maryland Medical System","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1085","goodwin","stephanie","Service Employees International Union","03/28/2006 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1086","Zucker","Craig","Service Employees International Union","02/06/2006 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","3452.00","0.00","0.00","0.00","915.00","0.00","0.00"
"1087","Schiff","Howard","Maryland Pharmacists Association","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1089","Tiburzi","Paul","American Tort Reform Association","02/23/2006 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","51286.50","0.00","522.70","0.00","0.00","0.00","0.00"
"1090","Francois","Sidney","Mid-Atlantic LifeSpan","11/28/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1091","Tiburzi","Paul","Bearing Point, Inc.","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","32702.10","0.00","450.22","0.00","0.00","0.00","0.00"
"1092","Lynch","William ","Liberty Mutual Insurance","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","1400.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1093","Tiburzi","Paul","BSCAmerica Companies","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1094","Tiburzi","Paul","ChoicePoint, Inc.","02/28/2006 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","12180.00","0.00","145.90","0.00","0.00","0.00","0.00"
"1095","Barbera","Thomas","MAMSI/United Heathcare","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1096","Nugent","John","Planned Parenthood of Maryland","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","2000.00","10000.00","0.00","0.00","0.00","0.00","0.00"
"1098","Nugent","John","Planned Parenthood of Maryland","05/01/2006 - 10/31/2006","0.00","0.00","0.00","0.00","0.00","0.00","2000.00","10000.00","0.00","0.00","0.00","0.00","0.00"
"1100","Janovsky","Julie ","The Humane Society of the United States","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","3982.69","0.00","0.00","0.00","2034.09","0.00","0.00"
"1102","McDonough","John","St. John Properties, Inc.","05/01/2006 - 10/31/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1103","Wilkins","Barbara","Republic Properties Corporation","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1104","Tiburzi","Paul","Columbia Association, Inc.","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","15580.00","0.00","172.40","0.00","0.00","0.00","0.00"
"1105","Wilkins","Barbara","Gilbane Co.","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1106","Nathanson","Martha","Lifebridge Health","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","40000.00","9500.00","1960.00","0.00","0.00","0.00","3055.00"
"1107","Wilkins","Barbara","National Association of Industrial & Office Properties, DC/Suburban Chapter","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","15000.00","0.00","38.80","0.00","0.00","0.00","0.00"
"1108","Wilkins","Barbara","Montgomery County Chamber of Commerce","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","15000.00","0.00","409.96","0.00","0.00","0.00","0.00"
"1109","Wilkins","Barbara","Maryland Highway Contractors Association","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","10000.00","0.00","13.05","0.00","0.00","0.00","0.00"
"1110","Wilkins","Barbara","Maryland Asphalt Association","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","10000.00","0.00","13.05","0.00","0.00","0.00","0.00"
"1111","Wilkins","Barbara","Maryland Aggregates Association, Inc.","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","10000.00","0.00","13.05","0.00","0.00","0.00","0.00"
"1112","Wilkins","Barbara","Marriott International, Inc., The","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","2303.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1113","Wilkins","Barbara","City of Rockville","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","21069.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1114","Yost, Jr.","Mark","Erickson Retirement Communities","01/17/2006 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","3092.32","0.00","0.00","0.00","0.00","0.00","1450.91"
"1115","Tiburzi","Paul","Commercial Auctioneers of Maryland","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1116","Wilkins","Barbara","Associated General Contractors-MD Chapter","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","3750.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1117","Wilkins","Barbara","American Bridge Company","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","343.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1120","Tiburzi","Paul","General Motors Corporation","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","38021.11","0.00","649.78","0.00","0.00","0.00","0.00"
"1121","Verploegen Lewis","Marcia","1000 Friends of Maryland","11/01/2005 - 04/30/2006","0.00","500.00","0.00","0.00","0.00","0.00","1417.00","0.00","0.00","3000.00","45.00","0.00","717.00"
"1122","Skulnik","Gary","Clean Energy Partnership, The","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","2400.00","0.00","100.00","0.00","0.00","0.00","0.00"
"1123","Lucchi","Leonard","Prince George's County Government","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","30000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1124","Heller","D. Leigh","Maryland Right to Life, Inc.","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","6500.00","599.00","0.00","2603.93","8391.46","0.00","1303.26"
"1125","Heller","D. Leigh","Maryland Right to Life, Inc.","05/01/2006 - 10/01/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1126","Walker","Jane ","Maryland Coalition of Families for Children's Mental Health","02/01/2006 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","555.93","686.54","0.00","0.00","0.00","0.00","0.00"
"1127","Johansen","Michael","ACA Capital","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1130","McDonough","John","Archdiocese of Washington","02/10/2006 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","15000.00","0.00","0.00","0.00","0.00","0.00","375.00"
"1132","Burdon","Robert","Annapolis and Anne Arundel County Chamber of Commerce","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","4750.00","1800.00","0.00","0.00","770.00","0.00","0.00"
"1135","Arabia","Steven","Mirant Mid-Atlantic, LLC","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","57817.00","0.00","0.00","0.00","0.00","0.00","5060.00"
"1136","Johansen","Michael","Accenture","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","15000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1137","Ottaviani","Adrienne ","Maryland Coal Association","01/10/2006 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","1834.56","0.00","0.00","0.00","0.00","0.00","2136.00"
"1138","Johansen","Michael","Active Services Corporation","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","15000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1139","Johansen","Michael","American Lung Association of Maryland","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","9532.93","0.00","0.00","0.00","0.00","0.00","0.00"
"1140","Johansen","Michael","Assured Guaranty Corp.","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1141","Hastings","Jamie","T-Mobile USA, Inc.","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","1470.00","67.80","0.00","0.00","0.00","0.00","1224.90"
"1142","Johansen","Michael","Association of Maryland Wineries","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1143","Gingles","Andre","Peterson Companies, The","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1144","Johansen","Michael","BSC America","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1145","Rifkin","Alan","ACA Capital","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1146","Rifkin","Alan","Accenture","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","10000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1147","Rifkin","Alan","American Lung Association of Maryland","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","10000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1148","Rifkin","Alan","Association of Maryland Wineries","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","15000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1149","Rifkin","Alan","Variable Annuity Life Insurance Company, The (VALIC)","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","29000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1150","Rifkin","Alan","Children's National Medical Center","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1151","Rifkin","Alan","Chimes, The","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","17000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1152","Rifkin","Alan","College of American Pathologists","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1153","Johansen","Michael","Childrens National Medical Center","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","10000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1154","Rifkin","Alan","Colonial Pipeline Company","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","9000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1155","Johansen","Michael","Chimes, The","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","500.00","10000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1156","Rifkin","Alan","Delta Dental of Pennsylvania","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1157","Rifkin","Alan","Dominion Resources Services, Inc.","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","22000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1158","Rifkin","Alan","Enterprise Leasing Company of Baltimore","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","10000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1159","Rifkin","Alan","ESP, Inc.","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","12000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1160","Rifkin","Alan","Explore Information Services, L.L.C.","01/13/2006 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","3000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1161","Rifkin","Alan","Caremark Rx","03/24/2006 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1162","Rifkin","Alan","First Colonies Anesthesia Associates, LLC","02/08/2006 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1163","Johansen","Michael","City of Gaithersburg","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1164","Preston","T. Michael","MedChi, The Maryland State Medical Society","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","6442.00","74927.00","0.00","0.00","13492.00","0.00","0.00"
"1165","Rifkin","Alan","Genesis HealthCare Corporation","11/23/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","15000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1166","Johansen","Michael","City of Takoma Park","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1167","Rifkin","Alan","IGT","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","43000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1168","Rifkin","Alan","Laurel Racing Association, Inc.","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","90000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1169","Johansen","Michael","College of American Pathologists","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","10000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1170","Johansen","Michael","Colonial Pipeline Company","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1171","Rifkin","Alan","MAC Risk Management, Inc.","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1172","Rifkin","Alan","Maryland Association of Realtors, Inc.","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1173","Rifkin","Alan","Maryland Automobile Dealers Association","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","20000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1174","Rifkin","Alan","Maryland Jockey Club of Baltimore City, Inc./ Pimlico Race Track","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","90000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1175","Rifkin","Alan","Maryland Optometric Association","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1176","Rifkin","Alan","MBNA America","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","15000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1177","Rifkin","Alan","Mile One Automotive","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1178","Rifkin","Alan","National Confectioners Association","01/13/2006 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","20000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1179","Rifkin","Alan","Oberthur Gaming Technologies, Inc.","11/01/2005 - 04/30/2006","0.00","0.00","0.00","0.00","0.00","0.00","50000.00","0.00","0.00","0.00","0.00","0.00","0.00"
