"indicator","type","topic","description","response","year","respondent_group","sample_size","result","format"
"2b","Other","Physical activity","Participate in sports and exercise activities in City of Melbourne","Yes, in the last 3 months","2020","45-54 years","138","48.2","Per cent"
"2b","Other","Physical activity","Participate in sports and exercise activities in City of Melbourne","Yes, in the last 3 months","2020","55-64 years","90","66.5","Per cent"
"2b","Other","Physical activity","Participate in sports and exercise activities in City of Melbourne","Yes, in the last 3 months","2020","65+ years","124","33.5","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","City of Melbourne","1345","20.2","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","Carlton 3053","143","27.5","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","Docklands 3008","118","20.4","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","East Melbourne 3002","94","15.1","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","Kensington / Flemington 3031","119","21.9","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","Melbourne 3000","296","19.9","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","North Melbourne 3051 / West Melbourne 3003","222","16.2","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","Parkville 3052","100","23.0","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","South Wharf / Southbank 3006","142","18.1","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","111","16.3","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","Male","629","19.3","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","Female","701","21.0","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","18-24 years","353","22.7","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","25-34 years","427","20.7","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","35-44 years","208","14.9","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","45-54 years","138","11.3","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","55-64 years","90","21.7","Per cent"
"3a","Other","Physical activity","Participate in organised physical activity","Yes, in the last 3 months","2020","65+ years","124","24.2","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","City of Melbourne","1345","11.8","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","Carlton 3053","143","16.3","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","Docklands 3008","118","14.6","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","East Melbourne 3002","94","8.8","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","Kensington / Flemington 3031","119","14.2","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","Melbourne 3000","296","11.7","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","North Melbourne 3051 / West Melbourne 3003","222","7.2","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","Parkville 3052","100","12.9","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","South Wharf / Southbank 3006","142","11.8","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","111","6.2","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","Male","629","8.5","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","Female","701","15.0","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","18-24 years","353","12.5","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","25-34 years","427","12.3","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","35-44 years","208","10.3","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","45-54 years","138","7.4","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","55-64 years","90","17.7","Per cent"
"3b","Other","Physical activity","Participate in physical activity organised by a fitness, leisure or indoor sports centre","Yes, in the last 3 months","2020","65+ years","124","8.2","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","City of Melbourne","1345","6.8","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","Carlton 3053","143","7.0","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","Docklands 3008","118","5.3","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","East Melbourne 3002","94","4.7","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","Kensington / Flemington 3031","119","6.0","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","Melbourne 3000","296","6.3","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","North Melbourne 3051 / West Melbourne 3003","222","8.7","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","Parkville 3052","100","7.2","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","South Wharf / Southbank 3006","142","5.2","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","111","12.6","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","Male","629","8.4","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","Female","701","5.1","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","18-24 years","353","8.1","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","25-34 years","427","8.9","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","35-44 years","208","4.4","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","45-54 years","138","3.4","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","55-64 years","90","3.9","Per cent"
"3c","Other","Physical activity","Participate in physical activity organised by a sports club or association","Yes, in the last 3 months","2020","65+ years","124","0.9","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","City of Melbourne","1345","60.9","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","Carlton 3053","143","45.7","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","Docklands 3008","118","59.8","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","East Melbourne 3002","94","63.8","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","Kensington / Flemington 3031","119","59.5","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","Melbourne 3000","296","61.1","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","North Melbourne 3051 / West Melbourne 3003","222","64.0","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","Parkville 3052","100","65.1","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","South Wharf / Southbank 3006","142","69.4","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","111","66.4","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","Male","629","60.7","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","Female","701","61.3","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","18-24 years","353","60.7","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","25-34 years","427","66.3","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","35-44 years","208","61.4","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","45-54 years","138","60.0","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","55-64 years","90","46.7","Per cent"
"4","Other","Health","Self reported health","Reported as excellent or very good","2020","65+ years","124","46.7","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","City of Melbourne","1345","52.3","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","Carlton 3053","143","56.4","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","Docklands 3008","118","41.3","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","East Melbourne 3002","94","65.9","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","Kensington / Flemington 3031","119","66.7","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","Melbourne 3000","296","46.8","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","North Melbourne 3051 / West Melbourne 3003","222","61.6","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","Parkville 3052","100","63.3","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","South Wharf / Southbank 3006","142","41.8","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","111","48.2","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","Male","629","53.9","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","Female","701","50.8","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","18-24 years","353","52.4","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","25-34 years","427","44.2","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","35-44 years","208","46.2","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","45-54 years","138","66.0","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","55-64 years","90","64.3","Per cent"
"5a","Council Plan Indicator","Decision making","Participate in activities to influence government decision making","Yes, in the last 12 months","2020","65+ years","124","80.2","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","City of Melbourne","1345","38.7","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","Carlton 3053","143","41.0","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","Docklands 3008","118","30.1","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","East Melbourne 3002","94","56.8","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","Kensington / Flemington 3031","119","47.0","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","Melbourne 3000","296","37.5","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","North Melbourne 3051 / West Melbourne 3003","222","43.5","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","Parkville 3052","100","41.7","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","South Wharf / Southbank 3006","142","31.4","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","111","30.2","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","Male","629","40.3","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","Female","701","37.1","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","18-24 years","353","43.0","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","25-34 years","427","31.2","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","35-44 years","208","32.3","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","45-54 years","138","42.5","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","55-64 years","90","59.7","Per cent"
"5b","Other","Decision making","Participate in activities in City of Melbourne to influence government decision making","Yes, in the last 12 months","2020","65+ years","124","49.9","Per cent"
"6","Other","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","City of Melbourne","1339","33.0","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","Carlton 3053","142","42.6","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","Docklands 3008","118","27.6","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","East Melbourne 3002","94","18.6","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","Kensington / Flemington 3031","118","23.4","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","Melbourne 3000","294","38.8","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","North Melbourne 3051 / West Melbourne 3003","221","26.4","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","Parkville 3052","100","30.5","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","South Wharf / Southbank 3006","141","32.0","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","111","31.8","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","Male","627","33.5","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","Female","697","32.3","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","18-24 years","352","51.9","Per cent"
"6","Other","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","25-34 years","426","34.3","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","35-44 years","207","25.7","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","45-54 years","135","17.0","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","55-64 years","90","3.8","Per cent"
"6","Council Plan Indicator","Food security","Experienced food insecurity (worried food would run out and/or skipped meals and/or ran out of food)","Yes, in the last 12 months","2020","65+ years","124","0.6","Per cent"
"6a","Council Plan Indicator","Food security","Worried food would run out","Yes, in the last 12 months","2020","City of Melbourne","1330","25.8","Per cent"
"6a","Council Plan Indicator","Food security","Worried food would run out","Yes, in the last 12 months","2020","Carlton 3053","143","33.9","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","Docklands 3008","117","20.6","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","East Melbourne 3002","94","15.0","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","Kensington / Flemington 3031","118","18.2","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","Melbourne 3000","288","31.6","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","North Melbourne 3051 / West Melbourne 3003","220","19.9","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","Parkville 3052","99","25.8","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","South Wharf / Southbank 3006","140","23.7","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","111","21.8","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","Male","622","26.8","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","Female","693","24.5","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","18-24 years","347","40.8","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","25-34 years","423","27.2","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","35-44 years","207","19.1","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","45-54 years","134","13.8","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","55-64 years","90","2.2","Per cent"
"6a","Other","Food security","Worried food would run out","Yes, in the last 12 months","2020","65+ years","124","0.0","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","City of Melbourne","1324","19.0","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","Carlton 3053","140","25.4","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","Docklands 3008","117","11.1","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","East Melbourne 3002","94","12.0","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","Kensington / Flemington 3031","118","13.1","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","Melbourne 3000","288","23.2","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","North Melbourne 3051 / West Melbourne 3003","218","17.5","Per cent"
"6b","Other","Food security","Skipped meals","Yes, in the last 12 months","2020","Parkville 3052","99","18.1","Per cent"
