"name_english","current_council","name_french","ward_id","year","web_name","person","position_english","position_french","email_link","email_link_french","phone","fax","website","portrait","legal_description_english","legal_description_french","legal_description_english_url","legal_description_french_url","neighbourhoods","label_position","ward_url","point"
"North Kildonan","false","Kildonan-Nord","15","2014","north-kildonan","Jeff Browaty","Councillor","Conseiller","https://winnipeg.ca/shared/mailforms/clerks/council/contact.asp?Recipient=jbrowaty&Title=Contact%20City%20of%20Winnipeg%20Councillor%20Jeff%C2%A0Browaty","https://winnipeg.ca/shared/mailforms/francais/clerks/council/contact.asp?Recipient=jbrowaty&Title=Communiquer%20avec%20le%20conseiller%20municipal%20de%20Winnipeg%20Jeff%C2%A0Browaty","204-986-5196","204-986-3725",,"https://winnipeg.ca/Council/images/browaty3.png",,,"https://winnipeg.ca/clerks/pdfs/elections/election2014/councilWardMaps/legal_descriptions/NorthKildonanWard2014.pdf",,"Kildonan Drive, Rossmere-A, River East, Springfield North, Springfield South, Valhalla, Kil-Cona Park, Mcleod Industrial","
,  
(49.9391, -97.06179)","https://winnipeg.ca/council/wards/#/ward/2014/north-kildonan","POINT (-97.06179 49.9391)"
"Charleswood - Tuxedo - Whyte Ridge","false","Charleswood-Tuxedo-Whyte Ridge","7","2014","charleswood-tuxedo-whyte-ridge","Marty Morantz","Councillor","Conseiller","https://winnipeg.ca/shared/mailforms/clerks/council/contact.asp?Recipient=mmorantz&Title=Contact%20City%20of%20Winnipeg%20Councillor%20Marty%C2%A0Morantz","https://winnipeg.ca/shared/mailforms/francais/clerks/council/contact.asp?Recipient=mmorantz&Title=Communiquer%20avec%20le%20conseiller%20municipal%20de%20Winnipeg%20Marty%C2%A0Morantz","204-986-5232","204-986-3725","http://www.martymorantz.ca/","https://winnipeg.ca/Council/images/morantz2.png",,,"https://winnipeg.ca/clerks/pdfs/elections/election2014/councilWardMaps/legal_descriptions/CharleswoodTuxedoWard2014.pdf",,"Varsity View, Edgeland, Eric Coy, Marlton, Tuxedo, Old Tuxedo, Ridgedale, River West Park, Roblin Park, Southboine, Vialoux, Westdale, Betsworth, Elmhurst, South Tuxedo, Whyte Ridge, Ridgewood South, Wilkes South, Assiniboine Park, Tuxedo Industrial, West Perimeter South","
,  
(49.83174, -97.28067)","https://winnipeg.ca/council/wards/#/ward/2014/charleswood-tuxedo-whyte-ridge","POINT (-97.28067 49.83174)"
"Mynarski","true","Mynarski","2","2018","mynarski","Ross Eadie","Councillor","Conseiller","https://winnipeg.ca/shared/mailforms/clerks/council/contact.asp?Recipient=readie&Title=Contact%20City%20of%20Winnipeg%20Councillor%20Ross%C2%A0Eadie","https://winnipeg.ca/shared/mailforms/francais/clerks/council/contact.asp?Recipient=readie&Title=Communiquer%20avec%20le%20conseiller%20municipal%20de%20Winnipeg%20Ross%C2%A0Eadie","204-986-5188","204-986-3726",,"https://winnipeg.ca/Council/images/eadie2.png","Commencing at CPR Winnipeg Beach and Bergen Cut-off (Plan 2417)E. on Bergen Cut-off to Main St.N. on Main St. to Chief Peguis Tr.E. on Chief Peguis Tr. to Red RiverS. on Red River to CPR Main LineW. on CPR Main Line to Arlington St.N. on Arlington St. to Dufferin Ave.W. on Dufferin Ave. and its Westerly Extension to McPhillips St.N. on McPhillips St. to CPR Winnipeg Beach.N. on CPR Winnipeg Beach to Selkirk Ave.E. on Selkirk Ave. to Arlington St.N. on Arlington St. to Mountain Ave.W. on Mountain Ave. to the centre line of Block 7 Plan 6082N. on the centre line of Block 7 Plan 6082 to the N. Limit of Block 31 Plan 6082.E. on the N. Limits of Block 31 Plan 6082and Lot 6 Plan 24707 to the E. Limit of Lot 6 Plan 24707.S. on the E. Limit of Lot 6 Plan 24707 to the lane N. of Lansdowne Ave.E on the lane N. of Lansdowne Ave. to W. Limit of Lot 30 Plan 24707N. on the W. Limit of Lot 30 Plan 24707 to N. Limit of Lot 29 Plan 24707.E. on the N. Limit of Lot 29 Plan 24707 to McPhillips St.N. on McPhillips St.. N Limit of Lot A Block 23 Plan 22424S. on E. Limit of Lot A Block 23 Plan 22424 to Carruthers Ave.E. on Carruthers Ave to CPR Winnipeg BeachN. on CPR Winnipeg Beach to point of commencement.","Commence &#224; l&#8217;intersection de l&#8217;embranchement Winnipeg Beach du C.P. et de l&#8217;arr&#234;t de Bergen (plan 2417),de l&#224;, vers l&#8217;est sur l&#8217;arr&#234;t de Bergen jusqu&#8217;&#224; la rue Main,de l&#224;, vers le nord sur la rue Main jusqu&#8217;&#224; la route Chief Peguis,de l&#224;, vers l&#8217;est sur la route Chief Peguis jusqu&#8217;&#224; la rivi&#232;re Rouge,de l&#224;, vers le sud sur la rivi&#232;re Rouge jusqu&#8217;&#224; la ligne principale du C.P.,de l&#224;, vers l&#8217;ouest sur la ligne principale du C.P. jusqu&#8217;&#224; la rue Arlington,de l&#224;, vers le nord sur la rue Arlington jusqu&#8217;&#224; l&#8217;av. Dufferin,de l&#224;, vers l&#8217;ouest sur l&#8217;av. Dufferin et son prolongement vers l&#8217;ouest jusqu&#8217;&#224; la rue McPhillips,de l&#224;, vers le nord sur la rue McPhillips jusqu&#8217;&#224; l&#8217;embranchement Winnipeg Beach du C.P.,de l&#224;, vers le nord sur l&#8217;embranchement Winnipeg Beach du C.P. jusqu&#8217;&#224; l&#8217;av. Selkirk,de l&#224;, vers l&#8217;est sur l&#8217;av. Selkirk jusqu&#8217;&#224; la rue Arlington,de l&#224;, vers le nord sur la rue Arlington jusqu&#8217;&#224; l&#8217;av. Mountain,de l&#224;, vers l&#8217;ouest sur l&#8217;av. Mountain jusqu&#8217;&#224; la ligne m&#233;diane du bloc 7, plan 6082,de l&#224;, vers le nord sur la ligne m&#233;diane du bloc 7, plan 6082, jusqu&#8217;&#224; la limite nord du bloc 31, plan 6082,de l&#224;, vers l&#8217;est sur les limites nord du bloc 31, plan 6082 et du lot 6, plan 24707, jusqu&#8217;&#224; la limite est du lot 6, plan 24707,de l&#224;, vers le sud sur la limite est du lot 6, plan 24707, jusqu&#8217;&#224; la ruelle au nord de l&#8217;av. Lansdowne,de l&#224;, vers l&#8217;est sur la ruelle au nord de l&#8217;av. Lansdowne jusqu&#8217;&#224; la limite ouest du lot 30, plan 24707,de l&#224;, vers le nord sur la limite ouest du lot 30, plan 24707, jusqu&#8217;&#224; la limite nord du lot 29, plan 24707,de l&#224;, vers l&#8217;est sur la limite nord du lot 29, plan 24707, jusqu&#8217;&#224; la rue McPhillips,de l&#224;, vers le nord sur la rue McPhillips jusqu&#8217;&#224; la limite nord du lot A, bloc 23, plan 22424,de l&#224;, vers le sud sur la limite est du lot A, bloc 23, plan 22424, jusqu&#8217;&#224; l&#8217;av. Carruthers,de l&#224;, vers l&#8217;est sur l&#8217;av. Carruthers jusqu&#8217;&#224; l&#8217;embranchement Winnipeg Beach du C.P.,de l&#224;, vers le nord sur l&#8217;embranchement Winnipeg Beach du C.P. jusqu&#8217;au point de commencement.","https://winnipeg.ca/clerks/election/election2018/pdfs/legal_descriptions/Mynarski2018.pdf","https://winnipeg.ca/francais/clerks/election/election2018/pdfs/legal_descriptions/Mynarski2018.pdf","Dufferin, William Whyte, Luxton, St. John's, Inkster-Faraday, Jefferson, Mynarski, North Point Douglas, Robertson, St. John's Park, Seven Oaks, Margaret Park, Dufferin Industrial, Kildonan Park, Lord Selkirk Park","
,  
(49.92829, -97.13346)","https://winnipeg.ca/council/wards/#/ward/2018/mynarski","POINT (-97.13346 49.92829)"
"Point Douglas","false","Point Douglas","3","2014","point-douglas","Mike Pagtakhan","Councillor","Conseiller","https://winnipeg.ca/shared/mailforms/clerks/council/contact.asp?Recipient=mpagtakhan&Title=Contact%20City%20of%20Winnipeg%20Councillor%20Mike%C2%A0Pagtakhan","https://winnipeg.ca/shared/mailforms/francais/clerks/council/contact.asp?Recipient=mpagtakhan&Title=Communiquer%20avec%20le%20conseiller%20municipal%20de%20Winnipeg%20Mike%C2%A0Pagtakhan","204-986-8401","204-986-3725","http://www.mikepagtakhan.ca/","https://winnipeg.ca/Council/images/pagtakhan2.png",,,"https://winnipeg.ca/clerks/pdfs/elections/election2014/councilWardMaps/legal_descriptions/PointDouglasWard2014.pdf",,"Logan-C.p.r., Centennial, West Alexander, Pacific Industrial, South Point Douglas, Exchange District, Portage & Main, China Town, Civic Centre, Dufferin, Burrows Central, Burrows-Keewatin, Mynarski, Robertson, Shaughnessy Park, Inkster Gardens, Tyndall Park, Inkster Industrial Park, Weston Shops, Oak Point Highway","
,  
(49.93306, -97.1844)","https://winnipeg.ca/council/wards/#/ward/2014/point-douglas","POINT (-97.1844 49.93306)"
"Daniel McIntyre","true","Daniel-McIntyre","4","2018","daniel-mcintyre","Cindy Gilroy","Councillor","Conseill&#232;re","https://winnipeg.ca/shared/mailforms/clerks/council/contact.asp?Recipient=cgilroy&Title=Contact%20City%20of%20Winnipeg%20Councillor%20Cindy%C2%A0Gilroy","https://winnipeg.ca/shared/mailforms/francais/clerks/council/contact.asp?Recipient=cgilroy&Title=Communiquer%20avec%20la%20conseillère%20municipale%20de%20Winnipeg%20Cindy%C2%A0Gilroy","204-986-5951","204-986-3725","http://www.cindygilroy.com/","https://winnipeg.ca/Council/images/gilroy3.jpg","Commence at CPR Lariviere and Notre Dame Ave.E. on Notre Dame Ave. to Balmoral St.S. on Balmoral St. to Cumberland Ave.E. on Cumberland Ave. to W. limit Lot 51 Block 4 Plan 129N. on W. limit Lot 51 Block 4 Plan 129 to lane S. of Notre Dame Ave.E. on lane S. of Notre Dame Ave. to Hargrave St.N. on Hargrave St. to Notre Dame Ave.E. on Notre Dame Ave. to Portage Ave.W. on Portage Ave. to Memorial Blvd.S. on Memorial Blvd. to St. Mary Ave.W. on St. Mary Ave. to Portage Ave.W. on Portage Ave. to Maryland St.S. on Maryland St. to Assiniboine RiverW. on Assiniboine River to CPR LariviereN. on CPR Lariviere to point of commencement.","Commence &#224; l&#8217;intersection de l&#8217;embranchement La Rivi&#232;re du C.P. et de l&#8217;av. Notre-Dame,de l&#224;, vers l&#8217;est sur l&#8217;av. Notre-Dame jusqu&#8217;&#224; la rue Balmoral,de l&#224;, vers le sud sur la rue Balmoral jusqu&#8217;&#224; l&#8217;av. Cumberland,de l&#224;, vers l&#8217;est sur l&#8217;av. Cumberland jusqu&#8217;&#224; la limite ouest du lot 51, bloc 4, plan 129,de l&#224;, vers le nord sur la limite ouest du lot 51, bloc 4, plan 129, jusqu&#8217;&#224; la ruelle au sud de l&#8217;av. Notre-Dame,de l&#224;, vers l&#8217;est sur la ruelle au sud de l&#8217;av. Notre-Dame jusqu&#8217;&#224; la rue Hargrave,de l&#224;, vers le nord sur la rue Hargrave jusqu&#8217;&#224; l&#8217;av. Notre-Dame,de l&#224;, vers l&#8217;est sur l&#8217;av. Notre-Dame jusqu&#8217;&#224; l&#8217;av. Portage,de l&#224;, vers l&#8217;ouest sur l&#8217;av. Portage jusqu&#8217;au boul. Memorial,de l&#224;, vers le sud sur le boul. Memorial jusqu&#8217;&#224; l&#8217;av. St. Mary,de l&#224;, vers l&#8217;ouest sur l&#8217;av. St. Mary jusqu&#8217;&#224; l&#8217;av. Portage,de l&#224;, vers l&#8217;ouest sur l&#8217;av. Portage jusqu&#8217;&#224; la rue Maryland,de l&#224;, vers le sud sur la rue Maryland jusqu&#8217;&#224; la rivi&#232;re Assiniboine,de l&#224;, vers l&#8217;ouest sur la rivi&#232;re Assiniboine jusqu&#8217;&#224; l&#8217;embranchement La Rivi&#232;re du C.P.,de l&#224;, vers le nord sur l&#8217;embranchement La Rivi&#232;re du C.P. jusqu&#8217;au point de commencement.","https://winnipeg.ca/clerks/election/election2018/pdfs/legal_descriptions/DanielMcIntyre2018.pdf","https://winnipeg.ca/francais/clerks/election/election2018/pdfs/legal_descriptions/DanielMcIntyre2018.pdf","Spence, Daniel Mcintyre, St. Matthews, Wolseley, Minto, Sargent Park, Colony, Portage-Ellice, Central Park","
,  
(49.89307, -97.17602)","https://winnipeg.ca/council/wards/#/ward/2018/daniel-mcintyre","POINT (-97.17602 49.89307)"
"St. James - Brooklands - Weston","false","St. James-Brooklands-Weston","5","2014","st-james-brooklands-weston","Scott Gillingham","Councillor","Conseiller","https://winnipeg.ca/shared/mailforms/clerks/council/contact.asp?Recipient=scottgillingham&Title=Contact%20City%20of%20Winnipeg%20Councillor%20Scott%C2%A0Gillingham","https://winnipeg.ca/shared/mailforms/francais/clerks/council/contact.asp?Recipient=scottgillingham&Title=Communiquer%20avec%20le%20conseiller%20municipal%20de%20Winnipeg%20Scott%C2%A0Gillingham","204-986-5848","204-986-4320","http://www.scottgillingham.ca/","https://winnipeg.ca/Council/images/gillingham2.png",,,"https://winnipeg.ca/clerks/pdfs/elections/election2014/councilWardMaps/legal_descriptions/StJamesBrooklandsWard2014.pdf",,"Weston, Brooklands, Polo Park, Kensington, King Edward, Bruce Park, Deer Lodge, Birchwood, Booth, Jameswood, Silver Heights, Woodhaven, Airport, Murray Industrial Park, St. James Industrial, Omand's Creek Industrial, West Wolseley","
,  
(49.895, -97.23625)","https://winnipeg.ca/council/wards/#/ward/2014/st-james-brooklands-weston","POINT (-97.23625 49.895)"
"River Heights - Fort Garry","false","River Heights-Fort Garry","8","2014","river-heights-fort-garry","John Orlikow","Councillor","Conseiller","https://winnipeg.ca/shared/mailforms/clerks/council/contact.asp?Recipient=jorlikow&Title=Contact%20City%20of%20Winnipeg%20Councillor%20John%C2%A0Orlikow","https://winnipeg.ca/shared/mailforms/francais/clerks/council/contact.asp?Recipient=jorlikow&Title=Communiquer%20avec%20le%20conseiller%20municipal%20de%20Winnipeg%20John%C2%A0Orlikow","204-986-5236","204-986-3725","http://www.orlikow.ca/","https://winnipeg.ca/Council/images/orlikow2.png",,,"https://winnipeg.ca/clerks/pdfs/elections/election2014/councilWardMaps/legal_descriptions/RiverHeightsFortGarryWard2014.pdf",,"Crescentwood, Beaumont, Grant Park, Maybank, Rockwood, Central River Heights, J. B. Mitchell, Mathers, North River Heights, Sir John Franklin, South River Heights, Wellington Crescent, Linden Woods, Pembina Strip, Buffalo, Chevrier, Parker, West Fort Garry Industrial, Linden Ridge, Brockville","
,  
(49.85337, -97.17857)","https://winnipeg.ca/council/wards/#/ward/2014/river-heights-fort-garry","POINT (-97.17857 49.85337)"
"Charleswood - Tuxedo - Westwood","true","Charleswood-Tuxedo-Westwood","7","2018","charleswood-tuxedo","Kevin Klein","Councillor","Conseiller","https://winnipeg.ca/shared/mailforms/clerks/council/contact.asp?Recipient=KKlein&Title=Contact%20City%20of%20Winnipeg%20Councillor%20Kevin%C2%A0Klein","https://winnipeg.ca/shared/mailforms/francais/clerks/council/contact.asp?Recipient=kklein&Title=Communiquer%20avec%20le%20conseiller%20municipal%20de%20Winnipeg%20Kevin%C2%A0Klein","204-986-5232","204-986-3725",,"https://winnipeg.ca/Council/images/klein.png","Commence at the Assiniboine River and Kenaston Blvd.S. on Kenaston Blvd. to CNR MainlineE. on CNR Mainline to CPR LariviereS. on CPR Lariviere to Kenaston Blvd.S. on Kenaston Blvd. to McGillivray Blvd.W. on McGillivray Blvd. to City Limit. (Wyper Road)W. and N. on City Limit to Assiniboine River. (Perimeter Hwy.)W. on Assiniboine River to City Limit (Camp Manitou Rd.)N. and W. and N.on City Limit to City Limit (Saskatchewan Ave.)E. on Saskatchewan Ave. to the Northerly extension of the E. limit of Lot 1 Block 47754S. on the E. limit of Lot 1 Block 47754 and the E. limit of Lot K Block 26781 and its Southerly extension to Portage Ave.E. on Portage Ave. to W. limit of Lot 21 Block 1 Plan 5996S. on the W. limit of Lot 21 Block 1 Plan 5996 and its Southerly extension to the S. limit of Lot 5 Block 1 Plan 5996.E. on the S. limit of Lot 5 Block 1 Plan 5996 and its Easterly extension to Harris Blvd.S. on Harris Blvd to the N. Limit of Lot 30 Plan 20337W. and S. on the N. and W. Limits of Lot 30 Plan 20337 to the Red River / point of commencement.","Commence &#224; l&#8217;intersection de la rivi&#232;re Assiniboine et du boul. Kenaston,de l&#224;, vers le sud sur le boul. Kenaston jusqu&#8217;&#224; la ligne principale du C.N.,de l&#224;, vers l&#8217;est sur la ligne principale du C.N. jusqu&#8217;&#224; l&#8217;embranchement La Rivi&#232;re du C.P.,de l&#224;, vers le sud sur l&#8217;embranchement La Rivi&#232;re du C.P. jusqu&#8217;au boul. Kenaston,de l&#224;, vers le sud sur le boul. Kenaston jusqu&#8217;au boul. McGillivray,de l&#224;, vers l&#8217;ouest sur le boul. McGillivray jusqu&#8217;&#224; la limite de la ville (ch. Wyper),de l&#224;, vers l&#8217;ouest et le nord sur la limite de la ville jusqu&#8217;&#224; la rivi&#232;re Assiniboine (route p&#233;riph&#233;rique),de l&#224;, vers l&#8217;ouest sur la rivi&#232;re Assiniboine jusqu&#8217;&#224; la limite de la ville (ch. du Camp Manitou),de l&#224;, vers le nord et l&#8217;ouest, puis vers le nord, sur la limite de la ville jusqu&#8217;&#224; la limite de la ville (av. Saskatchewan),de l&#224;, vers l&#8217;est sur l&#8217;av. Saskatchewan jusqu&#8217;au prolongement vers le nord de la limite est du lot 1, bloc 47754,de l&#224;, vers le sud sur la limite est du lot 1, bloc 47754 et sur la limite est du lot K, bloc 26781, et son prolongement vers le sud jusqu&#8217;&#224; l&#8217;av. Portage,de l&#224;, vers l&#8217;est sur l&#8217;av. Portage jusqu&#8217;&#224; la limite ouest du lot 21, bloc 1, plan 5996,de l&#224;, vers le sud sur la limite ouest du lot 21, bloc 1, plan 5996, et son prolongement vers le sud jusqu&#8217;&#224; la limite sud du lot 5, bloc 1, plan 5996,de l&#224;, vers l&#8217;est sur la limite sud du lot 5, bloc 1, plan 5996, et son prolongement vers l&#8217;est jusqu&#8217;au boul. Harris,de l&#224;, vers le sud sur le boul. Harris jusqu&#8217;&#224; la limite nord du lot 30, plan 20337,de l&#224;, vers l&#8217;ouest et le sud sur les limites nord et ouest du lot 30, plan 20337, jusqu&#8217;au point de commencement (la rivi&#232;re Rouge).","https://winnipeg.ca/clerks/election/election2018/pdfs/legal_descriptions/CharleswoodTuxedo2018.pdf","https://winnipeg.ca/francais/clerks/election/election2018/pdfs/legal_descriptions/CharleswoodTuxedo2018.pdf","Glendale, Kirkfield, Westwood, Assiniboia Downs, Varsity View, Edgeland, Eric Coy, Marlton, Tuxedo, Old Tuxedo, Ridgedale, River West Park, Roblin Park, Southboine, Vialoux, Westdale, Betsworth, Elmhurst, South Tuxedo, Ridgewood South, Wilkes South, Assiniboine Park, Tuxedo Industrial, West Perimeter South","
,  
(49.85292, -97.2695)","https://winnipeg.ca/council/wards/#/ward/2018/charleswood-tuxedo","POINT (-97.2695 49.85292)"
"Waverley West","true","Waverley-Ouest","6","2018","waverley-west","Janice Lukes","Councillor","Conseill&#232;re","https://winnipeg.ca/shared/mailforms/clerks/council/contactLukes.asp?Recipient=Jlukes&Title=Contact%20City%20of%20Winnipeg%20Councillor%20Janice%C2%A0Lukes","https://winnipeg.ca/shared/mailforms/francais/clerks/council/contactLukes.asp?Recipient=Jlukes&Title=Communiquer%20avec%20la%20conseillère%20municipale%20de%20Winnipeg%20Janice%C2%A0Lukes","204-986-6824","204-986-3725","http://janicelukes.ca/","https://winnipeg.ca/council/images/lukes3.jpg","Commence at City Limit (McGillivray Blvd.)E. on McGillivray Blvd. to Waverley St.S. on Waverley St. to Bishop Grandin Blvd.E. on to Bishop Grandin Blvd. to the Red River.S. on the Red River to S. limit of Lot 7 Plan 22535W. on S. limit of Lot 7 Plan 22535 and its westerly extension to University Cr.S. on University Cr. to N. limit of Lot A Plan 52688 and its westerly extension to Pembina Hwy.S. on Pembina Hwy. to the Perimeter Hwy.W. on Perimeter Hwy. to the City Limit (Perimeter Hwy.).N. on the City Limit to the point of commencement.","Commence &#224; la limite de la ville (boul. McGillivray),de l&#224;, vers l&#8217;est sur le boul. McGillivray jusqu&#8217;&#224; la rue Waverley,de l&#224;, vers le sud sur la rue Waverley jusqu&#8217;au boul. Bishop Grandin,de l&#224;, vers l&#8217;est sur le boul. Bishop Grandin jusqu&#8217;&#224; la rivi&#232;re Rouge,de l&#224;, vers le sud sur la rivi&#232;re Rouge jusqu&#8217;&#224; la limite sud du lot 7, plan 22535,de l&#224;, vers l&#8217;ouest sur la limite sud du lot 7, plan 22535, et son prolongement vers l&#8217;ouest jusqu&#8217;au crois. University,de l&#224;, vers le sud sur le crois. University jusqu&#8217;&#224; la limite nord du lot A, plan 52688, et son prolongement vers l&#8217;ouest jusqu&#8217;au ch. Pembina,de l&#224;, vers le sud sur le ch. Pembina jusqu&#8217;&#224; la route p&#233;riph&#233;rique,de l&#224;, vers l&#8217;ouest sur la route p&#233;riph&#233;rique jusqu&#8217;&#224; la limite de la ville (route p&#233;riph&#233;rique),de l&#224;, vers le nord sur la limite de la ville jusqu&#8217;au point de commencement.","https://winnipeg.ca/clerks/election/election2018/pdfs/legal_descriptions/WaverleyWest2018.pdf","https://winnipeg.ca/francais/clerks/election/election2018/pdfs/legal_descriptions/WaverleyWest2018.pdf","West Fort Garry Industrial, Linden Ridge, Whyte Ridge, Agassiz, Fairfield Park, Richmond West, Montcalm, Waverley Heights, Bridgwater Forest, Waverley West B, South Pointe, South Pointe West, Bridgwater Trails, Bridgwater Lakes, Bridgwater Centre","
,  
(49.80241, -97.18518)","https://winnipeg.ca/council/wards/#/ward/2018/waverley-west","POINT (-97.18518 49.80241)"
"Old Kildonan","true","Old Kildonan","1","2018","old-kildonan","Devi Sharma","Councillor","Conseill&#232;re","https://winnipeg.ca/shared/mailforms/clerks/council/contact.asp?Recipient=devi&Title=Contact%20City%20of%20Winnipeg%20Councillor%20Devi%C2%A0Sharma","https://winnipeg.ca/shared/mailforms/francais/clerks/council/contact.asp?Recipient=devi&Title=Communiquer%20avec%20la%20conseillère%20municipale%20de%20Winnipeg%20Devi%C2%A0Sharma","204-986-5264","204-986-7806","http://www.devisharma.ca","https://winnipeg.ca/Council/images/sharma2.png","Commence at City Limit (Mollard Rd. and Brookside Blvd)E. along and following City limit to CPR Winnipeg Beach.S. on CPR Winnipeg Beach to the N. Limit of Lot A Plan 56334E. of N. Limit of Lot A Plan 56334 to Main St.S. on Main St. to S. Limit of Lot A Plan 56334W. on S. Limit of Lot A Plan 56334 to CPR Winnipeg Beach.S. on CPR Winnipeg Beach to Carruthers Ave.W. on Carruthers Ave. and N. limit Parcel A Plan 22424 to McPhillips St.S. on McPhillips St. to N. limit Lot 29 Plan 24707W. on N. limit Lot 29 Plan 24707 to W. limit Lot 29 Plan 24707S. on W. limit Lots 29 and 30 Plan 24707 to lane N. of Lansdowne Ave.W. on Lane N. of Lansdowne Ave. to E. limit Lot 6 Plan 24707N. on E. limit Lot 6 Plan 24707 to S. limit Lot 2 Block 14 Plan 10512W. on S. limit Lots 1 and 2 Block 14 Plan 10512 and their straight production W. to Keewatin St.N. on Keewatin St. to Dr. Jose Rizal WayN. on Dr. Jose Rizal Way to Jefferson Ave.W. on Jefferson Ave. to King Edward St.S. on King Edward St to Inkster Blvd.W. on Inkster Blvd. to City limitN. along City limit to point of commencement.","Commence &#224; la limite de la ville (intersection du ch. Mollard et du boul. Brookside),de l&#224;, vers l&#8217;est le long de la limite de la ville jusqu&#8217;&#224; l&#8217;embranchement Winnipeg Beach du C.P.,de l&#224;, vers le sud sur l&#8217;embranchement Winnipeg Beach du C.P. jusqu&#8217;&#224; la limite nord du lot A, plan 56334,de l&#224;, vers l&#8217;est sur la limite nord du lot A, plan 56334, jusqu&#8217;&#224; la rue Main,de l&#224;, vers le sud sur la rue Main jusqu&#8217;&#224; la limite sud du lot A, plan 56334,de l&#224;, vers l&#8217;ouest sur la limite sud du lot A, plan 56334, jusqu&#8217;&#224; l&#8217;embranchement Winnipeg Beach du C.P.,de l&#224;, vers le sud sur l&#8217;embranchement Winnipeg Beach du C.P. jusqu&#8217;&#224; l&#8217;av. Carruthers,de l&#224;, vers l&#8217;ouest sur l&#8217;av. Carruthers et la limite nord de la parcelle A, plan 22424, jusqu&#8217;&#224; la rue McPhillips,de l&#224;, vers le sud sur la rue McPhillips jusqu&#8217;&#224; la limite nord du lot 29, plan 24707,de l&#224;, vers l&#8217;ouest sur la limite nord du lot 29, plan 24707, jusqu&#8217;&#224; la limite ouest du lot 29, plan 24707,de l&#224;, vers le sud sur la limite ouest des lots 29 et 30, plan 24707, jusqu&#8217;&#224; la ruelle au nord de l&#8217;av. Lansdowne,de l&#224;, vers l&#8217;ouest sur la ruelle au nord de l&#8217;av. Lansdowne jusqu&#8217;&#224; la limite est du lot 6, plan 24707,de l&#224;, vers le nord sur la limite est du lot 6, plan 24707, jusqu&#8217;&#224; la limite sud du lot 2, bloc 14, plan 10512,de l&#224;, vers l&#8217;ouest sur la limite sud des lots 1 et 2, bloc 14, plan 10512, et leur prolongement en ligne droite vers l&#8217;ouest jusqu&#8217;&#224; la rue Keewatin,de l&#224;, vers le nord sur la rue Keewatin jusqu&#8217;au ch. Dr. Jos&#233; Rizal,de l&#224;, vers le nord sur le ch. Dr. Jos&#233; Rizal jusqu&#8217;&#224; l&#8217;av. Jefferson,de l&#224;, vers l&#8217;ouest sur l&#8217;av. Jefferson jusqu&#8217;&#224; la rue King Edward,de l&#224;, vers le sud sur la rue King Edward jusqu&#8217;au boul. Inkster,de l&#224;, vers l&#8217;ouest sur le boul. Inkster jusqu&#8217;&#224; la limite de la ville,de l&#224;, vers le nord sur la limite de la ville jusqu&#8217;au point de commencement.","https://winnipeg.ca/clerks/election/election2018/pdfs/legal_descriptions/OldKildonanWard2018.pdf","https://winnipeg.ca/francais/clerks/election/election2018/pdfs/legal_descriptions/OldKildonanWard2018.pdf","Garden City, The Maples, Leila-Mcphillips Triangle, Mandalay West, Templeton-Sinclair, Leila North, North Inkster Industrial, West Kildonan Industrial, Rosser-Old Kildonan, Amber Trails","
,  
(49.96307, -97.15632)","https://winnipeg.ca/council/wards/#/ward/2018/old-kildonan","POINT (-97.15632 49.96307)"
"St. Boniface","false","Saint-Boniface","12","2014","st-boniface","Matt Allard","Councillor","Conseiller","https://winnipeg.ca/shared/mailforms/clerks/council/contact.asp?Recipient=mattallard&Title=Contact%20City%20of%20Winnipeg%20Councillor%20Matt%C2%A0Allard","https://winnipeg.ca/shared/mailforms/francais/clerks/council/contact.asp?Recipient=mattallard&Title=Communiquer%20avec%20le%20conseiller%20municipal%20de%20Winnipeg%20Matt%C2%A0Allard","204-396-4636","204-986-3725","http://www.councillormattallard.ca/","https://winnipeg.ca/Council/images/allard3.png",,,"https://winnipeg.ca/clerks/pdfs/elections/election2014/councilWardMaps/legal_descriptions/StBonifaceWard2014.pdf","https://winnipeg.ca/clerks/pdfs/elections/election2014/councilWardMaps/legal_descriptions/StBonifaceWard2014_fr.pdf","North St. Boniface, Central St. Boniface, Tissot, Archwood, Dufresne, Holden, Maginot, Norwood East, Norwood West, Windsor Park, Dugald, St. Boniface Industrial Park, Stock Yards, Symington Yards, The Mint, Southland Park, Mission Industrial, Niakwa Park, Niakwa Place, Southdale, Sage Creek, Royalwood, Island Lakes, Fraipont","
,  
(49.86024, -97.06363)","https://winnipeg.ca/council/wards/#/ward/2014/st-boniface","POINT (-97.06363 49.86024)"
