"fedid","sm_rep","pe1_enddate","pe2_enddate","row_enddate","con_enddate","sm_status","podi","fin_no","start_ineligible","end_ineligible","fv_request","fv_request_date","islandfed","county","contactperson","contactoffice","pe1_enddate_orig","pe2_enddate_orig","row_enddate_orig","con_enddate_orig","recipient_project_number","project_title","project_status","project_status_description","demoid","est_con_date","latest_payment_date","pe_date","right_of_way_date","construction_date","spr_date","other_date","earliest_auth_date","final_voucher_paid_date","obligations_amount","expenditure_amount","fyexpenditure_amount","adv_con","stip_ref","remarksfhwa","remarksstate","project_end_date","sumoffedmoneyremaining","finaldispositionlogdate","projecttitle","materialcertstatus","responsibleperson","uastatus","rowinfo","final_con_acceptance_date","as_built_date_filled_district","office","percentcomplete","ntpdate","projectnumber","projectid","currentphase","projectstatus","fiscalcloseoutpending","design_project_status","construction_project_status","row_project_status","branch","iscountyproject","substantialcomplete","matchfed","popdate","popphase","popestimatedcompletiondate","popvariance","popcurrentdatevariance","popstatus","inactivedays","prioritydate","extendedphase","currentstatus","popvariancerank","email","notpursuepopext","pe10","originalpopthisphase","pe10reqmet","pe10repayby","pe10repaydate","uuid"
"0300100","kam kin sin",,,,,,"FALSE",,,,"FALSE",,"oahu","FALSE",,,,,,,"cmaq-0300(100","various locations on oahu; con for ada compliance for emergency telephones","11","closed",,,"2011-02-23T00:00:00.000",,,"2004-08-31T00:00:00.000",,,"2004-08-31T00:00:00.000","2012-08-16T00:00:00.000","2174705.38","2174705.38","0","0",,"project title:  ada compliance for emergency telephones at various locations on oahu.

8/31/04:  hdot is given authorization to advertise for receipt of bids.

12/27/04: modified project agreement to reflect contract award amount.

08/16/2012:  project closed without final voucher under 23 cfr 1.36.  project identified as inactive by cfo email dated 07/12/2012.  project accepted under the division's project monitoring program.",,,"0","2009-08-10T00:00:00.000","ADA COMPLIANCE FOR EMERGENCY TELEPHONES, STATEWIDE","Issued  10/27/2006","bruce shimokawa","Not Applicable","ROW pending w/ est. completion of  Unknown","2009-04-09T00:00:00.000","2008-01-08T00:00:00.000","kilihauxxxx","98","2005-03-07T00:00:00.000","cmaq-0300(100)","STAT-1000-D1C1","Construction","3","TRUE","3","3","2","hwy-r","FALSE","2006-07-20T00:00:00.000","TRUE",,,"2022-08-28T00:00:00.000",,,,"4204",,"ROW","ROW","554","Bruce.Shimokawa@hawaii.gov","FALSE","false",,,,,"cc880dbf-1eea-418d-b667-581d4bbb155f"
"0311012","christine yamasaki",,,,"2019-07-01T00:00:00.000",,"FALSE",,,,"TRUE","2019-07-03T00:00:00.000","maui","FALSE",,,,,,,"cmaq-031-1(012)","maui state - piilani highway traffic operational improvements at ohukai road (con)","11","closed",,"2013-09-01T00:00:00.000","2019-06-27T00:00:00.000",,,"2013-02-22T00:00:00.000",,,"2013-02-22T00:00:00.000","2019-07-24T00:00:00.000","1252118.15","1252118.15","0","0","fy2013 ms35","08/17/2012:  documentation for categorical exclusions listed under 23 cfr 771.117(d) approved by fhwa.
02/22/2013:  new project approved/authorized.  note:  the construction contract must be awarded within 120 days of authorization to prevent the deobligation of funds by fhwa.
05/30/2013:  mod no. 1 approved/authorized.
03/31/2014:  notice to proceed hwy-cc 2.6933 issued to goodfellow bros., inc.; ntp as of 04/14/2014, and to complete project on/before 10/06/2014.
11/25/2015:  mod no. 2 approved/authorized to update estimate to add funds ($272,000.00 pc-m001) for consultant cm/css and for construction change order.
02/16/2016:  all construction work on project final accepted as of 02/16/2016 via ltr hwy-cc 2.1719 to goodfellow bros., inc.
12/04/2017:  materials certification hwy-l 17.099 issued, noting exceptions to the plans and specification.
04/30/2019:  federal-aid ineligibility notification (fin) no. fy19-025 issued to hdot.  the project for piilani highway traffic operational improvements at ohukai road was authorized on 02/22/2013 for construction.  final acceptance of all construction work on project was made by hdot on 02/16/2016.  hdot issued a letter of material certification on 12/04/2017 that listed multiple exceptions to the plans and specifications.  to date hdot has not explained how these material exceptions were satisfactorily resolved.  as hdot has not justified payment for these materials, the fhwa has determined the items that are non-participating, totaling $189,740.00.  hdot may proceed to final voucher and close this project.
04/16/2019:  material exceptions justified or deemed minor; project okayed for closeout.
07/24/2019:  final voucher no. 2019-45 dated 07/10/2019 processed; total $316,841.29 released; project closed.","7/1/19: updated detail lines to reflect final project costs.
05/16/13:  mod. # 1 updates estimate to reflect anticipated award amount.
02/12/13:  requesting construction authorization for project ms35 on the 2013 stip.  this agreement is subject to the following award terms: http://edocket.access.gpo.gov/2010/pdf/2010-22705.pdf and http://edocket.access.gpo.gov/2010/pdf/2010-22706.pdf","2019-07-01T00:00:00.000","0","2018-03-07T00:00:00.000","PIILANI HIGHWAY, TRAFFIC OPERATIONAL IMPROVEMENTS AT OHUKAI ROAD","Issued  12/4/2017  w/ exceptions","arthur daguimol","All Agreements Complete","Not Applicable","2016-02-16T00:00:00.000","2016-08-09T00:00:00.000","maui","100","2014-04-14T00:00:00.000","cmaq-031-1(012)","MAUI-1043-D1C4","Construction","3","TRUE","3","3",,"hwy-m","FALSE","2015-07-30T00:00:00.000","TRUE","2019-07-01T00:00:00.000","CON","2016-03-31T00:00:00.000","-1187","-1154","Critical","1158",,"Construction Closeout","Construction Closeout with the following milestones left to complete:","454","Arthur.Daguimol@hawaii.gov","FALSE","false",,,,,"d68292da-0ad7-4132-b563-63218bdf630b"
"NBIS060","kam kin sin",,,,,,"FALSE",,,,"TRUE","2018-01-18T00:00:00.000","oahu","TRUE",,"hwy-o",,,,,"br-nbis(060)","hon cnty - bridge inspection & apraisal (ffy 14), various city and county of honolulu bridges","11","closed",,,"2016-12-07T00:00:00.000",,,,,"2014-04-10T00:00:00.000","2014-04-10T00:00:00.000","2018-01-29T00:00:00.000","663687.2","663687.2","0","0","fy2014 oc4","04/10/2014:  new project approved/authorized.
01/29/2018:  final voucher no. 2018-46 dated 01/18/2018 processed; $56,312.80 pc-l11e released; project closed.","01/18/18: updated detail lines to reflect final project costs.
03/27/14:  this is project oc4 in the ffy2014 stip.  request authorization and obligation of funds.  this agreement is subject to the following award terms: http://edocket.access.gpo.gov/2010/pdf/2010-22705.pdf and http://edocket.access.gpo.gov/2010/pdf/2010-22706.pdf","2018-01-18T00:00:00.000","0",,"HON CNTY - BRIDGE INSPECTION & APRAISAL (FFY 14), VARIOUS CITY AND COUNTY OF HONOLULU BRIDGES","District hasn't requested",,"Not Applicable",,,,"hwy-o","100",,"br-nbis(060)",,,,,,,,"hwy-o","TRUE",,"TRUE","2018-01-18T00:00:00.000",,"2022-08-28T00:00:00.000","1683","-1683","Critical","2090","2018-01-31T00:00:00.000","Closed","Closed","43",,"FALSE","false",,,,,"6eb019a1-391d-4a43-9155-8b5887f9fafa"
"0460008",,,,,,,"FALSE",,,,"TRUE","2001-06-12T00:00:00.000",,"FALSE",,,,,,,,"rte 460: maunaloa hwy, puupeelua/airport rd  , pe & con for 3r","11","closed",,,"1992-01-31T00:00:00.000","1986-05-01T00:00:00.000",,"1987-06-01T00:00:00.000",,,"1986-05-01T00:00:00.000","2002-06-13T00:00:00.000","325132.4","325132.4","0","0",,"final voucher received and processed.  project closed.",,,"0",,"RTE 460: MAUNALOA HWY, PUUPEELUA/AIRPORT RD  , PE & CON FOR 3R","District hasn't requested",,"Not Applicable",,,,,"100",,,,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"11167",,"Closed","Closed","554",,"FALSE","false",,,,,"0c77b95d-74e0-446c-9238-618e360a18ee"
"1500031","kam kin sin",,,,,,"FALSE",,,,"TRUE","2011-05-06T00:00:00.000",,"FALSE",,,,,,,"baci-1500(31)","blood alcohol content incentive grant safety program, 2005; statewide highway safety plan, section 163 grant (0.08) funds","11","closed",,,"2007-03-22T00:00:00.000",,,,,"2005-05-10T00:00:00.000","2005-05-10T00:00:00.000","2011-05-11T00:00:00.000","883031.66","883031.66","0","0",,"5/10/05: authorization given for blood alcohol content incentive grant safety program

4/3/2006:  project agreement modification no. 1 authorized.

1/8/2007:  project agreement modification no. 2 authorized.

04/29/2010:  unexpended balance de-obligated under 23 cfr 630.106.

05/11/2011:  final voucher no. 2011-08 processed; project closed.","12/28/06:  update estimate.  added back $24,500 for prosecutor's training item.  modification no. 1 erroneously deleted the entire budget for this item.
04/03/06:  update estimate to release excess funds needed for fy 2006 program.",,"0",,"BLOOD ALCOHOL CONTENT INCENTIVE GRANT SAFETY PROGRAM, 2005; STATEWIDE HIGHWAY SAFETY PLAN, SECTION 163 GRANT (0.08) FUNDS","District hasn't requested",,"Not Applicable",,,,,"100",,"baci-1500(31)",,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"5638",,"Closed","Closed","554",,"FALSE","false",,,,,"4e793aec-8e64-432e-8756-509048bf943c"
"0011231",,,,,,,"FALSE",,,,"TRUE","2001-11-07T00:00:00.000",,"FALSE",,,,,,,"im-h1-1(231)","rt h-1 aiea hghts dr to salt lake blvd, pe/con to replace glarescreens","11","closed",,"1998-08-01T00:00:00.000","2007-03-22T00:00:00.000","1997-09-01T00:00:00.000",,"1997-09-01T00:00:00.000",,,"1997-09-01T00:00:00.000","2008-05-28T00:00:00.000","438153.14","438153.14","0","0",,"02/25/2004:  fhwa final acceptance report completed.
05/28/2008:  final voucher no. fy2001-16(rev) processed; project closed.",,,"0",,"RT H-1 AIEA HGHTS DR TO SALT LAKE BLVD, PE/CON TO REPLACE GLARESCREENS","District hasn't requested",,"Not Applicable",,,,,"100",,"im-h1-1(231)",,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"5638",,"Closed","Closed","554",,"FALSE","false",,,,,"6dc7b18a-2edd-4e7b-9064-1163575ebdd4"
"0501021",,,,,,,"FALSE",,,,"TRUE","2001-11-07T00:00:00.000",,"FALSE",,,,,,,,"route 50 kaumualii hwy @ waimea town, con for curb ramps","11","closed",,,"2001-07-20T00:00:00.000",,,"1998-04-01T00:00:00.000",,,"1998-04-01T00:00:00.000","2004-02-27T00:00:00.000","102356.22","102356.22","0","0",,"02/27/04: final voucher received and processed; close project.

02/27/04: transaction performed to close project; initial transaction did not close project.",,,"0",,"ROUTE 50 KAUMUALII HWY @ WAIMEA TOWN, CON FOR CURB RAMPS","District hasn't requested",,"Not Applicable",,,,,"100",,,,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"7709",,"Closed","Closed","554",,"FALSE","false",,,,,"9636b400-d1f6-4d0a-8ef1-c15eca568136"
"0001022",,,,,,,"FALSE",,,,"TRUE","2015-03-12T00:00:00.000",,"FALSE",,,,,,,,,"11","closed",,,"2014-02-18T00:00:00.000","2000-08-08T00:00:00.000",,,"1959-01-01T00:00:00.000",,"1959-01-01T00:00:00.000","2015-03-20T00:00:00.000","392414","392414","0","0",,,,,"0",,,"District hasn't requested",,"Not Applicable",,,,,"100",,,,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"3113",,"Closed","Closed","554",,"FALSE","false",,,,,"74f74e0b-1a2c-4e5b-8745-93f897f9a6ca"
"0700023","scot urada",,,,,,"FALSE",,,,"FALSE",,,"FALSE",,,,,,,,"various locations, kauai, con for 4r","11","closed",,,"1988-02-29T00:00:00.000",,,"1983-08-01T00:00:00.000",,,"1983-08-01T00:00:00.000","1988-02-01T00:00:00.000","479957","479957","0","0",,,,,"0",,"VARIOUS LOCATIONS, KAUAI, CON FOR 4R","District hasn't requested",,"Not Applicable",,,,,"100",,,,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"12599",,"Closed","Closed","554",,"FALSE","false",,,,,"f2d15fe6-9ac7-4a66-b109-862574edd5ba"
"0011087",,,,,,,"FALSE",,,,"FALSE",,,"FALSE",,,,,,,,"rte. h-1 halawa heights road section, gr.,dr.,pave for halawa i.c.","11","closed",,,"1983-02-28T00:00:00.000",,,"1971-01-01T00:00:00.000",,,"1971-01-01T00:00:00.000","1983-02-01T00:00:00.000","2590922.74","2590922.74","0","0",,,,,"0",,"RTE. H-1 HALAWA HEIGHTS ROAD SECTION, GR.,DR.,PAVE FOR HALAWA I.C.","District hasn't requested",,"Not Applicable",,,,,"100",,,,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"14426",,"Closed","Closed","554",,"FALSE","false",,,,,"7584a277-657e-48a1-a05b-b4a3682c91b1"
"0053017","christine yamasaki","2020-09-30T00:00:00.000",,,,,"FALSE",,,,"TRUE","2020-06-03T00:00:00.000","maui","TRUE","ken tatsuguchi","hwy-p",,,,,"pl-0053(017)","maui cnty - maui metropolitan planning organization fy 2017 unified planning work program","11","closed",,,"2019-06-27T00:00:00.000",,,,,"2017-03-21T00:00:00.000","2017-03-21T00:00:00.000","2020-06-04T00:00:00.000","188315.13","188315.13","0","0",,"03/24/2017:  new project approved/authorized.  this estimate is only for the fhwa-pl portion of mmpo's fy 2017 unified planning work program.
06/04/2020:  final voucher no. 2020-33 dated 06/03/2020 processed; $1.67 released; project closed.","6/3/20: updated detail line to reflect final project cost.
03/16/17: this agreement is subject to the following award terms: http://edocket.access.gpo.gov/2010/pdf/2010-22705.pdf and http://edocket.access.gpo.gov/2010/pdf/2010-22706.pdf.   performance end date: 9/30/2020. indirect cost rate: n/a. cfda no. 20.205","2020-09-30T00:00:00.000","0",,"MAUI CNTY - MAUI METROPOLITAN PLANNING ORGANIZATION FY 2017 UNIFIED PLANNING WORK PROGRAM","District hasn't requested","ken tatsuguchi","Not Applicable","Not Applicable",,,"hwy-p","100",,"pl-0053(017)","MAUI-1067-P1","Planning","3",,"3",,,"hwy-p","FALSE",,"TRUE","2020-09-30T00:00:00.000","PE1","2022-08-28T00:00:00.000","697","-697","Critical","1158",,"Federal Closeout pending","Federal Closeout pending","110","Ken.Tatsuguchi@hawaii.gov","FALSE","false",,,,,"ee85e89e-f143-4bd9-a48c-be917f9079ee"
"0330001",,,,,,,"FALSE",,,,"FALSE",,,"FALSE",,,,,,,,"rte 330 waihee river, pe&row","11","closed",,,,"1964-10-01T00:00:00.000","1964-10-01T00:00:00.000",,,,"1964-10-01T00:00:00.000","1975-06-01T00:00:00.000","66879.12","66879.12","0","0",,,,,"0",,"RTE 330 WAIHEE RIVER, PE&ROW","District hasn't requested",,"Not Applicable",,,,,"100",,,,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,,,"Closed","Closed","554",,"FALSE","false",,,,,"2c4f52d9-a5a2-4d24-a0ad-5048fb63e4f8"
"0001028",,,,,,,"FALSE",,,,"TRUE","2010-05-04T00:00:00.000",,"FALSE",,,,,,,"stp-0001(028)","traffic signals at various locations, phase vii (pe & con)","11","closed",,,"2008-09-18T00:00:00.000","2004-08-24T00:00:00.000",,"2005-09-19T00:00:00.000",,,"2004-08-24T00:00:00.000","2010-06-29T00:00:00.000","1213636.28","1213636.28","0","0","fy2005 oc 9","project title:  traffic signals at various locations, phase vii.

8/24/04:  preliminary engineering authorized for contract plan  preparation.
06/16/2008:  added ""project description"" - 100 percent federal share under 23 usc 120(c).
12/16/2009:  project agreement modification no. 2 authorized.
06/28/2010:  fhwa final acceptance report completed.
06/29/2010:  final voucher no. sf-09/16 processed; costs appear reasonable; project closed.","12/14/09:  update estimate to reflect estimated final cost and release excess funds.
09/16/05: (1) this is project oc 9 in the fy 2005 stip; (2) request for authorization to advertise bids.",,"0",,"TRAFFIC SIGNALS AT VARIOUS LOCATIONS, PHASE VII (PE & CON)","Issued  3/25/2008",,"Not Applicable",,,,,"100",,"stp-0001(028)",,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"5092",,"Closed","Closed","554",,"FALSE","false",,,,,"d9576249-ee5e-45fe-b063-06ae97507129"
"0011223",,,,,,,"FALSE",,,,"TRUE","2004-10-20T00:00:00.000",,"FALSE",,,,,,,,"interstate rt h-1 various locations, con for guardrail/shldr imprvmts","11","closed",,,"2002-11-06T00:00:00.000",,,"1996-09-01T00:00:00.000",,,"1996-09-01T00:00:00.000","2004-11-30T00:00:00.000","584579.02","584579.02","0","0",,"project amounts re-instated; modification should have been for project no. im-h1-1(233).

11/30/04:  final voucher received and processed; close project.",,,"0",,"INTERSTATE RT H-1 VARIOUS LOCATIONS, CON FOR GUARDRAIL/SHLDR IMPRVMTS","Issued  5/22/2002",,"Not Applicable",,,,,"100",,,,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"7235",,"Closed","Closed","554",,"FALSE","false",,,,,"5f89a6a6-569b-452a-913e-7dda963b9eb2"
"0361019","scot urada",,"2018-08-03T00:00:00.000",,,,"FALSE",,,,"FALSE",,"maui","FALSE",,,,,,,"nh-036-1(019)","maui state - hana highway widening, kaahumanu ave. to vicinity of airport access road (p)","13","withdrawn",,,"2018-11-16T00:00:00.000","2010-09-09T00:00:00.000",,,,,"2010-09-09T00:00:00.000",,"0","0","0","0","fy2010 ms4","09/09/2010:  new project (pe) approved/authorized.
02/23/2018:  mod no. 1 approved/authorized.
12/10/2018:  mod no. 2 approved/authorized; project withdrawn.","11/16/18: project is withdrawn.
02/16/18: modification #1 updates estimate to reflect release of estimated excess funds while project is being deobligated for withdrawal.  see detail estimate, page 2 for establishment of pe pop end date.
09/07/10:  this is project ms4 in the fy2010 stip.  request authorization for preliminary engineering.","2018-08-03T00:00:00.000","0",,"HANA HIGHWAY WIDENING, KAAHUMANU AVENUE TO VICINITY OF KAHULUI AIRPORT ACCESS ROAD","District hasn't requested","henry kennedy","Not Applicable","Not Applicable",,,"hwy-ds","31",,"nh-036-1(019)","0036-1011-D1C1","Design","4",,"4",,,"hwy-d","FALSE",,"FALSE","2018-08-03T00:00:00.000","PE2","2099-01-01T00:00:00.000","29371","-1486","Critical","1381",,"Project Cancelled","Project Cancelled","1","Henry.Kennedy@hawaii.gov","FALSE","false",,,,,"f1d0405d-d5bd-4916-aaea-45a0149cbe5d"
"0010021","kam kin sin",,,,,,"FALSE",,,,"FALSE",,,"FALSE",,,,,,,"spr-0010(21)","statewide planning & research fy 1999, part i planning program","11","closed",,,"2008-09-18T00:00:00.000",,,,"1999-02-01T00:00:00.000",,"1999-02-01T00:00:00.000","2011-11-25T00:00:00.000","1135779.15","1135779.15","0","0",,"7/7/2005: project agreement modification no. 2 -- update estimate to release excess funds.

1/29/2007:  project agreement modification no. 3 authorized to update estimate.  note:  error from state under mod #2; this correction found under state's ""earned & unbilled"" statement.

11/25/2011:  closed without final voucher under 23 cfr 1.36.","'01/19/07: update estimate to reflect estimated final costs.
09/21/05:  update estimate to release excess funds.",,"0",,"STATEWIDE PLANNING & RESEARCH FY 1999, PART I PLANNING PROGRAM","District hasn't requested",,"Not Applicable",,,,,"100",,"spr-0010(21)",,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"5092",,"Closed","Closed","554",,"FALSE","false",,,,,"686a5b4f-aea5-4ee7-93d6-2bcd21458c34"
"0009003",,,,,,,"FALSE",,,,"FALSE",,,"FALSE",,,,,,,,"rte 130 kaimu pahoa to chain of craters rd, con for realign hwy","11","closed",,,"1985-12-31T00:00:00.000",,,"1978-09-01T00:00:00.000",,,"1978-09-01T00:00:00.000","1985-12-01T00:00:00.000","1757357.67","1757357.67","0","0",,,,,"0",,"RTE 130 KAIMU PAHOA TO CHAIN OF CRATERS RD, CON FOR REALIGN HWY","District hasn't requested",,"Not Applicable",,,,,"100",,,,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"13389",,"Closed","Closed","554",,"FALSE","false",,,,,"7756756b-3fb6-4dff-b768-93b94826b610"
"0230001",,,,,,,"FALSE",,,,"FALSE",,,"FALSE",,,,,,,,,"11","closed",,,,"1950-12-01T00:00:00.000","1950-12-01T00:00:00.000","1950-12-01T00:00:00.000",,,"1950-12-01T00:00:00.000","1953-08-01T00:00:00.000","172190","172190","0","0",,,,,"0",,,"District hasn't requested",,"Not Applicable",,,,,"100",,,,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,,,"Closed","Closed","554",,"FALSE","false",,,,,"bc1b2b0a-dc65-4e32-a1a1-94da44b1ca5e"
"0300033",,,,,,,"FALSE",,,,"TRUE","2009-08-17T00:00:00.000",,"FALSE",,,,,,,"stp-0300(33)","lehua ave. to waipio pt. access road, con for bikeways","11","closed",,"1995-11-01T00:00:00.000","1999-02-10T00:00:00.000",,,"1994-09-01T00:00:00.000",,,"1994-09-01T00:00:00.000","2010-04-21T00:00:00.000","542916.09","542916.09","0","0",,"04/21/2010:  final voucher no. 2009-21 processed; costs appear reasonable; project closed.",,,"0",,"LEHUA AVE. TO WAIPIO PT. ACCESS ROAD, CON FOR BIKEWAYS","District hasn't requested",,"Not Applicable",,,,,"100",,"stp-0300(33)",,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"8600",,"Closed","Closed","554",,"FALSE","false",,,,,"2639a629-3e2e-49dc-9849-baa8e2b57f30"
"0831017",,,,,,,"FALSE",,,,"FALSE",,,"FALSE",,,,,,,,"rte 83: kam hwy, kaaawa br - kahana bay, con for resurf, recon, wdng, etc.","11","closed",,,"1988-08-31T00:00:00.000",,,"1983-04-01T00:00:00.000",,,"1983-04-01T00:00:00.000","1988-08-01T00:00:00.000","323703.61","323703.61","0","0",,,,,"0",,"RTE 83: KAM HWY, KAAAWA BR - KAHANA BAY, CON FOR RESURF, RECON, WDNG, ETC.","District hasn't requested",,"Not Applicable",,,,,"100",,,,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"12415",,"Closed","Closed","554",,"FALSE","false",,,,,"c3d10284-38ec-4774-b1ff-57f078ccc789"
"NBIS048","scot urada",,,,,,"FALSE",,,,"FALSE",,,"FALSE",,,,,,,"br-nbis(048)","bridge inspection & appraisal, hawaii county (pe)","11","closed",,,"2012-08-01T00:00:00.000",,,,,"2010-09-21T00:00:00.000","2010-09-21T00:00:00.000","2012-08-15T00:00:00.000","80000","80000","0","0","fy2010 hc3","09/21/2010:  new project approved/authorized.

08/15/2012:  project closed without final voucher under 23 cfr 1.36.","09/20/10:  this is project hc3 in the fy2010 stip.  request authorization and obligation of funds.",,"0",,"BRIDGE INSPECTION & APPRAISAL, HAWAII COUNTY (PE)","District hasn't requested",,"Not Applicable",,,,,"100",,"br-nbis(048)",,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"3679",,"Closed","Closed","554",,"FALSE","false",,,,,"83f15570-cb2c-48f0-b07c-b6c08b10aff0"
"0561017","scot urada",,,,,,"FALSE",,,,"TRUE","2010-05-25T00:00:00.000","kauai","FALSE",,,,,,,"dp-056-1(17)","rt 56 hanalei to kalihiwai, pe & row for 2 lane hwy","11","closed",,,"2008-03-11T00:00:00.000","1975-04-01T00:00:00.000","1992-08-01T00:00:00.000",,,,"1975-04-01T00:00:00.000","2010-06-28T00:00:00.000","847137.14","847137.14","0","0",,"07/03/2007:  project agreement modification no. 9 due to inactive projects [tier ii] review; deobligation of funds authorized.

05/04/2010:  unexpended balance de-obligated under 23 cfr 630.106.
06/28/2010:  final voucher no. 2010-22 processed; costs appear reasonable; project closed.","06/28/07:  update estimate as a result of inactive projects review.",,"0",,"KAUAI BELT ROAD, HANALEI TO KALIHIWAI

ROUTE 56
MP 23.89-28.12
ROUTE 560 
MP 0-3.44","District hasn't requested","bruce shimokawa","Not Applicable","ROW pending w/ est. completion of  Unknown",,,,"100",,"dp-fegc-056-1(17)","0056-1025-D1C1","Right of Way","2",,,,"2","hwy-r","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"5283",,"ROW","ROW","554","Bruce.Shimokawa@hawaii.gov","FALSE","false",,,,,"75d61a7c-40d6-4416-9454-13cab615a0d6"
"0270009",,,,,,,"FALSE",,,,"FALSE",,,"FALSE",,,,,,,,"rte 270 hawi-niulii rd, con-replace drainage culvert","11","closed",,,"1983-11-30T00:00:00.000",,,"1980-03-01T00:00:00.000",,,"1980-03-01T00:00:00.000","1983-11-01T00:00:00.000","126143.24","126143.24","0","0",,,,,"0",,"RTE 270 HAWI-NIULII RD, CON-REPLACE DRAINAGE CULVERT","District hasn't requested",,"Not Applicable",,,,,"100",,,,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"14151",,"Closed","Closed","554",,"FALSE","false",,,,,"81738e01-3f5a-4757-a685-c5a862663ca5"
"0522001","scot urada",,,,,,"FALSE",,,,"FALSE",,,"FALSE",,,,,,,"stp-0522(1)","kauai cty - ala kinoiki rd, phase i full-depth reclamation, poipu rd to weliweli rd (pe & con)","11","closed",,"2007-02-01T00:00:00.000","2011-09-29T00:00:00.000","2005-04-18T00:00:00.000",,"2005-09-14T00:00:00.000",,,"2005-04-18T00:00:00.000","2013-09-04T00:00:00.000","1865781.54","1865781.54","0","0","fy2005 kc11","4/18/05: hdot given authorization for preliminary engineering for contract plan preparation
9/14/05: project agreement modification no. 1 authorized.
09/20/2006:  project agreement modification no. 2 authorized.
11/14/2008:  fhwa final acceptance report completed.
09/02/2009:  project agreement modification no. 3 authorized.
08/21/2013:  per hdot, project final costs updated in fmis; request to close project without final voucher.
09/04/2013:  project closed without final voucher.","08/21/13: project detail lines are updated to reflect the estimated project final costs.
08/20/09: update estimate to reflect anticipated final cost.  construction engineering estimate reduced & changed from non-participating to participating.
08/29/06: (1) this is project kc 11 in the fy 2005 stip; (2) request authorization to advertise for bids; (3) peng estimate updated.
09/20/06:  (1) update estimate to reflect amount to be awarded.",,"0",,"KAUAI CTY - ALA KINOIKI RD, PHASE I FULL-DEPTH RECLAMATION, POIPU RD TO WELIWELI RD (PE & CON)","District hasn't requested",,"Not Applicable",,,,,"100",,"stp-0522(1)",,,,,,,,"#N/A#","FALSE",,"TRUE",,,"2022-08-28T00:00:00.000",,,,"3986",,"Closed","Closed","554",,"FALSE","false",,,,,"4bd16c25-4a5d-414f-98b0-14f9b44b8110"
"0031048","kam kin sin","2017-10-24T00:00:00.000",,,,,"FALSE",,,,"TRUE","2017-10-24T00:00:00.000","oahu","FALSE",,"hwy-o",,,,,"i-h3-1(48)","hi state - rte h-3: hosp rk tunnel & kaneohe i.c., pe for 4-ln div tunnel & i.c.","11","closed",,,"2017-02-27T00:00:00.000","1983-09-01T00:00:00.000",,,,,"1983-09-01T00:00:00.000","2018-01-19T00:00:00.000","10558942.5","10558942.5","0","0",,"09/16/1983:  pr-2 executed for new pe project authorized effective 02/19/1981.
04/18/1984:  pr-2a mod no. 1 effected to update estimate based on negotiated consultant's fee.
08/25/1987:  pr-2a mod no. 2 effected to update estimate to include archaeological survey and salvage work.
02/16/1989:  pr-2a mod no. 3 effected to update estimate for proposed contract amendment.
11/20/1992:  pr-2a mod no. 4 effected to update estimate.
06/20/1996:  pr-2a mod no. 5 effected to update estimate.
01/19/2018:  final voucher no. 2018-17 dated 10/24/2017 processed; total $439,057.50 ($183,404.98 pc-0420 + $265,652.52 pc-0540) released; project closed.","10/24/17: updated detail lines to reflect final project costs.","2017-10-24T00:00:00.000","0",,"HI STATE - RTE H-3: HOSP RK TUNNEL & KANEOHE I.C., PE FOR 4-LN DIV TUNNEL & I.C.","District hasn't requested",,"Not Applicable",,,,"hwy-o","100",,"i-h3-1(48)",,,,,,,,"hwy-o","FALSE",,"TRUE","2017-10-24T00:00:00.000","PE1","2022-08-28T00:00:00.000","1769","-1769","Critical","2008",,"Closed","Closed","33",,"FALSE","false",,,,,"6a525e23-8072-4da6-922d-a6267347011f"
