"ticket_id","issue_type","issue_description","case_owner","case_owner_description","street_address","city","state","zip_code","neighborhood_district","created_year_month","ticket_created_date_time","ticket_last_updated_date_time","ticket_closed_date_time","ticket_status","x_coordinate","y_coordinate","latitude","longitude","location","method_received","goal_days","actual_completed_days"
"18-10321200","POTHOLE",,"COM_PW","COM_PW","2176 NW 23RD AVE","City_of_Miami","Florida","33142","District 2","20188","08/01/2018 08:59:22","08/01/2018 09:00:45","08/01/2018 08:59:47","CLOSED","908137.498","532644.373","25.797004","-80.234175","2176 NW 23RD AVE
MIAMI, Florida 33142
(25.797004, -80.234175)","PHONE","30","0"
"18-10308873","TREE BLOCKING TRAFFIC SIGNAL/LIGHT (STOP SIGN)",,"COM_PW","COM_PW","NW 24TH AVE & NW 9TH ST","City_of_Miami","Florida","33125","District 5","20187","07/25/2018 14:15:19","08/08/2018 10:23:44","08/08/2018 10:23:44","CLOSED","907747.373","526943.872","25.781327","-80.235461","NW 24TH AVE & NW 9TH ST
MIAMI, Florida 33125
(25.781327, -80.235461)","PHONE","11","14"
"16-10001199","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","225 NE 48TH ST","City_of_Miami","Florida","33137","District 3","20161","01/04/2016 10:55:21","01/08/2016 11:29:43","01/08/2016 11:29:43","CLOSED","922367.187","540906.999","25.819502","-80.190775","225 NE 48TH ST
MIAMI, Florida 33137
(25.819502, -80.190775)","PHONE","10","4"
"17-10420988","SOLID WASTE MISCELLANEOUS REQUESTS",,"COM_SW","COM_SW","2600 SW 19TH TER","City_of_Miami","Florida","33145","District 5","201710","10/30/2017 10:43:54","11/01/2017 07:28:18","11/01/2017 07:28:18","CLOSED","907122.311","516696.5","25.753144","-80.237541","2600 SW 19TH TER
MIAMI, Florida 33145
(25.753144, -80.237541)","PHONE","5","2"
"13-00082990","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","1110 NW 62ND ST","City_of_Miami","Florida","33127","District 3","20133","03/27/2013 15:07:40","04/02/2013 16:08:11","04/02/2013 16:08:11","CLOSED","914443.588010851","545422.446428606","25.832056","-80.214778","1110 NW 62ND ST
MIAMI, Florida 33127
(25.832056, -80.214778)","PHONE","10","6"
"16-10460387","CODE ENFORCEMENT CU INSPECTION REQUEST",,"COM_Code_Enforcement","COM_Code_Enforcement","2730 SW 3RD AVE","City_of_Miami","Florida","33129","District 5","201611","11/29/2016 13:27:43","11/30/2016 13:30:51",,"LOCKED","916202.482","517276.607","25.754593","-80.209945","2730 SW 3RD AVE
MIAMI, Florida 33129
(25.754593, -80.209945)","PHONE","10",
"18-10475944","GARBAGE CONTAINER STOLEN",,"COM_SW","COM_SW","1239 NW 22ND AVE","City_of_Miami","Florida","33125","District 5","201811","11/15/2018 15:15:55","11/23/2018 10:55:33","11/23/2018 10:55:33","CLOSED","909206.285","528390.294","25.785283","-80.231002","1239 NW 22ND AVE
MIAMI, Florida 33125
(25.785283, -80.231002)","PHONE","10","8"
"16-10484846","NO BUSINESS TAX RECEIPT / CERTIFICATE OF USE",,"COM_Code_Enforcement","COM_Code_Enforcement","2615 W FLAGLER ST","City_of_Miami","Florida","33135","District 5","201612","12/19/2016 11:10:36","12/28/2016 15:31:28","12/28/2016 15:31:25","CLOSED","906783.523","523751.802","25.77256","-80.238446","2615 W FLAGLER ST
MIAMI, Florida 33135
(25.77256, -80.238446)","PHONE","7","9"
"16-10309037","ABANDONED VEHICLE - PRIVATE",,"COM_Code_Enforcement","COM_Code_Enforcement","80 NW 31ST AVE","City_of_Miami","Florida","33125","District 5","20168","08/09/2016 12:20:12","08/18/2016 16:47:31","08/18/2016 16:47:32","CLOSED","904314.499","524090.122","25.77353","-80.245942","80 NW 31ST AVE
MIAMI, Florida 33125
(25.77353, -80.245942)","IPHONE","10","9"
"16-10404941","OVERGROWN LOT",,"COM_Code_Enforcement","COM_Code_Enforcement","3185 SW 4TH ST","City_of_Miami","Florida","33135","District 5","201610","10/13/2016 15:41:35","10/31/2016 11:16:24","10/31/2016 11:16:22","CLOSED","903902.686","522334.81","25.768707","-80.247224","3185 SW 4TH ST
MIAMI, Florida 33135
(25.768707, -80.247224)","PHONE","7","18"
"15-10425865","RECYCLING MISSED",,"COM_SW","COM_SW","2335 TRAPP AVE","City_of_Miami","Florida","33133","District 7","201512","12/17/2015 17:12:44","12/21/2015 09:38:45","12/21/2015 09:38:45","CLOSED","908853.872","511214.498","25.738034","-80.232377","2335 TRAPP AVE
MIAMI, Florida 33133
(25.738034, -80.232377)","PHONE","5","4"
"17-10331217","CODE ENFORCEMENT CU INSPECTION REQUEST",,"COM_Code_Enforcement","COM_Code_Enforcement","3390 MARY ST","City_of_Miami","Florida","33133","District 7","20178","08/17/2017 13:57:32","08/21/2017 14:45:27","08/21/2017 14:45:27","CLOSED","906484.005","507727.135","25.728478","-80.239637","3390 MARY ST
MIAMI, Florida 33133
(25.728478, -80.239637)","PHONE","10","4"
"15-10178163","GARBAGE CONTAINER STOLEN",,"COM_SW","COM_SW","1030 NW 5TH ST","City_of_Miami","Florida","33128","District 5","20156","06/03/2015 09:08:12","10/12/2015 10:38:39","10/12/2015 10:38:39","CLOSED","915410.062","525838.811","25.778162","-80.212196","1030 NW 5TH ST
MIAMI, Florida 33128
(25.778162, -80.212196)","PHONE","10","131"
"15-10107382","GARBAGE CONTAINER STOLEN",,"COM_SW","COM_SW","100 NW 24TH AVE","City_of_Miami","Florida","33125","District 5","20154","04/01/2015 09:24:12","08/26/2015 11:25:07","08/26/2015 11:21:44","CLOSED","907819.247","524365.249","25.774231","-80.235288","100 NW 24TH AVE
MIAMI, Florida 33125
(25.774231, -80.235288)","PHONE","10","147"
"14-10587058","FIRE CU INSPECTION REQUEST",,"COM_Fire-Rescue","COM_Fire-Rescue","1111 BRICKELL BAY DR","City_of_Miami","Florida","33131","District 5","201412","12/04/2014 10:37:11","12/08/2014 16:13:44","12/08/2014 16:13:44","CLOSED","923032.748","520363.528","25.762972","-80.189136","1111 BRICKELL BAY DR
MIAMI, Florida 33131
(25.762972, -80.189136)","PHONE","5","4"
"17-10427210","CODE ENFORCEMENT CU INSPECTION REQUEST",,"COM_Code_Enforcement","COM_Code_Enforcement","805 SW 6TH ST","City_of_Miami","Florida","33130","District 5","201711","11/02/2017 16:08:40","11/09/2017 16:15:24",,"LOCKED","916879.307","522263.799","25.768303","-80.207797","805 SW 6TH ST
MIAMI, Florida 33130
(25.768303, -80.207797)","PHONE","10",
"18-10308445","FIRE CU INSPECTION REQUEST",,"COM_Fire-Rescue","COM_Fire-Rescue","1784 SW 7TH ST","City_of_Miami","Florida","33135","District 5","20187","07/25/2018 11:38:01","07/25/2018 11:38:01","07/25/2018 11:38:01","CLOSED","911531.81","521494.468","25.766274","-80.224059","1784 SW 7TH ST
MIAMI, Florida 33135
(25.766274, -80.224059)","PHONE","5","0"
"18-10074328","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","1337 SW 14TH ST","City_of_Miami","Florida","33145","District 5","20182","02/23/2018 15:41:04","02/26/2018 16:38:33","02/26/2018 16:38:33","CLOSED","913819","519276.125","25.760133","-80.21715","1337 SW 14TH ST
MIAMI, Florida 33145
(25.760133, -80.21715)","PHONE","10","3"
"19-10026047","GARBAGE - MISSED",,"COM_SW","COM_SW","2153 SW 10TH ST","City_of_Miami","Florida","33135","District 5","20191","01/22/2019 10:23:40","01/24/2019 07:01:24","01/24/2019 07:01:23","CLOSED","909682.684","520632.249","25.763931","-80.229692","2153 SW 10TH ST
MIAMI, Florida 33135
(25.763931, -80.229692)","PHONE","1","2"
"17-10243160","DEAD ANIMAL PICKUP",,"COM_SW","COM_SW","410 NW 62ND AVE","City_of_Miami","Florida","33126","District 6","20176","06/22/2017 17:17:11","06/23/2017 10:23:52","06/23/2017 10:23:52","CLOSED","887635.498","524657.248","25.775344","-80.296613","410 NW 62ND AVE
MIAMI, Florida 33126
(25.775344, -80.296613)","PHONE","1","1"
"15-10277089","CODE ENFORCEMENT CU INSPECTION REQUEST",,"COM_Code_Enforcement","COM_Code_Enforcement","3333 VIRGINIA ST","City_of_Miami","Florida","33133","District 7","20158","08/20/2015 16:44:02","08/27/2015 11:15:11","08/27/2015 11:15:12","CLOSED","905880.24","508044.098","25.729359","-80.241465","3333 VIRGINIA ST
MIAMI, Florida 33133
(25.729359, -80.241465)","PHONE","10","7"
"15-10242687","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","3522 SW 3RD ST","City_of_Miami","Florida","33135","District 5","20157","07/24/2015 12:00:00","11/02/2015 13:58:23","11/02/2015 13:58:23","CLOSED","902161.406","522503.995","25.7692","-80.252512","3522 SW 3RD ST
MIAMI, Florida 33135
(25.7692, -80.252512)","PHONE","10","101"
"18-10375405","POTHOLE",,"COM_PW","COM_PW","5721 SW 5TH TER","City_of_Miami","Florida","33144","District 6","20189","09/04/2018 17:29:58","09/12/2018 07:56:59","09/12/2018 07:56:59","CLOSED","890416.048","521181.915","25.765742","-80.288221","5721 SW 5TH TER
MIAMI, Florida 33144
(25.765742, -80.288221)","PHONE","30","8"
"16-10014852","NOISE VIOLATION",,"COM_Code_Enforcement","COM_Code_Enforcement","80 NW 73RD ST","City_of_Miami","Florida","33150","District 3","20161","01/13/2016 17:59:02","01/15/2016 16:30:56","01/15/2016 16:30:56","CLOSED","919732.373","549113.497","25.842123","-80.198632","80 NW 73RD ST
MIAMI, Florida 33150
(25.842123, -80.198632)","PHONE","7","2"
"16-10383214","FIRE CU INSPECTION REQUEST",,"COM_Fire-Rescue","COM_Fire-Rescue","2110 SW 4TH ST","City_of_Miami","Florida","33135","District 5","20169","09/26/2016 14:20:39","09/26/2016 14:20:39","09/26/2016 14:20:39","CLOSED","909761.25","522403.718","25.768804","-80.229422","2110 SW 4TH ST
MIAMI, Florida 33135
(25.768804, -80.229422)","PHONE","5","0"
"18-10475311","POTHOLE",,"COM_PW","COM_PW","4710 NW 2ND TER","City_of_Miami","Florida","33126","District 6","201811","11/15/2018 11:10:57","11/15/2018 11:11:18","11/15/2018 11:11:18","CLOSED","895710.598","524265.992","25.774147","-80.272083","4710 NW 2ND TER
MIAMI, Florida 33126
(25.774147, -80.272083)","PHONE","30","0"
"13-00192113","SOLID WASTE MISCELLANEOUS REQUESTS",,"COM_SW","COM_SW","1490 NW 34TH ST","City_of_Miami","Florida","33142","District 3","201310","10/02/2013 15:48:36","10/03/2013 09:11:00","10/03/2013 09:11:00","CLOSED","912292.625","536495.125","25.807531","-80.221478","1490 NW 34TH ST
MIAMI, Florida 33142
(25.807531, -80.221478)","PHONE","5","1"
"16-10477099","POULTRY (CHICKEN) OR GRAZING ANIMAL",,"COM_Code_Enforcement","COM_Code_Enforcement","775 NW 65TH ST","City_of_Miami","Florida","33150","District 3","201612","12/12/2016 16:39:55","01/09/2017 14:33:13","01/09/2017 14:33:10","CLOSED","915948.499","546396.625","25.834712","-80.210185","775 NW 65TH ST
MIAMI, Florida 33150
(25.834712, -80.210185)","PHONE","7","28"
"18-10334270","TRASH HOLE",,"COM_PW","COM_PW","146 NE 55TH ST","City_of_Miami","Florida","33137","District 3","20188","08/08/2018 09:49:04","08/08/2018 09:49:17","08/08/2018 09:49:17","CLOSED","921516.874","543302.059","25.826105","-80.193315","146 NE 55TH ST
MIAMI, Florida 33137
(25.826105, -80.193315)","PHONE","60","0"
"17-10006519","SIGNS WITHOUT PERMIT",,"COM_Code_Enforcement","COM_Code_Enforcement","5814 NW 12TH AVE","City_of_Miami","Florida","33127","District 3","20171","01/06/2017 14:35:14","01/17/2017 08:34:21","01/17/2017 08:34:17","CLOSED","913808.749","544228.936","25.828783","-80.21673","5814 NW 12TH AVE
MIAMI, Florida 33127
(25.828783, -80.21673)","IPHONE","7","11"
"16-10430880","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","5422 NW 4TH AVE","City_of_Miami","Florida","33127","District 3","201611","11/02/2016 10:17:06","11/04/2016 12:21:17","11/04/2016 12:21:17","CLOSED","918256.812","543082.747","25.825556","-80.203229","5422 NW 4TH AVE
MIAMI, Florida 33127
(25.825556, -80.203229)","PHONE","10","2"
"15-10075291","GARBAGE CONTAINER STOLEN",,"COM_SW","COM_SW","481 NW 25TH AVE","City_of_Miami","Florida","33125","District 5","20153","03/05/2015 09:29:02","07/09/2015 12:14:00","07/09/2015 12:14:00","CLOSED","907347.06","525647.312","25.777766","-80.2367","481 NW 25TH AVE
MIAMI, Florida 33125
(25.777766, -80.2367)","PHONE","10","126"
"14-10364535","ZONING CALL BACK REQUEST",,"COM_ZON","COM_ZON","3220 S DIXIE HWY","City_of_Miami","Florida","33133","District 7","20145","05/30/2014 08:43:23","06/03/2014 08:50:46","06/03/2014 08:50:46","CLOSED","904163.556","510612.082","25.736451","-80.246635","3220 S DIXIE HWY
MIAMI, Florida 33133
(25.736451, -80.246635)","PHONE","4","4"
"17-10201314","CODE ENFORCEMENT CU INSPECTION REQUEST",,"COM_Code_Enforcement","COM_Code_Enforcement","8033 BISCAYNE BLVD","City_of_Miami","Florida","33138","District 3","20175","05/30/2017 12:42:19","06/05/2017 14:16:02","06/05/2017 14:15:58","CLOSED","924387.187","551741.186","25.849274","-80.184431","8033 BISCAYNE BLVD
MIAMI, Florida 33138
(25.849274, -80.184431)","PHONE","10","6"
"17-10270010","SWALE GRADING / DROP OFF REPAIR",,"COM_PW","COM_PW","1125 NW 63RD ST","City_of_Miami","Florida","33150","District 3","20177","07/10/2017 15:45:15","07/10/2017 15:45:38","07/10/2017 15:45:38","CLOSED","914292.373","545805.935","25.833114","-80.215231","1125 NW 63RD ST
MIAMI, Florida 33150
(25.833114, -80.215231)","PHONE","42","0"
"14-10445161","ILLEGAL DUMPING / LITTER",,"COM_Code_Enforcement","COM_Code_Enforcement","106 SW 16TH AVE","City_of_Miami","Florida","33135","District 5","20148","08/01/2014 08:50:50","09/08/2014 08:32:17","09/08/2014 08:32:26","CLOSED","912381.291","523594.839","25.772038","-80.22144","106 SW 16TH AVE
MIAMI, Florida 33135
(25.772038, -80.22144)","PHONE","7","38"
"18-10054150","GARBAGE - MISSED",,"COM_SW","COM_SW","261 NW 51ST ST","City_of_Miami","Florida","33127","District 3","20182","02/08/2018 10:15:33","02/12/2018 09:03:50","02/12/2018 09:03:48","CLOSED","918950.578","541983.803","25.822522","-80.20114","261 NW 51ST ST
MIAMI, Florida 33127
(25.822522, -80.20114)","PHONE","1","4"
"16-10114631","FIRE CU INSPECTION REQUEST",,"COM_Fire-Rescue","COM_Fire-Rescue","2401 NW 5TH AVE","City_of_Miami","Florida","33127","District 3","20163","03/25/2016 11:53:38","03/28/2016 08:27:51","03/28/2016 08:27:51","CLOSED","918522.123","533877.062","25.800226","-80.202592","2401 NW 5TH AVE
MIAMI, Florida 33127
(25.800226, -80.202592)","PHONE","5","3"
"17-10454303","FIRE CU INSPECTION REQUEST",,"COM_Fire-Rescue","COM_Fire-Rescue","3040 NW 2ND AVE","City_of_Miami","Florida","33127","District 3","201711","11/30/2017 09:49:19","11/30/2017 09:49:19","11/30/2017 09:49:19","CLOSED","919501.749","535777.812","25.805439","-80.19958","3040 NW 2ND AVE
MIAMI, Florida 33127
(25.805439, -80.19958)","PHONE","5","0"
"13-10153157","BUILDING MAINTENANCE INADEQUATE",,"COM_Code_Enforcement","COM_Code_Enforcement","2653 NW 11TH ST","City_of_Miami","Florida","33125","District 5","201312","12/11/2013 10:47:40","12/17/2013 11:00:03","12/17/2013 11:00:03","CLOSED","906587.023","527592.112","25.783129","-80.238976","2653 NW 11TH ST
MIAMI, Florida 33125
(25.783129, -80.238976)","PHONE","10","6"
"13-00008769","ILLEGAL CONSTRUCTION",,"COM_Code_Enforcement","COM_Code_Enforcement","2400 SW 27TH TER","City_of_Miami","Florida","33133","District 7","20131","01/10/2013 09:54:42","01/31/2013 15:50:05","01/31/2013 15:50:05","CLOSED","908312.9375","512098.125","25.740474","-80.234005","2400 SW 27TH TER
MIAMI, Florida 33133
(25.740474, -80.234005)","PHONE","10","21"
"15-10090817","FIRE CU INSPECTION REQUEST",,"COM_Fire-Rescue","COM_Fire-Rescue","701 BRICKELL AVE","City_of_Miami","Florida","33131","District 5","20153","03/18/2015 10:10:05","03/18/2015 11:06:16","03/18/2015 11:06:16","CLOSED","923044.685","521839.311","25.767032","-80.189073","701 BRICKELL AVE
MIAMI, Florida 33131
(25.767032, -80.189073)","PHONE","5","0"
"14-10585979","DEAD ANIMAL PICKUP",,"COM_SW","COM_SW","2950 SW 3RD AVE","City_of_Miami","Florida","33129","District 5","201412","12/03/2014 12:52:20","12/04/2014 09:33:27","12/04/2014 09:33:27","CLOSED","915711.137","516906.799","25.753584","-80.211444","2950 SW 3RD AVE
MIAMI, Florida 33129
(25.753584, -80.211444)","PHONE","1","1"
"17-10488479","NO BUSINESS TAX RECEIPT / CERTIFICATE OF USE",,"COM_Code_Enforcement","COM_Code_Enforcement","2955 SW 8TH ST","City_of_Miami","Florida","33135","District 5","201712","12/27/2017 13:53:43","01/11/2018 15:15:49","01/11/2018 15:15:49","CLOSED","905582.284","521102.68","25.765291","-80.242142","2955 SW 8TH ST
MIAMI, Florida 33135
(25.765291, -80.242142)","PHONE","7","15"
"17-10408308","CODE ENFORCEMENT CU INSPECTION REQUEST",,"COM_Code_Enforcement","COM_Code_Enforcement","1788 SW 8TH ST","City_of_Miami","Florida","33135","District 5","201710","10/19/2017 15:01:27","10/27/2017 01:22:29","10/27/2017 01:22:29","CLOSED","911452.842","521174.068","25.765393","-80.224304","1788 SW 8TH ST
MIAMI, Florida 33135
(25.765393, -80.224304)","PHONE","10","8"
"17-10472195","ILLEGAL CONSTRUCTION IN PROGRESS -BUILDING",,"COM_MNGR_CO_BUILDING","COM_MNGR_CO_BUILDING","3145 OHIO ST","City_of_Miami","Florida","33133","District 7","201712","12/13/2017 13:28:35","12/13/2017 13:29:46","12/13/2017 13:28:30","CLOSED","903956.125","509226.278","25.732642","-80.247289","3145 OHIO ST
MIAMI, Florida 33133
(25.732642, -80.247289)","PHONE","0","0"
"14-10498541","POTHOLE",,"COM_PW","COM_PW","2525 SW 1ST ST","City_of_Miami","Florida","33135","District 5","20149","09/17/2014 08:46:24","06/12/2015 16:30:48","11/07/2014 16:52:31","CLOSED","907036.624","523436.967","25.77169","-80.237683","2525 SW 1ST ST
MIAMI, Florida 33135
(25.77169, -80.237683)","PHONE","30","51"
"15-10362189","ILLEGAL DUMPING / LITTER",,"COM_Code_Enforcement","COM_Code_Enforcement","20 W FLAGLER ST","City_of_Miami","Florida","33130","District 5","201510","10/24/2015 09:17:47","10/24/2015 09:28:34",,"LOCKED","921345.548","524349.848","25.773967","-80.194188","20 W FLAGLER ST
MIAMI, Florida 33130
(25.773967, -80.194188)","PHONE","7",
"16-10399780","RECYCLING MISSED",,"COM_SW","COM_SW","868 SW 2ND ST","City_of_Miami","Florida","33130","District 5","201610","10/11/2016 07:50:40","10/12/2016 09:04:18","10/12/2016 09:04:18","CLOSED","916470.133","523458.787","25.771597","-80.209019","868 SW 2ND ST
MIAMI, Florida 33130
(25.771597, -80.209019)","PHONE","5","1"
"14-10302235","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","7701 NE 1ST AVE","City_of_Miami","Florida","33138","District 3","20144","04/08/2014 10:04:51","05/27/2014 10:44:13","05/27/2014 10:44:13","CLOSED","920921.747","550427","25.845717","-80.194991","7701 NE 1ST AVE
MIAMI, Florida 33138
(25.845717, -80.194991)","PHONE","10","49"
"19-10032936","FIRE CU INSPECTION REQUEST",,"COM_Fire-Rescue","COM_Fire-Rescue","900 NW 29TH ST","City_of_Miami","Florida","33127","District 3","20191","01/25/2019 12:59:31","01/25/2019 12:59:31","01/25/2019 12:59:31","CLOSED","915837.937","534934.122","25.803178","-80.210731","900 NW 29TH ST
MIAMI, Florida 33127
(25.803178, -80.210731)","PHONE","5","0"
"18-10444378","TREE TRIM AND ROOT PRUNING",,"COM_PW","COM_PW","97 NW 32ND ST","City_of_Miami","Florida","33127","District 3","201810","10/23/2018 09:04:38","11/27/2018 07:57:49","11/27/2018 07:57:49","CLOSED","920299.187","536319.249","25.806915","-80.197146","97 NW 32ND ST
MIAMI, Florida 33127
(25.806915, -80.197146)","PHONE","36","35"
"13-00123856","SWALE GRADING / DROP OFF REPAIR",,"COM_PW","COM_PW","2772 SW 25TH ST","City_of_Miami","Florida","33133","District 7","20135","05/16/2013 07:42:01","05/16/2013 07:45:21","05/16/2013 07:45:21","CLOSED","906664.664775634","513810.093750081","25.74521","-80.238982","2772 SW 25TH ST
MIAMI, Florida 33133
(25.74521, -80.238982)","MASS","42","0"
"18-10412938","OVERGROWN LOT",,"COM_Code_Enforcement","COM_Code_Enforcement","775 SW 2ND ST","City_of_Miami","Florida","33130","District 5","20189","09/28/2018 18:29:33","10/10/2018 22:52:57","10/10/2018 22:52:57","CLOSED","917065.099","523557.116","25.771858","-80.207209","775 SW 2ND ST
MIAMI, Florida 33130
(25.771858, -80.207209)","IPHONE","7","12"
"14-10384166","ILLEGAL DUMPING / LITTER",,"COM_Code_Enforcement","COM_Code_Enforcement","1600 NW 40TH ST","City_of_Miami","Florida","33142","District 3","20146","06/13/2014 16:37:56","02/15/2015 12:44:58","02/15/2015 12:45:08","CLOSED","911762.479","538340.916","25.812618","-80.223056","1600 NW 40TH ST
MIAMI, Florida 33142
(25.812618, -80.223056)","PHONE","7","247"
"18-10357421","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","3663 SW 5TH ST","City_of_Miami","Florida","33135","District 5","20188","08/22/2018 10:23:16","08/27/2018 09:39:18","08/27/2018 09:39:18","CLOSED","901570.487","522020.859","25.76788","-80.254316","3663 SW 5TH ST
MIAMI, Florida 33135
(25.76788, -80.254316)","PHONE","10","5"
"17-10475658","GARBAGE/TRASH/RECYCLING OUT TO EARLY",,"COM_SW","COM_SW","2901 JACKSON AVE","City_of_Miami","Florida","33133","District 7","201712","12/15/2017 16:11:28","12/15/2017 16:11:28","12/15/2017 16:11:05","CLOSED","906388.274","509977.353","25.73467","-80.239888","2901 JACKSON AVE
MIAMI, Florida 33133
(25.73467, -80.239888)","WEB","0","0"
"13-00193617","GARBAGE CONTAINER DAMAGED",,"COM_SW","COM_SW","246 NW 46TH AVE","City_of_Miami","Florida","33126","District 6","201310","10/05/2013 10:33:28","04/09/2014 09:28:10","04/09/2014 09:28:10","CLOSED","896228.652","524219.505","25.774011","-80.270509","246 NW 46TH AVE
MIAMI, Florida 33126
(25.774011, -80.270509)","PHONE","10","186"
