opportunity_id,content_id,vol_requests,event_time,title,hits,summary,is_priority,category_id,category_desc,amsl,amsl_unit,org_title,org_content_id,addresses_count,locality,region,postalcode,primary_loc,display_url,recurrence_type,hours,created_date,last_modified_date,start_date_date,end_date_date,status,Bronx Congressional Districts,Bronx School Districts 2010-11,2010 Bronx Census Tracts,Zip Codes
5519,46636,8,0,Garden Greeter,232,"If you wish to escape the bustling city and enjoy beautiful surroundings, get involved and become an ambassador for the greatest Botanical Garden in the world!",,4,Environment,,,The New York Botanical Garden,423,1,"2900 Southern Boulevard Bronx, NY 10458 (40.865047547653994, -73.88379028800846)
Bronx, NY 10458
(40.86678858593468, -73.88072651422723)",NY,10458,,/opportunities/5519,ongoing,,07/15/2011 12:00:00 AM,07/19/2011 12:00:00 AM,07/15/2011 12:00:00 AM,12/14/2012 12:00:00 AM,approved,7,2,123,
5494,42457,2,0,Case Management Intern,313,"In 2010, POTS’ Case Managers helped close to 1,100 people including 315 families with 300+ children identify barriers to stability and take steps to address them.  369 individuals were provided information and referrals to link with detox, educational and employment programs, shelter.",,2,Helping Neighbors in Need,,,Part of the Solution (POTS),46,1,"2763 Webster Avenue Bronx, NY 10458 (40.86579443967629, -73.88632317887395)
Bronx, NY 10458
(40.86573513564895, -73.88637984032619)",NY,10458,,/opportunities/5494,ongoing,,06/29/2011 12:00:00 AM,06/30/2011 12:00:00 AM,06/29/2011 12:00:00 AM,06/28/2012 12:00:00 AM,approved,16,2,64,10936
5530,47437,20,0,Tour Guide Volunteer Opportunity,237,We are currently seeking friendly and energetic adults to be part of NYBG’s tour guide program.,,4,Environment,,,The New York Botanical Garden,423,1,"2900 Southern Boulevard Bronx, NY 10458 (40.865047547653994, -73.88379028800846)
Bronx, NY 10458
(40.86678858593468, -73.88072651422723)",NY,10458,,/opportunities/5530,ongoing,,07/19/2011 12:00:00 AM,07/20/2011 12:00:00 AM,09/24/2011 12:00:00 AM,09/24/2012 12:00:00 AM,approved,7,2,123,
5711,51587,100,0,End of Season Celebration ,105,Enjoy a taste of Van Cortandt Garden,,1,Strengthening Communities,,,Friends of Van Cortlandt Park,161,1,"80 Van Cortlandt Park Bronx, NY 10463 (40.88465843017383, -73.88990186467265)
Bronx, NY 10463
(40.88463651690127, -73.88989809704469)",NY,10463,,/opportunities/5711,onetime,,09/01/2011 12:00:00 AM,09/01/2011 12:00:00 AM,11/20/2011 12:00:00 AM,11/20/2011 12:00:00 AM,approved,17,2,83,11272
5009,37037,50,0,It’s My Park! Day at the Friends Compost Site/Garden,172,"Come out and help us plant our garden, learn about what we are growing and turn and sift our compost bins.",,1,Strengthening Communities,,,Friends of Van Cortlandt Park,161,1,"124 Gale Pl Bronx, NY 10463 (40.88463029202243, -73.89251933209881)
Bronx, NY 10463
(40.88462746996477, -73.89252810248739)",NY,10463,,/opportunities/5009,onetime,,01/14/2011 12:00:00 AM,01/25/2011 12:00:00 AM,05/21/2011 12:00:00 AM,05/21/2011 12:00:00 AM,approved,17,2,83,11272
5709,51585,100,0,It's My Park Day: Western John Muir Volunteer,99,Help with a forest restoratio project along the John Muir Trail of Van Cortlandt Park,,1,Strengthening Communities,,,Friends of Van Cortlandt Park,161,1,"80 Van Cortlandt Park Bronx, NY 10463 (40.88465843017383, -73.88990186467265)
Bronx, NY 10463
(40.88463651690127, -73.88989809704469)",NY,10463,,/opportunities/5709,onetime,,09/01/2011 12:00:00 AM,09/01/2011 12:00:00 AM,10/15/2011 12:00:00 AM,10/15/2011 12:00:00 AM,approved,17,2,83,11272
5614,49980,10,0,Administrative Assistant ,332,"Volunteers help by conducting adminstrative tasks, such as answering phones, conducting data entry and processing mailings.",,1,Strengthening Communities,,,Dress for Success - Bronx Branch,49954,1,"2038 Davidson Avenue Bronx, NY 10453 (40.85374837851653, -73.90853996733885)
Bronx, NY 10453
(40.85373397884938, -73.90849162367107)",NY,10453,,/opportunities/5614,ongoing,,08/10/2011 12:00:00 AM,08/10/2011 12:00:00 AM,08/10/2011 12:00:00 AM,01/09/2012 12:00:00 AM,approved,16,2,41,10931
5263,39174,25,0,Bronx One on One Mentoring Program (BOOM),578,Bronx One on One Mentoring (BOOM) seeks to make a difference in the life of a child by providing amazing mentors who can serve as positive role models and guides in their lives.,,3,Education,,,Bronx One on One Mentoring Program,38920,1,"20 190th Street Bronx, NY 10468 (40.86347541561016, -73.89958755848183)
Bronx, NY 10468
(40.864053403454136, -73.90095785042115)",NY,10468,,/opportunities/5263,ongoing,,04/12/2011 12:00:00 AM,05/09/2011 12:00:00 AM,04/12/2011 12:00:00 AM,07/11/2012 12:00:00 AM,approved,16,2,96,11606
5517,46049,5,0,Help feed our Bronx community,299,"Momentum needs volunteers to help with a dinner program, located on East 165th Street near the Grand Concourse in the Bronx, offering a nutritious hot meal and pantry to take home, as well as social services.",,2,Helping Neighbors in Need,,,The Momentum Project,46019,1,"85 165 Street Bronx, NY 10452 (40.83162353671856, -73.922408930193)
Bronx, NY 10452
(40.83162735924749, -73.92233246438077)",NY,10452,,/opportunities/5517,ongoing,,07/13/2011 12:00:00 AM,07/15/2011 12:00:00 AM,07/30/2011 12:00:00 AM,06/30/2012 12:00:00 AM,approved,16,4,183,10930
5707,51582,100,0,Healthy Communities- Get Active Day,232,Come join the Friends of Van Cortlandt Park for a day full of fun activities sure to get you outside and and moving.,y,1,Strengthening Communities,,,Friends of Van Cortlandt Park,161,1,"80 Van Cortlandt Park bronx, NY 10463 (40.88465843017383, -73.88990186467265)
Bronx, NY 10463
(40.88463651690127, -73.88989809704469)",NY,10463,,/opportunities/5707,onetime,,09/01/2011 12:00:00 AM,09/12/2011 12:00:00 AM,09/17/2011 12:00:00 AM,09/17/2011 12:00:00 AM,approved,17,2,83,11272
4999,37017,20,0,FVCP Trail Restoration Crew,179,"Want to learn useful skills about trails planning and maintenance, while making a significant impact to the quality of Van Cortlandt Park? No prior trails experience is necessary; all training will be offered in an on-the-job format.",,1,Strengthening Communities,,,Friends of Van Cortlandt Park,161,1,"124 Gale Pl Bronx, NY 10463 (40.88463029202243, -73.89251933209881)
Bronx, NY 10463
(40.88462746996477, -73.89252810248739)",NY,10463,,/opportunities/4999,ongoing,,01/14/2011 12:00:00 AM,01/21/2011 12:00:00 AM,03/05/2011 12:00:00 AM,06/04/2011 12:00:00 AM,approved,17,2,83,11272
5495,42484,2,0,ESL Teacher Assistant,396,work closely with NYS licensed ESL teacher to provide instruction to recently arrived immigrants. Classes are in the mornings and evenings. Requires at least 4 hours per week commitment. Teaching experience not required.,,3,Education,,,The HopeLine,32839,1,"421 155th Street Bronx, NY 10455 (40.820027861846086, -73.91525005078392)
Bronx, NY 10455
(40.82005651291872, -73.9152317836603)",NY,10455,,/opportunities/5495,ongoing,,06/30/2011 12:00:00 AM,06/30/2011 12:00:00 AM,09/06/2011 12:00:00 AM,12/03/2012 12:00:00 AM,approved,16,1,27,10933
5005,37033,9999,0,Million Trees NYC Community Tree Giveaway,158,Due to popular demand the Friends are pleased to offer community members FREE trees to plant on private property.,,1,Strengthening Communities,,,Friends of Van Cortlandt Park,161,1,"124 Gale Pl Bronx, NY 10463 (40.88463029202243, -73.89251933209881)
Bronx, NY 10463
(40.88462746996477, -73.89252810248739)",NY,10463,,/opportunities/5005,onetime,,01/14/2011 12:00:00 AM,03/08/2011 12:00:00 AM,05/15/2011 12:00:00 AM,05/15/2011 12:00:00 AM,approved,17,2,83,11272
5510,44373,12,0,Garden Crew,173,Help care for our vegetable garden beds where all our produce will be donated to local food pantries.,,4,Environment,,,Friends of Van Cortlandt Park,161,1,"80 Van Cortlandt Park Bronx, NY 10463 (40.88465843017383, -73.88990186467265)
Bronx, NY 10463
(40.88463651690127, -73.88989809704469)",NY,10463,,/opportunities/5510,ongoing,,07/07/2011 12:00:00 AM,07/14/2011 12:00:00 AM,07/07/2011 12:00:00 AM,08/25/2011 12:00:00 AM,approved,17,2,83,11272
5710,51586,40,0,Croton Trail Volunteer Day,101,Help with a forest restoration project along the Old Croton Aqueduct Trail of Van Cortlandt Park,,1,Strengthening Communities,,,Friends of Van Cortlandt Park,161,1,"80 Van Cortlandt Park Bronx, NY 10463 (40.88465843017383, -73.88990186467265)
Bronx, NY 10463
(40.88463651690127, -73.88989809704469)",NY,10463,,/opportunities/5710,onetime,,09/01/2011 12:00:00 AM,09/08/2011 12:00:00 AM,10/22/2011 12:00:00 AM,10/22/2011 12:00:00 AM,approved,17,2,83,11272
5465,41117,25,0,Donate School Supplies to Kids in the Bronx,212,Help kids from low-income families start the school year on a positive note!,,2,Helping Neighbors in Need,,,Part of the Solution (POTS),46,1,"2763 Webster Avenue Bronx, NY 10458 (40.86579443967629, -73.88632317887395)
Bronx, NY 10458
(40.86573513564895, -73.88637984032619)",NY,10458,,/opportunities/5465,ongoing,,06/09/2011 12:00:00 AM,06/09/2011 12:00:00 AM,06/09/2011 12:00:00 AM,09/15/2011 12:00:00 AM,approved,16,2,64,10936
5509,44372,100,0,Fall Forest Restoration Volunteer Kickoff,253,Volunteers needed to help remove invasive plants and plant native trees and shrubs at various locations in Van Cortlandt Park.,,4,Environment,,,Friends of Van Cortlandt Park,161,1,"80 Van Cortlandt Park Bronx, NY 10463 (40.88465843017383, -73.88990186467265)
Bronx, NY 10463
(40.88463651690127, -73.88989809704469)",NY,10463,,/opportunities/5509,onetime,,07/07/2011 12:00:00 AM,07/14/2011 12:00:00 AM,09/24/2011 12:00:00 AM,09/24/2011 12:00:00 AM,approved,17,2,83,11272
5004,37032,50,0,Western John Muir Volunteer Day,100,Remove invasive plants and help native trees and shrubs.,,1,Strengthening Communities,,,Friends of Van Cortlandt Park,161,1,"124 Gale Pl Bronx, NY 10463 (40.88463029202243, -73.89251933209881)
Bronx, NY 10463
(40.88462746996477, -73.89252810248739)",NY,10463,,/opportunities/5004,onetime,,01/14/2011 12:00:00 AM,01/25/2011 12:00:00 AM,05/14/2011 12:00:00 AM,05/14/2011 12:00:00 AM,approved,17,2,83,11272
5670,50431,75,0,Run for the Wild ,494,"Make tracks for turtles in the WCS Run for the Wild at the New York Aquarium. This 5K-run and Family Fun Run takes place on the boardwalk at Coney Island on Sunday, October 9, and is dedicated to saving turtles",,4,Environment,,,WCS,50428,1,"2300 Southern Boulevard Bronx, NY 10460 (40.85069279863572, -73.8823905260465)
Bronx, NY 10460
(40.85222341569334, -73.88194672479037)",NY,10460,,/opportunities/5670,onetime,,08/23/2011 12:00:00 AM,08/24/2011 12:00:00 AM,10/09/2011 12:00:00 AM,10/09/2011 12:00:00 AM,approved,7,2,123,11269
5002,37028,50,0,Hike-A-Thon,105,Show your support for Van Cortlandt Park by participating in a Hike with the Friends of Van Cortlandt Park,,1,Strengthening Communities,,,Friends of Van Cortlandt Park,161,1,"124 Gale Place Bronx, NY 10463 (40.88463029202243, -73.89251933209881)
Bronx, NY 10463
(40.88462746996477, -73.89252810248739)",NY,10463,,/opportunities/5002,onetime,,01/14/2011 12:00:00 AM,03/22/2011 12:00:00 AM,04/30/2011 12:00:00 AM,04/30/2011 12:00:00 AM,approved,17,2,83,11272
5218,38711,10,0,Iridescent Science Studio Open House Volunteers,113,"Come out to the South Bronx to help us hold our first open house! We need volunteers to help staff the event and run educational exhibit tables. Help us express a love of learning, science, and engineering to the community in the poorest congressional district in the country.",,1,Strengthening Communities,,,Iridescent,38544,1,"890 Garrison Ave Bronx, NY 10474 (40.817114194167054, -73.89198548226072)
Bronx, NY 10474
(40.81709792726003, -73.89193887913964)",NY,10474,,/opportunities/5218,onetime,,03/21/2011 12:00:00 AM,03/21/2011 12:00:00 AM,04/13/2011 12:00:00 AM,04/13/2011 12:00:00 AM,approved,16,5,282,12343
5142,38174,15,0,Reach Out and Read-Morris Heights Health Center,544,"Reach Out and Read makes literacy promotion a standard and important part of pediatric primary care, so that children are able to grow up with access to books and are able cultivate a love of reading early on.",,3,Education,,,Reach Out and Read-Morris Heights Health Center,38171,1,"85 Burnside Avenue Bronx, NY 10453 (40.85327655150609, -73.9058481060323)
Bronx, NY 10453
(40.85457454926535, -73.91031079952586)",NY,10453,,/opportunities/5142,ongoing,,02/28/2011 12:00:00 AM,07/07/2011 12:00:00 AM,02/28/2011 12:00:00 AM,12/31/2011 12:00:00 AM,approved,16,2,93,10931
