"calclocation","name","address","city","state","zip","formated_phone","status","icon","type"
"41.64207900,-70.88045600","Fresenius Medical Care of Fairhaven","216 Huttleson Avenue","FAIRHAVEN","MA","2719","Please call patient admission line","open","small_green","Dialysis Center"
"40.65128800,-73.63099500","S. NASSAU COMMUNITIES HOSP.","1 HEALTHY WAY","OCEANSIDE","NY","11572","Please call patient admission line","open","small_green","Dialysis Center"
"42.93555200,-74.18980500","FMS-AMSTERDAM DIALYSIS CENTER","1810 RIVERFRONT CENTER","AMSTERDAM","NY","12010","Please call patient admission line","open","small_green","Dialysis Center"
"43.19639100,-77.79678300","UNITY HOSPITAL DIALYSIS AT SPENCERPORT","4 LAND-RE WAY","SPENCERPORT","NY","14559","Please call patient admission line","open","small_green","Dialysis Center"
"39.04740200,-74.85029100","FMC Cape May DC","1259 South Route 9","CAPE MAY COURT HOUSE","NJ","8210","Please call patient admission line","open","small_green","Dialysis Center"
"39.94672600,-74.36164200","FMC Whiting Dialysis Ctr","400-430 ROUTE 530","WHITING","NJ","8759","Please call patient admission line","open","small_green","Dialysis Center"
"40.63060400,-74.27063300","FMC Linden Dialysis","630 West St. Georges Ave","LINDEN","NJ","7036","Please call patient admission line","open","small_green","Dialysis Center"
"40.78529200,-74.07501200","FKC SECAUCUS","200 MEADOWSLANDS PARKWAY","SECAUCUS","NJ","7094","Please call patient admission line","open","small_green","Dialysis Center"
"18.17309200,-67.14722100","FMC Mayaguez Dialysis Center","1050 Avenue Los Corazones","MAYAGUEZ","PR","680","Please call patient admission line","open","small_green","Dialysis Center"
"18.42244700,-65.99033100","FMC Carolina Dialysis Center","C-8 Pontezuela Avenue Sabana Abajo Industrial Park","CAROLINA","PR","983","Please call patient admission line","open","small_green","Dialysis Center"
"17.97540500,-66.12038600","FMC Guayama Dialysis","900 Arnaldo Bristol St.","GUAYAMA","PR","784","Please call patient admission line","open","small_green","Dialysis Center"
"18.24739600,-67.16723000","FMC Mayaguez No","#5320 Road 64 KM 4.8 Bo. Sabanetas","MAYAGUEZ","PR","682","Please call patient admission line","open","small_green","Dialysis Center"
"18.35706100,-66.04583100","FMC Los Paseos Dialysis Center","3000 carr 199 STE 2","SAN JUAN","PR","926","Please call patient admission line","open","small_green","Dialysis Center"
"18.41565900,-66.32975300","FMC VEGA ALTA","1 Calle lote 2 parque Industrial de Vega Alta","VEGA ALTA","PR","692","Please call patient admission line","open","small_green","Dialysis Center"
"18.17322900,-65.87981000","FMC Las Piedras","200 Plaza Las Piedras Shopping Center","LAS PIEDRAS","PR","771","Please call patient admission line","open","small_green","Dialysis Center"
"18.34036900,-64.91470300","Schneider Hosp St. Thomas","9048 Alton Adams Sr Drive","SAINT THOMAS","VI","802","Please call patient admission line","open","small_green","Dialysis Center"
"17.73372400,-64.75141500","Governor Juan F. Luis Hospital and Medical Center","4007 EST Diamond Ruby","CHRISTIANSTED","VI","820","Please call patient admission line","open","small_green","Dialysis Center"
"17.73421100,-64.73469400","CKC St Croix","5134 Sundial Park","CHRISTIANSTED","VI","820","Please call patient admission line","open","small_green","Dialysis Center"
"18.34387700,-64.94026400","CKC ST THOMAS","52 B ESTATE THOMAS","ST THOMAS","VI","802","Please call patient admission line","open","small_green","Dialysis Center"
"40.26440200,-76.67459500","M.S. Hershey Medical Center","M.C. HU23, UPC II Suite 1400","Hershey","PA","17033","Please call patient admission line","open","small_green","Dialysis Center"
"40.70161900,-76.17604800","FRESENIUS KIDNEY CARE - POTTSVILLE","278 Industrial Park Road","Pottsville","PA","17901","Please call patient admission line","open","small_green","Dialysis Center"
"39.91580300,-79.75808900","FRESENIUS KIDNEY CARE - UNIONTOWN","360 Walmart Drive, Suite 1A","Uniontown","PA","15401","Please call patient admission line","open","small_green","Dialysis Center"
"40.31820200,-79.93236200","FRESENIUS KIDNEY CARE - CLAIRTON","South Hills Medical Building","Clairton","PA","15025","Please call patient admission line","open","small_green","Dialysis Center"
"41.00700200,-75.16115000","DaVita Pocono Dialysis Center","447 Office Plaza, Building 100, Suite B","East Stroudsburg","PA","18301","Please call patient admission line","open","small_green","Dialysis Center"
"40.83279100,-75.70772600","FRESENIUS KIDNEY CARE - CARBON COUNTY","168 S. Sargent Stanley Hoffman Boulevard","Lehighton","PA","18235","Please call patient admission line","open","small_green","Dialysis Center"
"40.29958500,-80.17461700","FKC LIBERTY DIALYSIS - SOUTHPOINTE","1200 Corporate Drive","Canonsburg","PA","15317","Please call patient admission line","open","small_green","Dialysis Center"
"40.44240000,-79.22175200","DCI AT CHESTNUT RIDGE","25 Colony Boulevard, Suite 112","Blairsville","PA","15717","Please call patient admission line","open","small_green","Dialysis Center"
"39.92695700,-76.69283600","DaVita Saint Charles Way at Home","308 St. Charles Way","York","PA","17403","Please call patient admission line","open","small_green","Dialysis Center"
"41.98005500,-76.52053300","Fresenius Kidney Care Sayre","1 Guthrie Square, 8th floor","Sayre","PA","18840","Please call patient admission line","open","small_green","Dialysis Center"
"40.48160700,-78.01437000","Fresnius Kidney Care Huntingdon","7535 Huntingdon Plaza","Huntingdon","PA","16652","Please call patient admission line","open","small_green","Dialysis Center"
"40.12492700,-74.97754700","DaVita Neshaminy Dialysis","2 Neshaminy Interplex Drive","Feasterville Trevose","PA","19053","Please call patient admission line","open","small_green","Dialysis Center"
"38.82507800,-77.01328800","GREATER SOUTHEAST COMMUNITY DIALYSIS CENTER","4601 MARTIN LUTHER KING JR. AVENUE SOUTHWEST","WASHINGTON","DC","20032","Please call patient admission line","open","small_green","Dialysis Center"
"39.12950800,-76.59101700","DaVita Pasadena Dialysis","8037  Governor Ritchie HWY.","PASADENA","MD","21122","Please call patient admission line","open","small_green","Dialysis Center"
"39.34374300,-76.56912500","Coldsprings Dialysis, LLC","4700 HARTFORD ROAD","BALTIMORE","MD","21214","Please call patient admission line","open","small_green","Dialysis Center"
"39.28864600,-76.50804000","Northpoint Dialysis, LLC","1046 OLD NORTHPOINT RD","BALTIMORE","MD","21224","Please call patient admission line","open","small_green","Dialysis Center"
"39.18260600,-77.24293700","Fresenius Kidney Care Germantown","19851 Obersavtion Drive","GERMANTOWN","MD","20876","Please call patient admission line","open","small_green","Dialysis Center"
"37.37188000,-77.50302400","DaVita Chester Dialysis","10360 IRONBRIDGE RD","CHESTER","VA","23831","Please call patient admission line","open","small_green","Dialysis Center"
"38.72733200,-77.19009000","DaVita Newington Dialysis (ICHD ONLY)","8520 Cinder Rd","LORTON","VA","22079","Please call patient admission line","open","small_green","Dialysis Center"
"37.23827700,-79.96870600","USRC Roanoke LLC","117 Duke Gloucester Street SW","Roanoke","VA","24014","Please call patient admission line","open","small_green","Dialysis Center"
"37.84868100,-81.99345500","DaVita West Virginia Dialysis","300 PROSPERITY LN","LOGAN","WV","25601","Please call patient admission line","open","small_green","Dialysis Center"
"39.26526000,-80.37263300","DaVita Harrison County Dialysis","95 Rosebud Plaza Drive","CLARKSBURG","WV","26301","Please call patient admission line","open","small_green","Dialysis Center"
"39.23295100,-81.54207100","DaVita Wood County Dialysis","214 Gihon Village","PARKERSBURG","WV","26101","Please call patient admission line","open","small_green","Dialysis Center"
"39.00348000,-80.23462200","Fresenius Medical Care Upshur County","4 Northridge Drive","BUCKHANNON","WV","26201","Please call patient admission line","open","small_green","Dialysis Center"
"39.65725900,-79.94944600","Fresenius Medical Care Monongalia County","3000 Mon Health Medical Park Dr Ste 3101","MORGANTOWN","WV","26505","Please call patient admission line","open","small_green","Dialysis Center"
"35.05425000,-79.01132800","Biomedical Applications of North Carolina Inc","2360 Williamwood Lane","Fayetteville","NC","28314","Please call patient admission line","open","small_green","Dialysis Center"
"33.91561600,-83.47064800","DaVita Athens West Dialysis","1747 LANGFORD DRIVE","Watkinsville","GA","30677","Please call patient admission line","open","small_green","Dialysis Center"
"31.83772600,-81.60465300","DaVita Hinesville Dialysis","522 ELMA G MILES PARKWAY","HINESVILLE","GA","31313","Please call patient admission line","open","small_green","Dialysis Center"
"32.56532600,-83.87821200","DaVita Fort Valley Dialysis Center","557 BLUEBIRD BLVD","FORT VALLEY","GA","31030","Please call patient admission line","open","small_green","Dialysis Center"
"33.07912100,-82.00411800","WAYNESBORO DIALYSIS","163 S. LIBERTY ST","WAYNESBORO","GA","30830","Please call patient admission line","open","small_green","Dialysis Center"
"34.06146000,-84.31630000","DaVita North Fulton Dialysis","1250 North Meadow Pkwy","ROSWELL","GA","30076","Please call patient admission line","open","small_green","Dialysis Center"
"31.54953000,-83.83376500","DCI SYLVESTER","102 PINEVIEW DRIVE","SYLVESTER","GA","31791","Please call patient admission line","open","small_green","Dialysis Center"
"32.59339600,-82.34807400","Swainsboro Dialysis Clinic, LLC","3 MEDICAL CENTER DRIVE","SWAINSBORO","GA","30401","Please call patient admission line","open","small_green","Dialysis Center"
"32.40411300,-81.76912800","DaVita East Georgia Dialysis","1989 Stambuk Lane","STATESBORO","GA","30458","Please call patient admission line","open","small_green","Dialysis Center"
"33.71991800,-85.12090400","FRESENIUS MEDICAL CARE BREMEN","108 REDDING DRIVE","BREMEN","GA","30110","Please call patient admission line","open","small_green","Dialysis Center"
"33.78919800,-84.27746700","FMCNA DIALYSIS SERVICES OF DECATUR","2721 IRWIN WAY","DECATUR","GA","30030","Please call patient admission line","open","small_green","Dialysis Center"
"33.86699200,-84.62471000","DaVita Colonial Springs Dialysis","2840 East West Connector","AUSTELL","GA","30106","Please call patient admission line","open","small_green","Dialysis Center"
"33.44893300,-83.23366200","LAKE OCONEE DIALYSIS","1000 COWLES CLINIC WAY, SUITE S-100","GREENSBORO","GA","30642","Please call patient admission line","open","small_green","Dialysis Center"
"34.93314900,-85.17892200","KIDNEY CENTER OF NORTH GEORGIA, LLC","102 ERLANGER SOUTH DRIVE","RINGGOLD","GA","30736","Please call patient admission line","open","small_green","Dialysis Center"
"33.45806300,-82.51506900","McDUFFIE DIALYSIS","621 McNEIL CIRCLE","THOMSON","GA","30824","Please call patient admission line","open","small_green","Dialysis Center"
"36.08988500,-80.26795800","WFU BAPTIST MEDICAL CENTER DIALYSIS UNIT","8 N HEMODIALYSIS","WINSTON SALEM","NC","27157","Please call patient admission line","open","small_green","Dialysis Center"
"35.92543200,-80.59780500","DAVIE KIDNEY CENTER of Wake Forest University","190 Interstate Drive","MOCKSVILLE","NC","27028","Please call patient admission line","open","small_green","Dialysis Center"
"35.91173400,-78.94443100","DaVita Southpoint Dialysis","415 W NC HIGHWAY 54","DURHAM","NC","27713","Please call patient admission line","open","small_green","Dialysis Center"
"35.03253200,-79.10516900","DaVita Fayetteville Road Dialysis","285 Paraclete Dr","RAEFORD","NC","28376","Please call patient admission line","open","small_green","Dialysis Center"
"35.82184100,-78.80863700","Fresenius Medical Care Morrisville","100 Samford Drive","CARY","NC","27513","Please call patient admission line","open","small_green","Dialysis Center"
"35.83398900,-77.25269400","Robersonville Dialysis Center","800 Main Street","Robersonville","NC","27871","Please call patient admission line","open","small_green","Dialysis Center"
"35.36827700,-78.09287100","DaVita Rosewood Dialysis","105 Adair Drive","Goldsboro","NC","27530","Please call patient admission line","open","small_green","Dialysis Center"
"34.68974600,-81.20792600","BMA OF CHESTER INC","501 HEALTHWAY DRIVE","CHESTER","SC","29706","Please call patient admission line","open","small_green","Dialysis Center"
"34.63442200,-79.70048100","FRESENIUS MEDICAL CARE BENNETTSVILLE","1104 FRANK W EVANS WAY","BENNETTSVILLE","SC","29512","Please call patient admission line","open","small_green","Dialysis Center"
"34.94882100,-82.21145500","DaVita Greer Kidney Center","14152 East Wade Hampton Blvd","GREER","SC","29651","Please call patient admission line","open","small_green","Dialysis Center"
"34.18255400,-79.36885300","FMC MARION","109 Merritt Ct","MARION","SC","29571","Please call patient admission line","open","small_green","Dialysis Center"
"34.79887100,-82.37398700","DSI PLEASANTBURG DIALYSIS","110 Chalmers Dr Ste C","GREENVILLE","SC","29605","Please call patient admission line","open","small_green","Dialysis Center"
"34.69619000,-79.92588000","FRESENIUS KIDNEY CARE CHERAW","104 GRACE LANE","CHERAW","SC","29520","Please call patient admission line","open","small_green","Dialysis Center"
"34.79887300,-82.37405800","DSI HOME DIALYSIS PLEASANTBURG","110 CHALMERS ROAD, SUITE D","GREENVILLE","SC","29605","Please call patient admission line","open","small_green","Dialysis Center"
"33.56984100,-81.93949000","DaVita North Augusta","139 Market Place Dr","NORTH AUGUSTA","SC","29860","Please call patient admission line","open","small_green","Dialysis Center"
"33.94241000,-83.74113500","NCG Barrow LLC","655 Exchange Circle","BETHLEHEM","GA","30620","Please call patient admission line","open","small_green","Dialysis Center"
"34.19549100,-84.79584200","Fresenius Kidney Care - Bartow County","60 Slopes Drive","CARTERSVILLE","GA","30120","Please call patient admission line","open","small_green","Dialysis Center"
"34.19549100,-84.79584200","Fresnius Kidney Care Kingsland","234 Kings Bay Road","KINGSLAND","GA","31548","Please call patient admission line","open","small_green","Dialysis Center"
"31.76371500,-84.16035900","Dialysis Clinic, Inc. - Leesburg","210 Park Street","LEESBURG","GA","31763","Please call patient admission line","open","small_green","Dialysis Center"
"27.84410100,-82.68849100","FMC - PINELLAS PARK","7910 US HWY 19N","PINELLAS PARK","FL","33781","Please call patient admission line","open","small_green","Dialysis Center"
"30.16255500,-81.75032400","NORTHEAST FLORIDA DIALYSIS CENTER","2141 LOCH RAND BLVD #113","ORANGE PARK","FL","32073","Please call patient admission line","open","small_green","Dialysis Center"
"30.31760700,-81.68205500","Fresenius Kidney Care Duval","1107 MYRA ST STE 101","JACKSONVILLE","FL","32204","Please call patient admission line","open","small_green","Dialysis Center"
"28.36102000,-81.42056100","DaVita Hunters Creek Dialysis","14050 TOWNLOOP BLVD #104A","ORLANDO","FL","32837","Please call patient admission line","open","small_green","Dialysis Center"
"28.81425000,-81.87196300","DaVita lake Griffin East Dialysis","401 E NORTH AVE","LEESBURG","FL","34748","Please call patient admission line","open","small_green","Dialysis Center"
"30.22662900,-85.87978600","DaVita West Beach Dialysis Center","16201 SUITE 102 PANAMA CITY BEACH PKWY","PANAMA CITY","FL","32413","Please call patient admission line","open","small_green","Dialysis Center"
"30.25817300,-81.44885100","MAYO CLINIC OUTPATIENT DIALYSIS","4658 Worrall Way","JACKSONVILLE","FL","32224","Please call patient admission line","open","small_green","Dialysis Center"
"30.18612200,-82.71499700","FMC-LAKE CITY WEST","179 SW PROSPERITY PLACE","LAKE CITY","FL","32024","Please call patient admission line","open","small_green","Dialysis Center"
"30.18617900,-82.71548500","LAKE CITY HOME THERAPIES","215 SW PROSPERITY PLACE","LAKE CITY","FL","32024","Please call patient admission line","open","small_green","Dialysis Center"
"27.82736100,-80.47798900","SEBASTIAN DIALYSIS CARE CENTER","1807 US Highway1","SEBASTIAN","FL","32958","Please call patient admission line","open","small_green","Dialysis Center"
"32.64793700,-85.41279600","FMC OPELIKA","2609 VILLAGE PROFESSIONAL DR","OPELIKA","AL","36801","Please call patient admission line","open","small_green","Dialysis Center"
"34.78607800,-86.94515800","DaVita Athens Dialysis","15953 Athens Limestone Drive","ATHENS","AL","35613","Please call patient admission line","open","small_green","Dialysis Center"
"31.45017100,-85.65182000","DaVita Ozark Dialysis","195 BUNTING DRIVE","OZARK","AL","36360","Please call patient admission line","open","small_green","Dialysis Center"
"31.85245000,-86.64587800","FMC CAMELIA","350 PAUL STABLER DRIVE","GREENVILLE","AL","36037","Please call patient admission line","open","small_green","Dialysis Center"
"34.42775300,-85.76196000","RCG FORT PAYNE","2202 JORDAN ROAD SW","FORT PAYNE","AL","35968","Please call patient admission line","open","small_green","Dialysis Center"
"33.26182600,-88.09502500","DaVita Pickens County Dialysis","289 WILLIAM EAST HILL DRIVE","CARROLLTON","AL","35447","Please call patient admission line","open","small_green","Dialysis Center"
"33.55761900,-86.52321700","DaVita Leeds Dialysis","1650 MAXEY DRIVE","LEEDS","AL","35094","Please call patient admission line","open","small_green","Dialysis Center"
"33.76941500,-86.46676400","RENAL TREATMENT CENTERS SOUTHEAST LP","40 PURPLE HEART BLVD","SPRINGVILLE","AL","35146","Please call patient admission line","open","small_green","Dialysis Center"
"30.49826900,-88.33621500","BIO-MEDICAL APPLICATIONS OF ALABAMA, INC.","12401 SKOPELOS RD","GRAND BAY","AL","36541","Please call patient admission line","open","small_green","Dialysis Center"
"34.32233400,-86.19352900","FRESENIUS MEDICAL CARE ALBERTVILLE, LLC","173 BUSINESS PARK DR","ALBERTVILLE","AL","35951","Please call patient admission line","open","small_green","Dialysis Center"
"31.87725700,-85.15305400","DaVita Barbour County Dialysis","1218 SOUTH EULAULA AVE, SUITE 1234","EUFAULA","AL","36027","Please call patient admission line","open","small_green","Dialysis Center"
"34.15364700,-86.83604900","Dialysis Clinic, Inc.","216 BROADWAY DR SW","Cullman","AL","35055","Please call patient admission line","open","small_green","Dialysis Center"
"33.37984400,-91.02710800","RCG GREENVILLE","2001 S MEDICAL PARK DRIVE","GREENVILLE","MS","38703","Please call patient admission line","open","small_green","Dialysis Center"
"31.59271500,-90.45818300","RCG BROOKHAVEN","534 IRBY DRIVE","BROOKHAVEN","MS","39601","Please call patient admission line","open","small_green","Dialysis Center"
"32.33378400,-89.14315200","Fresenius Kidney Care Central Newton County","121 OLD 15 LOOP","NEWTON","MS","39345","Please call patient admission line","open","small_green","Dialysis Center"
"32.35265700,-89.48547200","Fresenius Kidney Care Forest","570 Deerfield Drive","FOREST","MS","39074","Please call patient admission line","open","small_green","Dialysis Center"
"31.13157900,-90.14560200","TYLERTOWN DIALYSIS","4820 PLAZA DRIVE","TYLERTOWN","MS","39667","Please call patient admission line","open","small_green","Dialysis Center"
"31.59656400,-90.00001900","SILVER CREEK DIALYSIS","21 EMU STREET","SILVER CREEK","MS","39663","Please call patient admission line","open","small_green","Dialysis Center"
"31.72170100,-91.05654100","DRG FAYETTE","225 COMMUNITY DRIVE","FAYETTE","MS","39069","Please call patient admission line","unknown","small_yellow","Dialysis Center"
"32.75438700,-89.11679700","RCG of Philadelphia","1100 CENTRAL DRIVE","PHILADELPHIA","MS","39350","Please call patient admission line","open","small_green","Dialysis Center"
"36.33444300,-88.87091900","Fresenius Kidney Care Martin","113 E.C. THURMOND COVE","MARTIN","TN","38237","Please call patient admission line","open","small_green","Dialysis Center"
"36.01138000,-83.82581200","DCI HOLSTON RIVER CLINIC","5811 EAST GOV. JOHN SEVIER HWY","KNOXVILLE","TN","37924","Please call patient admission line","open","small_green","Dialysis Center"
"36.16980800,-86.51572300","DaVita Mt Juliet Dialysis","1050 HERSCHEL DR","MOUNT JULIET","TN","37122","Please call patient admission line","open","small_green","Dialysis Center"
"36.29003300,-88.30872300","Fresenius Medical Care Sandy River, LLC","57 COMMERCE ST","Paris","TN","38242","Please call patient admission line","open","small_green","Dialysis Center"
"38.33129400,-85.82480200","Fresenius Kidney Care New Albany","604 Mt. Talbot Rd","New Albany","IN","47150","Please call patient admission line","open","small_green","Dialysis Center"
"39.04161500,-87.12781100","FMC -  LINTON","1204 N. 1000 W.","LINTON","IN","47441","Please call patient admission line","open","small_green","Dialysis Center"
"39.79127300,-86.04896900","FMC - IRVINGTON","1740 INDUSTRY DRIVE","INDIANAPOLIS","IN","46219","Please call patient admission line","open","small_green","Dialysis Center"
"41.55876400,-85.80500400","FMC -  NEPHROLOGY - GOSHEN","2257 KARISA DRIVE, SUITE 1","GOSHEN","IN","46526","Please call patient admission line","open","small_green","Dialysis Center"
"41.70717100,-86.16510600","DAVITA - MISHAWAKA DIALYSIS","1420 TRINITY PLACE","MISHAWAKA","IN","46545","Please call patient admission line","open","small_green","Dialysis Center"
"36.94276300,-85.94120300","T.J. SAMSON  KIDNEY CARE","310 N.L. Rogers Wells Blvd.","GLASGOW","KY","42141","Please call patient admission line","open","small_green","Dialysis Center"
"37.68302300,-82.77946300","FMC - PRESTONSBURG","61 DEWEY STREET","PRESTONSBURG","KY","41653","Please call patient admission line","open","small_green","Dialysis Center"
"36.92037800,-84.11170100","DCI - CORBIN","132 FUTURE DRIVE","CORBIN","KY","40701","Please call patient admission line","open","small_green","Dialysis Center"
"37.08354400,-84.61903000","FMC - SOMERSET","119 TRADE PARK DRIVE","SOMERSET","KY","42503","Please call patient admission line","open","small_green","Dialysis Center"
"36.82515900,-87.50552900","DaVita Christian County Dialysis","200 BURLEY AVE","HOPKINSVILLE","KY","42240","Please call patient admission line","open","small_green","Dialysis Center"
"37.64829300,-84.79193400","FMC - DANVILLE","100 Woodlawn way","DANVILLE","KY","40422","Please call patient admission line","open","small_green","Dialysis Center"
"36.81471600,-83.31748200","FMC - NA HARLAN","136 VILLAGE CENTER RD","HARLAN","KY","40831","Please call patient admission line","open","small_green","Dialysis Center"
"37.16078500,-82.65526100","DaVita Raven Rock Dialysis","483 GATEWAY INDUSTRIAL PARK","JENKINS","KY","41537","Please call patient admission line","open","small_green","Dialysis Center"
