Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count,Zip Codes
LUCKY,DOG,BICHON FRISE/POODLE MIN,WHITE,Male,SMALL,06/03/2016,K17-025623,DS50,A347818,10/10/2017,10/18/2017,8,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
BIGGIE,DOG,PIT BULL,BLUE,Male,LARGE,,K17-025712,DS57,A362500,10/11/2017,10/15/2017,4,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
LUCY,DOG,AUST SHEPHERD,BLACK/TAN,Spayed,MED,09/20/2009,K17-025711,DS75,A246092,10/11/2017,10/12/2017,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
CINDRA,DOG,ITAL GREYHOUND,GRAY,Spayed,SMALL,10/12/2005,K17-025684,DS49,A362478,10/11/2017,10/17/2017,6,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
SCOUT,DOG,DOBERMAN PINSCH,BLACK/TAN,Spayed,LARGE,,K17-025682,TRUCK,A344418,10/11/2017,10/11/2017,0,STRAY,FIELD,RETURN TO OWNER,FLD_LIC,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
ZOEY,DOG,CAIRN TERRIER/MIX,BROWN/WHITE,Spayed,MED,10/13/2000,K17-025759,DS56,A362544,10/12/2017,10/13/2017,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WALKIN,UNKNOWN,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
OSHAWOTT,DOG,LABRADOR RETR/MIX,BLACK,Neutered,LARGE,10/04/2011,K17-025722,TRUCK,A280945,10/12/2017,10/12/2017,0,STRAY,FIELD,RETURN TO OWNER,FLD_LIC,UNKNOWN,HEALTHY,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1,31040
PIPORRO,DOG,BORDER COLLIE/MIX,WHITE/BLACK,Neutered,MED,10/12/2006,K17-025724,DS61,A362514,10/12/2017,10/21/2017,9,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,HEALTHY,COUNTY,COUNTY,95442,"95442(38.371317, -122.520506)",1,23751
PATCHES,DOG,CHIHUAHUA SH,TRICOLOR,Neutered,TOY,,K17-025763,DS92,A226814,10/12/2017,10/13/2017,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WALKIN,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
JASPER,DOG,LABRADOR RETR,YELLOW,Male,MED,,K17-025757,TRUCK,A362542,10/12/2017,10/12/2017,0,STRAY,FIELD,RETURN TO OWNER,FLD_IDTAG,HEALTHY,HEALTHY,COUNTY,COUNTY,95404,"95404(38.458384, -122.675588)",1,26080
ANGIE,DOG,LABRADOR RETR,BLACK,Female,LARGE,,K17-025723,TRUCK,A285374,10/12/2017,10/12/2017,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1,31040
SOPHIE,DOG,BOXER/MIX,BROWN/WHITE,Spayed,MED,07/25/2004,K17-025767,DI101,A362551,10/13/2017,12/09/2017,57,STRAY,OVER THE COUNTER,ADOPTION,VOLUNTEER,TREATABLE/REHAB,TREATABLE/MANAGEABLE,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1,31039
SATANAS,DOG,CAIRN TERRIER/MIX,BLACK/GRAY,Male,SMALL,10/17/2009,K17-025784,DS62,A362569,10/13/2017,10/17/2017,4,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_NOTICE,UNKNOWN,PENDING,COUNTY,COUNTY,95448,"95448(38.618857, -122.861927)",1,31016
COPPER,DOG,MIN PINSCHER,RED/BROWN,Male,TOY,,K17-025788,DS95,A362573,10/13/2017,10/14/2017,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,HEALTHY,COUNTY,OUT OF COUNTY,93702,"93702(36.740803, -119.75458)",1,27977
BENNY,DOG,BEAGLE/MIX,TRICOLOR,Neutered,MED,03/18/2004,K17-025771,DA07,A260857,10/13/2017,12/01/2017,49,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,HSSC,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
CODY,DOG,BORDER COLLIE,WHITE/BLACK,Neutered,MED,09/14/2015,K17-025782,DQ107,A357614,10/13/2017,11/28/2017,46,ADOPTION RETURN,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,SANTA ROSA,,,,1,
*DAREK,DOG,POODLE MIN/COCKER SPAN,BLACK/WHITE,Neutered,MED,11/21/2009,K17-025768,DA25,A362553,10/13/2017,11/27/2017,45,STRAY,VET_HOSP,TRANSFER,BFKR,HEALTHY,TREATABLE/REHAB,SANTA ROSA,OUT OF COUNTY,92009,"92009(33.096916, -117.245946)",1,29521
PRINCESS,DOG,PIT BULL/MIX,BROWN/WHITE,Spayed,MED,08/27/2013,K17-025809,DQ108,A326100,10/14/2017,11/29/2017,46,QUARANTINE,FIELD_RETURN TO OWNER,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
BRUNO,DOG,LABRADOR RETR/MIX,BLACK,Neutered,MED,01/01/2008,K17-025822,DS88,A224506,10/14/2017,10/19/2017,5,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,HEALTHY,COUNTY,COUNTY,95409,"95409(38.458965, -122.630156)",1,26080
RUSTY,DOG,CHIHUAHUA SH/MIX,TAN,Neutered,SMALL,11/14/2015,K17-025800,DA02,A362587,10/14/2017,11/17/2017,34,STRAY,MUN_SHELT,ADOPTION,WALKIN,UNKNOWN,HEALTHY,*SONOMA,*WINDSOR,95403,"95403(38.486997, -122.749134)",1,26076
MAC DADDY,DOG,YORKSHIRE TERR/MIX,BLACK/TAN,Male,SMALL,01/01/2008,K17-025798,DS54,A362584,10/14/2017,11/04/2017,21,STRAY,MUN_SHELT,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
PHOEBE,DOG,LABRADOR RETR/MIX,BLACK,Spayed,MED,09/17/2009,K17-025821,DS85,A254278,10/14/2017,10/19/2017,5,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,HEALTHY,COUNTY,COUNTY,95409,"95409(38.458965, -122.630156)",1,26080
TUBBS,DOG,CAIRN TERRIER/SKYE TERRIER,BLACK/GRAY,Neutered,SMALL,10/21/2011,K17-025797,DA48,A362583,10/14/2017,11/17/2017,34,STRAY,MUN_SHELT,ADOPTION,VOLUNTEER,UNKNOWN,HEALTHY,*SONOMA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
PUPPY,DOG,CHIHUAHUA SH,BROWN,Neutered,TOY,11/28/2011,K17-025823,DA46,A362606,10/14/2017,12/09/2017,56,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,94904,"94904(37.950062, -122.541307)",1,1512
*TONTO,DOG,SHIH TZU/MIX,BLACK/WHITE,Neutered,SMALL,11/14/2014,K17-025796,DA04,A362581,10/14/2017,11/17/2017,34,STRAY,MUN_SHELT,ADOPTION,FB SCAS,UNKNOWN,TREATABLE/REHAB,COUNTY,OUT OF COUNTY,95422,"95422(38.962754, -122.634743)",1,23499
,DOG,PIT BULL/MIX,RED,Male,LARGE,,K17-025805,DS81,A362590,10/14/2017,11/17/2017,34,STRAY,MUN_SHELT,EUTHANIZE,AGGRESSIVE,HEALTHY,TREATABLE/MANAGEABLE,COUNTY,,,,1,
VINNIE,DOG,PARSON RUSS TER/MIX,WHITE/BROWN,Neutered,SMALL,05/14/2014,K17-025799,DA47,A362585,10/14/2017,11/17/2017,34,STRAY,MUN_SHELT,ADOPTION,REFERRAL-O,UNKNOWN,HEALTHY,COUNTY,COUNTY,95401,"95401(38.446019, -122.766748)",1,26075
SPARTACUS,DOG,PIT BULL/MIX,WHITE/BLACK,Neutered,MED,,K17-025826,DS87,A362608,10/14/2017,10/14/2017,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
ROWDY,DOG,AUST SHEPHERD/MIX,BLACK/WHITE,Male,LARGE,10/15/2000,K17-025834,TRUCK,A362619,10/15/2017,10/15/2017,0,STRAY,FIELD,RETURN TO OWNER,FLD_IDTAG,UNKNOWN,HEALTHY,COUNTY,COUNTY,95409,"95409(38.458965, -122.630156)",1,26080
OSCAR,DOG,BLACK MOUTH CUR/MIX,BL BRINDLE/WHITE,Male,MED,,K17-025831,DQ115,A282293,10/15/2017,10/15/2017,0,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
ZORRO,DOG,SCHNAUZER STAND/MIX,BLACK/GRAY,Neutered,MED,01/17/2006,K17-025841,DS75,A206598,10/15/2017,10/16/2017,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
ROCKY,DOG,PIT BULL/MIX,BROWN/WHITE,Male,MED,05/16/2017,K17-025859,DI105,A362647,10/16/2017,10/21/2017,5,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
BUDDY,DOG,CHIHUAHUA SH,TAN,Neutered,SMALL,12/01/2012,K17-025851,DS92,A307937,10/16/2017,10/19/2017,3,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,HEALTHY,COUNTY,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
,DOG,CHIHUAHUA SH,TAN/WHITE,Spayed,SMALL,11/11/2011,K17-025853,DS94,A362640,10/16/2017,11/12/2017,27,STRAY,OVER THE COUNTER,DIED,IN KENNEL,UNKNOWN,DEAD,COUNTY,,,,1,
HERCULES,DOG,SHIH TZU,BLACK,Male,TOY,03/28/2015,K17-025854,DS87,A328169,10/16/2017,10/18/2017,2,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95401,"95401(38.446019, -122.766748)",1,26075
,DOG,GERM SHEPHERD,BLACK/TAN,Male,LARGE,10/16/2016,K17-025863,DQ113,A362651,10/16/2017,12/07/2017,52,STRAY,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,COUNTY,,,,1,
,DOG,CHIHUAHUA SH,TAN/WHITE,Male,SMALL,,K17-025857,DS56,A362644,10/16/2017,12/01/2017,46,STRAY,OVER THE COUNTER,TRANSFER,HSSC,UNKNOWN,TREATABLE/MANAGEABLE,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
*HOLLY,DOG,CHIHUAHUA SH,TAN,Spayed,SMALL,11/08/2009,K17-025850,DS57,A362638,10/16/2017,11/28/2017,43,STRAY,OVER THE COUNTER,TRANSFER,MUTTVILLE,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1,28853
*PEANUT,DOG,CHIHUAHUA SH,TAN/WHITE,Spayed,SMALL,12/16/2016,K17-025858,RECEIVING,A362645,10/16/2017,05/18/2018,214,STRAY,OVER THE COUNTER,ADOPTION,REFERRAL-V,TREATABLE/REHAB,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
,DOG,SIBERIAN HUSKY,BLACK/SILVER,Female,MED,,K17-025862,DS69,A362649,10/16/2017,10/19/2017,3,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
,DOG,CHIHUAHUA SH,BLACK/WHITE,Male,SMALL,,K17-025852,DS70,A362639,10/16/2017,11/22/2017,37,STRAY,OVER THE COUNTER,TRANSFER,EBSPCA,UNKNOWN,HEALTHY,SANTA ROSA,OUT OF COUNTY,94805,"94805(37.941502, -122.32399)",1,1507
CRUISER,DOG,AKBASH,WHITE,Spayed,X-LRG,10/16/2007,K17-025845,DS94,A362632,10/16/2017,10/20/2017,4,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,HEALTHY,COUNTY,COUNTY,95409,"95409(38.458965, -122.630156)",1,26080
*OSCAR,DOG,CHIHUAHUA SH,TAN,Neutered,SMALL,11/14/2015,K17-025856,DA03,A362643,10/16/2017,11/17/2017,32,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,94954,"94954(38.245316, -122.59871)",1,11139
*JEWEL,DOG,BORDER COLLIE/MIX,BLACK/WHITE,Female,SMALL,,K17-025871,DS64,A362658,10/17/2017,12/28/2017,72,STRAY,OVER THE COUNTER,TRANSFER,MILO FOUND,UNKNOWN,TREATABLE/REHAB,*WINDSOR,,,,1,
GUNNER,DOG,AMER BULLDOG,WHITE/BROWN,Neutered,LARGE,06/23/2012,K17-025872,DQ111,A290079,10/17/2017,10/17/2017,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,TREATABLE/MANAGEABLE,COUNTY,*HEALDSBURG,95448,"95448(38.618857, -122.861927)",1,31016
*ANGUS,DOG,GERM SH POINT/MIX,LIVER/WHITE,Neutered,MED,11/17/2011,K17-025895,DI100,A362686,10/17/2017,12/12/2017,56,STRAY,FIELD,TRANSFER,GREEN DOG,HEALTHY,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
CHALET,DOG,SHIH TZU/MIX,GRAY/BLACK,Spayed,TOY,,K17-025891,DA26,A261392,10/17/2017,10/18/2017,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
MOLLY,DOG,SHIH TZU/MIX,WHITE,Female,SMALL,10/18/2005,K17-025874,TX,A362660,10/17/2017,10/18/2017,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
LOLA,DOG,CHIHUAHUA SH,TAN,Spayed,SMALL,05/17/2016,K17-025892,DA25,A362683,10/17/2017,11/18/2017,32,STRAY,PRIV_SHELT,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
POCHO,DOG,PIT BULL,BLACK/WHITE,Male,LARGE,10/27/2016,K17-025905,DI098,A362702,10/18/2017,11/02/2017,15,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
CHESTER,DOG,GERM SHEPHERD,BLACK/TAN,Male,LARGE,01/30/2016,K17-025916,DA32,A362718,10/18/2017,10/19/2017,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,HEALTHY,COUNTY,COUNTY,95492,"95492(38.541541, -122.809202)",1,31428
PRISCILLA,DOG,BICHON FRISE,WHITE,Spayed,SMALL,11/17/2002,K17-025917,DS50,A256618,10/18/2017,10/22/2017,4,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
HARLOW,DOG,GREAT PYRENEES/CATAHOULA,BR BRINDLE,Spayed,PUPPY,11/26/2015,K17-025902,DS62,A332417,10/18/2017,10/18/2017,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,HEALTHY,SANTA ROSA,*HEALDSBURG,95448,"95448(38.618857, -122.861927)",1,31016
ANNIE,DOG,CAROLINA DOG,BROWN,Spayed,MED,10/18/2016,K17-025896,DA04,A362693,10/18/2017,11/22/2017,35,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,UNKNOWN,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
ZORBA,DOG,MASTIFF,BL BRINDLE,Neutered,X-LRG,,K17-025923,DA40,A362726,10/19/2017,11/21/2017,33,STRAY,FIELD,ADOPTION,SCAS WEB,UNKNOWN,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
RYDER,DOG,MIN PINSCHER,BLACK/TAN,Neutered,PUPPY,08/19/2017,K17-025932,TX,A362743,10/19/2017,12/01/2017,43,STRAY,OVER THE COUNTER,ADOPTION,VOLUNTEER,TREATABLE/REHAB,HEALTHY,*WINDSOR,OUT OF COUNTY,,,1,
BENJI,DOG,COCKER SPAN,RED,Neutered,MED,12/30/2010,K17-025925,DA43,A267548,10/19/2017,11/25/2017,37,CONFISCATE,FLD_HOSPTL,ADOPTION,FB SCAS,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94510,"94510(38.076211, -122.148763)",1,569
*SAVANNAH,DOG,RHOD RIDGEBACK/MIX,BROWN,Spayed,LARGE,11/21/2015,K17-025933,DA31,A362746,10/19/2017,12/12/2017,54,STRAY,OVER THE COUNTER,TRANSFER,GREEN DOG,UNKNOWN,PENDING,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
ROCKY,DOG,LABRADOR RETR,YELLOW,Neutered,LARGE,09/09/2008,K17-025926,DA43,A228540,10/19/2017,11/25/2017,37,CONFISCATE,FLD_HOSPTL,ADOPTION,FB SCAS,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94510,"94510(38.076211, -122.148763)",1,569
JASPER,DOG,LABRADOR RETR,YELLOW,Male,LARGE,06/04/2014,K17-025961,TRUCK,A322682,10/20/2017,10/20/2017,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,COUNTY,COUNTY,95404,"95404(38.458384, -122.675588)",1,26080
*WALL-E,DOG,CHIHUAHUA SH/MIX,BROWN/TAN,Neutered,SMALL,,K17-025963,DS92,A362779,10/20/2017,01/18/2018,90,STRAY,FIELD,TRANSFER,HOPALONG,TREATABLE/MANAGEABLE,TREATABLE/REHAB,COUNTY,OUT OF COUNTY,94606,"94606(37.792676, -122.243983)",1,1483
*NIKKI,DOG,YORKSHIRE TERR/MIX,BLACK/GRAY,Spayed,TOY,11/21/2013,K17-025962,DA01,A362780,10/20/2017,11/17/2017,28,STRAY,OVER THE COUNTER,ADOPTION,REFERRAL-O,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
SMOKEY,DOG,LABRADOR RETR/POODLE STND,BLACK,Neutered,LARGE,,K17-025964,TRUCK,A362781,10/20/2017,10/20/2017,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,COUNTY,COUNTY,95404,"95404(38.458384, -122.675588)",1,26080
LUNA,DOG,GERM SHEPHERD,BLACK/TAN,Spayed,LARGE,11/20/2016,K17-025959,DS85,A362778,10/20/2017,01/18/2018,90,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,B A GERMAN,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94947,"94947(38.098743, -122.592459)",1,1841
OSO,DOG,CHIHUAHUA SH,TAN,Male,TOY,09/21/2015,K17-025967,DS53,A362783,10/20/2017,10/21/2017,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
ABBY,DOG,PIT BULL,GRAY/WHITE,Spayed,LARGE,10/30/2013,K17-025966,TRUCK,A321181,10/20/2017,10/21/2017,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,HEALTHY,COUNTY,COUNTY,95442,"95442(38.371317, -122.520506)",1,23751
BEACON,DOG,GERM SHEPHERD,BROWN/BLACK,Neutered,LARGE,05/21/2016,K17-025976,DA42,A362799,10/21/2017,11/28/2017,38,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95472,"95472(38.394388, -122.850998)",1,31039
*MARIA,DOG,GERM SHEPHERD,BLACK/TAN,Spayed,LARGE,,K17-025971,DA24,A362790,10/21/2017,12/18/2017,58,STRAY,OVER THE COUNTER,TRANSFER,G SHEP NC,UNKNOWN,TREATABLE/REHAB,COUNTY,OUT OF COUNTY,95015,"95015(37.319314, -122.029264)",1,11160
ALLIE,DOG,LABRADOR RETR/POODLE STND,CHOCOLATE,Female,MED,,K17-025991,RECEIVING,A362828,10/22/2017,10/23/2017,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,HEALTHY,COUNTY,OUT OF COUNTY,94559,"94559(38.281163, -122.294975)",1,881
*BERNIE MAC,DOG,ENG COONHOUND,BR BRINDLE/BLACK,Neutered,LARGE,12/16/2009,K17-025998,TRUCK,A271008,10/23/2017,10/23/2017,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,SANTA ROSA,OUT OF COUNTY,95422,"95422(38.962754, -122.634743)",1,23499
