"project","campus_name","project_title","contract_advertise_date","company_name"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","GHD Consulting Services Inc."
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Hallam-ICS"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Hesnor Engineering Associates, PLLC"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","HGA Architects and Engineers"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","IMS"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","iSqFt/Bidclerk"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","JFK&M Consulting Group"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Johnson Controls, Inc"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Kallen & Lemelson, LLP"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","LaBella Associates, D.P.C."
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Lacey Thaler Reilly Wilson Architecture"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Lilker Associates Consulting Engineers"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Lizardos Engineering Associates, P.C."
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Loring Consulting Engineers, Inc."
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","M/E Engineering, P.C."
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Macan Deve Engineers, DPC"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Mach Architecture"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","MDSzerbaty+Associates Architectur"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","N.K. BHANDARI, Architeclture & Engineering, P.C."
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","NobleStrategy"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","O'Brien & Gere Engineers"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Ove Arup & Partners"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Pathfinder Engineers & Architects LLP"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","QPK Design"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","R.G. Vanderweil Engineers"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Ravi Engineering and Land Surveying, P.C."
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","RCMT"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","RMF Engineering, Inc., P.C."
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Savin Engineers"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","SEI Design Group"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Setty"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Shumaker Consulting Engineering & Land Surveying"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Simpson Gumpertz & Heger Inc."
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Smith Miller Associates"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","SMRT Architects and Engineers"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Stantec Consulting Services Inc."
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Stracher-Roth-Gilmore, Architects"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","STV Incorporated"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Synthesis Architects, LLP"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Syska Hennessy Group Inc"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","TCT Cost Consultants"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","VIP Engineering & Architectural:IPD:Egineering"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","VJ Associates"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","VJ Associates"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Wendel"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Weston & Sampson"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","WM Group"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","Works in Progress"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","WSP"
"011006-00","State University of New York at Albany","Upgrade Central Plant - SUCF","2015-09-11T00:00:00.000","WSP | Parsons Brinckerhoff"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Architecture +"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Ashley McGraw Architects, D.P.C."
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Aubertine and Currier Architects, Engineers and LS"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Bell & Spina, Architects-Planners, PC"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","C&S Companies"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","C.T. Male Associates"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","C2 Design Group"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","CDC News"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Chiang O'Brien Architects, DPC"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Code Consultants Professional Engineers, PC"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Color Code Painting"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","CSArch"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","D&B Engineers and Architects"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","DCS Infrastructure Engineering, PLLC"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Delta Engineers, Architects, & Land Surveyors, PC"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Dembling + Dembling Architects, P.C."
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","EI Team, Inc."
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","ENVISION Architects PC"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Erdman Anthony"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Fisher Associates PE, LS, LA, DPC"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Gardner PLUS Architects, PLLC"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Griffith Dardanelli Architects, PC"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Hamlin Design Group"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Holmes King Kallquist & Associates, Architects"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Hyman Hayes Associates"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","IMS"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Kallen & Lemelson, LLP"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Koutsomitis Architects PC"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Kouzmanoff Bainton Architects"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Lacey Thaler Reilly Wilson Architecture"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Loring Consulting Engineers, Inc."
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","lothrop associates"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","M/E Engineering, P.C."
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Mach Architecture"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","MH Professional Engineering, PLLC"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Mosaic Associates Architects"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","MUSHO Architecture and Design"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","N.K. BHANDARI, Architecture & Engineering, P.C>"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Nelson Associates Architectural Engineering"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","NK Architects"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Phinney Design Group"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","PHZ Architects"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","QPK Design"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","SEI Design Group"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Shumaker Consulting Engineering & Land Surveying"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","SMRT Architects and Engineers"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Sosh NY Architects"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Spring Line Design Architecture + Engineering"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Stephen B Jacobs Group PC"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","STV Incorporated"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Synthesis Architects, LLP"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Trautman Associates"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Turner Construction Company"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","VJ Associates"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","WILLIAM TAYLOR ARCHITECTS"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","Works in Progress"
"011008-00","State University of New York at Albany","Rehab Toilet Rooms for ADA - Podium","2015-10-19T00:00:00.000","YU & Associates"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","Buffalo Engineering, P.C."
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","C.J. Brown Energy & Engineering, P.C."
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","C.T. Male Associates"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","DCS Infrastructure Engineering, PLLC"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","Delta Engineers, Architects, & Land Surveyors, PC"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","DLB Associates"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","Erdman Anthony"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","Guth DeConzo Consulting Engineers, PC"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","Hallam-ICS"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","Hatch Mott MacDonald"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","Huston Engineering, LLC"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","Kallen & Lemelson, LLP"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","Loring Consulting Engineers, Inc."
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","M/E Engineering P.C."
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","O'Brien & Gere"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","PS&S"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","RMF Engineering, Inc., P.C."
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","Steam Plant and CHX Systems, Inc"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","Syska Hennessy Group"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","THORNTON TOMASETTI, INC."
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","VJ Associates"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","WM Group Engineers"
"011009-00","State University of New York at Albany","Upgrade Controls Study/Pilot Campus Wide","2016-03-07T00:00:00.000","Works in Progress"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","1100 Architect"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Abbie Gregg, Inc."
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","AccuCost Construction Consultants, Inc. - WBE"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","AECOM"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Aircuity"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Appleseed Strategy"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Arcadis"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","architecture+"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Arup"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Ashley McGraw Architects, D.P.C."
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Ashokan Architecture & Planning, PLLC"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Atlantic Testing Laboratories"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","BCK-IBI Group"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Bell & Spina Architect - Planners, PC"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","bld architecture"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Bruner/Cott Architects"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","BSA LifeStructures"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","C&S Engineers, Inc."
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","C.T. Male Associates"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","CAMERON ENGINEERING & ASSOCIATES LLP"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","CannonDesign"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Cashin Associates, P.C."
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Chiang O'Brien Architects, DPC"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Cjs Architects"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Clark Patterson Lee"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Code Consultants Professional Engineers, PC"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","ConstructConnect"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Construction Journal"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Cost Concepts, Inc. (WBE)"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","CSArch"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","D&B Engineers and Architects, P.C."
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","D2D Green Architecture"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Dattner Architects"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","David Smotrich & Partners LLP"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Davis Brody Bond"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Dembling + Dembling Architects, P.C."
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Domingo Gonzalez Associates"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Edge-Global Technology Solutions Inc"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","EI Team, Inc."
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Elkus Manfredi Architects"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Ellenzweig"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Environmental Design & Research,  D.P.C."
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Envision Architects DPC"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Erdman Anthony"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","EwingCole"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","EYP, Inc."
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Flynn Battaglia Architects, PC"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","FPM Engineering Group, P.C."
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Goshow Architects"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Gran Kriegel Associates"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Guth Deconzo Consulting Engineers"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","H2M architects + engineers"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Hamlin Design Group"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","HHL Architects"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","HIGH BIOMETRIC -Security Consultants  MWBE NYS"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Highland Associates"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","HOLT Architects"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Hyman Hayes Assocites"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","IBI Group - Gruzen Samton"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","ikon.5 architects"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","IMS"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","Jacobs"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","JFK&M Consulting Group LLC"
"011011-00","State University of New York at Albany","Renovate Building 30 for Engineering/Science","2017-11-15T00:00:00.000","JMZ Architects and Planners, P.C."
