County,Market Name,Market Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,Operating Months,FMNP,SNAP,FCC Issued,FCC Accepted,Latitude,Longitude,Georeference_1
Oneida,Boonville Farmers' Market,"Moose River Rd, Erwin Park",Erwin Park,Boonville,NY,13309,Patti McDaniel,3159425112,http://boonvillechamber.com,Thu 12pm-5pm,June 23-October 13,M,Y,N,N,Y,43.48149,-75.32694,POINT (-75.32694 43.48149)
Oswego,Oswego Farmers' Market,West 1st btwn Bridge & W Oneida St,West Bridge St and West 1st St,Oswego,NY,13126,Sara Broadwell,3155915491,http://www.oswegofultonchamber.com,Thu 4pm-7:45pm,June 9-October 13,M,Y,Y,N,Y,43.45656,-76.51127,POINT (-76.51127 43.45656)
Oswego,Swanson Farms Farm Stand-Minetto,12 Schuyler St Minetto,12 Schuyler St,Minetto,NY,13115,Zack Swanson,3157278023,,Sat 11am-3pm,June 25-October 1,M,Y,N,N,Y,43.39934,-76.47436,POINT (-76.47436 43.39934)
Oswego,Swanson Farms Farm Stand-Oswego,6 County Rte 24 Oswego,6 County Rte 24,Oswego,NY,13126,Zack Swanson,3157278023,,Fri 4pm-7pm,June 24-September 30,M,Y,N,N,Y,43.39851,-76.47381,POINT (-76.47381 43.39851)
Washington,Granville Rt. 22 Farmers' Market,11 Main St Granville Village Parking Lot,88 Quaker St,Granville,NY,12832,Cyd Groff,5186421653,,Mon 2pm-5pm,June 6-October 17,M,Y,Y,N,Y,43.39845,-73.2658,POINT (-73.2658 43.39845)
Oswego,B30 Farm Farm Stand,676 Baldwin Road  Fulton,676 Baldwin Road,Fulton,NY,13069,Timothy F. Moshier,3154399991,http://www.b30f.com,Mon-Wed  11am-5pm,Year-round,YR,N,N,N,Y,43.38285,-76.34859,POINT (-76.34859 43.38285)
Orleans,Circle R Farm Market,13490 Roosevelt Highway Waterport,13490 Roosevelt Highway,Waterport,NY,14571,Laurie Gregori,5856824435,,Daily 9am-9pm,May 1-October 31,P/M,Y,N,N,Y,43.36049,-78.24848,POINT (-78.24848 43.36049)
Oswego,Guppy's Berry Farm Farm Stand,512 County Route 26  West Monroe,512 County Route 26,West Monroe,NY,13617,Elaine Guppy,3156257920,http://www.guppysberryfarmllc.com,Tue-Sun 9am-4pm,July 20-September 30,M,Y,N,N,Y,43.35052,-76.03094,POINT (-76.03094 43.35052)
Washington,Slateville Farm Stand,304 County Route 28  Granville NY,304 County Route 28,Granville,NY,12832,Heather Magee,8602480336,http://www.slateville.com,Fri-Sun 10am-4pm,June 3-October 30,M,Y,Y,N,Y,43.34386,-73.29593,POINT (-73.29593 43.34386)
Oneida,Horn's Family Farm Stand,9629 Main St Remsen,9629 Main St,Remsen,NY,13438,Eric Horn,3159417539,http://hornsfamilyfarm.com,"Mon-Fri 12pm-6pm, Sat 10am-3pm",Year-round,YR,N,N,N,Y,43.32745,-75.18713,POINT (-75.18713 43.32745)
Oswego,Godfrey's Last Stand Farm Stand,1232 State Route 264 Phoenix,1232 State Route 264,Phoenix,NY,13135,Roberta and Josephine Godfrey,3155937291,,Daily 10am-4pm,May 1-December 20,P/M/X,Y,Y,N,Y,43.31155,-76.29001,POINT (-76.29001 43.31155)
Oswego,Fulton Farmers' Market,"Canalview Mall Parking Lot , Off Route 41 Fulton",Canalview Mall,Fulton,NY,13069,Sara Broadwell,3155915491,http://www.oswegofultonchamber.com,Sat 8am-12pm,June 11-October 15,M,Y,Y,N,Y,43.3111,-76.40499,POINT (-76.40499 43.3111)
Warren,Glens Falls Farmers' Market,South Street Market Pavilion,25 South Street,Glens Falls,NY,12801,Richard Sandora,5187920438,http://www.glensfallsfarmersmarket.com,Sat 8am-12pm,May 7-October 29,P/M,Y,Y,Y,Y,43.3099,-73.64699,POINT (-73.64699 43.3099)
Warren,Glens Falls WINTER Farmers' Market,"Aviation Mall, 578 Aviation Rd, Queensbury, NY 12804","578 Aviation Rd, NY",Queensbury,NY,12804,Richard Sandora,5187920438,http://www.glensfallsfarmersmarket.com,Sat  9am-12pm,November 6-April 30,M/X/W/P,N,Y,N,Y,43.30817,-73.6419,POINT (-73.6419 43.30817)
Monroe,Partyka Farms Farm Stand,1420 County Line Rd. Kendall,1420 County Line Rd.,Kendall,NY,14470,Lora Partyka,5857520258,http://www.partykafarms.com,Daily  9am-7pm,Year-round,YR,N,Y,N,Y,43.29811,-77.99548,POINT (-77.99548 43.29811)
Monroe,Brightly's Farm Market,525 Drake Rd Hamlin,525 Drake Rd.,Hamlin,NY,14464,Betsy Brightly,5859679499,http://www.brightlyfarms.com,"Mon-Thu 9am-5pm, Fri/Sat 9am-7pm, Sun 10am-4pm",Year-round,YR,Y,N,N,Y,43.29471,-77.94344,POINT (-77.94344 43.29471)
Washington,Fort Edward Farmers' Market,Broadway Lanes 359 Broadway Route 4,359 Broadway,Fort Edward,NY,12828,Linda Gifford,5187961686,,Fri 10am-1pm,June 24-October 28,M,Y,N,N,Y,43.28393,-73.58721,POINT (-73.58721 43.28393)
Niagara,Newfane Methodist Farmers' Market,2699 Main St.  Newfane,2699 Main St.,Newfane,NY,14108,Amy Luckman,7167787011,,Wed  4:30pm-7pm,July 6-September 28,M,Y,Y,N,Y,43.28365,-78.70879,POINT (-78.70879 43.28365)
Niagara,Human Farms and Greenhouse Farm Stand,2853 Hess Rd. Appleton,2853 Hess Rd,Appleton,NY,14008,JoMarie Human,7165312820,,Daily 10am-6pm,June 1-December 31,M/X,Y,Y,N,Y,43.27537,-78.64954,POINT (-78.64954 43.27537)
Washington,Ft Edward Canal St. Mktplace Farmers' Market,63 Canal St Fort Edward,63 Canal Street,Fort Edward,NY,12828,Peter Williams,5187473237,http://www.canalstreetmarketplace.org,Thu 4pm-7pm,June 2-September 29,M,Y,N,N,Y,43.26875,-73.58419,POINT (-73.58419 43.26875)
Monroe,Curbside Market-Charlotte Harbortower I,4575 Lake Ave Rochester,4575 Lake Avenue,Rochester,NY,14612,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Fri 1:30pm-2:30pm,Year-round,YR,Y,Y,N,Y,43.25492,-77.61411,POINT (-77.61411 43.25492)
Monroe,Kirby's Farm Market,9739 Ridge Rd Brockport,9739 Ridge Rd,Brockport,NY,14420,Linda Kirby,5852819077,http://www.kirbysfm.com,"Mon-Sat 10am-6pm, Sun 10am-5pm",May 1-December 24,P/M/X,Y,N,N,Y,43.25194,-77.98451,POINT (-77.98451 43.25194)
Niagara,Huntington Farm Stand I,9715 Ridge Rd. Middleport,9715 Ridge Rd.,Middleport,NY,14105,Dan Huntington,7163930590,,Daily 11am-7pm,June 1-October 31,M,Y,N,N,Y,43.24672,-78.48848,POINT (-78.48848 43.24672)
Monroe,Curbside Market-Charlotte Harbortower II,60 River St Rochester,60 River Street,Rochester,NY,14612,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Fri 2:45pm-4pm,Year-round,YR,Y,Y,N,Y,43.2444,-77.61607,POINT (-77.61607 43.2444)
Oneida,Vienna Farmers' Market,7812 State Rte 13 Blossvale,7812 State Rte 13,Blossvale,NY,13471,Jessica Johnson Travers,3158866824,,Thu 3pm-6:30pm,May 26-October 6,P/M,Y,Y,Y,Y,43.24004,-75.70196,POINT (-75.70196 43.24004)
Wayne,Sodus Farmers' Market,58 W. Main St.  Sodus Methodist Church,58 West Main St,Sodus,NY,14551,Sandy Hall,3154838029,http://www.sutmc.org/sodus-farmers-market,Wed 2:30pm-6pm,June 15-October 12,M,Y,Y,Y,Y,43.23615,-77.06587,POINT (-77.06587 43.23615)
Orleans,Saeva Farm Stand,"3715 Eagle Harbor Rd , Albion",3715 Eagle Harbor Rd,Albion,NY,14411,Heather Saeva,5852615055,,Daily 7am-7pm,Year-round,YR,Y,N,N,Y,43.2342,-78.2533,POINT (-78.2533 43.2342)
Niagara,Fleckensteins Farms Farm Stand,2813 Youngstown-Lockport Rd Ransomville,2813 Youngstown Lockport Road,Ransomville,NY,14131,Pete Fleckenstein,7166284841,https://www.fleckensteinfarms.com/,Sat/Sun 11am-5pm,Year-round,YR,Y,N,N,Y,43.23252,-78.89288,POINT (-78.89288 43.23252)
Orleans,Lori's Market Basket Farm Stand,51 State St. Holley,51 State Street,Holley,NY,14470,Lori Passarell,5856387113,,Daily 9am-6pm,May 1-November 30,P/M,Y,N,N,Y,43.22135,-78.02329,POINT (-78.02329 43.22135)
Orleans,Canal Village Farmers' Market,127 W Center St. Medina,127 W Center St.,Medina,NY,14103,Gail Miller,5857983904,,Sat 9am-2pm,Year-round,YR,Y,Y,N,Y,43.220217,-78.38851,POINT (-78.38851 43.220217)
Monroe,Curbside Market-Creek House Commons,3000 White Swan Dr Rochester,3000 White Swan Dr,Rochester,NY,14626,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Sat 3:30pm-4:15pm,Year-round,YR,Y,Y,N,Y,43.21894,-77.73798,POINT (-77.73798 43.21894)
Orleans,Panek's Pickin' Patch,13420 W County House Rd Albion,13420 W County House Rd.,Albion,NY,14411,Guinevere Panek,5855896155,http://www.panekspickinpatch.com,Daily 9am-6pm,June 1-October 31,M,Y,N,N,Y,43.21866,-78.2551,POINT (-78.2551 43.21866)
Wayne,Wolcott Area Farmers' Market,Northup Park New Hartford St,Washington Street and New Hartford Street,Wolcott,NY,14590,David & Cindy Savary,3158790798,,Thu 1pm-6pm,May 26-October 13,P/M,Y,N,N,Y,43.21855,-76.81491,POINT (-76.81491 43.21855)
Wayne,LaMora Farms Farm Stand,5925 Ontario Center Rd.  Ontario,5925 Ontario Center Road,Ontario,NY,14519,Earl LaMora,3155210349,http://www.lamorafarms.com,Daily 7am-7pm,June 10-November 1,M,Y,N,N,Y,43.21573,-77.30373,POINT (-77.30373 43.21573)
