"month","year","age_at_completion","gender","county_of_mailing_address","sponsor","delivery_method","course_completion_count"
"1","2017","16","F","ONEIDA","29 - AMERICAN SAFETY COUNCIL","INTERNET","2"
"1","2017","16","F","ONONDAGA","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","16","F","ORANGE","16 - DRIVER TRAINING ASSOC","CLASSROOM","13"
"1","2017","16","F","ORLEANS","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","16","F","RENSSELAER","15 - NATL TRAFFIC SAFETY INST","CLASSROOM","1"
"1","2017","16","F","RENSSELAER","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","16","F","ROCKLAND","18 - NY SAFETY PROGRAM","CLASSROOM","2"
"1","2017","16","F","ROCKLAND","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","16","F","SARATOGA","22 - AAA","CLASSROOM","1"
"1","2017","16","F","SARATOGA","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","16","F","SCHENECTADY","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","16","F","SCHENECTADY","29 - AMERICAN SAFETY COUNCIL","CLASSROOM","1"
"1","2017","16","F","SENECA","15 - NATL TRAFFIC SAFETY INST","CLASSROOM","1"
"1","2017","16","F","SUFFOLK","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","6"
"1","2017","16","F","SUFFOLK","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","16","F","SUFFOLK","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","16","F","SUFFOLK","35 - NY DEFENSIVE DRIVER COURSE","CLASSROOM","1"
"1","2017","16","F","TIOGA","18 - NY SAFETY PROGRAM","CLASSROOM","1"
"1","2017","16","F","ULSTER","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","16","F","ULSTER","15 - NATL TRAFFIC SAFETY INST","CLASSROOM","1"
"1","2017","16","F","ULSTER","16 - DRIVER TRAINING ASSOC","CLASSROOM","1"
"1","2017","16","F","ULSTER","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","1"
"1","2017","16","F","ULSTER","29 - AMERICAN SAFETY COUNCIL","INTERNET","2"
"1","2017","16","F","WARREN","16 - DRIVER TRAINING ASSOC","INTERNET","1"
"1","2017","16","F","WESTCHESTER","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","16","F","WESTCHESTER","29 - AMERICAN SAFETY COUNCIL","INTERNET","2"
"1","2017","16","M","ALBANY","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","16","M","BROOME","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","16","M","BROOME","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","16","M","CHAUTAUQUA","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","16","M","DUTCHESS","26 - NATL PT INS COURSE (AIPS)","INTERNET","2"
"1","2017","16","M","DUTCHESS","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","16","M","ERIE","18 - NY SAFETY PROGRAM","CLASSROOM","2"
"1","2017","16","M","ERIE","22 - AAA","CLASSROOM","1"
"1","2017","16","M","ERIE","26 - NATL PT INS COURSE (AIPS)","CLASSROOM","1"
"1","2017","16","M","ERIE","29 - AMERICAN SAFETY COUNCIL","INTERNET","2"
"1","2017","16","M","FRANKLIN","21 - EMPIRE SAFETY COUNCIL","INTERNET","1"
"1","2017","16","M","LEWIS","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","16","M","LIVINGSTON","22 - AAA","CLASSROOM","1"
"1","2017","16","M","MADISON","16 - DRIVER TRAINING ASSOC","INTERNET","1"
"1","2017","16","M","MONROE","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","16","M","MONTGOMERY","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","16","M","NASSAU","25 - USA TRAINING COMP","CLASSROOM","1"
"1","2017","16","M","NASSAU","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","16","M","NASSAU","29 - AMERICAN SAFETY COUNCIL","INTERNET","2"
"1","2017","16","M","NIAGARA","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","16","M","ONEIDA","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","16","M","ONEIDA","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","16","M","ONEIDA","29 - AMERICAN SAFETY COUNCIL","INTERNET","2"
"1","2017","16","M","ONONDAGA","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","16","M","ONONDAGA","29 - AMERICAN SAFETY COUNCIL","INTERNET","2"
"1","2017","16","M","ORANGE","16 - DRIVER TRAINING ASSOC","CLASSROOM","8"
"1","2017","16","M","ORANGE","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","16","M","ORANGE","28 - AMERICAN SAFETY INC","CLASSROOM","1"
"1","2017","16","M","ORANGE","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","16","M","PUTNAM","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","1"
"1","2017","16","M","ROCKLAND","01 - NATL SAFETY COUNCIL","CLASSROOM","1"
"1","2017","16","M","ROCKLAND","18 - NY SAFETY PROGRAM","CLASSROOM","1"
"1","2017","16","M","SARATOGA","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","16","M","SARATOGA","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","16","M","SCHOHARIE","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","16","M","SCHOHARIE","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","16","M","ST LAWRENCE","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","16","M","STEUBEN","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","16","M","SUFFOLK","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","7"
"1","2017","16","M","SUFFOLK","22 - AAA","CLASSROOM","1"
"1","2017","16","M","SUFFOLK","26 - NATL PT INS COURSE (AIPS)","CLASSROOM","1"
"1","2017","16","M","SUFFOLK","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","16","M","SUFFOLK","28 - AMERICAN SAFETY INC","INTERNET","1"
"1","2017","16","M","SUFFOLK","29 - AMERICAN SAFETY COUNCIL","INTERNET","2"
"1","2017","16","M","SULLIVAN","16 - DRIVER TRAINING ASSOC","CLASSROOM","1"
"1","2017","16","M","SULLIVAN","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","16","M","TOMPKINS","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","16","M","ULSTER","18 - NY SAFETY PROGRAM","CLASSROOM","1"
"1","2017","16","M","ULSTER","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","1"
"1","2017","16","M","ULSTER","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","16","M","WESTCHESTER","01 - NATL SAFETY COUNCIL","CLASSROOM","1"
"1","2017","16","M","WESTCHESTER","21 - EMPIRE SAFETY COUNCIL","INTERNET","1"
"1","2017","16","M","WESTCHESTER","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","16","M","WESTCHESTER","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","ALBANY","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","ALBANY","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","17","F","ALBANY","29 - AMERICAN SAFETY COUNCIL","INTERNET","3"
"1","2017","17","F","BROOME","29 - AMERICAN SAFETY COUNCIL","INTERNET","2"
"1","2017","17","F","CHAUTAUQUA","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","CHEMUNG","29 - AMERICAN SAFETY COUNCIL","INTERNET","3"
"1","2017","17","F","COLUMBIA","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","F","COLUMBIA","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","DELAWARE","35 - NY DEFENSIVE DRIVER COURSE","CLASSROOM","1"
"1","2017","17","F","DUTCHESS","15 - NATL TRAFFIC SAFETY INST","CLASSROOM","1"
"1","2017","17","F","DUTCHESS","25 - USA TRAINING COMP","INTERNET","1"
"1","2017","17","F","DUTCHESS","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","17","F","DUTCHESS","29 - AMERICAN SAFETY COUNCIL","INTERNET","5"
"1","2017","17","F","ERIE","01 - NATL SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","F","ERIE","01 - NATL SAFETY COUNCIL","INTERNET","2"
"1","2017","17","F","ERIE","15 - NATL TRAFFIC SAFETY INST","CLASSROOM","1"
"1","2017","17","F","ERIE","16 - DRIVER TRAINING ASSOC","CLASSROOM","1"
"1","2017","17","F","ERIE","18 - NY SAFETY PROGRAM","CLASSROOM","1"
"1","2017","17","F","ERIE","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","5"
"1","2017","17","F","ERIE","22 - AAA","CLASSROOM","1"
"1","2017","17","F","ERIE","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","17","F","ERIE","29 - AMERICAN SAFETY COUNCIL","INTERNET","5"
"1","2017","17","F","GENESEE","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","F","GENESEE","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","GREENE","01 - NATL SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","F","HERKIMER","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","KINGS","35 - NY DEFENSIVE DRIVER COURSE","CLASSROOM","2"
"1","2017","17","F","LEWIS","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","MADISON","04 - AARP","CLASSROOM","1"
"1","2017","17","F","MADISON","25 - USA TRAINING COMP","INTERNET","1"
"1","2017","17","F","MADISON","29 - AMERICAN SAFETY COUNCIL","INTERNET","2"
"1","2017","17","F","MONROE","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","MONROE","22 - AAA","CLASSROOM","1"
"1","2017","17","F","MONROE","29 - AMERICAN SAFETY COUNCIL","INTERNET","2"
"1","2017","17","F","MONTGOMERY","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","F","NASSAU","04 - AARP","CLASSROOM","1"
"1","2017","17","F","NASSAU","04 - AARP","INTERNET","2"
"1","2017","17","F","NASSAU","18 - NY SAFETY PROGRAM","CLASSROOM","2"
"1","2017","17","F","NASSAU","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","6"
"1","2017","17","F","NASSAU","25 - USA TRAINING COMP","INTERNET","2"
"1","2017","17","F","NASSAU","26 - NATL PT INS COURSE (AIPS)","INTERNET","3"
"1","2017","17","F","NASSAU","27 - I DRIVE SAFELY","INTERNET","3"
"1","2017","17","F","NASSAU","28 - AMERICAN SAFETY INC","INTERNET","2"
"1","2017","17","F","NASSAU","29 - AMERICAN SAFETY COUNCIL","INTERNET","4"
"1","2017","17","F","NASSAU","35 - NY DEFENSIVE DRIVER COURSE","CLASSROOM","4"
"1","2017","17","F","NEW YORK","25 - USA TRAINING COMP","INTERNET","1"
"1","2017","17","F","NIAGARA","22 - AAA","CLASSROOM","1"
"1","2017","17","F","NIAGARA","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","17","F","NIAGARA","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","17","F","ONEIDA","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","ONONDAGA","01 - NATL SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","F","ONONDAGA","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","ONONDAGA","22 - AAA","CLASSROOM","1"
"1","2017","17","F","ONONDAGA","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","ONTARIO","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","17","F","ORANGE","15 - NATL TRAFFIC SAFETY INST","CLASSROOM","2"
"1","2017","17","F","ORANGE","16 - DRIVER TRAINING ASSOC","CLASSROOM","1"
"1","2017","17","F","ORANGE","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","F","ORANGE","25 - USA TRAINING COMP","INTERNET","1"
"1","2017","17","F","ORANGE","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","17","F","ORANGE","35 - NY DEFENSIVE DRIVER COURSE","CLASSROOM","1"
"1","2017","17","F","ORLEANS","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","ORLEANS","16 - DRIVER TRAINING ASSOC","INTERNET","1"
"1","2017","17","F","OSWEGO","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","OTSEGO","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","PUTNAM","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","QUEENS","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","F","QUEENS","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","RENSSELAER","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","RENSSELAER","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","17","F","RENSSELAER","28 - AMERICAN SAFETY INC","INTERNET","1"
"1","2017","17","F","RICHMOND","15 - NATL TRAFFIC SAFETY INST","CLASSROOM","2"
"1","2017","17","F","RICHMOND","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","F","RICHMOND","29 - AMERICAN SAFETY COUNCIL","INTERNET","2"
"1","2017","17","F","RICHMOND","35 - NY DEFENSIVE DRIVER COURSE","CLASSROOM","2"
"1","2017","17","F","ROCKLAND","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","17","F","ROCKLAND","35 - NY DEFENSIVE DRIVER COURSE","CLASSROOM","1"
"1","2017","17","F","SARATOGA","01 - NATL SAFETY COUNCIL","CLASSROOM","2"
"1","2017","17","F","SARATOGA","01 - NATL SAFETY COUNCIL","INTERNET","3"
"1","2017","17","F","SARATOGA","16 - DRIVER TRAINING ASSOC","INTERNET","1"
"1","2017","17","F","SARATOGA","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","F","SARATOGA","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","17","F","SARATOGA","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","SCHENECTADY","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","F","ST LAWRENCE","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","SUFFOLK","01 - NATL SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","F","SUFFOLK","04 - AARP","CLASSROOM","1"
"1","2017","17","F","SUFFOLK","15 - NATL TRAFFIC SAFETY INST","CLASSROOM","1"
"1","2017","17","F","SUFFOLK","16 - DRIVER TRAINING ASSOC","CLASSROOM","2"
"1","2017","17","F","SUFFOLK","18 - NY SAFETY PROGRAM","INTERNET","1"
"1","2017","17","F","SUFFOLK","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","18"
"1","2017","17","F","SUFFOLK","21 - EMPIRE SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","SUFFOLK","25 - USA TRAINING COMP","INTERNET","1"
"1","2017","17","F","SUFFOLK","26 - NATL PT INS COURSE (AIPS)","CLASSROOM","1"
"1","2017","17","F","SUFFOLK","26 - NATL PT INS COURSE (AIPS)","INTERNET","3"
"1","2017","17","F","SUFFOLK","28 - AMERICAN SAFETY INC","CLASSROOM","1"
"1","2017","17","F","SUFFOLK","28 - AMERICAN SAFETY INC","INTERNET","1"
"1","2017","17","F","SUFFOLK","29 - AMERICAN SAFETY COUNCIL","INTERNET","10"
"1","2017","17","F","SUFFOLK","35 - NY DEFENSIVE DRIVER COURSE","CLASSROOM","2"
"1","2017","17","F","TOMPKINS","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","ULSTER","18 - NY SAFETY PROGRAM","CLASSROOM","1"
"1","2017","17","F","ULSTER","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","17","F","WARREN","18 - NY SAFETY PROGRAM","INTERNET","1"
"1","2017","17","F","WARREN","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","WAYNE","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","F","WESTCHESTER","15 - NATL TRAFFIC SAFETY INST","CLASSROOM","1"
"1","2017","17","F","WESTCHESTER","26 - NATL PT INS COURSE (AIPS)","INTERNET","2"
"1","2017","17","F","WESTCHESTER","28 - AMERICAN SAFETY INC","CLASSROOM","1"
"1","2017","17","F","WESTCHESTER","29 - AMERICAN SAFETY COUNCIL","INTERNET","4"
"1","2017","17","F","WYOMING","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","M","ALBANY","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","ALBANY","22 - AAA","CLASSROOM","2"
"1","2017","17","M","ALBANY","29 - AMERICAN SAFETY COUNCIL","INTERNET","3"
"1","2017","17","M","ALLEGANY","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","BROOME","01 - NATL SAFETY COUNCIL","INTERNET","2"
"1","2017","17","M","BROOME","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","17","M","BROOME","29 - AMERICAN SAFETY COUNCIL","INTERNET","7"
"1","2017","17","M","CATTARAUGUS","29 - AMERICAN SAFETY COUNCIL","INTERNET","2"
"1","2017","17","M","CAYUGA","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","CHAUTAUQUA","01 - NATL SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","M","CHAUTAUQUA","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","CHEMUNG","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","CHEMUNG","15 - NATL TRAFFIC SAFETY INST","CLASSROOM","1"
"1","2017","17","M","CHEMUNG","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","17","M","CHENANGO","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","CLINTON","27 - I DRIVE SAFELY","CLASSROOM","1"
"1","2017","17","M","COLUMBIA","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","CORTLAND","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","17","M","DUTCHESS","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","DUTCHESS","04 - AARP","INTERNET","1"
"1","2017","17","M","DUTCHESS","15 - NATL TRAFFIC SAFETY INST","CLASSROOM","1"
"1","2017","17","M","DUTCHESS","26 - NATL PT INS COURSE (AIPS)","INTERNET","2"
"1","2017","17","M","DUTCHESS","27 - I DRIVE SAFELY","INTERNET","4"
"1","2017","17","M","DUTCHESS","29 - AMERICAN SAFETY COUNCIL","INTERNET","4"
"1","2017","17","M","ERIE","01 - NATL SAFETY COUNCIL","CLASSROOM","4"
"1","2017","17","M","ERIE","15 - NATL TRAFFIC SAFETY INST","CLASSROOM","2"
"1","2017","17","M","ERIE","18 - NY SAFETY PROGRAM","CLASSROOM","1"
"1","2017","17","M","ERIE","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","M","ERIE","22 - AAA","CLASSROOM","4"
"1","2017","17","M","ERIE","25 - USA TRAINING COMP","INTERNET","1"
"1","2017","17","M","ERIE","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","17","M","ERIE","29 - AMERICAN SAFETY COUNCIL","INTERNET","6"
"1","2017","17","M","GREENE","25 - USA TRAINING COMP","INTERNET","1"
"1","2017","17","M","HERKIMER","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","JEFFERSON","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","KINGS","26 - NATL PT INS COURSE (AIPS)","INTERNET","2"
"1","2017","17","M","MADISON","01 - NATL SAFETY COUNCIL","INTERNET","2"
"1","2017","17","M","MONROE","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","MONROE","27 - I DRIVE SAFELY","INTERNET","2"
"1","2017","17","M","MONROE","28 - AMERICAN SAFETY INC","INTERNET","1"
"1","2017","17","M","MONROE","29 - AMERICAN SAFETY COUNCIL","INTERNET","7"
"1","2017","17","M","MONTGOMERY","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","M","NASSAU","04 - AARP","CLASSROOM","1"
"1","2017","17","M","NASSAU","04 - AARP","INTERNET","1"
"1","2017","17","M","NASSAU","15 - NATL TRAFFIC SAFETY INST","CLASSROOM","1"
"1","2017","17","M","NASSAU","16 - DRIVER TRAINING ASSOC","CLASSROOM","1"
"1","2017","17","M","NASSAU","18 - NY SAFETY PROGRAM","CLASSROOM","2"
"1","2017","17","M","NASSAU","18 - NY SAFETY PROGRAM","INTERNET","1"
"1","2017","17","M","NASSAU","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","9"
"1","2017","17","M","NASSAU","25 - USA TRAINING COMP","CLASSROOM","2"
"1","2017","17","M","NASSAU","26 - NATL PT INS COURSE (AIPS)","CLASSROOM","1"
"1","2017","17","M","NASSAU","26 - NATL PT INS COURSE (AIPS)","INTERNET","4"
"1","2017","17","M","NASSAU","27 - I DRIVE SAFELY","INTERNET","2"
"1","2017","17","M","NASSAU","28 - AMERICAN SAFETY INC","CLASSROOM","1"
"1","2017","17","M","NASSAU","29 - AMERICAN SAFETY COUNCIL","INTERNET","5"
"1","2017","17","M","NASSAU","34 - TRAFFIC SFTY CNSLTNTS","CLASSROOM","1"
"1","2017","17","M","NASSAU","35 - NY DEFENSIVE DRIVER COURSE","CLASSROOM","3"
"1","2017","17","M","NEW YORK","15 - NATL TRAFFIC SAFETY INST","INTERNET","1"
"1","2017","17","M","NIAGARA","01 - NATL SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","NIAGARA","16 - DRIVER TRAINING ASSOC","INTERNET","1"
"1","2017","17","M","NIAGARA","21 - EMPIRE SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","NIAGARA","22 - AAA","CLASSROOM","1"
"1","2017","17","M","NIAGARA","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","ONEIDA","15 - NATL TRAFFIC SAFETY INST","CLASSROOM","1"
"1","2017","17","M","ONEIDA","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","ONONDAGA","01 - NATL SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","M","ONONDAGA","22 - AAA","CLASSROOM","1"
"1","2017","17","M","ONONDAGA","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","17","M","ONONDAGA","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","17","M","ONONDAGA","29 - AMERICAN SAFETY COUNCIL","INTERNET","4"
"1","2017","17","M","ONTARIO","22 - AAA","CLASSROOM","1"
"1","2017","17","M","ONTARIO","29 - AMERICAN SAFETY COUNCIL","INTERNET","2"
"1","2017","17","M","ORANGE","16 - DRIVER TRAINING ASSOC","CLASSROOM","4"
"1","2017","17","M","ORANGE","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","M","ORANGE","25 - USA TRAINING COMP","INTERNET","1"
"1","2017","17","M","ORANGE","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","17","M","ORANGE","27 - I DRIVE SAFELY","INTERNET","2"
"1","2017","17","M","ORANGE","28 - AMERICAN SAFETY INC","INTERNET","1"
"1","2017","17","M","ORANGE","29 - AMERICAN SAFETY COUNCIL","INTERNET","2"
"1","2017","17","M","ORLEANS","01 - NATL SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","M","OSWEGO","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","17","M","OSWEGO","27 - I DRIVE SAFELY","INTERNET","1"
"1","2017","17","M","OTSEGO","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","PUTNAM","18 - NY SAFETY PROGRAM","CLASSROOM","1"
"1","2017","17","M","QUEENS","25 - USA TRAINING COMP","CLASSROOM","1"
"1","2017","17","M","QUEENS","28 - AMERICAN SAFETY INC","CLASSROOM","1"
"1","2017","17","M","QUEENS","35 - NY DEFENSIVE DRIVER COURSE","CLASSROOM","1"
"1","2017","17","M","RENSSELAER","01 - NATL SAFETY COUNCIL","CLASSROOM","1"
"1","2017","17","M","RENSSELAER","15 - NATL TRAFFIC SAFETY INST","CLASSROOM","1"
"1","2017","17","M","RENSSELAER","21 - EMPIRE SAFETY COUNCIL","CLASSROOM","2"
"1","2017","17","M","RENSSELAER","29 - AMERICAN SAFETY COUNCIL","INTERNET","1"
"1","2017","17","M","RICHMOND","15 - NATL TRAFFIC SAFETY INST","INTERNET","1"
"1","2017","17","M","RICHMOND","18 - NY SAFETY PROGRAM","INTERNET","1"
"1","2017","17","M","RICHMOND","26 - NATL PT INS COURSE (AIPS)","INTERNET","1"
"1","2017","17","M","RICHMOND","35 - NY DEFENSIVE DRIVER COURSE","CLASSROOM","1"
"1","2017","17","M","ROCKLAND","01 - NATL SAFETY COUNCIL","INTERNET","1"
