"event_type","organization_name","facility_name","direction","city","county","state","create_time","close_time","event_description","responding_organization_id","latitude","longitude"
"incident","Amtrak","Northeast Direct Service","Northbound","from Manhattan","New York","NY","2019-01-11T12:52:34.000","2019-01-11T15:10:33.000","Due to Power problem, northbound Northeast Direct Service from New York Penn Station (Manhattan) to New Haven Station (New Haven) Metro North commuter trains service has resumed with delays in afternoon and evening train service.","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Northeast Direct Service","Both directions","in New Brunswick","Middlesex","NJ","2018-12-10T19:27:54.000","2018-12-10T23:07:57.000","Due to Trespasser Struck, both directions Northeast Direct Service in New Brunswick Station (New Brunswick) Amtrak and NJT customers should expect delays.","Amtrak","40.495811","-74.447074"
"incident","Amtrak","The Silver Star 92",,"into New York","New York","NY","2018-12-08T08:55:09.000","2018-12-08T22:58:07.000","Due to Weather related The Silver Star 92 into New York (New York) The Train From Miami will operate Miami to Jacksonville, Fla., on Saturday, Dec. 8, and Sunday, Dec. 9.","Amtrak","40.760357","-73.989359"
"incident","Amtrak","The Crescent 20","Both directions","into New York","New York","NY","2018-12-08T08:25:08.000","2018-12-09T07:28:49.000","Due to Weather related, both directions The Crescent 20 into New York Penn Station (New York) train from New Orleans is canceled on Saturday, Dec. 8.","Amtrak","40.762178","-73.987385"
"incident","Amtrak","Northeast Direct Service","Both directions","into/out of Manhattan","New York","NY","2018-12-07T22:48:09.000","2018-12-08T01:46:12.000","Due to Downed wires, both directions Northeast Direct Service into/out of New York Penn Station (Manhattan) Customers should expect delays due to catenary wire that is down (due to non railroad related construction work) on the west side of Penn Station.","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Northeast Direct Service",,"out of Manhattan","New York","NY","2018-12-07T16:37:09.000","2018-12-08T22:58:07.000","Due to Weather related Northeast Direct Service out of New York Penn Station (Manhattan) to Roanoke, Va.will operate from New York to Washington, D.C. Only, on Sunday, Dec. 9.","Amtrak","40.749717","-73.991653"
"incident","Amtrak","The Cardinal 50","Both directions","into New York","New York","NY","2018-12-07T16:34:10.000","2018-12-09T07:28:49.000","Due to Weather related, both directions The Cardinal 50 into New York Penn Station (New York) the Train from Chicago will operate Chicago to Indianapolis on Saturday, Dec. 8.","Amtrak","40.760682","-73.987042"
"incident","Amtrak","Northeast Direct Service","Both directions","between Manhattan","New York","NY","2018-11-14T16:47:48.000","2018-11-14T19:25:29.000","Due to Operational activity, both directions Northeast Direct Service between New York Penn Station (Manhattan) and New Haven Station (New Haven) power has been restored and train movement is resuming. Expect extensive delays.","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Northeast Direct Service","Both directions","between Newark","Essex","NJ","2018-11-12T17:03:03.000","2018-11-12T21:12:01.000","Due to Switch problems, both directions Northeast Direct Service between Newark Penn Station (Newark) and New York Penn Station (Manhattan) Amtrak and NJT customers should expect delays.","Amtrak","40.734088","-74.165588"
"incident","Amtrak","Northeast Direct Service","Both directions","between Manhattan","New York","NY","2018-11-02T05:25:23.000","2018-11-02T13:59:27.000","Due to Track condition, both directions Northeast Direct Service between New York Penn Station (Manhattan) and Newark Penn Station (Newark) train services are operating with normal service","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Empire Service","Both directions","Manhattan","New York","NY","2018-10-31T09:59:25.000","2018-10-31T12:54:26.000","Due to Equipment problems, both directions Empire Service New York Penn Station (Manhattan) to Albany-Rennselaer Station (Rensselaer) customers should expect delays due to mechanical issues with the Spuyten Duyvil Bridge (Bronx-Manhattan)","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Northeast Direct Service","Both directions","into/out of Manhattan","New York","NY","2018-10-30T18:57:24.000","2018-10-30T22:46:20.000","Due to Earlier Incident, both directions Northeast Direct Service into/out of New York Penn Station (Manhattan) train service is operating on or close to schedule with residual delays.","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Northeast Direct Service",,"into/out of Manhattan","New York","NY","2018-10-30T09:37:24.000","2018-10-30T13:55:23.000","Due to Earlier equipment problems Northeast Direct Service into/out of New York Penn Station (Manhattan) subject to up to 10 minute delays","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Northeast Direct Service","Both directions","between Trenton","Mercer","NJ","2018-10-25T10:53:32.000","2018-10-25T17:46:26.000","Due to Equipment problems, both directions Northeast Direct Service between Trenton Station (Trenton) and New York Penn Station (Manhattan) trains are subject to 60 minute delays in the area.","Amtrak","40.219184","-74.755045"
"incident","Amtrak","Northeast Direct Service",,"into/out of Manhattan","New York","NY","2018-10-19T16:54:33.000","2018-10-19T22:54:30.000","Due to Signal problems Northeast Direct Service into/out of New York Penn Station (Manhattan) is now operating on or close to schedule with residual delays","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Empire Service","Both directions","west of Rensselaer","Rensselaer","NY","2018-10-12T16:41:32.000","2018-10-13T07:20:27.000","Due to Derailment, both directions Empire Service west of Albany-Rennselaer Station (Rensselaer) all service has been restored","Amtrak","42.64218","-73.743673"
"incident","Amtrak","Crescent Service",,,"New York","NJ","2018-10-12T07:22:30.000","2018-10-13T00:19:28.000","Due to Weather related Crescent Service between New York Penn Station (New York) and New Orleeans Trains 19 & 20 will not operate Friday, October 12. No substitute transportation will be provided from Charlotte to Washington.","Amtrak","40.750789","-73.994189"
"incident","Amtrak","Palmetto Service","Both directions",,"New York","NJ","2018-10-10T04:17:21.000","2018-10-13T00:16:26.000","Due to Weather related, both directions Palmetto Service into/out of New York Penn Station (Manhattan) Trains 89 & 90 (New York ? Savannah) will only operate between New York and Washington, D.C., on Friday, Oct. 12. No substitute transportation will be provided between Washington, D.C., and Savannah, Ga.","Amtrak","40.749186","-73.992417"
"incident","Amtrak","Silver Star Service","Both directions","into/out of Manhattan","New York","NY","2018-10-09T13:42:24.000","2018-10-13T00:16:26.000","Due to Weather related, both directions Silver Star Service into/out of New York Penn Station (Manhattan) Trains 91 & 92 (New York ? Miami) will operate only between Miami and Jacksonville, Fla., on Friday, Oct. 12. No substitute transportation will be provided between Jacksonville, Fla., and New York. .","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Empire Service","Both directions","between Manhattan","New York","NY","2018-10-09T10:40:49.000","2018-10-09T12:55:29.000","Due to Equipment problems, both directions Empire Service between New York Penn Station (Manhattan) and Albany-Rennselaer Station (Rensselaer) customers can expect Delays.","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Northeast Direct Service","Both directions","into/out of Manhattan","New York","NY","2018-10-05T08:19:28.000","2018-10-05T16:46:28.000","Due to Earlier Incident, both directions Northeast Direct Service into/out of New York Penn Station (Manhattan) subject to minor delays","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Northeast Direct Service","Both directions","between Manhattan","New York","NY","2018-10-04T18:02:18.000","2018-10-05T07:47:29.000","Due to Earlier Incident, both directions Northeast Direct Service between New York Penn Station (Manhattan) and Newark Penn Station (Newark) train service has resumed. Subject to minor delays","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Northeast Direct Service","Both directions","between Manhattan","New York","NY","2018-10-02T12:49:22.000","2018-10-02T16:00:23.000","Due to Police activity, both directions Northeast Direct Service between New York Penn Station (Manhattan) and New Haven Station (New Haven) customers should expect delays due to police activity in the Fairfield area. Metro North has released the hold on two of the four tracks through the area.","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Northeast Direct Service",,"area of Newark","Essex","NJ","2018-09-13T07:11:33.000","2018-09-13T08:25:30.000","Due to Signal problems Northeast Direct Service area of Newark Penn Station (Newark) trains are operating on close to schedule.","Amtrak","40.734088","-74.165588"
"incident","Amtrak","Empire Service","Both directions","from Manhattan","New York","NY","2018-09-12T16:44:26.000","2018-09-12T19:02:20.000","Due to Signal problems, both directions Empire Service from New York Penn Station (Manhattan) to Albany-Rennselaer Station (Rensselaer) Service customers should expect delays due to signal issues at the Spuyten Duyvil movable bridge.","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Cardinal","Both directions","between Manhattan","New York","NY","2018-09-11T23:25:22.000","2018-09-18T00:09:22.000","Due to Weather related, both directions Cardinal between New York Penn Station (Manhattan) and Chicago, IL trains 50 and 51 will operate between Indianapolis and Chicago only through Monday, Sept. 17 due to Hurricane Florence","Amtrak","40.751364","-73.991287"
"incident","Amtrak","Silver Meteor","Both directions","between Manhattan","New York","NY","2018-09-11T23:23:22.000","2018-09-17T00:39:31.000","Due to Weather related, both directions Silver Meteor between New York Penn Station (Manhattan) and Miami, FL trains 97 and 98 will be cancelled through Sunday, Sept. 16 due to Hurricane Florence","Amtrak","40.750811","-73.992102"
"incident","Amtrak","Carolinian","Both directions","between Manhattan","New York","NY","2018-09-11T06:29:20.000","2018-09-17T00:39:31.000","Due to Weather related, both directions Carolinian between New York Penn Station (Manhattan) and Charlotte, NC trains 79 and 80 will be cancelled through Sunday, Sept. 16 due to Hurricane Florence","Amtrak","40.750161","-73.994291"
"incident","Amtrak","Silver Star","Both directions","between Manhattan","New York","NY","2018-09-11T06:28:20.000","2018-09-17T00:39:31.000","Due to Weather related, both directions Silver Star between New York Penn Station (Manhattan) and Miami, FL trains 91 and 92 will operate between Jacksonville, Fla., and Miami only through Sunday, Sept. 16 due to Hurricane Florence","Amtrak","40.749901","-73.993304"
"incident","Amtrak","Palmetto","Both directions","between Manhattan","New York","NY","2018-09-11T06:26:21.000","2018-09-19T00:05:22.000","Due to Weather related, both directions Palmetto between New York Penn Station (Manhattan) and Savannah, GA trains 89 and 90 will operate from Washington, D.C., to New York City from through Tuesday, Sept. 18. due to Hurricane Florence","Amtrak","40.750486","-73.992961"
"incident","Amtrak","Northeast Direct Service","Both directions","south of District of Columbia","null","DC","2018-09-10T17:56:18.000","2018-09-19T00:05:22.000","Due to Weather related, both directions Northeast Direct Service service suspended south of Union Station (District of Columbia) Northeast Regional trains 86, 174, 84, 176, 94, 66, 67 and 171 will operate between Washington, D.C. and points North through Tuesday, Sept. 18 due to Hurricane Florence","Amtrak","38.906067","-77.017667"
"incident","Amtrak","Northeast Direct Service","Both directions","south of District of Columbia","null","DC","2018-09-10T17:53:21.000","2018-09-17T00:39:31.000","Due to Weather related, both directions Northeast Direct Service service suspended south of Union Station (District of Columbia) . The following trains will operate between Washington D.C. and points north through Sunday, Sept. 16: trains 171, 83, 85, 164, 82, 88, 194, 156, 66, 65, 195, 156, 66, 65, 195, 157, 145, 99, 84, 176, 94, 66, 67, 95, 125, 171, 93, 85, 86, 174, 84, and 87 due to Hurricane Florence","Amtrak","38.906067","-77.017667"
"incident","Amtrak","Northeast Direct Service","Both directions","between Manhattan","New York","NY","2018-09-09T15:37:16.000","2018-09-10T06:18:16.000","Due to Operational activity, both directions Northeast Direct Service between New York Penn Station (Manhattan) and Newark Penn Station (Newark) expect delays","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Northeast Direct Service","Both directions","between Manhattan","New York","NY","2018-09-08T00:59:28.000","2018-09-08T21:40:30.000","Due to Earlier power problems, both directions Northeast Direct Service between New York Penn Station (Manhattan) and Newark Penn Station (Newark) service is on or closed to schedule.","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Northeast Direct Service","Both directions","between Manhattan","New York","NY","2018-09-06T18:56:22.000","2018-09-06T22:03:23.000","Due to Power problem, both directions Northeast Direct Service between New York Penn Station (Manhattan) and New Haven Station (New Haven) customers should expect delays. Due to issues with Metro North Railroad's catenary system (over head power), on their New Haven Line.","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Northeast Direct Service","Both directions","between Manhattan","New York","NY","2018-09-06T10:07:24.000","2018-09-06T11:40:25.000","Due to Signal problems, both directions Northeast Direct Service between New York Penn Station (Manhattan) and Newark Penn Station (Newark) is subject to up to 30 min. delays","Amtrak","40.749717","-73.991653"
"incident","Amtrak","Northeast Corridor Line","Both directions","into/out of Trenton","Mercer","NJ","2018-09-05T07:40:27.000","2018-09-05T11:25:29.000","Due to Signal problems, both directions Northeast Corridor Line into/out of Trenton (Trenton) customers should expect delays on the Northeast Corridor,","Amtrak","40.218588","-74.755269"
"construction","Amtrak","Empire Service","Both directions","at Manhattan","New York","NY","2018-09-03T23:00:16.000","2018-09-04T00:15:14.000","Due to Switch repairs and Track repairs, both directions Empire Service at New York Penn Station (Manhattan) train service will be re-routed to Grand Central Terminal and will operate on an adjusted schedule. Transferring between Grand Central Terminal and New York Penn Station: If you are transferring between New York Penn Station and Grand Central Terminal, taxi and local transit are available from both stations, or you can choose to walk. Customers are encouraged to allow extra time if transferring between stations Not currently scheduled","Amtrak","40.749717","-73.991653"
"construction","Amtrak","Ethan Allen, Adirondack and Maple Leaf Trains","Both directions","at Manhattan","New York","NY","2018-09-03T23:00:16.000","2018-09-04T00:16:14.000","Due to Switch repairs and Track repairs, both directions Ethan Allen, Adirondack and Maple Leaf Trains at New York Penn Station (Manhattan) train service will be re-routed to Grand Central Terminal and will operate on an adjusted schedule. Transferring between Grand Central Terminal and New York Penn Station: If you are transferring between New York Penn Station and Grand Central Terminal, taxi and local transit are available from both stations, or you can choose to walk. Customers are encouraged to allow extra time if transferring between stations. Not currently scheduled","Amtrak","40.752607","-73.976841"
"incident","Amtrak","Northeast Direct Service","Both directions","Philadelphia","Philadelphia","PA","2018-08-19T19:07:31.000","2018-08-20T05:39:16.000","Due to Fire department activity, both directions Northeast Direct Service 30th Street Station (Philadelphia) Amtrak customers should expect delays, due to a fire in a junk yard in the Philadelphia area. One of the tracks has been placed back in service through the area, ok?d at restricted speed. Expect Delays to continue throughout tonight.","Amtrak","39.955683","-75.180723"
