"service_year","omh_region_code","omh_region_label","county_label","age_group","rate_code_group","medicaid_enrollee_county_by_county","count_of_recipients_by_rate_code_group_and_county","units_total","paid_claim_total"
"2018","1","Western NY","Cattaraugus","Adult","OMH Licensed Clinic Treatment","11167","1464","12109","1755679"
"2018","1","Western NY","Cattaraugus","Adult","OMH/OASAS Certified Community Behavioral Health Clinics","11167","207","2453","491607"
"2018","1","Western NY","Cattaraugus","Adult","Personalized Recovery Oriented Services","11167","165","877","761949"
"2018","1","Western NY","Cattaraugus","Adult","Psych Inpatient 28","11167","172","1334","831238"
"2018","1","Western NY","Cattaraugus","Adult","Psych Inpatient 31","11167","0","0","0"
"2018","1","Western NY","Cattaraugus","Child","Community Residence","8349","0","0","0"
"2018","1","Western NY","Cattaraugus","Child","Comprehensive Psychiatric Emergency Program
 EOB","8349","0","0","0"
"2018","1","Western NY","Cattaraugus","Child","Comprehensive Psychiatric Emergency Program
Non-EOB","8349","0","0","0"
"2018","1","Western NY","Cattaraugus","Child","Home and Community Based Services Waiver (HCBS)","8349","39","207","417360"
"2018","1","Western NY","Cattaraugus","Child","MH Emergency","8349","158","228","37828"
"2018","1","Western NY","Cattaraugus","Child","OMH Licensed Clinic Treatment","8349","887","7399","1101179"
"2018","1","Western NY","Cattaraugus","Child","OMH/OASAS Certified Community Behavioral Health Clinics","8349","125","1128","214320"
"2018","1","Western NY","Cattaraugus","Child","Partial Hospitalization","8349","0","0","0"
"2018","1","Western NY","Cattaraugus","Child","Psych Inpatient 28","8349","59","678","475261"
"2018","1","Western NY","Cattaraugus","Child","Psych Inpatient 31","8349","0","0","0"
"2018","1","Western NY","Cattaraugus","Child","Psych Inpatient SPC","8349","0","0","0"
"2018","1","Western NY","Cattaraugus","Senior","Community Residence","2155","0","0","0"
"2018","1","Western NY","Cattaraugus","Senior","Continuing Day Treatment","2155","0","0","0"
"2018","1","Western NY","Cattaraugus","Senior","MH Emergency","2155","0","0","0"
"2018","1","Western NY","Cattaraugus","Senior","OMH Licensed Clinic Treatment","2155","63","354","41003"
"2018","1","Western NY","Cattaraugus","Senior","OMH/OASAS Certified Community Behavioral Health Clinics","2155","0","0","0"
"2018","1","Western NY","Cattaraugus","Senior","Personalized Recovery Oriented Services","2155","0","0","0"
"2018","1","Western NY","Cattaraugus","Senior","Psych Inpatient 28","2155","0","0","0"
"2018","1","Western NY","Cattaraugus","Senior","Psych Inpatient 31","2155","0","0","0"
"2018","1","Western NY","Chautauqua","Adult","Assertive Community Treatment","20050","53","481","747034"
"2018","1","Western NY","Chautauqua","Adult","Community Residence","20050","106","760","1851509"
"2018","1","Western NY","Chautauqua","Adult","Comprehensive Psychiatric Emergency Program
 EOB","20050","0","0","0"
"2018","1","Western NY","Chautauqua","Adult","Comprehensive Psychiatric Emergency Program
Non-EOB","20050","0","0","0"
"2018","1","Western NY","Chautauqua","Adult","MH Emergency","20050","820","1396","223101"
"2018","1","Western NY","Chautauqua","Adult","OMH Licensed Clinic Treatment","20050","3656","27943","3631495"
"2018","1","Western NY","Chautauqua","Adult","OMH/OASAS Certified Community Behavioral Health Clinics","20050","106","1285","315341"
"2018","1","Western NY","Chautauqua","Adult","Partial Hospitalization","20050","0","0","0"
"2018","1","Western NY","Chautauqua","Adult","Personalized Recovery Oriented Services","20050","263","1362","862465"
"2018","1","Western NY","Chautauqua","Adult","Psych Inpatient 28","20050","397","4619","2387321"
"2018","1","Western NY","Chautauqua","Adult","Psych Inpatient 31","20050","0","0","0"
"2018","1","Western NY","Chautauqua","Child","Community Residence","14929","0","0","0"
"2018","1","Western NY","Chautauqua","Child","Comprehensive Psychiatric Emergency Program
Non-EOB","14929","0","0","0"
"2018","1","Western NY","Chautauqua","Child","Home and Community Based Services Waiver (HCBS)","14929","21","132","283030"
"2018","1","Western NY","Chautauqua","Child","MH Emergency","14929","411","635","108344"
"2018","1","Western NY","Chautauqua","Child","OMH Licensed Clinic Treatment","14929","1840","14227","1847959"
"2018","1","Western NY","Chautauqua","Child","OMH/OASAS Certified Community Behavioral Health Clinics","14929","26","160","38723"
"2018","1","Western NY","Chautauqua","Child","Partial Hospitalization","14929","0","0","0"
"2018","1","Western NY","Chautauqua","Child","Psych Inpatient 28","14929","162","1922","1336266"
"2018","1","Western NY","Chautauqua","Child","Psych Inpatient 31","14929","0","0","0"
"2018","1","Western NY","Chautauqua","Child","Psych Inpatient SPC","14929","0","0","0"
"2018","1","Western NY","Chautauqua","Child","Residential Treatment Facility","14929","0","0","0"
"2018","1","Western NY","Chautauqua","Senior","Assertive Community Treatment","3725","0","0","0"
"2018","1","Western NY","Chautauqua","Senior","Community Residence","3725","0","0","0"
"2018","1","Western NY","Chautauqua","Senior","MH Emergency","3725","33","39","1649"
"2018","1","Western NY","Chautauqua","Senior","OMH Licensed Clinic Treatment","3725","171","849","79859"
"2018","1","Western NY","Chautauqua","Senior","Personalized Recovery Oriented Services","3725","0","0","0"
"2018","1","Western NY","Chautauqua","Senior","Psych Inpatient 28","3725","0","0","0"
"2018","1","Western NY","Chautauqua","Senior","Psych Inpatient 31","3725","0","0","0"
"2018","1","Western NY","Chemung","Adult","Assertive Community Treatment","12824","36","255","329830"
"2018","1","Western NY","Chemung","Adult","Community Residence","12824","69","562","1139942"
"2018","1","Western NY","Chemung","Adult","Comprehensive Psychiatric Emergency Program
Non-EOB","12824","0","0","0"
"2018","1","Western NY","Chemung","Adult","MH Emergency","12824","580","969","116935"
"2018","1","Western NY","Chemung","Adult","OMH Licensed Clinic Treatment","12824","2100","19333","2084621"
"2018","1","Western NY","Chemung","Adult","OMH/OASAS Certified Community Behavioral Health Clinics","12824","0","0","0"
"2018","1","Western NY","Chemung","Adult","Personalized Recovery Oriented Services","12824","192","1298","874496"
"2018","1","Western NY","Chemung","Adult","Psych Inpatient 28","12824","310","2727","1553654"
"2018","1","Western NY","Chemung","Child","Community Residence","9427","0","0","0"
"2018","1","Western NY","Chemung","Child","Comprehensive Psychiatric Emergency Program
Non-EOB","9427","0","0","0"
"2018","1","Western NY","Chemung","Child","Home and Community Based Services Waiver (HCBS)","9427","29","164","335712"
"2018","1","Western NY","Chemung","Child","MH Emergency","9427","233","513","74738"
"2018","1","Western NY","Chemung","Child","OMH Children's Day Treatment","9427","25","1965","708808"
"2018","1","Western NY","Chemung","Child","OMH Licensed Clinic Treatment","9427","1234","11970","1366833"
"2018","1","Western NY","Chemung","Child","OMH/OASAS Certified Community Behavioral Health Clinics","9427","0","0","0"
"2018","1","Western NY","Chemung","Child","Psych Inpatient 28","9427","38","399","292372"
"2018","1","Western NY","Chemung","Child","Psych Inpatient 31","9427","0","0","0"
"2018","1","Western NY","Chemung","Child","Psych Inpatient SPC","9427","0","0","0"
"2018","1","Western NY","Chemung","Child","Residential Treatment Facility","9427","0","0","0"
"2018","1","Western NY","Chemung","Senior","Assertive Community Treatment","2371","0","0","0"
"2018","1","Western NY","Chemung","Senior","Community Residence","2371","0","0","0"
"2018","1","Western NY","Chemung","Senior","MH Emergency","2371","24","42","400"
"2018","1","Western NY","Chemung","Senior","OMH Licensed Clinic Treatment","2371","92","846","75493"
"2018","1","Western NY","Chemung","Senior","Personalized Recovery Oriented Services","2371","0","0","0"
"2018","1","Western NY","Chemung","Senior","Psych Inpatient 28","2371","0","0","0"
"2018","1","Western NY","Chemung","Senior","Psych Inpatient SPC","2371","0","0","0"
"2018","1","Western NY","Erie","Adult","Assertive Community Treatment","125789","253","2108","3209024"
"2018","1","Western NY","Erie","Adult","Community Residence","125789","531","4840","12283767"
"2018","1","Western NY","Erie","Adult","Comprehensive Psychiatric Emergency Program
 EOB","125789","116","387","226790"
"2018","1","Western NY","Erie","Adult","Comprehensive Psychiatric Emergency Program
Non-EOB","125789","2296","4132","3081629"
"2018","1","Western NY","Erie","Adult","Continuing Day Treatment","125789","155","25716","1271439"
"2018","1","Western NY","Erie","Adult","MH Emergency","125789","2263","3685","475345"
"2018","1","Western NY","Erie","Adult","OMH Intensive Outpatient Program","125789","42","536","52391"
"2018","1","Western NY","Erie","Adult","OMH Licensed Clinic Treatment","125789","9574","119291","15328394"
"2018","1","Western NY","Erie","Adult","OMH/OASAS Certified Community Behavioral Health Clinics","125789","10760","125507","28087171"
"2018","1","Western NY","Erie","Adult","Partial Hospitalization","125789","85","680","92011"
"2018","1","Western NY","Erie","Adult","Personalized Recovery Oriented Services","125789","784","4964","3927547"
"2018","1","Western NY","Erie","Adult","Psych Inpatient 28","125789","1574","22691","12109892"
"2018","1","Western NY","Erie","Adult","Psych Inpatient 31","125789","92","913","993974"
"2018","1","Western NY","Erie","Child","Community Residence","92496","33","181","1040539"
"2018","1","Western NY","Erie","Child","Comprehensive Psychiatric Emergency Program
 EOB","92496","0","0","0"
"2018","1","Western NY","Erie","Child","Comprehensive Psychiatric Emergency Program
Non-EOB","92496","792","1083","742272"
"2018","1","Western NY","Erie","Child","Home and Community Based Services Waiver (HCBS)","92496","165","838","1459290"
"2018","1","Western NY","Erie","Child","MH Emergency","92496","616","747","157952"
"2018","1","Western NY","Erie","Child","OMH Children's Day Treatment","92496","61","4089","1064240"
"2018","1","Western NY","Erie","Child","OMH Licensed Clinic Treatment","92496","4186","40912","5440255"
"2018","1","Western NY","Erie","Child","OMH/OASAS Certified Community Behavioral Health Clinics","92496","4005","37962","8883294"
"2018","1","Western NY","Erie","Child","Partial Hospitalization","92496","0","0","0"
"2018","1","Western NY","Erie","Child","Psych Inpatient 28","92496","259","3804","2541728"
"2018","1","Western NY","Erie","Child","Psych Inpatient 31","92496","67","781","878094"
"2018","1","Western NY","Erie","Child","Psych Inpatient SPC","92496","21","925","1421594"
"2018","1","Western NY","Erie","Child","Residential Treatment Facility","92496","0","0","0"
"2018","1","Western NY","Erie","Senior","Assertive Community Treatment","21298","0","0","0"
"2018","1","Western NY","Erie","Senior","Community Residence","21298","71","714","1998109"
"2018","1","Western NY","Erie","Senior","Comprehensive Psychiatric Emergency Program
Non-EOB","21298","46","65","41104"
"2018","1","Western NY","Erie","Senior","Continuing Day Treatment","21298","20","2734","136123"
"2018","1","Western NY","Erie","Senior","MH Emergency","21298","179","354","19630"
"2018","1","Western NY","Erie","Senior","OMH Licensed Clinic Treatment","21298","569","6899","567836"
"2018","1","Western NY","Erie","Senior","OMH/OASAS Certified Community Behavioral Health Clinics","21298","352","2700","501423"
"2018","1","Western NY","Erie","Senior","Personalized Recovery Oriented Services","21298","26","198","170734"
"2018","1","Western NY","Erie","Senior","Psych Inpatient 28","21298","58","1103","210378"
"2018","1","Western NY","Erie","Senior","Psych Inpatient 31","21298","0","0","0"
"2018","1","Western NY","Erie","Senior","Psych Inpatient SPC","21298","0","0","0"
"2018","1","Western NY","Genesee","Adult","Community Residence","6557","35","300","814045"
"2018","1","Western NY","Genesee","Adult","Comprehensive Psychiatric Emergency Program
 EOB","6557","0","0","0"
"2018","1","Western NY","Genesee","Adult","Comprehensive Psychiatric Emergency Program
Non-EOB","6557","45","63","48056"
"2018","1","Western NY","Genesee","Adult","Continuing Day Treatment","6557","55","4617","245552"
"2018","1","Western NY","Genesee","Adult","MH Emergency","6557","217","380","65138"
"2018","1","Western NY","Genesee","Adult","OMH Intensive Outpatient Program","6557","0","0","0"
"2018","1","Western NY","Genesee","Adult","OMH Licensed Clinic Treatment","6557","1085","8295","1135584"
"2018","1","Western NY","Genesee","Adult","OMH/OASAS Certified Community Behavioral Health Clinics","6557","71","961","176943"
"2018","1","Western NY","Genesee","Adult","Partial Hospitalization","6557","0","0","0"
"2018","1","Western NY","Genesee","Adult","Personalized Recovery Oriented Services","6557","0","0","0"
"2018","1","Western NY","Genesee","Adult","Psych Inpatient 28","6557","98","1842","630312"
"2018","1","Western NY","Genesee","Adult","Psych Inpatient 31","6557","0","0","0"
"2018","1","Western NY","Genesee","Child","Community Residence","4798","0","0","0"
"2018","1","Western NY","Genesee","Child","Comprehensive Psychiatric Emergency Program
 EOB","4798","0","0","0"
"2018","1","Western NY","Genesee","Child","Comprehensive Psychiatric Emergency Program
Non-EOB","4798","35","43","56053"
"2018","1","Western NY","Genesee","Child","Home and Community Based Services Waiver (HCBS)","4798","0","0","0"
"2018","1","Western NY","Genesee","Child","MH Emergency","4798","82","106","26298"
"2018","1","Western NY","Genesee","Child","OMH Children's Day Treatment","4798","0","0","0"
"2018","1","Western NY","Genesee","Child","OMH Licensed Clinic Treatment","4798","486","4075","580856"
"2018","1","Western NY","Genesee","Child","OMH/OASAS Certified Community Behavioral Health Clinics","4798","37","362","48840"
"2018","1","Western NY","Genesee","Child","Partial Hospitalization","4798","0","0","0"
"2018","1","Western NY","Genesee","Child","Psych Inpatient 28","4798","20","168","107617"
"2018","1","Western NY","Genesee","Child","Psych Inpatient 31","4798","0","0","0"
"2018","1","Western NY","Genesee","Child","Psych Inpatient SPC","4798","0","0","0"
"2018","1","Western NY","Genesee","Child","Residential Treatment Facility","4798","0","0","0"
"2018","1","Western NY","Genesee","Senior","Community Residence","1117","0","0","0"
"2018","1","Western NY","Genesee","Senior","Continuing Day Treatment","1117","0","0","0"
"2018","1","Western NY","Genesee","Senior","MH Emergency","1117","0","0","0"
"2018","1","Western NY","Genesee","Senior","OMH Licensed Clinic Treatment","1117","51","330","36878"
"2018","1","Western NY","Genesee","Senior","OMH/OASAS Certified Community Behavioral Health Clinics","1117","0","0","0"
"2018","1","Western NY","Genesee","Senior","Psych Inpatient 28","1117","0","0","0"
"2018","1","Western NY","Genesee","Senior","Psych Inpatient SPC","1117","0","0","0"
"2018","1","Western NY","Livingston","Adult","Community Residence","6223","0","0","0"
"2018","1","Western NY","Livingston","Adult","Comprehensive Psychiatric Emergency Program
 EOB","6223","0","0","0"
"2018","1","Western NY","Livingston","Adult","Comprehensive Psychiatric Emergency Program
Non-EOB","6223","62","81","80940"
"2018","1","Western NY","Livingston","Adult","MH Emergency","6223","124","195","34918"
"2018","1","Western NY","Livingston","Adult","OMH Licensed Clinic Treatment","6223","1123","8061","1177536"
"2018","1","Western NY","Livingston","Adult","OMH/OASAS Certified Community Behavioral Health Clinics","6223","89","1835","341058"
"2018","1","Western NY","Livingston","Adult","Partial Hospitalization","6223","0","0","0"
"2018","1","Western NY","Livingston","Adult","Personalized Recovery Oriented Services","6223","21","90","64900"
"2018","1","Western NY","Livingston","Adult","Psych Inpatient 28","6223","56","668","327333"
"2018","1","Western NY","Livingston","Child","Community Residence","4514","0","0","0"
"2018","1","Western NY","Livingston","Child","Comprehensive Psychiatric Emergency Program
 EOB","4514","0","0","0"
"2018","1","Western NY","Livingston","Child","Comprehensive Psychiatric Emergency Program
Non-EOB","4514","45","66","75680"
"2018","1","Western NY","Livingston","Child","Home and Community Based Services Waiver (HCBS)","4514","0","0","0"
"2018","1","Western NY","Livingston","Child","MH Emergency","4514","48","79","14118"
"2018","1","Western NY","Livingston","Child","OMH Children's Day Treatment","4514","0","0","0"
"2018","1","Western NY","Livingston","Child","OMH Licensed Clinic Treatment","4514","502","3704","566609"
"2018","1","Western NY","Livingston","Child","OMH/OASAS Certified Community Behavioral Health Clinics","4514","23","148","28384"
"2018","1","Western NY","Livingston","Child","Partial Hospitalization","4514","0","0","0"
"2018","1","Western NY","Livingston","Child","Psych Inpatient 28","4514","0","0","0"
"2018","1","Western NY","Livingston","Child","Psych Inpatient SPC","4514","0","0","0"
"2018","1","Western NY","Livingston","Child","Residential Treatment Facility","4514","0","0","0"
"2018","1","Western NY","Livingston","Senior","MH Emergency","1081","0","0","0"
"2018","1","Western NY","Livingston","Senior","OMH Licensed Clinic Treatment","1081","26","192","19111"
"2018","1","Western NY","Livingston","Senior","Psych Inpatient 28","1081","0","0","0"
"2018","1","Western NY","Monroe","Adult","Assertive Community Treatment","104192","183","1496","2263754"
"2018","1","Western NY","Monroe","Adult","Community Residence","104192","364","3320","9137739"
"2018","1","Western NY","Monroe","Adult","Comprehensive Psychiatric Emergency Program
 EOB","104192","112","130","146228"
"2018","1","Western NY","Monroe","Adult","Comprehensive Psychiatric Emergency Program
Non-EOB","104192","1892","3521","3457904"
"2018","1","Western NY","Monroe","Adult","Continuing Day Treatment","104192","0","0","0"
"2018","1","Western NY","Monroe","Adult","MH Emergency","104192","3242","5216","1198997"
"2018","1","Western NY","Monroe","Adult","OMH Licensed Clinic Treatment","104192","16571","146836","17004854"
"2018","1","Western NY","Monroe","Adult","OMH/OASAS Certified Community Behavioral Health Clinics","104192","2052","31499","5818727"
"2018","1","Western NY","Monroe","Adult","Partial Hospitalization","104192","332","2096","238865"
"2018","1","Western NY","Monroe","Adult","Personalized Recovery Oriented Services","104192","1059","5509","4235240"
"2018","1","Western NY","Monroe","Adult","Psych Inpatient 28","104192","1077","17656","8229128"
"2018","1","Western NY","Monroe","Child","Community Residence","77476","27","130","578143"
"2018","1","Western NY","Monroe","Child","Comprehensive Psychiatric Emergency Program
 EOB","77476","0","0","0"
"2018","1","Western NY","Monroe","Child","Comprehensive Psychiatric Emergency Program
Non-EOB","77476","964","1424","1505881"
"2018","1","Western NY","Monroe","Child","Home and Community Based Services Waiver (HCBS)","77476","124","656","1351006"
"2018","1","Western NY","Monroe","Child","MH Emergency","77476","1169","1600","375411"
"2018","1","Western NY","Monroe","Child","OMH Children's Day Treatment","77476","197","21535","2027569"
"2018","1","Western NY","Monroe","Child","OMH Licensed Clinic Treatment","77476","5657","44283","5949391"
"2018","1","Western NY","Monroe","Child","OMH/OASAS Certified Community Behavioral Health Clinics","77476","663","5749","1142108"
"2018","1","Western NY","Monroe","Child","Partial Hospitalization","77476","156","1822","251605"
"2018","1","Western NY","Monroe","Child","Psych Inpatient 28","77476","255","3926","2603447"
"2018","1","Western NY","Monroe","Child","Psych Inpatient 31","77476","0","0","0"
"2018","1","Western NY","Monroe","Child","Psych Inpatient SPC","77476","0","0","0"
"2018","1","Western NY","Monroe","Child","Residential Treatment Facility","77476","27","3799","402676"
"2018","1","Western NY","Monroe","Senior","Assertive Community Treatment","17102","0","0","0"
"2018","1","Western NY","Monroe","Senior","Community Residence","17102","0","0","0"
"2018","1","Western NY","Monroe","Senior","Comprehensive Psychiatric Emergency Program
Non-EOB","17102","61","86","34904"
"2018","1","Western NY","Monroe","Senior","MH Emergency","17102","203","320","50521"
"2018","1","Western NY","Monroe","Senior","OMH Licensed Clinic Treatment","17102","822","5324","296101"
"2018","1","Western NY","Monroe","Senior","OMH/OASAS Certified Community Behavioral Health Clinics","17102","120","1064","137385"
"2018","1","Western NY","Monroe","Senior","Personalized Recovery Oriented Services","17102","0","0","0"
"2018","1","Western NY","Monroe","Senior","Psych Inpatient 28","17102","39","587","165955"
"2018","1","Western NY","Monroe","Senior","Psych Inpatient SPC","17102","0","0","0"
"2018","1","Western NY","Niagara","Adult","Assertive Community Treatment","29206","37","194","295791"
"2018","1","Western NY","Niagara","Adult","Community Residence","29206","84","776","1524758"
"2018","1","Western NY","Niagara","Adult","Comprehensive Psychiatric Emergency Program
 EOB","29206","0","0","0"
"2018","1","Western NY","Niagara","Adult","Comprehensive Psychiatric Emergency Program
Non-EOB","29206","131","177","109702"
"2018","1","Western NY","Niagara","Adult","Continuing Day Treatment","29206","46","2414","114275"
"2018","1","Western NY","Niagara","Adult","MH Emergency","29206","1111","2117","274611"
"2018","1","Western NY","Niagara","Adult","OMH Intensive Outpatient Program","29206","0","0","0"
"2018","1","Western NY","Niagara","Adult","OMH Licensed Clinic Treatment","29206","4700","44414","4749976"
"2018","1","Western NY","Niagara","Adult","OMH/OASAS Certified Community Behavioral Health Clinics","29206","286","2271","544142"
"2018","1","Western NY","Niagara","Adult","Partial Hospitalization","29206","0","0","0"
"2018","1","Western NY","Niagara","Adult","Personalized Recovery Oriented Services","29206","215","1484","1090301"
"2018","1","Western NY","Niagara","Adult","Psych Inpatient 28","29206","663","5443","2825991"
"2018","1","Western NY","Niagara","Adult","Psych Inpatient 31","29206","35","379","496896"
"2018","1","Western NY","Niagara","Child","Community Residence","20246","0","0","0"
"2018","1","Western NY","Niagara","Child","Comprehensive Psychiatric Emergency Program
Non-EOB","20246","65","74","37388"
"2018","1","Western NY","Niagara","Child","Home and Community Based Services Waiver (HCBS)","20246","25","126","217569"
"2018","1","Western NY","Niagara","Child","MH Emergency","20246","390","561","93958"
"2018","1","Western NY","Niagara","Child","OMH Children's Day Treatment","20246","0","0","0"
"2018","1","Western NY","Niagara","Child","OMH Intensive Outpatient Program","20246","0","0","0"
"2018","1","Western NY","Niagara","Child","OMH Licensed Clinic Treatment","20246","1924","19257","2703542"
"2018","1","Western NY","Niagara","Child","OMH/OASAS Certified Community Behavioral Health Clinics","20246","192","1832","459091"
"2018","1","Western NY","Niagara","Child","Partial Hospitalization","20246","0","0","0"
"2018","1","Western NY","Niagara","Child","Psych Inpatient 28","20246","173","1721","1096910"
"2018","1","Western NY","Niagara","Child","Psych Inpatient 31","20246","24","354","408059"
"2018","1","Western NY","Niagara","Child","Psych Inpatient SPC","20246","0","0","0"
"2018","1","Western NY","Niagara","Child","Residential Treatment Facility","20246","0","0","0"
"2018","1","Western NY","Niagara","Senior","Assertive Community Treatment","4538","0","0","0"
"2018","1","Western NY","Niagara","Senior","Community Residence","4538","0","0","0"
"2018","1","Western NY","Niagara","Senior","Comprehensive Psychiatric Emergency Program
Non-EOB","4538","0","0","0"
"2018","1","Western NY","Niagara","Senior","Continuing Day Treatment","4538","0","0","0"
"2018","1","Western NY","Niagara","Senior","MH Emergency","4538","77","157","9163"
"2018","1","Western NY","Niagara","Senior","OMH Licensed Clinic Treatment","4538","214","1551","122437"
"2018","1","Western NY","Niagara","Senior","OMH/OASAS Certified Community Behavioral Health Clinics","4538","0","0","0"
"2018","1","Western NY","Niagara","Senior","Partial Hospitalization","4538","0","0","0"
"2018","1","Western NY","Niagara","Senior","Personalized Recovery Oriented Services","4538","0","0","0"
"2018","1","Western NY","Niagara","Senior","Psych Inpatient 28","4538","20","220","55178"
"2018","1","Western NY","Niagara","Senior","Psych Inpatient 31","4538","0","0","0"
"2018","1","Western NY","Ontario","Adult","Assertive Community Treatment","11190","25","133","192619"
"2018","1","Western NY","Ontario","Adult","Community Residence","11190","61","364","1002178"
"2018","1","Western NY","Ontario","Adult","Comprehensive Psychiatric Emergency Program
 EOB","11190","0","0","0"
"2018","1","Western NY","Ontario","Adult","Comprehensive Psychiatric Emergency Program
Non-EOB","11190","298","457","315686"
"2018","1","Western NY","Ontario","Adult","Continuing Day Treatment","11190","0","0","0"
"2018","1","Western NY","Ontario","Adult","MH Emergency","11190","239","318","50406"
"2018","1","Western NY","Ontario","Adult","OMH Licensed Clinic Treatment","11190","1270","11420","1339075"
"2018","1","Western NY","Ontario","Adult","OMH/OASAS Certified Community Behavioral Health Clinics","11190","69","1069","198775"
"2018","1","Western NY","Ontario","Adult","Partial Hospitalization","11190","0","0","0"
"2018","1","Western NY","Ontario","Adult","Personalized Recovery Oriented Services","11190","38","135","90844"
"2018","1","Western NY","Ontario","Adult","Psych Inpatient 28","11190","136","1160","602869"
"2018","1","Western NY","Ontario","Child","Community Residence","7857","22","105","761425"
"2018","1","Western NY","Ontario","Child","Comprehensive Psychiatric Emergency Program
Non-EOB","7857","162","261","191214"
"2018","1","Western NY","Ontario","Child","Home and Community Based Services Waiver (HCBS)","7857","37","189","363133"
"2018","1","Western NY","Ontario","Child","MH Emergency","7857","95","150","29580"
"2018","1","Western NY","Ontario","Child","OMH Children's Day Treatment","7857","21","1666","581431"
"2018","1","Western NY","Ontario","Child","OMH Licensed Clinic Treatment","7857","419","3576","501197"
"2018","1","Western NY","Ontario","Child","OMH/OASAS Certified Community Behavioral Health Clinics","7857","45","354","65002"
"2018","1","Western NY","Ontario","Child","Partial Hospitalization","7857","0","0","0"
"2018","1","Western NY","Ontario","Child","Psych Inpatient 28","7857","32","271","182198"
"2018","1","Western NY","Ontario","Child","Psych Inpatient 31","7857","0","0","0"
"2018","1","Western NY","Ontario","Child","Psych Inpatient SPC","7857","0","0","0"
"2018","1","Western NY","Ontario","Child","Residential Treatment Facility","7857","0","0","0"
"2018","1","Western NY","Ontario","Senior","Assertive Community Treatment","1976","0","0","0"
"2018","1","Western NY","Ontario","Senior","Comprehensive Psychiatric Emergency Program
Non-EOB","1976","0","0","0"
"2018","1","Western NY","Ontario","Senior","MH Emergency","1976","26","63","4413"
"2018","1","Western NY","Ontario","Senior","OMH Licensed Clinic Treatment","1976","83","576","38606"
"2018","1","Western NY","Ontario","Senior","OMH/OASAS Certified Community Behavioral Health Clinics","1976","0","0","0"
"2018","1","Western NY","Ontario","Senior","Personalized Recovery Oriented Services","1976","0","0","0"
"2018","1","Western NY","Ontario","Senior","Psych Inpatient SPC","1976","0","0","0"
"2018","1","Western NY","Orleans","Adult","Community Residence","5353","0","0","0"
"2018","1","Western NY","Orleans","Adult","Comprehensive Psychiatric Emergency Program
 EOB","5353","0","0","0"
