"dataset_link","u_id","derived_view","parent_uid","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner","data_provided_by","source_link","see_also","municipality_filter","contact_information","granularity","agency","coverage","county_filter","limitations","api_endpoint","county_column","localities","posting_frequency","notes","organization","municipality_column"
"https://data.ny.gov/d/fs34-eajg","fs34-eajg","false",,"data.ny.gov","dataset","ACT Admission to Discharge Outcomes: 5 Year Window","This dataset contains the number of discharged ACT participants at admission to ACT and at discharge from ACT within a set of outcome indicators such as living situation, employment and risk behaviors.   The data are aggregated by New York State region, year of discharge (past 5 years), AOT status at admission, and by behavioral health diagnosis at admission.","31","2020-06-24T16:42:00.000Z","2020-06-24T17:18:00.000Z","Human Services","mental health,assertive community treatment","11","NY Open Data","Office of Mental Health","https://omh.ny.gov/omhweb/tableau/act.html","https://omh.ny.gov/omhweb/act/index.html",,"laura.elwyn@omh.ny.gov","Total number of individuals are reported at region and state level.   ","Mental Health, Office of","Statewide",,"The outcomes table shows the change in prevalence of outcomes between admission and discharge aggregated by discharge year, region, AOT status at admission and diagnosis at admission.  The amount of time that a participant spent in ACT (time between admission and discharge) varies.","https://data.ny.gov/resource/fs34-eajg.json",,,"Annually",,"Office of Performance Measurement and Evaluation",
"https://data.ny.gov/d/ppqs-ie7i","ppqs-ie7i","false",,"data.ny.gov","dataset","ACT Baseline Characteristics Summary: 5 Year Window","This dataset contains the number of ACT participants within each demographic, risk, and service utilization category at admission to ACT.  Data are aggregated by admission year (past 5 years), OMH region and statewide, and AOT status at admission.","37","2020-04-16T04:50:00.000Z","2020-04-16T05:08:00.000Z","Human Services","mental health,assertive community treatment","10","NY Open Data","Office of Mental Health","https://omh.ny.gov/omhweb/tableau/act.html","https://omh.ny.gov/omhweb/act/index.html",,"Laura.Elwyn@omh.ny.gov","Total number of individuals is reported at the region and statewide level.   ","Mental Health, Office of","Statewide",,"The dataset is admission based, and one individual could have more than one admission (i.e. re-admission) to ACT during the time period. Therefore, the distinct individual records might be lower than the number of admission records.  ","https://data.ny.gov/resource/ppqs-ie7i.json",,,"Annually",,"Office of Performance Measurement and Evaluation",
"https://data.ny.gov/d/y3u4-jbgh","y3u4-jbgh","false",,"data.ny.gov","dataset","Active Appearance Enhancement and Barber Business and Area Renter Licensees","This data contains active Appearance Enhancement and Barber Business and Area Renter Licenses.  Each record will be a business license which holds business address and/or license number information.","14903","2018-08-31T15:41:00.000Z","2020-11-12T11:18:00.000Z","Economic Development","appearance enhancement business/area renter,barber shop owner/area renter","3591","NY Open Data","New York State Department of State (NYS DOS)","http://www.dos.ny.gov/licensing/","http://www.dos.ny.gov/licensing/appearance/appearance.html","Yes","Licensing@dos.ny.gov","Unique business license holder, active filings only","State, Department of","Statewide","No","This dataset does not contain inactive or revoked licensees, or records for licenses that have expired but are pending renewal.   Data is only accurate as of the previous business day in the month, day and year specified in the Dataset Name.","https://data.ny.gov/resource/y3u4-jbgh.json",,,"Daily","Records include business and area renter licenses and associated business addresses.","NYS DOS Division of Licensing","business_city"
"https://data.ny.gov/d/qfky-jkcr","qfky-jkcr","true","n5iq-rskv","data.ny.gov","map view","Active Capital Projects Map, NYS Thruway Authority","This is a listing of all NYSTA’s active capital projects  from the Capital Programs.","54099","2013-05-17T20:00:00.000Z","2013-07-11T10:56:00.000Z","Transportation","thruway,construction,bridge,roadway,pavement,canal","213","NY Open Data","New York State Thruway Authority","http://www.thruway.ny.gov/projectsandstudies/capitalprogram/index.html",,,"James.Chicoine@thruway.ny.gov","County","Thruway Authority","Statewide",,,"https://data.ny.gov/resource/qfky-jkcr.json",,,"As necessary",,"Department of Engineering",
"https://data.ny.gov/d/f9da-b8zj","f9da-b8zj","true","n5iq-rskv","data.ny.gov","filter","Active Capital Projects, NYS Thruway Authority","This is a listing of all NYSTA’s active capital projects  from the Capital Programs.","54403","2013-05-17T18:47:00.000Z","2013-07-11T10:56:00.000Z","Transportation","thruway,construction,bridge,roadway,pavement,canal","188","NY Open Data","New York State Thruway Authority","http://www.thruway.ny.gov/projectsandstudies/capitalprogram/index.html",,,"James.Chicoine@thruway.ny.gov","County","Thruway Authority","Statewide",,,"https://data.ny.gov/resource/f9da-b8zj.json",,,"As necessary",,"Department of Engineering",
"https://data.ny.gov/d/civu-giic","civu-giic","false",,"data.ny.gov","dataset","Active Code Official Certifications","The Division of Building Standards and Codes administers the mandatory statewide Uniform Fire Prevention and Building Code (Uniform Code) and State Energy Conservation Construction Code (Energy Code).  The Division provides technical assistance, administers variances, delivers educational courses, oversees the enforcement practices of local governments and serves as secretariat to the State Fire Prevention and Building Code Council.  The Division program was created by Chapter 707 of the Laws of 1981.  The New York Legislature enacted Article 18 of the Executive Law, directing the formulation of a Uniform Fire Prevention and Building Code (Uniform Code).  The Uniform Code is designed to cover new construction, building rehabilitation, fire safety, and housing maintenance.

This dataset provides a listing of certifications issued by the Division of Building Standards and Codes for Code Enforcement Officials and Building Safety Inspectors that are currently active based on records received and maintained by the division.","21722","2019-07-22T18:18:00.000Z","2020-11-09T23:07:00.000Z","Government & Finance","ceo,bsi,code enforcement,building code,energy code","825","NY Open Data","State, Department of","https://www.dos.ny.gov/dcea/",,,"dosCodesTraining@dos.ny.gov","Row represents issuance of a credential to a specific person","State, Department of","Statewide, except New York City",,"These data represent the best available electronic records of information received from third parties and the certification holders themselves.  Data are not audited for accuracy prior to publication.  They do not represent definitive determinations as to whether a person has fulfilled training requirements pursuant to 19 NYCRR Part 1208.  For example, one of the requirements for in-service training in order to maintain active status of such certification includes the successful completion of “professional development electives” which are reported by the certification holders themselves to the Division.  Once listed, certifications should remain in the active list through the end of the calendar year.","https://data.ny.gov/resource/civu-giic.json",,,"Weekly","Training requirements associated with credentials reported in this dataset are set forth in 19 NYCRR Part 1208.","Division of Building Standards and Codes",
"https://data.ny.gov/d/ekci-x6aq","ekci-x6aq","false",,"data.ny.gov","dataset","Active Construction Projects","Report includes a snapshot of active projects where DASNY delivers some level of project management oversight.","4308","2014-11-04T22:16:00.000Z","2020-02-18T23:01:00.000Z","Economic Development","nys county,nys clients,nys institutions,project budget,construction start date,construction complete date","3410","NY Open Data","DASNY (Dormitory Authority State of New York)",,"http://www.dasny.org/Construction/Projects/LocatorMap.aspx",,"JQuinlan@dasny.org","County","Dormitory Authority","Statewide","Yes","Data includes only active construction projects.","https://data.ny.gov/resource/ekci-x6aq.json","county",,"Quarterly",,"Construction, DASNY (Dormitory Authority State of New York)",
"https://data.ny.gov/d/n9v6-gdp6","n9v6-gdp6","false",,"data.ny.gov","dataset","Active Corporations:  Beginning 1800","The Department of State keeps a record of every filing for every incorporated business in the state of New York. This dataset contains information on all active corporations as of the last business day of the specified month and year.","107142","2013-02-14T19:00:00.000Z","2020-11-09T23:55:00.000Z","Economic Development","corporation,limited liability company,limited partnership,limited liability partnership,integrity","22303","NY Open Data","New York State Department of State","http://www.dos.ny.gov/corps/bus_entity_search.html",,"Yes","dos.dl.ITServices.CorpUCC@dos.ny.gov","Corporation","State, Department of","Statewide","Yes","Current Entity Name: Contains only the name by which the corporation is currently known. The corporation may have been known under other names in the past. County: Contains the current county of incorporation. Counties of incorporation are subject to change at the whim of the corporation. Service of Process Address: This address is the location to which legal documents are sent and may not reflect the physical location of the corporation or any of its officers.","https://data.ny.gov/resource/n9v6-gdp6.json","county",,"Monthly","This data does not include information on inactive corporations.","Division of Corporations","location_city"
"https://data.ny.gov/view/exzd-3inm","exzd-3inm","true","n9v6-gdp6","data.ny.gov","datalens","Active Corporations:  Beginning 1800","The Department of State keeps a record of every filing for every incorporated business in the state of New York. This dataset contains information on all active corporations as of the last business day of the specified month and year.","13573","2015-04-06T15:12:00.000Z","2020-11-09T23:55:00.000Z","Economic Development",,"9","NY Open Data","New York State Department of State","http://www.dos.ny.gov/corps/bus_entity_search.html",,,,,"State, Department of",,,,"https://data.ny.gov/resource/exzd-3inm.json",,,,,,
"https://data.ny.gov/d/9twf-9yig","9twf-9yig","true","yg7h-zjbf","data.ny.gov","filter","Active Real Estate Brokers","This data contains active Real Estate Salesperson and Broker Licenses from New York State Department of State (DOS).  Each line will be either an individual or business licensee which holds business address and license number information.  If the license type is an individual, the business name that the individual works for will be listed.","56755","2016-01-05T21:00:00.000Z","2020-11-12T23:01:00.000Z","Economic Development","real estate,brokers,salespersons","4880","NY Open Data","New York State Department of State (DOS)","http://www.dos.ny.gov/licensing/","https://appext20.dos.ny.gov/nydos/selSearchType.do",,"eAccessNY@dos.ny.gov","License","State, Department of","Statewide",,"This dataset does not contain inactive or revoked licensees, or records for licenses that have expired but are pending renewal.  It also does not include Real Estate school or course information.  Addresses may or may not reflect the actual physical location of the business itself nor any of the Licensees addresses.  Data is only accurate as of the previous business day in the month, day and year specified in the Dataset Name. ","https://data.ny.gov/resource/9twf-9yig.json",,,"Daily","This dataset does not contain inactive or revoked licensees, or records for licenses that have expired but are pending renewal.  It also does not include Real Estate school or course information.  Addresses may or may not reflect the actual physical location of the business itself nor any of the Licensees addresses.  Data is only accurate as of the previous business day in the month, day and year specified in the Dataset Name. ","DOS  Division of Licensing ",
"https://data.ny.gov/d/nsde-gcv2","nsde-gcv2","true","yg7h-zjbf","data.ny.gov","filter","Active Real Estate Offices","This data contains active Real Estate Salesperson and Broker Licenses from New York State Department of State (DOS).  Each line will be either an individual or business licensee which holds business address and license number information.  If the license type is an individual, the business name that the individual works for will be listed.","45692","2016-01-05T21:03:00.000Z","2020-11-12T23:01:00.000Z","Economic Development","real estate,brokers,salespersons","10225","NY Open Data","New York State Department of State (DOS)","http://www.dos.ny.gov/licensing/","http://www.dos.ny.gov/licensing/re_broker/re_broker.html",,"eAccessNY@dos.ny.gov","License","State, Department of","Statewide",,"This dataset does not contain inactive or revoked licensees, or records for licenses that have expired but are pending renewal.  It also does not include Real Estate school or course information.  Addresses may or may not reflect the actual physical location of the business itself nor any of the Licensees addresses.  Data is only accurate as of the previous business day in the month, day and year specified in the Dataset Name. ","https://data.ny.gov/resource/nsde-gcv2.json",,,"Daily","This dataset does not contain inactive or revoked licensees, or records for licenses that have expired but are pending renewal.  It also does not include Real Estate school or course information.  Addresses may or may not reflect the actual physical location of the business itself nor any of the Licensees addresses.  Data is only accurate as of the previous business day in the month, day and year specified in the Dataset Name. ","DOS  Division of Licensing ",
"https://data.ny.gov/d/i8hd-gucs","i8hd-gucs","true","yg7h-zjbf","data.ny.gov","filter","Active Real Estate Salespersons","This data contains active Real Estate Salesperson and Broker Licenses from New York State Department of State (DOS).  Each line will be either an individual or business licensee which holds business address and license number information.  If the license type is an individual, the business name that the individual works for will be listed.","54568","2016-01-05T21:02:00.000Z","2020-11-12T23:01:00.000Z","Economic Development","real estate,brokers,salespersons","7539","NY Open Data","New York State Department of State (DOS)","http://www.dos.ny.gov/licensing/","http://www.dos.ny.gov/licensing/re_broker/re_broker.html",,"eAccessNY@dos.ny.gov","License","State, Department of","Statewide",,"This dataset does not contain inactive or revoked licensees, or records for licenses that have expired but are pending renewal.  It also does not include Real Estate school or course information.  Addresses may or may not reflect the actual physical location of the business itself nor any of the Licensees addresses.  Data is only accurate as of the previous business day in the month, day and year specified in the Dataset Name. ","https://data.ny.gov/resource/i8hd-gucs.json",,,"Daily","This dataset does not contain inactive or revoked licensees, or records for licenses that have expired but are pending renewal.  It also does not include Real Estate school or course information.  Addresses may or may not reflect the actual physical location of the business itself nor any of the Licensees addresses.  Data is only accurate as of the previous business day in the month, day and year specified in the Dataset Name. ","DOS  Division of Licensing ",
"https://data.ny.gov/d/yg7h-zjbf","yg7h-zjbf","false",,"data.ny.gov","dataset","Active Real Estate Salespersons and Brokers","This data contains active Real Estate Salesperson and Broker Licenses from New York State Department of State (DOS).  Each line will be either an individual or business licensee which holds business address and license number information.  If the license type is an individual, the business name that the individual works for will be listed.","123806","2015-12-10T19:31:00.000Z","2020-11-12T23:01:00.000Z","Economic Development","real estate,brokers,salespersons","18693","NY Open Data","New York State Department of State (DOS)","http://www.dos.ny.gov/licensing/","http://www.dos.ny.gov/licensing/re_broker/re_broker.html","Yes","eAccessNY@dos.ny.gov","License","State, Department of","Statewide","Yes","This dataset does not contain inactive or revoked licensees, or records for licenses that have expired but are pending renewal.  It also does not include Real Estate school or course information.  Addresses may or may not reflect the actual physical location of the business itself nor any of the Licensees addresses.  Data is only accurate as of the previous business day in the month, day and year specified in the Dataset Name. ","https://data.ny.gov/resource/yg7h-zjbf.json","county",,"Daily","This dataset does not contain inactive or revoked licensees, or records for licenses that have expired but are pending renewal.  It also does not include Real Estate school or course information.  Addresses may or may not reflect the actual physical location of the business itself nor any of the Licensees addresses.  Data is only accurate as of the previous business day in the month, day and year specified in the Dataset Name. ","DOS  Division of Licensing ","business_city"
"https://health.data.ny.gov/d/9ma3-vsuk","9ma3-vsuk","false",,"health.data.ny.gov","dataset","Active Retail Tobacco Vendors","This data includes the name, subcategory, and location of active retail tobacco vendors operating in New York State.","62857","2016-03-09T17:46:00.000Z","2019-08-08T14:10:00.000Z","Health","operation name,city,municipality,county,subcategory,community health and chronic disease,environmental health","4766","Open Data NY - DOH","New York State Department of Health","https://www.health.ny.gov/prevention/tobacco_control/program_components.htm","https://www.health.ny.gov/prevention/tobacco_control/reports_brochures_fact-sheets.htm","Yes",,"Facility","Health, Department of","Statewide","Yes","Individual local departments of health and the New York City Department of Consumer Affairs may provide this information on their own websites, which may be updated be more frequently. More detailed information may be obtained directly from these agencies or the New York State Department of Health through the Freedom of Information Law (FOIL) process; this process is typically described on the agency’s website.","https://health.data.ny.gov/resource/9ma3-vsuk.json","county",,"Annually","Active retail tobacco vendors include only vendors that were operating during some or all of the current program year which mirrors the State fiscal year, which begins on April 1 and ends on March 31. Subcategory includes the type of retail tobacco vendor, such as a convenience store or a grocery supermarket. Address includes the street address, city, state, zip code, municipality, and county where the vendor is located.","Center for Environmental Health","CITY"
