"county","workforce_information_act_regions","name","street_address","city","state","zip","phone","fax","email","url","hours","parking","access","directions","location_1"
"Chemung-Schuyler-Steuben Counties","Montour Falls Career Center","Chemung/Schuyler/Steuben Workforce Development"," 323 Owego Street","Montour Falls","New York","14865","(607)776-2125","(607)535-6845","rusaka@proactioninc.org","http://www.csswfny.com","8:30 a.m. - 4:30 p.m",,,"http://maps.google.com/maps?bav=on.2,or.r_qf.&bvm=bv.47008514,d.dmQ&biw=1330&bih=839&q=323+Owego+Street,+Montour+Falls,+NY&um=1&gl=us&daddr=318+Madison+Ave,+Elmira,+NY+14901&hl=en&safe=active&ie=UTF-8&sa=N&tab=wl","323 Owego Street
Montour Falls, NEW YORK 14865
(42.341416, -76.840998)"
"Chenango County","Chenango-Delaware-Otsego Counties","CDO Workforce","1 Ohara Drive","Norwich","New York","13815","(607) 334-2201, Ext. 128","(607) 334-6540","gwaffle_oet@adelphia.net","http://www.cdoworkforce.org","M-F: 8:30 a.m. - 5:00 p.m.","Street",,"http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1+ohara+drive+norwich,+ny&sll=42.093892,-76.801858&sspn=0.007531,0.013754&ie=UTF8&ll=42.52149,-75.519505&spn=0.00748,0.013754&t=h&z=16&iwloc=A","1 Ohara Drive
Norwich, NEW YORK 13815
(42.520629, -75.520062)"
"Clinton County","North Country","OneWorkSource","194 US Oval","Plattsburgh","New York","12903","(518) 561-0430 or Toll Free: (1)866-967-5768","(518) 561-9566","Sheri.Sauve@labor.ny.gov","http://www.oneworksource.com","M-F: 8:00 a.m. - 4:00 p.m.","Private Lot",,"http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=194+us+oval+plattsburgh+ny&sll=42.547769,-75.503197&sspn=0.119636,0.22007&ie=UTF8&ll=44.684331,-73.449097&spn=0.003608,0.006877&t=h&z=17","194 US Oval
Plattsburgh, NEW YORK 12903
(44.684271, -73.44876)"
"Columbia County","Columbia-Greene Counties","Columbia / Greene Community College","4400 Route 23","Hudson","New York","12534","(518) 828-4181, Ext. 5510","(518) 822-2007","wiltse@sunycgcc.edu","http://www.columbiagreenworks.org","M-F: 8:30 a.m. - 4:30 p.m.","Private Lot",,"http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=4400+rte+23+hudson+ny&sll=44.684331,-73.449097&sspn=0.003608,0.006877&ie=UTF8&ll=42.222924,-73.816817&spn=0.007119,0.013754&t=h&z=16&iwloc=r0","4400 Route
Hudson, NEW YORK 12534
(42.245148, -73.8017)"
"Cortland County","Cayuga-Cortland Counties","Cortland Works Career Center","99 Main Street","Cortland","New York","13045","(607) 756-7585","(607) 756-5531","dwheaton@cortland-co.org","http://www.cortland-co.org/cortlandworks/cortlandhome.asp","M-F: 8:30 a.m. - 4:30 p.m.","Private Lot and Street","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=99+main+st+cortland+ny&sll=42.222924,-73.816817&sspn=0.007119,0.013754&ie=UTF8&ll=42.598374,-76.180058&spn=0.001868,0.003439&t=h&z=18&iwloc=A","99 Main Street
Cortland, NEW YORK 13045
(42.598157, -76.180313)"
"Delaware County","Chenango-Delaware-Otsego Counties","CDO Workforce","1 Gallant Avenue","Delhi","New York","13753","(607)746-7477","(607)746-7106","fred.barkalow@co.delaware.ny.us","http://www.cdoworkforce.org","M-F: 8:30 a.m. - 5:00 p.m.","Private Lot and Street",,"http://www.google.com/maps?f=q&source=s_q&hl=en&q=1+Gallant+Ave,+Delhi,+Delaware,+New+York+13753&sll=42.598374,-76.180058&sspn=0.001868,0.003439&ie=UTF8&cd=1&geocode=FVAphQIdDPOI-w&split=0&ll=42.282064,-74.910901&spn=0.003556,0.006877&t=h&z=17&iwloc=r0","1 Gallant Avenue
Delhi, NEW YORK 13753
(42.280638, -74.909982)"
"Delaware County","Chenango-Delaware-Otsego Counties","CDO Workforce","21 Liberty Street","Sidney","New York","13838","(607)561-7550","(607)563-9612","deloetmg@stny.rr.com","http://www.cdoworkforce.org","M-F: 8:30 a.m. - 5:00 p.m.",,,"http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=21+Liberty+Street+sidney+ny&sll=42.317061,-75.390499&sspn=0.007505,0.013754&ie=UTF8&ll=42.317876,-75.390501&spn=0.007505,0.013754&t=h&z=16&iwloc=A","21 Liberty Street
Sidney, NEW YORK 13838
(42.316682, -75.390038)"
"Dutchess County","Dutchess County","Dutchess Career Center","191 Main Street","Poughkeepsie","New York","12601","(845) 473-9000","(845) 471-6942","Donald.Lucarello@labor.state.ny.us","http://www.dutchessonestop.org","M-F: 8:30 a.m. - 5:00 p.m.","Street","Bus ","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=233+main+street+poughkeepsie&sll=42.282064,-74.910901&sspn=0.003556,0.006877&ie=UTF8&ll=41.705264,-73.929684&spn=0.007577,0.013754&t=h&z=16&iwloc=A","191 Main Street
Poughkeepsie, NEW YORK 12601
(41.705036, -73.932322)"
"Erie County","Erie County","Buffalo Career Center","284 Main Street","Buffalo","New York","14202","(716) 851-2600","(716) 851-2638","carolyn.bright@labor.state.ny.us","http://www.wdcinc.org/Job/assistance.asp","M-F: 8:30 a.m. - 4:30 p.m.","Private Lot and Street","Bus/Subway","http://maps.google.com/maps?q=284+main+st+buffalo+ny&aq=f&um=1&hl=en&safe=active&ie=UTF-8&sa=N&tab=wl","284 Main Street
Buffalo, NEW YORK 14202
(42.881996, -78.87557)"
"Erie County","Erie County","Buffalo Employment & Training Center","77 Goodell Street","Buffalo","New York","14203","(716) 856-5627","(716) 856-5670","betc@wdcinc.org","http://www.workforcebuffalo.org","M,W,Th-F:  8:30 a.m. - 4:30 p.m., T: 8:30 a.m. - 8:00 p.m.","Private Lot","Bus, Subway","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=77+goodell+st+buffalo&sll=41.705264,-73.929684&sspn=0.007577,0.013754&ie=UTF8&ll=42.895271,-78.868833&spn=0.007435,0.013754&t=h&z=16&iwloc=A","77 Goodell Street
Buffalo, NEW YORK 14203
(42.894795, -78.868501)"
"Erie County","Erie County","Erie Community College Career Center","Gleasner Hall, Room 166 6205 Main St","Williamsville","New York","14221","(716) 270-4444","(716) 825-6076","onestop@ecc.edu","http://www.ecc.edu/workforce/onestop","M,W,F: 8:00 a.m. - 4:30 p.m., T,Th: 8:00 a.m. - 6:00 p.m.","Private Lot","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=3176+abbott+rd+orchard+park+ny&sll=42.783528,-78.790061&sspn=0.007449,0.013754&g=3716+abbott+rd+orchard+park+ny&ie=UTF8&cd=1&ll=42.799935,-78.7977&spn=0.007447,0.013754&t=h&z=16&iwloc=A",
"Erie County","Erie County","Williamsville Career Center","4175 Transit Road Transitown Plaza","Williamsville","New York","14221","(716) 634-9081","(716) 634-9262",,"http://www.wdcinc.org/Job/assistance.asp","M-F: 8:30 a.m. - 4:30 p.m.","Yes","Yes","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=4175+Transit+Road+williamsville+ny&sll=40.761382,-73.534906&sspn=0.007688,0.013754&g=301+W.+Old+Country+Road+hicksville+ny&ie=UTF8&t=h&z=14","4175 Transit Road Transitown Plaza
Williamsville, NEW YORK 14221
(42.960744, -78.670511)"
"Essex County","North Country","Elizabethtown One Work Source Center","103 Hand Avenue Suite 1 P.O. Box 607","Elizabethtown","New York","12932","(518) 873-2341 or Toll Free: (1)800-675-2668","(518) 873-2392","egordon@acapinc.org","http://www.oneworksource.com","M-Th: 8:30 a.m. - 4:00 p.m., F: 9:00 a.m. - 3:30 p.m.","Street",,"http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=103+hand+avenue+suite+elizabethtown+ny&sll=42.799935,-78.7977&sspn=0.007447,0.013754&ie=UTF8&ll=44.215148,-73.591436&spn=0.003445,0.006877&t=h&z=17&iwloc=r1","103 Hand Avenue
Elizabethtown, NEW YORK 12932
(44.214508, -73.590985)"
"Franklin County","North Country","Malone One Work Source Center","158 Finney Boulevard","Malone","New York","12953","(518) 481-5755 Ext.3017  Toll Free: 1-877-410-5751","(518) 483-0740","jcampbel@mail.fehb.org","http://www.oneworksource.com","M: 8:00 a.m. - 7:00 p.m., T,W,Th: 8:00 a.m. - 4:00 p.m., F: 8:00 a.m. - 4:00 p.m. (Summer), M-F: 8:00 a.m. - 4:00 p.m. (end of summer)","Private Lot",,"http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=158+finney+boulevard+malone+ny&sll=44.215148,-73.591436&sspn=0.003445,0.006877&ie=UTF8&ll=44.841196,-74.3019&spn=0.003408,0.006877&t=h&z=17&iwloc=r3","158 Finney Boulevard
Malone, NEW YORK 12953
(44.83903, -74.30108)"
"Franklin County","North Country","Saranac Lake Career Center","72 Woodruff Street","Saranac Lake","New York","12983","(518) 891-2065",,,,"T-W: 9:00 a.m. - 3:30 p.m.","Private Lot",,"https://maps.google.com/maps?q=72+woodruff+st+saranac+lake,+ny&safe=active&ie=UTF-8&ei=Wo1FU-j2N7SrsQT-6oGQCg&ved=0CAgQ_AUoAQ","72 Woodruff Street
Saranac Lake, NEW YORK 12983
(44.328887, -74.128777)"
"Fulton County","Fulton-Montgomery-Schoharie","Gloversville Workforce Solutions","43-47 North Main Street","Gloversville","New York","12078","(518) 234-4254","(518) 773-4209","maryh@fmsworkforcesolutions.org","http://www.fmsworkforcesolutions.org","M,F: 8:30 a.m. - 4:30 p.m. - Youth/GED classes <br> M-F: 8:30 a.m. - 4:30 p.m. - Resource Room Open<br>Closed Friday, December 5, 2014 from 12:00 p.m. - 2:30 p.m.","Private Lot","Bus","https://maps.google.com/maps?q=43-47++n+main+st+gloversville+ny&bav=on.2,or.r_qf.&bvm=bv.45175338,d.b2I&biw=1330&bih=839&safe=active&um=1&ie=UTF-8&hl=en&sa=N&tab=wl","43 47 North Main Street
Gloversville, NEW YORK 12078
(43.051598, -74.344817)"
"Genesee County","Genesee-Livingston-Orleans-Wyoming Counties","Genesee County Career Center","587 East Main Street Suite 100 Eastown Plaza","Batavia","New York","14020","(585) 344-2042","(585) 344-3266","sgage@co.genesee.ny.us","http://glowworks.org/","M-F: 8:30 a.m. - 5:00 p.m.","Private Lot","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&q=587+E+Main+St,+Batavia,+Genesee,+New+York+14020&sll=43.045072,-74.349954&sspn=0.007417,0.013754&ie=UTF8&cd=1&geocode=FXYRkAIdf05X-w&split=0&ll=42.996424,-78.164656&spn=0.007423,0.013754&t=h&z=16&iwloc=A","587 East Main Street Suite 100 Eastown Plaza
Batavia, NEW YORK 14020
(42.994976, -78.164519)"
"Herkimer County","Herkimer-Madison-Oneida","Working Solutions Career Center","320 N. Prospect Street","Herkimer","New York","13350","(315) 867-1400",,"kzipko@herkimercounty.org","http://www.working-solutions.org/","M-F: 8:00 a.m. - 5:00 p.m. (M-F: 8:00 a.m. - 5:00 p.m. for Memorial Day - Labor Day )",,,"http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=3+n.+prospect+st+herkimer+ny&sll=40.709044,-73.618376&sspn=0.007694,0.013754&ie=UTF8&ll=43.020149,-75.04926&spn=0.00742,0.013754&t=h&z=16&iwloc=A","320 N Prospect Street
Herkimer, NEW YORK 13350
(43.027307, -74.989888)"
"Jefferson County","Jefferson-Lewis","The Work Place","1000 Coffeen Street","Watertown","New York","13601","(315) 782-9252","(315) 782-2073","c.mayforth@co.jefferson.ny.us","http://www.jefflewisworkforce.com","M-F: 8:30 a.m. - 4:30 p.m.","Private Lot","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1222+coffeen+st+watertown+ny&sll=42.835975,-73.536177&sspn=0.001861,0.003439&ie=UTF8&ll=43.988291,-75.940118&spn=0.007302,0.013754&t=h&z=16&iwloc=A","1000 Coffeen Street
Watertown, NEW YORK 13601
(43.985064, -75.933016)"
"Kings County","New York City","Brooklyn Workforce1 Career Center","9 Bond Street, 5th Floor Between Livingston & Fulton Streets","Brooklyn","NY","11201","(718) 246-5219",,"Workforce1Brooklyn@grantassociatesinc.com","http://www.nyc.gov/workforce1","M-F: 9:00 a.m. - 5:00 p.m.",,"Bus and Subway","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=9+bond+st+brooklyn+ny&sll=43.173474,-76.258078&sspn=0.000925,0.001719&ie=UTF8&ll=40.690873,-73.983114&spn=0.007696,0.013754&t=h&z=16&iwloc=A","9 Bond Street
Brooklyn, NY 11201
(40.689484, -73.983082)"
"Kings County","New York City","New York State Department of Labor - Workforce1 Career Center","250 Schermerhorn Street","Brooklyn","New York","11201","(718) 780-9200","(718) 624-5713",,"http://www.nyc.gov/workforce1","M-F: 8:30 a.m. - 5:00 p.m.",,"Bus and Subway","http://www.google.com/maps?f=q&source=s_q&hl=en&q=&vps=3&jsv=185c&sll=40.689213,-73.979887&sspn=0.009811,0.022681&g=625+Fulton+Street+brooklyn,+ny&ie=UTF8&geocode=FT3ebAIdESiX-w&split=0","250 Schermerhorn Street
Brooklyn, NEW YORK 11201
(40.688333, -73.984402)"
"Lewis County","Jefferson-Lewis","The Work Place","5274 Outer Stowe Street PO Box 193","Lowville","New York","13367","(315)376-5800","(315)376-5328","lewisonestop@dfa.state.ny.us","http://www.jefflewisworkforce.com","M-F: 8:30 a.m. - 4:30 p.m.",,,"http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=5274+Stowe+St,+Lowville,+NY+13367&sll=43.783256,-75.49382&sspn=0.007328,0.013754&ie=UTF8&ll=43.783504,-75.49382&spn=0.007328,0.013754&t=h&z=16&iwloc=A","5274 Outer Stowe Street
Lowville, NEW YORK 13367
(43.780499, -75.499518)"
"Livingston County","Genesee-Livingston-Orleans-Wyoming Counties","Livingston County Office of Workforce Development","6 Court Street Room 105","Geneseo","New York","14454","(585) 243-7047","(585) 243-4442","rsnyder@co.livingston.ny.us","http://glowworks.org/","M-F: 8:00 a.m. - 4:00 p.m.",,,"http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=6+court+st+geneseo+ny&sll=43.783504,-75.49382&sspn=0.007328,0.013754&ie=UTF8&ll=42.802753,-77.817814&spn=0.007447,0.013754&t=h&z=16&iwloc=A","6 Court Street
Geneseo, NEW YORK 14454
(42.800371, -77.816737)"
"Madison County","Herkimer-Madison-Oneida","Working Solutions Career Center","133 N. Court Street","Wampsville","New York","13163","(315)363-2400","(315)363-4545","madet@madisoncounty.ny.gov","http://www.working-solutions.org","M-F: 8:00 a.m. - 5:00 p.m.","Private Lot","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1006+oneida+plaza+drive+oneida+ny&sll=40.934768,-73.898442&sspn=0.007667,0.013754&ie=UTF8&ll=43.078982,-75.689149&spn=0.007413,0.013754&t=h&z=16&iwloc=A","133 N Court Street
Wampsville, NEW YORK 13163
(40.66559, -73.80774)"
"Monroe County","Monroe County","Rochester Works! Career Center","255 North Goodman Street","Rochester","New York","14607","(585) 258-3500","(585) 232-3727","vtcarter@rochesterworks.org","http://www.rochesterworks.org","M -Th: 8:30 a.m. - 4:30 p.m., F: 8:30 am - 12:00 pm","Private Lot and Street","Bus","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=255+North+Goodman+Street+rochester+ny&sll=42.802753,-77.817814&sspn=0.007447,0.013754&ie=UTF8&ll=43.159832,-77.585535&spn=0.007404,0.013754&t=h&z=16&iwloc=A","255 North Goodman Street
Rochester, NEW YORK 14607
(43.158802, -77.585307)"
"Monroe County","Monroe County","Rochester Works! Career Center","276 Waring Rd.","Rochester","New York","14609","(585)266-7760","(585)266-7041","mike.puglisi@labor.ny.gov","http://rochesterworks.org","M-F: 8:30 a.m. - 4:30 p.m.","Private Lot","Bus","http://maps.google.com/maps?hl=en&q=276+waring+ave+rochester+ny&bav=on.2,or.r_qf.&bvm=bv.47008514,d.aWM&biw=1330&bih=839&safe=active&um=1&ie=UTF-8&sa=N&tab=wl","276 Waring Rd
Rochester, NEW YORK 14609
(43.183842, -77.565885)"
"Monroe County","Monroe County","RochesterWorks! Welfare-to-Work Center","Department of Social Services 691 St. Paul Street","Rochester","New York","14605","(585) 753-5656","(585) 753.5606","kzeigler@rochesterworks.org","http://rochesterworks.org","M,W,Th: 1:00 p.m.  - 4:00 p.m. (Other times by appointment and workshops only)","Private Lot","Bus","http://maps.google.com/maps?hl=en&bav=on.2,or.r_qf.&bvm=bv.47008514,d.aWM&biw=1330&bih=839&safe=active&q=691+st+paul+st+rochester+ny&um=1&ie=UTF-8&hq=&hnear=0x89d6b44f75c791dd:0xf51778d4e1f4dc42,691+St+Paul+St,+Rochester,+NY+14605&gl=us&daddr=691%20St%20P","691 St Paul Street
Rochester, NEW YORK 14605"
"Montgomery County","Fulton-Montgomery-Schoharie","Amsterdam Workforce Solutions","2620 Riverfront Center","Amsterdam","New York","12010","(518) 842-3676","(518) 842-3802","susan.dufel@labor.state.ny.us","http://www.fmsworkforcesolutions.org","M-F: 8:30 a.m. - 4:30 p.m.","Private Lot","Bus","http://www.google.com/maps?source=s_q&hl=en&geocode=&q=2620+riverfront+center&sll=43.185293,-77.565923&sspn=0.0074,0.013754&g=276+waring+rd+rochester+ny&ie=UTF8&near=Amsterdam,+NY&ll=42.939679,-74.189837&spn=0.007037,0.013754&t=h&z=16&iwloc=B","2620 Riverfront Center
Amsterdam, NEW YORK 12010"
"Nassau County","Hempstead/City of Long Beach","Hempstead Works Career Center","Hempstead Executive Plaza 50 Clinton Street Suite 400","Hempstead","New York","11550","(516) 485-5000","(516) 485-5009","jlukas@hempsteadworks.com","http://www.hempsteadworks.com","M-F: 9:00 a.m. - 4:45 p.m.","Private Lot","Bus, Train","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=50+clinton+st+suite+400+hempstead+ny&sll=42.996424,-78.164656&sspn=0.007423,0.013754&ie=UTF8&ll=40.709044,-73.618376&spn=0.007694,0.013754&t=h&z=16&iwloc=A","400 Hempstead
NEW YORK,  11550
(40.709533, -73.618639)"
"Nassau County","Oyster Bay Consortium","Hicksville Career Center","301 W. Old Country Road","Hicksville","New York","11801","(516) 934-8578","(516) 934-8507","may-whei.lin@labor.ny.gov","http://www.thewp.org","M-F: 8:30 a.m. - 4:30 p.m.","Private Lot and Street","Bus, LI Railroad","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=301+W.+Old+Country+Road+hicksville+ny&sll=40.746054,-73.937602&sspn=0.007689,0.013754&ie=UTF8&ll=40.761382,-73.534906&spn=0.007688,0.013754&t=h&z=16&iwloc=A","301 W Old Country Road
Hicksville, NEW YORK 11801
(40.760301, -73.533526)"
"Nassau County","Oyster Bay Consortium","Massapequa Employment Center","977 Hicksville Road","Massapequa","New York","11758","(516) 797-4560","(516) 797-4589","gparaninfo@oysterbay-ny.gov","http://www.thewp.org","M-F: 9:00 a.m. - 4:30 p.m.","Private Lot","LIRR Massapequa Train Station","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=977+hicksville+rd+massapequa+ny&sll=42.454938,-75.065203&sspn=0.007457,0.013754&ie=UTF8&ll=40.690921,-73.477399&spn=0.007663,0.013754&t=h&z=16&iwloc=A","977 Hicksville Road
Massapequa, NEW YORK 11758
(40.69019, -73.477404)"
"New York County","New York City","Midtown Workforce1 Career Center","1250 Broadway, Suite 810 At 32nd Street between 5th and 6th Avenues","New York","New York","10001","(646) 358-4747",,"workforce1midtown@grantassociatesinc.com","http://www.nyc.gov/workforce1","M-F: 8:30 a.m. - 5:00 p.m. (by appointment only)",,,"http://www.google.com/maps/place/1250+Broadway,+New+York,+NY+10001/@40.7478513,-73.9901514,17z/data=!3m1!4b1!4m2!3m1!1s0x89c259a8d9926ec5:0x14ec0c61bf004d1","1250 Broadway
New York, NEW YORK 10001
(40.74796, -73.988253)"
"New York County","New York City","New York State Department of Labor","Lower Manhattan Workforce1 Career Center 75 Varick Street","New York","New York","10013","(212)775-3771","(212)775-3853",,"http://www.nyc.gov/workforce1","M-F: 8:30 a.m. - 5:00 p.m.",,"Bus and Subway","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1+Hudson+Square,+75+Varick+Street+new+york+ny&sll=40.694436,-73.987137&sspn=0.003848,0.006877&ie=UTF8&ll=40.724039,-74.006921&spn=0.003846,0.006877&t=h&z=17&iwloc=A","75 Varick Street
New York, NEW YORK 10013
(40.722616, -74.006296)"
"New York County","New York City","NYC Workforce 1 Career Center","215 West 125th Street 6th Floor Between 7th & 8th Avenues","New York","New York","10027","(917) 493-7054","(646) 698-3040","umworkforce1@edsisolutions.com","http://www.nyc.gov/workforce1","M-F: 8:30 a.m. - 5:00 p.m.","Street","Bus and Subway","http://www.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=215+west+125th+st+new+york&sll=42.939679,-74.189837&sspn=0.007037,0.013754&ie=UTF8&ll=40.811617,-73.948696&spn=0.007276,0.013754&t=h&z=16&iwloc=r10","215 West 125th Street
New York, NEW YORK 10027
(40.809302, -73.949102)"
