"agent_id","business_name","address_1","address_2","city","state","zip","phone_number","county","dec_region","latitude","longitude","georeference"
"3945","GREENWOOD SUPPLY","77 Windermere Ave",,"Greenwood Lake","NY","10925","845-477-3327","Orange",,,,"POINT (-74.29353000000002 41.223322)"
"3915","TOTAL FIREARM TECHNIQUES","1004 Route 22",,"Brewster","NY","10509","8452220768","Putnam",,,,"POINT (-73.601465 41.397994)"
"2134","TOWN OF SPENCER","79 East Tioga Street",,"Spencer","NY","14883","6075894653","Tioga",,,,"POINT (-76.487276 42.20989300000001)"
"1166","LIVECCHI'S GUN SALES","10580 Rail Road Avenue",,"North Collins","NY","14111 1506","7169495286","Erie",,,,"POINT (-78.93697700000001 42.593765)"
"1708","TOWN OF YORKSHIRE","82 South Main Street",,"Delevan","NY","14042","7164921640","Cattaraugus",,,,"POINT (-78.480307 42.488646)"
"3655","DICK'S SPORTING GOODS","45 Fitzgerald Street",,"Yonkers","NY","10710","8454014560","Westchester",,,,"POINT (-73.856375 40.965967)"
"1496","BUCKINGHAM HARDWARE","9801 Main Street","P O Box 342","Croghan","NY","13620","3153763410","Lewis",,,,"POINT (-75.44218100000002 43.88602000000001)"
"3996","BASS PRO SHOP #21","1579 CLARK STREET ROAD",,"AUBURN","NY","13022","315-258-2700","CAYUGA",,,,"POINT (-76.612621 42.928032)"
"2262","TOWN OF BERKSHIRE","12421 Route 38",,"Berkshire","NY","13736","607-657-8647","Tioga",,,,"POINT (-76.187336 42.300091)"
"2353","O & H BAIT SHOP","48 Main Street",,"Chester","NY","10918","8454692566","Orange",,,,"POINT (-74.272586 41.362035)"
"1473","TOWN OF RIDGEWAY","410 West Ave.",,"Medina","NY","14103","5857980730","Orleans",,,,"POINT (-78.388884 43.221363)"
"1929","TOWN OF HOPEWELL","2716 County Road #47",,"Canandaigua","NY","14432","5853948955","Ontario",,,,"POINT (-77.183747 42.899245)"
"2740","R&L ARCHERY,INC","70 Smith St",,"Barre","VT","5641","8023719193","Washington",,,,"POINT (-72.51377 44.204575)"
"1359","TOWN OF CICERO","8236 BREWERTON ROAD",,"CICERO","NY","13039","3156998109","ONONDAGA",,,,"POINT (-76.117042 43.169609)"
"2335","TOWN OF ANDES","115 Delaware Ave.",,"Andes","NY","13731","8453257238","Delaware",,,,"POINT (-74.787121 42.190663)"
"1765","TOWN OF POUND RIDGE","179 Westchester Avenue",,"Pound Ridge","NY","10576","9147644435","Westchester",,,,"POINT (-73.569169 41.198013)"
"3330","NORTHWAY STOP N SHOP, INC.","12034 State Rte.365",,"Remsen","NY","13431","3158263008","Oneida",,,,"POINT (-75.097553 43.337789)"
"2468","TOWN OF ROCHESTER","50 Scenic Road","P O Box 65","Accord","NY","12472","8456267384","Ulster",,,,"POINT (-74.231414 41.787925)"
"1692","TOWN OF WATERTOWN","22867 County Rt. 67",,"Watertown","NY","13601","3157828847","Jefferson",,,,"POINT (-75.912919 43.941434)"
"1336","TOWN OF WHEATFIELD","2800 Church Road",,"North Tonawanda","NY","14120","7168302402","Niagara",,,,"POINT (-78.893468 43.085988)"
"2426","WAL-MART STORES, INC. 002426","317 South Cascade Drive",,"Springville","NY","14141","7165921460","Erie",,,,"POINT (-78.689625 42.501743)"
"1000","TOWN OF BERNE","1656 Helderberg Trail",,"Berne","NY","12023","5188721448","Albany",,,,"POINT (-74.13561500000002 42.624738)"
"3929","VILLAGE OF NEWARK VALLEY","9 Park Street",,"Newark Valley","NY","13811","607/642-8686","Tioga",,,,"POINT (-76.183626 42.223228)"
"2158","NU-WAY CONCRETE EQUIPMENT SALES INC.","150 Faulkner Road",,"Hancock","NY","13850","6072459343","Cortland",,,,"POINT (-75.364788 42.003176)"
"1819","TOWN OF LISLE","9234 NY Route 79",,"Lisle","NY","13797",,"Broome",,,,"POINT (-76.020805 42.355314)"
"1989","TOWN OF SCHOHARIE","300 Main Street","P O Box 544","Schoharie","NY","12157","5182312709","Schoharie",,,,"POINT (-74.311405 42.664459)"
"1142","CASSADAGA SUPERMARKET INC","8038 Route 60",,"Cassadaga","NY","14063","7167854315","Chautauqua",,,,"POINT (-79.31142 42.35116)"
"3697","WAL-MART STORES INC. 003697","3800 Dewey Avenue",,"Rochester","NY","14616","5854024569","Monroe",,,,"POINT (-77.646834 43.23981)"
"1710","CITY OF OLEAN","101 East State Street","P O Box 668","Olean","NY","14760","716-376-5604","Cattaraugus",,,,"POINT (-78.42874400000001 42.077568)"
"1505","TOWN OF PLATTEKILL","1915 Route 44-55","P O Box 45","Modena","NY","12548","8458837130","Ulster",,,,"POINT (-74.104511 41.668194)"
"3956","COLISEUM GUN TRADERS, LTD.","1180 Hempstead Tpke",,"Uniondale","NY","11553","5164813593","Nassau",,,,"POINT (-73.591908 40.718326)"
"1597","TOWN OF MINDEN","134 State Highway 80",,"Fort Plain","NY","13339","5189934172","Montgomery",,,,"POINT (-74.642612 42.928213)"
"2489","WAL-MART CORPORATION 002489","1490 Hudson Avenue",,"Rochester","NY","14612","5853053943","Monroe",,,,"POINT (-77.599985 43.193539)"
"3967","A&J ENTERPRISES OF SALEM","7 Thomas Street",,"Salem","NY","12865","518-854-7414","Washington",,,,"POINT (-73.328982 43.17423)"
"1772","TOWN OF PELHAM","34 Fifth Avenue",,"Pelham","NY","10803","9147380057","Westchester",,,,"POINT (-73.80945 40.911761)"
"3901","GOOD GUYS GUNS & AMMO","161 South Middletown Road",,"Nanuet","NY","10954","8456231427","Rockland",,,,"POINT (-74.012876 41.091421)"
"1863","TOWN OF PLYMOUTH","816 German Hollow Road",,"Smyrna","NY","13464","6073362116","Chenango",,,,"POINT (-75.57832 42.644733)"
"2136","TOWN OF NICHOLS","54 East River Road",,"Nichols","NY","13812","6079726697","Tioga",,,,"POINT (-76.341466 42.049168)"
"2581","TOWN OF TRUXTON","6290 Railroad Street",,"Truxton","NY","13158","6078426984","Cortland",,,,"POINT (-76.029958 42.710859)"
"1193","TOWN OF BENNINGTON","905 Old Alleghany Road",,"Attica","NY","14011","5859379749","Wyoming",,,,"POINT (-78.39850000000001 42.839839)"
"2020","TOWN OF ROXBURY","53690 State Highway 30","P O Box 189","Roxbury","NY","12434","6075889493","Delaware",,,,"POINT (-74.563672 42.286145000000005)"
"2090","HONEY'S BAIT SHOP","21 Broadway",,"Whitehall","NY","12887","5184992291","Washington",,,,"POINT (-73.403361 43.556079)"
"1315","TOWN OF WATERLOO","66 Virginia Street",,"Waterloo","NY","13165","3155399731","Seneca",,,,"POINT (-76.862122 42.907526)"
"1393","TOWN OF MILAN","1415 Route 199",,"Milan","NY","12571","8457589325","Dutchess",,,,"POINT (-73.764711 41.953769)"
"2908","SENECA GUN SPORTS","4705 Route 14",,"Rock Stream","NY","14878","6072433654","Yates",,,,"POINT (-76.91424 42.461106)"
"2527","TOWN OF BURLINGTON","6011 State Highway 51",,"Burlington Flats","NY","13315","6074374667","Otsego",,,,"POINT (-75.181225 42.744001)"
"1444","TOWN OF STRATFORD","120 Piseco Road","Po Box 186","Stratford","NY","13470","3154293126","Fulton",,,,"POINT (-74.691521 43.180391)"
"2104","TOWN OF LAURENS","37 Brook Street",,"Laurens","NY","13796","6074332816","Otsego",,,,"POINT (-75.089034 42.533406)"
"2967","WAL-MART STORES INC. 002967","3222 State Route 11",,"Malone","NY","12966","518-483-5968","Franklin",,,,"POINT (-74.329438 44.847267)"
"1006","TOWN OF COLONIE","534 Loudon Road",,"Newtonville","NY","12211","5187833409","Albany",,,,"POINT (-73.75589 42.721171)"
"2298","TOWN OF FLEMING","2433 Dublin Road",,"Auburn","NY","13021","3157301917","Cayuga",,,,"POINT (-76.57947 42.861508)"
"3961","ACE HARDWARE OF BRUNSWICK","831 Hoosick Road",,"Troy","NY","12144","518-874-0251","Rensselaer",,,,"POINT (-73.632276 42.750298)"
"1656","TOWN OF CUBA","15 Water Street",,"Cuba","NY","14739","5859689306","Allegany",,,,"POINT (-78.280309 42.218689000000005)"
"1199","TOWN OF MOUNT MORRIS","103 Main Street",,"Mount Morris","NY","14510","5856589437","Livingston",,,,"POINT (-77.873364 42.724494)"
"1354","TOWN OF CAMILLUS","4600 West Genesee Street",,"Syracuse","NY","13219","3154881234","Onondaga",,,,"POINT (-76.248251 43.044431)"
"3874","BLUE LAGOON RESORT","3670 Lakeshore Drive",,"Lake George","NY","12824","518-685-5827","Warren",,,,"POINT (-73.687477 43.478581)"
"1557","PINEVILLE TACKLE & ARCHERY","2836 State Route 13",,"Pulaski","NY","13142","3155325937","Oswego",,,,"POINT (-76.039458 43.528914)"
"2308","TOWN OF BEEKMAN","4 Main Street",,"Poughquag","NY","12570","8457245300","Dutchess",,,,"POINT (-73.679943 41.61083)"
"1644","TOWN OF MASSENA","60 Main Street  Room 3",,"Massena","NY","13662","3157690276","St Lawrence",,,,"POINT (-74.892832 44.931332)"
"1971","TOWN OF WELLSVILLE","156 North Main Street",,"Wellsville","NY","14895","5855936620","Allegany",,,,"POINT (-77.948815 42.122312)"
"1754","TOWN OF CHATEAUGAY","191 East Main Street","P O Box 9","Chateaugay","NY","12920","5184976453","Franklin",,,,"POINT (-74.077935 44.926611)"
"1911","TOWN OF AUSABLE","111 Ausable Street",,"Keeseville","NY","12944","5186439328","Essex",,,,"POINT (-73.482724 44.504651)"
"2012","MARINO FIREARMS  INC.","95 East Front Street",,"Hancock","NY","13783","6078218033","Cortland",,,,"POINT (-75.280164 41.954163)"
"1298","TOWN OF LAFAYETTE","2577 Route 11 North","P O Box 193","La Fayette","NY","13084","3153741695","Onondaga",,,,"POINT (-76.106978 42.897377)"
"1890","DICK'S SPORTING GOODS, INC. # 6","304 Greece Ridge Center",,"Rochester","NY","14586",,"Monroe",,,,"POINT (-77.69219100000001 43.207691)"
"2790","DICK'S SPORTING GOOD'S, INC. # 164","578 Aviation Road Space D-103",,"Queensbury","NY","12804","518-743-8790","Warren",,,,"POINT (-73.677778 43.328901)"
"2281","TOWN OF WESTPORT","22 Champlain Avenue","P O Box 465","Westport","NY","12993","5189628360","Essex",,,,"POINT (-73.435844 44.185779)"
"3921","MACHIAS OUTDOORS LLC","9703 McKinstry Road",,"Machias","NY","14304","716-228-5113","Cattaraugus",,,,"POINT (-78.494554 42.419578)"
"1011","TOWN OF WESTERLO","933 County Route 401","P O Box 148","Westerlo","NY","12193","5187975179","Albany",,,,"POINT (-74.045646 42.510033)"
"3268","WAL-MART STORES INC. 003268","1818 State Route 3",,"Fulton","NY","13069","3152976964","Oswego",,,,
"1564","TOWN OF NEW HUDSON","8561 Tibbetts Hill Road",,"Black Creek","NY","14714","5859685291","Allegany",,,,"POINT (-78.225002 42.275462)"
"1563","TOWN OF CANEADEA","8911 State Route 19","P O Box 596","Caneadea","NY","14717 0596","5856109354","Allegany",,,,"POINT (-78.153144 42.387803)"
"1092","TOWN OF CANAAN","1647 County Route 5","P O Box 58","Canaan","NY","12029","5187814234","Rensselaer",,,,"POINT (-73.448867 42.411764)"
"1786","TOWN OF CHENANGO","1529 Ny Rt 12",,"Binghamton","NY","13901","6076484809","Broome",,,,"POINT (-75.884849 42.17433)"
"1809","TOWN OF SCHUYLER","2090 State Route 5",,"Utica","NY","13502","3157332190","Oneida",,,,"POINT (-75.16287400000002 43.104485)"
"1228","TOWN OF PERRYSBURG","10460 Peckhill Road","P O Box 250","Perrysburg","NY","14129","716-982-3772","Cattaraugus",,,,"POINT (-79.002205 42.455402)"
"1739","TOWN OF OLIVE","45 Watson Hollow Road","P O Box 96","West Shokan","NY","12461","8456572320","Ulster",,,,"POINT (-74.28071200000001 41.968565)"
"3908","ADIRONDACK ARCHERY LLC","3478 State Route 3",,"Saranac","NY","12981","5182938487","Clinton",,,,"POINT (-73.741414 44.651815)"
"2196","TOWN OF GARDINER","2340 Route 44/55","P O Box 1","Gardiner","NY","12525",,"Ulster",,,,"POINT (-74.148634 41.678943)"
"2064","LI OUTDOORSMAN INC.","434 Sunrise Highway",,"Rockville Centre","NY","11570","5166785554","Nassau",,,,"POINT (-73.637028 40.657322)"
"1697","WAL-MART STORES INC. 001697","990 Routes 5 & 20",,"Geneva","NY","13165","3155215378","Ontario",,,,
"3991","TOWN OF CLARE","3441 Co. Rt. 27",,"Russell","NY","13684",,"St. Lawrence",,,,
"2222","TOWN OF LIBERTY","120 North Main Street",,"Liberty","NY","12754","8457019140","Sullivan",,,,"POINT (-74.746898 41.801338)"
"4022","SUGARBUSH Armory, LLC","1427 Maxon Road",,"Attica","NY","14011",,"Wyoming",,,,"POINT (-78.336238 42.815389)"
"2042","TOWN OF ARGYLE","41 Main Street","P O Box 38","Argyle","NY","12809","5186388860","Washington",,,,"POINT (-73.490443 43.234474)"
"2113","THE CAMP-SITE SPORT SHOP","1877 New York Ave",,"Huntington Station","NY","11743","6318271719","Suffolk",,,,"POINT (-73.411844 40.836945)"
"2361","TOWN OF MONROE","11 Stage Road",,"Monroe","NY","10950","8455901348","Orange",,,,"POINT (-74.187121 41.32807100000001)"
"2431","TRIPLE H STORES INC.","163 East 14th Street",,"Elmira Heights","NY","14903","55555555555","Chemung",,,,"POINT (-76.823725 42.128973)"
"2846","WAL-MART STORES INC. 002846","13858 Route 31 West",,"Albion","NY","14094","7165310250","Orleans",,,,
"1481","TOWN OF CLERMONT","1795 Route 9",,"Germantown","NY","12526","5185376487","Columbia",,,,"POINT (-73.825109 42.08685)"
"1792","TOWN OF READING","3914 Co. Rte 28","P O Box 5","Reading Center","NY","14876 0005","6078575938","Schuyler",,,,"POINT (-76.925206 42.423119)"
"1243","TOWN OF GROVELAND","4955 Aten Road",,"Groveland","NY","14462","585-243-1750","Livingston",,,,"POINT (-77.74863600000002 42.701616)"
"3979","EARTH SPIRITS ARCHERY","4821 Stevens Road",,"Warsaw","NY","14569","5853560802","Wyoming",,,,"POINT (-78.161559 42.77202)"
"2396","TOWN OF AVOCA","3 Chase Street","P O Box 29","Avoca","NY","14809","6073772241","Steuben",,,,"POINT (-77.420716 42.409578)"
"2003","TOWN OF ORANGE","899 Hornby Road",,"Beaver Dams","NY","14812","607-962-2978","Schuyler",,,,"POINT (-76.992656 42.286157)"
"2240","TOWN OF LEDYARD","1099 Poplar Ridge Road",,"Aurora","NY","13026","3153645707","Cayuga",,,,"POINT (-76.667227 42.735671)"
"1267","TOWN OF FREEDOM","1188 Eagle Street","P O Box 89","Sandusky","NY","14133","716-492-0961","Cattaraugus",,,,
"3476","TACONIC VALLEY LAWN & GARDEN, INC.","2714 Route 23",,"Hillsdale","NY","12529","5189292205","columbia",,,,"POINT (-73.52036200000002 42.180191)"
"1590","TOWN OF ALLEGANY","52 West Main Street",,"Allegany","NY","14706","7163730120","Cattaraugus",,,,"POINT (-78.495792 42.091021)"
"3951","CHAUMONT BAY MARINA","11599 Circle Drive",,"Chaumont","NY","13622","315-649-5050","Jefferson",,,,"POINT (-76.141038 44.071437)"
"2340","B & J BAIT SHOP","221 Water Street","P O Box 203","Dexter","NY","13634","3156393829","Jefferson",,,,"POINT (-76.045907 44.00615)"
"1280","TOWN OF SOUTH BRISTOL","6500 Gannett Hill Road West",,"Naples","NY","14512","5853748085","Ontario",,,,"POINT (-77.381984 42.708878)"
"2573","TOWN OF ANCRAM","1416 County Route 7","P O Box 158","Ancram","NY","12502","5183296512","Columbia",,,,"POINT (-73.632124 42.055721)"
"4005","The Online Exchange","6338 St. Rt. 167",,"Dolgeville","NY","13329","315-429-5111","Herkimer",,,,"POINT (-74.787042 43.092459)"
"3854","BUSY BEE TRANSPORTATION","100 Sullivan Street","PO Box 8","Wurtsboro","NY","12775","7186140011","Sullivan",,,,"POINT (-74.483155 41.575065)"
"1073","TOWN OF POESTENKILL","38 Davis Drive","P O Box 210","Poestenkill","NY","12140","5186742550","Rensselaer",,,,"POINT (-73.563755 42.690251)"
"2168","CAMO-HUT","4287 Swamp College Road",,"Trumansburg","NY","14886","6073876463","Tompkins",,,,"POINT (-76.645307 42.509236)"
"2058","TOWN OF HANCOCK","661 West Main St.",,"Hancock","NY","13783","6073637977","Delaware",,,,"POINT (-75.294679 41.956588)"
"2256","TOWN OF DANBY","1830 Danby Road",,"Ithaca","NY","14850","6072738678","Tompkins",,,,"POINT (-76.481562 42.354153)"
"1609","TOWN OF FLORENCE","11173 Taberg-Florence Rd",,"Camden","NY","13316","3158571271","Oneida",,,,"POINT (-75.699653 43.385287)"
"1026","TOWN OF EVANS","8787 Erie Road",,"Angola","NY","14006","7165492084","Erie",,,,"POINT (-79.04282 42.646879)"
"2482","TOWN OF PERTH","1849 County Highway 107",,"Amsterdam","NY","12086","5188422164","Fulton",,,,"POINT (-74.192235 43.017977)"
"2327","TOWN OF JAVA","4222 Route 98","P.O. Box 4","North Java","NY","14082","5854573140","Wyoming",,,,"POINT (-78.33776000000002 42.684101)"
"2808","RACERS LIVE BAIT N TACKLE SHOP","8403 Route 62",,"South Dayton","NY","14138","7169883301","Cattaraugus",,,,"POINT (-79.002462 42.364748)"
"1415","TOWN OF ELLISBURG","11574 S Main Street",,"Ellisburg","NY","13636","3153873476","Jefferson",,,,"POINT (-76.14142 43.729112)"
"1432","THE BOAT DOCTORS","5790 West Washington Street","P.O. Box 297","Olcott","NY","14126","7167788592","Niagara",,,,"POINT (-78.718906 43.335464)"
"1459","TOWN OF PHILADELPHIA","33019 Us Route 11",,"Philadelphia","NY","13673","3156420005","Jefferson",,,,"POINT (-75.713212 44.145236)"
"1835","TOWN OF FRENCH CREEK","169 Route 426",,"Clymer","NY","14724","7163556374","Chautauqua",,,,"POINT (-79.687415 42.005097)"
"1640","TOWN OF STARK","207 Fiery Hill Road",,"Fort Plain","NY","13339","3159933606","Herkimer",,,,"POINT (-74.806192 42.940543)"
"1066","TOWN OF EAST GREENBUSH","225 Columbia Turnpike",,"East Greenbush","NY","12061","5184775919","Rensselaer",,,,
"3985","THE PIT STOP / MARSHALL BROS","8463 Bay Street",,"Sodus Point","NY","13166","3154838865","Wayne",,,,"POINT (-76.981974 43.270571)"
"1027","TOWN OF HAMBURG","S6100 South Park Ave",,"Hamburg","NY","14075","7166275955","Erie",,,,
"4016","RUNNINGS #47","720 Fairmont Ave",,"Jamestown","NY","14701","716-296-0512","Chautauqua",,,,"POINT (-79.280114 42.097225)"
"1965","WAL-MART STORES INC. 001965","16 Old Gick Road",,"Saratoga Springs","NY","12804","5185818035","Saratoga",,,,"POINT (-73.762255 43.095207)"
"1369","TOWN OF ESOPUS","284 Broadway",,"Ulster Park","NY","12466","8457069121","Ulster",,,,"POINT (-73.974241 41.899064)"
"1568","TOWN OF ELLINGTON","813 West Main Street","P O Box 344","Ellington","NY","14732 0344","7162873689","Chautauqua",,,,"POINT (-79.113309 42.216603)"
"1087","TOWN OF HANNIBAL","824 Cayuga Street","Drawer B","Hannibal","NY","13074","3155645324","Oswego",,,,"POINT (-76.579152 43.311188)"
"2836","BLUE LINE SPORTS","81 Main St",,"Saranac Lake","NY","12983","5188919751","Franklin",,,,"POINT (-74.131409 44.32671)"
"2076","TOWN OF CAYUTA","6360 State Route 224","P O Box 85","Cayuta","NY","14824","607/624-9329","Schuyler",,,,"POINT (-76.693105 42.278636)"
"1016","TOWN OF AURORA","5 South Grove St",,"East Aurora","NY","14052","7166527039","Erie",,,,"POINT (-78.6178 42.767927)"
"1848","WAL-MART STORES INC. 001848","3133 East Main Street",,"Mohegan Lake","NY","10547",,"Westchester",,,,"POINT (-73.868625 41.312681)"
"1279","TOWN OF ALBION","3665 Clarendon Road",,"Albion","NY","14411","5855897088","Orleans",,,,"POINT (-78.178924 43.23864)"
"2069","CITY OF YONKERS","40 South Broadway Rm# 104 City Clerk",,"Yonkers","NY","10701","9143776015","Westchester",,,,"POINT (-73.898934 40.93243300000001)"
"2177","THE CROSSROADS","40 Dixon Road",,"Chestertown","NY","12817","5187938226","Warren",,,,"POINT (-73.77624000000002 43.671053)"
"1543","TOWN OF FRANKLINVILLE","11 Park Square","P O Box 146","Franklinville","NY","14737","7166763792","Cattaraugus",,,,"POINT (-78.45765 42.337696)"
"1743","TOWN OF PITTSFORD","11 South Main Street",,"Pittsford","NY","14534","5855062230","Monroe",,,,"POINT (-77.515517 43.090479)"
"1186","TOWN OF SAND LAKE","8428 New York 66","P O Box 273","Sand Lake","NY","12153 0273","5186745721","Rensselaer",,,,
"1873","TOWN OF ALLEN","4949 Klein Rd",,"Fillmore","NY","14735","5855678940","Allegany",,,,"POINT (-78.014687 42.411315)"
"1919","TOWN OF UNION VALE","249 Duncan Road",,"Lagrangeville","NY","12570","845-724-5600","Dutchess",,,,"POINT (-73.703115 41.642009)"
"2252","TOWN OF MONTGOMERY","110 Bracken Rd.",,"Montgomery","NY","12549","8454575562","Orange",,,,"POINT (-74.19906 41.521468)"
"2370","WAL-MART STORES INC. 002370","288 Larkin Drive",,"Monroe","NY","10950","9142607035","Orange",,,,"POINT (-74.149987 41.320547)"
"2046","BEACH ROAD BAIT & TACKLE LLC","2239 State Route 9",,"Lake George","NY","12845","5186684960","Warren",,,,"POINT (-73.712789 43.415974)"
"2123","ORVIS SANDANONA","3047 Sharon Turpilke Route 44","P O Box 450","Millbrook","NY","12545","6053210636","Dutchess",,,,"POINT (-73.713248 41.794239)"
"2206","TOWN OF STOCKPORT","2787 Atlantic Avenue",,"Hudson","NY","12050","5185286477","Columbia",,,,"POINT (-73.747899 42.286733)"
"1205","FLYTYER, INC.","596 Main Street Route 104a",,"Fair Haven","NY","13064","3159475954","Cayuga",,,,"POINT (-76.61228300000002 43.380698)"
"2418","TOWN OF HOPE","548 Nys Rte. 30",,"Northville","NY","12134","518/863-6363","Hamilton",,,,"POINT (-74.245429 43.306018)"
"1511","TOWN OF RHINEBECK","80 East Market Street",,"Rhinebeck","NY","12572","8458763203","Dutchess",,,,"POINT (-73.908981 41.927065)"
"3946","DICK'S SPORTING GOODS #1317","200 Sunrise Mall",,"Massapequa","NY","11758","516-710-7088","Nassau",,,,"POINT (-73.436617 40.680001)"
"1292","TOWN OF ONONDAGA","4801 West Seneca Tnpke.",,"Syracuse","NY","13215","3156731521","Onondaga",,,,"POINT (-76.184459 43.004718)"
"2842","WAL-MART STORES INC. 002842","25737 Us Route #11",,"Evans Mills","NY","13637","3157502725","Jefferson",,,,"POINT (-75.841909 44.037917)"
"3861","AJS ARCHERY LLC","3938 Nelson Heights Road",,"Cazenovia","NY","13035","315-655-2232","Madison",,,,"POINT (-75.810057 42.912085)"
"2441","PHOENICIA SUPPLY","52 Main Street","P O Box 261","Phoenicia","NY","12464","8456887738","Ulster",,,,"POINT (-74.314575 42.083208)"
"1796","TOWN OF WAYNE","9772 Silsbee Road","P.O. Box  182","Wayne","NY","14893","6072923450","Steuben",,,,"POINT (-77.113335 42.468636)"
"1676","TOWN OF NEW ALBION","14 Main Street",,"Cattaraugus","NY","14719","7162575512","Cattaraugus",,,,"POINT (-78.86877 42.32989)"
"1247","TOWN OF GRANBY","820 County Route 8",,"Fulton","NY","13069","3155938471","Oswego",,,,"POINT (-76.463914 43.284943000000005)"
"2226","WAL-MART STORES, INC. 002226","1990 Brandt Point Drive",,"Webster","NY","14568",,"Monroe",,,,
"2346","TOWN OF WARWICK","132 Kings Highway",,"Warwick","NY","10990","845-986-1124","Orange",,,,"POINT (-74.314577 41.28091)"
"1824","TOWN OF SMITHFIELD","5257 Pleasant Valley Road","P O Box 146","Peterboro","NY","13035","3156847982","Madison",,,,"POINT (-75.687549 42.965716)"
"1948","TOWN OF UNADILLA","1648 State Highway 7",,"Unadilla","NY","13849","6073694922","Otsego",,,,"POINT (-75.288364 42.343095)"
"2271","TOWN OF BLOOMING GROVE","6 Horton Road","P O Box 358","Blooming Grove","NY","10992","845/496-3895","Orange",,,,"POINT (-74.191119 41.407351)"
"3393","COUNTY OF ONEIDA","800 Park Ave",,"Utica","NY","13501","3154045833","Oneida",,,,"POINT (-75.229902 43.098756)"
"1022","TOWN OF COLLINS","14093 Mill Street",,"Collins","NY","14035","7165323603","Erie",,,,"POINT (-78.92012600000001 42.49505200000001)"
"3884","DON JERRY X-PLO INC","1080 Military Turnpike",,"Plattsburgh","NY","12901","5185617810","Clinton",,,,"POINT (-73.507921 44.66572500000001)"
"4009","SP Firearms Unlimited","804 Hempstead Turnpike",,"FRANKLIN SQUARE","NY","11001","516-345-6000","NASSAU",,,,"POINT (-73.669411 40.706896)"
"1618","TOWN OF FARMINGTON","1000 County Road #8",,"Farmington","NY","14425","5853550256","Ontario",,,,"POINT (-77.326193 42.990154)"
"2294","TOWN OF SENNETT","6931 Cherry Street Rd  Rd 4",,"Auburn","NY","13021","3152532453","Cayuga",,,,
"1078","TOWN OF HAMLIN","1658 Lake Road","P O Box 148","Hamlin","NY","14464","5859643948","Monroe",,,,"POINT (-77.920833 43.297032)"
"2477","TOWN OF TUXEDO","One Temple Drive",,"Tuxedo","NY","10987","8453514411","Orange",,,,
"1153","TOWN OF NUNDA","4 Massachusetts Street","Po Box 699","Nunda","NY","14517","5854683454","Livingston",,,,"POINT (-77.941323 42.582436)"
"1901","TOWN OF ELMIRA","1255 West Water St",,"Elmira","NY","14905","6077370653","Chemung",,,,"POINT (-76.845034 42.077935)"
"2685","INDIAN LAKE CHAMBER OF COMMERCE","6301 NYS Rte 30",,"Indian Lake","NY","12842","5186480294","Hamilton",,,,
"1405","TOWN OF VIENNA","2083 State Route 49","P O Box 250","North Bay","NY","13308","3158130064","Oneida",,,,"POINT (-75.748915 43.229686)"
"2149","TOWN OF LAKE GEORGE","20 Old Post Road",,"Lake George","NY","12845 0392","5186685722","Warren",,,,"POINT (-73.716514 43.431467)"
