County,Market Name,Market Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,Operating Months,FMNP,SNAP,FCC Issued,FCC Accepted,Latitude,Longitude,Georeference_1
Chenango,Sunrise Farms Farm Stand,252 Plymouth-North Norwich Rd  Plymouth,252 Plymouth-North Norwich Rd.,Plymouth,NY,13832,Kathryn Clemens,6073365834,,"Mon-Fri 9am-5pm, Sun 9am-2pm",Year-round,YR,Y,N,N,Y,42.62427,-75.59152,POINT (-75.59152 42.62427)
Clinton,Northern Orchard Farm Stand,470 Union Rd Peru,470 Union Road,Peru,NY,12972,Jenna Mulbury,5186439718,http://www.northernorchard.com,Daily 10am-5pm,May 1-December 23,P/M/X,Y,Y,N,Y,44.5569,-73.53324,POINT (-73.53324 44.5569)
Clinton,Prays Family Farm Stand-Plattsburgh,605 State Route 3 Plattsburgh,605 State Route 3,Plattsburgh,NY,12944,Maureen Pray,5185695307,,Daily  8:30am-6pm,Year-round,YR,N,N,N,Y,44.6948,-73.5069,POINT (-73.5069 44.6948)
Clinton,Rulfs Orchard Farm Stand,531 Bear Swamp Rd Peru,531 Bear Swamp Road,Peru,NY,12972,Shannon Wilkins,5186438636,http://www.rulfsorchard.com,Daily 6am-6pm,Year-round,YR,Y,N,N,Y,44.5786,-73.49804,POINT (-73.49804 44.5786)
Columbia,City of Hudson WINTER Farmers' Market,"601 Union St. Hudson, sidewalk",601 Union St.,Hudson,NY,12534,Marilyn Cederoth,5189650552,http://www.hudsonfarmersmarketny.com,Saturday  10am-1pm,"December 3-December 24, 2022",X,N,N,N,Y,42.24738,-73.78535,POINT (-73.78535 42.24738)
Delaware,Catskill Cattle Farm Stand,96 Laurel Bank Ave Deposit,96 Laurel Bank Ave,Deposit,NY,13754,Lonny Schaefer,6074675762,http://www.catskillcattle.com,"Wed-Sat 11am-6pm, Sun 12pm-4pm",Year-round,YR,Y,N,N,Y,42.06673,-75.40725,POINT (-75.40725 42.06673)
Dutchess,Beacon Farmers' Market,223 Main St,Veteran's Place,Beacon,NY,12508,Lisa Urrico,8452314424,http://www.beaconfarmersmarket.org,"Sun 10am-3pm, Dec-April 10am-2pm",Year-round,YR,Y,Y,Y,Y,41.50402,-73.96823,POINT (-73.96823 41.50402)
Dutchess,Beacon WINTER Farmers' Market,"223 Main St, Beacpm",413 Main Street,Beacon,NY,12508,Paloma Wake,5108514865,http://www.beaconfarmersmarket.org,Sun  10am-2pm,December 6-April 24,X/W/P,N,Y,Y,Y,41.50321,-73.96674,POINT (-73.96674 41.50321)
Dutchess,Millerton Farmers' Market,"6 Dutchess Ave , Millerton Methodist Church",6 Dutchess Ave.,Millerton,NY,12546,Christine Sergent,5187894259,https://www.neccmillerton.org/farmers-market,Sat 10am-2pm,Year-round,YR,Y,Y,N,Y,41.9543,-73.50977,POINT (-73.50977 41.9543)
Dutchess,Obercreek Farm Stand,"81 New Hamburg Rd , Wappingers Falls",87 New Hamburg Road,Wappingers Falls,NY,12590,Nina Doig,8452980888,http://www.obercreekfarm.com,"Wed-Sat 11am-6pm, Sun 11am-5pm",Year-round,YR,Y,N,N,Y,41.58378,-73.93705,POINT (-73.93705 41.58378)
Dutchess,Rhinebeck Farmers' Market,Municipal lot 61 E Market St,61 East Market St,Rhinebeck,NY,12572,Andrea Bartolomeo,5188211481,http://www.rhinebeckfarmersmarket.com,Sun 10am-2pm,May 1-December 18,P/M/X,Y,Y,N,Y,41.92704,-73.91027,POINT (-73.91027 41.92704)
Dutchess,Z Farms Farm Stand,355 Poplar Hill Rd.  Dover Plains,355 Poplar Hill Road,Dover Plains,NY,12522,Zachary Elwood,8456254798,http://www.zfarmsorganic.com,"Daily 10am-6pm, closed Wednesday",Year-round,YR,N,Y,N,Y,41.75631,-73.55278,POINT (-73.55278 41.75631)
Erie,Broadway Farmers' Market,999 Broadway Buffalo parking entrances on Gibson or Lombard St.,999 Broadway,Buffalo,NY,14212,Kathleen Peterson,7168930705,,Mon-Sat  8am-5pm,Year-round,YR,N,Y,N,Y,42.893162,-78.837667,POINT (-78.837667 42.893162)
Erie,Clinton Bailey Sat Farmers' Market,"1443-1517 Clinton St Buffalo, corner of Clinton & Bailey Sts",Bailey Ave and Clinton St,Buffalo,NY,14206,Sharon Baldi,7168222466,http://www.clintonbaileymarket.com,"Sat 4am-5pm, Nov-Apr 6am-12pm",Year-round,YR,Y,Y,N,Y,42.87205,-78.81998,POINT (-78.81998 42.87205)
Erie,MAP Farm Stand,"387 Massachusetts Ave Buffalo, btwn Barton & Shields",389 Massachusetts Ave.,Buffalo,NY,14213,Karine Amato,7168825327,http://www.mass-ave.org,Thu 3pm-6pm,Year-round,YR,Y,Y,N,Y,42.9128,-78.88774,POINT (-78.88774 42.9128)
Erie,Springville Farmers' Market,Gentner Auction 341 W. Main St. (Rt. 39),341 West Main St,Springville,NY,14141,Donna Goldhawk,7165600198,,Wednesday  7am-3pm,Year-round,YR,N,Y,N,Y,42.50906,-78.67989,POINT (-78.67989 42.50906)
Essex,Mountain Weavers' Farm Store,4322 Main St Port Henry,4322 Main Street,Port Henry,NY,12974,Andrea Connor,5185463386,http://www.mountainweaversfarmstore.com,Tue-Sat 10am-5pm,Year-round,YR,Y,Y,N,Y,44.04849,-73.45958,POINT (-73.45958 44.04849)
Franklin,Franklin WINTER Farmers Market,Franklin Railroad Museum and Franklin Community Center,574 Main St.,Franklin,NY,13775,Brian Brock,5187060612,,Second Sundays 10am-1pm,December 12-April 1,X/W/P,N,N,N,Y,42.3418,-75.16374,POINT (-75.16374 42.3418)
Genesee,Curbside Market-400 Towers,400 E Main St Batavia,400 East Main St.,Batavia,NY,14020,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Mon 1:30pm-2:30pm,Year-round,YR,Y,Y,N,Y,42.99659,-78.17634,POINT (-78.17634 42.99659)
Greene,Black Horse Farms Farm Stand,10094 Route 9W Athens,10094 Rte 9W,Athens,NY,12015,Chellie Apa,5187318776,http://www.blackhorsefarms.com,Daily 9am-6pm,Year-round,YR,Y,Y,N,Y,42.30634,-73.85043,POINT (-73.85043 42.30634)
Greene,Fromer Market Gardens Farm Stand,6120 Main St Tannersville,6120 Main Street,Tannersville,NY,12485,Samantha Metz,8622001935,http://www.fromermarketgardens.com,"Sat 9am-2pm, Wed 2pm-6pm",Year-round,YR,Y,Y,N,Y,42.19546,-74.13889,POINT (-74.13889 42.19546)
Herkimer,MAWS Farm Stand,7342 Main Street Newport,7342 Main Street,Newport,NY,13416,Michael Skwara,3159850088,http://www.mawsfarm.com,Daily  9am-6pm,Year-round,YR,N,Y,N,Y,43.18096,-75.01054,POINT (-75.01054 43.18096)
Herkimer,Northshire Farm Farm Stand,1067 US Highway 20 West Winfield,1067 US Highway 20,West Winfield,NY,13491,S. James Grillo,3157256226,http://www.northshirefarmstore.com,Daily 8am-7pm,Year-round,YR,Y,N,N,Y,42.89471,-75.14503,POINT (-75.14503 42.89471)
Jefferson,Cross Island Farms Farm Stand,"44301 Cross Island Rd, Wellesley Island",44301 Cross Island Road,Wellesley Island,NY,13640,Dani Baker,3154823663,http://www.crossislandfarms.com,Daily 7am-8pm,Year-round,YR,Y,N,N,Y,44.30891,-76.00675,POINT (-76.00675 44.30891)
Kings,6th Ave. Sunset Park Greenmarket,602 44th St at 6th Ave,44th Street at 6th Avenue,Brooklyn,NY,11220,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket,Sat 8am-3pm,Year-round,YR,Y,Y,N,Y,40.64711,-74.00463,POINT (-74.00463 40.64711)
Kings,Bartel-Pritchard Square Sunday Greenmarket,205 Prospect Park at West 15th St inside park,Prospect Park West and 14th Street,Brooklyn,NY,11215,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket,Sun 9am-3pm,Year-round,YR,Y,Y,N,Y,40.66094,-73.97979,POINT (-73.97979 40.66094)
Kings,Bartel-Pritchard Square Wed Greenmarket,205 Prospect Park at West 15th St inside park,Prospect Park West and 14th Street,Brooklyn,NY,11215,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket,Wed 8am-3pm,Year-round,YR,Y,Y,N,Y,40.6616,-73.97939,POINT (-73.97939 40.6616)
Kings,Brooklyn Borough Hall Saturday Greenmarket,211 Montague St Supreme Court Plaza,Court St and Montague St,Brooklyn,NY,11201,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket,Sat 8am-4pm,Year-round,YR,Y,Y,N,Y,40.69374,-73.99043,POINT (-73.99043 40.69374)
Kings,Brooklyn Borough Hall Tuesday Greenmarket,211 Montague St Supreme Court Plaza,Court St and Montague St,Brooklyn,NY,11201,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/brooklyn/boro-hall-sa,Tue 8am-4pm,Year-round,YR,Y,Y,N,Y,40.69374,-73.99043,POINT (-73.99043 40.69374)
Kings,Carroll Gardens Greenmarket,330 Carroll St btwn Smith & Court Sts,Carroll St and Court St,Brooklyn,NY,11231,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/brooklyn/carroll-gardens,Sun 8am-2pm,Year-round,YR,Y,Y,N,Y,40.68106,-73.99653,POINT (-73.99653 40.68106)
Kings,Cortelyou Greenmarket,Cortelyou Rd btwn Argyle & Rugby Rds,1399 Cortelyou Rd,Brooklyn,NY,11226,Siobahn Keys,2127887476,https://www.grownyc.org/farmstands,Sun 8am-2pm,Year-round,YR,Y,Y,N,Y,40.64044,-73.96617,POINT (-73.96617 40.64044)
Kings,Crown Heights GrowNYC Farm Stand,Nostrand Ave and Crown St Brooklyn,Nostrand Ave and Crown St,Brooklyn,NY,11255,Andrei Kozlov,2127887476,http://grownyc.org/farmstands,Fri 9am-3pm,Year-round,YR,Y,Y,N,Y,40.66629,-73.95081,POINT (-73.95081 40.66629)
Kings,Fort Greene Park Greenmarket,Washington Park btwn Dekalb Ave & Willoughby St,Washington Park and DeKalb Ave,Brooklyn,NY,11205,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/brooklyn/fort-greene,Sat 8am-3pm,Year-round,YR,Y,Y,N,Y,40.68962,-73.97313,POINT (-73.97313 40.68962)
Kings,Grand Army Plaza Greenmarket,Flatbush Ave & Prospect Park W,Flatbush Ave and Grand Army Plaza,Brooklyn,NY,11238,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/brooklyn-grand-army-plaza,Sat 8am-4pm,Year-round,YR,Y,Y,N,Y,40.67412,-73.9695,POINT (-73.9695 40.67412)
Kings,McCarren Park Greenmarket,228 N 12th St at Union Ave,N 12th Street and Driggs Ave,Brooklyn,NY,11222,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/brooklyn/greenpoint-sa,Sat 8am-2pm,Year-round,YR,Y,Y,N,Y,40.72046,-73.95269,POINT (-73.95269 40.72046)
Kings,McGolrick Park Farmers' Market,"130 Russell St. Brooklyn, Center Pavillion in McGolrick Park",130 Russell Street,Brooklyn,NY,11222,Dacotah Rousseau,9149234837,http://www.downtoearthmarkets.com,Sun 10am-3pm,May 15-December 18,P/M/X,Y,Y,N,Y,40.72483,-73.94432,POINT (-73.94432 40.72483)
Kings,Park Slope Farmers' Market,289 4th Street at 5th Ave.  near PS 51 Brooklyn,289 4th Street,Brooklyn,NY,11215,Dacotah Rousseau,9149234837,http://www.downtoearthmarkets.com,Sun 10am-3pm,May 15-December 18,P/M/X,Y,Y,N,Y,40.6722,-73.98379,POINT (-73.98379 40.6722)
Kings,Seeds in the Middle Farm Stand-Brownsville,213 Osborn St Brooklyn,213 Osborn St,Brooklyn,NY,11212,Nancie Katz,9176973745,http://seedsinthemiddle.org,Friday 2pm-5pm,Year-round,YR,N,Y,N,Y,40.66699,-73.90811,POINT (-73.90811 40.66699)
Kings,Seeds in the Middle Farm Stand Ocean Hill,2163 Dean Street,2163 Dean Street,Brooklyn,NY,11233,Nancie Katz,9176973745,http://seedsinthemiddle.org,Wednesday 12:30pm-3:00pm,Year-round,YR,N,Y,N,Y,40.67524,-73.91536,POINT (-73.91536 40.67524)
Kings,Seeds in the Middle Farm Stand-Parkside Plaza,"Parkside Plaza, Brooklyn NY",Ocean Avenue at Parkside Avenue,Brooklyn,NY,11226,Nancie Katz,9176973745,http://seedsinthemiddle.org,Sunday 10am-2pm,Year-round,YR,N,N,N,Y,40.65487,-73.96188,POINT (-73.96188 40.65487)
Kings,Seeds in the Middle Farm Stand-Wyckoff,Wyckoff Street between Bond and Hoyt Streets,Wyckoff Street between Bond and Hoyt Streets,Brooklyn,NY,11217,Nancie Katz,9176973745,http://seedsinthemiddle.org,Saturday 10am-2pm,Year-round,YR,N,N,N,Y,40.68523,-73.98871,POINT (-73.98871 40.68523)
Lewis,Roads End Orchards Farm Stand,5044 Crofoot Hill Rd Constableville,5044 Crofoot Hill Road,Constableville,NY,13325,Matthew Swiernik,3157833695,http://www.roadsendorchards.com,Sat/Sun 1pm-4pm,Year-round,YR,Y,N,N,Y,43.59227,-75.48159,POINT (-75.48159 43.59227)
Monroe,Brightly's Farm Market,525 Drake Rd Hamlin,525 Drake Rd.,Hamlin,NY,14464,Betsy Brightly,5859679499,http://www.brightlyfarms.com,"Mon-Thu 9am-5pm, Fri/Sat 9am-7pm, Sun 10am-4pm",Year-round,YR,Y,N,N,Y,43.29471,-77.94344,POINT (-77.94344 43.29471)
Monroe,Brighton Farmers' Market,"Brighton High School lot, 1150 Winton Rd. South",1150 Winton Rd South,Rochester,NY,14618,Sue Gardner-Smith,5852698918,http://www.brightonfarmersmarket.org,Sun 9am-1pm,April 24-December 18,P/M/X,Y,Y,Y,Y,43.12204,-77.56808,POINT (-77.56808 43.12204)
Monroe,Brighton WINTER Farmers' Market,Brookside Center  220 Idlewood Rd. Rochester,220 Idlewood Road,Rochester,NY,14618,Sue Gardner-Smith,5852698918,http://www.brightonfarmersmarket.org,Sun 10am-12pm,November 27-December 18,M/X,N,Y,N,Y,43.11275,-77.56809,POINT (-77.56809 43.11275)
Monroe,Curbside Market-Andrews Terrace,125 St. Paul St Rochester,125 Saint Paul Street,Rochester,NY,14604,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Wed 1:15pm-2:30pm,Year-round,YR,Y,Y,N,Y,43.15872,-77.61047,POINT (-77.61047 43.15872)
Monroe,Curbside Market-Beechwood Neighborhood,441 Parsells Ave Rochester,441 Parsells Ave,Rochester,NY,14609,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Thu 3pm-4pm,Year-round,YR,Y,Y,N,Y,43.1658,-77.56665,POINT (-77.56665 43.1658)
Monroe,Curbside Market-Buena Vista Manor,229 Avenue A Rochester,229 Avenue A,Rochester,NY,14621,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Thu 1:45pm-2:45pm,Year-round,YR,Y,Y,N,Y,43.17777,-77.61842,POINT (-77.61842 43.17777)
Monroe,Curbside Market-Carriage Factory Apts,33 Litchfield St Rochester,33 Litchfield Street,Rochester,NY,14608,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Tue 1:30pm-2:30pm,Year-round,YR,Y,Y,N,Y,43.15396,-77.62575,POINT (-77.62575 43.15396)
Monroe,Curbside Market-Charlotte Harbortower I,4575 Lake Ave Rochester,4575 Lake Avenue,Rochester,NY,14612,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Fri 1:30pm-2:30pm,Year-round,YR,Y,Y,N,Y,43.25492,-77.61411,POINT (-77.61411 43.25492)
Monroe,Curbside Market-Charlotte Harbortower II,60 River St Rochester,60 River Street,Rochester,NY,14612,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Fri 2:45pm-4pm,Year-round,YR,Y,Y,N,Y,43.2444,-77.61607,POINT (-77.61607 43.2444)
Monroe,Curbside Market-Cornerstone Pointe,3 GBC Parkway Greece,3 GBC Parkway,Greece,NY,14626,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Thu 11:15am-12:15pm,Year-round,YR,Y,Y,N,Y,43.21335,-77.69366,POINT (-77.69366 43.21335)
Monroe,Curbside Market-Creek House Commons,3000 White Swan Dr Rochester,3000 White Swan Dr,Rochester,NY,14626,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Sat 3:30pm-4:15pm,Year-round,YR,Y,Y,N,Y,43.21894,-77.73798,POINT (-77.73798 43.21894)
Monroe,Curbside Market-Danforth Towers,140 West Ave Rochester,140 West Avenue,Rochester,NY,14611,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Thu 1:30pm-2:30pm,Year-round,YR,Y,Y,N,Y,43.15038,-77.64166,POINT (-77.64166 43.15038)
Monroe,Curbside Market-DePaul Ridgeview,109 Marburger St Rochester,109 Marburger Street,Rochester,NY,14621,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Wed 3:15pm-4:15pm,Year-round,YR,Y,Y,N,Y,43.19375,-77.6078,POINT (-77.6078 43.19375)
Monroe,Curbside Market-Dunn Towers,100 Dunn Tower Dr Rochester,100 Dunn Tower Drive,Rochester,NY,14606,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Thu 11am-12pm,Year-round,YR,Y,Y,N,Y,43.16924,-77.69727,POINT (-77.69727 43.16924)
Monroe,Curbside Market-EL Towers,500 South Ave Rochester,500 South Ave,Rochester,NY,14620,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Tue 3pm-4:15pm,Year-round,YR,Y,Y,N,Y,43.1465,-77.60524,POINT (-77.60524 43.1465)
Monroe,Curbside Market-Fairport Apartments,1030 Whitney Rd E Fairport,1030 Whitney Road E,Fairport,NY,14450,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Thu 10:45am-11:45am,Year-round,YR,Y,Y,N,Y,43.10913,-77.43938,POINT (-77.43938 43.10913)
Monroe,Curbside Market-Glenwood Gardens (Santee St),306 Santee St Rochester,295 Santee St,Rochester,NY,14613,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Tue 3:15pm-4pm,Year-round,YR,Y,Y,N,Y,43.17496,-77.64307,POINT (-77.64307 43.17496)
Monroe,Curbside Market-Hudson Ridge Tower,401 Seneca Manor Dr Rochester,401 Seneca Manor Drive,Rochester,NY,14621,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Wed 1:45pm-2:45pm,Year-round,YR,Y,Y,N,Y,43.19309,-77.60324,POINT (-77.60324 43.19309)
Monroe,Curbside Market-James Dobson Apts,150 Van Auker St Rochester,150 Van Auker Street,Rochester,NY,14608,Camille Verbofsky,5854135077,http://www.foodlinkny.org,Sat 12:15pm-1:45pm,Year-round,YR,Y,Y,N,Y,43.14997,-77.62109,POINT (-77.62109 43.14997)
