"month","year","company_name","company_id","residential_customers","residential_customers_with_arrears_greater_than_60_days","residential_final_termination_notices","residential_accounts_terminated","residential_accounts_terminated_percentage","residential_active_payment_arrangements","residential_uncollectables","residential_sales","residential_arrears_greater_than_60_days_sales","residential_final_termination_notices_issued_sales","residential_accounts_terminated_sales","residential_average_sales","residential_active_payment_arrangements_sales","residential_uncollectables_sales"
"6","2010","NYSEG","1005","989395.00","82633.00","69607.00","5541.00","56.00","43270.00","3410.00","53372673.00","28849899.25","12489011.17","2497982.07","53.94","26881516.85","546799.53"
"6","2010","OR","1006","194429.00","17262.00","14154.00","1366.00","70.00","8615.00","35.00","33415014.94","8571754.57","4017101.00","1183672.67","171.86","9086579.00","154128.81"
"6","2010","RG&E","1007","602238.00","54388.00","40401.00","3602.00","59.00","33143.00","2672.00","33278675.00","43232463.61","11072823.40","3910579.32","55.26","33079766.44","1012348.65"
"9","2010","CE","1002","2822808.00","224581.00","266432.00","9770.00","34.00","169136.00","5688.00","342898495.32","191160847.34","91051574.76","9926000.00","121.47","83772240.00","3373957.63"
"9","2010","CH","1001","239991.00","23866.00","22906.00","1350.00","56.00","3871.00","1106.00","35578785.00","12634049.00","10815443.00","1177282.00","148.25","5509624.00","737730.00"
"9","2010","NGrid-LI","1003","504793.00","69148.00","2396.00","750.00","14.00","23808.00","1044.00","21784065.00","34608023.00","1660603.00","1210572.00","43.15","22715968.00","1192996.00"
"9","2010","NGrid-NY","3010","975006.00","160237.00","67824.00","3860.80","39.00","35296.00","6960.00","38052597.06","63338625.00","38463831.26","3420990.96","39.03","26251557.48","4341378.07"
"9","2010","NGrid-Upstate","1004","1483804.99","239786.00","111009.00","7581.00","51.00","101330.00","8875.00","173518945.00","210106251.00","80752251.49","9510156.97","116.94","90624502.11","6686997.68"
"9","2010","NFG","3120","456160.00","28706.00","15541.00","2178.00","47.00","24334.00","1896.00","16374862.31","16465103.40","6119115.22","1278589.23","35.90","15328095.29","1772941.47"
"9","2010","NYSEG","1005","990690.00","89984.00","81070.00","4158.00","41.00","49144.00","3110.00","66242742.46","27291900.21","13642525.92","1690478.14","66.87","28791220.40","722847.84"
"9","2010","OR","1006","194384.00","16112.00","17621.00","1048.00","53.00","8354.00","77.00","42075615.78","7179315.87","5665246.00","818188.73","216.46","8480316.00","344615.67"
"9","2010","RG&E","1007","604077.00","58054.00","41438.00","2496.00","41.00","35857.00","2557.00","32955839.48","40538431.79","8344152.40","2223504.10","54.56","34819781.30","2080262.94"
"12","2010","CE","1002","2850096.00","303846.00","230322.00","3275.00","11.00","190402.00","6382.00","349584219.37","224504478.47","74109317.85","2654000.00","122.66","91088181.00","4104295.42"
"12","2010","CH","1001","237070.00","24355.00","22909.00","304.00","12.00","3711.00","1008.00","31351831.00","12409325.00","9195678.00","261046.00","132.25","4754191.00","702366.00"
"12","2010","NGrid-LI","1003","505804.00","65269.00","2084.00","75.00","1.00","21419.00","1131.00","67040734.00","32554060.00","1321463.00","107576.00","132.54","20095584.00","1068275.00"
"12","2010","NGrid-NY","3010","967994.00","154603.00","66400.00","1623.56","16.00","29030.00","5498.00","116872686.75","55125093.00","35278990.16","549193.16","120.74","20714767.41","1376578.97"
"12","2010","NGrid-Upstate","1004","1445862.77","243753.00","99835.00","90.00","0.62246570927806300","88659.00","7926.00","224259912.59","200616710.00","63048056.63","199238.17","155.10","77557971.88","1197531.81"
"12","2010","NFG","3120","463079.00","24055.00","15787.00","2.00","0.043189175065161700","18628.00","1366.00","54435146.39","16342555.37","7335710.88","1223.04","117.55","13493837.24","-769794.47"
"12","2010","NYSEG","1005","993199.00","81575.00","73266.00","106.00","1.00","48006.00","3761.00","83708688.15","27643552.88","11929802.25","40930.12","84.28","27633205.62","999786.93"
"12","2010","OR","1006","194882.00","17305.00","15268.00","126.00","6.00","7411.00","-56.00","46321112.57","7475538.38","4486233.00","108712.12","237.69","7490402.00","238078.18"
"12","2010","RG&E","1007","607376.00","52656.00","38974.00","305.00","5.00","35115.00","3062.00","56882112.53","37881137.25","8093456.98","182847.00","93.65","33917801.49","1147101.54"
"3","2011","CE","1002","2858371.00","271425.00","221177.00","9019.00","31.00","177808.00","5568.00","321677943.53","212289109.91","78908970.95","8090000.00","112.54","91327460.15","3939387.12"
"3","2011","CH","1001","242477.00","23539.00","24837.00","441.00","18.00","3388.00","985.00","42360211.00","12509982.00","13524395.00","398133.02","174.70","5706013.13","529583.09"
"3","2011","NGrid-LI","1003","506234.00","56033.00","1871.00","943.00","18.00","22895.00","928.00","89847170.00","30726461.00","1361554.00","1565795.00","177.48","22212585.00","845996.00"
"3","2011","NGrid-NY","3010","974741.00","145646.00","100569.00","2345.92","24.00","27637.00","4304.00","153307045.51","64905927.00","74416423.88","1307436.78","157.28","20677520.97","489129.39"
"3","2011","NGrid-Upstate","1004","1461872.79","224559.00","110551.00","1475.00","10.00","92225.00","6540.00","253989195.18","219217898.00","78854327.14","3422667.82","173.74","90148561.97","1883874.58"
"3","2011","NFG","3120","465291.00","25813.00","23365.00","8.00","0.17193541246230900","21076.00","1532.00","58832461.20","20766236.76","12720650.09","6071.00","126.44","16254462.07","750016.84"
"3","2011","NYSEG","1005","991138.00","88760.00","102380.00","1240.00","12.00","51620.00","2648.00","87701576.61","25895751.05","22883883.03","667994.50","88.49","30495281.99","169888.39"
"3","2011","OR","1006","195099.00","17690.00","16721.00","0.00","0.00","7370.00","-69.00","51788408.75","8593797.93","6636463.00","0.00","265.45","7697357.00","226768.58"
"3","2011","RG&E","1007","606145.00","55748.00","58403.00","1728.00","28.00","38604.00","1832.00","55319071.59","37401552.47","17035901.95","1734215.93","91.26","37749024.44","-4932.53"
"6","2011","CE","1002","2861438.00","258072.00","229056.00","6436.00","22.00","169628.00","4771.00","337275208.18","205533588.00","77508458.72","7271000.00","117.87","93305377.00","3369127.93"
"6","2011","CH","1001","239275.00","24948.00","24114.00","2101.00","87.00","3807.00","750.00","24059091.00","14324199.00","10343722.00","2146877.52","100.55","5124032.34","429912.61"
"6","2011","NGrid-LI","1003","507695.00","66779.00","2740.00","1828.00","36.00","23636.00","769.00","30854424.00","34226431.00","2150368.00","2464581.00","60.77","22544274.00","629844.00"
"6","2011","NGrid-NY","3010","965640.00","162232.00","84755.00","5558.77","57.00","32255.00","5570.00","50309531.11","73917494.00","60099279.21","4460104.46","52.10","25800159.67","1584719.04"
"6","2011","NGrid-Upstate","1004","1472065.09","236903.00","112486.00","8542.00","58.00","97625.00","7007.00","156758644.62","245882721.56","81100367.53","16651508.71","106.49","96718058.83","5406547.94"
"6","2011","NFG","3120","464180.00","31149.00","21867.00","5257.00","113.00","27036.00","2496.00","19919589.36","18894880.35","9395943.62","4262337.55","42.91","16394008.47","1779532.05"
"6","2011","NYSEG","1005","992988.00","96564.00","80087.00","486.00","4.00","56069.00","3220.00","55880687.20","31870650.02","14874083.69","197244.47","56.28","31688629.62","1296775.42"
"6","2011","OR","1006","195258.00","18063.00","15115.00","774.00","39.00","8152.00","68.00","32804340.29","9632838.81","4480778.00","889754.10","168.01","8586227.00","248536.79"
"6","2011","RG&E","1007","606255.00","59941.00","46032.00","515.00","8.00","40559.00","2080.00","35573108.81","43167406.27","10866103.91","415441.76","58.68","38227308.01","72184.11"
"9","2011","CE","1002","2867354.00","246750.00","281411.00","7469.00","26.00","169803.00","5983.00","359824033.41","225692300.19","109241913.56","8691000.00","125.49","90052750.00","3989823.55"
"9","2011","CH","1001","237128.00","24758.00","22658.00","1310.00","55.00","3322.00","958.00","32939159.00","12986211.00","10953374.00","1142279.97","138.91","4731245.64","598581.00"
"9","2011","NGrid-LI","1003","508987.00","72791.00","2558.00","418.00","8.00","21354.00","1216.00","24563410.00","32177854.00","1677899.00","769305.00","48.26","19108774.00","1644110.00"
"9","2011","NGrid-NY","3010","952943.00","161045.00","70488.00","3479.35","36.00","31976.00","5816.00","39743818.34","65127568.00","42335266.96","2329619.32","41.71","23735075.26","2515434.51"
"9","2011","NGrid-Upstate","1004","1482812.61","234571.00","115518.00","7081.00","47.00","93040.00","8092.00","165759561.67","226733826.71","75091725.43","11189663.48","111.79","89809917.96","8672969.68"
"9","2011","NFG","3120","458286.00","32162.00","18231.00","2748.00","59.00","26464.00","1812.00","15698242.12","15735904.01","6656655.10","1282782.87","34.25","14098425.70","1121599.69"
"9","2011","NYSEG","1005","992588.00","103449.00","78239.00","1295.00","13.00","59758.00","3359.00","61584162.75","34098851.88","13037256.95","621410.58","62.04","31579021.31","1195526.29"
"9","2011","OR","1006","195258.00","17593.00","16969.00","604.00","30.00","7595.00","108.00","39127707.01","8419733.62","5357127.00","581750.83","200.39","7957239.00","405874.99"
"9","2011","RG&E","1007","607792.00","65677.00","44239.00","1034.00","17.00","40648.00","2489.00","34067951.85","44509892.21","9238156.04","914108.95","56.05","36231583.59","1601606.54"
"12","2011","CE","1002","2874562.00","302479.00","232953.00","3739.00","13.00","175695.00","6705.00","308002238.55","236481043.79","81992980.75","4030000.00","107.15","87559173.00","4251435.13"
"12","2011","CH","1001","236785.00","24528.00","24157.00","279.00","11.00","3535.00","1147.00","21342618.00","12603578.00","9236795.00","242834.60","90.14","4530820.00","765930.09"
"12","2011","NGrid-LI","1003","510026.00","64486.00","2157.00","169.00","3.00","21389.00","1156.00","55722190.00","29469162.00","1320479.00","249801.00","109.25","18572691.00","1041194.00"
"12","2011","NGrid-NY","3010","941719.00","151288.00","67749.00","2244.17","23.00","27162.00","5300.00","99340193.06","56272984.00","36639532.94","1171206.79","105.49","19882374.42","1290862.79"
"12","2011","NGrid-Upstate","1004","1451929.45","230115.00","101177.00","551.00","3.00","80299.00","9127.00","200120626.81","209255229.10","56597051.94","811771.73","137.83","72881262.16","5797622.52"
"12","2011","NFG","3120","464397.00","24748.00","17416.00","209.00","4.00","19979.00","1227.00","43785925.63","14320186.47","6530176.27","149187.48","94.29","11887324.49","-376954.11"
"12","2011","NYSEG","1005","991455.00","100381.00","75935.00","488.00","4.00","62362.00","3988.00","74606365.49","33625641.87","12750936.05","198986.81","75.25","31365580.55","983800.99"
"12","2011","OR","1006","195282.00","17611.00","15038.00","307.00","15.00","7224.00","11.00","42583120.24","8187598.03","4517437.00","310559.25","218.06","7329682.00","178666.27"
"12","2011","RG&E","1007","609378.00","62927.00","41438.00","374.00","6.00","40931.00","2699.00","48228586.50","42161214.43","8830205.77","161481.74","79.14","35504144.17","869197.98"
"3","2012","CE","1002","2879469.00","274045.00","219436.00","7259.00","25.00","159101.00","4438.00","300990249.52","216707643.26","80448527.43","6865000.00","104.53","80840893.47","3792723.67"
"3","2012","CH","1001","231891.00","21766.00","23750.00","574.00","24.00","2778.00","1026.00","32897328.00","11585863.00","10650793.00","457794.09","141.87","4024566.29","559402.00"
"3","2012","NFG","3120","467248.00","19398.00","20592.00","346.00","7.00","16749.00","1505.00","48766160.91","11493788.51","8161132.36","359415.37","104.37","8875108.37","-44706.16"
"3","2012","NGrid-LI","1003","511536.00","57050.00","2164.00","457.00","8.00","20704.00","868.00","66574024.00","29075551.00","1355775.00","589079.00","130.15","18272079.00","569651.00"
"3","2012","NGrid-NY","3010","942316.00","138414.00","78636.00","2052.28","21.00","24076.00","4481.00","116851239.47","59740972.00","54222297.12","976654.60","124.00","18511253.16","922495.15"
"3","2012","NGrid-Upstate","1004","1459557.80","208115.00","105021.00","3247.00","22.00","80740.00","6110.00","188392700.14","209322711.17","65969314.56","4612968.96","129.08","78834320.04","2209067.30"
"3","2012","NYSEG","1005","991576.00","107681.00","79984.00","1069.00","10.00","64030.00","3337.00","74778014.00","31907998.53","16777803.74","628753.31","75.41","31316138.76","749890.50"
"3","2012","OR","1006","195442.00","16052.00","18009.00","527.00","26.00","7053.00","7.00","44271285.58","7822924.88","6485714.00","462924.31","226.52","7300603.00","272954.59"
"3","2012","RG&E","1007","609812.00","65796.00","46293.00","939.00","15.00","42966.00","2296.00","50887563.00","41172185.17","12502034.00","909531.17","83.45","36971775.09","1263674.43"
"6","2012","CE","1002","2872173.00","253561.00","226052.00","7379.00","25.00","142243.00","4841.00","320428908.94","199589081.10","76917643.01","8232000.00","111.56","76200934.46","3938577.58"
"6","2012","CH","1001","229198.00","21789.00","24035.00","1670.00","72.00","2866.00","755.00","24357418.00","11267871.00","8754098.00","1234062.00","106.27","3832085.00","299122.39"
"6","2012","NFG","3120","464205.00","20746.00","17496.00","2971.00","64.00","17668.00","2862.00","15583026.87","8750544.68","5122615.13","1481681.93","33.57","7537530.00","1850316.30"
"6","2012","NGrid-LI","1003","513110.00","63135.00","2022.00","1399.00","27.00","20492.00","869.00","34112911.00","28793554.00","1205094.00","1495584.00","66.48","17359967.00","684359.00"
"6","2012","NGrid-NY","3010","940321.00","146463.00","61190.00","4173.77","44.00","26023.00","4699.00","43118686.06","57986030.00","35634747.12","4323943.04","45.86","21237839.46","1142698.61"
"6","2012","NGrid-Upstate","1004","1464588.78","218144.00","96922.00","5923.00","40.00","84407.00","5908.00","142651700.25","214645277.64","59303633.00","8318830.00","97.40","82849256.00","4134974.29"
"6","2012","NYSEG","1005","993600.00","109113.00","63473.00","3218.00","32.00","60538.00","1529.00","53799171.97","33665303.98","10602643.27","1572241.59","54.15","29658204.00","989244.76"
"6","2012","OR","1006","195739.00","15730.00","16205.00","848.00","43.00","7211.00","92.00","29533377.00","7316143.00","3976089.00","720443.00","150.88","7340316.00","221275.00"
"6","2012","RG&E","1007","610381.00","68377.00","37870.00","1569.00","25.00","40394.00","1909.00","32536406.00","43694807.36","8180569.05","1359918.88","53.31","34918775.31","1049796.59"
"9","2012","CE","1002","2882687.00","242807.00","250583.00","9288.00","32.00","144969.00","5216.00","387214148.96","229929958.55","95948596.99","11016000.00","134.32","79980814.00","4156431.97"
"9","2012","CH","1001","224975.00","19380.00","24810.00","1350.00","60.00","2544.00","899.00","32263519.00","9328079.00","9257194.00","911057.87","143.41","3946558.52","539222.49"
"9","2012","NFG","3120","460729.00","20814.00","12204.00","1424.00","30.00","15322.00","1829.00","14307549.53","7669081.72","3303824.01","491933.44","31.05","6470081.55","885213.43"
"9","2012","NGrid-LI","1003","515086.00","63557.00","1890.00","1020.00","19.00","18943.00","847.00","20467152.00","25883141.00","909754.00","1205000.00","39.74","15107284.00","634089.00"
"9","2012","NGrid-NY","3010","924795.00","147063.00","53554.00","3266.12","35.00","24760.00","4994.00","35756233.10","52286240.00","27845726.99","1535627.59","38.66","19705472.41","2127853.43"
"9","2012","NGrid-Upstate","1004","1483549.99","216519.00","100863.00","6981.00","47.00","68249.00","6820.00","169490166.46","203450566.32","60990003.00","7552301.00","114.25","69765684.00","4688680.88"
"9","2012","NYSEG","1005","992902.00","106312.00","71654.00","2828.00","28.00","60787.00","3306.00","61454637.97","31952823.42","11858534.13","1260653.24","61.89","29519954.47","939370.96"
"9","2012","OR","1006","195721.00","15242.00","18730.00","991.00","50.00","6997.00","131.00","37241493.55","6276794.04","5183899.00","628453.60","190.28","6829206.00","275915.99"
"9","2012","RG&E","1007","610516.00","67567.00","38920.00","1410.00","23.00","39907.00","2244.00","34851428.52","42452074.25","8005498.44","716839.99","57.09","33327689.02","911663.89"
"12","2012","CE","1002","2885939.00","345299.00","183613.00","3700.00","12.00","161519.00","5082.00","309501969.00","273500787.86","64532314.60","4317000.00","107.24","85329927.00","4559931.00"
"12","2012","CH","1001","225535.00","20708.00","25068.00","307.00","13.00","2873.00","1229.00","28968022.00","8925763.00","8003322.34","211027.68","128.44","4059590.36","689114.02"
"12","2012","NFG","3120","466110.00","16654.00","13856.00","186.00","3.00","12572.00","1459.00","42765931.95","7849781.15","4018584.91","94023.31","91.75","6167056.83","-616991.17"
"12","2012","NGrid-LI","1003","516849.00","78293.00","0.00","0.00","0.00","16865.00","1149.00","52855605.00","28798387.00","0.00","0.00","102.27","13418305.00","664582.00"
"12","2012","NGrid-NY","3010","924820.00","171811.00","22697.00","9.00","0.097316234510499300","17196.00","4608.00","93441979.67","54204502.00","19568777.00","915.00","101.04","15740389.00","483887.07"
"12","2012","NGrid-Upstate","1004","1442251.06","226902.00","87898.00","365.00","2.00","60672.00","6227.00","201353721.30","201091615.18","45894090.00","681829.00","139.61","62255400.00","3747227.88"
"12","2012","NYSEG","1005","992878.00","107855.00","75740.00","623.00","6.00","61759.00","3336.00","79288083.31","31096160.15","13024455.35","284319.39","79.86","29212754.29","925614.07"
"12","2012","OR","1006","195732.00","17130.00","16453.00","0.00","0.00","6421.00","48.00","47462479.00","6994806.00","4600919.00","0.00","242.49","6264006.00","188141.00"
"12","2012","RG&E","1007","611836.00","66418.00","40760.00","420.00","6.00","38672.00","2362.00","50151583.06","39185332.36","8694084.50","296482.03","81.97","31862062.82","875689.64"
"3","2013","CE","1002","2891483.00","310255.00","217244.00","7730.00","26.00","175475.00","3564.00","333409060.64","264399919.68","89507644.80","8792000.00","115.31","97842469.49","3611860.06"
"3","2013","CH","1001","222552.00","18748.00","26644.00","554.00","24.00","3294.00","806.00","36386935.00","8664670.00","10366725.00","470803.65","163.50","4930055.47","188056.95"
"3","2013","NFG","3120","468555.00","17442.00","17035.00","1.00","0.021342211693397800","14432.00","1508.00","50165597.79","9459633.08","5963143.48","0.00","107.06","6892032.84","-91849.15"
"3","2013","NGrid-LI","1003","516520.00","65819.00","1529.00","76.00","1.00","13047.00","934.00","84920693.00","29793839.00","1249040.00","103825.00","164.41","12154411.00","446114.00"
"3","2013","NGrid-NY","3010","927834.00","133474.00","67990.00","1866.00","20.00","23680.00","3284.00","121736550.52","55951165.00","39389669.00","574121.00","131.21","19375978.00","331536.93"
"3","2013","NGrid-Upstate","1004","1457814.37","201728.00","98202.00","965.00","6.00","60500.00","6220.00","203065463.30","199746326.67","57574170.00","1615842.00","139.29","62172033.00","2973612.39"
"3","2013","NYSEG","1005","992061.00","114408.00","74877.00","425.00","4.00","67354.00","2310.00","82821518.17","29329135.51","16478291.34","207364.43","83.48","32607562.75","331574.60"
"3","2013","OR","1006","196083.00","17021.00","16228.00","598.00","30.00","7154.00","65.00","51354513.24","7442413.90","5685608.00","538439.75","261.90","7153948.00","122262.48"
"3","2013","RG&E","1007","612468.00","66835.00","44472.00","492.00","8.00","42759.00","1733.00","54863054.25","38071128.13","12064098.01","431030.95","89.58","35522813.76","172183.25"
"6","2013","CE","1002","2891905.00","297959.00","218065.00","7728.00","26.00","162779.00","4308.00","323508659.02","242735179.16","89232469.03","10350000.00","111.87","94713301.00","4651794.33"
"6","2013","CH","1001","221478.00","21433.00","26190.00","1296.00","58.00","4729.00","837.00","23842446.00","10575019.00","9423094.00","1225797.67","107.65","6863680.39","310041.43"
"6","2013","NFG","3120","467146.00","22964.00","19371.00","3547.00","75.00","19827.00","2365.00","21987279.33","9941413.67","5923660.42","1612257.37","47.07","8181217.40","1391383.57"
"6","2013","NGrid-LI","1003","518443.00","69631.00","1832.00","1187.00","22.00","23897.00","882.00","29008262.00","33462567.00","1455516.00","1509180.00","55.95","20192200.00","488063.00"
"6","2013","NGrid-NY","3010","922690.00","154076.00","61323.00","3190.00","34.00","30202.00","4409.00","48890616.04","62526067.00","35067998.00","2482444.00","52.99","23869895.00","924615.29"
"6","2013","NGrid-Upstate","1004","1487538.69","228543.00","95481.00","6729.00","45.00","70713.00","6262.00","155246737.06","229182819.00","55538882.00","9197088.00","104.36","71264201.00","5623176.93"
"6","2013","NYSEG","1005","993182.00","116652.00","70886.00","3236.00","32.00","71496.00","3042.00","61920434.00","35600896.56","13245096.84","1807847.61","62.35","34348612.18","1331703.89"
"6","2013","OR","1006","196077.00","17429.00","15164.00","1237.00","63.00","8189.00","158.00","33816815.93","7951904.43","4033991.00","894895.53","172.47","8103243.00","294471.65"
"6","2013","RG&E","1007","612317.00","71641.00","40345.00","1174.00","19.00","44874.00","2075.00","36201809.00","43674533.18","10280421.57","906624.75","59.12","35976711.57","1359833.87"
"9","2013","CE","1002","2892258.00","271975.00","264539.00","8321.00","28.00","168071.00","6778.00","374301308.96","250069724.92","116571855.78","11879000.00","129.41","95647923.37","5975577.47"
"9","2013","CH","1001","218307.00","20241.00","26316.00","1404.00","64.00","5641.00","831.00","30557342.00","9491817.00","9819530.00","1080505.07","139.97","8096176.18","428224.35"
"9","2013","NFG","3120","463858.00","24273.00","15136.00","2139.00","46.00","19161.00","1660.00","16148272.69","8845611.15","4377650.27","701881.86","34.81","7468129.38","833334.14"
"9","2013","NGrid-LI","1003","518562.00","68472.00","2358.00","1233.00","23.00","23603.00","1203.00","22883624.00","31745923.00","1414769.00","1641453.00","44.13","19178005.00","818736.00"
"9","2013","NGrid-NY","3010","923867.00","159171.00","56254.00","3717.00","40.00","30048.00","4217.00","37932210.13","55599392.00","29244533.00","2427728.00","41.06","21892082.00","1262285.16"
"9","2013","NGrid-Upstate","1004","1492899.89","223071.00","99064.00","6741.00","45.00","68399.00","5947.00","151955973.75","217779502.00","56272393.00","8022942.00","101.79","69251379.00","4432922.39"
"9","2013","NYSEG","1005","993035.00","111711.00","81929.00","2961.00","29.00","72163.00","3552.00","63969340.41","35442201.92","14865647.05","1333164.23","64.42","33600279.15","1386108.37"
"9","2013","OR","1006","196121.00","16977.00","16834.00","725.00","36.00","7738.00","150.00","39136109.42","6934914.00","4866277.00","506438.57","199.55","7509496.00","276829.00"
"9","2013","RG&E","1007","613139.00","71720.00","43491.00","875.00","14.00","44974.00","3108.00","35954593.91","44206269.43","10405429.02","622245.16","58.64","35539042.03","1419814.27"
"12","2013","CE","1002","2899188.00","319260.00","231177.00","2749.00","9.00","175475.00","7089.00","365778230.54","260113966.36","95041954.46","3257000.00","126.17","93187340.00","5123094.56"
"12","2013","CH","1001","219775.00","20484.00","25346.00","247.00","11.00","5685.00","1016.00","29889526.00","9316012.00","8634512.42","237046.70","136.00","7949222.37","713672.09"
"12","2013","NFG","3120","469401.00","19531.00","16063.00","223.00","4.00","14696.00","1192.00","55042644.71","8702170.54","4782428.98","68500.78","117.26","6714194.88","-665794.64"
"12","2013","NGrid-LI","1003","489975.00","57240.00","9687.00","0.00","0.00","16989.00","159.00","56906953.41","30888346.00","6182798.00","0.00","116.14","8784532.00","-12727.47"
"12","2013","NGrid-NY","3010","921164.00","150870.00","62746.00","1672.00","18.00","24914.00","5074.00","103323587.07","50725825.00","31438882.00","511031.00","112.17","18242986.00","1400272.15"
"12","2013","NGrid-Upstate","1004","1470135.98","229976.00","102031.00","135.00","0.9182824001946200","56605.00","7366.00","226208462.13","215621938.00","52246168.00","168536.00","153.87","61544906.00","6258551.02"
"12","2013","NYSEG","1005","994188.00","108714.00","85395.00","258.00","2.00","71892.00","4130.00","82459821.84","34612363.88","15165894.01","93415.90","82.94","32941182.29","1462698.57"
"12","2013","OR","1006","196685.00","16075.00","17434.00","251.00","12.00","6987.00","93.00","50000993.63","6549220.47","4719662.00","213968.00","254.22","6759032.00","222173.92"
"12","2013","RG&E","1007","614723.00","68811.00","47391.00","136.00","2.00","45152.00","2856.00","54540972.23","42671344.88","11197711.94","85898.57","88.72","34669649.54","1336133.88"
"3","2014","CE","1002","2905529.00","299761.00","231474.00","7067.00","24.00","159956.00","6294.00","399395024.02","274197645.55","105151415.25","9910000.00","137.46","91013899.20","3477871.43"
"3","2014","CH","1001","257296.00","20137.00","26318.00","507.00","19.00","4940.00","922.00","55050512.00","9899096.00","13833737.22","481759.40","213.96","7927965.17","450433.52"
"3","2014","NFG","3120","473111.00","22330.00","20462.00","3.00","0.063410066559433200","19028.00","1237.00","70048450.76","13200415.60","8570125.06","1807.42","148.06","9901669.67","-78422.99"
"3","2014","NGrid-LI","1003","481932.00","53542.00","22336.00","325.00","6.00","8707.00","5333.00","92515157.37","35774081.00","11402648.00","351771.00","191.97","6655725.00","5690004.48"
"3","2014","NGrid-NY","3010","929155.00","136470.00","65824.00","1765.00","18.00","25218.00","3999.00","141032387.40","55927136.00","44296528.00","686985.00","151.79","19452365.00","524284.47"
"3","2014","NGrid-Upstate","1004","1481663.70","205183.00","93266.00","577.00","3.00","56879.00","6551.00","315891734.21","217738648.00","54352554.00","1182675.00","213.20","60276255.00","5530341.53"
"3","2014","NYSEG","1005","995062.00","110046.00","83678.00","518.00","5.00","73473.00","2416.00","103078388.84","33679911.83","21103517.03","246764.76","103.59","35354519.70","193636.98"
"3","2014","OR","1006","196656.00","18499.00","16419.00","596.00","30.00","7309.00","40.00","65133091.74","8694177.25","6384874.00","675137.02","331.20","7488435.00","284161.93"
"3","2014","PSEG","7497ps","1035469.00","133606.00","5939.00","552.00","5.00","59411.00","2568.00","161321103.00","91420612.00","4894834.00","1408209.00","155.80","65564316.00","2500262.00"
"3","2014","RG&E","1007","615025.00","68473.00","49733.00","335.00","5.00","47443.00","1797.00","62682930.26","41424504.03","16726151.35","293351.64","101.92","37515008.39","122661.70"
