"event_type","organization_name","facility_name","direction","city","county","state","create_time","close_time","event_description","responding_organization_id","latitude","longitude"
"show","Madison Square Garden","Radio City Music Hall",,"New York","New York","NY","2020-03-03T15:14:32.000","2020-03-17T11:08:12.000","Show at Radio City Music Hall in Manhattan (New York) Gabriel Iglesias Beyond The Fluffy Tour, Thursday March 26th, 2020, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759956","-73.980458"
"concert","Madison Square Garden","Radio City Music Hall",,"New York","New York","NY","2020-03-03T15:06:14.000","2020-03-13T10:28:15.000","Concert at Radio City Music Hall in Manhattan (New York) Swan House Presents: Blood Orange with special guest Tei Shi, Friday March 20th, 2020, 08:00 PM thru 11:00 PM","Madison Square Garden","40.759956","-73.980458"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-03-03T15:03:17.000",,"Concert at Madison Square Garden the Arena (Manhattan) Harry Styles Harryween Fancy Dress Party with special guest Orville Peck, Friday October 30th, 2020 thru Saturday October 31st, 2020 Friday/ Saturday, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
"boxing","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-03-03T14:52:14.000","2020-03-17T11:06:12.000","Boxing at Madison Square Garden the Theater (Manhattan) Top Rank Boxing: Conlan Revolution, Tuesday March 17th, 2020, 04:45 PM thru 07:45 PM","Madison Square Garden","40.749996","-73.988892"
"concert","Madison Square Garden","Radio City Music Hall",,"New York","New York","NY","2020-03-03T14:50:19.000","2020-03-22T22:16:09.000","Concert at Radio City Music Hall in Manhattan (New York) Aventura: Inmortal Not currently scheduled","Madison Square Garden","40.759956","-73.980458"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-03-03T14:47:21.000","2020-03-13T10:26:15.000","Concert at Madison Square Garden the Arena (Manhattan) Billie Eilish WHERE DO WE GO? WORLD TOUR with special guest Jessie Reyez, Sunday March 15th, 2020, 07:30 PM thru 10:00 PM","Madison Square Garden","40.750127","-73.989876"
"boxing match","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-03-03T14:42:21.000","2020-03-13T10:25:13.000","Boxing match at Madison Square Garden the Theater (Manhattan) FDNY Boxing presents Battle of the Badges, Friday March 13th, 2020, 07:30 PM thru 10:30 PM","Madison Square Garden","40.749996","-73.988892"
"boxing match","Madison Square Garden","Madison Square Garden",,,"New York","NY","2020-03-03T14:40:15.000","2020-03-12T22:16:11.000","Boxing match at Madison Square Garden (New York) Smoker Talk Boxing Championship Not currently scheduled","Madison Square Garden","40.75002","-73.99219"
"show","Madison Square Garden","Radio City Music Hall",,"New York","New York","NY","2020-03-03T14:34:14.000","2020-03-13T10:24:16.000","Show at Radio City Music Hall in Manhattan (New York) Riverdance 25th Anniversary Show, Friday March 13th, 2020 thru Sunday March 15th, 2020 Sunday/ Friday/ Saturday, 02:00 PM thru 04:30 PM, Friday March 13th, 2020 thru Saturday March 14th, 2020 Friday/ Saturday, 08:00 PM thru 10:30 PM","Madison Square Garden","40.759956","-73.980458"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-03-03T14:28:26.000","2020-03-06T23:16:11.000","Concert at Madison Square Garden the Theater (Manhattan) The Millennium Tour 2020 Not currently scheduled","Madison Square Garden","40.749996","-73.988892"
"concert","Madison Square Garden","Radio City Music Hall",,"New York","New York","NY","2020-03-03T14:23:22.000","2020-03-05T23:16:11.000","Concert at Radio City Music Hall in Manhattan (New York) Dermot Kennedy Without Fear Tour Not currently scheduled","Madison Square Garden","40.759956","-73.980458"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-03-03T14:20:16.000","2020-03-13T14:46:14.000","Basketball game at Madison Square Garden the Arena (Manhattan) 2020 Big East Men's Basketball Tournament, Friday March 13th, 2020 thru Saturday March 14th, 2020 Friday/ Saturday, 06:30 PM thru 09:30 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-03-03T14:19:22.000","2020-03-10T23:16:14.000","Concert at Madison Square Garden the Arena (Manhattan) The Brothers - Celebrating 50 Years of The Allman Brothers Band Jaimoe, Warren Haynes, Derek Trucks, Oteil Burbridge, and Marc Quinones with Duane Trucks, Reese Wynans, and Chuck Leavell Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Meadowlands Complex","Meadowlands Racetrack",,,"Bergen","NJ","2020-02-29T19:16:10.000","2020-02-29T22:59:08.000","Special event, racing on Meadowlands Racetrack (East Rutherford) until 11:00 P.M.","Meadowlands Complex","40.820231","-74.071787"
"football game","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2020-02-29T17:01:34.000","2020-02-29T17:17:11.000","Football game at MetLife Stadium (East Rutherford) NY Guardians vs. LA Wildcats XFL football league Not currently scheduled","Meadowlands Complex","40.811438","-74.076776"
"special event","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2020-02-29T14:01:11.000","2020-02-29T17:00:18.000","Special event, football game on MetLife Stadium (East Rutherford) until 5:00 P.M. NY Guardians vs. LA Wildcats XFL football league","Meadowlands Complex","40.811438","-74.076776"
"special event","Meadowlands Complex","Meadowlands Racetrack",,,"Bergen","NJ","2020-02-28T19:16:17.000","2020-02-28T22:57:12.000","Special event, racing on Meadowlands Racetrack (East Rutherford) until 11:00 P.M.","Meadowlands Complex","40.820231","-74.071787"
"special event","Meadowlands Complex","Meadowlands Racetrack",,,"Bergen","NJ","2020-02-22T19:16:09.000","2020-02-22T22:58:09.000","Special event, racing on Meadowlands Racetrack (East Rutherford) until 11:00 P.M.","Meadowlands Complex","40.820231","-74.071787"
"special event","Meadowlands Complex","Meadowlands Racetrack",,,"Bergen","NJ","2020-02-21T19:16:12.000","2020-02-21T22:57:09.000","Special event, racing on Meadowlands Racetrack (East Rutherford) until 11:00 P.M.","Meadowlands Complex","40.820231","-74.071787"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-02-17T21:31:18.000","2020-02-17T21:46:13.000","Basketball game at Madison Square Garden the Arena (Manhattan) St. John's vs. Xavier Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-02-17T18:31:21.000","2020-02-17T21:27:08.000","Special event, basketball game on Madison Square Garden the Arena (Manhattan) until 9:30 P.M. St. John's vs. Xavier","Madison Square Garden","40.750127","-73.989876"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-02-17T15:01:09.000","2020-02-17T15:17:09.000","Basketball game at Madison Square Garden the Arena (Manhattan) Harlem Globetrotters Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-02-17T12:01:06.000","2020-02-17T14:58:11.000","Special event, basketball game on Madison Square Garden the Arena (Manhattan) until 3:00 P.M. Harlem Globetrotters","Madison Square Garden","40.750127","-73.989876"
"special event","Meadowlands Complex","Meadowlands Racetrack",,,"Bergen","NJ","2020-02-15T19:16:07.000","2020-02-15T22:58:08.000","Special event, racing on Meadowlands Racetrack (East Rutherford) until 11:00 P.M.","Meadowlands Complex","40.820231","-74.071787"
"special event","Meadowlands Complex","Meadowlands Racetrack",,,"Bergen","NJ","2020-02-14T19:16:09.000","2020-02-14T23:01:08.000","Special event, racing on Meadowlands Racetrack (East Rutherford) until 11:00 P.M.","Meadowlands Complex","40.820231","-74.071787"
"concert","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2020-02-14T11:06:10.000",,"Concert at MetLife Stadium (East Rutherford) Justin Bieber with guests Kehlani & Jaden Smith, Saturday September 26th, 2020, 07:00 PM thru 11:00 PM","Meadowlands Complex","40.811438","-74.076776"
"concert","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2020-02-14T11:03:09.000",,"Concert at MetLife Stadium (East Rutherford) RAMMSTEIN IN AMERIKA, Thursday September 10th, 2020, 07:00 PM thru 11:00 PM","Meadowlands Complex","40.811438","-74.076776"
"concert","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2020-02-14T11:00:14.000",,"Concert at MetLife Stadium (East Rutherford) KENNY CHESNEY CHILLAXIFICATION 2020 Florida Georgia Line, Old Dominion, Michael Franti & Spearhea, Saturday August 22nd, 2020, 05:00 PM thru 11:00 PM","Meadowlands Complex","40.811438","-74.076776"
"concert","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2020-02-14T10:53:12.000",,"Concert at MetLife Stadium (East Rutherford) Guns 'N Roses 2020 Tour, Saturday July 18th, 2020, 06:00 PM thru 11:00 PM","Meadowlands Complex","40.811438","-74.076776"
"concert","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2020-02-14T10:48:14.000",,"Concert at MetLife Stadium (East Rutherford) BTS: map of the Soul Tour, Saturday May 23rd, 2020 thru Sunday May 24th, 2020, Saturday/Sunday, 07:30 PM thru 11:00 PM","Meadowlands Complex","40.811438","-74.076776"
"football game","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2020-02-14T10:45:11.000","2020-03-13T10:07:16.000","Football game at MetLife Stadium (East Rutherford) New York Guardians vs Houston Roughnecks, Saturday March 14th, 2020, 02:00 PM thru 05:00 PM","Meadowlands Complex","40.811438","-74.076776"
"football game","Meadowlands Complex","Meadowlands Sports Complex",,,"Bergen","NJ","2020-02-14T10:42:09.000","2020-02-29T17:17:11.000","Football game at Meadowlands Sports Complex (East Rutherford) New York Guardians vs Los Angeles Wildcats Not currently scheduled","Meadowlands Complex","40.814458","-74.071969"
"football game","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2020-02-09T17:01:09.000","2020-02-09T17:18:08.000","Football game at MetLife Stadium (East Rutherford) NY Guardians vs. Tampa Bay Vipers XFL football league Not currently scheduled","Meadowlands Complex","40.811438","-74.076776"
"special event","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2020-02-09T14:01:14.000","2020-02-09T17:01:09.000","Special event, football game on MetLife Stadium (East Rutherford) until 5:00 P.M. NY Guardians vs. Tampa Bay Vipers XFL football league","Meadowlands Complex","40.811438","-74.076776"
"special event","Meadowlands Complex","Meadowlands Racetrack",,,"Bergen","NJ","2020-02-08T19:16:11.000","2020-02-08T22:59:07.000","Special event, racing on Meadowlands Racetrack (East Rutherford) until 11:00 P.M.","Meadowlands Complex","40.820231","-74.071787"
"special event","Meadowlands Complex","Meadowlands Sports Complex",,,"Bergen","NJ","2020-02-08T08:01:08.000","2020-02-08T15:58:09.000","Special event, outdoor market on Meadowlands Sports Complex (East Rutherford) until 4:00 P.M. Marketplace","Meadowlands Complex","40.814458","-74.071969"
"special event","Meadowlands Complex","Meadowlands Racetrack",,,"Bergen","NJ","2020-02-07T19:16:10.000","2020-02-07T22:58:08.000","Special event, racing on Meadowlands Racetrack (East Rutherford) until 11:00 P.M.","Meadowlands Complex","40.820231","-74.071787"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-02-02T16:14:13.000","2020-02-02T16:50:17.000","Basketball game at Madison Square Garden the Arena (Manhattan) St. John's vs. Georgetown Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-02-02T13:01:12.000","2020-02-02T16:14:13.000","Special event, basketball game on Madison Square Garden the Arena (Manhattan) until 4:00 P.M. St. John's vs. Georgetown","Madison Square Garden","40.750127","-73.989876"
"special event","Meadowlands Complex","Meadowlands Racetrack",,,"Bergen","NJ","2020-02-01T19:16:11.000","2020-02-01T22:57:11.000","Special event, racing on Meadowlands Racetrack (East Rutherford) until 11:00 P.M.","Meadowlands Complex","40.820231","-74.071787"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-29T21:31:12.000","2020-01-29T21:46:16.000","Concert at Madison Square Garden the Theater (Manhattan) District 9 Not currently scheduled","Madison Square Garden","40.749996","-73.988892"
"show","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2020-01-28T23:01:11.000","2020-01-28T23:16:13.000","Show at Radio City Music Hall (Manhattan) Dancing With The Stars Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-28T21:31:11.000","2020-01-28T21:46:11.000","Basketball game at Madison Square Garden the Arena (Manhattan) St. John's vs. Villanova Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2020-01-28T20:01:13.000","2020-01-28T22:58:11.000","Special event, show on Radio City Music Hall (Manhattan) until 11:00 P.M. Dancing With The Stars","Madison Square Garden","40.759902","-73.980393"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2020-01-25T22:31:12.000","2020-01-25T22:46:14.000","Show at The Beacon Theatre (Manhattan) Claudia Oshry Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-25T20:01:12.000","2020-01-25T22:58:11.000","Special event, concert on Madison Square Garden the Arena (Manhattan) until 11:00 P.M. Billy Joel","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2020-01-24T23:01:10.000","2020-01-24T23:18:11.000","Concert at The Beacon Theatre (Manhattan) Greensky Bluegrass Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2020-01-19T20:01:13.000","2020-01-19T23:01:18.000","Special event, show on Radio City Music Hall (Manhattan) until 11:00 P.M. Impractical Jokers","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2020-01-18T21:00:55.000","2020-01-18T22:58:25.000","Special event, concert on The Beacon Theatre (Manhattan) until 11:00 P.M. Umphrey's McGee","Madison Square Garden","40.780449","-73.981383"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-18T15:01:53.000","2020-01-18T15:16:23.000","Basketball game at Madison Square Garden the Arena (Manhattan) St. John's vs. Seton Hall Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-18T12:02:27.000","2020-01-18T14:58:20.000","Special event, basketball game on Madison Square Garden the Arena (Manhattan) until 3:00 P.M. St. John's vs. Seton Hall","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2020-01-17T21:01:23.000","2020-01-17T23:01:30.000","Special event, concert on The Beacon Theatre (Manhattan) until 11:00 P.M. Umphrey's McGee","Madison Square Garden","40.780449","-73.981383"
"outdoor market","Meadowlands Complex","Meadowlands Sports Complex",,,"Bergen","NJ","2020-01-15T11:55:54.000","2020-02-28T16:01:15.000","Outdoor market at Meadowlands Sports Complex (East Rutherford) Marketplace, Saturday February 1st, 2020 thru Friday February 28th, 2020, 08:00 AM thru 04:00 PM","Meadowlands Complex","40.814458","-74.071969"
"racing","Meadowlands Complex","Meadowlands Racetrack",,,"Bergen","NJ","2020-01-15T11:52:27.000","2020-03-27T23:48:10.000","Racing at Meadowlands Racetrack (East Rutherford), Friday March 6th, 2020 thru Saturday March 28th, 2020 Friday/ Saturday, 06:55 PM thru 11:00 PM, Friday April 3rd, 2020 thru Saturday April 25th, 2020 Friday/ Saturday, 07:15 PM thru 11:00 PM","Meadowlands Complex","40.820231","-74.071787"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2020-01-12T22:32:24.000","2020-01-12T22:46:57.000","Show at The Beacon Theatre (Manhattan) Shin Lim Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2020-01-12T19:31:19.000","2020-01-12T22:27:18.000","Special event, show on The Beacon Theatre (Manhattan) until 10:30 P.M. Shin Lim","Madison Square Garden","40.780449","-73.981383"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-12T18:31:21.000","2020-01-12T18:46:24.000","Basketball game at Madison Square Garden the Arena (Manhattan) Knicks vs. Heat Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-12T15:31:16.000","2020-01-12T18:27:16.000","Special event, basketball game on Madison Square Garden the Arena (Manhattan) until 6:30 P.M. Knicks vs. Heat","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2020-01-11T21:31:17.000","2020-01-11T22:58:19.000","Special event, show on The Beacon Theatre (Manhattan) until 11:00 P.M. Jerry Seinfeld","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-11T11:57:20.000","2020-01-11T14:57:14.000","Special event, basketball game on Madison Square Garden the Arena (Manhattan) from 12:00 P.M. until 3:00 P.M. St. John's vs. DePaul","Madison Square Garden","40.750127","-73.989876"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-10T23:01:18.000","2020-01-10T23:17:34.000","Basketball game at Madison Square Garden the Arena (Manhattan) Knicks vs. Pelicans Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2020-01-05T17:01:14.000","2020-01-05T19:02:14.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 7:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2020-01-05T14:01:15.000","2020-01-05T15:57:17.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 4:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-05T13:46:18.000","2020-01-05T16:43:25.000","Special event, rodeo on Madison Square Garden the Arena (Manhattan) until 4:45 P.M. PBR: Unleash the Beast","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2020-01-05T11:02:17.000","2020-01-05T12:58:22.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 1:00 P.M.","Madison Square Garden","40.759902","-73.980393"
