"id","author","title","description","link_png","link_other","link_pdf","month","monthid","year","post_date"
"42","Stella Wotherspoon","July 2014: Did You Feel That?","The U.S. Geological Survey has recently released new earthquake hazard maps for the nation, expanding seismic risk areas in California and along the East Coast. As in past estimates, the threat of earthquakes is highest along the West Coast, the Intermountain West -- that region between the Rocky Mountains and the Cascade Range -- and several areas in the central and eastern United States. According to the report, the 16 states with the highest risk include Alaska, Arkansas, California, Hawaii, Idaho, Illinois, Kentucky, Missouri, Montana, Nevada, Oregon, South Carolina, Tennessee, Utah, Washington and Wyoming. In California, the discovery of new faults raised hazard estimates for San Jose, Vallejo and San Diego. However, due to new understanding of earthquake fault processes, researchers downgraded threat estimates for Irvine, Santa Barbara and Oakland.","http://gis.mtc.ca.gov/home/images/motm/july2014.png",,"http://gis.mtc.ca.gov/home/images/motm/july2014.pdf","July","7","2014","2014-07-23T00:00:00.000"
"43","Stella Wotherspoon","June 2014: Top 10 Fastest Growing Cities In California","According to population estimates recently released by the California Dept. of Housing and Community Development, the San Francisco Bay Area is the fastest growing region in the state.  San Jose, followed by San Francisco and Oakland have the highest populations in the region, and three bay area cities made the top 10 ranking. In addition, our region also has 4 counties; Santa Clara (1), Alameda (2), San Francisco (5) and San Mateo (9), in the top 10 fastest growing counties.Dublin (3), Campbell(7) and Rio Vista (8) each had a significant percentage change in their population growth.  The state data reports population and housing trends for 482 California cities.  Last year, all but 43 cities saw an increase in residents, with the declines typically experienced in the state's rural areas.","http://gis.mtc.ca.gov/home/images/motm/june2014.png",,"http://gis.mtc.ca.gov/home/images/motm/june2014.pdf","June","6","2014","2014-06-25T00:00:00.000"
"12","Kearey Smith","December 2011: Bart Vision Vs. Reality","Our map of the month mixes something old with something new. We dug up a historical map showing the original plans for building and extending BART, circa 1957. Then we superimposed the actual BART system as it stands today, along with new segments that are under construction. You can see that as originally conceived the core BART system (indicated by a solid light blue line) would have extended across the Golden Gate deep into Marin County, as well as traveling down the Peninsula on the West Side of the Bay to Palo Alto. While the Marin and Palo Alto segments never happened, the rest of the BART system conforms fairly well to the original blueprint for the first-stage system.","http://gis.mtc.ca.gov/home/images/motm/motm1211.png",,"http://gis.mtc.ca.gov/home/images/motm/motm1211.pdf","December","12","2011","2011-12-21T00:00:00.000"
"13","Kearey Smith","November 2011: Travel Time And Housing Price Maps: 390 Main St.","These maps show a comparison of communities with home values between $250,000 and $750,000 that are accessible by auto and transit in a 45 minute evening commute from (to pick a random address) 390 Main Street, San Francisco. The travel time data is modeled from a 2005 transit network. The home values are as of 2000 and are expressed in year 2000 dollars. The home value estimates were created by ABAG by combining ParcelQuest real estate transaction data and real estate tax assessment data. This information can be generated for any Bay Area address using an interactive mapping tool available under Maps at onebayarea.org/maps.htm.","http://gis.mtc.ca.gov/home/images/motm/motm1111.png",,"http://gis.mtc.ca.gov/home/images/motm/motm1111.pdf","November","11","2011","2011-11-16T00:00:00.000"
"44","Stella Wotherspoon","May 2014: Housing Units Percent Growth In 2013","On May 1, 2014, the California Department of Finance (DOF) released city, county, and state population estimates updated through the end of year 2013, which includes detailed data on housing production for the San Francisco Bay Area. This map depGicts housing production performance in the San Francisco Bay Area in year 2013 for counties, subareas, and cities. Key conclusions from the map are summarized below:     San Jose and San Francisco are acting as regional powerhouses for infill housing in the urban core.      Exurban development is alive and well in the Bay Area, even while housing development has continued to stall in neighboring San Joaquin County.      Cities along inner East Bay BART corridors produced little-to-no housing in 2013, while the Tri-Valley and eBART corridors saw robust growth.      After San Jose and San Francisco, suburban communities like Dublin, Campbell, and Fremont were the top generators of new housing units in 2013      Based on housing production rates (% growth), the fastest-growing cities in the region were all in the eastern fringe of the region or in booming Silicon Valley.","http://gis.mtc.ca.gov/home/images/motm/may2014.png",,"http://gis.mtc.ca.gov/home/images/motm/may2014.pdf","May","5","2014","2014-05-28T00:00:00.000"
"45","Stella Wotherspoon","April 2014: Two Very Different Types Of Migrations Are Driving Growth In U.S. Cities","<p>According to figures recently released by the U.S. Census, America’s largest metro areas are currently gaining population at impressive rates. The growth in these areas is in fact driving much of the population growth across the nation. Upon closer examination of the data, this growth is the result of two very different migrations – one coming from the location choices of Americans themselves, the other shaped by where new immigrants from outside the United States are heading.
</p><p>While many metro areas are attracting a net-inflow of migrants from other parts of the country, in several of the largest metros – New York, L.A., and Miami, especially – there is actually a net outflow of Americans to the rest of the country. Immigration is driving population growth in these places. Sunbelt metros like Houston, Dallas, and Phoenix, and knowledge hubs like Austin, Seattle, San Francisco, and D.C. are gaining much more from domestic migration.</p><p>This map charts overall or net migration – a combination of domestic and international migration. Most large metros, those with at least a million residents, had more people coming in than leaving. The metros with the highest levels of population growth due to migration are a mix of knowledge-based economies and Sunbelt metros, including Houston, Dallas, Miami, D.C., San Francisco, Seattle, and Austin. Eleven large metros, nearly all in or near the Rustbelt, had a net outflow of migrants, including Chicago, Detroit, Memphis, Philadelphia, and St. Louis.</p><p>From Atlantic Cities</p>","http://gis.mtc.ca.gov/home/images/motm/motm201404.png",,"http://gis.mtc.ca.gov/home/images/motm/april2014.pdf","April","4","2014","2014-04-23T00:00:00.000"
"14","Kearey Smith","October 2011: Zero-Vehicle Households Without Access To Transit, 2010","In the nation's 100 largest metropolitan areas, about 7.5 million households do not own a vehicle and 700,000 of those zero-vehicle households also do not have access to regular public transit service. This combination places these households at a severe mobility disadvantage in obtaining access to jobs, school, and other vital destinations. The good news depicted in this map is that while the Bay Area is home to the 6th largest concentration of zero-vehicle households in the U.S., about 98% of those households in our region also are located in areas served by public transit. As the map clearly shows, the story is much different in the eastern half of the nation.","http://gis.mtc.ca.gov/home/images/motm/motm1011.png",,"http://gis.mtc.ca.gov/home/images/motm/motm1011.pdf","October","10","2011","2011-10-26T00:00:00.000"
"15","Kearey Smith","September 2011: Voting Results On Transportation Ballot Measures","This chart compares support for transportation measures among Bay Area voters with voters statewide. It confirms what many of us already suspect, namely that our region's voters are more willing to tax themselves to support transportation. The gap between the Bay Area and the state average is most noticeable with respect to rail improvements financed by general obligation bonds. The greatest gap occurred in November 2008, when 62 percent of Bay Area voters supported Proposition 1A, the high-speed rail bond, versus only 53 percent statewide. On the other hand, Bay Area voters are less supportive than the average Californian towards measures aimed at protecting local and state transportation funding from being diverted to other purposes.","http://gis.mtc.ca.gov/home/images/motm/motm911.png",,"http://gis.mtc.ca.gov/home/images/motm/motm911.pdf","September","9","2011","2011-09-26T00:00:00.000"
"17","Kearey Smith","June 2011: Express Bus Service Level On Regional Express Lanes","The map of the month shows the daily total number of express bus trips along the Bay area regional freeway corridors. The routes trip totals include operators that have service along these corridors. The maps also shows the area's existing express lane network development plan, with some high occupancy vehicle (HOV) lanes being converted to express lanes.","http://gis.mtc.ca.gov/home/images/motm/motm611.png",,"http://gis.mtc.ca.gov/home/images/motm/motm611.pdf","June","6","2011","2011-06-22T00:00:00.000"
"18","Kearey Smith","May 2011: Federal Spending Received Per Dollar Of Taxes Paid By State Fy2005","The map of the month shows how federal funding is distributed throughout the country based on the amount of taxes paid by each state. By comparing the amount of taxes paid per state to the amount of federal spending received by each state, an index was created to show which states are benefitting more from federal spending, and which states are supporting them. ""Get More States"" have a Federal Spending Received per Dollar of Taxes Paid ratio of greater than $1.00, while ""Pay More States"" have a ratio of lower than $1.00.","http://gis.mtc.ca.gov/home/images/motm/motm511.png",,"http://gis.mtc.ca.gov/home/images/motm/motm511.pdf","May","5","2011","2011-05-25T00:00:00.000"
"46","Kearey Smith","March 2014: Best Selling Car In Every State","The auto industry has become so globalized, you can find the same Ford in Detroit and in Beijing. So it's not surprising that Americans' taste in passenger vehicles has become a bit homogenized. To find how much difference there is in Americans car-buying habits, Business Insider conducted a survey using data obtained from Kelley Blue Book to find the best-selling car in each state.  Sales data was selected from January thru August 2013, and the results were surprising. Perhaps not surprisingly, the Ford F-Series family of trucks dominated the list, coming in at number one in more than 30 states. But Americans elsewhere have different tastes: California prefers the Honda Civic, while Florida and Maryland went for the Toyota Camry. Hawaii liked the Toyota Tacoma. Oklahoma bucked the geographic trend– the most popular car there is the Nissan Altima sedan.","http://gis.mtc.ca.gov/home/images/motm/motm314.png",,"http://gis.mtc.ca.gov/home/images/motm/march2014.pdf","March","3","2014","2014-03-25T00:00:00.000"
"19","Kearey Smith","March 2011: California Population Change 2000-2010","This map illustrates the percentage population change by county in the state of California between 2000 and 2010. The data is based on the recently released 2010 census data, and shows that all counties within the state registered a population increase except Plumas, Sierra and Alpine counties. Placer, Kern and Riverside counties experienced the largest population growth with more than a 25% increase over the past 10 years.","http://gis.mtc.ca.gov/home/images/motm/motm311.png",,"http://gis.mtc.ca.gov/home/images/motm/motm311.pdf","March","3","2011","2011-03-23T00:00:00.000"
"47","Kearey Smith","February 2014: Sea Level Rise Projections For California, Oregon And Washington","This map illustrates the total regional sea level projected for the years 2030, 2050, and 2100, relative to year 2000, for a transect along the west coast. The shape of the curve is dominated by the change in vertical land motion at about 40 degrees latitude from uplift in the north to subsidence in the south. The sea-level fingerprint effect reduces the projected sea levels along the entire coast and is most pronounced in Washington. Projected sea-level rise off California, Oregon, and Washington for 2030 (blue), 2050 (green), and 2100 (pink), relative to 2000, as a function of latitude. Solid lines are the projections and shaded areas are the ranges. Ranges overlap, as indicated by the brown shading (low end of 2100 range and high end of 2050 range) and blue-green shading (low end of 2050 range and high end of 2030 range). MTJ = Mendocino Triple Junction, where the San Andreas Fault meets the Cascadia Subduction Zone.","http://gis.mtc.ca.gov/home/images/motm/motm214.png",,"http://gis.mtc.ca.gov/home/images/motm/feb2014.pdf","February","2","2014","2014-02-26T00:00:00.000"
"48","Stella Wotherspoon","December 2015: Historical Fixed-Rate Market And Bata Financing","This chart compares the historical fixed rate Revenue Bond Index (RBI) to the actual results of BATA's financings since 2000. As you can see, the average RBI over that time period is a little over 5%, while BATA's actual ""all in"" blended rate is nearly 100 basis points lower at 4%. That blended rate includes fixed rate, synthetic fixed rate, and variable rate debt. Our savings in debt service costs over the life of the financings are projected to exceed $2 billion. Looked at another way, our financing strategy has avoided about a $1.50 in higher tolls on all the state-owned bridges and has produced an outstanding financial result in a truly turbulent market.","http://gis.mtc.ca.gov/home/images/motm/motm1215.png",,"http://gis.mtc.ca.gov/home/images/motm/motm1215.pdf","December","12","2015","2015-12-16T00:00:00.000"
"49","Stella Wotherspoon","November 2015: Change In Low To Moderate Income Renters By Tract, 2000-2013","This map depicts that the region added 114,317 low- and moderate-income renters between 2000 and 2013 (or 72 households per census tract on average). But the distribution of these new and existing households was not uniform across the region. Census tracts that gained low- and moderate-income renters (green and blue on the map) were largely in more suburban areas of the region. Census tracts that lost a substantial number of low- and moderate-income renters (orange to red on the map), though concentrated in more urban areas, also are spread across the region, highlighting the fact that potential displacement of lower-income renter households is not just a 3-big-cities issue. Low-income renters is defined as households earning less than 80% of the county median income, and moderate-income renters as earning less than 120% county median income.","http://gis.mtc.ca.gov/home/images/motm/motm1115.png",,"http://gis.mtc.ca.gov/home/images/motm/motm1115.pdf","November","11","2015","2015-11-18T00:00:00.000"
"50","Kearey Smith","October 2015: U.S. Vehicle Miles Traveled At All-Time High After Decline Since The ""Great Recession""","This graph shows the historical rolling 12-month total vehicle miles traveled on all roads starting in 1971. Vehicle miles traveled increased 4.2% year-over-year in July 2015, continuing an upward trajectory that started in March 2014. This ended an unprecedented five-year period of flat rolling 12-month totals following the ‘Great Recession’ of December 2007-June 2009. Cheaper gasoline prices likely account for some of the increase, with the national average per gallon declining from $3.69 in July 2014 to $2.88 in July 2015. The rebound of the national economy, increased job growth, and expanding population are additional factors.","http://gis.mtc.ca.gov/home/images/motm/motm1015.png",,"http://gis.mtc.ca.gov/home/images/motm/motm1015.pdf","October","10","2015","2015-10-28T00:00:00.000"
"51","Kearey Smith","September 2015: How So Many People In The U.S. Live In So Little Of Its Space By Ana Swanson, Washington Post Wonk Blog.","This map series highlights one of the most obvious and surprising facts about where people live in the United States. Most of the U.S. population live together in a few densely populated areas. While this is a well known fact, visual explanations of this characteristic can be quite striking. These 4 maps illustrate in different ways where we live, and how we actually inhabit so little of our country's space.Map 1 shows the coastal shoreline counties of the U.S., which are the counties that are directly adjacent to an open ocean, a major estuary, or the Great Lakes. According to 2014 Census data, 39.1 percent of the U.S. population lived in those counties, often within miles of the coast.Map 2 highlights the largest and smallest counties in the U.S. Roughly fifty percent of the U.S. population lives in the country's 144 largest counties, while the roughly other 50 percent lives in 2,998 counties. Map 3 compares America's two largest counties (Los Angeles and Downtown Chicago) with the 14 smallest states.Map 4 compares the population of these two counties with 1,437 of the country's smallest counties. Nearly 5 percent of America's population lives in the counties covering downtown L.A. and downtown Chicago, which is the same proportion as those that live in the country's 1,437 smallest counties.","http://gis.mtc.ca.gov/home/images/motm/motm0915.png",,"http://gis.mtc.ca.gov/home/images/motm/motm0915.pdf","September","9","2015","2015-09-23T00:00:00.000"
"52","Kearey Smith","July 2015: This Year Is Headed For The Hottest On Record, By A Long Shot By Tom Randall, Bloomberg Business.  June 18, 2015","According to new data released by the National Oceanic and Atmospheric Administration. This past May was the hottest May on record. In fact, the past five months were the warmest start to a year on record since 1880. It's a continuation of trends that made 2014 the most blistering year for the surface of the planet. The stifling start to 2015 may be just the beginning. Thirteen of the 14 hottest years are in the 21st century, and 2015 is on track to break the heat record again. It isn't even close. The National Weather Service predicts that a pattern of unusually warm waters in the Pacific Ocean, known as El Niño, has an 85 percent chance of persisting through the 2015-2016 winter. And this El Nino could be a big one. A strong El Niño doesn't guarantee record-breaking heat, but combined with the general trend of global warming, that possibility is looking increasingly likely. El Niño conditions transfer heat that's been building in the ocean into the atmosphere, affecting weather around the world. A protracted El Niño could bring relief to California's unprecedented drought in the form of heavy rains, but would likely add another year to the rising stack of broken temperature records.","http://gis.mtc.ca.gov/home/images/motm/motm0715.png",,"http://gis.mtc.ca.gov/home/images/motm/motm0715.pdf","July","7","2015","2015-07-22T00:00:00.000"
"53","Kearey Smith","June 2015:  Bay Area Housing Production: Forecast Vs. Observed What Year Will Your City Reach Its 2040 Housing Growth Forecast, Assuming The Annualized Housing Production Rate In 2014 Continues Unabated?","Bay Area housing production accelerated in 2014, reflecting an ongoing recovery of the region’s housing market. Yet this recovery remains uneven, according to an MTC analysis of California Department of Finance data. In order to get a sense of how actual city housing production compares to the Plan Bay Area forecasts, this map was developed to indicate the year a city would be expected to reach its 2040 housing unit projection in the Plan – assuming that the city’s 2014 housing production rate continues unabated over the coming years. Notably, the region’s two largest cities, San Jose and San Francisco, are on track to produce the level of housing envisioned in Plan Bay Area – if their relatively rapid year 2014 housing production rate continues in the years to come. The results are more mixed in the East Bay. Communities such as Dublin, Brentwood, and Antioch producing housing much faster than envisioned in the Plan; in stark contrast, inner East Bay communities like Oakland and Fremont would not meet their 2040 housing forecast until the mid-to-late-2100s at their current rate of production.","http://gis.mtc.ca.gov/home/images/motm/motm615-01.png",,"http://gis.mtc.ca.gov/home/images/motm/motm0615.pdf","June","6","2015","2015-06-24T00:00:00.000"
"54","Gilbert Frausto","May 2015:  The Best And Worst Places To Grow Up","Children who grow up in some places go on to earn much more than they would if they grew up elsewhere. Location matters enormously. If you're poor and live in the San Francisco area, it's better to be in Contra Costa County than in San Francisco County or Alameda County. Not only that, the younger you are when you move to Contra Costa, the better you will do on average. Children who move at earlier ages are less likely to become single parents, more likely to go to college and more likely to earn more. Every year a poor child spends in Contra Costa County adds about $160 to his or her annual household income at age 26, compared with a childhood spent in the average American county. Over the course of a full childhood, which is up to age 20 for the purposes of this analysis, the difference adds up to about $3,200, or 12 percent, more in average income as a young adult. These findings, particularly those that show how much each additional year matters, are from a new study by Raj Chetty and Nathaniel Hendren that has huge consequences on how we think about poverty and mobility in the United States.","http://gis.mtc.ca.gov/home/images/motm/motm0515.png",,"http://gis.mtc.ca.gov/home/images/motm/motm0515.pdf","May","5","2015","2015-05-20T00:00:00.000"
"55","Kearey Smith","April 2015: New Tomtom Data Reveals Rush Hour Trafficdoubles Journey Times For Commuters Top 25 Worst Congested Urban Areas Within The U.S.","According to a recent report released by TomTom, drivers during the rush hour commute can expect congestion levels to significantly increase their commute time. On average, drivers will spend double the time in the car for most large metropolitan areas across the world during the evening commute alone. The average commuter spent an extra 100 hours a year traveling during the evening rush hour. In Los Angeles (Ranked 1st in the U.S. and 10th Worldwide), a 30 minute commute in the evening will take 54 minutes due to congestion, an extra 92 hours annually. Commuters in the Bay Area are only slightly better off than their counter parts in LA. The measured congestion in San Francisco (Ranked 2nd in the U.S. and 26th Worldwide) is at 34%, while San Jose (Ranked 6th in the US and 51st Worldwide) is at 30%. TomTom roadway congestion is measured as an increase in overall travel times when compared to the posted speed limits on roadways. For example, a Congestion Level of 12% corresponds to 12% longer travel times. The full report and press release can be viewed here: http://www.tomtom.com/en_gb/trafficindex/#/about","http://gis.mtc.ca.gov/home/images/motm/motm0415.png",,"http://gis.mtc.ca.gov/home/images/motm/motm0415.pdf","April","4","2015","2015-04-22T00:00:00.000"
"57","Gilbert Frausto","February 2015: Access To Jobs And Opportunity","This map shows Bay Area employment centers, tracts with long-standing poverty (defined as 30% or more of population having income less than 200% of the federal poverty level in 1990, 2000, and 2010), Communities of Concern, Priority Development Areas, and Kirwan Opportunity Index Areas. The Kirwan Institute at Ohio State University has done extensive work which examines neighborhood conditions and proximity to opportunities such as high performing education or sustainable employment that have a critical impact on quality of life and self-advancement. The central premise of opportunity mapping is that residents of a metropolitan area are situated within an interconnected web of opportunities that shape their quality of life. Opportunity mapping provides an analytical framework to measure opportunity comprehensively in metropolitan regions and determine who has access to opportunity rich areas.","http://gis.mtc.ca.gov/home/images/motm/motm0215.png",,"http://gis.mtc.ca.gov/home/images/motm/motm0215.pdf","February","2","2015","2015-02-24T00:00:00.000"
"20","Kearey Smith","February 2011: Change In Transportation Mode Use 2006-2035","This month's map shows the projected change in mode share for county to county home-based work trips in the Bay Area. The data are based on 2006 as the base year, and 2035 as the projection year. Most counties in the Bay Area show an increase in transit trips, accompanied by a general decrease in the number of drive alone trips. Santa Clara county shows an increase of up to 2% in transit trips with up to a 3% decrease in the number of drive alone trips. San Francisco county shows the most improvement in both categories.","http://gis.mtc.ca.gov/home/images/motm/motm211.png",,"http://gis.mtc.ca.gov/home/images/motm/motm211.pdf","February","2","2011","2011-02-23T00:00:00.000"
"21","Kearey Smith","January 2011: California Vehicle Miles Traveled Per Capita","The map of the month shows the annual vehicle miles traveled (VMT) per capita on California's state highway system in 2008. The map shows that the Bay Area has among the lowest VMT per capita of any metropolitan area in the state.","http://gis.mtc.ca.gov/home/images/motm/motm111.png",,"http://gis.mtc.ca.gov/home/images/motm/motm111.pdf","January","1","2011","2011-01-26T00:00:00.000"
"22","Kearey Smith","December 2012: Plug-In Electric Vehicle Charging Station Accessibility","This map illustrates the most likely destination zones for workplace trips (different shades of green), areas with existing workplace EVSE (electric vehicle support equipment) are shown with red dots, and areas with employers interested in deploying workplace EVSE are shown with blue dots. Workplace destinations were assigned a weighted score representing the likelihood of a PEV driver traveling to that zone. Factors contributing to this score include the daily number of vehicle trips, availability of employer-installed privately-accessible EVSE, employers who have expressed interest in deploying workplace EVSE, and the availability of transit stations","http://gis.mtc.ca.gov/home/images/motm/motm1212.png",,"http://gis.mtc.ca.gov/home/images/motm/motm1212.pdf","December","12","2012","2012-12-19T00:00:00.000"
"24","Kearey Smith","October 2012: Driving Safety And Vmt Per Capita In The United States 1950-2012","The chart shows that although traffic accidents remain a major public safety problem the biggest killer of people ages 5 to 34 vehicle travel is far safer than it was a few decades ago, for the reasons listed.","http://gis.mtc.ca.gov/home/images/motm/motm1012.png",,"http://gis.mtc.ca.gov/home/images/motm/motm1012.pdf","October","10","2012","2012-10-26T00:00:00.000"
"28","Kearey Smith","March 2012: Housing And Transportation Costs In 2009","T he map shows the Center for Neighborhood Technology's Housing and Transportation (H+T) Affordability Index using 2009 American Community Survey Data. Compared side-by-side is the cost of housing as a percent of income (on the right) with the cost of housing and transportation as a percent of income (on the left) for an average household at the county level. The average housing cost of five Bay Area counties does not exceed 30% of average household income. When taking into consideration the added cost of transportation, however, only three Bay Area counties– Alameda, San Francisco, and Santa Clara- do not exceed the 50% threshold for combined cost.","http://gis.mtc.ca.gov/home/images/motm/motm312.png",,"http://gis.mtc.ca.gov/home/images/motm/motm412.pdf","March","3","2012","2012-03-28T00:00:00.000"
"29","Kearey Smith","February 2012: Income Thresholds For ""The 1%"" By Metropolitan Area","This map illustrates the variation by metropolitan area of income levels required to be in the top 1% of earners. While a U.S. household must earn greater than $380,000 to rank in the top 1% of all American households, a much higher income is required in most of California's coastal communities.","http://gis.mtc.ca.gov/home/images/motm/motm212.png",,"http://gis.mtc.ca.gov/home/images/motm/motm312.pdf","February","2","2012","2012-02-22T00:00:00.000"
