"dataset_link","u_id","public","derived_view","parent_uid","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner","contactemail","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","capabilities","definitionexpression","format","canscalesymbols","supportedqueryformats","maxscale","haslabels","htmlpopuptype","copyrighttext","geometrytype","hasattachments","canmodifylayer","source_department","publishing_department","allowotherstoquery","end_date","supportsstatistics","technical_contact","program","public_access_level","maxrecordcount","routing_approval","api_endpoint","defaultvisibility","id","spatial_reference_wkid","source","displayfield","start_date","supportsadvancedqueries","frequency_of_data_change","minscale","publisher","currentversion","contact_name","usestandardizedqueries","owner_uid","moderation_status","provenance"
"https://data.nola.gov/d/6fns-sifv","6fns-sifv","true","false",,"data.nola.gov","gis map","Drug Stores","Pharmacies across New Orleans derived from the Essential Services layer created from Bureau of Revenue's business database.","109","2018-01-23T23:56:00.000Z","2020-11-13T01:25:00.000Z","Public Safety and Preparedness","pharmacy,medicine,health","258","WhitneyS","",,"published",,,,,,,,,,,,,,,,,"Revenue",,,,,,,,,,"https://data.nola.gov/resource/6fns-sifv.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/eqn9-sfv5","eqn9-sfv5","true","false",,"data.nola.gov","gis map","Orleans Parish - Landmass","Loamy area of Orleans Parish (City of New Orleans).","170","2018-01-10T21:45:00.000Z","2020-11-13T01:18:00.000Z",,,"212","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/eqn9-sfv5.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/fngt-zkj9","fngt-zkj9","true","false",,"data.nola.gov","gis map","Police Zones","Zones used by the New Orleans Police department for reporting and response.","366","2017-11-29T22:21:00.000Z","2020-11-13T00:10:00.000Z",,"safety,crime,traffic","328","WhitneyS","",,"published",,,,,,,,,,,,,,,,,"Police Department (NOPD)",,,,,,,,,,"https://data.nola.gov/resource/fngt-zkj9.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/nssf-6fhk","nssf-6fhk","true","false",,"data.nola.gov","gis map","Hospitals","Points that represent significant facility locations in a community. Examples include schools, government facilities, stadiums, casinos, and fire stations. In some cases, there may be multiple FacilitySitePoints for a single FacilitySite polygon. Additional information about each Facility can be organized in to seperate tables and related to these locations using the FacilityID key. The feature classification and type schema for the facility sites grew out of work with the Department of Homeland Security's HSIP Program and has evolved to support a diverse set of facilities inventoried for a variety of uses by a local government.","213","2018-01-23T23:56:00.000Z","2020-11-13T00:10:00.000Z",,,"349","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/nssf-6fhk.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/33hn-3ar4","33hn-3ar4","true","false",,"data.nola.gov","gis map","Preservation","Architecture, Carpentry, Gas, Lighting, Interior, Design, Retail, Designers, Landscape, Architecture, Millworks, Restoration, Salvaged, Building, Construction, Gas, Electric, Woodwork, Antique, Floor, Painting, Metal, Roofing, Renovation, Slate, Masonry","121","2018-07-06T20:38:00.000Z","2020-11-13T00:06:00.000Z",,,"122","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/33hn-3ar4.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/jte7-fqsk","jte7-fqsk","true","false",,"data.nola.gov","gis map","Trash Pickup Days","City of New Orleans trash pickup schedule by areas of service.","244","2018-06-28T22:25:00.000Z","2020-11-13T00:05:00.000Z",,,"119","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/jte7-fqsk.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/2ytt-c2d9","2ytt-c2d9","true","false",,"data.nola.gov","gis map","Orleans Parish - Center of Waterway","Centerline of major waterways in Orleans Parish used for topology. Test","156","2018-01-10T21:45:00.000Z","2020-11-13T00:03:00.000Z",,,"213","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/2ytt-c2d9.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/y2pq-idt6","y2pq-idt6","true","false",,"data.nola.gov","gis map","Multiple Types Non-profits","Non-profits across New Orleans that span different sectors- some have a concentration in the arts, cultural education, or culinary education.","137","2018-01-26T02:32:00.000Z","2020-11-12T23:45:00.000Z","Arts, Culture, History","foundation,arts,culture","248","WhitneyS","","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,,,,,,,,,,,,,,"Cultural Economy",,,,,,,,,,"https://data.nola.gov/resource/y2pq-idt6.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/gvw2-nxwj","gvw2-nxwj","true","false",,"data.nola.gov","gis map","Public Libraries","Locations of New Orleans public libraries.","166","2018-01-25T21:16:00.000Z","2020-11-12T23:44:00.000Z",,"education,computer resources,equity,internet access","268","WhitneyS","",,"published",,,,,,,,,,,,,,,,,"Public Library",,,,,,,,,,"https://data.nola.gov/resource/gvw2-nxwj.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/m3gg-u447","m3gg-u447","true","false",,"data.nola.gov","gis map","Building Footprint","The shape and orientation of the ground floor of all structures in a local government. This information is typically compiled from orthoimagery or other aerial photography sources. This representation of the building footprints support the local government basemaps. It also serves as a source for public works, public safety, planning and other agencies that are responsible for the active management of site addresses, facilities, and land use information.","712","2018-01-24T00:54:00.000Z","2020-11-12T22:26:00.000Z",,,"835","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/m3gg-u447.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/8npz-j6vy","8npz-j6vy","true","false",,"data.nola.gov","gis map","Existing Bike Lanes","Completed bike lanes across the public street network of New Orleans. Updated regularly by DPW to reflect recently completed lanes. Attributed to show the type, for example a lane shared with cars or one protected from traffic.","500","2018-03-01T01:57:00.000Z","2020-11-12T22:23:00.000Z","Transportation and Infrastructure",,"274","City of New Orleans GIS Department","","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,,,,,,,,,,,,,,"Public Works (DPW)",,,,,,,,,,"https://data.nola.gov/resource/8npz-j6vy.json",,,,,,,,,,,,,,"guap-8ddq",,"official"
"https://data.nola.gov/d/q6nq-iqpm","q6nq-iqpm","true","false",,"data.nola.gov","gis map","Nursing Homes","Points that represent significant facility locations in a community. Examples include schools, government facilities, stadiums, casinos, and fire stations. In some cases, there may be multiple FacilitySitePoints for a single FacilitySite polygon. Additional information about each Facility can be organized in to seperate tables and related to these locations using the FacilityID key. The feature classification and type schema for the facility sites grew out of work with the Department of Homeland Security's HSIP Program and has evolved to support a diverse set of facilities inventoried for a variety of uses by a local government.","163","2018-03-03T03:20:00.000Z","2020-11-12T21:40:00.000Z",,,"307","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/q6nq-iqpm.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/atfa-cmev","atfa-cmev","true","false",,"data.nola.gov","gis map","Bicycle Parking Locations","The location and details of public bicycle parking in the City of New Orleans. This dataset to be verified and edited by field users. This data is subject to change and DPW does not assume any responsibility or liability for any property damage, injury, or other adverse circumstances that may arise while using this mapping data.","281","2018-07-27T16:37:00.000Z","2020-11-12T21:39:00.000Z","Transportation and Infrastructure","bikes,where y'rack,parking","170","City of New Orleans GIS Department","","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Department of Public Works",,,,,,,,,,,,,,"Public Works (DPW)",,,,,,,,,,"https://data.nola.gov/resource/atfa-cmev.json",,,,,,,,,,,,,,"guap-8ddq",,"official"
"https://data.nola.gov/d/wkqb-3sz9","wkqb-3sz9","true","false",,"data.nola.gov","gis map","Hardware Stores","Locations of Hardware Stores, which are deemed essential following hurricanes or other disaster scenarios.This dataset is fed from revenue with nightly updates.","94","2018-01-23T23:56:00.000Z","2020-11-12T18:25:00.000Z",,,"227","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/wkqb-3sz9.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/ujqw-tsvy","ujqw-tsvy","true","false",,"data.nola.gov","gis map","Gas Stations","Locations of Gas Stations, which are deemed essential following hurricanes or other disaster scenarios. This dataset is fed from the revenue department with nightly updates.","208","2018-01-23T23:56:00.000Z","2020-11-12T18:25:00.000Z",,,"519","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/ujqw-tsvy.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/w6ee-uym2","w6ee-uym2","true","false",,"data.nola.gov","gis map","Neighborhood Conservation District","The Neighborhood Conservation District Advisory Committee advises the City Council relative to applications for permits to demolish existing structures located within the Neighborhood Conservation District.

Sec. 26-3. - Neighborhood Conservation District (NCD). (a)	The NCD shall encompass the area generally bounded, on the east bank of the Mississippi River, by the Orleans/Jefferson Parish line, Metairie Road, Interstate 10, Norfolk-Southern Railroad track, Orleans Avenue, City Park Avenue, Wisner Boulevard, Interstate 610, Florida Boulevard, the Orleans/St. Bernard Parish line, and the Mississippi River; on the west bank, the NCD shall encompass the area generally bounded by Atlantic Avenue, Bodenger Boulevard, the Orleans/Jefferson Parish line, and the Mississippi River, as well as all National Register Historic Districts that are on the National Register of Historic Places, pursuant to 16 U.S.C. 470 et seq., section 26-11, and other applicable laws. Any National Register Historic Districts created after the adoption of this ordinance shall be included within the boundaries as well. In addition to the Gentilly Terrace National Register District, the area bounded by the following streets, and those properties fronting on the bounding streets, shall be deemed to be part of the NCD: beginning at Elysian Fields Avenue at Gentilly Boulevard, north along Elysian Fields Avenue to Filmore Avenue, east along Filmore Avenue to Peoples Avenue, south along Peoples Avenues to Gentilly Boulevard, and along Gentilly Boulevard back to Elysian Fields. (b)	The purpose of the NCD shall be:(1)	To attempt to preserve those buildings within the NCD having a historical or architectural value or buildings that contribute to the overall character of the neighborhood. (2)	To preserve and stabilize neighborhoods through the protection of those structures that represent the character and quality of the neighborhood or the architectural history of New Orleans. (3)	To promote redevelopment that contributes to the historic character of the ...","198","2018-01-25T21:38:00.000Z","2020-11-12T18:24:00.000Z",,,"204","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/w6ee-uym2.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/d6pp-efag","d6pp-efag","true","false",,"data.nola.gov","gis map","Local Historic Districts","Dataset representing all New Orleans Local Historic Districts, including those districts managed by the Vieux Carré Commission, the New Orleans Historic District Landmarks Commission, and the Central Business District Historic District Landmarks Commission. Local historic districts are created to regulate, preserve, and protect historic districts and landmarks within the City of New Orleans and may or may not correspond to districts listed on the National Register of Historic Places. As of 2017, there are 20 local historic districts within the City of New Orleans--15 administered by the New Orleans Historic District Landmarks Commission and four by the Central Business District Historic District Landmarks Commission.  The Vieux Carré Commission is charged with the preservation of the Vieux Carré (French Quarter).","325","2018-01-24T21:24:00.000Z","2020-11-12T18:23:00.000Z",,,"206","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/d6pp-efag.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/t5du-prgx","t5du-prgx","true","false",,"data.nola.gov","gis map","Squares","A primary division of a simultaneous conveyance and generally referred to as blocks.","138","2018-01-26T21:52:00.000Z","2020-11-12T18:21:00.000Z",,,"241","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/t5du-prgx.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/2784-ggqt","2784-ggqt","true","false",,"data.nola.gov","gis map","Brake Tag Stations","The City of New Orleans official brake tag inspections will be available at these locations.Brake tag inspection fees are as follows:- All trucks over 6,000 pounds gross vehicle weight shall pay a fee of $40.00- All trucks, 6,000 pounds gross vehicle weight or less shall pay a fee of $30.00- All other vehicles (this includes: Motorcycles and Utility Trailers) shall pay a fee of $25.00.Please call (504) 658-7186 with questions or concerns; also, if you are a business and are interested in applying for the brake tag program.The list of vehicle inspection stations is subject to change as businesses come and go from the program. Check back to find additional locations as they become available.","139","2018-04-25T22:13:00.000Z","2020-11-12T18:12:00.000Z","Transportation and Infrastructure",,"334","City of New Orleans GIS Department","","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,,,,,,,,,,,,,,"Safety and Permits",,,,,,,,,,"https://data.nola.gov/resource/2784-ggqt.json",,,,,,,,,,,,,,"guap-8ddq",,"official"
"https://data.nola.gov/d/bim7-ybvf","bim7-ybvf","true","false",,"data.nola.gov","gis map","Preservation Non-profits","Architect, Redevelopment, Friends, Conservancy, Society, Program, Center, Corporation, Save","72","2018-07-06T20:37:00.000Z","2020-11-12T17:50:00.000Z",,,"100","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/bim7-ybvf.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/awd4-9fzf","awd4-9fzf","true","false",,"data.nola.gov","gis map","Site Address Point","Site address points represent the location of site or service delivery addresses assigned by local governments.","442","2018-01-24T00:18:00.000Z","2020-11-12T17:05:00.000Z",,,"233","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/awd4-9fzf.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/92sr-5bi9","92sr-5bi9","true","false",,"data.nola.gov","gis map","Lot","A primary division of a simultaneous conveyance and generally referred to as blocks.","165","2018-01-26T21:45:00.000Z","2020-11-12T16:54:00.000Z",,,"168","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/92sr-5bi9.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/54dz-ss9h","54dz-ss9h","true","false",,"data.nola.gov","gis map","Lot","A primary division of a simultaneous conveyance and generally referred to as blocks.","135","2018-04-26T00:18:00.000Z","2020-11-12T15:03:00.000Z",,,"296","City of New Orleans GIS Department",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/54dz-ss9h.json",,,,,,,,,,,,,,"guap-8ddq",,"official"
"https://data.nola.gov/d/3wh2-z5dr","3wh2-z5dr","true","false",,"data.nola.gov","gis map","Road Centerline","Road segments representing centerlines of all roadways or carriageways in a local government. Typically, this information is compiled from orthoimagery or other aerial photography sources. This representation of the road centerlines support address geocoding and mapping. It also serves as a source for public works and other agencies that are responsible for the active management of the road network.","586","2018-01-25T22:23:00.000Z","2020-11-12T14:26:00.000Z",,,"447","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/3wh2-z5dr.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/m2yb-wudc","m2yb-wudc","true","false",,"data.nola.gov","gis map","Designation","Zoning regulates land use to promote smart growth and preserve the quality of life in communities. Permitted Use are allowed by right, subject to compliance with appropriate standards. Conditional Use require City Planning Commission review with a recommendation forwarded to the City Council for final action.","201","2018-01-26T23:20:00.000Z","2020-11-12T14:25:00.000Z",,,"172","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/m2yb-wudc.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/3wth-pn47","3wth-pn47","true","false",,"data.nola.gov","gis map","Market Value Analysis, 2018","Our Normative Assumptions when Analyzing Markets: • Public subsidy is scarce and it alone cannot create a market; • Public subsidy must be used to leverage, or clear the path for, private investment; • In distressed markets, invest into strength (e.g., major institutions, transportation hubs, environmental amenities) – “Build from Strength”; • All parts of a city are customers of the services and resources that it has to offer; • Decisions to invest and/or deploy governmental programs must be based on objectively gathered data and sound quantitative and qualitative analysis. Preparing the MVA:1. Take all of the data layers and geocode to Census block groups.2. Inspect and validate those data layers.3. Using a statistical cluster analysis, identify areas that share a common constellation of characteristics.4. Map the result.5. Visually inspect areas of the City for conformity with the statistical/spatial representation.6. Re-solve and re-inspect until we achieve an accurate representation.","418","2018-07-26T18:33:00.000Z","2020-11-12T14:25:00.000Z",,,"150","City of New Orleans GIS Department",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/3wth-pn47.json",,,,,,,,,,,,,,"guap-8ddq",,"official"
"https://data.nola.gov/d/cvzp-vik5","cvzp-vik5","true","false",,"data.nola.gov","gis map","Culinary Non-profits","Culinary, Foundation, Farm, Kitchen, Food","67","2018-07-06T20:38:00.000Z","2020-11-12T14:24:00.000Z",,,"140","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/cvzp-vik5.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/yi5p-wwpg","yi5p-wwpg","true","false",,"data.nola.gov","gis map","Zoning Overlay","Overlay zoning districts are designed to require special controls in certain areas of the City that have special characteristics or special development issues. The intent of an overlay zoning district is to provide common controls over areas that require a specific type of zoning control but are typically zoned with more than one (1) base zoning district. Unless modified by the overlay zoning district regulations, the regulations of the base zoning district apply. Whenever a lot and/or development site, as defined below, is covered by more than one overlay zoning district, the regulations of each overlay zoning district shall apply, except that where the regulations of such overlay zoning districts contain an actual, implied or apparent conflict, the more restrictive regulation shall apply unless stated otherwise.","360","2018-01-26T02:34:00.000Z","2020-11-12T14:23:00.000Z","Planning, Zoning","amendments,approval,planning","243","WhitneyS","","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,,,,,,,,,,,,,,"City Planning Commission",,,,,,,,,,"https://data.nola.gov/resource/yi5p-wwpg.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/66ys-xxcg","66ys-xxcg","true","false",,"data.nola.gov","gis map","Future Land Use","Future Land Use designation based on zoning dataset. It shows the categories of land uses desired over time, and their intensities. The map reﬂects the land uses that correspond to the long term vision, goals and policies expressed in the master plan, and it constitutes the most direct link between the Master Plan and the Comprehensive Zoning Ordinance. It is important to note, however, that the Future Land Use Map is not a zoning map and it does not govern design or function.","481","2018-01-26T23:13:00.000Z","2020-11-12T14:20:00.000Z","Planning, Zoning","flum,zoning district,master plan","244","WhitneyS","","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,,,,,,,,,,,,,,"City Planning Commission",,,,,,,,,,"https://data.nola.gov/resource/66ys-xxcg.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/q6j5-kd2f","q6j5-kd2f","true","false",,"data.nola.gov","gis map","Culinary Arts","Cultural Business, Culinary Arts, Development, Restaurant, Food, Seafood, Café, Grill, Coffee, Bakery, Deli, Cuisine, Diner, Deli, Bar, Patisserie, Snowball, Bistro","155","2018-07-06T20:39:00.000Z","2020-11-12T13:32:00.000Z",,,"160","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/q6j5-kd2f.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/c4xs-6gek","c4xs-6gek","true","false",,"data.nola.gov","gis map","Metered Parking Station Location","This dataset shows the presence of metered parking spaces. The stations are categorized by two different types, Single Space Meters (SSM) and Pay Stations (PS) for multiple spaces. Number of spaces managed by the Pay Stations is depicted in the data as well. Single space meters are indicated with a 1. All meters have a Meter ID which could be tied to tabular data which is currently in excel form. Data is updated monthly and  provided monthly by SP+.","125","2018-03-03T01:13:00.000Z","2020-11-12T11:22:00.000Z",,,"297","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/c4xs-6gek.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/h35s-tjbh","h35s-tjbh","true","false",,"data.nola.gov","gis map","Entertainment","Agent, Dance, Film, Video, Live, Music, Retail, Performance, Theater, Venue, Facility, Promoters, Reception, Hall, Recording, Studio, School, Arts","179","2018-07-06T20:38:00.000Z","2020-11-12T11:21:00.000Z",,,"173","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/h35s-tjbh.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/5jjm-ygfn","5jjm-ygfn","true","false",,"data.nola.gov","gis map","Orleans Parish - Boundary","Orleans Parish (City of New Orleans) boundary as derived from The City of New Orleans Home Rule Charter Article I. Sec. 1-103; the State of Louisiana; and, 2016 aerial imagery.","3594","2018-01-10T21:44:00.000Z","2020-11-12T10:21:00.000Z",,,"502","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/5jjm-ygfn.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
"https://data.nola.gov/d/ing2-cade","ing2-cade","true","false",,"data.nola.gov","gis map","Design","Advertising, Camera, Fashion, Graphic Design, Media, Newspaper, Periodical, Radio, TV, Printing, Public Relations, Design, Web Development","152","2018-07-06T20:39:00.000Z","2020-11-12T10:21:00.000Z",,,"188","WhitneyS",,,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.nola.gov/resource/ing2-cade.json",,,,,,,,,,,,,,"usuy-y6jj",,"official"
