"submitted_date","case_no","name","postal_code","nbr_immigrants","begin_date","end_date","job_title","dol_decision_date","certified_begin_date","certified_end_date","job_code","approval_status","wage_rate_1","rate_per_1","max_rate_1","part_time_1","prevailing_wage_1","wage_source_1","yr_source_pub_1","other_wage_source_1","wage_rate_2","rate_per_2","max_rate_2","part_time_2","prevailing_wage_2","wage_source_2","yr_source_pub_2","other_wage_source_2","location_1","location_2","location_3"
"2002-04-08T12:33:00.000","I-02098-0067493","Availability Inc.","84117","1","2002-04-08T00:00:00.000","2005-04-07T00:00:00.000","Business Management Analyst","2002-04-08T00:00:00.000","2002-04-08T00:00:00.000","2005-04-07T00:00:00.000","161","Certified","34532","Year",,"N","36338","Other","2002","Online Wage Library",,,,,,,,,"1104 Loch Lommand Way
Salt Lake City, UT 
(40.66656320900046, -111.85937519399971)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-06-21T14:41:00.000","I-02172-0148823","Salt Lake Olympic Committee","84111","1","2002-06-21T00:00:00.000","2002-09-30T00:00:00.000","Photo Editor","2002-06-21T00:00:00.000","2002-06-21T00:00:00.000","2002-09-30T00:00:00.000","141","Certified","40000","Year",,"N","29370","Other","2002","OES Wage Data",,,,,,,,,"257 East 200 South, Suite 600
Salt Lake City, UT 
(40.765047584000456, -111.88367105699967)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-07-23T17:08:00.000","I-02204-0183813","Loomis Fargo & Company","84010","1","2002-07-23T00:00:00.000","2005-07-23T00:00:00.000","General (Branch) Manager","2002-07-23T00:00:00.000","2002-07-23T00:00:00.000","2005-07-23T00:00:00.000","187","Certified","70000","Year",,"N","64584","Other","2002","OES Online Survey",,,,,,,,,"563 West 500 South Suite 340
Bountiful, UT 
(40.884219164000456, -111.8939155759997)","
Anchorage, AK 
(61.21755621000051, -149.85837785499973)",
"2002-06-17T16:12:00.000","I-02168-0142573","Pivotal Promontory Development, LLC","84098","1","2002-07-01T00:00:00.000","2005-07-01T00:00:00.000","irrigation technician","2002-06-17T00:00:00.000","2002-07-01T00:00:00.000","2005-07-01T00:00:00.000","40","Certified","8","Hour",,"N","6.82","Other","2002","ALC Database",,,,,,,,,"6531 N. Landmark Drive Suite B
Park City, UT 
(40.72520628700045, -111.54739489199972)","
Park City, UT 
(40.64314289900045, -111.49396907499971)",
"2002-04-05T10:23:00.000","I-02095-0065933","Novell, Inc.","84606","1","2002-04-05T00:00:00.000","2003-08-29T00:00:00.000","Senior Consultant","2002-04-05T00:00:00.000","2002-04-05T00:00:00.000","2003-08-29T00:00:00.000","30","Certified","76000","Year","95000","N","75608","SESA",,,,,,,,,,,"1800 South Novell Place
Provo, UT 
(40.209788656000455, -111.65572195999971)","
Chicago, IL 
(41.88425074000048, -87.63244574499964)",
"2002-09-27T16:17:00.000","I-02270-0260527","Sento Corporation","84003","1","2002-10-01T00:00:00.000","2005-10-01T00:00:00.000","Telesales Manager, Latin America","2002-09-27T00:00:00.000","2002-10-01T00:00:00.000","2005-10-01T00:00:00.000","163","Certified","50000","Year",,"N","36192","Other","2002","Online Wage Library",,,,,,,,,"800 East Utah Valley Drive
American Fork, UT 
(40.358022754000444, -111.77706035599971)","
Weston, FL 
(26.08465385900047, -80.37109932799967)",
"2002-02-28T14:18:00.000","I-02059-0032333","ServCorp Services","84057","1","2002-04-02T00:00:00.000","2005-04-01T00:00:00.000","Director of New Business Development","2002-02-28T00:00:00.000","2002-04-02T00:00:00.000","2005-04-01T00:00:00.000","187","Certified","45600","Year",,"N","46051","Other","2002","Online Wage Library",,,,,,,,,"165 North 1330 West, Suite A-1
Orem, UT 
(40.300147962000494, -111.72741588099967)","
Orem, UT 
(40.298762404000456, -111.69571854799972)",
"2002-02-03T11:00:00.000","I-02034-0010139","Nu Skin International","84601","1","2002-04-15T00:00:00.000","2005-04-14T00:00:00.000","Programmer Analyst","2002-02-03T00:00:00.000","2002-04-15T00:00:00.000","2005-04-14T00:00:00.000","30","Certified","73843","Year",,"N","69680","Other","2002","OES Wage Data",,,,,,,,,"75 West Center Street
Provo, UT 
(40.23362327600046, -111.6600500289997)","
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2002-07-03T14:11:00.000","I-02184-0162335","Eagle Eye Care, Inc.","84144","1","2002-08-16T00:00:00.000","2005-08-16T00:00:00.000","optometrist","2002-07-03T00:00:00.000","2002-08-16T00:00:00.000","2005-08-16T00:00:00.000","79","Certified","35","Hour",,"Y","33.04","Other","2002","OES",,,,,,,,,"50 South Main #154
Salt Lake City, UT 
(40.76866113900047, -111.8911770199997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-02-28T15:26:00.000","I-02059-0032539","Evans & Sutherland Computer Corporation","84108","1","2002-03-15T00:00:00.000","2005-03-14T00:00:00.000","Business Development Manager","2002-02-28T00:00:00.000","2002-03-15T00:00:00.000","2005-03-14T00:00:00.000","2","Certified","85000","Year",,"N","51459","Other","2002","OES/SOC Wage Data",,,,,,,,,"600 Komas Drive
Salt Lake City, UT 
(40.75616579600046, -111.83089770099969)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-06-10T13:12:00.000","I-02161-0134985","Iomega Corporation","84067","1","2002-10-01T00:00:00.000","2005-09-30T00:00:00.000","Software Quality Engineer","2002-06-10T00:00:00.000","2002-10-01T00:00:00.000","2005-09-30T00:00:00.000","30","Certified","65991.75","Year",,"N","55952","Other","2002","OES Wage Data",,,,,,,,,"1821 Iomega Way
Roy, UT 
(41.18920413900048, -112.0256111549997)","
Nacadoches, TX 
(31.603580298000452, -94.6556167549997)",
"2002-07-17T15:11:00.000","I-02198-0176623","FatPipe Networks","84107","1","2002-07-17T00:00:00.000","2005-07-16T00:00:00.000","computer programmer","2002-07-17T00:00:00.000","2002-07-17T00:00:00.000","2005-07-16T00:00:00.000","30","Certified","65000","Year",,"N","41974","Other","2002","OES Wage Data",,,,,,,,,"4455 South 700 East
Salt Lake City, UT 
(40.67534014000046, -111.8714142339997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-06-18T17:17:00.000","I-02169-0144375","Patricia G. wilson",,"1","2002-08-01T00:00:00.000","2003-04-30T00:00:00.000","Associate Professor","2002-06-18T00:00:00.000","2002-08-01T00:00:00.000","2003-04-30T00:00:00.000","54","Certified","42000","Year",,"N","38720","SESA",,,,,,,,,,,"Dept of SSW&A Utah State University
Logan, UT 
(41.736184412000455, -111.83484810699969)","0730 Old Main Hill
Logan, UT 
(41.736184412000455, -111.83484810699969)",
"2002-03-06T16:29:00.000","I-02065-0037785","Western Leisure, Inc.","84106","1","2002-03-11T00:00:00.000","2005-03-11T00:00:00.000","Travel Marketing Analyst","2002-03-06T00:00:00.000","2002-03-11T00:00:00.000","2005-03-11T00:00:00.000","50","Certified","14.05","Hour",,"N","13.11","Other","2002","OES Wage Data",,,,,,,,,"1172 Brickyard Road
Salt Lake City, UT 
(40.703217001000496, -111.85817278499968)","Suite 200
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-08-23T14:06:00.000","I-02235-0220289","Novell, Inc.","84606","5","2002-12-16T00:00:00.000","2005-12-15T00:00:00.000","Software Engineer","2002-08-23T00:00:00.000","2002-12-16T00:00:00.000","2005-12-15T00:00:00.000","30","Certified","44400","Year","85000","N","44400","Other","2001","William M. Mercer 2001 IT Survey",,,,,,,,,"1800 South Novell Place
Provo, UT 
(40.209788656000455, -111.65572195999971)","
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2002-04-18T14:54:00.000","I-02108-0079343","Nu Skin International","84601","1","2002-04-19T00:00:00.000","2005-03-31T00:00:00.000","Senior Scientist","2002-04-18T00:00:00.000","2002-04-19T00:00:00.000","2005-03-31T00:00:00.000","41","Certified","90000","Year",,"N","66310","Other","2002","OES Wage Data",,,,,,,,,"75 West Center Street
Provo, UT 
(40.23362327600046, -111.6600500289997)","
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2002-03-21T11:46:00.000","I-02080-0051403","University of Utah, Human Molecular Biology & Gene",,"1","2002-07-01T00:00:00.000","2005-06-30T00:00:00.000","Research Associate","2002-03-21T00:00:00.000","2002-07-01T00:00:00.000","2005-06-30T00:00:00.000","99","Certified","25376","Year","36000","N","25376","SESA",,,,,,,,,,,"15 North 2030 East, Bldg. 533, Room 4220
Salt Lake City, UT 
(40.769519071000445, -111.83317666399967)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-05-20T18:13:00.000","I-02140-0113311","Optima Powerware, Inc.","84121","1","2002-06-10T00:00:00.000","2005-06-09T00:00:00.000","Business Operations Specialist","2002-05-20T00:00:00.000","2002-06-10T00:00:00.000","2005-06-09T00:00:00.000","163","Certified","26200","Year",,"N","26042","Other","2002","OES Wage Data",,,,,,,,,"1954 E. 7000 South
Salt Lake City, UT 
(40.62432824600046, -111.83557804699967)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-09-30T11:10:00.000","I-02273-0261367","Center City School","84116","1","2002-10-29T00:00:00.000","2005-10-29T00:00:00.000","Secondary School Teacher","2002-09-30T00:00:00.000","2002-10-29T00:00:00.000","2005-10-29T00:00:00.000","91","Certified","34865","Year","34865","N","32650","Other","2002","oes wage data",,,,,,,,,"55 North Redwood Road, Suite A
Salt Lake City, UT 
(40.77068915500047, -111.9392963089997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-09-20T19:14:00.000","I-02263-0252029","THE YARROW HOTEL & CONFERENCE CENTER","84060","1","2002-10-01T00:00:00.000","2005-10-01T00:00:00.000","Guess Services Department Manager","2002-09-20T00:00:00.000","2002-10-01T00:00:00.000","2005-10-01T00:00:00.000","189","Certified","22880","Year",,"N","21902","Other","2002","OES/SOC",,,,,,,,,"1800 Park Avenue
Park City, UT 
(40.65967256400046, -111.50865863499968)","
Park City, UT 
(40.64314289900045, -111.49396907499971)",
"2002-03-27T14:15:00.000","I-02086-0057013","Utah Division of Wildlife Resources",,"1","2002-03-27T00:00:00.000","2004-03-27T00:00:00.000","Wildlife Technician I","2002-03-27T00:00:00.000","2002-03-27T00:00:00.000","2004-03-27T00:00:00.000","41","Certified","9.43","Hour",,"N","9.43","SESA",,,,,,,,,,,"1594 W. North Temple, Suite 2110
Salt Lake City, UT 
(40.77165824600047, -111.93640828599968)","Box 146301
Logan, UT 
(41.736184412000455, -111.83484810699969)",
"2002-03-19T19:38:00.000","I-02078-0049725","Evans & Sutherland Computer Corporation","84108","1","2002-06-15T00:00:00.000","2005-06-14T00:00:00.000","Mechanical Engineer","2002-03-19T00:00:00.000","2002-06-15T00:00:00.000","2005-06-14T00:00:00.000","7","Certified","55000","Year",,"N","39624","Other","2002","OES/SOC Wage Data",,,,,,,,,"600 Komas Drive
Salt Lake City, UT 
(40.75616579600046, -111.83089770099969)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-05-14T19:01:00.000","I-02134-0106761","Del Sol, L.C.","84070","1","2002-06-23T00:00:00.000","2005-06-22T00:00:00.000","Graphic Designer/Illustrator","2002-05-14T00:00:00.000","2002-06-23T00:00:00.000","2005-06-22T00:00:00.000","141","Certified","33000","Year",,"N","23400","Other","2001","Online Wage Library",,,,,,,,,"8510 South Sandy Parkway
Sandy, UT 
(40.575881696000465, -111.90551786199967)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-04-09T19:22:00.000","I-02099-0069869","Liquid Air, Inc.","84403","1","2002-05-01T00:00:00.000","2005-05-01T00:00:00.000","Financial/Budget Analyst","2002-04-09T00:00:00.000","2002-05-01T00:00:00.000","2005-05-01T00:00:00.000","161","Certified","18.260000000000002","Hour",,"N","19.22","Other","2002","ERI Survey",,,,,,,,,"5926 S. Fashion Pointe Drive
Ogden, UT 
(41.154882958000485, -111.9379101129997)","
Ogden, UT 
(41.222362586000486, -111.97047620299969)",
"2002-08-17T14:30:00.000","I-02229-0212919","Univ. of Utah, Dept. of Materials Science & Eng.","84112","1","2002-09-01T00:00:00.000","2005-09-01T00:00:00.000","postdoctoral research associate","2002-08-17T00:00:00.000","2002-09-01T00:00:00.000","2005-09-01T00:00:00.000","11","Certified","33000","Year","33000","N","23192","Other","2002","oes wage data",,,,,,,,,"122 S. Central Campus Drive, Room 304
Salt Lake City, UT 
(40.76756488700045, -111.84442561099968)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-02-26T19:35:00.000","I-02057-0030273","Tomax Corporation","84101","1","2002-03-02T00:00:00.000","2005-03-01T00:00:00.000","Programmer Analyst","2002-02-26T00:00:00.000","2002-03-02T00:00:00.000","2005-03-01T00:00:00.000","30","Certified","70000","Year",,"N","68494","Other","2002","OES Wage Data",,,,,,,,,"224 South 200 West
Salt Lake City, UT 
(40.76424098600046, -111.8968773579997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-03-05T10:15:00.000","I-02064-0035711","Innovantage, A Division of CDI Corporation",,"10","2002-03-07T00:00:00.000","2005-03-06T00:00:00.000","Server Analyst","2002-03-05T00:00:00.000","2002-03-07T00:00:00.000","2005-03-06T00:00:00.000","30","Certified","45074","Year",,"N","45074","Other","2002","Occupational Employment Stats",,,,,,,,,"36 S. State Street
Salt Lake City, UT 
(40.76837076400045, -111.8882870969997)","Suite 970
Palo Alto, CA 
(37.44466366100045, -122.16078746399972)",
"2002-09-26T20:16:00.000","I-02269-0259351","Carter Distributing, Inc.","84119","1","2002-09-27T00:00:00.000","2005-09-27T00:00:00.000","Accountant","2002-09-26T00:00:00.000","2002-09-27T00:00:00.000","2005-09-27T00:00:00.000","160","Certified","13.53","Hour",,"Y","13.53","Other","2002","OES wage survey",,,,,,,,,"2839 South 1030 West
Salt Lake City, UT 
(40.71093080100047, -111.92168804399967)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-07-15T13:57:00.000","I-02196-0172829","Desert Academy, Inc.","84123","1","2002-08-01T00:00:00.000","2004-08-01T00:00:00.000","Elementary School Teacher","2002-07-15T00:00:00.000","2002-08-01T00:00:00.000","2004-08-01T00:00:00.000","92","Certified","24000","Year",,"N","24250","Other","2002","Online Wage Library",,,,,,,,,"5430 South Green Street
Salt Lake City, UT 
(40.651963699000476, -111.90283794999971)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-09-23T11:28:00.000","I-02266-0252663","F-MATIC OF AMERICA","84043","1","2002-10-14T00:00:00.000","2005-10-13T00:00:00.000","Market Research Analyst","2002-09-23T00:00:00.000","2002-10-14T00:00:00.000","2005-10-13T00:00:00.000","169","Certified","33600","Year",,"N","26166","Other","2002","OES Wage Data",,,,,,,,,"299 So. Millpond Drive
Orem, UT 
(40.298762404000456, -111.69571854799972)","
Utah, UT 
(40.11993768700046, -111.67035527199971)",
"2002-09-30T10:53:00.000","I-02273-0261339","Citadel Partners LLC","84025","1","2002-10-07T00:00:00.000","2005-10-07T00:00:00.000","Computer Security Specialist","2002-09-30T00:00:00.000","2002-10-07T00:00:00.000","2005-10-07T00:00:00.000","33","Certified","30000","Year",,"N","25522","Other","2002","OES Wage Survey",,,,,,,,,"487 Welling Way
Farmington, UT 
(41.00503331700048, -111.89833384199972)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-05-21T11:37:00.000","I-02141-0113897","Dept of Veterans Affairs SLC","84148","1","2002-09-15T00:00:00.000","2005-09-15T00:00:00.000","Physician of Primary Care","2002-05-21T00:00:00.000","2002-09-15T00:00:00.000","2005-09-15T00:00:00.000","70","Certified","117345","Year",,"N","96283","Other","2002","Online Wage Library",,,,,,,,,"600 Foothill Blvd
Salt Lake City, UT 
(40.75505123200048, -111.8337009929997)","
Pocatello, ID 
(42.87474047800049, -112.45056965199967)",
"2002-01-29T14:21:00.000","I-02029-0006565","Novell, Inc.","84606","25","2002-03-18T00:00:00.000","2005-03-17T00:00:00.000","Software Engineer","2002-01-29T00:00:00.000","2002-03-18T00:00:00.000","2005-03-17T00:00:00.000","30","Certified","44400","Year","85000","N","44400","Other","2001","William M. Mercer 2001 IT Survey",,,,,,,,,"1800 South Novell Place
Provo, UT 
(40.209788656000455, -111.65572195999971)","
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2002-09-23T10:00:00.000","I-02266-0252445","Institute of Facial and Cosmetic Surgery","84107","1","2002-10-15T00:00:00.000","2005-10-14T00:00:00.000","Research Assistant","2002-09-23T00:00:00.000","2002-10-15T00:00:00.000","2005-10-14T00:00:00.000","70","Certified","130","Hour",,"Y","33.97","Other","2002","OES SOC CODE 29-1022",,,,,,,,,"5929 Fashion Blvd.
Murray, UT 
(40.641425428000446, -111.88297578899972)","
Murray, UT 
(40.662110645000496, -111.88831687599969)",
"2002-06-11T18:14:00.000","I-02162-0137305","EXPATEXPRESS.COM, INC.","84097","1","2002-06-13T00:00:00.000","2005-06-12T00:00:00.000","JAPANESE INTERNET WEB PROGRAMMER","2002-06-11T00:00:00.000","2002-06-13T00:00:00.000","2005-06-12T00:00:00.000","39","Certified","66196","Year",,"N","69680","Other","2002","OES",,,,,,,,,"239 WEST 990 NORTH
OREM, UT 
(40.315149256000495, -111.70163117799967)","
OREM, UT 
(40.298762404000456, -111.69571854799972)",
"2002-07-01T11:12:00.000","I-02182-0158359","Univ of Utah,Nephrology Div.","84132","1","2002-08-01T00:00:00.000","2005-07-31T00:00:00.000","Research PostDoc Fellow","2002-07-01T00:00:00.000","2002-08-01T00:00:00.000","2005-07-31T00:00:00.000","41","Certified","26000","Year",,"N","24814","Other","2002","OES Wage Data",,,,,,,,,"Health Science Center
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)","University of Utah
Salt Lake City, UT 
(40.76546690700047, -111.84990772799966)",
"2002-05-03T10:55:00.000","I-02123-0094987","Four Corners Community Mental Health Center, Inc.","84501","1","2002-10-01T00:00:00.000","2005-10-01T00:00:00.000","case manager","2002-05-03T00:00:00.000","2002-10-01T00:00:00.000","2005-10-01T00:00:00.000","195","Certified","13.42","Hour",,"N","10.18","Other","2002","online wage library",,,,,,,,,"P.O. Box 867
Price, UT 
(39.601011049000476, -110.81098728399968)","
Moab, UT 
(38.57327360700049, -109.54979962399966)",
"2002-07-22T10:33:00.000","I-02203-0180969","L.C. Chinese Gourmet, Inc.","84107","1","2002-10-01T00:00:00.000","2005-10-01T00:00:00.000","Computer Programmer/Analyst","2002-07-22T00:00:00.000","2002-10-01T00:00:00.000","2005-10-01T00:00:00.000","30","Certified","19.18","Hour","19.18","N","20.18","Other","2002","oes wage data",,,,,,,,,"4425 South State Street
Murray, UT 
(40.67475382200047, -111.8882621139997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-09-11T17:26:00.000","I-02254-0240085","TURBOWAVE INC","84097","1","2002-09-11T00:00:00.000","2005-09-11T00:00:00.000","PRODUCT MARKETING MANAGER","2002-09-11T00:00:00.000","2002-09-11T00:00:00.000","2005-09-11T00:00:00.000","199","Certified","48000","Year",,"N","46051","Other","2002","OES",,,,,,,,,"700 E TECHNOLOGY AVE
OREM, UT 
(40.32481765500046, -111.67939304299966)","
OREM, UT 
(40.298762404000456, -111.69571854799972)",
"2002-08-06T17:03:00.000","I-02218-0200187","NWT Inc.","84124","1","2002-09-01T00:00:00.000","2005-09-01T00:00:00.000","Research Scientist ","2002-08-06T00:00:00.000","2002-09-01T00:00:00.000","2005-09-01T00:00:00.000","22","Certified","65000","Year",,"N","54850","SESA",,,,,,,,,,,"1141 East 3900 South
Salt Lake City,, UT 
(40.68708765200046, -111.85803048099967)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-03-21T13:07:00.000","I-02080-0051569","University of Utah, Human Molecular Biology & Gene",,"1","2002-07-01T00:00:00.000","2005-06-30T00:00:00.000","Research Associate","2002-03-21T00:00:00.000","2002-07-01T00:00:00.000","2005-06-30T00:00:00.000","90","Certified","25376","Year","36000","N","25376","SESA",,,,,,,,,,,"15 North 2030 East, Bldg. 533, Room 4220
Salt Lake City, UT 
(40.769519071000445, -111.83317666399967)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-06-05T16:10:00.000","I-02156-0130759","Novell, Inc.","84606","1","2002-06-15T00:00:00.000","2005-06-14T00:00:00.000","Technical Alliance Director","2002-06-05T00:00:00.000","2002-06-15T00:00:00.000","2005-06-14T00:00:00.000","30","Certified","90064","Year","110000","N","90064","SESA",,,,,,,,,,,"1800 South Novell Place
Provo, UT 
(40.209788656000455, -111.65572195999971)","
Cambridge, MA 
(42.366791640000486, -71.10600946299962)",
"2002-08-06T17:59:00.000","I-02218-0200333","Utah Valley Pulmonary Association","84604","1","2002-08-06T00:00:00.000","2005-08-06T00:00:00.000","Primary Care Physician","2002-08-06T00:00:00.000","2002-08-06T00:00:00.000","2005-08-06T00:00:00.000","70","Certified","150000","Year",,"N","140296","Other","2002","OES Wage Data",,,,,,,,,"1055 N. 300 W.
Provo, UT 
(40.23779338500049, -111.67696091699969)","Suite # 500
Provo, UT 
(40.233703971000466, -111.66849735299968)",
