"submitted_date","case_no","name","postal_code","nbr_immigrants","begin_date","end_date","job_title","dol_decision_date","certified_begin_date","certified_end_date","job_code","approval_status","wage_rate_1","rate_per_1","max_rate_1","part_time_1","prevailing_wage_1","wage_source_1","yr_source_pub_1","other_wage_source_1","wage_rate_2","rate_per_2","max_rate_2","part_time_2","prevailing_wage_2","wage_source_2","yr_source_pub_2","other_wage_source_2","location_1","location_2","location_3"
"2003-01-08T12:22:00.000","I-03008-0365719","U.S. Ski & Snowboard Assn.","84060","1","2003-01-20T00:00:00.000","2006-01-19T00:00:00.000","Director of Educational Services","2003-01-08T00:00:00.000","2003-01-20T00:00:00.000","2006-01-19T00:00:00.000","167","Certified","58000","Year",,"N","59675","Other","2003","OES Wage Data",,,,,,,,,"1500 Kearns Blvd.
Park City, UT 
(40.66339551900046, -111.50036658199969)","
Park City, UT 
(40.64314289900045, -111.49396907499971)",
"2003-06-12T07:51:00.000","I-03163-0573235","SBI and Company, Inc.","84121","1","2003-07-30T00:00:00.000","2005-01-26T00:00:00.000","Se. Web Designer","2003-06-12T00:00:00.000","2003-07-30T00:00:00.000","2005-01-26T00:00:00.000","141","Certified","90000","Year","115000","N","65582","Other","2003","OES",,,,,,,,,"2825 East Cottonwood Parkway
Salt Lake City, UT 
(40.63269764600045, -111.81171681899968)","Suite 480
Cambridge, MA 
(42.366791640000486, -71.10600946299962)",
"2003-01-07T12:17:00.000","I-03007-0363905","TenFold Corporation","84095","1","2003-05-31T00:00:00.000","2006-05-31T00:00:00.000","Software Developer","2003-01-07T00:00:00.000","2003-05-31T00:00:00.000","2006-05-31T00:00:00.000","30","Certified","90000","Year",,"N","61006","Other","2002","Online Wage Library",,,,,,,,,"698 West 10000 South #200
South Jordan, UT 
(40.57159441100049, -111.9114965499997)","
San Francisco, CA 
(37.777123997000444, -122.4196366869997)",
"2002-12-13T16:53:00.000","I-02347-0343823","Savage Industries, Inc.","84121","1","2003-03-02T00:00:00.000","2006-03-01T00:00:00.000","Materials Mngmnt Systems Dvlpr & Computer Progrmmr","2002-12-13T00:00:00.000","2003-03-02T00:00:00.000","2006-03-01T00:00:00.000","30","Certified","44500","Year",,"N","33862","Other","2002","OES",,,,,,,,,"6340 South 3000 East
Salt Lake City, UT 
(40.634876508000445, -111.8059017699997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2003-05-09T15:01:00.000","I-03129-0525885","Westminster College","84105","1","2003-05-31T00:00:00.000","2006-05-31T00:00:00.000","Assistant Professor","2003-05-09T00:00:00.000","2003-05-31T00:00:00.000","2006-05-31T00:00:00.000","90","Certified","42600","Year",,"N","37240","SESA",,,,,,,,,,,"1840 South 1300 East
Salt Lake City, UT 
(40.72999171400045, -111.8539364239997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2003-03-10T13:01:00.000","I-03069-0441769","ARUP Laboratories, Inc.","84108","1","2003-03-10T00:00:00.000","2006-03-10T00:00:00.000","Medical Technologist","2003-03-10T00:00:00.000","2003-03-10T00:00:00.000","2006-03-10T00:00:00.000","41","Certified","18","Hour",,"N","14.2","SESA",,,,,,,,,,,"500 Chipeta Way
Salt Lake City, UT 
(40.7573737780005, -111.8241355889997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2003-02-25T12:53:00.000","I-03056-0425099","University of Utah-Utah Museum of Natural History",,"1","2003-03-02T00:00:00.000","2006-03-01T00:00:00.000","Public Programs Coordinator","2003-02-25T00:00:00.000","2003-03-02T00:00:00.000","2006-03-01T00:00:00.000","109","Certified","13.76","Hour",,"Y","11.95","Other","2003","OES Online Wage Library",,,,,,,,,"1390 E Presidents Circle
Salt Lake City, UT 
(40.76451744600047, -111.8513527669997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2003-07-03T18:38:00.000","I-03184-0607867","Nu Skin International","84601","1","2003-10-01T00:00:00.000","2006-09-30T00:00:00.000","Microbiologist","2003-07-03T00:00:00.000","2003-10-01T00:00:00.000","2006-09-30T00:00:00.000","41","Certified","35531","Year",,"N","29723","Other","2003","OES Wage Data",,,,,,,,,"75 West Center Street
Provo, UT 
(40.23362327600046, -111.6600500289997)","
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2002-11-21T13:32:00.000","I-02325-0320693","Jerry Seiner Chevrolet, Inc","84115","1","2003-01-02T00:00:00.000","2005-12-31T00:00:00.000","Auditor","2002-11-21T00:00:00.000","2003-01-02T00:00:00.000","2005-12-31T00:00:00.000","160","Certified","35","Hour",,"Y","24.68","SESA",,,,,,,,,,,"1530 South 500 West
Salt Lake City, UT 
(40.73661042100048, -111.9054768369997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-10-10T19:07:00.000","I-02283-0276229","The Divison of Child & Family Services","84604","1","2003-01-01T00:00:00.000","2005-12-31T00:00:00.000","Social Worker","2002-10-10T00:00:00.000","2003-01-01T00:00:00.000","2005-12-31T00:00:00.000","195","Certified","30680","Year",,"N","25459","Other","2002","OES",,,,,,,,,"150 East Center
Provo, UT 
(40.233693565000465, -111.65584074299971)","5th Floor
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2003-08-11T10:11:00.000","I-03216-0651397","ML Technologies, Inc.","84041","1","2003-08-26T00:00:00.000","2006-08-25T00:00:00.000","Mechanical Engineer","2003-08-11T00:00:00.000","2003-08-26T00:00:00.000","2006-08-25T00:00:00.000","7","Certified","47944","Year",,"N","44117","Other","2003","OES",,,,,,,,,"872 E. Heritage Park Blvd., Suite 200-L
Layton, UT 
(41.08367770300049, -111.98191345099968)","
Layton, UT 
(41.06593115400045, -111.96101689399967)",
"2003-06-30T18:19:00.000","I-03181-0601249","UNIVERSITY OF UTAH",,"1","2003-08-01T00:00:00.000","2006-07-31T00:00:00.000","RESEARCH ASSISTANT","2003-06-30T00:00:00.000","2003-08-01T00:00:00.000","2006-07-31T00:00:00.000","90","Certified","26166","Year","28500","N","26166","SESA",,,,,,,,,,,"15 NORTH 2030 EAST ROOM 3160
SALT LAKE CITY, UT 
(40.769519071000445, -111.83317666399967)","
SALT LAKE CITY, UT 
(40.66726905100046, -111.92357267799969)",
"2003-01-14T13:54:00.000","I-03014-0372957","Novell, Inc.","84606","1","2003-01-15T00:00:00.000","2004-11-01T00:00:00.000","TECHNICAL SUPPORT ENGINEER","2003-01-14T00:00:00.000","2003-01-15T00:00:00.000","2004-11-01T00:00:00.000","30","Certified","50000","Year","100000","N","24669","SESA",,,,,,,,,,,"1800 South Novell Place
Provo, UT 
(40.209788656000455, -111.65572195999971)","
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2003-03-12T12:34:00.000","I-03071-0445651","Snow Canyon Clinic, Inc.","84738","1","2003-04-10T00:00:00.000","2003-06-30T00:00:00.000","physician, Oncologist","2003-03-12T00:00:00.000","2003-04-10T00:00:00.000","2003-06-30T00:00:00.000","70","Certified","120000","Year","120000","N","49005","Other","2002","Online Wage Library",,,,,,,,,"272 East Center Street S-201
Ivins, UT 
(37.16835315200046, -113.67354035899967)","
Ivins, UT 
(37.16839198100047, -113.67184777999967)",
"2003-07-15T15:09:00.000","I-03196-0622715","Riverton Music Inc.","84065","1","2003-08-11T00:00:00.000","2006-08-10T00:00:00.000","Music instructor","2003-07-15T00:00:00.000","2003-08-11T00:00:00.000","2006-08-10T00:00:00.000","152","Certified","39000","Year",,"N","35250","Other","2003","OES Wage Data",,,,,,,,,"11968 South 1700 West
Riverton, UT 
(40.49042278000047, -111.93896500999966)","
Salt Lake County, UT 
(40.66726905100046, -111.92357267799969)",
"2003-01-14T19:06:00.000","I-03014-0373845","R-Kars SLC, LLC","84601","1","2003-02-01T00:00:00.000","2006-02-01T00:00:00.000","Financial Manager","2003-01-14T00:00:00.000","2003-02-01T00:00:00.000","2006-02-01T00:00:00.000","160","Certified","40080","Year","40080","N","32760","Other","2003","oes wage data",,,,,,,,,"820 West Center Street
Provo, UT 
(40.233858342000474, -111.67328974699967)","
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2003-06-09T15:57:00.000","I-03160-0568093","Network & Communication Services","84108","1","2003-06-09T00:00:00.000","2006-06-08T00:00:00.000","Accountant","2003-06-09T00:00:00.000","2003-06-09T00:00:00.000","2006-06-08T00:00:00.000","90","Certified","31500","Year",,"N","29702","Other","2003","Occupational Employment Stats",,,,,,,,,"University of Utah
Salt Lake City, UT 
(40.76546690700047, -111.84990772799966)","606 Black Hawk Way
Salt Lake City, UT 
(40.75604240500047, -111.82766235599968)",
"2003-03-28T18:44:00.000","I-03087-0468597","University of Utah","84108","1","2003-04-06T00:00:00.000","2006-04-05T00:00:00.000","Research Assistant","2003-03-28T00:00:00.000","2003-04-06T00:00:00.000","2006-04-05T00:00:00.000","22","Certified","24.78","Hour",,"Y","24.78","SESA",,,,,,,,,,,"420 Wakara Way
Salt Lake City, UT 
(40.75928309000045, -111.82890997099969)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2002-11-22T15:54:00.000","I-02326-0322537","Weider Nutrition International, Inc.","84104","1","2002-12-31T00:00:00.000","2005-12-30T00:00:00.000","Food Scientist","2002-11-22T00:00:00.000","2002-12-31T00:00:00.000","2005-12-30T00:00:00.000","41","Certified","24.44","Hour",,"N","17.36","Other","2002","Online Wage Library",,,,,,,,,"2002 South 5070 West
Salt Lake City, UT 
(40.72788073300046, -112.01231640699967)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2003-06-25T16:04:00.000","I-03176-0594059","Novell, Inc.","84606","1","2003-10-01T00:00:00.000","2006-10-01T00:00:00.000","Software Engineer","2003-06-25T00:00:00.000","2003-10-01T00:00:00.000","2006-10-01T00:00:00.000","30","Certified","51000","Year","80000","N","25438","Other","2003","Online Wage Library",,,,,,,,,"1800 South Novell Place
Provo, UT 
(40.209788656000455, -111.65572195999971)","
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2003-07-28T16:29:00.000","I-03209-0642237","K-TEC, INC.","84058","1","2003-09-01T00:00:00.000","2005-10-01T00:00:00.000","V.P. OF IS / CHIEF PROCESS OFFICER","2003-07-28T00:00:00.000","2003-09-01T00:00:00.000","2005-10-01T00:00:00.000","183","Certified","45000","Year",,"N","38522","Other","2003","OES","45000","Year",,"N","38522","Other","2003","OES","1206 SOUTH 1680 WEST
OREM, UT 
(40.27497982300048, -111.7353170769997)","
OREM, UT 
(40.298762404000456, -111.69571854799972)","
PROVO, UT 
(40.233703971000466, -111.66849735299968)"
"2003-06-11T12:46:00.000","I-03162-0571759","Iomega Corporation","84067","1","2003-10-01T00:00:00.000","2006-09-30T00:00:00.000","Software Engineer","2003-06-11T00:00:00.000","2003-10-01T00:00:00.000","2006-09-30T00:00:00.000","30","Certified","48667.5","Year",,"N","46384","Other","2003","OES Wage Data",,,,,,,,,"1821 Iomega Way
Roy, UT 
(41.18920413900048, -112.0256111549997)","
Roy, UT 
(41.17259179100046, -112.02601726599971)",
"2002-10-14T12:39:00.000","I-02287-0278237","C7S Enterprises, LLC dba BMW of Salt Lake City","84054","1","2003-02-01T00:00:00.000","2006-02-01T00:00:00.000","Director of Marketing","2002-10-14T00:00:00.000","2003-02-01T00:00:00.000","2006-02-01T00:00:00.000","163","Certified","1625","2 weeks",,"N","1699.19","Other","2002","Online Wage Library",,,,,,,,,"215 N. Redwood Road
North Salt Lake, UT 
(40.84628806000046, -111.9299455419997)","
North Salt Lake, UT 
(40.84038155900049, -111.9109781299997)",
"2003-06-26T09:17:00.000","I-03176-0593363","Novell, Inc.","84606","1","2003-11-21T00:00:00.000","2004-11-26T00:00:00.000","Field Application Engineer","2003-06-26T00:00:00.000","2003-11-21T00:00:00.000","2004-11-26T00:00:00.000","30","Certified","87538","Year",,"N","64314","Other","2003","Online Wage Library",,,,,,,,,"1800 South Novell Place
Provo, UT 
(40.209788656000455, -111.65572195999971)","
San Jose, CA 
(37.33858362500047, -121.8855697949997)",
"2003-08-14T16:18:00.000","I-03226-0669493","Mountain States Steel","84042","1","2003-08-14T00:00:00.000","2006-08-14T00:00:00.000","Network Systems and Data Analyst","2003-08-14T00:00:00.000","2003-08-14T00:00:00.000","2006-08-14T00:00:00.000","30","Certified","34590","Year",,"N","34590","Other","2003","OES",,,,,,,,,"325 South Geneva Road
Lindon, UT 
(40.33232658500049, -111.7383856029997)","
Lindon, UT 
(40.34182057300046, -111.72014839799971)",
"2002-11-29T01:39:00.000","I-02333-0327997","JeRee Lyn Quintrequeo",,"1","2003-01-25T00:00:00.000","2006-01-24T00:00:00.000","Pre-School Educator","2002-11-29T00:00:00.000","2003-01-25T00:00:00.000","2006-01-24T00:00:00.000","92","Certified","7.5","Hour",,"N","7.39","SESA",,,,,,,,,,,"775 E. 4100 S.
Ogden, UT 
(41.25161427800049, -112.0779099189997)","
Ogden, UT 
(41.222362586000486, -111.97047620299969)",
"2003-05-15T12:56:00.000","I-03135-0534007","UNIVERSITY OF UTAH",,"1","2003-07-01T00:00:00.000","2006-06-30T00:00:00.000","ASSISTANT PROFESSOR","2003-05-15T00:00:00.000","2003-07-01T00:00:00.000","2006-06-30T00:00:00.000","90","Certified","63000","Year",,"N","41530","SESA",,,,,,,,,,,"257 SOUTH 1400 EAST
SALT LAKE CITY, UT 
(40.7613064090005, -111.85079321899968)","
SALT LAKE CITY, UT 
(40.66726905100046, -111.92357267799969)",
"2003-09-26T16:38:00.000","I-03269-0732507","Northern Utah Healthcare Corp (St. Mark's Hosp)","84124","1","2003-10-13T00:00:00.000","2006-10-12T00:00:00.000","Pharmacist","2003-09-26T00:00:00.000","2003-10-13T00:00:00.000","2006-10-12T00:00:00.000","74","Certified","44","Hour",,"N","38.83","Other","2003","OES Wage Data",,,,,,,,,"1200 East 3900 South
Salt Lake City, UT 
(40.68704076400047, -111.85675983399972)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2003-07-14T14:31:00.000","I-03195-0620259","University of Utah",,"1","2003-08-01T00:00:00.000","2006-07-31T00:00:00.000","Lecturer","2003-07-14T00:00:00.000","2003-08-01T00:00:00.000","2006-07-31T00:00:00.000","51","Certified","29910.68","Year",,"N","23880","Other","2003","OES Wage Data",,,,,,,,,"201 South President's Circle
Salt Lake City, UT 
(40.76549337300048, -111.84990080799969)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2003-06-13T17:08:00.000","I-03164-0576829","IHC Utah Valley Regional Medical Center","84605","1","2003-06-13T00:00:00.000","2006-06-12T00:00:00.000","Respiratory Therapist","2003-06-13T00:00:00.000","2003-06-13T00:00:00.000","2006-06-12T00:00:00.000","76","Certified","15.82","Hour",,"N","15.82","Other","2003","OES",,,,,,,,,"1034 North 500 West
Provo, UT 
(40.2464908070005, -111.6673946729997)","
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2003-09-30T10:21:00.000","I-03273-0736105","Novell, Inc.","84606","1","2003-10-01T00:00:00.000","2006-09-30T00:00:00.000","Software Engineer","2003-09-30T00:00:00.000","2003-10-01T00:00:00.000","2006-09-30T00:00:00.000","30","Certified","55407","Year",,"N","58323","Other","2003","Online Wage Library",,,,,,,,,"1800 South Novell Place
Provo, UT 
(40.209788656000455, -111.65572195999971)","
Boston, MA 
(42.35866324500046, -71.05673887699965)",
"2002-11-18T14:14:00.000","I-02322-0315769","PowerQuest Corporation","84097","1","2002-11-20T00:00:00.000","2005-11-20T00:00:00.000","National Account Manager","2002-11-18T00:00:00.000","2002-11-20T00:00:00.000","2005-11-20T00:00:00.000","163","Certified","100000","Year",,"N","96699","Other","2002","OES Wage Survey",,,,,,,,,"1359 North Research Way, Building K
Orem, UT 
(40.32166111000049, -111.68083857299968)","
Manhattan Beach, CA 
(33.88715048500046, -118.41083674099968)",
"2003-07-09T17:17:00.000","I-03188-0608787","Focus On Children Inc.","84339","1","2003-07-14T00:00:00.000","2006-07-14T00:00:00.000","Program Director, Eastern Europe","2003-07-09T00:00:00.000","2003-07-14T00:00:00.000","2006-07-14T00:00:00.000","119","Certified","58906","Year","108000","N","58906","Other","2003","OWL",,,,,,,,,"65 East 600 North
Wellsville, UT 
(41.650717889000475, -111.93269027699967)","
Wellsville, UT 
(41.6387419130005, -111.93340714399972)",
"2003-08-29T12:44:00.000","I-03241-0690523","Northface Management, LLC","84121","1","2003-09-10T00:00:00.000","2006-09-09T00:00:00.000","Software Engineer","2003-08-29T00:00:00.000","2003-09-10T00:00:00.000","2006-09-09T00:00:00.000","39","Certified","80000","Year",,"N","83990","Other","2003","OES",,,,,,,,,"2795 E. Cottonwood Parkway
Salt Lake, UT 
(40.63258818000048, -111.8129808709997)","
Salt Lake, UT 
(40.66726905100046, -111.92357267799969)",
"2002-12-20T11:25:00.000","I-02354-0351849","David Neurology Associates, P.C.","84041","1","2003-05-01T00:00:00.000","2006-04-30T00:00:00.000","Neurologist","2002-12-20T00:00:00.000","2003-05-01T00:00:00.000","2006-04-30T00:00:00.000","70","Certified","130099.65","Year",,"N","130099.65","SESA",,,,,,,,,,,"1492 West Antelope Drive
Layton, UT 
(41.08925469600047, -111.99347967499972)","Suite 160
Layton, UT 
(41.06593115400045, -111.96101689399967)",
"2003-09-11T17:59:00.000","I-03254-0708997","Iron Mountain Associates LLC","84060","1","2003-09-30T00:00:00.000","2003-11-24T00:00:00.000","Financial Analyst","2003-09-11T00:00:00.000","2003-09-30T00:00:00.000","2003-11-24T00:00:00.000","160","Certified","96000","Year",,"N","85613","Other","2003","Online Wage Library",,,,,,,,,"2455 White Pine Canyon Road
Park City, UT 
(40.66884818400047, -111.55672261399968)","
Park City, UT 
(40.64314289900045, -111.49396907499971)",
"2002-11-11T16:55:00.000","I-02315-0308563","NELSON LABORATORIES INC",,"1","2002-11-18T00:00:00.000","2005-11-17T00:00:00.000","Study Director","2002-11-11T00:00:00.000","2002-11-18T00:00:00.000","2005-11-17T00:00:00.000","22","Certified","30000","Year",,"N","30451","Other","2002","OES Wage Data",,,,,,,,,"6280 South Redwood Road
Salt Lake City, UT 
(40.6371800230005, -111.93885728899971)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2003-07-24T20:47:00.000","I-03205-0638745","Northface University, LLC","84121","1","2003-08-08T00:00:00.000","2006-08-07T00:00:00.000","Systems Analyst","2003-07-24T00:00:00.000","2003-08-08T00:00:00.000","2006-08-07T00:00:00.000","30","Certified","50000","Year",,"N","49357","Other","2003","Employer Conducted Survey",,,,,,,,,"2795 E. Cottonwood Parkway
Salt Lake, UT 
(40.63258818000048, -111.8129808709997)","
Salt Lake, UT 
(40.66726905100046, -111.92357267799969)",
"2003-01-02T19:14:00.000","I-03002-0360481","Eurobuilder, Inc.","84106","1","2003-01-07T00:00:00.000","2006-01-07T00:00:00.000","Hydraulic Engineer","2003-01-02T00:00:00.000","2003-01-07T00:00:00.000","2006-01-07T00:00:00.000","5","Certified","18.100000000000001","Hour","18.100000000000001","Y","19.03","Other","2002","oes wage data",,,,,,,,,"3265 S. Richard Steet, Suite 2
Salt Lake City, UT 
(40.70012802700046, -111.89301104599969)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2003-01-14T10:59:00.000","I-03014-0372533","Fehr & Peers Associates, Inc.","84107","1","2003-01-29T00:00:00.000","2006-01-28T00:00:00.000","Traffic Engineer","2003-01-14T00:00:00.000","2003-01-29T00:00:00.000","2006-01-28T00:00:00.000","5","Certified","60000","Year",,"N","40539","Other","2003","OES Wage Data",,,,,,,,,"302 West 5400 South Suite 100
Murray, UT 
(40.65416811400047, -111.8992118809997)","
Murray, UT 
(40.662110645000496, -111.88831687599969)",
"2003-08-12T16:54:00.000","I-03224-0665367","Ogden Valley Montessori School, Inc.","84310","1","2003-08-27T00:00:00.000","2005-08-26T00:00:00.000","Lead Teacher","2003-08-12T00:00:00.000","2003-08-27T00:00:00.000","2005-08-26T00:00:00.000","92","Certified","14","Hour",,"N","10.14","SESA",,,,,,,,,,,"5460E. 2200N.
Eden, UT 
(41.29794327100046, -111.81539801599968)","Suite 3
Eden, UT 
(41.29794327100046, -111.81539801599968)",
"2003-03-03T11:11:00.000","I-03062-0431989","A-Plus Financial Systems, Inc.","84107","1","2003-04-07T00:00:00.000","2006-04-06T00:00:00.000","Loan Officer","2003-03-03T00:00:00.000","2003-04-07T00:00:00.000","2006-04-06T00:00:00.000","160","Certified","27144","Year",,"N","27144","SESA",,,,,,,,,,,"515 East 4500 South Ste G-150
SLC, UT 
(40.67437917900048, -111.87654347299969)","
SLC, UT 
(40.66726905100046, -111.92357267799969)",
"2003-07-14T14:56:00.000","I-03195-0620385","University of Utah",,"1","2003-08-01T00:00:00.000","2006-08-01T00:00:00.000","Oncological Science Professor","2003-07-14T00:00:00.000","2003-08-01T00:00:00.000","2006-08-01T00:00:00.000","41","Certified","78000","Year",,"N","76990","Other","2003","OES Wage Data",,,,,,,,,"201 South President's Circle
Salt Lake City, UT 
(40.76549337300048, -111.84990080799969)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2003-06-11T11:19:00.000","I-03162-0571467","Circle Four Farms","84751","1","2003-07-01T00:00:00.000","2006-06-30T00:00:00.000","Sow Farm Leader","2003-06-11T00:00:00.000","2003-07-01T00:00:00.000","2006-06-30T00:00:00.000","40","Certified","41300","Year",,"N","39333","SESA",,,,,,,,,,,"341 South Main
Milford, UT 
(38.39458052500049, -113.01124879299971)","
Milford, UT 
(38.39668196700046, -113.01085732199971)",
"2003-07-16T17:55:00.000","I-03197-0625575","Millennium International Services","84040","1","2003-08-01T00:00:00.000","2006-08-01T00:00:00.000","Software Developer/Accounting","2003-07-16T00:00:00.000","2003-08-01T00:00:00.000","2006-08-01T00:00:00.000","30","Certified","50000","Year",,"N","36525","Other","2003","OES",,,,,,,,,"1620 East 2400 North
Layton, UT 
(41.095053029000496, -111.9353912259997)","
Layton, UT 
(41.06593115400045, -111.96101689399967)",
"2003-04-16T17:30:00.000","I-03106-0494499","Nippon Express USA, Inc.","84104","1","2003-06-01T00:00:00.000","2006-06-01T00:00:00.000","Logistics Management Analyst","2003-04-16T00:00:00.000","2003-06-01T00:00:00.000","2006-06-01T00:00:00.000","169","Certified","30964.3","Year",,"N","32594","Other","2003","OES Wage Data",,,,,,,,,"1840 South Milestone Drive Suite C
Salt Lake City, UT 
(40.73196903000047, -111.96489655399967)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
