"program","year","period","week_ending","geo_level","state_ansi","ag_district","ag_district_code","county","county_ansi","zip_code","region","watershed_code","watershed","commodity","data_item","domain","domain_category","value","cv","location_1"
"SURVEY","1991","APR",,"STATE","49",,,,,,,"0",,"BARLEY","BARLEY - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.46",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2009","WEEK #36","2009-09-06T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","54",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1979","YEAR",,"STATE","49",,,,,,,"0",,"BARLEY","BARLEY, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED","TOTAL","NOT SPECIFIED","14700",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1963","APR",,"STATE","49",,,,,,,"0",,"BARLEY","BARLEY - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.05",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1982","FIRST OF JUN",,"STATE","49",,,,,,,"0",,"CORN","CORN, GRAIN - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","559000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1999","WEEK #43","1999-10-31T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","7",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2004","WEEK #18","2004-05-02T00:00:00.000","STATE","49",,,,,,,"0",,"PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","38",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2011","WEEK #22","2011-06-05T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","3",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1995","WEEK #29","1995-07-23T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","4",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1965","FIRST OF JUN",,"STATE","49",,,,,,,"0",,"OATS","OATS, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","108000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2015","WEEK #22","2015-05-31T00:00:00.000","STATE","49",,,,,,,"0",,"CHERRIES","CHERRIES, SWEET - PROGRESS, MEASURED IN PCT FULL BLOOM","TOTAL","NOT SPECIFIED","91",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2015","WEEK #25","2015-06-21T00:00:00.000","STATE","49",,,,,,,"0",,"BARLEY","BARLEY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","0",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1972","FEB",,"STATE","49",,,,,,,"0",,"BARLEY","BARLEY - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.21",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2015","WEEK #27","2015-07-05T00:00:00.000","STATE","49",,,,,,,"0",,"WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","94",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1996","WEEK #33","1996-08-18T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","35",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2014","MARKETING YEAR",,"STATE","49",,,,,,,"0",,"APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED",,,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1996","YEAR",,"STATE","49",,,,,,,"0",,"WHEAT","WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","TOTAL","NOT SPECIFIED","27000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2015","WEEK #32","2015-08-09T00:00:00.000","STATE","49",,,,,,,"0",,"PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","7",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2014","WEEK #24","2014-06-15T00:00:00.000","STATE","49",,,,,,,"0",,"WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","83",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1971","FIRST OF SEP",,"STATE","49",,,,,,,"0",,"OATS","OATS, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","244000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2001","WEEK #31","2001-08-05T00:00:00.000","STATE","49",,,,,,,"0",,"PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","0",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1945","YEAR",,"STATE","49",,,,,,,"0",,"WHEAT","WHEAT, WINTER - ACRES PLANTED","TOTAL","NOT SPECIFIED","225000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2012","JAN",,"STATE","49",,,,,,,"0",,"BARLEY","BARLEY, FEED - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED",,,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2008","WEEK #14","2008-04-06T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1958","FIRST OF SEP",,"STATE","49",,,,,,,"0",,"RYE","RYE, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","27000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2014","WEEK #18","2014-05-04T00:00:00.000","STATE","49",,,,,,,"0",,"APRICOTS","APRICOTS - PROGRESS, MEASURED IN PCT FULL BLOOM","TOTAL","NOT SPECIFIED","61",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1999","WEEK #22","1999-06-06T00:00:00.000","STATE","49",,,,,,,"0",,"FIELDWORK","FIELDWORK - DAYS SUITABLE, MEASURED IN DAYS / WEEK","TOTAL","NOT SPECIFIED","5",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1922","MARKETING YEAR",,"STATE","49",,,,,,,"0",,"APPLES","APPLES - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.016",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2004","DEC",,"STATE","49",,,,,,,"0",,"HAY","HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","87",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1917","YEAR",,"STATE","49",,,,,,,"0",,"WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","18.5",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2015","WEEK #23","2015-06-07T00:00:00.000","STATE","49",,,,,,,"0",,"BARLEY","BARLEY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1974","FIRST OF SEP",,"STATE","49",,,,,,,"0",,"BARLEY","BARLEY, OFF FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","2642000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1995","JUN",,"STATE","49",,,,,,,"0",,"BARLEY","BARLEY - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.76",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1948","YEAR",,"STATE","49",,,,,,,"0",,"BARLEY","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","150000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1971","MARKETING YEAR",,"STATE","49",,,,,,,"0",,"POTATOES","POTATOES, FALL - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","1.96",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2015","WEEK #30","2015-07-26T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, SUBSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","2",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2014","WEEK #34","2014-08-24T00:00:00.000","STATE","49",,,,,,,"0",,"CORN","CORN - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT DENTED","TOTAL","NOT SPECIFIED","5",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2014","WEEK #42","2014-10-19T00:00:00.000","STATE","49",,,,,,,"0",,"ONIONS","ONIONS, DRY - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","83",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1905","YEAR",,"STATE","49",,,,,,,"0",,"RYE","RYE - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","14.5",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2001","WEEK #17","2001-04-29T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","13",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1979","YEAR",,"STATE","49",,,,,,,"0",,"BARLEY","BARLEY, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32.799999999999997",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1984","FEB",,"STATE","49",,,,,,,"0",,"HAY","HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","82",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2000","WEEK #20","2000-05-21T00:00:00.000","STATE","49",,,,,,,"0",,"FIELDWORK","FIELDWORK - DAYS SUITABLE, MEASURED IN DAYS / WEEK","TOTAL","NOT SPECIFIED","6",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1927","YEAR",,"STATE","49",,,,,,,"0",,"POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","14000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1996","WEEK #38","1996-09-22T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1977","FIRST OF SEP",,"STATE","49",,,,,,,"0",,"BARLEY","BARLEY, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","3713000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1989","DEC",,"STATE","49",,,,,,,"0",,"HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","73",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2015","WEEK #18","2015-05-03T00:00:00.000","STATE","49",,,,,,,"0",,"WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","19",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2000","WEEK #39","2000-10-01T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","37",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1922","YEAR",,"STATE","49",,,,,,,"0",,"WHEAT","WHEAT - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4317000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2002","WEEK #38","2002-09-22T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","35",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2009","YEAR",,"STATE","49",,,,,,,"0",,"APRICOTS","APRICOTS - ACRES BEARING","TOTAL","NOT SPECIFIED",,,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1999","YEAR",,"STATE","49",,,,,,,"0",,"CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2860000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2006","YEAR",,"STATE","49",,,,,,,"0",,"WHEAT","WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","95",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2002","WEEK #22","2002-06-02T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","36",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1991","YEAR",,"STATE","49",,,,,,,"0",,"HAY","HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","1960000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2003","WEEK #29","2003-07-20T00:00:00.000","STATE","49",,,,,,,"0",,"PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","22",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2015","WEEK #29","2015-07-19T00:00:00.000","STATE","49",,,,,,,"0",,"OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","8",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1983","MARKETING YEAR",,"STATE","49",,,,,,,"0",,"POTATOES","POTATOES, FALL - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","4.7",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1972","YEAR",,"STATE","49",,,,,,,"0",,"CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1977","FIRST OF MAR",,"STATE","49",,,,,,,"0",,"WHEAT","WHEAT, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","2006000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1993","DEC",,"STATE","49",,,,,,,"0",,"HAY","HAY - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","67",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1982","FIRST OF MAR",,"STATE","49",,,,,,,"0",,"CORN","CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","490000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1997","FEB",,"STATE","49",,,,,,,"0",,"BARLEY","BARLEY, FEED - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.59",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2009","WEEK #20","2009-05-17T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","6",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2006","WEEK #34","2006-08-27T00:00:00.000","STATE","49",,,,,,,"0",,"PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","45",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1966","MARKETING YEAR",,"STATE","49",,,,,,,"0",,"WHEAT","WHEAT, WINTER - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.65",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2007","YEAR",,"STATE","49",,,,,,,"0",,"CHERRIES","CHERRIES, TART, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",,,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1984","YEAR",,"STATE","49",,,,,,,"0",,"WHEAT","WHEAT - ACRES HARVESTED","TOTAL","NOT SPECIFIED","231000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1998","WEEK #28","1998-07-12T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","81",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1999","WEEK #29","1999-07-25T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","8",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1970","FIRST OF DEC",,"STATE","49",,,,,,,"0",,"BARLEY","BARLEY, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","3795000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1978","YEAR",,"STATE","49",,,,,,,"0",,"HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","3.18",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2015","WEEK #15","2015-04-12T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, SUBSOIL - MOISTURE, 5 YEAR AVG, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","25",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1985","YEAR",,"STATE","49",,,,,,,"0",,"BARLEY","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","172000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2007","WEEK #38","2007-09-23T00:00:00.000","STATE","49",,,,,,,"0",,"PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","12",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","2008","WEEK #38","2008-09-21T00:00:00.000","STATE","49",,,,,,,"0",,"SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","62",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1981","YEAR",,"STATE","49",,,,,,,"0",,"WHEAT","WHEAT, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / NET PLANTED ACRE","TOTAL","NOT SPECIFIED","21.3",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1981","FIRST OF MAR",,"STATE","49",,,,,,,"0",,"BARLEY","BARLEY, ON FARM - STOCKS, MEASURED IN BU","TOTAL","NOT SPECIFIED","2923000",,"
, UTAH 
(39.359772, -111.584173)"
"SURVEY","1965","MARKETING YEAR",,"STATE","49",,,,,,,"0",,"APRICOTS","APRICOTS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","123",,"
, UTAH 
(39.359772, -111.584173)"
