"area_type","area_name","year","time_period","ownership","naics_code_level","naics_code","industry_name","establishments","avg_employment","_1st_month_emp","_2nd_month_emp","_3rd_month_emp","total_wages_all_workers","avg_weekly_wages"
"California - Statewide","California","2020","Annual","Private","5","42392","Toy and Hobby Goods Merchant Wholesalers","458","4979","0","0","0","476123335","1839"
"California - Statewide","California","2020","Annual","Private","6","336413","Other Aircraft Parts and Equipment","339","26515","0","0","0","2103632611","1526"
"California - Statewide","California","2020","Annual","Private","5","42394","Jewelry Merchant Wholesalers","1349","5242","0","0","0","357914476","1313"
"California - Statewide","California","2020","Annual","Private","4","3366","Ship and Boat Building","141","8948","0","0","0","654477190","1407"
"California - Statewide","California","2020","Annual","Private","4","3336","Turbine and Power Transmission Equipment","89","6037","0","0","0","685953236","2185"
"California - Statewide","California","2020","Annual","Private","5","81393","Labor Unions & Other Labor Organizations","1067","11827","0","0","0","874727755","1422"
"California - Statewide","California","2020","Annual","Private","6","813410","Civic and Social Organizations","2473","28771","0","0","0","946582972","633"
"California - Statewide","California","2020","Annual","Private","3","444","Building Material & Garden Supply Stores","6477","128105","0","0","0","5397751483","810"
"California - Statewide","California","2020","Annual","Private","5","44411","Home Centers","725","72779","0","0","0","2537863420","671"
"California - Statewide","California","2020","Annual","Private","5","42381","Construction Equip Merchant Wholesalers","251","3186","0","0","0","300107840","1811"
"California - Statewide","California","2020","Annual","Private","5","42382","Farm & Garden Equip Merchant Wholesalers","615","6480","0","0","0","450330955","1336"
"California - Statewide","California","2020","Annual","Private","6","337214","Office Furniture, ex. Wood, Mfg","66","1644","0","0","0","104450303","1222"
"California - Statewide","California","2020","Annual","Private","6","336213","Motor Home Manufacturing","7","78","0","0","0","4117646","1012"
"California - Statewide","California","2020","Annual","Private","6","336310","Motor vehicle gasoline engine and parts mfg.","113","2066","0","0","0","142545586","1327"
"California - Statewide","California","2020","Annual","Private","6","424320","Mens/Boys Clothing Merchant Wholesalers","556","4500","0","0","0","292895752","1252"
"California - Statewide","California","2020","Annual","Private","5","44711","Gasoline Stations w/ Convenience Stores","6256","53235","0","0","0","1611717562","582"
"California - Statewide","California","2020","Annual","Private","6","423710","Hardware Merchant Wholesalers","812","11527","0","0","0","804683651","1342"
"California - Statewide","California","2020","Annual","Private","6","335931","Current-Carrying Wiring Device Mfg","89","2402","0","0","0","216281553","1731"
"California - Statewide","California","2020","Annual","Private","6","337121","Upholstered Household Furniture Mfg","148","3700","0","0","0","167224412","869"
"California - Statewide","California","2020","Annual","Private","6","339999","All Other Miscellaneous Manufacturing","503","5300","0","0","0","361487127","1312"
"California - Statewide","California","2020","Annual","Private","6","339994","Broom, Brush, and Mop Manufacturing","22","566","0","0","0","28334973","962"
"California - Statewide","California","2020","Annual","Private","6","333992","Welding and Soldering Equipment Mfg","80","1331","0","0","0","110403761","1595"
"California - Statewide","California","2020","Annual","Private","6","339113","Surgical Appliance and Supplies Mfg","369","10681","0","0","0","967544543","1742"
"California - Statewide","California","2020","Annual","Private","4","4461","Health and Personal Care Stores","12125","105572","0","0","0","5180594430","944"
"California - Statewide","California","2020","Annual","Private","6","445310","Beer, Wine, and Liquor Stores","3872","16029","0","0","0","445871900","535"
"California - Statewide","California","2020","Annual","Private","4","3379","Other Furniture Related Product Mfg","155","3911","0","0","0","194802634","958"
"California - Statewide","California","2020","Annual","Private","6","423830","Industrial Machinery Merchant Whsle","2556","24639","0","0","0","2106733199","1644"
"California - Statewide","California","2020","Annual","Private","5","44422","Nursery, Garden & Farm Supply Stores","1031","10339","0","0","0","401820245","747"
"California - Statewide","California","2020","Annual","Private","6","336411","Aircraft Manufacturing","143","24033","0","0","0","2808213326","2247"
"California - Statewide","California","2020","Annual","Private","6","337125","Household Furniture, ex. Wood or Metal","44","397","0","0","0","19558550","947"
"California - Statewide","California","2020","Annual","Private","5","42393","Recyclable Material Merchant Wholesalers","693","8502","0","0","0","527086139","1192"
"California - Statewide","California","2020","Annual","Private","5","81291","Pet Care (except Veterinary) Services","2295","12545","0","0","0","392269089","601"
"California - Statewide","California","2020","Annual","Private","4","3335","Metalworking Machinery Manufacturing","706","11413","0","0","0","738645168","1245"
"California - Statewide","California","2020","Annual","Private","6","812921","Photofinishing Laboratories, ex. 1-Hour","61","1049","0","0","0","130608197","2394"
"California - Statewide","California","2020","Annual","Private","6","812990","All Other Personal Services","2272","6307","0","0","0","341635170","1042"
"California - Statewide","California","2020","Annual","Private","6","813312","Environment & Conservation Organizations","986","9835","0","0","0","591368956","1156"
"California - Statewide","California","2020","Annual","Private","6","339116","Dental Laboratories","794","7935","0","0","0","407639261","988"
"California - Statewide","California","2020","Annual","Private","3","334","Computer and Electronic Product Mfg","4419","282461","0","0","0","60099392564","4092"
"California - Statewide","California","2020","Annual","Private","6","333244","Printing machinery and equipment mfg.","50","340","0","0","0","19020904","1077"
"California - Statewide","California","2020","Annual","Private","4","4231","Motor Vehicle/Part Merchant Wholesalers","3033","38800","0","0","0","2725662855","1351"
"California - Statewide","California","2020","Annual","Private","5","42311","Motor Vehicle Merchant Wholesalers","611","11608","0","0","0","1028529024","1704"
"California - Statewide","California","2020","Annual","Private","6","334118","Computer terminal and peripheral equip. mfg.","156","5638","0","0","0","856436264","2921"
"California - Statewide","California","2020","Annual","Private","6","445120","Convenience Stores","3117","17283","0","0","0","473105455","526"
"California - Statewide","California","2020","Annual","Private","3","424","Merchant Wholesalers, Nondurable Goods","23319","270095","0","0","0","20843998708","1484"
"California - Statewide","California","2020","Annual","Private","5","42399","All Other Durable Goods Merchant Whsle","1687","10615","0","0","0","828552841","1501"
"California - Statewide","California","2020","Annual","Private","6","333996","Fluid Power Pump and Motor Manufacturing","37","2336","0","0","0","252703463","2080"
"California - Statewide","California","2020","Annual","Private","5","33429","Other Communications Equipment Mfg","103","2019","0","0","0","182019775","1734"
"California - Statewide","California","2020","Annual","Private","5","33639","Other Motor Vehicle Parts Manufacturing","169","3778","0","0","0","215549203","1097"
"California - Statewide","California","2020","Annual","Private","4","4248","Alcoholic Beverage Merchant Wholesalers","948","20785","0","0","0","1766780354","1635"
"California - Statewide","California","2020","Annual","Private","5","44831","Jewelry Stores","2399","9677","0","0","0","540512063","1074"
"California - Statewide","California","2020","Annual","Private","5","33592","Communication and Energy Wire and Cable","67","1502","0","0","0","115827877","1483"
"California - Statewide","California","2020","Annual","Private","4","4233","Lumber and Supply Merchant Wholesalers","2035","22986","0","0","0","1579344240","1321"
"California - Statewide","California","2020","Annual","Private","3","336","Transportation Equipment Manufacturing","1775","125749","0","0","0","13724285299","2099"
"California - Statewide","California","2020","Annual","Private","5","42362","Electric Appliance Merchant Wholesalers","710","5276","0","0","0","544831787","1986"
"California - Statewide","California","2020","Annual","Private","6","424210","Druggists' Goods Merchant Wholesalers","2510","31280","0","0","0","4279961508","2631"
"California - Statewide","California","2020","Annual","Private","6","425120","Wholesale Trade Agents and Brokers","8416","36266","0","0","0","3787305421","2008"
"California - Statewide","California","2020","Annual","Private","6","444220","Nursery, Garden & Farm Supply Stores","1031","10339","0","0","0","401820245","747"
"California - Statewide","California","2020","Annual","Private","6","335312","Motor and Generator Manufacturing","59","1479","0","0","0","109167295","1419"
"California - Statewide","California","2020","Annual","Private","5","42369","Other Electronic Parts Merchant Whsle","2187","20497","0","0","0","2426708572","2277"
"California - Statewide","California","2020","Annual","Private","5","44122","Motorcycle, Boat & Other Vehicle Dealers","846","7262","0","0","0","428460396","1135"
"California - Statewide","California","2020","Annual","Private","6","335121","Residential Electric Lighting Fixtures","84","1197","0","0","0","70980150","1141"
"California - Statewide","California","2020","Annual","Private","6","335999","Miscellaneous Electrical Equipment","184","5404","0","0","0","630365291","2243"
"California - Statewide","California","2020","Annual","Private","6","337110","Wood Kitchen Cabinets and Countertops","805","9538","0","0","0","497588528","1003"
"California - Statewide","California","2020","Annual","Private","6","334516","Analytical Laboratory Instruments","159","9360","0","0","0","1191873421","2449"
"California - Statewide","California","2020","Annual","Private","5","33451","Electronic Instrument Manufacturing","1655","93231","0","0","0","13100028534","2702"
"California - Statewide","California","2020","Annual","Private","6","336212","Truck Trailer Manufacturing","51","1187","0","0","0","79246043","1284"
"California - Statewide","California","2020","Annual","Private","5","33992","Sporting & Athletic Goods Manufacturing","295","4405","0","0","0","298796141","1304"
"California - Statewide","California","2020","Annual","Private","6","423110","Motor Vehicle Merchant Wholesalers","611","11608","0","0","0","1028529024","1704"
"California - Statewide","California","2020","Annual","Private","4","3339","Other General Purpose Machinery Mfg","744","15030","0","0","0","1229364539","1573"
"California - Statewide","California","2020","Annual","Private","6","812191","Diet and Weight Reducing Centers","359","1732","0","0","0","59051705","656"
"California - Statewide","California","2020","Annual","Private","6","424480","Fruit & Vegetable Merchant Wholesalers","1127","22120","0","0","0","1463096063","1272"
"California - Statewide","California","2020","Annual","Private","6","424930","Nursery & Florist Merchant Wholesalers","557","8025","0","0","0","334250415","801"
"California - Statewide","California","2020","Annual","Private","6","424910","Farm Supplies Merchant Wholesalers","894","10237","0","0","0","820028092","1540"
"California - Statewide","California","2020","Annual","Private","5","44511","Supermarkets and Other Grocery Stores","7564","304822","0","0","0","10892215152","687"
"California - Statewide","California","2020","Annual","Private","4","4453","Beer, Wine, and Liquor Stores","3872","16029","0","0","0","445871900","535"
"California - Statewide","California","2020","Annual","Private","6","334220","Broadcast & Wireless Communication Equip","289","13157","0","0","0","1873359615","2738"
"California - Statewide","California","2020","Annual","Private","6","337212","Custom Architectural Woodwork & Millwork","169","2500","0","0","0","175472323","1350"
"California - Statewide","California","2020","Annual","Private","5","42314","Used Motor Vehicle Part Merchant Whsle","219","2159","0","0","0","128393681","1144"
"California - Statewide","California","2020","Annual","Private","5","42383","Industrial Machinery Merchant Whsle","2556","24639","0","0","0","2106733199","1644"
"California - Statewide","California","2020","Annual","Private","6","424940","Tobacco & Product Merchant Wholesalers","217","1448","0","0","0","102983578","1368"
"California - Statewide","California","2020","Annual","Private","5","44419","Other Building Material Dealers","2397","23785","0","0","0","1478687652","1196"
"California - Statewide","California","2020","Annual","Private","6","448130","Children's and Infants' Clothing Stores","498","3966","0","0","0","93559859","454"
"California - Statewide","California","2020","Annual","Private","6","336370","Motor Vehicle Metal Stamping","18","447","0","0","0","24058902","1036"
"California - Statewide","California","2020","Annual","Private","6","335311","Electric Power & Specialty Transformers","71","1941","0","0","0","179394370","1778"
"California - Statewide","California","2020","Annual","Private","6","452311","Warehouse Clubs and Supercenters","453","106846","0","0","0","4113741831","740"
"California - Statewide","California","2020","Annual","Private","5","42332","Masonry Material Merchant Wholesalers","631","7550","0","0","0","501805090","1278"
"California - Statewide","California","2020","Annual","Private","5","42386","Other Transport Goods Merchant Whsle","461","4826","0","0","0","438980332","1749"
"California - Statewide","California","2020","Annual","Private","6","333314","Optical Instrument & Lens Manufacturing","136","4740","0","0","0","660774969","2681"
"California - Statewide","California","2020","Annual","Private","5","33351","Metalworking Machinery Manufacturing","706","11413","0","0","0","738645168","1245"
"California - Statewide","California","2020","Annual","Private","6","812310","Coin-Operated Laundries and Drycleaners","1042","4423","0","0","0","121252293","527"
"California - Statewide","California","2020","Annual","Private","6","333414","Heating Equipment, ex. Warm Air Furnaces","55","1042","0","0","0","74894759","1382"
"California - Statewide","California","2020","Annual","Private","5","81299","All Other Personal Services","2272","6307","0","0","0","341635170","1042"
"California - Statewide","California","2020","Annual","Private","4","8131","Religious Organizations","3071","24651","0","0","0","842096150","657"
"California - Statewide","California","2020","Annual","Private","6","333611","Turbine Generator & Generator Set Units","28","4548","0","0","0","560685865","2371"
"California - Statewide","California","2020","Annual","Private","6","813319","Other Social Advocacy Organizations","1480","11457","0","0","0","670240834","1125"
"California - Statewide","California","2020","Annual","Private","5","81233","Linen and Uniform Supply","320","13032","0","0","0","658598575","972"
"California - Statewide","California","2020","Annual","Private","5","81293","Parking Lots and Garages","1884","17016","0","0","0","586147456","662"
"California - Statewide","California","2020","Annual","Private","5","42346","Ophthalmic Goods Merchant Wholesalers","314","3134","0","0","0","261084370","1602"
"California - Statewide","California","2020","Annual","Private","6","339940","Office Supplies (except Paper) Manufacturing","70","877","0","0","0","59435553","1303"
"California - Statewide","California","2020","Annual","Private","6","336214","Travel Trailer and Camper Manufacturing","59","2079","0","0","0","92376568","855"
"California - Statewide","California","2020","Annual","Private","4","3344","Semiconductor and Electronic Components","1516","81416","0","0","0","15847658997","3743"
"California - Statewide","California","2020","Annual","Private","6","333921","Elevator and Moving Stairway Mfg","23","618","0","0","0","49934081","1555"
"California - Statewide","California","2020","Annual","Private","5","33361","Turbine and Power Transmission Equipment","89","6037","0","0","0","685953236","2185"
"California - Statewide","California","2020","Annual","Private","6","442210","Floor Covering Stores","871","6856","0","0","0","406927487","1141"
"California - Statewide","California","2020","Annual","Private","6","424710","Petroleum Bulk Stations and Terminals","199","3110","0","0","0","270675985","1674"
"California - Statewide","California","2020","Annual","Private","5","42372","Plumbing Goods Merchant Wholesalers","990","10786","0","0","0","830512239","1481"
"California - Statewide","California","2020","Annual","Private","6","423220","Home Furnishing Merchant Wholesalers","1041","9957","0","0","0","691152034","1335"
"California - Statewide","California","2020","Annual","Private","6","335313","Switchgear and Switchboard Apparatus","61","1658","0","0","0","142823774","1657"
"California - Statewide","California","2020","Annual","Private","6","334290","Other Communications Equipment Mfg","103","2019","0","0","0","182019775","1734"
"California - Statewide","California","2020","Annual","Private","6","446110","Pharmacies and Drug Stores","6389","68655","0","0","0","3605909545","1010"
"California - Statewide","California","2020","Annual","Private","6","445230","Fruit and Vegetable Markets","417","3677","0","0","0","140925001","737"
"California - Statewide","California","2020","Annual","Private","5","42472","Other Petroleum Merchant Wholesalers","361","4998","0","0","0","461512070","1776"
"California - Statewide","California","2020","Annual","Private","6","424410","General Line Grocery Merchant Whsle","1052","24426","0","0","0","1558049214","1227"
"California - Statewide","California","2020","Annual","Private","6","424920","Book & Periodical Merchant Wholesalers","169","1999","0","0","0","105913683","1019"
"California - Statewide","California","2020","Annual","Private","6","423990","All Other Durable Goods Merchant Whsle","1687","10615","0","0","0","828552841","1501"
"California - Statewide","California","2020","Annual","Private","6","423450","Medical Equipment Merchant Wholesalers","2336","28515","0","0","0","3385449242","2283"
"California - Statewide","California","2020","Annual","Private","6","333999","Miscellaneous General Purpose Machinery","188","2738","0","0","0","226082097","1588"
"California - Statewide","California","2020","Annual","Private","6","335911","Storage Battery Manufacturing","45","1392","0","0","0","105608850","1459"
"California - Statewide","California","2020","Annual","Private","6","334413","Semiconductor and Related Devices","623","42264","0","0","0","12681873373","5770"
"California - Statewide","California","2020","Annual","Private","6","339995","Burial Casket Manufacturing","7","31","0","0","0","1378962","851"
"California - Statewide","California","2020","Annual","Private","6","336390","Other Motor Vehicle Parts Manufacturing","169","3778","0","0","0","215549203","1097"
"California - Statewide","California","2020","Annual","Private","4","3351","Electric Lighting Equipment Mfg","319","6409","0","0","0","463064221","1390"
"California - Statewide","California","2020","Annual","Private","4","3341","Computers and Peripheral Equipment","432","80400","0","0","0","27015330492","6462"
"California - Statewide","California","2020","Annual","Private","5","44613","Optical Goods Stores","1135","5519","0","0","0","208071258","725"
"California - Statewide","California","2020","Annual","Private","6","336211","Motor Vehicle Body Manufacturing","89","3102","0","0","0","187830411","1165"
"California - Statewide","California","2020","Annual","Private","6","334210","Telephone Apparatus Manufacturing","76","1696","0","0","0","250541881","2842"
"California - Statewide","California","2020","Annual","Private","6","334511","Search, Detection & Navigation Instrumnt","200","31061","0","0","0","4145666651","2567"
"California - Statewide","California","2020","Annual","Private","4","3391","Medical Equipment and Supplies Mfg","1795","54298","0","0","0","5255441167","1861"
"California - Statewide","California","2020","Annual","Private","5","42322","Home Furnishing Merchant Wholesalers","1041","9957","0","0","0","691152034","1335"
"California - Statewide","California","2020","Annual","Private","6","334517","Irradiation Apparatus Manufacturing","44","2450","0","0","0","275257197","2160"
"California - Statewide","California","2020","Annual","Private","5","33591","Battery Manufacturing","70","1816","0","0","0","148934729","1577"
"California - Statewide","California","2020","Annual","Private","5","33791","Mattress Manufacturing","71","2015","0","0","0","106559232","1017"
"California - Statewide","California","2020","Annual","Private","4","4232","Furniture & Furnishings Merchant Whsle","1859","19361","0","0","0","1381173321","1372"
"California - Statewide","California","2020","Annual","Private","6","423940","Jewelry Merchant Wholesalers","1349","5242","0","0","0","357914476","1313"
"California - Statewide","California","2020","Annual","Private","6","424120","Office Supplies Merchant Wholesalers","409","4819","0","0","0","229751205","917"
"California - Statewide","California","2020","Annual","Private","5","42443","Dairy Product Merchant Wholesalers","284","3739","0","0","0","247178781","1271"
"California - Statewide","California","2020","Annual","Private","6","424690","Other Chemical Merchant Wholesalers","927","10428","0","0","0","1083709784","1998"
"California - Statewide","California","2020","Annual","Private","6","442299","All Other Home Furnishings Stores","1496","17484","0","0","0","548200045","603"
"California - Statewide","California","2020","Annual","Private","6","444210","Outdoor Power Equipment Stores","157","1088","0","0","0","61522400","1087"
"California - Statewide","California","2020","Annual","Private","6","334112","Computer Storage Device Manufacturing","65","5648","0","0","0","960110731","3269"
"California - Statewide","California","2020","Annual","Private","4","3353","Electrical Equipment Manufacturing","294","7613","0","0","0","688972045","1740"
"California - Statewide","California","2020","Annual","Private","6","339992","Musical Instrument Manufacturing","112","3142","0","0","0","195363242","1196"
"California - Statewide","California","2020","Annual","Private","5","42344","Other Commercial Equip Merchant Whsle","654","5213","0","0","0","383780051","1416"
"California - Statewide","California","2020","Annual","Private","4","4246","Chemical Merchant Wholesalers","1289","14252","0","0","0","1403835854","1894"
"California - Statewide","California","2020","Annual","Private","5","44221","Floor Covering Stores","871","6856","0","0","0","406927487","1141"
"California - Statewide","California","2020","Annual","Private","6","445210","Meat Markets","707","6357","0","0","0","221671849","671"
"California - Statewide","California","2020","Annual","Private","4","3346","Magnetic Media Manufacture & Reproducing","157","4427","0","0","0","666244544","2894"
"California - Statewide","California","2020","Annual","Private","6","334510","Electromedical Apparatus Manufacturing","375","21034","0","0","0","3599465249","3291"
"California - Statewide","California","2020","Annual","Private","5","33593","Wiring Device Manufacturing","114","3367","0","0","0","276113607","1577"
"California - Statewide","California","2020","Annual","Private","5","33637","Motor Vehicle Metal Stamping","18","447","0","0","0","24058902","1036"
"California - Statewide","California","2020","Annual","Private","4","3371","Household and Institutional Furniture","1344","17708","0","0","0","887467965","964"
"California - Statewide","California","2020","Annual","Private","6","423330","Roofing and Siding Merchant Wholesalers","218","2435","0","0","0","197309284","1558"
"California - Statewide","California","2020","Annual","Private","5","42333","Roofing and Siding Merchant Wholesalers","218","2435","0","0","0","197309284","1558"
"California - Statewide","California","2020","Annual","Private","6","423730","HVAC Goods Merchant Wholesalers","478","4991","0","0","0","495080681","1907"
"California - Statewide","California","2020","Annual","Private","4","3345","Electronic Instrument Manufacturing","1655","93231","0","0","0","13100028534","2702"
"California - Statewide","California","2020","Annual","Private","6","335314","Relay & Industrial Control Manufacturing","104","2535","0","0","0","257586606","1954"
"California - Statewide","California","2020","Annual","Private","6","336112","Light Truck and Utility Vehicle Mfg","10","56","0","0","0","2458129","845"
"California - Statewide","California","2020","Annual","Private","6","336612","Boat Building","49","1086","0","0","0","69683803","1234"
"California - Statewide","California","2020","Annual","Private","5","33991","Jewelry and Silverware Manufacturing","289","2265","0","0","0","117609696","999"
"California - Statewide","California","2020","Annual","Private","6","424510","Grain & Field Bean Merchant Wholesalers","67","838","0","0","0","63989630","1469"
"California - Statewide","California","2020","Annual","Private","6","337215","Showcases, Partition, Shelving & Lockers","157","3022","0","0","0","180585221","1149"
"California - Statewide","California","2020","Annual","Private","5","42343","Computer and Supply Merchant Wholesalers","1477","28182","0","0","0","4830170728","3296"
"California - Statewide","California","2020","Annual","Private","5","33392","Material Handling Equipment Mfg","129","2731","0","0","0","183742538","1294"
"California - Statewide","California","2020","Annual","Private","4","8129","Other Personal Services","6539","36995","0","0","0","1454113575","756"
"California - Statewide","California","2020","Annual","Private","6","423920","Toy and Hobby Goods Merchant Wholesalers","458","4979","0","0","0","476123335","1839"
"California - Statewide","California","2020","Annual","Private","4","4242","Druggists' Goods Merchant Wholesalers","2510","31280","0","0","0","4279961508","2631"
"California - Statewide","California","2020","Annual","Private","6","424450","Confectionery Merchant Wholesalers","356","6681","0","0","0","424724699","1223"
"California - Statewide","California","2020","Annual","Private","4","4244","Grocery Product Merchant Wholesalers","6163","103399","0","0","0","6847899892","1274"
"California - Statewide","California","2020","Annual","Private","6","424330","Women's Clothing Merchant Wholesalers","2564","17588","0","0","0","1089553694","1191"
"California - Statewide","California","2020","Annual","Private","5","42448","Fruit & Vegetable Merchant Wholesalers","1127","22120","0","0","0","1463096063","1272"
"California - Statewide","California","2020","Annual","Private","5","42482","Wine and Spirit Merchant Wholesalers","741","10603","0","0","0","1037799780","1882"
"California - Statewide","California","2020","Annual","Private","5","44211","Furniture Stores","2229","18562","0","0","0","1008176696","1045"
"California - Statewide","California","2020","Annual","Private","4","4451","Grocery Stores","10680","322105","0","0","0","11365320607","679"
"California - Statewide","California","2020","Annual","Private","5","44413","Hardware Stores","1279","15583","0","0","0","679870665","839"
"California - Statewide","California","2020","Annual","Private","5","44522","Fish and Seafood Markets","204","1691","0","0","0","57205748","650"
"California - Statewide","California","2020","Annual","Private","6","448110","Men's Clothing Stores","619","3185","0","0","0","148413323","896"
"California - Statewide","California","2020","Annual","Private","5","33421","Telephone Apparatus Manufacturing","76","1696","0","0","0","250541881","2842"
"California - Statewide","California","2020","Annual","Private","5","33512","Lighting Fixture Manufacturing","289","6093","0","0","0","436593839","1378"
"California - Statewide","California","2020","Annual","Private","5","33721","Office Furniture and Fixtures Mfg","475","8399","0","0","0","525853800","1204"
"California - Statewide","California","2020","Annual","Private","6","339920","Sporting & Athletic Goods Manufacturing","295","4405","0","0","0","298796141","1304"
"California - Statewide","California","2020","Annual","Private","6","423120","New Motor Vehicle Part Merchant Whsle","1983","21745","0","0","0","1334285862","1180"
"California - Statewide","California","2020","Annual","Private","4","4236","Electric Goods Merchant Wholesalers","4703","44992","0","0","0","4684239647","2002"
"California - Statewide","California","2020","Annual","Private","6","423740","Refrigeration Goods Merchant Wholesalers","121","1055","0","0","0","80491269","1467"
"California - Statewide","California","2020","Annual","Private","4","4245","Farm Product Merchant Wholesalers","354","3517","0","0","0","214202049","1171"
"California - Statewide","California","2020","Annual","Private","5","42493","Nursery & Florist Merchant Wholesalers","557","8025","0","0","0","334250415","801"
"California - Statewide","California","2020","Annual","Private","5","44132","Tire Dealers","2233","16760","0","0","0","776507026","891"
"California - Statewide","California","2020","Annual","Private","6","444120","Paint and Wallpaper Stores","888","4531","0","0","0","237987101","1010"
"California - Statewide","California","2020","Annual","Private","3","446","Health and Personal Care Stores","12125","105572","0","0","0","5180594430","944"
"California - Statewide","California","2020","Annual","Private","5","44813","Children's and Infants' Clothing Stores","498","3966","0","0","0","93559859","454"
"California - Statewide","California","2020","Annual","Private","6","451130","Sewing, Needlework & Piece Goods Stores","415","3855","0","0","0","93088400","464"
"California - Statewide","California","2020","Annual","Private","6","336350","Motor Vehicle Power Train Components","62","976","0","0","0","66892233","1318"
"California - Statewide","California","2020","Annual","Private","6","334310","Audio and Visual Equipment Manufacturing","191","6116","0","0","0","1164208726","3661"
"California - Statewide","California","2020","Annual","Private","6","335220","Major Household Appliance Manufacturing","29","929","0","0","0","66104311","1369"
"California - Statewide","California","2020","Annual","Private","5","33633","Motor Vehicle Steering/Suspension Parts","41","558","0","0","0","28478194","981"
"California - Statewide","California","2020","Annual","Private","4","4523","General Merchandise Stores, including Warehouse Clubs and Supercenters","3380","188830","0","0","0","6308932646","643"
"California - Statewide","California","2020","Annual","Private","5","33994","Office Supplies, except Paper, Mfg","70","877","0","0","0","59435553","1303"
"California - Statewide","California","2020","Annual","Private","6","423210","Furniture Merchant Wholesalers","818","9403","0","0","0","690021287","1411"
"California - Statewide","California","2020","Annual","Private","5","42351","Metal Merchant Wholesalers","915","10946","0","0","0","809321066","1422"
"California - Statewide","California","2020","Annual","Private","6","423850","Service Industry Goods Merchant Whsle","616","4555","0","0","0","290089788","1225"
"California - Statewide","California","2020","Annual","Private","6","812320","Drycleaning and Laundry Services","2267","10096","0","0","0","263851223","503"
"California - Statewide","California","2020","Annual","Private","5","81231","Coin-Operated Laundries and Drycleaners","1042","4423","0","0","0","121252293","527"
"California - Statewide","California","2020","Annual","Private","6","813211","Grantmaking Foundations","2151","15654","0","0","0","1183340729","1454"
"California - Statewide","California","2020","Annual","Private","4","3333","Commercial & Service Industry Machinery","457","10369","0","0","0","1170858584","2171"
"California - Statewide","California","2020","Annual","Private","6","333923","Overhead Cranes, Hoists and Monorails","19","437","0","0","0","28037061","1235"
"California - Statewide","California","2020","Annual","Private","6","812199","Other Personal Care Services","2888","12131","0","0","0","350263170","555"
