"issueddate","statusdate","permitnum","originaladdress1","description","permitclassmapped","workclassmapped","currentstatusmapped","applicant","totalsqft","estprojectcost","housingunits","parcelarea","zoning","ward","servicearea","pin","lot","block","plan","quarter","section","township","range","meridian","location","originaladdress2","city","province","postalcode","jurisdiction","permitclass","workclass","currentstatus","applieddate","permityear","permitmonth","permityearlabel","permitmonthlabel","completeddate","permittype","permittypemapped","permittypedesc","permitobjectid","addressobjectid","parcelobjectid","count","buildingtype","latitude","longitude"
"2022-08-23T00:00:00.000","2022-08-23T00:00:00.000","2022-0721-B","540, 3850 SHERWOOD DR","Interior Renovation -  ""Boba Bar"" Cafe","COMMERCIAL","ALTERATIONS","In Progress - Inspection","HERR Design","827","100000","0",,"C1","4","Sherwood Park","8172064215",,"21","1722464","NW","2","53","23","4","
,  
(53.55524904, -113.29226021)",,,"AB",,"Strathcona County","110678","111703","3083","2022-07-26T00:00:00.000","2022-01-01T00:00:00.000","2022-07-01T00:00:00.000","2022","7",,"1028","Building Permit","NULL","10622974","227016","8249610","1","Restaurants","53.55524904","-113.29226021"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","2019-0605-B","3051 84 AV","New Building with Paint Booth","INDUSTRIAL","NEW CONSTRUCTION","In Progress - Inspection","Mitey Titan Industries","227","250000","0",,"IM","1","Sherwood Park","2330715000","5",,"7521400","SW","30","52","23","4","
,  
(53.51897858, -113.38876474)",,,"AB",,"Strathcona County","110679","111706","3083","2019-06-27T00:00:00.000","2019-01-01T00:00:00.000","2019-06-01T00:00:00.000","2019","6",,"1028","Building Permit","NULL","9116053","29858","11723","1","Paint, Varnish And Pyroxylin Product Factories","53.51897858","-113.38876474"
"2022-08-09T00:00:00.000","2022-09-09T00:00:00.000","2022-0555-B","242 52349 RNG RD 233","NULL","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Diamond Contracting","6754","900000","0",,"RCL","6","Rural","2322343001","31",,"4382MC","NW","22","52","23","4","
,  
(53.50845827, -113.31519253)",,,"AB",,"Strathcona County","110682","111706","3083","2022-06-08T00:00:00.000","2022-01-01T00:00:00.000","2022-05-01T00:00:00.000","2022","5",,"1028","Building Permit","NULL","10548183","19256","11366","1","Single Detached Dwelling","53.50845827","-113.31519253"
"2022-09-08T00:00:00.000","2022-09-09T00:00:00.000","2021-0137-B","175 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","Approved - File Closed","2002995 Alberta Ltd O/A Alair Homes Edmonton","11657","1700000","1",,"RE","6","Rural","2322751707","17","5","1721060","SW","22","52","23","4","
,  
(53.50050689, -113.31150512)",,,"AB",,"Strathcona County","110682","111706","151675","2021-02-18T00:00:00.000","2021-01-01T00:00:00.000","2021-01-01T00:00:00.000","2021","1",,"1028","Building Permit","NULL","9883450","250356","7940821","1","Single Detached Dwelling","53.50050689","-113.31150512"
"2022-08-15T00:00:00.000","2022-08-15T00:00:00.000","2022-0785-B","72, 301 PALISADES WY","Tenant improvement - building envelope repair","RESIDENTIAL","ALTERATIONS","In Progress - Inspection","Shamrock Building Services (Not Webactive)","0","70000","4",,"R3","1","Sherwood Park","8530430706",,"7","1224728","NE","3","53","23","4","
,  
(53.55564617, -113.29701389)",,,"AB",,"Strathcona County","110682","111703","3083","2022-08-11T00:00:00.000","2022-01-01T00:00:00.000","2022-07-01T00:00:00.000","2022","7",,"1028","Building Permit","NULL","10647401","116235","6708197","1","Multi-Family Housing","53.55564617","-113.29701389"
"2022-06-03T00:00:00.000","2022-08-20T00:00:00.000","2022-0445-B","21571 TWP RD 534","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","CONCEPT HOMES","2793","695410","1",,"RS","5","Rural","3119320608","6","2","1622829","NW","19","53","21","4","
,  
(53.59902288, -113.09501328)",,,"AB",,"Strathcona County","110682","111706","3083","2022-05-12T00:00:00.000","2022-01-01T00:00:00.000","2022-04-01T00:00:00.000","2022","4",,"1028","Building Permit","NULL","10506567","251939","7699176","1","Single Detached Dwelling","53.59902288","-113.09501328"
"2022-03-24T00:00:00.000","2022-08-20T00:00:00.000","2022-0190-B","186 RANCHER RD","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Coventry Homes Inc","2035","197635","1",,"ALD","5","Rural","3211764408","44","6","2220391","NE","2","53","22","4","
,  
(53.55062167, -113.13531683)",,,"AB",,"Strathcona County","110682","111706","3083","2022-03-08T00:00:00.000","2022-01-01T00:00:00.000","2022-01-01T00:00:00.000","2022","1",,"1028","Building Permit","NULL","10410440","253880","10412426","1","Single Detached Dwelling","53.55062167","-113.13531683"
"2020-07-06T00:00:00.000","2022-08-28T00:00:00.000","2020-0532-B","792 COTTONWOOD AV","Kitchen Renovation","RESIDENTIAL","ALTERATIONS","Approved - File Closed","Pfuetzner, Janette","0","7000","0",,"R1A","3","Sherwood Park","7041027009","27","41","468RS","SE","27","52","23","4","
,  
(53.51498451, -113.30248726)",,,"AB",,"Strathcona County","110682","111703","151675","2020-07-03T00:00:00.000","2020-01-01T00:00:00.000","2020-05-01T00:00:00.000","2020","5",,"1028","Building Permit","NULL","9581677","17746","16084","1","Single Detached Dwelling","53.51498451","-113.30248726"
"2022-07-04T00:00:00.000","2022-08-20T00:00:00.000","2022-0540-B","115 CRESTHAVEN GROVE","New Single Family Dwelling.","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Aacropolis Homes","3005","450000","0",,"R1A","5","Rural","3211723005","30","2","1520861","NW","2","53","22","4","
,  
(53.55513197, -113.13765184)",,,"AB",,"Strathcona County","110682","111706","3083","2022-06-06T00:00:00.000","2022-01-01T00:00:00.000","2022-05-01T00:00:00.000","2022","5",,"1028","Building Permit","NULL","10543095","193660","7160937","1","Single Detached Dwelling","53.55513197","-113.13765184"
"2022-05-10T00:00:00.000","2022-08-16T00:00:00.000","2022-0410-B","2020 SHERWOOD DR","Specsavers - Interior alteration","COMMERCIAL","TENANT IMPROVEMENT","Approved - File Closed","Sonroc Group Ltd.","41425","300000","0",,"CITP ""Area SPMMS"",CITP ""Area SPMC"",R3,CITP ""Area SPMR""","2","Sherwood Park","7152001009","1","152","261TR","SW","35","52","23","4","
,  
(53.53105119, -113.29499787)",,,"AB",,"Strathcona County","110678","111709","151675","2022-05-06T00:00:00.000","2022-01-01T00:00:00.000","2022-04-01T00:00:00.000","2022","4",,"1028","Building Permit","NULL","10497010","25567","20152","1","Stores","53.53105119","-113.29499787"
"2020-06-23T00:00:00.000","2022-08-23T00:00:00.000","2020-0483-B","548 SAGE CR","Install a Hot Tub","RESIDENTIAL","ALTERATIONS","Approved - File Closed","Jacobs, Darren","0","6500","0",,"R1A","3","Sherwood Park","7047010009","10","47","1557RS",,,,,,"
,  
(53.51913021, -113.29766314)",,,"AB",,"Strathcona County","110682","111703","151675","2020-06-22T00:00:00.000","2020-01-01T00:00:00.000","2020-04-01T00:00:00.000","2020","4",,"1028","Building Permit","NULL","9563908","15449","16307","1","Single Detached Dwelling","53.51913021","-113.29766314"
"2022-03-14T00:00:00.000","2022-09-09T00:00:00.000","2022-0142-B","29 HORTON WY","To Construct a Duplex, #25 & 29","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","1594815 Alberta Ltd.","3422","700000","2",,"R2A","5","Rural","3211770709","7","7","1823495","NW","2","53","22","4","
,  
(53.55276598, -113.13834286)",,,"AB",,"Strathcona County","110682","111706","3083","2022-02-23T00:00:00.000","2022-01-01T00:00:00.000","2022-01-01T00:00:00.000","2022","1",,"1028","Building Permit","NULL","10393087","251776","8773410","1","Multi-Family Housing","53.55276598","-113.13834286"
"2021-10-01T00:00:00.000","2022-09-02T00:00:00.000","2021-0930-B","25 51565 RNG RD 223","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Homes by Design Inovations","9152","1900000","1",,"RS","7","Rural","1234301050","5","1","1020943","NW","34","51","22","4","
,  
(53.44969114, -113.16700716)",,,"AB",,"Strathcona County","110682","111706","3083","2021-09-22T00:00:00.000","2021-01-01T00:00:00.000","2021-09-01T00:00:00.000","2021","9",,"1028","Building Permit","NULL","10204602","61955","4956661","1","Single Detached Dwelling","53.44969114","-113.16700716"
"2021-11-05T00:00:00.000","2022-08-28T00:00:00.000","2021-1092-B","30 52467 RNG RD 214","NULL","RESIDENTIAL","NEW CONSTRUCTION","Approved - File Closed","CAMBELLTON HOMES","4180","525000","0",,"DC38","5","Rural","2128310502","5","1","0628103","NW","28","52","21","4","
,  
(53.5249335, -113.03982625)",,,"AB",,"Strathcona County","110682","111706","151675","2021-11-04T00:00:00.000","2021-01-01T00:00:00.000","2021-10-01T00:00:00.000","2021","10",,"1028","Building Permit","NULL","10265851","36260","3532498","1","Single Detached Dwelling","53.5249335","-113.03982625"
"2022-07-06T00:00:00.000","2022-09-07T00:00:00.000","2022-0655-B","17 NOTTINGHAM BAY","Basement Development & House Reno","RESIDENTIAL","ALTERATIONS","In Progress - Inspection","Boychuk, Cheryl",,"60000","0",,"R1A","3","Sherwood Park","7213008008","8","213","9926256",,,,,,"
,  
(53.51725644, -113.27172832)",,,"AB",,"Strathcona County","110682","111703","3083","2022-07-05T00:00:00.000","2022-01-01T00:00:00.000","2022-06-01T00:00:00.000","2022","6",,"1028","Building Permit","NULL","10591621","24795","29715","1","Single Detached Dwelling","53.51725644","-113.27172832"
"2022-08-31T00:00:00.000","2022-08-31T00:00:00.000","2022-0833-B","5096 SUNVIEW DR","Install a Hot Tub","RESIDENTIAL","ALTERATIONS","In Progress - Inspection","Pasipanodya, Traver","0","16695","0",,"R1C","4","Sherwood Park","8132063004","63","132","0740945","SE","12","53","23","4","
,  
(53.55807778, -113.25432548)",,,"AB",,"Strathcona County","110682","111703","3083","2022-08-29T00:00:00.000","2022-01-01T00:00:00.000","2022-08-01T00:00:00.000","2022","8",,"1028","Building Permit","NULL","10673237","38852","4001639","1","Single Detached Dwelling","53.55807778","-113.25432548"
"2022-03-22T00:00:00.000","2022-09-09T00:00:00.000","2022-0169-B","181 RANCHER RD","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Coventry Homes Inc","2982","300000","1",,"ALD","5","Rural","3211785403","54","8","2220391","NE","2","53","22","4","
,  
(53.55073141, -113.13471094)",,,"AB",,"Strathcona County","110682","111706","3083","2022-03-03T00:00:00.000","2022-01-01T00:00:00.000","2022-01-01T00:00:00.000","2022","1",,"1028","Building Permit","NULL","10404380","253859","10412457","1","Single Detached Dwelling","53.55073141","-113.13471094"
"2022-03-03T00:00:00.000","2022-08-23T00:00:00.000","2022-0165-B","74 MANOR DR","Kitchen renovation","RESIDENTIAL","ALTERATIONS","Approved - File Closed","SHIGNANSKI CONSTRUCTION INC.","0","5000","0",,"R1A","1","Sherwood Park","7118069009","69","118","3885RS","N","34","52","23","4","
,  
(53.53356985, -113.30378595)",,,"AB",,"Strathcona County","110682","111703","151675","2022-03-02T00:00:00.000","2022-01-01T00:00:00.000","2022-01-01T00:00:00.000","2022","1",,"1028","Building Permit","NULL","10402916","9381","18905","1","Single Detached Dwelling","53.53356985","-113.30378595"
"2022-01-21T00:00:00.000","2022-08-31T00:00:00.000","2021-1249-B","131 HORTON WY","To Construct a Duplex, 127 & 131","RESIDENTIAL","NEW CONSTRUCTION","Approved - File Closed","Daytona Homes","4461","44400","2",,"ALD","5","Rural","3211793009","30","9","2122874","NW","2","53","22","4","
,  
(53.55146758, -113.1358408)",,,"AB",,"Strathcona County","110682","111706","151675","2021-12-22T00:00:00.000","2021-01-01T00:00:00.000","2021-12-01T00:00:00.000","2021","12",,"1028","Building Permit","NULL","10326085","253053","10341221","1","Multi-Family Housing","53.55146758","-113.1358408"
"2022-06-08T00:00:00.000","2022-09-02T00:00:00.000","2022-0528-B","84, 2131 OAK ST","Kitchen Renovation","RESIDENTIAL","ALTERATIONS","Approved - File Closed","Lambert Brothers Construction","0","8000","0",,"R3","1","Sherwood Park","7520544003",,"45","8420364",,,,,,"
,  
(53.52977871, -113.30290311)",,,"AB",,"Strathcona County","110682","111703","151675","2022-06-02T00:00:00.000","2022-01-01T00:00:00.000","2022-05-01T00:00:00.000","2022","5",,"1028","Building Permit","NULL","10538849","11167","24089","1","Single Detached Dwelling","53.52977871","-113.30290311"
"2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","2022-0796-B","22 ALLISTON CL","Basement Development","RESIDENTIAL","ALTERATIONS","In Progress - Inspection","Derocco, Mike & Daryll","0","40000","0",,"R1C","4","Sherwood Park","8182027008","27","182","1822995","SW","11","53","23","4","
,  
(53.56027038, -113.28837816)",,,"AB",,"Strathcona County","110682","111703","3083","2022-08-15T00:00:00.000","2022-01-01T00:00:00.000","2022-07-01T00:00:00.000","2022","7",,"1028","Building Permit","NULL","10652069","251673","8719196","1","Single Detached Dwelling","53.56027038","-113.28837816"
"2022-04-06T00:00:00.000","2022-09-09T00:00:00.000","2022-0273-B","2 HOMESTEAD CL","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Launch Homes Inc.","3355","260000","1",,"R1A","5","Rural","3211736509","65","3","2122874","SW","11","53","22","4","
,  
(53.55646356, -113.1365989)",,,"AB",,"Strathcona County","110682","111706","3083","2022-03-30T00:00:00.000","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","2022","2",,"1028","Building Permit","NULL","10441447","253042","10341198","1","Single Detached Dwelling","53.55646356","-113.1365989"
"2021-09-09T00:00:00.000","2022-09-09T00:00:00.000","2021-0860-B","137 SUMAC LN","Pacesetter Homes Ltd (Sophat Vith)","RESIDENTIAL","NEW CONSTRUCTION","Approved - File Closed","Pacesetter Homes Ltd (Sophat Vith)",,"239000","0",,"R1C","4","Sherwood Park","8143076006","76","143","1920191","NE","12","53","23","4","
,  
(53.56496951, -113.25466903)",,,"AB",,"Strathcona County","110682","111706","151675","2021-08-30T00:00:00.000","2021-01-01T00:00:00.000","2021-08-01T00:00:00.000","2021","8",,"1028","Building Permit","NULL","10171171","251848","8808727","1","Single Detached Dwelling","53.56496951","-113.25466903"
"2022-03-04T00:00:00.000","2022-08-28T00:00:00.000","2022-0090-B","117 BIRKSHIRE CR","To Construct a Duplex, 113 & 117","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","SALVI  HOMES LTD","6906","1000000","2",,"C1,HR2,PU,AD,R4","6","Rural","2323104207","4","1","1722978","NE","23","52","23","4","
,  
(53.50940863, -113.27607292)",,,"AB",,"Strathcona County","110682","111706","3083","2022-02-04T00:00:00.000","2022-01-01T00:00:00.000",,"2022","0",,"1028","Building Permit","NULL","10374140","253298","8264329","1","Multi-Family Housing","53.50940863","-113.27607292"
"2022-07-29T00:00:00.000","2022-09-07T00:00:00.000","2022-0707-B","52215 RNG RD 232","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Modern General Contractors","7260","725000","1",,"RCL","6","Rural","2314702008","B",,"1094MC","SW","14","52","23","4","
,  
(53.48592836, -113.29498714)",,,"AB",,"Strathcona County","110682","111706","3083","2022-07-22T00:00:00.000","2022-01-01T00:00:00.000","2022-07-01T00:00:00.000","2022","7",,"1028","Building Permit","NULL","10618952","20872","10928","1","Single Detached Dwelling","53.48592836","-113.29498714"
"2022-05-27T00:00:00.000","2022-08-26T00:00:00.000","2022-0403-B","8, 50 EBONY BLVD","Row Housing 2, 4, 6, 8, 10, 12, 14, 16Building 5","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Cantiro","13250","2650000","8",,"DC69 ""Area II""","4","Sherwood Park","8176008004","8","176","1723604","W","11","53","23","4","
,  
(53.56265992, -113.29129929)",,,"AB",,"Strathcona County","110682","111706","3083","2022-05-05T00:00:00.000","2022-01-01T00:00:00.000","2022-04-01T00:00:00.000","2022","4",,"1028","Building Permit","NULL","10494653","252060","8354526","1","Multi-Family Housing","53.56265992","-113.29129929"
"2022-08-29T00:00:00.000","2022-08-31T00:00:00.000","2022-0826-B","110 EDGAR LN","Temporary Construction Site Trailer","COMMERCIAL","RELOCATION","Approved - File Closed","Emerald Place GP Inc.","0","11780","0",,"UV2 ""Area I""","4","Sherwood Park","8155014000","14","155","1524820","NE","11","53","23","4","
,  
(53.56624882, -113.27633984)",,,"AB",,"Strathcona County","110678","111707","151675","2022-08-25T00:00:00.000","2022-01-01T00:00:00.000","2022-08-01T00:00:00.000","2022","8",,"1028","Building Permit","NULL","10670154","253362","7430173","1","Offices","53.56624882","-113.27633984"
"2022-07-27T00:00:00.000","2022-08-31T00:00:00.000","2022-0651-B","94 HORTON WY","To Construct a Duplex, 90 & 94","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","DAYTONA HOMES INC","4386","456500","2",,"R2A","5","Rural","3211762505","25","6","2122874","NW","2","53","22","4","
,  
(53.55142215, -113.13712333)",,,"AB",,"Strathcona County","110682","111706","3083","2022-07-04T00:00:00.000","2022-01-01T00:00:00.000","2022-06-01T00:00:00.000","2022","6",,"1028","Building Permit","NULL","10589880","253057","10341207","1","Multi-Family Housing","53.55142215","-113.13712333"
"2022-08-31T00:00:00.000","2022-08-31T00:00:00.000","2022-0843-B","254 53347 RNG RD 215","Solar panel installations","RESIDENTIAL","ALTERATIONS","In Progress - Inspection","Action Electrical Ltd.","0","2500","0",,"RCL","5","Rural","3120321009","1","2","8020883","NW","20","53","21","4","
,  
(53.59884423, -113.06934387)",,,"AB",,"Strathcona County","110682","111703","3083","2022-08-30T00:00:00.000","2022-01-01T00:00:00.000","2022-08-01T00:00:00.000","2022","8",,"1028","Building Permit","NULL","10676756","1451","12284","1","Single Detached Dwelling","53.59884423","-113.06934387"
"2022-03-02T00:00:00.000","2022-09-02T00:00:00.000","2022-0151-B","145, 50 EBONY BLVD","An 8 unit Row House Building - 131, 133, 135, 137, 139, 141, 143, 145 (Building 1)","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Norr Architects Engineers Planners, Christiaan Odinga","15369","1200000","8",,"DC69 ""Area II""","4","Sherwood Park","8522900001",,"I","2021720",,,,,,"
,  
(53.56367926, -113.28964996)",,,"AB",,"Strathcona County","110682","111706","3083","2022-02-25T00:00:00.000","2022-01-01T00:00:00.000","2022-01-01T00:00:00.000","2022","1",,"1028","Building Permit","NULL","10396839","252027","9664984","1","Row House - Five Plex","53.56367926","-113.28964996"
"2021-06-22T00:00:00.000","2022-09-09T00:00:00.000","2021-0643-B","274 CONIFER ST","Install a Hot Tub","RESIDENTIAL","ALTERATIONS","Approved - File Closed","Stocks, Bruce","0","6000","0",,"R1A","3","Sherwood Park","7018022009","22","18","4095KS","N","27","52","23","4","
,  
(53.52025819, -113.31367166)",,,"AB",,"Strathcona County","110682","111703","151675","2021-06-21T00:00:00.000","2021-01-01T00:00:00.000","2021-06-01T00:00:00.000","2021","6",,"1028","Building Permit","NULL","10064916","15036","15188","1","Single Detached Dwelling","53.52025819","-113.31367166"
"2022-05-26T00:00:00.000","2022-09-09T00:00:00.000","2022-0288-B","10 HOMESTEAD CL","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Cona Homes","3867","574000","1",,"R1A","5","Rural","3211736705","67","3","2122874","SW","11","53","22","4","
,  
(53.5564195, -113.13616153)",,,"AB",,"Strathcona County","110682","111706","3083","2022-04-06T00:00:00.000","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","2022","2",,"1028","Building Permit","NULL","10451293","253044","10341200","1","Single Detached Dwelling","53.5564195","-113.13616153"
"2021-09-10T00:00:00.000","2022-09-09T00:00:00.000","2021-0807-B","109 52319 RNG RD 231","Addition to Single Dwelling and Secondary - Addition (9.75m x 13.4m) including Secondary Suite, Porch and Deck","RESIDENTIAL","SECONDARY SUITE","In Progress - Inspection","Purschke, Andrew & Garry","1789","200000","1",,"RCL","6","Rural","2324718002","12","2","7822645","W","24","52","23","4","
,  
(53.49835292, -113.26179425)",,,"AB",,"Strathcona County","110682","4205166","3083","2021-08-12T00:00:00.000","2021-01-01T00:00:00.000","2021-08-01T00:00:00.000","2021","8",,"1028","Building Permit","NULL","10147181","20053","11548","1","Secondary Suite","53.49835292","-113.26179425"
"2022-04-13T00:00:00.000","2022-09-09T00:00:00.000","2022-0277-B","22512 TWP RD 512","New Single Detached Dwelling","RESIDENTIAL","NEW CONSTRUCTION","In Progress - Inspection","Launch Homes Inc.","5236","620000","1",,"RA","6","Rural","1218503008","1","1","2022225","SE","18","51","22","4","
,  
(53.39655152, -113.22468274)",,,"AB",,"Strathcona County","110682","111706","3083","2022-04-01T00:00:00.000","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","2022","2",,"1028","Building Permit","NULL","10444619","252431","9743512","1","Single Detached Dwelling","53.39655152","-113.22468274"
"2022-07-07T00:00:00.000","2022-09-01T00:00:00.000","2022-0621-B","972 CONIFER ST","Secondary Suite","RESIDENTIAL","SECONDARY SUITE","In Progress - Inspection","Foote, Kara","0","342000","1",,"R1A","3","Sherwood Park","7003004004","4","3","723KS","SW","27","52","23","4","
,  
(53.514602, -113.31293556)",,,"AB",,"Strathcona County","110682","4205166","3083","2022-06-24T00:00:00.000","2022-01-01T00:00:00.000","2022-06-01T00:00:00.000","2022","6",,"1028","Building Permit","NULL","10576831","17994","14964","1","Secondary Suite","53.514602","-113.31293556"
