"permit","permit_type_description","permit_subtype_description","parcel","date_entered","date_issued","const_cost","address","city","state","zip","subdivision_lot","contact","per_ty","permit_subtype","ivr_trk","purpose","council_dist","census_tract","mapped_location"
"2022058117","Building Residential - Addition","Accessory Structure, Decks","04307008700","2022-08-26T00:00:00.000","2022-09-12T00:00:00.000","17002","332  ARCHWOOD DR","MADISON","TN","37115","LOT 50 SEC 1 ARCHWOOD ACRES","SELF CONTRACTOR RESIDENTIAL (SEE APPLICANT INFORMATION)","CARA","CAA14U015","4198235","To construct an 16ft x 22ft attached covered deck, not to be used for living quarters, sleeping quarters, nor any commercial activities. The Rear setback is 20 ft , and the side setbacks are 5ft .","9","37010402","332 ARCHWOOD DR
MADISON, TN 37115
(36.270585, -86.686929)"
"2022048825","Building Commercial - Rehab","Restaurant (Full Service)","09216003100","2022-07-21T00:00:00.000","2022-09-12T00:00:00.000","45000","2032  WEST END AVE","NASHVILLE","TN","37203","LOT 6 HAYES HEIRS SUB BOYD HOME TRACT","REAL HANDY PRO LLC","CACR","CAF19A203","4183377","Rehab an existing full service restaurant use for a new tenant. Work to include, but not limited to, adding 5 partition walls to divide the seating and bar area, 2 walls in the back to create storage space. Knee high bar will be modified to be taller. Will be adding electrical, relocating an existing hand sink, change out light fixtures. Replacing new exhaust hood to the existing gas line (to be completed by a third party). All per plan, existing building footprint to remain the same.
poc real handy pros...
THEPROS@REALHANDY.PRO","21","37019500","2032 WEST END AVE
NASHVILLE, TN 37203
(36.150557, -86.800992)"
"2022060538","Building Sign Permit","Sign - Ground /  Wall Signs","110020C90000CO","2022-09-07T00:00:00.000","2022-09-12T00:00:00.000","20000","1301  ASHTON PARK DR","MOUNT JULIET","TN","37122","OPEN SPACE ASHTON PARK PH 1","JARVIS AWARD SIGN AND FLAG CO","CASN","CAZ02A001","4202419","to erect 18Sf non illuminated monument sign for ashton park. 15' min. street setback.

*** Plans Review stamped plans attached in Cityworks***","12","37015610","1301 ASHTON PARK DR
MOUNT JULIET, TN 37122"
"2022053371","Building Commercial - Rehab","General Office, Professional Services","09700012000","2022-08-08T00:00:00.000","2022-09-12T00:00:00.000","90000","4022  SELLS DR","HERMITAGE","TN","37076","LOT 1 DELOITTE & TOUCHE USA LLP SUB.","Parent Co Inc, The","CACR","CAD02B016","4190289","Existing interior space build out to accommodate temporary staff needs during a larger interior renovation (by others permitted separately) to include:
o	Addition of drywall partitions and new doors
o	Painting of new partitions
o	Addition of exit signage at new doors
o	Addition of Horn Strobes to the existing Fire Alarm System 
o	No modifications to the Mechanical Systems
POC Andrew Bowling 615-221-7000","12","37015610","4022 SELLS DR
HERMITAGE, TN 37076
(36.169166, -86.598784)"
"2022050914","Building Residential - New","Accessory Structure, Carport","091020M00201CO","2022-07-29T00:00:00.000","2022-09-12T00:00:00.000","9660","6006A2  CALIFORNIA AVE","NASHVILLE","TN","37209","UNIT B 6006 CALIFORNIA AVE TOWNHOMES","INFILL HOMES LLC","CARN","CAA14U004","4186512","TO CONSTRUCT 20�X20� DETACHED CARPORT TO REAR OF UNIT/RESIDENCE� �3� MINIMUM SIDE SETBACK� �10� MINIMUM REAR SETBACK� �16� MAXIMUM HEIGHT� �NOT TO BE USED AS LIVING SPACE OR FOR COMMERCIAL PURPOSES� �NOT TO BUILD OVER OR OBSTRUCT ANY EASEMENTS ON PROPERTY� �","20","37013300","6006A2 CALIFORNIA AVE
NASHVILLE, TN 37209"
"2022058138","Building Sign Permit","Sign - Ground /  Wall Signs","10701000700","2022-08-26T00:00:00.000","2022-09-12T00:00:00.000","4350","1708  ELM HILL PIKE","NASHVILLE","TN","37210","LOT 1 METRO COMMERCE PARK SUB","SCOTT ELECTRIC SIGN CO INC","CASN","CAZ02A001","4198269","To reface 3 sets of panels on an existing pylon sign for Ferguson. No changes are to be made to the size, height, or location of the existing pylon sign.

POC: Diane Foley, diane@scottservices.com, 205-853-0119
*** Plans Review stamped plans attached in Cityworks***","15","37019600","1708 ELM HILL PIKE
NASHVILLE, TN 37210
(36.145075, -86.708975)"
"2022053344","Building Demolition Permit","Demolition Permit - Residential","08107052600","2022-08-08T00:00:00.000","2022-09-12T00:00:00.000","7000","1811  10TH AVE N","NASHVILLE","TN","37208","LOT 20 PT LOT 21 19 J L VALENTINO, SUB OF LOT 1 WOODARD ADDN","HAYS, JOHN CONSTRUCTION","CADM","CAZ01A001","4190246","Tear down existing house. not to be buried or burned on site.
***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill.  Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code. For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property. 
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***","21","37013700","1811 10TH AVE N
NASHVILLE, TN 37208
(36.181293, -86.80342)"
"2022055550","Building Sign Permit","Sign - Ground /  Wall Signs","09504004600","2022-08-16T00:00:00.000","2022-09-12T00:00:00.000","10212","2517  LEBANON PIKE","NASHVILLE","TN","37214","PTS LOTS 3 & 4 VAUGHN & ELLIS SUB HARPER","BOZMAN SIGN CO INC","CASN","CAZ02A001","4193849","To reface an existing pylon sign for Batson Chiropractic Group. No changes are to be made to the size, height, or location of the existing pylon sign. No electrical work to be done.

POC: Michael Durham, permits@bozmansigns.com, 615-331-0805
*** Plans Review stamped plans attached in Cityworks***","15","37015100","2517 LEBANON PIKE
NASHVILLE, TN 37214
(36.169591, -86.677949)"
"2022038470","Building Residential - Addition","Single Family Residence","08314033800","2022-06-09T00:00:00.000","2022-09-12T00:00:00.000","60600","1902  BOSCOBEL ST","NASHVILLE","TN","37206","LOT 141 EDGEFIELD LAND CO 1","PORCH CO INC, THE","CARA","CAA01R301","4167627","to build a screen porch on the back of the home, approx. 18 ft by 14 ft in size.  This will be unheated space. Electrical will be needed. 5� minimum side setback, 20� minimum rear setback. No second kitchen, to remain single family residence. Not to build over or obstruct easements. Must comply with NEIGHBORHOOD CONSERVATION OVERLAY.","6","37012200","1902 BOSCOBEL ST
NASHVILLE, TN 37206
(36.170958, -86.736972)"
"2022060521","Building Residential - New","Accessory Structure, Garage","08411016100","2022-09-07T00:00:00.000","2022-09-09T00:00:00.000","18547","2324B  MODENA DR","NASHVILLE","TN","37214","LOT 208 MAPLECREST","SELF CONTRACTOR RESIDENTIAL (SEE APPLICANT INFORMATION)","CARN","CAA14U009","4202397","to construct a 16 x 24 detached storage building to the rear of residence.  not to be used for living or commercial purposes.  max allowed height is 16'.  5' min side s/b; 20' min rear s/b.","15","37015200","2324B MODENA DR
NASHVILLE, TN 37214
(36.17882, -86.684122)"
"2022059079","Building Residential - Addition","Single Family Residence","17200006200","2022-08-30T00:00:00.000","2022-09-09T00:00:00.000","109116","6151  MT PISGAH RD","NASHVILLE","TN","37211","N SIDE MT PISGAH RD E OF EDMONSON PIKE","Aaron Skeesick","CARA","CAA01R301","4199755","Construct a 200 SF addition to the rear and a 700 SF addition to the front of the dwelling. Minimum 40' street and 20' side setbacks. Not to be on any easement. To remain single family. POC: Aaron Skeesick, 615-584-6127. Applicant applied for a self-permit and will act as his/her own general contractor with full responsibility for code compliance, for hiring and employing individuals and subcontractors, and with ultimate responsibility for his/her own work and for the work of others. Acting as his/her general contractor, applicant may forfeit certain protections which might be available to him/her through the State of Tennessee general contractor�s licensing process. Applicant, as a self-build permit holder, is further responsible for requesting all required inspections and completing all authorized work in compliance with applicable adopted codes. Separate permits are required for any electrical, plumbing and gas/mechanical work and are not part of the building permit.
No construction and demolition waste will be stored on the property and such waste shall be disposed of in a clean and sanitary manner by placing it in approved containers and having such waste discarded at an approved landfill.
Signage must be posted pursuant to M.C.L. 16.28.230, including project information signs, which shall be posted in English and Spanish with one double-sided 24  (vertical) � 36  (horizontal) sign posted for every fifty feet of site frontage, with no more than three signs required per street frontage.","4","37019116","6151 MT PISGAH RD
NASHVILLE, TN 37211
(36.020738, -86.732629)"
"2022055244","Building Residential - New","Multifamily, Townhome","149160A00300CO","2022-08-15T00:00:00.000","2022-09-09T00:00:00.000","163674","1010  HAMILTON CROSSING SQ","ANTIOCH","TN","37013","UNIT 3 HAMILTON CROSSING TOWNHOMES AMENDED","WJH LLC","CARN","CAA03R301","4193265","MASTER PERMIT: # T2021071410

To construct a single town house residence with 1,350 sf living space and 76 sf patio/porch areas. 

THE HOLDER OF THIS PERMIT HEREBY CERTIFIES THAT ALL CONSTRUCTION AND DEMOLITION WASTE GENEREATED BY ANY AND ALL ACTIVITIES GOVERNED BY THIS PERMIT SHALL BE DISPOSED OF IN AN APPROVED LANDFILL. THE HOLDER OF THIS PERMIT ALSO CERTIFIES THAT NO CONSTRUCTION OR DEMOLITION WASTE SHALL BE STORED ON THE PROPERTY IN VIOLATION OF ANY PROVISIONS OF THE METROPOLITAN CODE.

Must comply with tree regulations one new two- inch tree for every 30' road frontage. 
For every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.","32","37015629","1010 HAMILTON CROSSING SQ
ANTIOCH, TN 37013"
"2021033114","Building Use & Occupancy","Multifamily, Townhome","16400033200","2021-05-26T00:00:00.000","2022-09-09T00:00:00.000","1","1657  HOBSON PIKE","ANTIOCH","TN","37013","W/S HOBSON PK  W OF MURFREESBORO PIKE","ELMINGTON RESIDENTIAL LLC","CAUO","CAA03R301","3993402","This is a master permit application for a 128-unit HOBSON PIKE TOWNHOMES development with an associated amenity building. The subject property is approximately 19.85 acres and is located at 0 Hobson Pike, across from the Starwood amphitheater property.
POC THALIA LEONARD 629-216-3925

Development is within the Mixed use zoned portion of the property.","32","37015630","1657 HOBSON PIKE
ANTIOCH, TN 37013
(36.039072, -86.61043)"
"2022060664","Building Tree Removal Permit","Tree Removal Permit","07007001100","2022-09-07T00:00:00.000","2022-09-09T00:00:00.000","10","1013 W TRINITY LN","NASHVILLE","TN","37218","N SIDE OF WEST TRINITY LN, W OF OLD BUENA VISTA ROAD","AVENUE CONSTRUCTION, LLC","CATR","CATREE","4202620",,"2","37012801","1013 W TRINITY LN
NASHVILLE, TN 37218
(36.205631, -86.812861)"
"2022060086","Building Residential - New","Accessory Structure, Shed / Storage Bldg","14612003600","2022-09-02T00:00:00.000","2022-09-09T00:00:00.000","13910","5035  MONTCLAIR DR","NASHVILLE","TN","37211","LOT 461 SEC 6 CRIEVE HALL ESTATES","Travis Gates","CARN","CAA14U011","4201583","12 x 24 x 11 Pro Tall Ranch. Not to be used for living/sleeping quarters or for commercial purposes. Building to be used for storage.

THE HOLDER OF THIS PERMIT HEREBY CERTIFIES THAT ALL CONSTRUCTION AND DEMOLITION WASTE GENERATED BY ANY AND ALL ACTIVITIES GOVERNED BY THIS PERMIT SHALL BE DISPOSED OF IN AN APPROVED LANDFILL. THE HOLDER OF THIS PERMIT ALSO CERTIFIES THAT NO CONSTRUCTION OR DEMOLITION WASTE SHALL BE STORED ON THE PROPERTY IN VIOLATION OF ANY PROVISIONS OF THE METROPOLITAN CODE.","26","37018801","5035 MONTCLAIR DR
NASHVILLE, TN 37211
(36.068002, -86.754013)"
"2022048010","Building Residential - New","Single Family Residence","069160E00200CO","2022-07-19T00:00:00.000","2022-09-09T00:00:00.000","93961","1814B  ASHTON AVE","NASHVILLE","TN","37218","UNIT B 1814 ASHTON AVENUE","C & H PROPERTIES, LLC","CARN","CAA01R301","4182177","1814B Ashton Avenue (Rear Unit) to construct 775SF single family residence with 24sqft covered front porch and 80sqft of uncovered deck. 5� min side setback, 20� min rear setback, front contextual setback is at 40.2� min, plans show 130�. Unit is 32� wide so max height allowed is 45� - plans show 18.7�. Min required distance between structures is 6� min with no bump outs. Detached Rear Unit 2 of 2. Sidewalks are required for this project because this parcel is within the UZO, PAYING SIDEWALK IN-LIEU / CONTRIBUTION FEE. 

***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code*** For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property - four trees required here* For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835. No more than three signs are required - two signs are required here***. Must comply fully with metro council bills 2014-725 and 2014-770.","2","37012802","1814B ASHTON AVE
NASHVILLE, TN 37218
(36.193035, -86.838481)"
"2021067357","Building Residential - New","Single Family Residence","091133Q00200CO","2021-10-20T00:00:00.000","2022-09-09T00:00:00.000","273275","434  WESTBORO DR","NASHVILLE","TN","37209","UNIT B 434 WESTBORO DRIVE TOWNHOMES","SOUTHERN EDGE CONSTRUCTION LLC","CARN","CAA01R301","4050817","to construct 434 -B westboro drive detached HPR single family residence with 2254 SF of living space,431 SF garage, 192 SF of porches/decks. units detached. 50.7 min front s/b; 5' min side s/b; 20' min rear s/b. Max height 3 stories/43.5 feet. 6' min distance between units. Not to build over of obstruct any easements.

must comply with tree regulations one new two inch tree for every 30' road frontage. 

for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835. must comply fully with metro council bills 2014-725 and 2014-770.","20","37018101","434 WESTBORO DR
NASHVILLE, TN 37209
(36.148158, -86.872494)"
"2021054651","Building Residential - New","Accessory Structure, Pools - Residential","098130B01300CO","2021-08-24T00:00:00.000","2022-09-09T00:00:00.000","8000","5104B  VINEYARD PT","HERMITAGE","TN","37076","LOT 13 NEWPORT","SELF CONTRACTOR RESIDENTIAL (SEE APPLICANT INFORMATION)","CARN","CAA14U017","4031031","To install a new 24' diameter, 452 SF ABOVE-GROUND POOL. MUST INCLUDE REQUIRED FENCING AND/OR ALARM(S). Located to the rear of a principal structure, with minimum 5� side setbacks and 3� rear setback. Installation must conform to easements on parcel. Separate permits are required for any proposed electrical, plumbing, & gas/mechanical work and is not part of this Building Permit. POC: Keith White, 615-957-5753. Applicant applied for a self-permit and will act as his/her own general contractor with full responsibility for code compliance, for hiring and employing individuals and subcontractors, and with ultimate responsibility for his/her own work and for the work of others. Acting as his/her general contractor, applicant may forfeit certain protections which might be available to him/her through the State of Tennessee general contractor�s licensing process. Applicant, as a self-build permit holder, is further responsible for requesting all required inspections and completing all authorized work in compliance with applicable adopted codes. Separate permits are required for any electrical, plumbing and gas/mechanical work and are not part of the building permit. No construction and demolition waste will be stored on the property and such waste shall be disposed of in a clean and sanitary manner by placing it in approved containers and having such waste discarded at an approved landfill.","12","37015610","5104B VINEYARD PT
HERMITAGE, TN 37076
(36.152116, -86.586341)"
"2022028742","Building Use & Occupancy","Master Permit Application","07112012100","2022-04-29T00:00:00.000","2022-09-09T00:00:00.000","1","1521  JONES AVE","NASHVILLE","TN","37207","LOT 1 VICTORY HGTS SUB","ART BUILDING INC","CAUO","CAZ03A001","4151650","Master Permit to build 2 buildings with 6 town houses total. Each building contains 3 units. No construction this permit.","5","37011300","1521 JONES AVE
NASHVILLE, TN 37207
(36.201464, -86.758267)"
"2022060200","Building Tree Removal Permit","Tree Removal Permit","10406002100","2022-09-06T00:00:00.000","2022-09-09T00:00:00.000","10","3416  PARK DR","NASHVILLE","TN","37203","PT LOTS 5 & 6 REVISED WEST END PARK","HUTCHISON TREE SERVICE","CATR","CATREE","4201761",,"21","37016600","3416 PARK DR
NASHVILLE, TN 37203
(36.139739, -86.820991)"
"2022052786","Building Commercial - New","Accessory Structure, Pools - Commercial","08215001600","2022-08-04T00:00:00.000","2022-09-09T00:00:00.000","180172","10B  INTERSTATE DR","NASHVILLE","TN","37213","PT LOTS 58 THRU 63 PT LTS 18 THRU 23 SHELBYS 1ST ADDN & PT. CLOSED ALLEY","BURLESON POOL COMPANY LLC","CACN","CAA14U018","4189384","Building an inground gunite swimming pool for the Stadium Inn Drift Hotel at 10 Interstate Dr.
*** Plans Review stamped plans attached in Cityworks***","5","37019300","10B INTERSTATE DR
NASHVILLE, TN 37213
(36.172196, -86.769515)"
"2022045744","Building Commercial - Rehab","Self Service Storage, Storage Mod Hazard","17500013200","2022-07-08T00:00:00.000","2022-09-09T00:00:00.000","5000000","1571  HEIL QUAKER BLVD","LAVERGNE","TN","37086","LOT 1 INTERCHANGE CITY INDUSTRIAL PARK SEC 26","Jim Nickle","CACR","CAF21S001","4178746","12340 SF Testing Area Improvement, mixed use including F-1, S-2, and B. POC: Jim Nickle, 615-269-3130.","33","37015630","1571 HEIL QUAKER BLVD
LAVERGNE, TN 37086
(36.016876, -86.607379)"
