"codmpo","coddane","clase_de_equipamiento","subclase_de_equipamiento","nombre_equipamiento","clase_de_uso","localizaci_n","direcci_n","vereda_municipio","municipio","subregi_n","accesibilidad","tipo_de_superficie","acueducto","alcantarillado","energia_electrica","recolecci_n_de_basuras","gas_natural","conexiones","cobertura","observaciones","fecha","telefono","fecha_captura","geocoded_column"
"17380","17380000","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE LA DORADA CALDAS - PUERTO SALGAR CUNDINAMARCA","PÚBLICO","CABECERA MUNICIPAL","N/A","LA DORADA","LA DORADA","MAGDALENA CALDENSE","VEHICULAR","PAVIMENTADA","N/A","N/A","SI TIENE CONEXION","POR RECOLECCION PUBLICA O PRIVADA","NO TIENE CONEXION","NINGUNO DE LOS ANTERIORES","INTERDEPARTAMENTAL","SALIDA LA DORADA PUERTO SALGAR","2016-11-18T00:00:00.000","N/A","2016-11-18T00:00:00.000","(5.46832373299729, -74.6658671663833)"
"17867","17867002","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE DE VÍA HACÍA SAMANA, VICTORIA O MARQUETALI","PÚBLICO","RURAL","VEREDA CAÑAVERAL","CAÑAVERAL","VICTORIA","MAGDALENA CALDENSE","VEHICULAR","PAVIMENTADA","N/A","N/A","N/A","N/A","N/A","N/A","INTERMINUCIPAL","N/A","2016-11-14T00:00:00.000","N/A","2016-11-14T00:00:00.000","(5.3222466670987, -74.9420033333829)"
"17867","17867009","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE ISAZA-NORCASIA-VEREDA LA HABANA","PÚBLICO","RURAL","N/A","ISAZA","VICTORIA","MAGDALENA CALDENSE","VEHICULAR","PAVIMENTADA","ACUEDUCTO POR TUBERIA","N/A","NO TIENE CONEXION","N/A","NO TIENE CONEXION","NINGUNO DE LOS ANTERIORES","INTERMINUCIPAL","N/A","2016-11-29T00:00:00.000","N/A","2016-11-29T00:00:00.000","(5.57902019997795, -74.8248888837291)"
"17867","17867009","PUNTO DE REFERENCIA","CRUCE VIAL","ENTRADA A ISAZA Y VARIANTE NORCASIA","PÚBLICO","CENTRO POBLADO","INSPECCIÓN ESPECIAL  ISAZ","ISAZA","VICTORIA","MAGDALENA CALDENSE","VEHICULAR","PAVIMENTADA","N/A","N/A","N/A","N/A","N/A","N/A","INTERMINUCIPAL","N/A","2016-11-19T00:00:00.000","N/A","2016-11-19T00:00:00.000","(5.57809333347847, -74.8115416667286)"
"17388","17388004","PUNTO DE REFERENCIA","CRUCE VIAL","LA FELISA-FILADELFIA-LA MERCED","PÚBLICO","CENTRO POBLADO","LA FELISA","EL TAMBOR","LA MERCED","ALTO OCCIDENTE","VEHICULAR","PAVIMENTADA","N/A","N/A","N/A","N/A","N/A","N/A","INTERMINUCIPAL","N/A","2016-11-15T00:00:00.000","N/A","2016-11-15T00:00:00.000","(5.37959653367268, -75.6030026002287)"
"17867","17867006","PUNTO DE REFERENCIA","CRUCE VIAL","VÍA VICTORIA LA DORADA CRUCE VÍA HACÍA MARIQUIT","PÚBLICO","RURAL","VÍA AL LLANO VICTORIA","EL AGUACATE","VICTORIA","MAGDALENA CALDENSE","VEHICULAR","PAVIMENTADA","N/A","N/A","N/A","N/A","N/A","N/A","INTERMINUCIPAL","N/A","2016-11-14T00:00:00.000","N/A","2016-11-14T00:00:00.000","(5.3098150001823, -74.8815733336402)"
"17662","17662156","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE VÍA EL SILENCIO Y CALIFORNIA","PÚBLICO","RURAL","SALIDA SAMANA","EL DORADO","SAMANA","MAGDALENA CALDENSE","VEHICULAR","CARRETEABLE","N/A","N/A","N/A","N/A","N/A","N/A","INTERMINUCIPAL","CRUCE VIAL, A L LA DERECHA VEREDA PATIO BONITO, Y E EL SILENCIO, VÍA QUE CONDUCE A PENSILVANIA Y A LA IZQUIERDA LA FLORIDA, CALIFORNIA","2016-12-19T00:00:00.000","N/A","2016-12-19T00:00:00.000","(5.40702333325024, -75.0009349998257)"
"17388","17388009","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCERO","PÚBLICO","RURAL","VEREDA LLANADAS","LLANADAS","LA MERCED","ALTO OCCIDENTE","VEHICULAR","PAVIMENTADA","N/A","N/A","N/A","POR RECOLECCION PUBLICA O PRIVADA","N/A","N/A","MUNICIPAL","CRUCE VIAL COMUNICA LA VIA LA MERCED SALAMINA Y VEREDAS DEL MUNICIPIO","2016-11-09T00:00:00.000","N/A","2016-11-09T00:00:00.000","(5.3758934664914, -75.5441698499769)"
"17495","17495000","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE ENTRADA PARA LA REPRESA","PÚBLICO","RURAL","VEREDA LA QUIEBRA","LA QUIEBRA","NORCASIA","MAGDALENA CALDENSE","VEHICULAR","PAVIMENTADA","N/A","N/A","N/A","POR RECOLECCION PUBLICA O PRIVADA","NO TIENE CONEXION","NINGUNO DE LOS ANTERIORES","INTERMINUCIPAL","EN ESTE PUNTO SE INGRESA A LA VÍA PARA ACCEDER A LA REPRESA","2016-12-07T00:00:00.000","N/A","2016-12-07T00:00:00.000","(5.57490616657063, -74.8974418835897)"
"17495","17495000","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE ENTRADA NORCASIA","PÚBLICO","CABECERA MUNICIPAL","ENTRADA A NORCASIA CERCA AL MATADERO","LA QUIEBRA","NORCASIA","MAGDALENA CALDENSE","VEHICULAR","PAVIMENTADA","N/A","N/A","SI TIENE CONEXION","POR RECOLECCION PUBLICA O PRIVADA","NO TIENE CONEXION","NINGUNO DE LOS ANTERIORES","INTERMINUCIPAL","UBICADO EN LA ENTRADA A NORCASIA VÍA BERLÍN-LA DORADA EN ESTE PUNTO SE PUEDE OMITIR EL INGRESO AL MUNICIPIO DE NORCASIA Y CONTINUAR HACIA EL MUNICIPIO DE LA DORADA POR LA VARIANTE","2016-12-09T00:00:00.000","N/A","2016-12-09T00:00:00.000","(5.57332764034314, -74.8940061195803)"
"17867","17867014","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE  DE VÍA CAÑAVERAL, DOÑA JUANA Y PRADERA","PÚBLICO","RURAL","VEREDA PRADERA","LA PRADERA","VICTORIA","MAGDALENA CALDENSE","VEHICULAR","CARRETEABLE","N/A","N/A","N/A","N/A","N/A","N/A","INTERVEREDAL","N/A","2016-12-17T00:00:00.000","N/A","2016-12-17T00:00:00.000","(5.42220000011899, -74.903686666916)"
"17662","17662005","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE VÍA GUAYANA Y BELEN BAJO","PÚBLICO","RURAL","VEREDA GUAYANA","BELEN ALTO","SAMANA","MAGDALENA CALDENSE","VEHICULAR","TROCHA","N/A","N/A","N/A","N/A","N/A","N/A","INTERVEREDAL","N/A","2016-12-30T00:00:00.000","N/A","2016-12-30T00:00:00.000","(5.68400166672347, -74.9385600001691)"
"17867","17867005","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE VÍA LAGUNA SAN DIEGO Y SAN DIEGO","PÚBLICO","RURAL","VEREDA DOÑA JUANA","DO7A JUANA BAJA","VICTORIA","MAGDALENA CALDENSE","VEHICULAR","TROCHA","N/A","N/A","N/A","N/A","N/A","N/A","INTERVEREDAL","N/A","2016-11-21T00:00:00.000","N/A","2016-11-21T00:00:00.000","(5.43703833322669, -74.8457283331685)"
"17662","17662063","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE VIAL EL LIMON","PÚBLICO","RURAL","VÍA ENCIMADAZ","LA CRISTALINA","SAMANA","MAGDALENA CALDENSE","VEHICULAR","TROCHA","N/A","N/A","N/A","N/A","N/A","N/A","INTERVEREDAL","N/A","2016-12-20T00:00:00.000","N/A","2016-12-20T00:00:00.000","(5.42103166693178, -74.9995883335866)"
"17444","17444038","PUNTO DE REFERENCIA","CRUCE VIAL","DESVÍ O DE INGRESO A LA  VEREDA EL RETIRO","PÚBLICO","RURAL","ANTES DE VEREDA DANN ROQUE","SAN ROQUE","MARQUETALIA","ALTO ORIENTE","VEHICULAR","TROCHA","N/A","N/A","N/A","N/A","N/A","N/A","INTERVEREDAL","N/A","2016-11-14T00:00:00.000","N/A","2016-11-14T00:00:00.000","(5.30063833351329, -75.0303749997452)"
"17867","17867012","PUNTO DE REFERENCIA","CRUCE VIAL","ENTRADA VEREDA SAN LORENZO","PÚBLICO","RURAL","ENTRADA VEREDA SAN LORENZO","LA ITALIA","VICTORIA","MAGDALENA CALDENSE","VEHICULAR","CARRETEABLE","N/A","N/A","N/A","N/A","N/A","N/A","INTERVEREDAL","N/A","2016-11-14T00:00:00.000","N/A","2016-11-14T00:00:00.000","(5.31390333295133, -74.9590749996874)"
"17444","17444039","PUNTO DE REFERENCIA","CRUCE VIAL","ENTRADA VEREDA VERGEL","PÚBLICO","RURAL","ENTRADA VEREDA EL VERGEL Y LA BELLA","SANTA ELENA","MARQUETALIA","ALTO ORIENTE","VEHICULAR","CARRETEABLE","N/A","N/A","N/A","N/A","N/A","N/A","INTERVEREDAL","N/A","2016-11-14T00:00:00.000","N/A","2016-11-14T00:00:00.000","(5.30653666676696, -75.0125566663531)"
"17867","17867009","PUNTO DE REFERENCIA","CRUCE VIAL","ENTRADA VEREDA. LA GARRUCHA Y LA HABANA","PÚBLICO","RURAL","INSPECCIÓN ESPECIAL.ISAZA","ISAZA","VICTORIA","MAGDALENA CALDENSE","VEHICULAR","CARRETEABLE","N/A","N/A","N/A","N/A","N/A","N/A","INTERVEREDAL","N/A","2016-12-01T00:00:00.000","N/A","2016-12-01T00:00:00.000","(5.57899999958552, -74.8247916662524)"
"17662","17662183","PUNTO DE REFERENCIA","CRUCE VIAL","Y VÍA EL SILENCIO, LA LIBERTAD","PÚBLICO","RURAL","VEREDA EL SILENCIO","LAS ANIMAS","SAMANA","MAGDALENA CALDENSE","VEHICULAR","CARRETEABLE","N/A","N/A","N/A","N/A","N/A","N/A","INTERVEREDAL","N/A","2016-11-27T00:00:00.000","N/A","2016-11-27T00:00:00.000","(5.36158500000097, -75.0266549997969)"
"17662","17662156","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE VÍA ENCHILADAS EL CONSUELO","PÚBLICO","RURAL","VÍA ENCIMADAS","EL DORADO","SAMANA","MAGDALENA CALDENSE","VEHICULAR","CARRETEABLE","N/A","N/A","N/A","N/A","N/A","N/A","INTERVEREDAL","A LA IZQUIERDA HACIA EL.CONSUELO, A LA DERECHA HACIA LAS ENCIMADAS","2016-12-20T00:00:00.000","N/A","2016-12-20T00:00:00.000","(5.41539833322028, -75.0109433334253)"
"17867","17867002","PUNTO DE REFERENCIA","CRUCE VIAL","ENTRADA VEREDA BELLA VISTA Y CRFSOC","PÚBLICO","RURAL","VEREDA BELLAVISTA","CAÑAVERAL","VICTORIA","MAGDALENA CALDENSE","VEHICULAR","CARRETEABLE","N/A","N/A","N/A","N/A","N/A","N/A","INTERVEREDAL","ENTRADA HACIA ESCUELA BELLAVISTA Y CENTRO.DE.REHABILITACIÓN DE FAUNA SILVESTRE DEL ORIENTE DE. CALDAS CORPOCALDAS","2016-12-04T00:00:00.000","N/A","2016-12-04T00:00:00.000","(5.32683500010763, -74.9237233333084)"
"17272","17272021","PUNTO DE REFERENCIA","CRUCE VIAL","ZABALETA- MEDIACION","PÚBLICO","RURAL","VEREDA MORRITOS","MORRITOS","FILADELFIA","ALTO OCCIDENTE","VEHICULAR","CARRETEABLE","N/A","N/A","NO TIENE CONEXION","N/A","N/A","N/A","VEREDAL","N/A","2016-12-02T00:00:00.000","N/A","2016-12-02T00:00:00.000","(5.26646995041501, -75.5802656169569)"
"17867","17867021","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE VÍA HACIA ENCHILADAS MANO ISQUIERDA","PÚBLICO","RURAL","VEREDA MONTENEGRO","EL BOSQUE","VICTORIA","MAGDALENA CALDENSE","VEHICULAR","PAVIMENTADA","N/A","N/A","N/A","N/A","N/A","N/A","INTERVEREDAL","LA VÍA SE ENCUENTRA ALIMENTADA PERO EN MALLAS CONDICIONES EL PAVIMENTO.  HACIA PANDERETA SÓLO.ESTA ALIMENTADA HASTA UNOS. KM ADELANTE","2016-12-01T00:00:00.000","N/A","2016-12-01T00:00:00.000","(5.57090666630491, -74.8593816663733)"
"17867","17867021","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE DE VÍA HACIA LA CENTRAL HIDROELÉCTRICA MIEL","PÚBLICO","RURAL","N/A","EL BOSQUE","VICTORIA","MAGDALENA CALDENSE","VEHICULAR","PAVIMENTADA","N/A","N/A","N/A","N/A","N/A","N/A","MUNICIPAL","N/A","2016-12-08T00:00:00.000","N/A","2016-12-08T00:00:00.000","(5.56614499990111, -74.8658633336434)"
"17495","17495000","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE SALIDA VEREDA SAN ESTEBAN","N/A","N/A","N/A","LA QUIEBRA","NORCASIA","MAGDALENA CALDENSE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","MUNICIPAL","N/A","N/A","N/A","N/A","(5.57722904991058, -74.8861510836494)"
"17662","17662027","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE SE VÍA HACIA FLORENCIA CALDAS","PÚBLICO","RURAL","N/A","EL BRASIL","SAMANA","MAGDALENA CALDENSE","VEHICULAR","PAVIMENTADA","N/A","N/A","N/A","N/A","N/A","N/A","MUNICIPAL","N/A","2016-11-26T00:00:00.000","N/A","2016-11-26T00:00:00.000","(5.42039666623128, -74.9908483331332)"
"17495","17495000","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE VARIANTE NORCASIA","PÚBLICO","CABECERA MUNICIPAL","N/A","LA QUIEBRA","NORCASIA","MAGDALENA CALDENSE","VEHICULAR","PAVIMENTADA","N/A","N/A","SI TIENE CONEXION","POR RECOLECCION PUBLICA O PRIVADA","NO TIENE CONEXION","NINGUNO DE LOS ANTERIORES","MUNICIPAL","N/A","2016-12-09T00:00:00.000","N/A","2016-12-09T00:00:00.000","(5.57702486650568, -74.8853329501909)"
"17662","17662194","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE VÍA HACIA PRADERA VICTORIA","PÚBLICO","RURAL","VÍA SAN DIEGO","PUEBLO NUEVO","SAMANA","MAGDALENA CALDENSE","VEHICULAR","CARRETEABLE","N/A","N/A","N/A","N/A","N/A","N/A","MUNICIPAL","A LA IZQUIERDA A LA LAGUNA DE SAN DIEGO A LA DERECHA VÍA SAN DIEGO","2016-12-29T00:00:00.000","N/A","2016-12-29T00:00:00.000","(5.64535000018185, -74.9435983334924)"
"17388","17388008","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE LA QUIEBRA","PÚBLICO","RURAL","VEREDA LA QUIEBRA","LA QUIEBRA","LA MERCED","ALTO OCCIDENTE","VEHICULAR","CARRETEABLE","N/A","N/A","N/A","N/A","N/A","N/A","MUNICIPAL","PESIMAS CONDICIONES  DE LA VÍA","2016-11-15T00:00:00.000","N/A","2016-11-15T00:00:00.000","(5.36536606709824, -75.548776867098)"
"17380","17380009","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE LA DORADA-BUENAVISTA-SAN MIGUEL","PÚBLICO","RURAL","VEREDA LA ATARRAYA","LA ATARRAYA","LA DORADA","MAGDALENA CALDENSE","VEHICULAR","CARRETEABLE","N/A","N/A","NO TIENE CONEXION","N/A","NO TIENE CONEXION","NINGUNO DE LOS ANTERIORES","VEREDAL","N/A","2016-12-02T00:00:00.000","N/A","2016-12-02T00:00:00.000","(5.73287193340769, -74.7240827668485)"
"17272","17272014","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE LA PAILA - SANTA RITA","PÚBLICO","CABECERA MUNICIPAL","VEREDA SANTA RITA","LA MONTAIA","FILADELFIA","ALTO OCCIDENTE","VEHICULAR","CARRETEABLE","N/A","N/A","N/A","N/A","N/A","N/A","VEREDAL","N/A","2016-12-07T00:00:00.000","N/A","2016-12-07T00:00:00.000","(5.28646585011535, -75.5352250336388)"
"17388","17388002","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE VÍA VÍA LA DORADA VICTORIA HACIA LA FE","PÚBLICO","RURAL","VEREDA EL LIMON","EL LIMON","LA MERCED","ALTO OCCIDENTE","VEHICULAR","PAVIMENTADA","N/A","N/A","N/A","N/A","N/A","N/A","VEREDAL","N/A","2016-11-29T00:00:00.000","N/A","2016-11-29T00:00:00.000","(5.34264164985315, -75.5268527836998)"
"17272","17272023","PUNTO DE REFERENCIA","CRUCE VIAL","CRUVE VIAL SAN LUIS -SAMARIA","PÚBLICO","RURAL","CORREGIMIENTO SAN LUIS","SAN LUIS","FILADELFIA","ALTO OCCIDENTE","VEHICULAR","CARRETEABLE","N/A","N/A","N/A","N/A","N/A","N/A","VEREDAL","N/A","2016-11-28T00:00:00.000","N/A","2016-11-28T00:00:00.000","(5.23663238294004, -75.5641406833338)"
"17050","17050014","PUNTO DE REFERENCIA","CRUCE VIAL","LA PAILA - MAIBA","PÚBLICO","RURAL","VEREDA LA PAILA","EL ROC1O","ARANZAZU","NORTE","VEHICULAR","CARRETEABLE","N/A","N/A","N/A","N/A","N/A","N/A","VEREDAL","N/A","2016-12-07T00:00:00.000","N/A","2016-12-07T00:00:00.000","(5.28298876662022, -75.5162917499436)"
"17174","17174021","PUNTO DE REFERENCIA","CRUCE VIAL","SAN ANDRE LA GORGONIA FONDA ANDREY","PÚBLICO","RURAL","VDA SAN ANDRES","SAN ANDRES","CHINCHINA","CENTRO SUR","VEHICULAR","CARRETEABLE","N/A","N/A","N/A","POR RECOLECCION PUBLICA O PRIVADA","N/A","N/A","VEREDAL","N/A","2016-12-01T00:00:00.000","N/A","2016-12-01T00:00:00.000","(4.9334076709634, -75.615703925845)"
"17272","17272002","PUNTO DE REFERENCIA","CRUCE VIAL","VIA AGUADITA PEQUEÑA","PÚBLICO","RURAL","VEREDA AGUADITA PEQUEÑA","AGUADITA PEQUEAA","FILADELFIA","ALTO OCCIDENTE","VEHICULAR","CARRETEABLE","N/A","N/A","NO TIENE CONEXION","N/A","N/A","N/A","VEREDAL","N/A","2016-12-02T00:00:00.000","N/A","2016-12-02T00:00:00.000","(5.28992766662174, -75.5620477668253)"
"17444","17444038","PUNTO DE REFERENCIA","CRUCE VIAL","VÍA ENTRADA VEREDA EL GUAMO","PÚBLICO","RURAL","ENTRADA A LA VEREDA EL GUAMO","SAN ROQUE","MARQUETALIA","ALTO ORIENTE","VEHICULAR","TROCHA","N/A","N/A","N/A","N/A","N/A","N/A","VEREDAL","N/A","2016-11-14T00:00:00.000","N/A","2016-11-14T00:00:00.000","(5.30166999993759, -75.0186083334528)"
"17272","17272037","PUNTO DE REFERENCIA","CRUCE VIAL","VIA MOTRRITOS - AGUADITA GRANDE","PÚBLICO","RURAL","VEREDA AGUADITA GRANDE","ZABALETAS","FILADELFIA","ALTO OCCIDENTE","VEHICULAR","CARRETEABLE","N/A","N/A","N/A","N/A","N/A","N/A","VEREDAL","N/A","2016-12-02T00:00:00.000","N/A","2016-12-02T00:00:00.000","(5.28047943335387, -75.5629080833728)"
"17380","17380014","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE VEREDA YUCATÁN","PÚBLICO","RURAL","VEREDA YUCATÁN","YUCATAN","LA DORADA","MAGDALENA CALDENSE","VEHICULAR","CARRETEABLE","N/A","N/A","NO TIENE CONEXION","N/A","NO TIENE CONEXION","NINGUNO DE LOS ANTERIORES","VEREDAL","CRUCE INGRESO LA DORADA-ESCUELA YUCATÁN-VEREDA LA ATARRAYA","2016-12-01T00:00:00.000","N/A","2016-12-01T00:00:00.000","(5.62934981633377, -74.7308950500757)"
"17380","17380001","PUNTO DE REFERENCIA","CRUCE VIAL","CRUCE VEREDA BRISAS","PÚBLICO","RURAL","VEREDA BRISAS","BRISAS TABLONES","LA DORADA","MAGDALENA CALDENSE","VEHICULAR","TROCHA","N/A","N/A","NO TIENE CONEXION","N/A","NO TIENE CONEXION","NINGUNO DE LOS ANTERIORES","VEREDAL","CRUCE LA DORADA- VEREDA BRISAS-VEREDA LA AGUSTINA","2016-12-02T00:00:00.000","N/A","2016-12-02T00:00:00.000","(5.5847860666393, -74.6517569670929)"
"17174","17174007","PUNTO DE REFERENCIA","CUERPO DE AGUA","MALECÓN CAMEGUADUA","PRIVADO","CABECERA MUNICIPAL","KM 2 VIA PALESTINA","EL EDEN","CHINCHINA","CENTRO SUR","VEHICULAR","PAVIMENTADA","ACUEDUCTO POR TUBERIA","POZO SEPTICO","SI TIENE CONEXION","POR RECOLECCION PUBLICA O PRIVADA","NO TIENE CONEXION","NINGUNO DE LOS ANTERIORES","MUNICIPAL","N/A","2016-11-17T00:00:00.000","3113196832","2016-11-17T00:00:00.000","(4.99704439959306, -75.6167635004007)"
"17013","17013000","PUNTO DE REFERENCIA","CUERPO DE AGUA","PILA MUNICIPAL","PÚBLICO","CABECERA MUNICIPAL","PARQUE PRINCIPAL.","AGUADAS","AGUADAS","NORTE","PEATONAL","PAVIMENTADA","ACUEDUCTO POR TUBERIA","SISTEMA DE ALCANTARILLADO","SI TIENE CONEXION","POR RECOLECCION PUBLICA O PRIVADA","NO TIENE CONEXION","NINGUNO DE LOS ANTERIORES","MUNICIPAL","HAVE PARTE DEL PATRIMONIO CULTURAL","2016-12-21T00:00:00.000","8515110","2016-12-21T00:00:00.000","(5.61312235011658, -75.4577389830062)"
