"departamento_prestacion","municipio_prestacion","servicio","estado","nombre","departamento_domicilio","municipio_domicilio","direccion","telefono","email","tipo_inscripcion","representante_legal","tipo_prestador","clasificacion"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA DEL ACUEDUCTO DE SAN JOSE DE MANZANILLO - AGUA PURA-","ANTIOQUIA","MEDELLIN","VEREDA EL MANZANILLO","3436335","aguapura-manzanillo@hotmail.com","Registro por la ESP","LUIS HERNANDO ISAZA ROJAS","ORGANIZACION AUTORIZADA","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","CORPORACION DE ACUEDUCTO EL MANANTIAL","ANTIOQUIA","MEDELLIN","CRA 78 N° 43 SUR 02","3028009","acueducto.elmanantial@gmail.com","Registro por la ESP","ANDREA MONTOYA ORTIZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA DE SERVICIOS DE EL VERGEL","ANTIOQUIA","MEDELLIN","CL 48 SUR 72 225 IN 201","2862523","juntavergel@hotmail.com","Registro por la ESP","SANDRA MILENA GOMEZ DIEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA ACUEDUCTO MULTIVEREDAL LA IGUANA","ANTIOQUIA","MEDELLIN","Calle 64  128-109","4271429","acueductoiguana@hotmail.com","Registro por la ESP","SIGIFREDO TORRES SANCHEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA ACUEDUCTO LA SORBETANA","ANTIOQUIA","MEDELLIN","CERRERA78 43SUR 02 SAN ANTONIO DE PRADO","2792095","j.acueductolasorbetana@gmail.com","Registro por la ESP","EUGENIA  MARIA  HERNANDEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA ACUEDUCTO MULTIVEREDAL EL HATO","ANTIOQUIA","MEDELLIN","CL 64 128 44 Apto 301","4275336","acueductoelhato@une.net.co","Registro por la ESP","MARTHA ELENA CORREA VELASQUEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","CORPORACIÓN DE   ACUEDUCTO MAZO","ANTIOQUIA","MEDELLIN","SANTA ELENA VEREDA MAZO","4084292","acuemazo@gmail.com","Registro por la ESP","LUZ ARLEY ROJAS GRAJALES","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA ACUEDUCTO MANZANILLO","ANTIOQUIA","MEDELLIN","VEREDA MANZANILLO CORR. ALTAVISTA","3884438","acueductom@hotmail.com","Registro por la ESP","MARIA TERESA LOAIZA CANO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","CORPORACIÓN JUNTA ADMINISTRADORA ACUEDUCTO AGUAS FRIAS","ANTIOQUIA","MEDELLIN","CORREGIMIENTO ALTAVISTA VEREDA AGUAS FRIAS","3685207","acueductoaguasfrias@gmail.com","Registro por la ESP","LUZ MIRYAM  ORTIZ SERNA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO Y ALCANTARILLADO SAN IGNACIO","ANTIOQUIA","GUARNE","VEREDA SAN IGNACIO","5380007","asuasi538@gmail.com","Registro por la ESP","MARTHA LUCIA ESCOBAR PELAEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","CORPORACION DE ACUEDUCTO MEDIA LUNA","ANTIOQUIA","MEDELLIN","CARRERA 20 ESTE No 52-551 VDA. MEDIA LUNA KM3. VIA SANTA ELENA","3379881","acueductomedialuna@hotmail.com","Registro por la ESP","LUZ EMERITA GOMEZ CELADA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","CORPORACION DE ACUEDUCTO PIEDRAS BLANCAS","ANTIOQUIA","MEDELLIN","CR 46 ESTE 69-10 VIA EL ROSARIO KM 3 792","4084330","acueductopiedrasblancas@gmail.com","Registro por la ESP","HECTOR HEVELIO ATEHORTUA GRAJALES","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","CORPORACION DE ACUEDUCTO EL MANANTIAL DE ANA DIAZ","ANTIOQUIA","MEDELLIN","CARRERA  125 NUMERO 34 AA 167 INT. 201","4934719","acueductomanantialdeanadiaz@gmail.com","Registro por la ESP","YUDY FRANCENLY BOLIVAR CARTAGENA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","Corporación de Acueducto Multiveredal Palmitas La China","ANTIOQUIA","MEDELLIN","KILOMETRO 2 # 255 CALLE 116 # 215-51","1111111","acueductolachina@yahoo.es","Registro por la ESP","MARTHA CECILIA PULGARIN CANO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
