"c_digo_de_laboratorio","estado_de_la_acreditaci_n","matriz","componente","actividad","grupo","variable","t_cnica","m_todo","intervalo_de_medici_n_directa","nombre_de_la_estaci_n","ubicaci_n_de_la_estaci_n","latitud","longitud","identificaci_n_de_equipo","nombre_del_laboratorio","nit","contacto","ciudad","departamento","direcci_n","tel_fono","correo","actos_administrativos_que","desde","hasta","acogimiento_a_resoluci_n","canales_de_atenci_n_grupo"
"001","Vigente","Agua","Agua","Análisis","Metales Totales","Bario","Espectroscopía de Absorción Atómica","SM 3030 K, SM 3111 D","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Metales Totales","Berilio","Espectroscopía de Absorción Atómica","SM 3030 K, SM 3111 D","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Microbiología","Coliformes Totales","Filtración por Membrana","SM 9222 J","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Metales Totales","Cadmio","Espectroscopía de Absorción Atómica","SM 3030 K, SM 3111 B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Iones","Calcio","Volumetría","SM 3500-Ca B","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Muestreo Puntual","Determinación In Situ","Caudal","Volumétrica","No Aplica","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Compuestos Orgánicos Halogenados Adsorbibles (AOX)","Compuestos Orgánicos Halogenados Adsorbibles (AOX)","Microcolumbiometría","EPA 1650","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Compuestos Orgánicos Volátiles - BTEX","Benceno","Cromatografía","EPA 5021 A, EPA 8260 D","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Compuestos Orgánicos Volátiles - BTEX","o-Xileno","Cromatografía","EPA 5021 A, EPA 8260 D","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Compuestos Semivolátiles Fenólicos","2,4-Diclorofenol","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Compuestos Semivolátiles Fenólicos","2,4-Dimetilfenol","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Compuestos Semivolátiles Fenólicos","2-Nitrofenol","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Compuestos Semivolátiles Fenólicos","2,4,5-Triclorofenol","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Compuestos Semivolátiles Fenólicos","2,4,6-Triclorofenol","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Compuestos Semivolátiles Fenólicos","Dinitro-o-cresol","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Compuestos Semivolátiles Fenólicos","Pentaclorofenol","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Hidrocarburos Aromáticos Policíclicos (HAP)","Acenafteno","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Hidrocarburos Aromáticos Policíclicos (HAP)","Acenaftileno","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Hidrocarburos Aromáticos Policíclicos (HAP)","Antraceno","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Hidrocarburos Aromáticos Policíclicos (HAP)","Benzo(a)antraceno","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Hidrocarburos Aromáticos Policíclicos (HAP)","Benzo(b)fluoranteno","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Hidrocarburos Aromáticos Policíclicos (HAP)","Benzo(k)fluoranteno","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Hidrocarburos Aromáticos Policíclicos (HAP)","Benzo(g,h,i)perileno","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Hidrocarburos Aromáticos Policíclicos (HAP)","Benzo(a)pireno","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
"001","Vigente","Agua","Agua","Análisis","Hidrocarburos Aromáticos Policíclicos (HAP)","Criseno","Cromatografía","EPA 8270 E","---","No Aplica","No Aplica","No Aplica","No Aplica","No Aplica","LABORATORIO AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA – CORANTIOQUIA","811.000.231-7","Diana Patricia Jaramillo Ramírez","Medellín","Antioquia","Carrera 65 No. 44A-32 Piso 4","6044938888 Ext. 1323- 1288","laboratorioaguas@corantioquia.gov.co","0396 del 28 de marzo de 2022","2022-04-21T00:00:00.000","2026-04-21T00:00:00.000","No Aplica","www.ideam.gov.co; acreditacion@ideam.gov.co; atencionalciudadano@ideam.gov.co; 6013527160  Ext. 1606; 3214018587"
