"id_entidad","nit","raz_n_social","municipio","departamento","direcci_n","c_digo_postal","tel_fono","fax","e_mail","p_gina_web","periodo"
"25800000","860015971:2","Instituto Nacional para Ciegos","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","CARRERA 13 NO 34-91 BARRIO TEUSAQUILLO","110311","091-3846666,2329077,2329078","091-2329078","direccioninci@inci.gov.co","http://www.inci.gov.co","2020-I"
"25900000","899999403:4","Instituto Nacional de Salud","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","AVENIDA CALLE 26 NO. 51-20","111051","091-2207700","091-2200915","contactenos@ins.gov.co","http://www.ins.gov.co","2020-I"
"26000000","860016627:8","Instituto Nacional para Sordos","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","Carrera 89A No. 64C-30 Álamos Zona Industrial - Bogotá D.C.","111221","091-4391221","091-2509127","direccion@insor.gov.co","http://www.insor.gov.co","2020-I"
"26141000","891180084:2","Universidad Surcolombiana","NEIVA","DEPARTAMENTO DE HUILA","CARRERAA 5 23 - 40","110311","098-8755900","098-8755900","contabilidad@usco.edu.co","http://www.usco.edu.co","2020-I"
"26318000","891190346:1","Universidad de la Amazonía","FLORENCIA","DEPARTAMENTO DE CAQUETA","CALLE 17 DIAGONAL 17 CARRERAA 3F BARRIO PORVENIR","180001","098-4358786,4340796","098-4352434","rectoria@uniamazonia.edu.co","http://www.udla.edu.co","2020-I"
"26525000","890680014:9","E.S.E. Sanatorio de Agua de Dios","AGUA DE DIOS","DEPARTAMENTO DE CUNDINAMARCA","CARRERAA. 9 NO.10-69","252850","091-8345000","091-8342677","gerencia@sanatorioaguadedios.gov.co","http://www.sanatorioaguadedios.gov.co","2020-I"
"26668000","890205335:2","E.S.E. Sanatorio de Contratación","CONTRATACION","DEPARTAMENTO DE SANTANDER","CALLE 3 2 72","683071","097-7171100","097-7171200","gerencia@sanatoriocontratacion.gov.co","http://www.sanatoriocontratacion.gov.co","2020-I"
"26800000","899999034:1","Servicio Nacional de Aprendizaje","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","CALLE 57 NO. 8 69","111051","091-5461500","091-5461563","victorg@sena.edu.co","http://www.sena.edu.co","2020-I"
"26900000","899999007:0","Superintendencia de Notariado y Registro","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","CALLE 26 13 49 INT. 201","110311","091-3282121","091-3282121","yolanda.rodriguez@supernotariado.gov.co","http://www.supernotariado.gov.co","2020-I"
"27017000","890801063:0","Universidad de Caldas","MANIZALES","DEPARTAMENTO DE CALDAS","CALLE 65 No 26-10 SEDE CENTRAL","170004","096-8781500","096-8781583","julian.castano_L@ucaldas.edu.co","http://www.ucaldas.edu.co","2020-I"
"27123000","891080031:3","Universidad de Córdoba","MONTERIA","DEPARTAMENTO DE CORDOBA","CARRERA 6 N° 77 - 305","230002","094-7818011,7860131","094-7903049","contabilidad@correo.unicordoba.edu.co","http://www.unicordoba.edu.co","2020-I"
"27219000","891500319:2","Universidad del Cauca","POPAYAN","DEPARTAMENTO DE CAUCA","Calle 5ª  No 4 - 70","190003","092-8209900","092-8209923","wbenavides@unicauca.edu.co","http://www.unicauca.edu.co","2020-I"
"27400000","899999063:3","Universidad Nacional de Colombia","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","CUIDAD UNIVERSITARIA Y CARRERA 45 NO 26 85 EDIFICIO URIEL GUTIÉRREZ","111321","091-3165134","091-3165598","divnacc_nal@unal.edu.co","http://unal.edu.co","2020-I"
"27500000","899999124:4","Universidad Pedagógica Nacional","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","CALLE. 72 No. 11-86,","110221","091-5941894","091-3473535","rector@pedagogica.edu.co","http://www.pedagogica.edu.co/","2020-I"
"27615000","891800330:1","Universidad Pedagógica y Tecnológica de Colombia","TUNJA","DEPARTAMENTO DE BOYACA","CARRERA 6  39 115 AV CENTRAL DEL NORTE","150001","098-7405626","098-7436217","contabilidad@uptc.edu.co","http://www.uptc.edu.co/","2020-I"
"28000000","860016951:1","Club Militar de Oficiales","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","Carrera 50 N° 15 80","111611","071-4473240,2611593","071-2610005,2905077","financiera@clubmilitar.gov.co","http://www.clubmilitar.gov.co","2020-I"
"28327000","891680089:4","Universidad Tecnológica del Chocó Diego Luis Córdoba","QUIBDO","DEPARTAMENTO DE CHOCO","Ciudadela Universitaria B-. Nicolás Medrano","270001","094-6726565","094-6710172","utch@utch.edu.co","http://www.utch.edu.co","2020-I"
"28450000","892000757:3","Universidad de los Llanos","VILLAVICENCIO","DEPARTAMENTO DEL META","Km 12 VIA PUERTO LOPEZ","500003","098-6616800","098-6616801","contabilidad@unillanos.edu.co","http://www.unillanos.edu.co","2020-I"
"29200000","860511071:6","Fondo Rotatorio del Ministerio de Relaciones Exteriores","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","CALLE 10 N° 5 - 51","111711","091-3814000","091-5667139","adriana.avila@cancilleria.gov.co","http://www.cancilleria.gov.co","2020-I"
"29566000","891410354:4","Corporación Autónoma Regional de Risaralda","PEREIRA","DEPARTAMENTO DE RISARALDA","AVENIDA SUR #46-40","660004","096-3116511","096-3141473","carder@carder.gov.co","http://www.carder.gov.co","2020-I"
"30300000","860007887:8","Artesanías de Colombia S.A.","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","CARRERA 2 NO. 18A - 58","110221","091-2861766,2821766","091-2827936,2810917","artesanias@artesaniasdecolombia.com.co","http://www.artesaniasdecolombia.com.co","2020-I"
"31200000","899999278:1","Corporación de la Industria Aeronáutica Colombiana S.A.","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","AVENIDA CALLE 26 N° 103-08 ENTRADA 1 INT. 2","110911","091-4936160","091-4936160","jefe.contabilidad@ciac.gov.co","http://www.ciac.gov.co","2020-I"
"31400000","899999068:1","Ecopetrol S.A.","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","CARRERAA . 13 N.36 - 24 PISO 12","110311","091-2354436","091-2344376","gruporfn@ecopetrol.com.co","http://www.ecopetrol.com.co","2020-I"
"31500000","899999002:4","Empresa Colombiana de Productos Veterinarios S.A.","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","Avenida Eldorado Calle 26 No.  82 - 93","111311","091-4254800","091-4254835","vecol@vecol.com.co","http://www.vecol.com.co","2020-I"
"32000000","860006543:5","Sociedad Hotelera Tequendama S.A.","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","CARRERA 13 26 30","110311","091-3382912","091-9999999","notificaciones.judiciales@sht.com.co","http://www.hotelestequendama.com","2020-I"
"32100000","860016610:3","Interconexión Eléctrica S.A.","MEDELLIN","DEPARTAMENTO DE ANTIOQUIA","CALLE 12 SUR # 18 - 168","111511","054-3157328","054-3170858","operacionesreciprocas@ISA.com.co","http://www.isa.com.co","2020-I"
"32300000","899999044:3","Industria Militar","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","CALLE 44 54 11","111321","091-2207830,2207800","091-2224889","indumil@indumil.gov.co","http://indumil.gov.co","2020-I"
"32800000","899999143:4","Servicio Aéreo a Territorios Nacionales","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","AV EL DORADO NO. 103 08 ENTRADA 1 INTERIOR 11","110911","091-4292300","091-4292300","contabilidad@satena.com","http://www.satena.com","2020-I"
"33800000","900002583:6","Radio Televisión Nacional de Colombia","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","CARRERA 45 26 33","111321","091-2200700","091-2200700","contabilidad@rtvc.gov.co","http://www.rtvc.gov.co","2020-I"
"35923000","800175746:9","E.S.P. Empresa Urrá S.A.","MONTERIA","DEPARTAMENTO DE CORDOBA","CARRERA 2 48 08","230002","094-7851474,7851476,7850259","094-7850259","presidencia@urra.com.co","http://www.urra.com.co","2020-I"
"36400000","830001113:1","Imprenta Nacional de Colombia","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","Carrera 66 No. 24 - 09","111321","091-4578000","091-4578039","gonzalo.parra@imprenta.gov.co","http://www.imprenta.gov.co","2020-I"
"36900000","899999048:2","Instituto de Planificación y Promoción de Soluciones Energéticas","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","CALLE 99 NO. 9 A - 54 TORRE 3 PISO 14","110221","091-6210433","091-6397888","ipse@ipse.gov.co","http://www.ipse.gov.co","2020-I"
"37000000","800194600:3","Corporación Colombiana de Investigación Agropecuaria","BOGOTA - DISTRITO CAPITAL","DISTRITO CAPITAL","CARRERAA 13A NO. 28 38 OFC 218","111321","091-4227300,1131","091-4223333","atencionalcliente@agrosavia.co","http://www.agrosavia.co","2020-I"
"37217000","890800128:6","E.S.P. Central Hidroeléctrica de Caldas S.A.","MANIZALES","DEPARTAMENTO DE CALDAS","KM 2 SALIDA A CHINCHINA ESTACION URIBE","170001","096-8899000","096-8899088","notificaciones.judiciales@chec.com.co","http://www.chec.com.co","2020-I"
"37352000","891200200:8","E.S.P. Centrales Eléctricas de Nariño S.A.","SAN JUAN DE PASTO","DEPARTAMENTO DE NARIÑO","CALLE 20 N. 36 - 12 PALERMO","520009","092-7336900","092-7336900","gerencia@cedenar.com.co","http://www.cedenar.com.co","2020-I"
"37400000","890500514:9","E.S.P. Centrales Eléctricas de Norte de Santander S.A.","SAN JOSE DE CUCUTA","DEPARTAMENTO DE NORTE DE SANTANDER","AV 7N NRO. 5N-220","540001","097-5824444","097-5791579","notificacionesjudiciales@cens.com.co","http://www.cens.com.co","2020-I"
"37519000","891500025:2","E.S.P. Centrales Eléctricas del Cauca S.A.","POPAYAN","DEPARTAMENTO DE CAUCA","CARRERA 7 # 1N-28 EDIFICIO EDGAR NEGRET","190003","092-8235975","092-8235975,123","contabilidad@cedelca.com.co","http://www.cedelca.com.co","2020-I"
"38218000","891190127:3","E.S.P. Electrificadora del Caquetá S.A.","FLORENCIA","DEPARTAMENTO DE CAQUETA","CARRERA 1 NÚMERO 35 - 99 BARRIO EL CUNDUY","180002","098-4366400","098-436414","infoelectrocaqueta@electrocaqueta.com.co","http://www.electrocaqueta.com.co","2020-I"
"38541000","891180001:1","E.S.P. Electrificadora del Huila S.A.","NEIVA","DEPARTAMENTO DE HUILA","KM 1 VÍA A PALERMO","410010","098-8754151,8754800,8753222","098-8757111","contabilidad@electrohuila.co","http://www.electrohuila.com.co","2020-I"
"38750000","892002210:6","E.S.P. Electrificadora del Meta S.A.","VILLAVICENCIO","DEPARTAMENTO DEL META","CALLE 37 A NO 45 53 BARRIO BARZAL ALTO  VÍA A LA AZOTEA ELECTRIFICADORA DEL META","500001","098-6614000","098-6614025","gerencia@emsa-esp.com.co","http://www.electrificadoradelmeta.com.co/newweb/","2020-I"
"38873000","890701790:8","E.S.P. Electrificadora del Tolima S.A.  - En Liquidación","IBAGUE","DEPARTAMENTO DE TOLIMA","CALLE 45 A # 3 - 48 PIEDRAPINSTADA PARTE ALTA","730001","098-2647130","098-2647442","oslo@electrolima.com","http://www.electrolima.com","2020-I"
"38900000","890201230:1","E.S.P. Electrificadora Santander S.A.","BUCARAMANGA","DEPARTAMENTO DE SANTANDER","CARRERA 19 # 24-56","680001","097-6339767","097-6339767","essa@essa.com.co","http://www.essa.com.co","2020-I"
