"geographic_area","geographic_name","gender","ethnicity","drug_type","age","year","time_period","time_period_dates","total_admissions"
"State","Commonwealth","All","All","All","12 to 19 years","2017","2017 Q3","7/1/2017-9/30/2017","0"
"State","Commonwealth","All","All","All","20 to 24 years","2017","2017 Q3","7/1/2017-9/30/2017","2"
"State","Commonwealth","All","All","All","25 to 29 years","2017","2017 Q3","7/1/2017-9/30/2017","33"
"State","Commonwealth","All","All","All","30 to 34 years","2017","2017 Q3","7/1/2017-9/30/2017","34"
"State","Commonwealth","All","All","All","35 to 39 years","2017","2017 Q3","7/1/2017-9/30/2017","36"
"State","Commonwealth","All","All","All","40 to 44 years","2017","2017 Q3","7/1/2017-9/30/2017","29"
"State","Commonwealth","All","All","All","45 to 49 years","2017","2017 Q3","7/1/2017-9/30/2017","8"
"State","Commonwealth","All","All","All","50 to 55 years","2017","2017 Q3","7/1/2017-9/30/2017","8"
"State","Commonwealth","All","All","All","56 to 99 years","2017","2017 Q3","7/1/2017-9/30/2017","20"
"State","Commonwealth","All","All","All","0 to 11 years","2017","2017 Q4","10/1/2017-12/31/2017","0"
"State","Commonwealth","All","All","All","12 to 19 years","2017","2017 Q4","10/1/2017-12/31/2017","0"
"State","Commonwealth","All","All","All","20 to 24 years","2017","2017 Q4","10/1/2017-12/31/2017","1"
"State","Commonwealth","All","All","All","25 to 29 years","2017","2017 Q4","10/1/2017-12/31/2017","33"
"State","Commonwealth","All","All","All","30 to 34 years","2017","2017 Q4","10/1/2017-12/31/2017","52"
"State","Commonwealth","All","All","All","35 to 39 years","2017","2017 Q4","10/1/2017-12/31/2017","46"
"State","Commonwealth","All","All","All","40 to 44 years","2017","2017 Q4","10/1/2017-12/31/2017","29"
"State","Commonwealth","All","All","All","45 to 49 years","2017","2017 Q4","10/1/2017-12/31/2017","9"
"State","Commonwealth","All","All","All","50 to 55 years","2017","2017 Q4","10/1/2017-12/31/2017","13"
"State","Commonwealth","All","All","All","56 to 99 years","2017","2017 Q4","10/1/2017-12/31/2017","6"
"State","Commonwealth","All","All","All","0 to 11 years","2018","2018 Q1","1/1/2018-3/31/2018","0"
"State","Commonwealth","All","All","All","12 to 19 years","2018","2018 Q1","1/1/2018-3/31/2018","0"
"State","Commonwealth","All","All","All","20 to 24 years","2018","2018 Q1","1/1/2018-3/31/2018","5"
"State","Commonwealth","All","All","All","25 to 29 years","2018","2018 Q1","1/1/2018-3/31/2018","26"
"State","Commonwealth","All","All","All","30 to 34 years","2018","2018 Q1","1/1/2018-3/31/2018","66"
"State","Commonwealth","All","All","All","35 to 39 years","2018","2018 Q1","1/1/2018-3/31/2018","48"
"State","Commonwealth","All","All","All","40 to 44 years","2018","2018 Q1","1/1/2018-3/31/2018","30"
"State","Commonwealth","All","All","All","45 to 49 years","2018","2018 Q1","1/1/2018-3/31/2018","12"
"State","Commonwealth","All","All","All","50 to 55 years","2018","2018 Q1","1/1/2018-3/31/2018","13"
"State","Commonwealth","All","All","All","56 to 99 years","2018","2018 Q1","1/1/2018-3/31/2018","13"
"State","Commonwealth","All","All","All","0 to 11 years","2018","2018 Q2","4/1/2018-6/30/2018","0"
"State","Commonwealth","All","All","All","12 to 19 years","2018","2018 Q2","4/1/2018-6/30/2018","0"
"State","Commonwealth","All","All","All","20 to 24 years","2018","2018 Q2","4/1/2018-6/30/2018","2"
"State","Commonwealth","All","All","All","25 to 29 years","2018","2018 Q2","4/1/2018-6/30/2018","46"
"State","Commonwealth","All","All","All","30 to 34 years","2018","2018 Q2","4/1/2018-6/30/2018","60"
"State","Commonwealth","All","All","All","35 to 39 years","2018","2018 Q2","4/1/2018-6/30/2018","59"
"State","Commonwealth","All","All","All","40 to 44 years","2018","2018 Q2","4/1/2018-6/30/2018","38"
"State","Commonwealth","All","All","All","45 to 49 years","2018","2018 Q2","4/1/2018-6/30/2018","14"
"State","Commonwealth","All","All","All","50 to 55 years","2018","2018 Q2","4/1/2018-6/30/2018","9"
"State","Commonwealth","All","All","All","56 to 99 years","2018","2018 Q2","4/1/2018-6/30/2018","11"
"State","Commonwealth","All","All","All","0 to 11 years","2018","2018 Q3","7/1/2018-9/30/2018","0"
"State","Commonwealth","All","All","All","12 to 19 years","2018","2018 Q3","7/1/2018-9/30/2018","0"
"State","Commonwealth","All","All","All","20 to 24 years","2018","2018 Q3","7/1/2018-9/30/2018","12"
"State","Commonwealth","All","All","All","25 to 29 years","2018","2018 Q3","7/1/2018-9/30/2018","93"
"State","Commonwealth","All","All","All","30 to 34 years","2018","2018 Q3","7/1/2018-9/30/2018","97"
"State","Commonwealth","All","All","All","35 to 39 years","2018","2018 Q3","7/1/2018-9/30/2018","71"
"State","Commonwealth","All","All","All","40 to 44 years","2018","2018 Q3","7/1/2018-9/30/2018","64"
"State","Commonwealth","All","All","All","45 to 49 years","2018","2018 Q3","7/1/2018-9/30/2018","34"
"State","Commonwealth","All","All","All","50 to 55 years","2018","2018 Q3","7/1/2018-9/30/2018","28"
"State","Commonwealth","All","All","All","56 to 99 years","2018","2018 Q3","7/1/2018-9/30/2018","16"
"State","Commonwealth","All","All","All","0 to 11 years","2018","2018 Q4","10/1/2018-12/31/2018","0"
"State","Commonwealth","All","All","All","12 to 19 years","2018","2018 Q4","10/1/2018-12/31/2018","0"
"State","Commonwealth","All","All","All","20 to 24 years","2018","2018 Q4","10/1/2018-12/31/2018","8"
"State","Commonwealth","All","All","All","25 to 29 years","2018","2018 Q4","10/1/2018-12/31/2018","59"
"State","Commonwealth","All","All","All","30 to 34 years","2018","2018 Q4","10/1/2018-12/31/2018","109"
"State","Commonwealth","All","All","All","35 to 39 years","2018","2018 Q4","10/1/2018-12/31/2018","92"
"State","Commonwealth","All","All","All","40 to 44 years","2018","2018 Q4","10/1/2018-12/31/2018","49"
"State","Commonwealth","All","All","All","45 to 49 years","2018","2018 Q4","10/1/2018-12/31/2018","22"
"State","Commonwealth","All","All","All","50 to 55 years","2018","2018 Q4","10/1/2018-12/31/2018","21"
"State","Commonwealth","All","All","All","56 to 99 years","2018","2018 Q4","10/1/2018-12/31/2018","15"
"State","Commonwealth","All","All","All","0 to 11 years","2019","2019 Q1","1/1/2019-3/31/2019","0"
"State","Commonwealth","All","All","All","12 to 19 years","2019","2019 Q1","1/1/2019-3/31/2019","0"
"State","Commonwealth","All","All","All","20 to 24 years","2019","2019 Q1","1/1/2019-3/31/2019","10"
"State","Commonwealth","All","All","All","25 to 29 years","2019","2019 Q1","1/1/2019-3/31/2019","67"
"State","Commonwealth","All","All","All","30 to 34 years","2019","2019 Q1","1/1/2019-3/31/2019","123"
"State","Commonwealth","All","All","All","35 to 39 years","2019","2019 Q1","1/1/2019-3/31/2019","83"
"State","Commonwealth","All","All","All","40 to 44 years","2019","2019 Q1","1/1/2019-3/31/2019","50"
"State","Commonwealth","All","All","All","45 to 49 years","2019","2019 Q1","1/1/2019-3/31/2019","35"
"State","Commonwealth","All","All","All","50 to 55 years","2019","2019 Q1","1/1/2019-3/31/2019","25"
"State","Commonwealth","All","All","All","56 to 99 years","2019","2019 Q1","1/1/2019-3/31/2019","11"
"State","Commonwealth","All","All","All","0 to 11 years","2019","2019 Q2","4/1/2019-6/30/2019","0"
"State","Commonwealth","All","All","All","12 to 19 years","2019","2019 Q2","4/1/2019-6/30/2019","0"
"State","Commonwealth","All","All","All","20 to 24 years","2019","2019 Q2","4/1/2019-6/30/2019","21"
"State","Commonwealth","All","All","All","25 to 29 years","2019","2019 Q2","4/1/2019-6/30/2019","96"
"State","Commonwealth","All","All","All","30 to 34 years","2019","2019 Q2","4/1/2019-6/30/2019","124"
"State","Commonwealth","All","All","All","35 to 39 years","2019","2019 Q2","4/1/2019-6/30/2019","101"
"State","Commonwealth","All","All","All","40 to 44 years","2019","2019 Q2","4/1/2019-6/30/2019","70"
"State","Commonwealth","All","All","All","45 to 49 years","2019","2019 Q2","4/1/2019-6/30/2019","56"
"State","Commonwealth","All","All","All","50 to 55 years","2019","2019 Q2","4/1/2019-6/30/2019","45"
"State","Commonwealth","All","All","All","56 to 99 years","2019","2019 Q2","4/1/2019-6/30/2019","15"
"State","Commonwealth","All","All","All","0 to 11 years","2019","2019 Q3","7/1/2019-9/30/2019","0"
"State","Commonwealth","All","All","All","12 to 19 years","2019","2019 Q3","7/1/2019-9/30/2019","0"
"State","Commonwealth","All","All","All","20 to 24 years","2019","2019 Q3","7/1/2019-9/30/2019","14"
"State","Commonwealth","All","All","All","25 to 29 years","2019","2019 Q3","7/1/2019-9/30/2019","106"
"State","Commonwealth","All","All","All","30 to 34 years","2019","2019 Q3","7/1/2019-9/30/2019","127"
"State","Commonwealth","All","All","All","35 to 39 years","2019","2019 Q3","7/1/2019-9/30/2019","127"
"State","Commonwealth","All","All","All","40 to 44 years","2019","2019 Q3","7/1/2019-9/30/2019","68"
"State","Commonwealth","All","All","All","45 to 49 years","2019","2019 Q3","7/1/2019-9/30/2019","39"
"State","Commonwealth","All","All","All","50 to 55 years","2019","2019 Q3","7/1/2019-9/30/2019","29"
"State","Commonwealth","All","All","All","56 to 99 years","2019","2019 Q3","7/1/2019-9/30/2019","12"
"State","Commonwealth","All","All","All","0 to 11 years","2019","2019 Q4","10/1/2019-12/31/2019","0"
"State","Commonwealth","All","All","All","12 to 19 years","2019","2019 Q4","10/1/2019-12/31/2019","0"
"State","Commonwealth","All","All","All","20 to 24 years","2019","2019 Q4","10/1/2019-12/31/2019","22"
"State","Commonwealth","All","All","All","25 to 29 years","2019","2019 Q4","10/1/2019-12/31/2019","102"
"State","Commonwealth","All","All","All","30 to 34 years","2019","2019 Q4","10/1/2019-12/31/2019","150"
"State","Commonwealth","All","All","All","35 to 39 years","2019","2019 Q4","10/1/2019-12/31/2019","141"
"State","Commonwealth","All","All","All","40 to 44 years","2019","2019 Q4","10/1/2019-12/31/2019","51"
"State","Commonwealth","All","All","All","45 to 49 years","2019","2019 Q4","10/1/2019-12/31/2019","47"
"State","Commonwealth","All","All","All","50 to 55 years","2019","2019 Q4","10/1/2019-12/31/2019","21"
"State","Commonwealth","All","All","All","56 to 99 years","2019","2019 Q4","10/1/2019-12/31/2019","15"
"State","Commonwealth","All","All","All","0 to 11 years","2020","2020 Q1","1/1/2020-3/31/2020","0"
"State","Commonwealth","All","All","All","12 to 19 years","2020","2020 Q1","1/1/2020-3/31/2020","0"
"State","Commonwealth","All","All","All","20 to 24 years","2020","2020 Q1","1/1/2020-3/31/2020","32"
"State","Commonwealth","All","All","All","25 to 29 years","2020","2020 Q1","1/1/2020-3/31/2020","126"
"State","Commonwealth","All","All","All","30 to 34 years","2020","2020 Q1","1/1/2020-3/31/2020","189"
"State","Commonwealth","All","All","All","35 to 39 years","2020","2020 Q1","1/1/2020-3/31/2020","155"
"State","Commonwealth","All","All","All","40 to 44 years","2020","2020 Q1","1/1/2020-3/31/2020","90"
"State","Commonwealth","All","All","All","45 to 49 years","2020","2020 Q1","1/1/2020-3/31/2020","58"
"State","Commonwealth","All","All","All","50 to 55 years","2020","2020 Q1","1/1/2020-3/31/2020","41"
"State","Commonwealth","All","All","All","56 to 99 years","2020","2020 Q1","1/1/2020-3/31/2020","23"
"State","Commonwealth","All","All","All","0 to 11 years","2020","2020 Q2","4/1/2020-6/30/2020","0"
"State","Commonwealth","All","All","All","12 to 19 years","2020","2020 Q2","4/1/2020-6/30/2020","0"
"State","Commonwealth","All","All","All","20 to 24 years","2020","2020 Q2","4/1/2020-6/30/2020","18"
"State","Commonwealth","All","All","All","25 to 29 years","2020","2020 Q2","4/1/2020-6/30/2020","60"
"State","Commonwealth","All","All","All","30 to 34 years","2020","2020 Q2","4/1/2020-6/30/2020","91"
"State","Commonwealth","All","All","All","35 to 39 years","2020","2020 Q2","4/1/2020-6/30/2020","79"
"State","Commonwealth","All","All","All","40 to 44 years","2020","2020 Q2","4/1/2020-6/30/2020","44"
"State","Commonwealth","All","All","All","45 to 49 years","2020","2020 Q2","4/1/2020-6/30/2020","28"
"State","Commonwealth","All","All","All","50 to 55 years","2020","2020 Q2","4/1/2020-6/30/2020","17"
"State","Commonwealth","All","All","All","56 to 99 years","2020","2020 Q2","4/1/2020-6/30/2020","14"
"State","Commonwealth","All","All","All","0 to 11 years","2020","2020 Q3","7/1/2020-9/30/2020","0"
"State","Commonwealth","All","All","All","12 to 19 years","2020","2020 Q3","7/1/2020-9/30/2020","0"
"State","Commonwealth","All","All","All","20 to 24 years","2020","2020 Q3","7/1/2020-9/30/2020","17"
"State","Commonwealth","All","All","All","25 to 29 years","2020","2020 Q3","7/1/2020-9/30/2020","56"
"State","Commonwealth","All","All","All","30 to 34 years","2020","2020 Q3","7/1/2020-9/30/2020","77"
"State","Commonwealth","All","All","All","35 to 39 years","2020","2020 Q3","7/1/2020-9/30/2020","72"
"State","Commonwealth","All","All","All","40 to 44 years","2020","2020 Q3","7/1/2020-9/30/2020","30"
"State","Commonwealth","All","All","All","45 to 49 years","2020","2020 Q3","7/1/2020-9/30/2020","14"
"State","Commonwealth","All","All","All","50 to 55 years","2020","2020 Q3","7/1/2020-9/30/2020","19"
"State","Commonwealth","All","All","All","56 to 99 years","2020","2020 Q3","7/1/2020-9/30/2020","12"
