"hospital_pk","collection_week","state","ccn","hospital_name","address","city","zip","hospital_subtype","fips_code","is_metro_micro","total_beds_7_day_avg","all_adult_hospital_beds_7","all_adult_hospital_inpatient","inpatient_beds_used_7_day","all_adult_hospital_inpatient_1","total_adult_patients","total_adult_patients_1","total_pediatric_patients","total_pediatric_patients_1","inpatient_beds_7_day_avg","total_icu_beds_7_day_avg","total_staffed_adult_icu_beds","icu_beds_used_7_day_avg","staffed_adult_icu_bed","staffed_icu_adult_patients","staffed_icu_adult_patients_1","total_patients_hospitalized","icu_patients_confirmed","total_patients_hospitalized_1","total_beds_7_day_sum","all_adult_hospital_beds_7_1","all_adult_hospital_inpatient_2","inpatient_beds_used_7_day_1","all_adult_hospital_inpatient_3","total_adult_patients_2","total_adult_patients_3","total_pediatric_patients_2","total_pediatric_patients_3","inpatient_beds_7_day_sum","total_icu_beds_7_day_sum","total_staffed_adult_icu_beds_1","icu_beds_used_7_day_sum","staffed_adult_icu_bed_1","staffed_icu_adult_patients_2","staffed_icu_adult_patients_3","total_patients_hospitalized_2","icu_patients_confirmed_1","total_patients_hospitalized_3","total_beds_7_day_coverage","all_adult_hospital_beds_7_2","all_adult_hospital_inpatient_4","inpatient_beds_used_7_day_2","all_adult_hospital_inpatient_5","total_adult_patients_4","total_adult_patients_5","total_pediatric_patients_4","total_pediatric_patients_5","inpatient_beds_7_day_coverage","total_icu_beds_7_day_coverage","total_staffed_adult_icu_beds_2","icu_beds_used_7_day_coverage","staffed_adult_icu_bed_2","staffed_icu_adult_patients_4","staffed_icu_adult_patients_5","total_patients_hospitalized_4","icu_patients_confirmed_2","total_patients_hospitalized_5","previous_day_admission_adult","previous_day_admission_adult_1","previous_day_admission_adult_2","previous_day_admission_adult_3","previous_day_admission_adult_4","previous_day_admission_adult_5","previous_day_admission_adult_6","previous_day_admission_adult_7","previous_day_admission_adult_8","previous_day_admission_adult_9","previous_day_admission","previous_day_covid_ed_visits","previous_day_admission_adult_10","previous_day_admission_adult_11","previous_day_admission_adult_12","previous_day_admission_adult_13","previous_day_admission_adult_14","previous_day_admission_adult_15","previous_day_admission_adult_16","previous_day_admission_adult_17","previous_day_admission_adult_18","previous_day_admission_adult_19","previous_day_admission_1","previous_day_total_ed_visits","previous_day_admission_2","hhs_ids","previous_day_admission_adult_covid_confirmed_7_day_coverage","previous_day_admission_pediatric_covid_confirmed_7_day_coverage","previous_day_admission_adult_covid_suspected_7_day_coverage","previous_day_admission_pediatric_covid_suspected_7_day_coverage","previous_week_personnel_covid_vaccinated_doses_administered_7_day","total_personnel_covid_vaccinated_doses_none_7_day","total_personnel_covid_vaccinated_doses_one_7_day","total_personnel_covid_vaccinated_doses_all_7_day","previous_week_patients_covid_vaccinated_doses_one_7_day","previous_week_patients_covid_vaccinated_doses_all_7_day","is_corrected","geocoded_hospital_address"
"390025","2022-07-01T00:00:00.000","PA","390025","KENSINGTON HOSPITAL","136 W DIAMOND STREET","PHILADELPHIA","19122","Short Term","42101","true",,,"14.0","4.3","4.1","0.0","0.0","0.0","0.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,"98","30","29","0","0","0","0","98","0","0","0","0","0","0","0","0",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","[C390025-A]","7","7","7","7","0","-999999","67","67","0","0","false",
"390322","2022-07-01T00:00:00.000","PA","390322","ROTHMAN ORTHOPAEDIC SPECIALTY HOSPITAL LLC","3300 TILLMAN DRIVE","BENSALEM","19020","Short Term","42017","true",,,"24.0","-999999.0","-999999.0","0.0","0.0","0.0","0.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,"168","22","22","0","0","0","0","168","0","0","0","0","0","0","0","0",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","[C390322-A]","7","7","7","7","0","15","0","400","0","0","false","POINT (-74.962269 40.113754)"
"392045","2022-07-01T00:00:00.000","PA","392045","SELECT SPECIALTY HOSPITAL - MCKEESPORT, INC","1500 FIFTH AVENUE","MC KEESPORT","15132","Long Term","42003","true","30.0","30.0","29.9","20.9","20.9","0.0","0.0","0.0","0.0","29.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","210","210","209","146","146","0","0","0","0","209","0","0","0","0","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","[C392045-A]","7","7","7","7","0","0","0","0","0","0","false","POINT (-79.849218 40.3523)"
"391312","2022-07-01T00:00:00.000","PA","391312","PENN HIGHLANDS BROOKVILLE","100 HOSPITAL ROAD","BROOKVILLE","15825","Critical Access Hospitals","42065","false",,,"25.0","9.4","9.4","-999999.0","-999999.0","0.0","0.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,"175","66","66","7","7","0","0","175","0","0","0","0","0","0","0","0",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","158","0","[C391312-A]","7","7","7","7","0","0","0","0","0","0","false","POINT (-79.092884 41.156473)"
"390336","2022-06-17T00:00:00.000","PA","390336","PENN STATE HEALTH HAMPDEN MEDICAL CENTER","2200 GOOD HOPE ROAD","ENOLA","17025","Short Term","42041","true","38.0","38.0","36.9","30.0","25.4","-999999.0","-999999.0","0.0","0.0","38.0","13.1","12.0","6.0","4.9","0.0","0.0","0.0","0.0","0.0","114","114","258","210","178","20","20","0","0","266","92","84","42","34","0","0","0","0","0","3","3","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","3","6","0","0","0","0","0","0","0","0","6","0","25","0","0","0","0","0","0","0","0","0","0","0","298","0",,"7","7","7","7","0","0","0","0","0","0","false","POINT (-76.986788 40.289561)"
"390062","2022-06-17T00:00:00.000","PA","390062","CONEMAUGH NASON MEDICAL CENTER","105 NASON DRIVE","ROARING SPRING","16673","Short Term","42013","true",,,"35.0","19.3","19.3","-999999.0","-999999.0","0.0","0.0","35.0","4.0","4.0","-999999.0","-999999.0","0.0","0.0","0.0","0.0",,,,"245","135","135","16","16","0","0","245","28","28","-999999","-999999","0","0","0","0",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","-999999","0","0","0","0","-999999","-999999","-999999","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","288","0","[C390062-A]","7","7","7","7",,,,,,,"false","POINT (-78.388569 40.337973)"
"390233","2022-06-03T00:00:00.000","PA","390233","UPMC HANOVER","300 HIGHLAND AVE","HANOVER","17331","Short Term","42133","true",,,"78.0","72.6","72.6","4.4","4.4","0.0","0.0","82.0","10.0","10.0","7.3","7.3","-999999.0","-999999.0","0.0","0.0",,,,"546","508","508","31","31","0","0","574","70","70","51","51","-999999","-999999","0","0",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","7","0","0","0","0","0","0","-999999","5","0","0","21","0","0","0","0","0","0","0","0","0","0","0","564","0","[C390233-A]","7","7","7","7",,,,,"0","-999999","false","POINT (-76.98365 39.807993)"
"392045","2022-06-03T00:00:00.000","PA","392045","SELECT SPECIALTY HOSPITAL - MCKEESPORT, INC","1500 FIFTH AVENUE","MC KEESPORT","15132","Long Term","42003","true","30.0","30.0","29.6","9.7","9.7","0.0","0.0","0.0","0.0","29.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","210","210","207","68","68","0","0","0","0","207","0","0","0","0","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","[C392045-A]","7","7","7","7","0",,,,,,"false","POINT (-79.849218 40.3523)"
"390045","2022-06-10T00:00:00.000","PA","390045","UPMC WILLIAMSPORT","700 HIGH STREET","WILLIAMSPORT","17701","Short Term","42081","true",,,"220.7","194.4","184.6","8.1","7.1","0.0","0.0","232.7","33.0","28.0","29.6","26.0","-999999.0","-999999.0","0.0","0.0",,,,"1545","1361","1292","57","50","0","0","1629","231","196","207","182","13","13","0","0",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","7","0","0","0","0","0","-999999","-999999","-999999","0","0","13","0","0","0","0","0","0","0","0","0","0","0","725","0","[C390045-A]","7","7","7","7","0","0","0","0","0","0","false","POINT (-77.014432 41.24547)"
"390157","2022-06-10T00:00:00.000","PA","390157","HERITAGE VALLEY KENNEDY","25 HECKEL ROAD","MCKEES ROCKS","15136","Short Term","42003","true","120.0","120.0","59.7","33.0","33.0","-999999.0","-999999.0","0.0","0.0","65.4","-999999.0","-999999.0","-999999.0","-999999.0","0.0","0.0","0.0","0.0",,"840","840","418","231","231","18","18","0","0","458","21","21","17","17","0","0","0","0",,"7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0",,,,,,,"0","0","41","0","0","0",,,,,,,"0","0","352","0","[C390157-A]","7","7","7","7",,,,,,,"true","POINT (-80.091818 40.471824)"
"390104","2022-05-27T00:00:00.000","PA","390104","UPMC KANE","4372 ROUTE 6","KANE","16735","Short Term","42083","true",,,"14.0","5.9","5.9","-999999.0","-999999.0","0.0","0.0","14.0","5.0","5.0","-999999.0","-999999.0","0.0","0.0","0.0","0.0",,,,"98","41","41","6","6","0","0","98","35","35","26","26","0","0","0","0",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","[C390104-A]","7","7","7","7","0","0","156","156","158","3205","false","POINT (-78.731025 41.673401)"
"390323","2022-06-10T00:00:00.000","PA","390323","ADVANCED SURGICAL HOSPITAL","100 TRICH DRIVE","WASHINGTON","15301","Short Term","42125","true",,,"14.0","4.6","4.6","0.0","0.0","0.0","0.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,"98","32","32","0","0","0","0","98","0","0","0","0","0","0","0","0",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","[C390323-A]","7","7","7","7",,,,,"0","0","false","POINT (-80.279183 40.155713)"
"390052","2022-05-13T00:00:00.000","PA","390052","PENN HIGHLANDS CLEARFIELD","809 TURNPIKE AVE","CLEARFIELD","16830","Short Term","42033","true",,,"9.6","6.4","6.4","0.0","0.0","0.0","0.0","9.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,"67","45","45","0","0","0","0","67","0","0","0","0","0","0","0","0",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","316","0","[C390052-A]","7","7","7","7","0","0","0","0","0","0","false","POINT (-78.449999 41.033012)"
"390331","2022-05-20T00:00:00.000","PA","390331","WILLS EYE HOSPITAL","840 WALNUT STREET","PHILADELPHIA","19107","Short Term","42101","true",,,"4.0","-999999.0","-999999.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,"28","13","13","0","0","0","0","28","0","0","0","0","0","0","0","0",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","[C390331-A]","7","7","7","7","0","-999999","0","341","0","0","false","POINT (-75.155391 39.948235)"
"390331","2022-05-13T00:00:00.000","PA","390331","WILLS EYE HOSPITAL","840 WALNUT STREET","PHILADELPHIA","19107","Short Term","42101","true",,,"4.0","-999999.0","-999999.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,"28","10","10","0","0","0","0","28","0","0","0","0","0","0","0","0",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","[C390331-A]","7","7","7","7","0","-999999","0","341","0","0","false","POINT (-75.155391 39.948235)"
"390228","2022-05-13T00:00:00.000","PA","390228","ST CLAIR HOSPITAL","1000 BOWER HILL ROAD","PITTSBURGH","15243","Short Term","42003","true",,,"257.0","171.1","166.4","13.4","13.4","0.0","0.0","286.0","34.0","34.0","17.7","17.7","-999999.0","-999999.0","-999999.0","-999999.0",,,,"1799","1198","1165","94","94","0","0","2002","238","238","124","124","11","11","18","7",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","1035","-999999","[C390228-A]","7","7","7","7","10","167","156","1891","0","0","false","POINT (-80.066806 40.376879)"
"390180","2022-05-06T00:00:00.000","PA","390180","CROZER CHESTER MEDICAL CENTER","ONE MEDICAL CENTER BOULEVARD","UPLAND","19013","Short Term","42045","true",,,"194.6","188.1","174.6","6.4","6.4","0.0","0.0","228.6","56.7","34.4","41.0","29.1","0.0","0.0","-999999.0","-999999.0",,,,"1362","1317","1222","45","45","0","0","1600","397","241","287","204","0","0","27","-999999",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","9","0","-999999","0","-999999","0","-999999","0","-999999","0","0","38","0","0","0","0","0","0","0","0","0","0","0","1145","6","[C390180-C, C390180-A, C390180-B]","7","7","7","7","0","39","130","2380","0","0","false",
"390327","2022-05-06T00:00:00.000","PA","390327","WELLSPAN SURGERY AND REHABILITATION HOSPITAL","55 MONUMENT ROAD","YORK","17403","Short Term","42133","true","73.0","73.0","74.4","55.3","55.3","0.0","0.0","0.0","0.0","74.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","511","511","521","387","387","0","0","0","0","521","0","0","0","0","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","[C390327-A]","7","7","7","7","19","69","0","359","0","0","false","POINT (-76.716773 39.923331)"
"390093","2022-04-15T00:00:00.000","PA","390093","CLARION HOSPITAL","ONE HOSPITAL DRIVE","CLARION","16214","Short Term","42031","false",,,"42.1","14.6","14.6","-999999.0","-999999.0","0.0","0.0","42.1","7.0","7.0","-999999.0","-999999.0","0.0","0.0","-999999.0","0.0",,,,"295","102","102","8","8","0","0","295","49","49","19","19","0","0","-999999","0",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-999999","0","0","0","0","0","0","0","0","0","0","0","216","0","[C390093-A]","7","7","7","7",,,,,,,"false",
"390002","2022-04-08T00:00:00.000","PA","390002","UPMC MCKEESPORT","1500 FIFTH AVENUE","MC KEESPORT","15132","Short Term","42003","true",,,"71.3","66.3","66.3","-999999.0","-999999.0","0.0","0.0","71.3","4.1","4.1","-999999.0","-999999.0","0.0","0.0","0.0","0.0",,,,"499","464","464","-999999","-999999","0","0","499","29","29","27","27","0","0","0","0",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","553","0","[C390002-A]","7","7","7","7",,,,,,,"false","POINT (-79.849218 40.3523)"
"392036","2022-04-15T00:00:00.000","PA","392036","SELECT SPECIALTY HOSPITAL LAUREL HIGHLANDS INC","ONE MELLON WAY","LATROBE","15650","Long Term","42129","true","40.0","40.0","40.0","19.9","19.9","0.0","0.0","0.0","0.0","40.0","40.0","40.0","17.0","19.7","0.0","0.0","0.0","0.0","0.0","280","280","280","139","139","0","0","0","0","280","280","280","119","138","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","[C392036-A]","7","7","7","7","0",,,,,,"true",
"390052","2022-04-15T00:00:00.000","PA","390052","PENN HIGHLANDS CLEARFIELD","809 TURNPIKE AVE","CLEARFIELD","16830","Short Term","42033","true","15.0","15.0","8.1","5.7","5.1","-999999.0","-999999.0","0.0","0.0","9.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","15","57","40","36","-999999","-999999","0","0","69","0","0","0","0","0","0","0","0","0","1","1","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","1","-999999","0","0","0","0","0","-999999","0","0","0","0","-999999","0","0","0","0","0","0","0","0","0","0","0","268","0","[C390052-A]","7","7","7","7","0","0","0","0","0","0","false","POINT (-78.449999 41.033012)"
"390332","2022-04-08T00:00:00.000","PA","390332","GEISINGER ST. LUKE'S  HOSPITAL","100 PARAMOUNT BOULEVARD","ORWIGSBURG","17961","Short Term","42107","true",,,"40.0","35.9","35.9","-999999.0","-999999.0","0.0","0.0","40.0","10.0","10.0","8.7","8.7","0.0","0.0","0.0","0.0",,,,"280","251","251","-999999","-999999","0","0","280","70","70","61","61","0","0","0","0",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","-999999","0","0","0","0","0","0","-999999","0","0","0","77","0","0","0","0","0","0","0","0","0","0","0","389","0","[C390332-A]","7","7","7","7","0","17","0","308","0","0","false","POINT (-76.09171 40.640986)"
"390025","2022-04-22T00:00:00.000","PA","390025","KENSINGTON HOSPITAL","136 W DIAMOND STREET","PHILADELPHIA","19122","Short Term","42101","true",,,"12.0","7.1","6.3","0.0","0.0","0.0","0.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,"84","50","44","0","0","0","0","98","0","0","0","0","0","0","0","0",,"0","0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","[C390025-A]","7","7","7","7","0","-999999","67","67","0","0","false",
