"crn","county","county_name","municipality","municipality_name","district","district_name","police_agcy","police_agcy_name","crash_year","crash_month","day_of_week","time_of_day","hour_of_day","illumination","weather","road_condition","collision_type","work_zone_type","work_zone_loc","intersect_type","tcd_type","location_type","urban_rural","fatal_count","injury_count","person_count","total_units","sch_bus_ind","sch_zone_ind","latitude","longitude","arrival_tm","dispatch_tm","cons_zone_spd_lim","est_hrs_closed","lane_closed","ln_close_dir","ntfy_hiwy_maint","spec_juris_cd","tcd_func_cd","tfc_detour_ind","workers_pres","wz_close_detour","wz_flagger","wz_law_offcr_ind","wz_ln_closure","wz_moving","wz_other","wz_shlder_mdn","vehicle_count","automobile_count","motorcycle_count","bus_count","small_truck_count","heavy_truck_count","suv_count","van_count","bicycle_count","maj_inj_count","mod_inj_count","min_inj_count","tot_inj_count","unk_inj_deg_count","unk_inj_per_count","driver_count_16yr","driver_count_17yr","driver_count_18yr","driver_count_19yr","driver_count_20yr","driver_count_50_64yr","driver_count_65_74yr","driver_count_75plus","unbelted_occ_count","unb_death_count","unb_maj_inj_count","belted_death_count","belted_maj_inj_count","mcycle_death_count","mcycle_maj_inj_count","bicycle_death_count","bicycle_maj_inj_count","ped_count","ped_death_count","ped_maj_inj_count","max_severity_level","comm_veh_count","dec_lat","dec_long","rdwy_surf_type_cd","interstate","state_road","local_road_only","turnpike","wet_road","snow_slush_road","icy_road","sudden_deer","shldr_related","rear_end","ho_oppdir_sdswp","hit_fixed_object","sv_run_off_rd","work_zone","property_damage_only","injury_or_fatal","fatal_or_maj_inj","injury","fatal","non_intersection","intersection","signalized_int","stop_controlled_int","unsignalized_int","school_bus","school_zone","hit_deer","hit_tree_shrub","hit_embankment","hit_pole","hit_gdrail","hit_gdrail_end","hit_barrier","hit_bridge","overturned","motorcycle","bicycle","hvy_truck_related","vehicle_failure","train_trolley","phantom_vehicle","alcohol_related","drinking_driver","underage_drnk_drv","unlicensed","distracted","cell_phone","no_clearance","running_red_lt","tailgating","cross_median","curved_road","curve_dvr_error","limit_65mph","speeding","speeding_related","aggressive_driving","fatigue_asleep","driver_yes6yr","driver_17yr","driver_18yr","driver_19yr","driver_20yr","driver_50_64yr","driver_65_74yr","driver_75plus","unbelted","pedestrian","comm_vehicle","psp_reported","nhtsa_agg_driving","deer_related","illumination_dark","running_stop_sign","train","trolley","hit_parked_vehicle","fire_in_vehicle","vehicle_towed","hazardous_truck","major_injury","moderate_injury","minor_injury","mc_drinking_driver","drug_related","illegal_drug_related","school_bus_unit","drugged_driver","impaired_driver","location_1"
"2016000017","46","Montgomery","46225","Whitpain Twp","06","District 6-0","46225","WHITPAIN TWP","2016","01","6","0247","02","Dark no street lights","No adverse conditions","Dry","Hit fixed object"," "," ","Mid-block","Not applicable"," ","Urban","0","0","1","1","No","No","40 10:20.123","75 17:05.967","0249","0247","  "," ","No"," "," "," ","No Controls"," "," "," "," "," "," "," "," "," ","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.1723","-75.285"," ","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","(40.1723, -75.285)"
"2016000018","02","Allegheny","02301","Pittsburgh City","11","District 11-0","02301","PITTSBURGH CITY","2016","01","6","0250","02","Dark street lights","No adverse conditions","Dry","Rear-end"," "," ","Four way intersection","Traffic signal"," ","Urban","0","1","2","2","No","No","40 25:40.299","79 58:50.404","0303","0257","  "," ","No"," "," "," ","Device Functioning properly"," "," "," "," "," "," "," "," "," ","2","2","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","40.4279","-79.9807"," ","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","(40.4279, -79.9807)"
"2016000020","06","Berks","06301","Reading City","05","District 5-0","06301","READING CITY","2016","01","6","0206","02","Dark street lights","No adverse conditions","Dry","Rear-end"," "," ","Mid-block","Not applicable"," ","Urban","0","1","1","3","No","No","40 21:42.612","75 55:58.018","0206","0206","  ","2","Yes","South"," "," ","No Controls"," "," "," "," "," "," "," "," "," ","3","1","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.3618","-75.9328"," ","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","(40.3618, -75.9328)"
"2016000022","02","Allegheny","02476","Whitehall Boro","11","District 11-0","02476","WHITEHALL BORO","2016","01","6","0253","02","Dark street lights","No adverse conditions","Dry","Hit fixed object"," "," ","Mid-block","Not applicable"," ","Urban","0","0","1","1","No","No","40 21:30.198","79 58:43.125","0256","0253","  "," ","No"," "," "," ","No Controls"," "," "," "," "," "," "," "," "," ","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.3584","-79.9786"," ","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","(40.3584, -79.9786)"
"2016000023","06","Berks","06301","Reading City","05","District 5-0","06301","READING CITY","2016","01","6","0348","03","Dark street lights","No adverse conditions","Dry","Angle"," "," ","T intersection","Stop sign"," ","Urban","0","0","3","2","No","No","40 19:53.720","75 54:22.156","0352","0348","  ","2"," ","North"," "," ","Device Functioning properly"," "," "," "," "," "," "," "," "," ","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.3316","-75.9062"," ","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","(40.3316, -75.9062)"
"2016000024","23","Delaware","23111","Upper Darby Twp","06","District 6-0","23111","UPPER DARBY TWP","2016","01","6","0249","02","Dark street lights","No adverse conditions","Dry","Hit fixed object"," "," ","Four way intersection","Traffic signal"," ","Urban","0","0","1","1","No","No","39 57:09.630","75 15:48.029","0255","0249","  ","3","Yes","East"," "," ","Device Functioning properly"," "," "," "," "," "," "," "," "," ","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","39.9527","-75.2633"," ","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","(39.9527, -75.2633)"
"2016000029","02","Allegheny","02301","Pittsburgh City","11","District 11-0","02301","PITTSBURGH CITY","2016","01","6","0320","03","Dark street lights","No adverse conditions","Dry","Rear-end"," "," ","T intersection","Not applicable"," ","Urban","0","0","4","2","No","No","40 26:10.430","79 58:40.179","0424","0420","  ","3"," ","West"," "," ","No Controls"," "," "," "," "," "," "," "," "," ","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","9","0","40.4364","-79.9765"," ","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","(40.4364, -79.9765)"
"2016000030","25","Erie","25302","Erie City","01","District 1-0","25302","ERIE CITY","2016","01","6","0415","04","Dark street lights","No adverse conditions","Dry","Hit fixed object"," "," ","Four way intersection","Not applicable"," ","Urban","0","0","1","1","No","No","42 05:20.615","80 04:29.408","0422","0419","  "," ","No"," "," "," ","No Controls"," "," "," "," "," "," "," "," "," ","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.0891","-80.0748"," ","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","(42.0891, -80.0748)"
"2016000035","02","Allegheny","02301","Pittsburgh City","11","District 11-0","02301","PITTSBURGH CITY","2016","01","6","0410","04","Dark street lights","No adverse conditions","Dry","Angle"," "," ","Four way intersection","Traffic signal"," ","Urban","0","0","4","2","No","No","40 26:26.229","79 57:29.710","0426","0420","  "," ","No"," "," "," ","Device Functioning properly"," "," "," "," "," "," "," "," "," ","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","40.4406","-79.9583"," ","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","(40.4406, -79.9583)"
"2016000036","02","Allegheny","02301","Pittsburgh City","11","District 11-0","02301","PITTSBURGH CITY","2016","01","6","0230","02","Dark street lights","No adverse conditions","Dry","Rear-end"," "," ","Mid-block","Not applicable"," ","Urban","0","2","3","2","No","No","40 27:39.375","79 52:19.102","0245","0235","  ","2","Yes","North"," "," ","No Controls"," "," "," "," "," "," "," "," "," ","2","2","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","40.4609","-79.872"," ","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","(40.4609, -79.872)"
"2016000082","02","Allegheny","02301","Pittsburgh City","11","District 11-0","02301","PITTSBURGH CITY","2016","01","6","0409","04","Dark street lights","No adverse conditions","Dry","Rear-end"," "," ","Four way intersection","Traffic signal"," ","Urban","0","0","2","2","No","No","40 26:3.397 ","79 59:22.901","0414","0409","  ","1","Yes","North"," "," ","Device Functioning properly"," "," "," "," "," "," "," "," "," ","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","40.4343","-79.9897"," ","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","(40.4343, -79.9897)"
"2016000094","23","Delaware","23301","Chester City","06","District 6-0","23301","CHESTER CITY","2016","01","6","0132","01","Dark street lights","No adverse conditions","Dry","Angle"," "," ","Mid-block","Not applicable"," ","Urban","0","1","1","3","No","No","39 51:02.080","75 22:22.714","0136","0135","  ","3"," ","North And South"," "," ","No Controls"," "," "," "," "," "," "," "," "," ","3","1","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","0","39.8506","-75.373"," ","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","(39.8506, -75.373)"
"2016000095","39","Lehigh","39301","Allentown City","05","District 5-0","39301","ALLENTOWN CITY","2016","01","6","0306","03","Dark street lights","No adverse conditions","Dry","Sideswipe (Opposite dir.)"," "," ","Mid-block","Not applicable"," ","Urban","0","3","5","2","No","No","40 35:49.546","75 28:01.657","0315","0306","  ","2","Yes","North"," "," ","No Controls"," "," "," "," "," "," "," "," "," ","2","2","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","40.5971","-75.4671"," ","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","(40.5971, -75.4671)"
