"county_name","rate_or_count","type_of_drug_class","type_of_rate_or_count_measure","age_group","gender","time_measure","year","time_period","quarter_date_start","notes","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude","longitude","geocoded_column"
"Wayne","3113","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","55-64","All Genders","Quarterly Counts","2016","2016 Q3","2016-07-01T00:00:00.000",,"64","64","42","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"Lancaster","403","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","0-14","All Genders","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"36","36","42","071","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"Chester","19635","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","65+","All Genders","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"15","15","42","029","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"Blair","3362","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","35-44","All Genders","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"7","07","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"Dauphin","3919","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","25-34","All Genders","Quarterly Counts","2016","2016 Q3","2016-07-01T00:00:00.000",,"22","22","42","043","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"Blair","20076","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","All Ages","Male","Quarterly Counts","2016","2016 Q3","2016-07-01T00:00:00.000",,"7","07","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"Warren","1276.64","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","25-34","All Genders","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"Sullivan","2862.34","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","65+","All Genders","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"57","57","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"Elk","2517.43","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","45-54","All Genders","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"24","24","42","047","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"Warren","3596.55","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","55-64","All Genders","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"Lebanon","127","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","0-14","All Genders","Quarterly Counts","2017","2017 Q1","2017-01-01T00:00:00.000",,"38","38","42","075","40.367597","-76.46182575","POINT (-76.46182575 40.367597)"
"Sullivan","1883.22","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","55-64","All Genders","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000",,"57","57","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"Dauphin","18640","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","All Ages","Male","Quarterly Counts","2017","2017 Q1","2017-01-01T00:00:00.000",,"22","22","42","043","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"Allegheny","2272.86","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","All Ages","All Genders","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"2","02","42","003","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"Lycoming","1829.12","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","All Ages","Male","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"41","41","42","081","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"Huntingdon","3015","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","65+","All Genders","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"31","31","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"Adams","1894.25","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","All Ages","Female","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"1","01","42","001","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"York","1597","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","15-24","All Genders","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"67","67","42","133","39.92192531","-76.72576052","POINT (-76.72576052 39.92192531)"
"Clarion","1907.92","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","All Ages","Male","Quarterly Rates","2016","2016 Q3","2016-07-01T00:00:00.000",,"16","16","42","031","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"Susquehanna","1123.62","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","25-34","All Genders","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000",,"58","58","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"Huntingdon","210","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","15-24","All Genders","Quarterly Counts","2016","2016 Q4","2016-10-01T00:00:00.000",,"31","31","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"Berks","483","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","0-14","All Genders","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"6","06","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"Lebanon","8949","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","65+","All Genders","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"38","38","42","075","40.367597","-76.46182575","POINT (-76.46182575 40.367597)"
"York","1654.26","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","All Ages","All Genders","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"67","67","42","133","39.92192531","-76.72576052","POINT (-76.72576052 39.92192531)"
"Wayne","625","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","25-34","All Genders","Quarterly Counts","2016","2016 Q3","2016-07-01T00:00:00.000",,"64","64","42","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"Huntingdon","2652.42","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","55-64","All Genders","Quarterly Rates","2016","2016 Q3","2016-07-01T00:00:00.000",,"31","31","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"Carbon","2395.81","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","All Ages","All Genders","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"13","13","42","025","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"Blair","18068","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","All Ages","Male","Quarterly Counts","2017","2017 Q1","2017-01-01T00:00:00.000",,"7","07","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"Erie","22453","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","65+","All Genders","Quarterly Counts","2017","2017 Q1","2017-01-01T00:00:00.000",,"25","25","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"Lancaster","28523","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","65+","All Genders","Quarterly Counts","2016","2016 Q3","2016-07-01T00:00:00.000",,"36","36","42","071","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"Montour","1900.23","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","25-34","All Genders","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"47","47","42","093","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"Cambria","1943","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","25-34","All Genders","Quarterly Counts","2016","2016 Q4","2016-10-01T00:00:00.000",,"11","11","42","021","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"Perry","1839.52","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","45-54","All Genders","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000",,"50","50","42","099","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"Northampton","7484","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","45-54","All Genders","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"48","48","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"Sullivan","51","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","25-34","All Genders","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"57","57","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"Northumberland","2101.83","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","All Ages","All Genders","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"49","49","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"Greene","209","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","15-24","All Genders","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"30","30","42","059","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"Tioga","109.84","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","0-14","All Genders","Quarterly Rates","2016","2016 Q3","2016-07-01T00:00:00.000",,"59","59","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"Centre","499.19","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","25-34","All Genders","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"14","14","42","027","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"Clearfield","3928.12","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","65+","All Genders","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"17","17","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"Wayne","3034","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","55-64","All Genders","Quarterly Counts","2017","2017 Q1","2017-01-01T00:00:00.000",,"64","64","42","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"Lackawanna","4319.56","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","65+","All Genders","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"35","35","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"Northampton","5859","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","35-44","All Genders","Quarterly Counts","2016","2016 Q4","2016-10-01T00:00:00.000",,"48","48","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"Beaver","36500","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","All Ages","All Genders","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"4","04","42","007","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"Cambria","2983.05","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","All Ages","Female","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"11","11","42","021","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"Adams","1689.36","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","35-44","All Genders","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"1","01","42","001","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"Delaware","3175.46","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","65+","All Genders","Quarterly Rates","2016","2016 Q3","2016-07-01T00:00:00.000",,"23","23","42","045","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"Montgomery","81513","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","All Ages","Female","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"McKean","2980.54","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","45-54","All Genders","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"42","42","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"Chester","362.04","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","15-24","All Genders","Quarterly Rates","2016","2016 Q3","2016-07-01T00:00:00.000",,"15","15","42","029","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"Carbon","443.84","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","15-24","All Genders","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"13","13","42","025","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"McKean","1665.64","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","25-34","All Genders","Quarterly Rates","2016","2016 Q3","2016-07-01T00:00:00.000",,"42","42","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"Carbon","56","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","0-14","All Genders","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"13","13","42","025","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"Dauphin","102.97","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","0-14","All Genders","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"22","22","42","043","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"Somerset","4152","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","55-64","All Genders","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"56","56","42","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"Carbon","7519","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","All Ages","Male","Quarterly Counts","2016","2016 Q3","2016-07-01T00:00:00.000",,"13","13","42","025","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"Sullivan","1005.11","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","35-44","All Genders","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000",,"57","57","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"Warren","458.52","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","15-24","All Genders","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"Armstrong","14","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","0-14","All Genders","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"3","03","42","005","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"Perry","1200.59","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","All Ages","All Genders","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"50","50","42","099","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"Butler","299","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","0-14","All Genders","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"10","10","42","019","40.91083185","-79.91711779","POINT (-79.91711779 40.91083185)"
"Franklin","1222.55","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","All Ages","Male","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"28","28","42","055","39.92786197","-77.72398845","POINT (-77.72398845 39.92786197)"
"Northumberland","66.5","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","0-14","All Genders","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"49","49","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"Perry","7821","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","All Ages","All Genders","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"50","50","42","099","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"Fulton","2446.98","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","65+","All Genders","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000",,"29","29","42","057","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"Bradford","1436.48","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","All Ages","Male","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"8","08","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"Cambria","3710.71","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","45-54","All Genders","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"11","11","42","021","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"Lawrence","2068.81","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","All Ages","All Genders","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"37","37","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"Somerset","880","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","25-34","All Genders","Quarterly Counts","2016","2016 Q4","2016-10-01T00:00:00.000",,"56","56","42","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"Philadelphia","1716.26","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","All Ages","Male","Quarterly Rates","2016","2016 Q3","2016-07-01T00:00:00.000",,"51","51","42","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"Perry","2254","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","55-64","All Genders","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"50","50","42","099","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"Wyoming","1696.42","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","25-34","All Genders","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"66","66","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"Tioga","468","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","25-34","All Genders","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"59","59","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"Westmoreland","86394","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","All Ages","All Genders","Quarterly Counts","2016","2016 Q3","2016-07-01T00:00:00.000",,"65","65","42","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"Union","1288","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","55-64","All Genders","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"60","60","42","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"Lycoming","1817.48","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","All Ages","Male","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"41","41","42","081","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"Lycoming","456.42","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","15-24","All Genders","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"41","41","42","081","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"Lancaster","1804.28","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","All Ages","Female","Quarterly Rates","2016","2016 Q3","2016-07-01T00:00:00.000",,"36","36","42","071","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"Washington","19226","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","All Ages","Male","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"63","63","42","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"Mifflin","5509","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","All Ages","Female","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"44","44","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"Lackawanna","3186","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","25-34","All Genders","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"35","35","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"Berks","2644.13","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","45-54","All Genders","Quarterly Rates","2016","2016 Q3","2016-07-01T00:00:00.000",,"6","06","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"Beaver","3441.89","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","65+","All Genders","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000",,"4","04","42","007","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"Armstrong","6089","Opioids (All Schedules) - excluding Buprenorphine","Number of Dispensations (by pharmacy location)","All Ages","Male","Quarterly Counts","2017","2017 Q1","2017-01-01T00:00:00.000",,"3","03","42","005","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"Montgomery","1235.55","Opioids (All Schedules) - excluding Buprenorphine","Rate of Prescriptions (by patient location) per 10,000 Population","35-44","All Genders","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"Lawrence","11348","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","All Ages","Female","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"37","37","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"Schuylkill","7467","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","45-54","All Genders","Quarterly Counts","2016","2016 Q4","2016-10-01T00:00:00.000",,"54","54","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"Berks","409.22","Opioids (All Schedules) - excluding Buprenorphine","Rate of Dispensations (by pharmacy location) per 10,000 Population","15-24","All Genders","Quarterly Rates","2016","2016 Q3","2016-07-01T00:00:00.000",,"6","06","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"Perry","484","Opioids (All Schedules) - excluding Buprenorphine","Number of Prescriptions (by patient location)","25-34","All Genders","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"50","50","42","099","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
