"objectid","rptnum","downame","disponame","title","ucrclass","pd_beat","datetime","date","exclusionzone","ddacts","depzones","location_1"
"10078391","17-87776","SUN","OFFENSE REPORT","SHOPLIFTING","NONE","52","1500000000000","2017-06-05T15:26:00.000",,,,"5800 W BELL RD
Glendale, AZ 
(33.638826, -112.18428)"
"10077001","17-86430","THU","CONTACT MADE, NO PAPERWORK","SUBJ DISTURBING/HARASSING","NONE","52","1500000000000","2017-05-28T20:00:00.000",,,,"5200 W PARADISE LN
Glendale, AZ 
(33.632349, -112.170949)"
"10077972","17-87362","SAT","G10/ATL CALLS","SPEEDING OR RACING","NONE","34","1500000000000","2017-06-03T00:50:00.000",,,,"12300 W GLENDALE AVE
Glendale, AZ 
(33.536517, -112.32391)"
"10074196","17-83772","SAT","CONTACT MADE, NO PAPERWORK","INVESTIGATE UNKNOWN TROUBLE","NONE","41","1500000000000","2017-05-15T00:01:00.000",,,,"6700 W OLIVE AVE
Glendale, AZ "
"10077467","17-86834","FRI","OFFENSE REPORT","FAMILY FIGHT/DOMESTIC VIOLENCE","NONE","33","1500000000000","2017-05-31T10:00:00.000",,,,"5800 N 67TH AVE
Glendale, AZ 
(33.521963, -112.203106)"
"10078720","17-88105","MON","UNABLE TO LOCATE","THEFT OF VEHICLE","NONE","24","1500000000000","2017-06-07T09:00:00.000",,,,"5200 W MYRTLE AVE
Glendale, AZ 
(33.542113, -112.170765)"
"10078707","17-88089","MON","CONTACT MADE, NO PAPERWORK","TRAFFIC STOP","NONE","51","1500000000000","2017-06-07T07:00:00.000",,"42",,"5800 W THUNDERBIRD RD
Glendale, AZ 
(33.610741, -112.183812)"
"10078550","17-88361","MON","CONTACT MADE, NO PAPERWORK","BURGLARY ALARM","NONE","53","1500000000000","2017-06-08T21:00:00.000",,,,"17500 N 67TH AVE
Glendale, AZ 
(33.642055, -112.202932)"
"10074558","17-83938","SUN","OFFENSE REPORT","CRIMINAL DAMAGE","NONE","33","1500000000000","2017-05-15T21:00:00.000",,,,"0 W MISSOURI AVE
Glendale, AZ "
"10078593","17-87977","MON","CONTACT MADE, NO PAPERWORK","MISSING PERSON","NONE","22","1500000000000","2017-06-06T16:41:00.000",,,,"6000 W MISSOURI AVE
Glendale, AZ 
(33.516783, -112.189948)"
"10078983","17-88378","MON","CONTACT MADE, NO PAPERWORK","SHOTS FIRED","NONE","22","1500000000000","2017-06-08T22:00:00.000",,,,"6000 W OREGON AVE
Glendale, AZ 
(33.514337, -112.187863)"
"10075720","17-85080","TUE","OFFENSE REPORT","THEFT OF VEHICLE","NONE","34","1500000000000","2017-05-21T18:00:00.000",,,,"7400 N 86TH LN
Glendale, AZ "
"10078283","17-87662","SUN","CONTACT MADE, NO PAPERWORK","INJURED ANIMALS","NONE","54","1500000000000","2017-06-04T22:11:00.000",,,,"6300 W PARKSIDE LN
Glendale, AZ 
(33.695915, -112.195616)"
"10077196","17-86548","THU","CONTACT MADE, NO PAPERWORK","TRAFFIC STOP","NONE","54","1500000000000","2017-05-29T17:10:00.000",,,,"7500 W UNION HILLS DR
Glendale, AZ 
(33.652724, -112.220427)"
"10078440","17-87828","SUN","ACCIDENT","HIT AND RUN, NON-INJURY","NONE","44","1500000000000","2017-06-05T20:44:00.000",,,,"5900 W OLIVE AVE
Glendale, AZ 
(33.567508, -112.186296)"
"10078844","17-88210","MON","FIELD INTERROGATION CARD","PAPERWORK","NONE","23","1500000000000","2017-06-07T23:30:00.000",,,,"4600 W BERRIDGE LN
Glendale, AZ 
(33.525471, -112.158131)"
"10078731","17-88113","MON","FIELD INTERROGATION CARD","TRAFFIC STOP","NONE","51","1500000000000","2017-06-07T10:15:00.000",,,,"5900 W SWEETWATER AVE
Glendale, AZ 
(33.603588, -112.186182)"
"10078809","17-88206","MON","FALSE ALARM","BURGLARY ALARM","NONE","42","1500000000000","2017-06-07T21:30:00.000",,"43",,"5000 W NORTHERN AVE
Glendale, AZ 
(33.553097, -112.167272)"
"10075876","17-85256","TUE","CONTACT MADE, NO PAPERWORK","INTENSIVE PATROL(PREVENTATIVE)","NONE","54","1500000000000","2017-05-22T14:43:00.000",,,,"6200 W MCRAE WAY
Glendale, AZ 
(33.654916, -112.193476)"
"10078098","17-87458","SAT","ASSIST FIRE DEPARTMENT","CHECK WELFARE","NONE","34","1500000000000","2017-06-03T16:30:00.000",,,,"9500 W GLENDALE AVE
Glendale, AZ 
(33.537441, -112.263296)"
"10078988","17-88381","MON","G10/ATL CALLS","SPEEDING OR RACING","NONE",,"1500000000000","2017-06-08T22:21:00.000",,,,"0 W PEORIA AVE
Glendale, AZ "
"10078135","17-87507","SAT","OFFENSE REPORT","CUTTING/STABBING","NONE","41","1500000000000","2017-06-03T23:00:00.000",,"41",,"6000 W TOWNLEY AVE
Glendale, AZ 
(33.566172, -112.188988)"
"10078676","17-88060","MON","OFFENSE REPORT","THEFT","NONE","32","1500000000000","2017-06-07T00:29:00.000",,,,"6300 W MARYLAND AVE
Glendale, AZ 
(33.531235, -112.194952)"
"10078877","17-88248","MON","OFFENSE REPORT","RESIDENTIAL BURGLARY","NONE","31","1500000000000","2017-06-08T07:00:00.000",,,,"7100 N 75TH AVE
Glendale, AZ 
(33.54048, -112.220434)"
"10078386","17-87768","SUN","OFFENSE REPORT","DRUNK DRIVER","NONE","23","1500000000000","2017-06-05T13:52:00.000",,,,"5000 W BETHANY HOME RD
Glendale, AZ 
(33.523962, -112.166247)"
"10078902","17-88280","MON","OFFENSE REPORT","THEFT","NONE","32","1500000000000","2017-06-08T13:10:00.000",,,,"6400 W MCLELLAN RD
Glendale, AZ 
(33.532965, -112.195436)"
"10077754","17-87129","SAT","G10/ATL CALLS","DRUNK DRIVER","NONE","34","1500000000000","2017-06-01T19:15:00.000",,,,"9500 W HANNA DR
Glendale, AZ "
"10077605","17-87211","SAT","OFFENSE REPORT","BURGLARY VEHICLE","NONE","42","1500000000000","2017-06-02T05:30:00.000",,"43",,"4800 W ORANGEWOOD AVE
Glendale, AZ 
(33.545736, -112.162738)"
"10077285","17-86639","FRI","CONTACT MADE, NO PAPERWORK","ILLEGAL PARKING","NONE","51","1500000000000","2017-05-30T03:53:00.000",,,,"13000 N 56TH AVE
Glendale, AZ 
(33.601806, -112.175822)"
"10078717","17-88099","MON","CONTACT MADE, NO PAPERWORK","TRAFFIC STOP","NONE","23","1500000000000","2017-06-07T09:00:00.000",,,,"5000 W BETHANY HOME RD
Glendale, AZ 
(33.523962, -112.166247)"
"10077562","17-86955","FRI","CONTACT MADE, NO PAPERWORK","TRAFFIC STOP","NONE","34","1500000000000","2017-05-31T21:00:00.000",,,,"5200 N 91ST AVE
Glendale, AZ 
(33.51163, -112.255064)"
"10078851","17-88220","MON","CONTACT MADE, NO PAPERWORK","TRAFFIC CONTROL DOWN","NONE","44","1500000000000","2017-06-08T00:55:00.000",,,,"6600 W PEORIA AVE
Glendale, AZ 
(33.581725, -112.200485)"
"10074270","17-83738","SAT","OFFENSE REPORT","RESIDENTIAL BURGLARY","NONE","23","1500000000000","2017-05-14T20:25:00.000",,,,"4300 W SOLANO DR
Glendale, AZ "
"10078022","17-87411","SAT","OFFENSE REPORT","ASSAULT","NONE","32","1500000000000","2017-06-03T10:54:00.000",,,,"6800 N 81ST AVE
Glendale, AZ 
(33.534152, -112.233372)"
"10077883","17-87256","SAT","CONTACT MADE, NO PAPERWORK","TRAFFIC STOP","NONE","44","1500000000000","2017-06-02T14:48:00.000",,,,"5500 W CORTEZ ST
Glendale, AZ 
(33.591302, -112.177428)"
"10078685","17-88067","MON","CONTACT MADE, NO PAPERWORK","INTENSIVE PATROL(PREVENTATIVE)","NONE","51","1500000000000","2017-06-07T02:00:00.000",,,,"5900 W THUNDERBIRD RD
Glendale, AZ 
(33.610758, -112.185886)"
"10078537","17-87925","SUN","CONTACT MADE, NO PAPERWORK","BURGLARY ALARM","NONE","52","1500000000000","2017-06-06T11:09:00.000",,,,"18400 N 51ST AVE
Glendale, AZ 
(33.651851, -112.168885)"
"10076713","17-86074","THU","CONTACT MADE, NO PAPERWORK","TRESPASSING","NONE","43","1500000000000","2017-05-26T20:50:00.000",,,,"4800 W EVA ST
Glendale, AZ "
"10078612","17-87993","MON","OFFENSE REPORT","RESIDENTIAL BURGLARY","NONE","51","1500000000000","2017-06-06T18:03:00.000",,,,"15100 N 59TH AVE
Glendale, AZ 
(33.622996, -112.185806)"
"10078138","17-87510","SAT","CONTACT MADE, NO PAPERWORK","TRESPASSING","NONE","44","1500000000000","2017-06-04T00:00:00.000",,,,"5800 W PEORIA AVE
Glendale, AZ 
(33.58199, -112.183877)"
"10078634","17-88014","MON","CONTACT MADE, NO PAPERWORK","CHECK WELFARE","NONE","22","1500000000000","2017-06-06T20:00:00.000",,,,"5000 N 55TH AVE
Glendale, AZ 
(33.509525, -112.177663)"
"10078414","17-87803","SUN","CONTACT MADE, NO PAPERWORK","SUBJ DISTURBING/HARASSING","NONE","44","1500000000000","2017-06-05T17:36:00.000",,,,"5900 W GARDEN DR
Glendale, AZ 
(33.588656, -112.186954)"
"10078272","17-87754","SUN","CONTACT MADE, NO PAPERWORK","INTENSIVE PATROL(PREVENTATIVE)","NONE","44","1500000000000","2017-06-05T12:00:00.000",,,,"5900 W PEORIA AVE
Glendale, AZ 
(33.582001, -112.186236)"
"10078598","17-87978","MON","CONTACT MADE, NO PAPERWORK","SUSPICIOUS PERSON/CIRCUMSTANCE","NONE","23","1500000000000","2017-06-06T17:01:00.000",,,,"4400 W BETHANY HOME RD
Glendale, AZ 
(33.523932, -112.153729)"
"10077188","17-86539","THU","CONTACT MADE, NO PAPERWORK","SUSPICIOUS PERSON/CIRCUMSTANCE","NONE","34","1500000000000","2017-05-29T16:19:00.000",,,,"5000 N 95TH AVE
Glendale, AZ 
(33.509782, -112.263842)"
"10077849","17-87218","SAT","CONTACT MADE, NO PAPERWORK","FAMILY FIGHT/DOMESTIC VIOLENCE","NONE","24","1500000000000","2017-06-02T07:30:00.000",,,,"4900 W ORANGEWOOD AVE
Glendale, AZ 
(33.545739, -112.164321)"
"10077118","17-86635","FRI","CONTACT MADE, NO PAPERWORK","TRAFFIC STOP","NONE",,"1500000000000","2017-05-30T01:44:00.000",,,,"4200 W PEORIA AVE
Glendale, AZ "
"10078209","17-87574","SUN","CONTACT MADE, NO PAPERWORK","FAMILY FIGHT/DOMESTIC VIOLENCE","NONE","23","1500000000000","2017-06-04T12:00:00.000",,,,"5700 N 46TH AVE
Glendale, AZ 
(33.520323, -112.158196)"
"10078914","17-88290","MON","CONTACT MADE, NO PAPERWORK","CHECK WELFARE","NONE","53","1500000000000","2017-06-08T14:00:00.000",,,,"6700 W BELL RD
Glendale, AZ 
(33.638355, -112.20301)"
"10078840","17-88205","MON","FIELD INTERROGATION CARD","TRESPASSING","NONE","53","1500000000000","2017-06-07T22:01:00.000",,,,"7700 W SAINT JOHN RD
Glendale, AZ 
(33.645622, -112.22653)"
"10076072","17-85429","TUE","OFFENSE REPORT","DEAD BODY","NONE","41","1500000000000","2017-05-23T12:00:00.000",,,,"8600 N 67TH DR
Glendale, AZ "
"10075239","17-84600","MON","CONTACT MADE, NO PAPERWORK","ABANDONED VEHICLE","NONE","42","1500000000000","2017-05-19T09:48:00.000",,"43",,"7700 N 53RD DR
Glendale, AZ "
"10078871","17-88244","MON","ACCIDENT","HIT AND RUN, NON-INJURY","NONE","33","1500000000000","2017-06-08T05:00:00.000",,,,"7800 W COLTER ST
Glendale, AZ 
(33.512885, -112.226976)"
"10077930","17-87311","SAT","FIELD INTERROGATION CARD","TRESPASSING","NONE","53","1500000000000","2017-06-02T20:00:00.000",,,,"7700 W SAINT JOHN RD
Glendale, AZ 
(33.645622, -112.22653)"
"10077603","17-87125","SAT","CONTACT MADE, NO PAPERWORK","FIELD CONTACT","NONE","24","1500000000000","2017-06-01T18:51:00.000",,,,"4700 W VIA CYNTHIA
Glendale, AZ 
(33.541809, -112.160229)"
"10077950","17-87338","SAT","CONTACT MADE, NO PAPERWORK","911 HANGUP, CHECK WELFARE","NONE","31","1500000000000","2017-06-02T22:00:00.000",,,,"7500 W PALMAIRE AVE
Glendale, AZ 
(33.540606, -112.220434)"
"10078527","17-87919","SUN","FIELD INTERROGATION CARD","INVESTIGATE UNKNOWN TROUBLE","NONE","51","1500000000000","2017-06-06T09:00:00.000",,"42",,"13600 N 51ST AVE
Glendale, AZ 
(33.607788, -112.168503)"
"10077740","17-87112","SAT","CONTACT MADE, NO PAPERWORK","CHECK WELFARE","NONE","22","1500000000000","2017-06-01T17:07:00.000",,,,"5800 W CLAREMONT ST
Glendale, AZ 
(33.529065, -112.184152)"
"10077928","17-87309","SAT","OFFENSE REPORT","TRAFFIC STOP","NONE","32","1500000000000","2017-06-02T19:33:00.000",,,,"6000 N 67TH AVE
Glendale, AZ 
(33.523893, -112.203163)"
"10074847","17-84230","SUN","G10/ATL CALLS","SPEEDING OR RACING","NONE",,"1500000000000","2017-05-17T13:45:00.000",,,,"0 W OLIVE AVE
Glendale, AZ "
"10077470","17-86841","FRI","CONTACT MADE, NO PAPERWORK","SHOPLIFTING","NONE","52","1500000000000","2017-05-31T10:15:00.000",,,,"5800 W BELL RD
Glendale, AZ 
(33.638826, -112.18428)"
"10078188","17-87552","SUN","CONTACT MADE, NO PAPERWORK","FIELD CONTACT","NONE","24","1500000000000","2017-06-04T09:00:00.000",,,,"4600 W MARYLAND AVE
Glendale, AZ 
(33.531208, -112.159371)"
"10077992","17-87377","SAT","CONTACT MADE, NO PAPERWORK","STRANDED MOTORIST/DISABLED VEH","NONE","34","1500000000000","2017-06-03T04:23:00.000",,,,"9200 W GLENDALE AVE
Glendale, AZ 
(33.537607, -112.257219)"
"10077777","17-87153","SAT","CONTACT MADE, NO PAPERWORK","FIELD CONTACT","NONE","34","1500000000000","2017-06-01T21:30:00.000",,,,"8200 W CAMELBACK RD
Glendale, AZ 
(33.508809, -112.236094)"
"10078892","17-88260","MON","CONTACT MADE, NO PAPERWORK","JUVENILES DISTURBING","NONE","42","1500000000000","2017-06-08T09:45:00.000",,,,"8900 N 47TH DR
Glendale, AZ "
"10076997","17-86387","THU","SUPPLEMENTAL REPORT","THEFT OF VEHICLE","NONE","24","1500000000000","2017-05-28T19:00:00.000",,,,"5500 W GLENDALE AVE
Glendale, AZ 
(33.53852, -112.177346)"
"10078014","17-87402","SAT","CONTACT MADE, NO PAPERWORK","BACK UP, ASSIST","NONE","53","1500000000000","2017-06-03T09:30:00.000",,,,"7700 W ARROWHEAD TOWNE CTR
Glendale, AZ 
(33.639673, -112.227503)"
"10078576","17-87955","SUN","CONTACT MADE, NO PAPERWORK","ACCIDENT, NON-INJURY","NONE","43","1500000000000","2017-06-06T15:00:00.000",,,,"4400 W PEORIA AVE
Glendale, AZ 
(33.581925, -112.153386)"
"10078167","17-87546","SUN","CONTACT MADE, NO PAPERWORK","TRAFFIC STOP","NONE","54","1500000000000","2017-06-04T07:41:00.000",,,,"7500 W WESCOTT DR
Glendale, AZ 
(33.656042, -112.220438)"
"10077243","17-86601","FRI","OFFENSE REPORT","TRESPASSING","NONE","23","1500000000000","2017-05-29T22:00:00.000",,,,"5100 N 54TH AVE
Glendale, AZ "
"10075744","17-85103","TUE","CONTACT MADE, NO PAPERWORK","FIELD CONTACT","NONE",,"1500000000000","2017-05-21T20:00:00.000",,,,"0 W CACTUS RD
Glendale, AZ "
"10076966","17-86359","THU","CONTACT MADE, NO PAPERWORK","P.R. CONTACT","NONE","21","1500000000000","2017-05-28T15:37:00.000",,,,"6800 N 57TH DR
Glendale, AZ 
(33.536691, -112.182492)"
"10078682","17-88065","MON","CONTACT MADE, NO PAPERWORK","911 HANGUP, CHECK WELFARE","NONE","33","1500000000000","2017-06-07T01:40:00.000",,,,"5700 N 68TH AVE
Glendale, AZ 
(33.520916, -112.20595)"
"10078239","17-87623","SUN",,"BURGLARY ALARM","NONE","21","1500000000000","2017-06-04T17:30:00.000",,,,"5900 W GLENDALE AVE
Glendale, AZ 
(33.538625, -112.186617)"
"10078861","17-88227","MON","CONTACT MADE, NO PAPERWORK","ILLEGAL PARKING","NONE","44","1500000000000","2017-06-08T02:30:00.000",,,,"5600 W CINNABAR AVE
Glendale, AZ 
(33.57616, -112.17923)"
"10078273","17-87755","SUN","CONTACT MADE, NO PAPERWORK","UNWANTED GUESTS","NONE","52","1500000000000","2017-06-05T12:00:00.000",,,,"6500 W BELL RD
Glendale, AZ 
(33.638485, -112.199125)"
"10078476","17-87868","SUN","UNABLE TO LOCATE","CHECK WELFARE","NONE","34","1500000000000","2017-06-06T00:45:00.000",,,,"9700 W CAMELBACK RD
Glendale, AZ 
(33.508542, -112.267327)"
"10078966","17-88351","MON","CONTACT MADE, NO PAPERWORK","WELFARE CHECK/ANIMAL","NONE","34","1500000000000","2017-06-08T19:20:00.000",,,,"8500 W CAMELBACK RD
Glendale, AZ 
(33.508793, -112.242518)"
"10078822","17-88321","MON","OFFENSE REPORT","THREAT","NONE","22","1500000000000","2017-06-08T17:05:00.000",,,,"5000 N 55TH AVE
Glendale, AZ 
(33.509525, -112.177663)"
"10077410","17-86775","FRI","CONTACT MADE, NO PAPERWORK","INTENSIVE PATROL(PREVENTATIVE)","NONE","54","1500000000000","2017-05-30T23:00:00.000",,,,"20800 N 69TH DR
Glendale, AZ 
(33.673311, -112.208641)"
"10077265","17-86693","FRI","OFFENSE REPORT","THEFT OF VEHICLE","NONE","23","1500000000000","2017-05-30T11:56:00.000",,,,"4400 W BETHANY HOME RD
Glendale, AZ 
(33.523932, -112.153729)"
"10078335","17-87715","SUN","CONTACT MADE, NO PAPERWORK","INTENSIVE PATROL(PREVENTATIVE)","NONE","21","1500000000000","2017-06-05T07:30:00.000",,,,"5900 W BETHANY HOME RD
Glendale, AZ 
(33.524072, -112.186344)"
"10077495","17-86872","FRI","CONTACT MADE, NO PAPERWORK","FAMILY FIGHT/DOMESTIC VIOLENCE","NONE","34","1500000000000","2017-05-31T14:15:00.000",,,,"8700 W CAROLE LN
Glendale, AZ 
(33.546677, -112.247095)"
"10075312","17-84692","MON","CONTACT MADE, NO PAPERWORK","WELFARE CHECK/ANIMAL","NONE","53","1500000000000","2017-05-19T18:00:00.000",,,,"6800 W KAREN LEE LN
Glendale, AZ "
"10078172","17-87605","SUN","CONTACT MADE, NO PAPERWORK","TRAFFIC STOP","NONE","31","1500000000000","2017-06-04T16:00:00.000",,,,"6700 W FRIER DR
Glendale, AZ 
(33.549158, -112.203299)"
"10077564","17-86959","FRI","CONTACT MADE, NO PAPERWORK","FIELD CONTACT","NONE","41","1500000000000","2017-05-31T21:30:00.000",,,,"6300 W BUTLER DR
Glendale, AZ 
(33.560069, -112.199526)"
"10076329","17-85712","WED","FIELD INTERROGATION CARD","WAGON WANTED","NONE",,"1500000000000","2017-05-24T23:30:00.000",,,,"0 W PEORIA AVE
Glendale, AZ "
"10078947","17-88333","MON","ACCIDENT","HIT AND RUN, NON-INJURY","NONE","23","1500000000000","2017-06-08T18:00:00.000",,,,"5100 W GRAND AVE
Glendale, AZ 
(33.524615, -112.16925)"
"10077089","17-86553","THU","CONTACT MADE, NO PAPERWORK","FIELD CONTACT","NONE","33","1500000000000","2017-05-29T17:44:00.000",,,,"6600 W CAMELBACK RD
Glendale, AZ 
(33.509376, -112.201067)"
"10078249","17-87633","SUN","CONTACT MADE, NO PAPERWORK","TRESPASSING","NONE","54","1500000000000","2017-06-04T18:58:00.000",,,,"5700 W MELINDA LN
Glendale, AZ 
(33.683072, -112.183352)"
"10078235","17-87619","SUN","CONTACT MADE, NO PAPERWORK","ACCIDENT, NON-INJURY","NONE","23","1500000000000","2017-06-04T16:55:00.000",,,,"5300 W CAMELBACK RD
Glendale, AZ 
(33.509496, -112.173435)"
"10078357","17-87764","SUN","OFFENSE REPORT","RESIDENTIAL BURGLARY","NONE","23","1500000000000","2017-06-05T10:41:00.000",,,,"4400 W BETHANY HOME RD
Glendale, AZ 
(33.523932, -112.153729)"
"10077465","17-86833","FRI","OFFENSE REPORT","THEFT","NONE","52","1500000000000","2017-05-31T09:48:00.000",,,,"5400 W BELL RD
Glendale, AZ 
(33.639012, -112.174)"
"10076964","17-86353","THU","CONTACT MADE, NO PAPERWORK","ACCIDENT, NON-INJURY","NONE","31","1500000000000","2017-05-28T15:15:00.000",,,,"6500 W MYRTLE AVE
Glendale, AZ 
(33.541992, -112.199286)"
"10078866","17-88234","MON","CONTACT MADE, NO PAPERWORK","TRAFFIC STOP","NONE","53","1500000000000","2017-06-08T03:30:00.000",,,,"6700 W GREENWAY RD
Glendale, AZ "
