YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,COUNTY,ST,BIA_CODE,TRIBE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,Location 1,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,Counties (New),Municipalities,Zip Codes,School Districts,Health Small Statistical Areas2014 Shp,:@computed_region_d2c3_wkvq
2013,84074TLRMYSDSTE,US ARMY TOOELE ARMY DEPOT,ATTN: JMTE-GME 1 TOOELE ARMY DEPOT BLDG 501,TOOELE,UT,,,YES,,,,,,,928110,,,,,,1313211120896,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,823,823,0,0,0,0,0,0,0,"TOOELE 840745003
(40.54166, -112.375)",0,0,0,106,0,0,21,0,85,0,0,0,823,0,0,929,,1.2,US DEPARTMENT OF DEFENSE,NA,11,,230,28,43,3180
2013,84404GRTSL765N1,GREAT SALT LAKE MINERALS CORP,765 N 10500 W,WEBER,UT,,,NO,,,,,,,212393,325188,,,,,1313211042243,ZINC COMPOUNDS,N982,NO,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OGDEN 84404
(41.27017, -112.22377)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COMPASS MINERALS INTERNATIONAL INC,849207956,16,,141,36,5,3201
2013,84624GRYMN32MIL,GRAYMONT WESTERN US INC,32 MILES SW OF DELTA HWY 257,MILLARD,UT,,,NO,,,,,,,327410,,,,,,1313211242793,MANGANESE,7439965,YES,TRI,YES,1,NO,R,Pounds,3,786,0,0,0,0,15662,0,0,0,0,0,16451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DELTA 84624
(38.938951, -112.816647)",0,0,0,16451,0,15662,789,0,0,0,0,0,0,0,0,16451,,1.23,GRAYMONT LTD,NA,2,,27,16,55,898
2013,84041SMTHS500NS,KROGER CORP SMITHS FOOD & DRUG DAIRY DIV,500 N SUGAR ST,DAVIS,UT,,,NO,,,,,,,311511,,,,,,1313211065103,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LAYTON 840414616
(41.067451, -111.988452)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,42048,42048,,0.84,THE KROGER CO,43700194,22,233,103,6,10,811
2013,84646MRNFD350SO,MORONI TURKEY PROCESSING,350 S 300 W,SANPETE,UT,,,NO,,,,,,,311615,,,,,,1313210995635,PERACETIC ACID,79210,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MORONI 846460308
(39.52001, -111.58939)",0,0,0,0,0,0,0,0,1603.92,0,0,0,0,0,18445.080000000002,20049,,,MORONI FEED CO,63838700,3,118,213,39,55,900
2013,84029SFTYK11600,CLEAN HARBORS ARAGONITE LLC,11600 N APTUS RD,TOOELE,UT,,,NO,,,,,,,562211,562213,,,,,1313211776149,VANADIUM COMPOUNDS,N770,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66107,0,0,0,273,0,66380,0,0,0,0,0,0,0,0,0,0,0,0,0,"GRANTSVILLE 84029
(40.737056, -112.984111)",0,0,0,66380,0,0,0,66107,273,0,0,0,0,0,0,66380,,,CLEAN HARBORS INC,157793639,11,,231,28,43,3180
2013,84016SHLNDFREEP,NEXEO SOLUTIONS LLC - CLEARFIELD,FREEPORT CENTER BUILDING 12 PO BOX 160367,DAVIS,UT,,,NO,,,,,,,424690,562211,,,,,1313211856265,ETHYLENE GLYCOL,107211,YES,TRI,NO,0,NO,R,Pounds,250,5,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,0,1061,0,0,0,0,"CLEARFIELD 84016
(41.08962, -112.02615)",0,0,0,255,0,0,255,0,0,0,1061,0,0,0,0,1316,,1.98,NA,NA,22,48,102,6,9,811
2013,84041SMTHS500NS,KROGER CORP SMITHS FOOD & DRUG DAIRY DIV,500 N SUGAR ST,DAVIS,UT,,,NO,,,,,,,311511,,,,,,1313211065115,NITRIC ACID,7697372,NO,TRI,NO,0,NO,R,Pounds,2.1,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LAYTON 840414616
(41.067451, -111.988452)",0,0,0,2.1,0,0,2.1,0,0,0,0,0,0,42731,0,42733.1,,0.84,THE KROGER CO,43700194,22,233,103,6,10,811
2013,84074MXMGNROWLE,US MAGNESIUM LLC,12819 N SKULL VALLEY RD,TOOELE,UT,,,NO,,,,,,,331410,331419,,,,,1313211809621,OCTACHLOROSTYRENE,29082744,NO,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,153.29,0,153.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.12,0,0,"ROWLEY 84029
(40.914725, -112.719725)",0,0,0.43,153.29,0,0,153.29,0,0,0,0,0,0,0,0.43,153.72,,1.02,THE RENCO GROUP INC,147854152,11,,231,28,43,3180
2013,84054CNCNR245E1,PHILLIPS 66 CO  NORTH SALT LAKE PRODUCT TERMINAL,245 E 1100 N,DAVIS,UT,,,NO,,,,,,,424710,424720,,,,,1313211189966,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NORTH SALT LAKE 84054
(40.861622, -111.906154)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.33,PHILLIPS 66 CO,78378508,22,44,79,6,16,811
2013,84646MRNFD350SO,MORONI TURKEY PROCESSING,350 S 300 W,SANPETE,UT,,,NO,,,,,,,311615,,,,,,1313210995623,AMMONIA,7664417,NO,TRI,NO,0,NO,R,Pounds,12110,0,0,0,0,0,0,0,0,0,0,0,12110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MORONI 846460308
(39.52001, -111.58939)",0,0,0,12110,0,0,12110,0,0,0,0,0,0,0,0,12110,,1,MORONI FEED CO,63838700,3,118,213,39,55,900
2013,84103MCLCM474WE,TESORO REFINING & MARKETING CO LLC,474 W 900 N,SALT LAKE,UT,,,NO,,,,,,,324110,,,,,,1313211692431,ETHYLBENZENE,100414,YES,TRI,NO,0,NO,R,Pounds,510,310,0,0,0,0,0,0,0,0,0,3,823,0,430,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,63,0,0,"SALT LAKE CITY 84103
(40.7889, -111.90487)",0,0,63,826,0,0,823,15.9,193.5,0,0,0,0,0,286.60000000000002,1319,,0.91,TESORO CORP,8133480,26,220,78,19,19,3176
2013,84029SFTYK11600,CLEAN HARBORS ARAGONITE LLC,11600 N APTUS RD,TOOELE,UT,,,NO,,,,,,,562211,562213,,,,,1313211774486,"4,4'-ISOPROPYLIDENEDIPHENOL",80057,NO,TRI,NO,0,NO,R,Pounds,0.02,1,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5426,0,0,0,0,0,5426,0,0,0,0,0,0,0,0,0,0,317,0,0,"GRANTSVILLE 84029
(40.737056, -112.984111)",0,0,317,5427.02,0,0,1.02,5426,0,0,0,0,0,0,317,5744.02,,,CLEAN HARBORS INC,157793639,11,,231,28,43,3180
2013,84127THTCH1905F,THATCHER CO,1905 FORTUNE RD,SALT LAKE,UT,,,NO,,,,,,,325188,,,,,,1313211790023,XYLENE (MIXED ISOMERS),1330207,YES,TRI,NO,0,NO,R,Pounds,3,114,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SALT LAKE CITY 841043724
(40.74203, -111.94455)",0,0,0,117,0,0,117,0,0,0,0,0,0,0,0,117,0,0.87,THATCHER CO,41307356,26,220,72,19,21,3176
2013,84029NVRCRUSINT,ENERGYSOLUTIONS LLC,US INTERSTATE 80 EXIT 49 5 MILES S OF INTERSTATE 80,TOOELE,UT,,,NO,,,,,,,562211,,,,,,1313211271263,MERCURY COMPOUNDS,N458,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,1118.7,3.4,0,0,0,0,0,1122.0999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CLIVE 84022
(40.681111, -113.124722)",0,0,0,1122.0999999999999,0,1122.0999999999999,0,0,0,0,0,0,0,0,0,1122.0999999999999,,0.47,ENERGYSOLUTIONS LLC,NA,11,,231,28,43,3180
2013,84401GSCFN2738C,GSC FOUNDRIES,2738 COMMERCE WAY,WEBER,UT,,,NO,,,,,,,331524,331512,,,,,1313211630710,"4,4'-ISOPROPYLIDENEDIPHENOL",80057,NO,TRI,NO,0,NO,R,Pounds,8,74,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,10107,0,0,0,0,0,0,10107,0,0,0,0,0,0,0,0,0,0,0,0,0,"OGDEN 84401
(41.21583, -112.0183)",0,0,0,10189,0,0,82,10107,0,0,0,0,0,0,0,10189,,0.84,PRECISION CASTPARTS CORP,9027970,16,148,107,37,7,3201
2013,84054CNCNR245E1,PHILLIPS 66 CO  NORTH SALT LAKE PRODUCT TERMINAL,245 E 1100 N,DAVIS,UT,,,NO,,,,,,,424710,424720,,,,,1313211190006,XYLENE (MIXED ISOMERS),1330207,YES,TRI,NO,0,NO,R,Pounds,72,88,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395,0,0,2395,0,0,0,0,3,0,0,"NORTH SALT LAKE 84054
(40.861622, -111.906154)",0,0,3,160,0,0,160,0,0,0,0,0,2395,5940,3,8498,,1.33,PHILLIPS 66 CO,78378508,22,44,79,6,16,811
2013,84624BRSHW10MIL,MATERION NATURAL RESOURCES INC MILL,10 MILES N HWY 6,MILLARD,UT,,,NO,,,,,,,212299,,,,,,1313211458183,AMMONIA,7664417,NO,TRI,NO,0,NO,R,Pounds,3920,206687,0,0,8,0,0,0,0,0,854822,0,1065437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DELTA 84624
(39.470659, -112.44158)",0,0,0,1065437,0,0,1065437,0,0,0,0,3925066,0,0,0,4990503,,1.09,MATERION CORP,622913080,2,,200,16,55,898
2013,84116CHVRN2351N,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,2351 N 1100 W,SALT LAKE,UT,,,NO,,,,,,,324110,424710,,,,,1313211451846,TETRACHLOROETHYLENE,127184,YES,TRI,NO,0,YES,R,Pounds,5,5,5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SALT LAKE CITY 84116
(40.8249, -111.9238)",0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,15,,0.95,CHEVRON CORP,1382555,22,,79,6,16,811
2013,84056SRFRC7274W,US DOD USAF HILL AFB,6044 DOGWOOD AVE,DAVIS,UT,,,YES,,,,,,,928110,,,,,,1313211589914,PHENOL,108952,YES,TRI,NO,0,NO,R,Pounds,35,19099,0,0,0,0,0,0,0,0,0,0,19134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,0,0,"HILL AFB 840565816
(41.12833, -111.955)",0,0,1056,19134,0,0,19134,0,0,0,0,0,0,0,1056,20190,,0.78,US DEPARTMENT OF DEFENSE,NA,22,,101,6,9,811
2013,84624GRYMN32MIL,GRAYMONT WESTERN US INC,32 MILES SW OF DELTA HWY 257,MILLARD,UT,,,NO,,,,,,,327410,,,,,,1313211242843,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,41.9,0,0,0,0,0,0,0,0,0,0,41.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DELTA 84624
(38.938951, -112.816647)",0,0,0,41.9,0,0,41.9,0,0,0,0,0,0,0,0,41.9,,1.23,GRAYMONT LTD,NA,2,,27,16,55,898
2013,84720MRCNZ10622,AMERICAN PACIFIC CORP UTAH OPERATIONS,10622 W 6400 N,IRON,UT,,,NO,,,,,,,325188,325998,,,,,1313211809379,ETHYLENE GLYCOL,107211,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14100,0,0,0,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,"CEDAR CITY 84721
(37.794865, -113.112675)",0,0,0,14100,0,0,0,0,14100,0,0,0,0,0,0,14100,,0.82,AMERICAN PACIFIC CORP,NA,15,,219,11,36,812
2013,84657SGYPSHWY24,US GYPSUM CO SIGURD UTAH,78 N STATE ST,SEVIER,UT,,,NO,,,,,,,327420,,,,,,1313211394857,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0,0.280674,0,0,0,0,3.27,0,0,0,0,0,3.550674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SIGURD 84657
(38.842931, -111.967199)",0,0,0,3.550674,0,3.27,0.280674,0,0,0,0,0,0,0,0,3.550674,,1.11,USG CORP,121286777,12,106,23,24,56,3178
2013,84116TSCLT595WA,TOSCA LTD UTAH,5950 W AMELIA EARHART DR,SALT LAKE,UT,,,NO,,,,,,,332431,,,,,,1313211353471,NICKEL,7440020,YES,TRI,YES,1,YES,R,Pounds,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,250,250,0,0,0,0,0,0,0,"SALT LAKE CITY 84116
(40.7788, -112.03278)",0,0,0,16,0,0,1,11.9,3.1,0,0,0,250,0,0,266,,1,TOSCA LTD,23253404,26,220,80,19,18,3176
2013,84528PCFCR10MIL,PACIFICORP ENERGY - HUNTINGTON PLANT,10 MILES W OF HUNTINGTON,EMERY,UT,,,NO,,,,,,,221112,212112,,,,,1313211282823,MANGANESE COMPOUNDS,N450,YES,TRI,YES,1,NO,R,Pounds,147,245,0,0,0,0,62900,0,0,0,0,0,63292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,"HUNTINGTON 845280680
(39.381495, -111.079364)",0,0,0,63292,0,62928,392,0,0,0,0,0,5,0,0,63325,,1.01,BERKSHIRE HATHAWAY,7909013,17,,285,8,57,2990
2013,84006KNNCT12300,KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT,8362 W 10200 S,SALT LAKE,UT,,,NO,,,,,,,212234,221112,,,,,1313211586110,ARSENIC COMPOUNDS,N020,YES,TRI,YES,1,NO,R,Pounds,1,4,254,0,0,0,716,0,0,0,47544,103,48622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"BINGHAM CANYON 84006
(40.51666, -112.15)",0,0,0,48627,0,716,47803,0,5,0,0,0,0,0,0,48524,103,0.74,RIO TINTO AMERICA INC,NA,26,,52,22,42,3176
