"county","processed_date","amount","fiscal_year","entity_trans_id","description","ref_id","type","contract_name","contract_number","entity1","entity2","name1","name2","acccount","name3","fund","subfund"
"Summit County","2014-11-10T09:36:00.000","92.36","2014","CRZION,01/14,523444000000,24001939,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Fees","HAZARDOUS MATERIALS FEE","LANDFILL FUND MANAGEMENT ENTERPRISE","NULL"
"Summit County","2014-11-10T09:36:00.000","1754.89","2014","CRZION,01/14,523443000000,24001939,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Fees","WASTE DISPOSAL","LANDFILL FUND MANAGEMENT ENTERPRISE","NULL"
"Summit County","2014-11-10T09:36:00.000","1990","2014","CRZION,01/14,143495000000,24001942,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","SNOW REMOVAL/ROAD WORK","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","58.24","2014","CRZION,01/14,103362000000,24001945,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","INTERGOVERNMENTAL","FLEET MAINTENANCE","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","218.4","2014","CRZION,01/14,143362000000,24001945,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","INTERGOVERNMENTAL","FLEET MAINTENANCE","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","14.56","2014","CRZION,01/14,153362000000,24001945,3","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","INTERGOVERNMENTAL","FLEET MAINTENANCE","Assessing & Collecting Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","40","2014","CRZION,01/14,143411000000,10001710,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","CLERK FEES","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","7.77","2014","CRZION,01/14,523444000000,24001943,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Fees","HAZARDOUS MATERIALS FEE","LANDFILL FUND MANAGEMENT ENTERPRISE","NULL"
"Summit County","2014-11-10T09:36:00.000","147.72999999999999","2014","CRZION,01/14,523443000000,24001943,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Fees","WASTE DISPOSAL","LANDFILL FUND MANAGEMENT ENTERPRISE","NULL"
"Summit County","2014-11-10T09:36:00.000","2.96","2014","CRZION,01/14,523444000000,24001944,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Fees","HAZARDOUS MATERIALS FEE","LANDFILL FUND MANAGEMENT ENTERPRISE","NULL"
"Summit County","2014-11-10T09:36:00.000","56.29","2014","CRZION,01/14,523443000000,24001944,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Fees","WASTE DISPOSAL","LANDFILL FUND MANAGEMENT ENTERPRISE","NULL"
"Summit County","2014-11-10T09:36:00.000","51.4","2014","CRZION,01/14,103515000000,1017538,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","FINES AND FORFEITURES","PUBLIC DEFENDER RECOVERY FEES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","8275","2014","CRZION,01/14,143210000000,1006,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","BUSINESS LICENSES","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","70","2014","CRZION,01/14,123459000000,21001105,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","CHARGES FOR SERVICE/FINES/FEES","IMMUNIZATION","Health","NULL"
"Summit County","2014-11-10T09:36:00.000","50","2014","CRZION,01/14,123459000000,21001105,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","CHARGES FOR SERVICE/FINES/FEES","IMMUNIZATION","Health","NULL"
"Summit County","2014-11-10T09:36:00.000","60","2014","CRZION,01/14,123459000000,21001105,3","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","CHARGES FOR SERVICE/FINES/FEES","IMMUNIZATION","Health","NULL"
"Summit County","2014-11-10T09:36:00.000","30","2014","CRZION,01/14,123478000000,21001105,4","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","CHARGES FOR SERVICE/FINES/FEES","REPRODUCTIVE HEALTH","Health","NULL"
"Summit County","2014-11-10T09:36:00.000","35","2014","CRZION,01/14,123473000000,21001105,6","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","CHARGES FOR SERVICE/FINES/FEES","FOOD SERVICE PERMITS","Health","NULL"
"Summit County","2014-11-10T09:36:00.000","167","2014","CRZION,01/14,123477000000,21001105,7","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","CHARGES FOR SERVICE/FINES/FEES","VITAL STATISTICS","Health","NULL"
"Summit County","2014-11-10T09:36:00.000","50","2014","CRZION,01/14,143411000000,10001978,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","CLERK FEES","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","30","2014","CRZION,01/14,143411000000,10001978,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","CLERK FEES","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","12825","2014","CRZION,01/14,143210000000,1008,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","BUSINESS LICENSES","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","2060.0500000000002","2014","CRZION,01/14,143418000000,30000366,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","Plan Check Fees","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","5015.5","2014","CRZION,01/14,143221000000,30000366,3","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","BUILDING PERMITS","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","70.95","2014","CRZION,01/14,103516000000,6000908,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","FINES AND FORFEITURES","LIBRARY FINES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","29.8","2014","CRZION,01/14,103412000000,5004879,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Fees","RECORDER FEES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","268.2","2014","CRZION,01/14,153412000000,5004879,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","FEES FOR SERVICE","RECORDER FEES","Assessing & Collecting Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","43.4","2014","CRZION,01/14,103412000000,5004880,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Fees","RECORDER FEES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","390.6","2014","CRZION,01/14,153412000000,5004880,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","FEES FOR SERVICE","RECORDER FEES","Assessing & Collecting Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","200","2014","CRZION,01/14,143418000000,30000367,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","Plan Check Fees","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","1.0900000000000001","2014","CRZION,01/14,103692000000,1017592,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Miscellaneous","Miscellaneous","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","22.5","2014","CRZION,01/14,103471000000,1017593,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Fees","OFFENDER OBLIGATION FEE/REIM","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","25","2014","CRZION,01/14,103515000000,1017577,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","FINES AND FORFEITURES","PUBLIC DEFENDER RECOVERY FEES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","100.67","2014","CRZION,01/14,103515000000,1017577,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","FINES AND FORFEITURES","PUBLIC DEFENDER RECOVERY FEES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","0.51","2014","CRZION,01/14,103515000000,1017577,3","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","FINES AND FORFEITURES","PUBLIC DEFENDER RECOVERY FEES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","100","2014","CRZION,01/14,143221000000,30000370,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","BUILDING PERMITS","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","5","2014","CRZION,01/14,143413000000,40000027,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","ENGINEER/CONST INSP FEE","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","75","2014","CRZION,01/14,143414000000,40000027,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","SUBDIVISION FEES","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","100","2014","CRZION,01/14,143221000000,30000368,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","BUILDING PERMITS","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","100","2014","CRZION,01/14,143221000000,30000369,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","BUILDING PERMITS","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","6","2014","CRZION,01/14,103225000000,16000822,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","ANIMAL LICENSES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","6","2014","CRZION,01/14,103225000000,16000821,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","ANIMAL LICENSES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","6","2014","CRZION,01/14,103225000000,16000814,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","ANIMAL LICENSES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","31","2014","CRZION,01/14,103225000000,16000815,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","ANIMAL LICENSES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","6","2014","CRZION,01/14,143411000000,10001917,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","CLERK FEES","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","6","2014","CRZION,01/14,103225000000,16000816,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","ANIMAL LICENSES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","6","2014","CRZION,01/14,103225000000,16000819,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","ANIMAL LICENSES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","710.61","2014","CRZION,01/14,103520000000,6000912,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","FINES AND FORFEITURES","COURT SERVICES FEES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","19800","2014","CRZION,01/14,143210000000,1017,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","BUSINESS LICENSES","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","895.05","2014","CRZION,01/14,143418000000,30000373,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","Plan Check Fees","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","1577","2014","CRZION,01/14,143221000000,30000373,3","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","BUILDING PERMITS","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","100","2014","CRZION,01/14,143221000000,7006301,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","BUILDING PERMITS","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","114","2014","CRZION,01/14,143414000000,7006302,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","SUBDIVISION FEES","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","200","2014","CRZION,01/14,143418000000,30000374,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","Plan Check Fees","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","10","2014","CRZION,01/14,143415000000,7006300,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","DEVELOPMENT CODE","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","20","2014","CRZION,01/14,143226000000,17005823,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","ENGINEERING PERMIT FEES","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","5","2014","CRZION,01/14,103226000000,17005823,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","ENGINEERING PERMIT FEES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","3598.13","2014","CRZION,01/14,103366000000,1017614,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","INTERGOVERNMENTAL","BAILIFF SERVICE STATE CONTRACT","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","10756.5","2014","CRZION,01/14,103366000000,1017614,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","INTERGOVERNMENTAL","BAILIFF SERVICE STATE CONTRACT","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","250","2014","CRZION,01/14,143414000000,40000033,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","SUBDIVISION FEES","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","27.67","2014","CRZION,01/14,103412000000,1017628,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Fees","RECORDER FEES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","249.08","2014","CRZION,01/14,153412000000,1017628,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","FEES FOR SERVICE","RECORDER FEES","Assessing & Collecting Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","-27.67","2014","CRZION,01/14,103412000000,5004895,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Fees","RECORDER FEES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","-249.08","2014","CRZION,01/14,153412000000,5004895,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","FEES FOR SERVICE","RECORDER FEES","Assessing & Collecting Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","48","2014","CRZION,01/14,103433000000,1017613,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Fees","COMPUTER FEES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","27.67","2014","CRZION,01/14,103412000000,5004893,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Fees","RECORDER FEES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","249.08","2014","CRZION,01/14,153412000000,5004893,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","FEES FOR SERVICE","RECORDER FEES","Assessing & Collecting Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","1567.75","2014","CRZION,01/14,123624000000,1017612,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Miscellaneous","RENTAL PROPERTIES","Health","NULL"
"Summit County","2014-11-10T09:36:00.000","6","2014","CRZION,01/14,103225000000,16000851,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","ANIMAL LICENSES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","25","2014","CRZION,01/14,143411000000,10002140,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","CLERK FEES","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","10","2014","CRZION,01/14,143411000000,10002140,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Charges for services","CLERK FEES","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","64.900000000000006","2014","CRZION,01/14,103412000000,5004894,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","Fees","RECORDER FEES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","584.1","2014","CRZION,01/14,153412000000,5004894,2","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","FEES FOR SERVICE","RECORDER FEES","Assessing & Collecting Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","6","2014","CRZION,01/14,103225000000,16000844,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","ANIMAL LICENSES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","6","2014","CRZION,01/14,103225000000,16000845,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","ANIMAL LICENSES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","6","2014","CRZION,01/14,103225000000,16000843,1","CASH RECEIPTS - ZIONS BANK CHECKING","NULL","Revenue","NULL","NULL","Summit County","NULL","NULL","NULL","LICENSES AND PERMITS","ANIMAL LICENSES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","625","2014","PC,01/14,104230130000,69,1","PAYROLL JOURNAL","NULL","Expenditure","NULL","NULL","Corrections","NULL","NULL","NULL","CORRECTIONS","BENEFITS","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","4630.66","2014","PC,01/14,154147110000,70,1","PAYROLL JOURNAL","NULL","Expenditure","NULL","NULL","MOTOR VEHICLE","NULL","NULL","NULL","MOTOR VEHICLE","SALARIES","Assessing & Collecting Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","1405.12","2014","PC,01/14,104222110000,71,1","PAYROLL JOURNAL","NULL","Expenditure","NULL","NULL","SPECIAL OPERATIONS","NULL","NULL","NULL","SPECIAL OPERATIONS","SALARIES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","5620.48","2014","PC,01/14,144222110000,72,1","PAYROLL JOURNAL","NULL","Expenditure","NULL","NULL","SPECIAL OPERATIONS","NULL","NULL","NULL","SPECIAL OPERATIONS","SALARIES","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","11751.03","2014","PC,01/14,144630110000,73,1","PAYROLL JOURNAL","NULL","Expenditure","NULL","NULL","Summit County","NULL","NULL","NULL","Salaries","Salaries","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","2069.91","2014","PC,01/14,104450110000,75,1","PAYROLL JOURNAL","NULL","Expenditure","NULL","NULL","WEED CONTROL","NULL","NULL","NULL","WEED CONTROL","SALARIES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","4638.8599999999997","2014","PC,01/14,104240110000,76,1","PAYROLL JOURNAL","NULL","Expenditure","NULL","NULL","Jail Kitchen","NULL","NULL","NULL","JAIL KITCHEN","SALARIES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","2633.88","2014","PC,01/14,104213110000,77,1","PAYROLL JOURNAL","NULL","Expenditure","NULL","NULL","CI MAJOR CRIME UNIT","NULL","NULL","NULL","CI MAJOR CRIME UNIT","SALARIES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","10535.56","2014","PC,01/14,144213110000,78,1","PAYROLL JOURNAL","NULL","Expenditure","NULL","NULL","CI MAJOR CRIME UNIT","NULL","NULL","NULL","CI MAJOR CRIME UNIT","SALARIES","Municipal Service Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","1636.85","2014","PC,01/14,104590110000,79,1","PAYROLL JOURNAL","NULL","Expenditure","NULL","NULL","Historical Society","NULL","NULL","NULL","HISTORICAL SOCIETY","SALARIES","General Fund","NULL"
"Summit County","2014-11-10T09:36:00.000","27820.05","2014","PC,01/14,104215110000,81,1","PAYROLL JOURNAL","NULL","Expenditure","NULL","NULL","COMMUNICATIONS","NULL","NULL","NULL","COMMUNICATIONS","SALARIES","General Fund","NULL"
