"lic_regn","lic_dist","lic_cnty","lic_type","lic_xprdte","lic_seqn","license_name","business_name","premise_street","premise_city","premise_state","premise_zip_code","mail_city","mail_state","mail_zip_code","voice_phone","location_1"
"9","87","11","1","7L","6782","VANCE, KOLIN","NULL","1346 E CARRIE DR","FRUIT HEIGHTS","UT","840370000","FRUIT HEIGHTS","UT","840370000","8015462361","1346 E CARRIE DR
,  "
"9","87","49","8","5K","1928","SKYARMS LLC","NULL","1791 NORTH 350 WEST","PLEASANT GROVE","UT","84062","WILMINGTON","DE","19808","8014271126","PMB #7553 2711 CENTERVILLE RD STE 120
,  "
"9","87","35","7","6E","2024","DENALI FIREARMS LLC","NULL","10277 S 2460 E","SANDY","UT","84092","SANDY","UT","84092","8016414397","10277 S 2460 E
,  "
"9","87","49","2","7B","34974","JOHNSON, STEVEN PAUL","HORSESHOE PAWN","1825 NORTH MAIN STREET # 1","SPANISH FORK","UT","84660","SPANISH FORK","UT","846600000","8017983384","PO BOX 455
,  "
"9","87","43","1","7K","2611","WILDCAT COATINGS LLC","NULL","1494 OAKRIDGE RD S","PARK CITY","UT","84098","PARK CITY","UT","84098","4356404559","1494 OAKRIDGE RD S
,  "
"9","87","5","1","6","34937","C-A-L STORES COMPANIES INCORPORATED","C-A-L RANCH STORES","1224 NORTH MAIN STREET","LOGAN","UT","843410000","IDAHO FALLS","ID","834030000","4357530611","PO BOX 1866
,  "
"9","87","35","1","7M","737","SHADOW VALLEY ARMS CO, LLC","IMPACT GUNS","4075 W 4715 S","SALT LAKE CITY","UT","84118","OGDEN","UT","84401","8019678005","2710 S 1900 W
,  "
"9","87","49","1","7E","2453","RKC ENTERPRISES LLC","HERITAGE ARMS AND SUPPLY","1737 N 2640 W","LEHI","UT","84043","LEHI","UT","84043","8018850689","1737 N 2640 W
,  "
"9","87","47","1","7H","1677","J & L OILFIELD SERVICE INC","NULL","1295 E 135 S","VERNAL","UT","84078","VERNAL","UT","84078","4357891155","P O BOX 460
,  "
"9","87","11","1","6H","2168","LEEZER OUTFITTERS LLC","NULL","1424 E 275 N","LAYTON","UT","84040","LAYTON","UT","84040","8015135677","1424 E 275 N
,  "
"9","87","5","1","8B","348","R&V INC","NULL","2905 S 50 WEST","NIBLEY","UT","84321","NIBLEY","UT","84321","4357505180","2905 S 50 WEST
,  "
"9","87","5","1","5","1712","HAMPTON, ROBERT WAYNE","CACHE TACTICAL","2280 S 5900 W","MENDON","UT","84325","LOGAN","UT","84323","4353635921","P O BOX 3445
,  "
"9","87","35","6","7B","2414","TRIPLE TAP AMMUNITION LLC","NULL","2056 WEST 13400 SOUTH","RIVERTON","UT","84065","RIVERTON","UT","840650000","8012597275","2056 WEST 13400 SOUTH
,  "
"9","87","57","2","5L","7412","THE GIFT HOUSE INC","THE GIFT HOUSE","120 25TH ST","OGDEN","UT","844010000","OGDEN","UT","844010000","8013948946","120 25TH ST
,  "
"9","87","29","7","7G","2521","DARK CANYON INDUSTRIES LLC","NULL","2510 S MORGAN VALLEY DR","MORGAN","UT","84050","MORGAN","UT","84050","8017919577","2510 S MORGAN VALLEY DR
,  "
"9","87","5","1","5A","731","WISER, JOHN STEVE","WISER GUNS","148 SOUTH 1170 E","LOGAN","UT","84321","LOGAN","UT","84321","4357521199","148 SOUTH 1170 E
,  "
"9","87","41","1","7G","2503","WILLDEN, RAYMOND","WILDERBUNCH WEAPONS","560 NORTH 600 EAST RICHFIELD","RICHFIELD","UT","84701","RICHFIELD","UT","84701","4352017436","560 NORTH 600 EAST RICHFIELD
,  
(38.77592526700005, -112.07402194499997)"
"9","87","41","1","5L","1299","GATES, KIM DONALD","THE BLUNDERBUSS","349 EAST 100 NORTH","SALINA","UT","84654","SALINA","UT","84654","4352010608","349 EAST 100 NORTH
,  "
"9","87","49","1","7E","2467","BULLOCK CUSTOM LLC","BULLOCK CUSTOM","12663 N ANGELS GATE","HIGHLAND","UT","84003","HIGHLAND","UT","84003","8015203561","12663 N ANGELS GATE
,  "
"9","87","35","7","6","523","858 ENGINEERING INC","NULL","1191 EAST EDENBROOK DR","SANDY","UT","84092","SANDY","UT","84092","8019134000","1191 EAST EDENBROOK DR
,  "
"9","87","35","7","5G","1866","SCORE TACTICAL INC","NULL","2133 SCENIC OAKS COVE","SANDY","UT","84092","SANDY","UT","84092","8016719980","2133 SCENIC OAKS COVE
,  "
"9","87","11","1","5G","1846","KENDALL, JASON D","KENDALL CARTRIDGES AND FIREARMS","1874 N 400 W","SUNSET","UT","84015","SUNSET","UT","84015","3854398032","1874 N 400 W
,  "
"9","87","35","2","6B","34909","HY & MIKES ANNEX INC","HY & MIKES ANNEX","3668 W 3500 SO","WEST VALLEY CITY","UT","84120","WEST VALLEY CITY","UT","84120","8019676969","3668 W 3500 SO
,  "
"9","87","35","1","6A","34894","BRUMITT, RONALD O","BRUMMITS FIREARMS SUP","5966 INHERITANCE CT","TAYLORSVILLE","UT","841230000","TAYLORSVILLE","UT","841230000","8012938659","5966 INHERITANCE CT
,  "
"9","87","49","1","7H","1970","MILLER FIREARMS LLC","NULL","1554 N 200 W","OREM","UT","84057","OREM","UT","84057","8018104486","1554 N 200 W
,  "
"9","87","49","7","5C","1154","MADSEN, JAY D","NULL","987 N 75 E","OREM","UT","84057","OREM","UT","84057","8017356394","987 N 75 E
,  "
"9","87","11","1","5J","84252","ALMAGUER, EDWARD LEE","E & L PERSONALS","267 FRANCIS AVE","LAYTON","UT","840410000","LAYTON","UT","840410000","8015444836","267 FRANCIS AVE
,  "
"9","87","35","2","5K","34885","SOSA, CARLOS R","MR PAWN","1522 S STATE ST","SALT LAKE CITY","UT","841150000","SALT LAKE CITY","UT","841150000","8014871522","1522 S STATE ST
,  "
"9","87","49","6","7","2463","LANEY, JOSEPH F","NULL","882 E 200 N","PROVO","UT","84606","PROVO","UT","84606","8017175733","882 E 200 N
,  "
"9","87","57","1","5G","431","PETERMANS, LLC","NULL","931 WEST 4100 SOUTH","RIVERDALE","UT","84405","RIVERDALE","UT","84405","8012952383","931 WEST 4100 SOUTH
,  "
"9","87","35","2","7K","1710","BIG DOG PAWN & JEWELRY OF MURRAY INC","BIG DOG PAWN","5805 SOUTH STATE ST","MURRAY","UT","84107","MURRAY","UT","84107","8012621010","5805 SOUTH STATE ST
,  "
"9","87","23","1","6B","6333","PIERCE, TERRY RAY","WEAPON SHOP","118 W MAIN ST","EUREKA","UT","846280000","EUREKA","UT","846280000","4354336635","118 W MAIN ST
,  "
"9","87","57","1","7E","2443","JONES PRECISION SPORTS LLC","JONES PRECISION SPORTS","2435 N 3425 W","PLAIN CITY","UT","84404","PLAIN CITY","UT","84404","8016484246","2435 N 3425 W
,  "
"9","87","37","1","7L","2580","PIECHOWSKI ARMS LLC","NULL","2677 N RESERVOIR RD","BLANDING","UT","84511","BLANDING","UT","84511","4359793799","2677 N RESERVOIR RD
,  "
"9","87","1","2","5H","1872","BEAVER SPORT AND PAWN LLC","NULL","91 NORTH MAIN","BEAVER","UT","84713","BEAVER","UT","84713","4354382100","BOX 747
,  "
"9","87","53","6","7J","2620","PEAK PERFORMANCE AMMO LLC","PPA","278W 200S","ENTERPRISE","UT","84725","ENTERPRISE","UT","84725","4404091603","P O BOX 1052
,  "
"9","87","47","1","6","7440","MURRAY, WILLIAM DEZ","MURRAYS SPORTING GOODS","8447 EAST BRUSH CREEK","VERNAL","UT","840780000","VERNAL","UT","840780000","4357890821","8447 EAST BRUSH CREEK
,  "
"9","87","35","2","5","34870","CASH AMERICA INC OF UTAH","CASH AMERICA PAWN OF SALT LAKE CITY #4","7189 WEST 3500 SOUTH","WEST VALLEY CITY","UT","841200000","FORT WORTH","TX","761022599","8012520377","1600 W 7TH ST
,  "
"9","87","49","1","6J","2232","CRW ENTERPRISES LLC","BIG WILL'S GUNS","175 S 120 W","LINDON","UT","84042","LINDON","UT","84042","8014271480","175 S 120 W
,  "
"9","87","21","1","6G","2148","OUTLAW ACTION SPORTS LLC","NULL","552 N 800 W STE #6","CEDAR CITY","UT","84721","CEDAR CITY","UT","84721","4359792054","552 N 800 W STE #6
,  "
"9","87","57","8","6J","2271","SHADOW VALLEY ARMS CO LLC","IMPACT GUNS","2710 SOUTH 1900 WEST","OGDEN","UT","84401","OGDEN","UT","84401","8013932474","2710 SOUTH 1900 WEST
,  "
"9","87","39","1","7K","2612","JORGENSEN, CLARK R","CLARK'S GUNS","567 NORTH 300 WEST","MANTI","UT","84642","MANTI","UT","84642","4353400382","567 NORTH 300 WEST
,  "
"9","87","49","1","7","2517","BLACK LABEL FIREARMS LLC","NULL","1732 COZY LANE","SARATOGA SPRINGS","UT","84045","SARATOGA SPRINGS","UT","84045","8013603537","1732 COZY LANE
,  "
"9","87","35","8","7E","1570","5TH ELEMENT IMPORTS LLC","NULL","9422 HEATHER DOWNS DR","SOUTH JORDAN","UT","84095","SOUTH JORDAN","UT","84095","8012053605","9422 HEATHER DOWNS DR
,  "
"9","87","49","7","7L","1730","AZTEK ARMS INC","AZTEK ARMS INC","1641 W ALVEY DRIVE","MAPLETON","UT","84664","MAPLETON","UT","84664","8014916226","1641 W ALVEY DRIVE
,  "
"9","87","35","1","7B","2426","MEISTER'S, V LLC","NULL","116 EAST 6740 SOUTH","MIDVALE","UT","84047","MIDVALE","UT","84047","8015609994","116 EAST 6740 SOUTH
,  "
"9","87","53","6","7H","1680","BETTS, ROBERT KIRK","ADVANCED ARMORY","1405 PEBBLE CREEK DR","ST GEORGE","UT","84770","ST GEORGE","UT","84770","4352754262","1405 PEBBLE CREEK DR
,  "
"9","87","11","1","5J","34637","SIMONSEN, PHILLIP J","NULL","738 E 900 N","BOUNTIFUL","UT","840100000","BOUNTIFUL","UT","840100000","8012958042","738 E 900 N
,  "
"9","87","49","1","5J","1918","BERGSTROM, BART J","BART'S PROVO ARMORER","1195 WEST 400 NORTH","PROVO","UT","84601","PROVO","UT","84601","8014047264","1195 WEST 400 NORTH
,  "
"9","87","57","1","5E","7217","LINDSEY, DAVID W","LINDSEY GUN WORKS","2626 W 3850 N","FARR WEST","UT","844049784","FARR WEST","UT","844049784","4354521558","2626 W 3850 N
,  "
"9","87","39","1","6","463","HILL, MARY W","2 BARE ARMS & SPORTS","736 E 200 SO","MT PLEASANT","UT","84647","MT PLEASANT","UT","84647","4354623960","736 E 200 SO
,  "
"9","87","35","1","6","34711","WAL-MART STORES, INC","WALMART STORE #2307","11328 S JORDON GATEWAY RD","SOUTH JORDAN","UT","84095","BENTONVILLE","AR","727160500","8015532266","702 SW 8TH ST DEPT 8916
,  "
"9","87","49","7","5J","1882","STRIKER DEFENSE LLC","NULL","18445 JEFFERSON AVE","EAGLE MOUNTAIN","UT","84005","EAGLE MOUNTAIN","UT","84005","4358519161","18445 JEFFERSON AVE
,  "
"9","87","1","1","6","1993","BLINCOE, JOSEPH ERIC","B-N-B INDUSTRIES","438 SOUTH MAIN STREET","MILFORD","UT","84751","MILFORD","UT","84751","4354219485","P O BOX 534
,  "
"9","87","49","1","7M","333","WHITE KNUCKLE MOTORSPORTS INC","NULL","889 NORTH 2000 WEST","SPRINGVILLE","UT","84663","SPRINGVILLE","UT","84663","8014890393","889 NORTH 2000 WEST
,  "
"9","87","35","6","6J","2244","COLONIAL AMMUNITION COMPANY LLC","NULL","557 WEST 9460 SOUTH","SANDY","UT","84070","SANDY","UT","84070","8016945508","557 WEST 9460 SOUTH
,  "
"9","87","35","1","7E","1028","BRADY, HENRY JAMES","BRADY'S GUN REPAIR","517 E 11000 SO","SANDY","UT","840705326","SANDY","UT","840705326","8015774867","517 E 11000 SO
,  "
"9","87","45","1","5C","1160","PEAK FIREARMS LLC","PEAK FIREARMS","40 S MAIN ST","TOOELE","UT","84074","TOOELE","UT","84074","8017962715","40 S MAIN ST
,  "
"9","87","3","1","6","240","WAL-MART STORES, INC","WALMART STORE #3454","1200 S COMMERCE WAY","PERRY","UT","84302","BENTONVILLE","AR","727160500","4357349660","702 SW 8TH ST DEPT 8916
,  "
"9","87","49","7","5H","33624","MARK L LAYTON PRODUCTIONS","NULL","984 S 1000 E","OREM","UT","840976604","OREM","UT","840970000","8012266106","984 S 1000 E
,  "
"9","87","11","1","7L","2638","FOOTHILL VENTURES LLC","B SAFE ARMS & EMERGENCY SOLUTIONS","1140 E 2050 S","BOUNTIFUL","UT","84010","BOUNTIFUL","UT","84010","8016992414","1140 E 2050 S
,  "
"9","87","49","1","7H","2549","WESTERN STORM ENTERPRISES LLC","NULL","7536 N SPARROWHAWK WAY","EAGLE MOUNTAIN","UT","84005","EAGLE MOUNTAIN","UT","84005","8013603808","7536 N SPARROWHAWK WAY
,  "
"9","87","5","7","7B","2410","HAIR TRIGGER LLC","HAIR TRIGGER","491 E 2650 N","NORTH LOGAN","UT","84341","NORTH LOGAN","UT","84341","4352793062","491 E 2650 N
,  "
"9","87","49","1","7","47397","LARSEN, NEWELL J","NULL","991 GROVE CREEK DR","PLEASANT GROVE","UT","840620000","PLEASANT GROVE","UT","840620000","8017853959","991 GROVE CREEK DR
,  "
"9","87","35","7","6E","1900","NAE CONSULTING","NAE","8615 MT MAJESTIC RD","SANDY","UT","84093","SANDY","UT","84093","8019438131","8615 MT MAJESTIC RD
,  "
"9","87","11","1","7G","2527","POULSEN, ALLEN REED","GORILLA ARMS","387 W 2650 N","SUNSET","UT","84015","SUNSET","UT","84015","8013910362","387 W 2650 N
,  "
"9","87","57","7","6K","1996","HUNTINGTON TECHNOLOGIES LLC","WOLVERINE FIREARMS","914 EAST 3450 NORTH","NORTH OGDEN","UT","84414","NORTH OGDEN","UT","84414","4342497580","914 EAST 3450 NORTH
,  "
"9","87","49","1","6J","2228","CODE1088","NULL","292 N BORDEAUX LANE","ALPINE","UT","84004","ALPINE","UT","84004","8018569112","292 N BORDEAUX LANE
,  "
"9","87","3","1","7A","2180","DURANGO OUTFITTERS LLC","NULL","3268 W FOREST ST","BRIGHAM CITY","UT","84302","BRIGHAM CITY","UT","84302","4357404941","3268 W FOREST ST
,  "
"9","87","35","7","5L","838","A & M TOOL AND CUTTER GRINDING LLC","A & M TOOL AND CUTTER GRINDING","7010 S 400 W","MIDVALE","UT","84047","MIDVALE","UT","84047","8015682887","PO BOX 876
,  "
"9","87","57","1","6A","34880","ESKELSEN, KENT A","ARTHURS FIREARMS","4308 S 600 W","RIVERDALE","UT","844050000","RIVERDALE","UT","844050000","8013937252","4308 S 600 W
,  "
"9","87","49","2","7B","2381","DIRTY REED'S PAWN LLC","PROVO PAWN","436 WEST CENTER ST","PROVO","UT","84601","PROVO","UT","84601","8016071881","436 WEST CENTER ST
,  "
"9","87","35","1","7M","1108","CAL STORES COMPANIES INC","C-A-L RANCH STORES","2735 W 7800 S","WEST JORDAN","UT","84088","IDAHO FALLS","ID","83403","8015692368","P O BOX 1866
,  "
"9","87","35","1","5M","1954","GARDNER, NELSON","NEDCO SALES","2979 VALLEY VIEW AVE","HOLLADAY","UT","84117","HOLLADAY","UT","84117","8015997904","2979 VALLEY VIEW AVE
,  "
"9","87","43","1","5","1226","NORTHRUP, CHRISTIAN VON","PROFESSIONAL DIRTBOATERS ASSOC","1088 EAST FOUR SEASONS DRIVE","HENEFER","UT","840330130","HENEFER","UT","840330130","8017105334","P O BOX 130
,  "
"9","87","5","7","7","1589","SUMMIT PRECISION ARMS LLC","SUMMIT PRECISION ARMS","481 NORTH 100 WEST","HYDE PARK","UT","84318","HYDE PARK","UT","84318","4357700910","P O BOX 266
,  "
"9","87","5","7","6J","2197","JDR INDUSTRIES LLC","JDR IND","8532 PARADISE WST DR","PARADISE","UT","84328","PARADISE","UT","84328","4357700774","BOX 281
,  "
"9","87","23","11","7E","2484","BARNES BULLETS LLC","BARNES BULLETS","38 N FRONTAGE RD","MONA","UT","84645","MADISON","NC","270250700","4358561104","PO BOX 700
,  "
"9","87","21","1","7","33289","WAL-MART STORES, INC","WAL-MART SUPERCENTER #1438","1330 SO PROVIDENCE CENTER DR","CEDAR CITY","UT","84720","BENTONVILLE","AR","727126209","4355860172","702 SW 8TH ST DEPT 8013
,  "
"9","87","57","2","7H","1072","12 STREET PAWN & LOAN INC","NULL","525 W 12 STREET","OGDEN","UT","84404","OGDEN","UT","84404","8013937296","525 W 12 STREET
,  "
