"ein","name","ico","street","city","state","zip","group","subsection","affiliation","classification","ruling","deductibility","foundation","activity","organization","status","tax_period","asset_cd","income_cd","filing_req_cd","pf_filing_req_cd","acct_pd","asset_amt","income_amt","revenue_amt","ntee_cd","sort_name"
"10784885","MOAB TRAILS ALLIANCE","KIMBERLY SCHAPPERT","240 E 300 S","MOAB","UT","84532-2622","0","3","3","1000","200310","1","15","0","1","1","201801","2","3","1","0","1","14120","57059","57059","S21",
"10792123","UTAH STATE ASSEMBLY OF AST","AMANDA STULL","PO BOX 986","WEST JORDAN","UT","84084-0986","0","6","3","1000","201407","2","0","0","1","1","201712","0","0","2","0","12","0","0","0","S46",
"10823155","SOUTHEASTERN UTAH ENERGY PRODUCERS ASSOCIATION","JERRY W CARLSON","PO BOX 714","PRICE","UT","84501-0714","0","6","3","2000","200603","2","0","0","1","1","201712","2","3","1","0","12","22707","87530","87530","S40",
"10865479","UNITED STATES BOWLING CONGRESS INC","MARNYE A MADRID","3007 W SOUTHPOINTE RD","SOUTH JORDAN","UT","84095-3213","4348","3","9","1000","200409","1","16","0","1","1","201807","0","0","2","0","7","0","0","0","N70","86588 UTAH STATE USBC"
"10865482","UNITED STATES BOWLING CONGRESS INC","BARBARA C OWEN","705 W 700 N","AMERICAN FORK","UT","84003-1138","4348","3","9","1000","200409","1","16","0","1","1","201807","0","0","2","0","7","0","0","0","N70","80355 CENTRAL UTAH USBC"
"10884533","ETHIOPIAN DEVELOPMENT NETWORK INC","JAMES W GRAFF","3421 N 180 E","PROVO","UT","84604-4711","0","3","3","1000","200712","1","15","0","1","1","201712","0","0","2","0","12","0","0","0","Q33",
"10894819","CREATING POSSIBILITIES FOR KIDS","ROBERT TIMMERMAN","2177 E BENDAMERE CIR","SALT LAKE CTY","UT","84109-1948","0","3","3","1000","200801","1","15","0","1","1","201512","0","0","2","0","12","0","0","0","B90",
"10899159","HOUSE OF PRAYER ASSEMBLY OF GOD",,"829 S 200 W","SALT LAKE CTY","UT","84101-2902","1678","3","9","7000","196408","1","10","1002029","5","1",,"0","0","6","0","12",,,,,
"10908962","INTERNATIONAL SOCIETY DAUGHTERS OF UTAH PIONEERS",,"421 IDAHO AVE","PROVO","UT","84606-5266","6114","3","9","1000","201502","1","16","0","5","1","201705","0","0","2","0","5","0","0","0","A80","UTAH PROVO COMPANY"
"10925001","NURTURE THE CREATIVE MIND","AMIR JACKSON","2501 WALL AVE","OGDEN","UT","84401-1359","0","3","3","1000","201012","1","15","0","1","1","201804","0","0","2","0","4","0","0","0","B92",
"10941022","SPIRITUAL ASSEMBLY OF THE BAHAIS OF COTTONWOOD HEIGHTS","MRS NILOUFAR ABIZADEH","PO BOX 71093","COTTONWD HTS","UT","84171-0093","9508","3","9","7000","199505","1","10","1000000","1","1",,"0","0","6","0","12",,,,,"6710 COTTONWOOD HEIGHTS"
"10941857","WOMENS DEMOCRATIC CLUB","ROBIN HOUGH","PO BOX 91184","SALT LAKE CTY","UT","84109-9184","0","4","3","1000","201612","2","0","0","1","1","201712","0","0","2","0","12","0","0","0","R01",
"10955469","IGLESIA EMANUEL ASAMBLEAS DE DIOS",,"1402 W 820 N","PROVO","UT","84601-0000","1678","3","9","7000","196408","1","10","1002029","5","1",,"0","0","6","0","3",,,,,
"10959600","PLEIN & SIMPLE ART CENTER AND GARDENS","LINDEY CARTER","798 E 1550 N","NORTH OGDEN","UT","84404-4784","0","3","3","1000","201104","1","15","0","1","1","201712","0","0","2","0","12","0","0","0",,
"10961877","UTAH SOCIETY OF MAMMOGRAPHY TECHNOLOGISTS AMERICAN SOCIETY OF",,"14815 S OAK BLUFF PL","DRAPER","UT","84020-5505","0","6","3","2000","201806","2","0","59264205","1","1","201806","1","0","2","0","6","6187","0","0","E03",
"10962201","BLUE KNIGHTS SOCCER CLUB","GUILLERNO MARTIN VILLEGAS","9902 S COUNTRYWOOD DR","SANDY","UT","84092-3752","0","3","3","1000","201202","1","16","0","1","1","201712","4","4","1","0","12","217839","474016","474016","N64",
"10969205","JOGA FUTEBOL CLUBE","CHRIS MADSEN","PO BOX 17118","SALT LAKE CTY","UT","84117-0118","0","3","3","1000","201210","1","16","0","1","1","201605","3","4","1","0","5","27707","153336","150649","N65",
"20509875","GERMAN GUN COLLECTORS ASSOCIATION INC","JAN SPENCER","PO BOX 429","MAYFIELD","UT","84643-0429","0","3","3","2000","200303","1","16","0","5","1","201809","3","3","2","0","9","40666","43716","37899","B036",
"20520553","WORLDWIDE MEDICAL SUPPORT","ANDREW E SCHNEIDER","1243 S 800 E","KAYSVILLE","UT","84037-3090","0","3","3","1000","200103","1","15","0","1","1","201712","0","0","2","0","12","0","0","0","Q193",
"20532420","RISING STAR OUTREACH INC",,"3305 N UNIVERSITY AVE STE 250","PROVO","UT","84604-7423","0","3","3","1000","200203","1","15","0","1","1","201803","6","6","1","0","3","1488999","1284558","1235585","P30",
"20618882","LEHI CITY CHAMBER OF COMMERCE INC","JEANNE MCEWAN","235 E STATE STREET","LEHI","UT","84043-0000","0","6","3","3000","200606","2","0","0","1","1","201712","3","4","1","0","12","98886","155726","155726","S41",
"20630678","TREASURE MOUNTAIN JUNIOR HIGH PARENT TEACHER STUDENT ORGANIZATIO",,"2530 KEARNS BLVD","PARK CITY","UT","84060-7473","0","3","3","1200","201804","1","16","0","1","1","201806","0","0","2","0","6","0","0","0","B94",
"20648697","UTAH CLUB SOCCER ASSOCIATION","ROB HAERTEL","6000 S FASHION BLVD","SALT LAKE CITY","UT","84107-5435","0","3","3","1000","200403","1","16","0","1","1","201806","0","0","2","0","6","0","0","0","N64",
"20648970","HOLY WAY CHRISTIAN MINISTRIES","JIMMIE J WARREN III","2818 JACKSON AVE","OGDEN","UT","84403-0230","0","3","3","1700","200706","1","10","0","1","1",,"0","0","6","0","12",,,,"X20",
"20681642","SAMUEL H SMITH FOUNDATION",,"2854 E OVERLOOK DR","ST GEORGE","UT","84790-6417","0","3","3","1000","200602","1","16","0","1","1","201712","1","1","2","0","12","2632","3575","3575","P05","ROBERT A SMITH"
"20715508","SALT LAKE FIGURE SKATING",,"645 S GUARDSMAN WAY","SALT LAKE CTY","UT","84108-1373","0","3","3","1000","200603","1","16","0","1","1","201806","4","4","1","0","6","227952","183752","183752","N67",
"20726877","UTAH BUSINESS LICENSING ASSOCIATION","SHANNON HARPER","2001 S STATE ST N3-600","SALT LAKE CITY","UT","84190-0001","0","3","3","2000","201209","1","16","0","1","1","201712","0","0","2","0","12","0","0","0","S41",
"20745426","MOUNTAINVILLE ACADEMY","NATE ADAMS","195 S MAIN ST","ALPINE","UT","84004-1630","0","3","3","2100","200612","1","11","0","1","1","201706","8","7","1","0","6","13980997","5051701","5051701","B29",
"20798812","SAFE KIDS UTAH","CHRISTINA FISHER","PO BOX 142106","SALT LAKE CTY","UT","84114-2106","0","3","3","1200","200712","1","15","0","1","1","201712","3","4","1","0","12","66125","109284","109284","M42",
"30355124","WORLD LINK PARTNERS INC","MARLIN HUGH DEARDEN","4351 E PROVO CANYON RD UNIT 2","PROVO","UT","84604-8912","0","3","3","1200","199703","1","15","994560000","1","1","201712","3","3","1","0","12","49404","75562","75562","K30",
"30374427","WE SERVE FOUNDATION INC","JOHN-MICHAEL ZIMMERLE","PO BOX 505","SPANISH FORK","UT","84660-0505","0","3","3","1000","200303","1","15","0","1","1","201712","0","0","2","0","12","0","0","0","O41",
"30399515","HOUSE OF REFUGE GRACE BRETHEREN CHURCH",,"PO BOX 487","TOOELE","UT","84074-0487","0","3","3","7000","200204","1","10","0","1","1",,"0","0","6","0","12",,,,"X20",
"30437778","HEARTS THAT HEAL","DEBORAH BEUS","1894 BELLA VISTA DR","FARMINGTON","UT","84025-3923","0","3","3","1000","200307","1","15","0","1","1","201612","0","0","2","0","12","0","0","0","P80",
"30456046","ALLIANCE FOR UNITY","PAM BAILEY","500 S HUNTSMAN WAY","SALT LAKE CTY","UT","84108-1235","0","3","3","1000","200209","1","15","0","1","1","201712","0","0","2","0","12","0","0","0","T22",
"30471286","PARK CITY HS PARENT TEACHER STUDENT ORGANIZATION","LEZLIE SHERRY","1750 KEARNS BLVD","PARK CITY","UT","84060-7302","0","3","3","1000","200211","1","16","0","1","1","201806","0","0","2","0","6","0","0","0","B94",
"30474492","FRIENDS OF GROVER","JESSICA WOODHOUSE","PO BOX 750133","TORREY","UT","84775-0133","0","3","3","1200","200208","1","15","0","1","1","201712","0","0","2","0","12","0","0","0","A20",
"30489849","STRIKERS SOCCER CLUB","NATALIE LAWES","898 E FENCE POST RD","FRUIT HEIGHTS","UT","84037-6787","0","3","3","1000","200405","1","16","0","1","1","201708","4","4","1","0","8","192614","261053","261053","N64",
"30500272","SPOTTED CORN STANDING SOCIETY","ALBERTA JEAN MASON","2626 N 850 W","PROVO","UT","84604-1275","0","3","3","7000","201601","1","15","0","1","1","201812","0","0","2","0","12","0","0","0","X99",
"30515534","JORDAN VALLEY CHURCH",,"3671 W OLD BINGHAM HWY","WEST JORDAN","UT","84088-5757","8534","3","9","7000","197404","1","10","1000000","1","1",,"0","0","6","0","12",,,,,
"30515905","THE MANKIND PROJECT",,"PO BOX 383","KAYSVILLE","UT","84037-0383","3715","3","9","2000","200103","0","15","0","1","1",,"0","0","1","0","12",,,,,"NYC METRO LTD"
"30529978","GREAT SALT LAKE RESOURCE CONSERVATION AND DEVELOPMENT COUNC","THERESE MEYER","6546 S GUNTHERWOODS LN","COTTONWD HTS","UT","84121-2611","0","3","3","1000","200402","1","15","0","1","1","201712","0","0","2","0","12","0","0","0","C27",
"30541170","HOLODEC ENVIRONMENTAL FOUNDATION","KELLY R PARK","8790 BLUE JAY LN","SALT LAKE CTY","UT","84121-6161","0","3","3","1000","200609","1","4","0","1","1","201712","1","1","0","1","12","1","1",,"C27","U AND I CAN RECYCLE"
"30543136","COMMUNITY EDUCATION PARTNERSHIP OF WEST VALLEY CITY","MARGARET PETERSON","3600 S CONSTITUTION BLVD","WEST VALLEY","UT","84119-3720","0","3","3","2000","200412","1","15","0","1","1","201706","4","5","1","0","6","213295","942945","942945","P30",
"30550164","MARRIOTT SLATERVILLE TENNIS ASSOCIATION","JAMES ITO","1724 W 700 S","OGDEN","UT","84404-4726","0","3","3","2100","200507","1","15","0","1","1","201805","0","0","2","0","5","0","0","0","B60",
"30558166","JIRAHOUSE MINISTRIES INC","SHARON HOOTEN","SADDLEBACK ROAD","PARK CITY","UT","84098-0000","8586","3","9","7000","0","0","15","0","1","1","201712","0","0","2","0","12","0","0","0","X21B",
"30574313","WORLD JOY INC","TIM FARNES","1813 E LATIMER VIEW CT","MILLCREEK","UT","84106-3924","0","3","3","1200","200608","1","15","0","1","1","201712","4","4","1","0","12","215892","295680","284689","Q30",
"30575011","DISCOVERY CHURCH","TIMOTHY LEE HOFF","3389 N 2575 W","FARR WEST","UT","84404-8610","2007","3","9","7000","196905","1","10","1000000","5","1",,"0","0","6","0","12",,,,,
"30596231","BOUNTIFUL VINEYARD CHRISTIAN FELLOWSHIP INC","STEVEN F CRANER","3190 S 4140 W","W VALLEY CITY","UT","84120-2024","0","3","3","7000","200707","1","10","0","1","1",,"0","0","6","0","12",,,,"X21",
"30600827","PTA UTAH CONGRESS","NATALIE BENNION","3435 E CANYON CREST AVE","WASHINGTON","UT","84780-1999","7212","3","9","2000","195712","1","16","35000000","5","1","201806","0","0","2","0","6","0","0","0","B94Z","CORAL CANYON ELEMENTARY PTA"
"30601062","BAHAIS OF SOUTH SALT LAKE","MR GHOBAD ARSIN","383 E CRIMSON CIR APT 21","SALT LAKE CTY","UT","84115-4665","9508","3","9","7000","0","0","10","0","1","1",,"0","0","6","0","12",,,,,"6778 SOUTH SALT LAKE"
"36112076","BOYER FAMILY FOUNDATION","PAUL KELLEY","1110 S CRESTVIEW CIR","SALT LAKE CTY","UT","84108-2070","0","3","3","1000","200606","1","4","0","2","1","201806","6","6","0","1","6","3848597","2087169",,"T22","OSTLER STEVEN B TTEE"
"42521944","AMERICAN POMERANIAN CLUB INC","KELLY D REIMSCHIISSEL","6214 W 10150 N","HIGHLAND","UT","84003-3419","0","4","3","1000","201009","2","0","998000000","1","1","201812","4","4","1","0","12","163949","110096","110096","D60",
"42614877","INTERNATIONAL NEUROPSYCHOLOGICAL",,"2319 S FOOTHILL DR STE 260","SALT LAKE CTY","UT","84109-1400","0","3","3","2000","197706","1","16","162199205","1","1","201712","6","5","1","0","12","1823048","998576","998576",,
"43027864","SOCIETY FOR PEDIATRIC AND PERINATAL EPIDEMIOLOGIC RESEARCH","DR L VAN MARTER JPN BRIGHAM & WMNS","PO BOX 160191","CLEARFIELD","UT","84016-0191","0","3","3","1000","199009","1","15","123000000","1","1","201806","4","4","1","0","6","224397","130144","130144",,
"43424944","EDWARD AND BARBARA URBAN FOUNDATION","GOODWIN PROCTER LLP","120 W SWISS FARM WAY","MIDWAY","UT","84049-6644","0","3","3","1000","199807","1","4","602000000","2","1","201712","6","4","0","1","12","1221035","418319",,"T22Z","BUTTERWORTH GEORGE W III TTEE"
"43486458","HEALING HANDS FOR HAITI FOUNDATION INC","TRENT GODDARD","PO BOX 521800","SALT LAKE CTY","UT","84152-1800","0","3","3","1000","199912","1","15","0","1","1","201612","5","5","1","0","12","567886","701012","701012","Q300",
"43633669","R I T E S INC","LAURA LYNN HENDERSON","2465 N MAIN ST","SUNSET","UT","84015-2450","0","3","3","1000","200212","1","16","0","1","1","201712","4","5","1","0","12","312588","817632","739041","J20",
"43642834","UTAH ASSOCIATION FOR PLAY THERAPY","DAVIDSON MARY TREAS","132 S 200 E","KAMAS","UT","84036-9667","0","6","3","2000","200411","2","0","0","1","1","201712","0","0","2","0","12","0","0","0","S41",
"43646834","WILLOW DITCH COMPANY","FRANK ROUNDY","PO BOX 35","BEAR RIVER CY","UT","84301-0035","0","12","3","1000","200209","2","0","0","1","1","201712","0","0","2","0","12","0","0","0","Y22",
"43658529","PARENTS FOR CHOICE IN EDUCATION INC","JUDI CLARK","PO BOX 3783","OGDEN","UT","84409-1783","0","4","3","3000","200210","2","0","0","1","1",,"3","0","0","0","12",,,,"B112",
"43683765","A CHILDS HOPE FOUNDATION","COMPANY OFFICES","165 N 1330 W STE A1","OREM","UT","84057-5116","0","3","3","1000","200211","1","15","0","1","1","201712","4","4","1","0","12","124781","492706","478969","P31",
"43693364","SUAZO BUSINESS CENTER","GLADYS GONZALEZ","960 W 1700 S","SALT LAKE CTY","UT","84104-2200","0","3","3","1200","200212","1","15","0","1","1","201709","5","4","1","0","9","652704","388892","382848","P842",
"43700324","PARK CITY SCHOOL DISTRICT PTO","PTO PRESIDENT","2270 KEARNS BLVD","PARK CITY","UT","84060-7467","3906","3","9","1000","200211","1","16","0","1","1","201806","0","0","2","0","6","0","0","0","B94","MCPOLIN ELEM SCH PARENT-TEA-STU ORG"
"43712227","TOOELE ATC FOUNDATION","BEN NEISWENDER","88 TOOELE BLVD","TOOELE","UT","84074-2093","0","3","3","1200","200304","1","15","0","2","1","201706","2","2","2","0","6","13500","13500","10737","B11",
"43718247","CIRQUE LODGE FOUNDATION","DOUGLAS D HALLADAY","777 N PALISADES DR","OREM","UT","84097-4341","0","3","3","1000","200304","1","15","0","1","1","201712","5","4","1","0","12","724413","239172","239172","B82",
"43757757","RAY OF HOPE FOUNDATION","CATHERINE H CLARK","2279 N UNIVERSITY PKWY 115","PROVO","UT","84604-1543","0","3","3","1000","200306","1","4","0","2","1","201712","2","1","0","1","12","20005","11",,"T22",
"43771939","PTA UTAH CONGRESS","PTA PRESIDENT/TREASURER","370 W 2000 N","HARRISVILLE","UT","84414-7267","7212","3","9","2000","195712","1","16","35000000","5","1","201806","0","0","2","0","6","0","0","0","B94Z","ORION JR HIGH PTA"
"43778013","SUMMIT ACADEMY INCORPORATED","COREEN SMILEY","1225 E 13200 S","DRAPER","UT","84020-9000","0","3","3","2000","200505","1","11","0","1","1","201806","8","8","1","0","6","22530027","19068462","19068462","B29",
"43795261","SOLID FOUNDATION","LYNETTE TOOMALATAI","11096 S SHILLING AVE APT 1395","SOUTH JORDAN","UT","84095-4274","0","3","3","1000","201810","1","15","0","5","1",,"0","0","2","0","9",,,,"P20",
"43811178","NATIONAL SAD FOUNDATION","KATHLEEN M STAPLES","136 CRESTVIEW DR","PARK CITY","UT","84098-5117","0","3","3","1200","200612","1","15","0","1","1","201712","0","0","2","0","12","0","0","0","F70",
"50523267","PARK CITY SCHOOL DISTRICT PTO","PSCD-PTO PRESIDENT","2700 KEARNS BLVD","PARK CITY","UT","84060-7476","3906","3","6","1000","200211","1","16","0","1","1","201706","1","0","2","0","6","1","0","0","B94",
"50536387","INTERMOUNTAIN WILD HORSE & BURRO ADVISORS INC","JANET TIPTON","4912 HAZEL CIR","ERDA","UT","84074-9094","0","3","3","1000","200305","1","16","0","1","1","201812","0","0","2","0","12","0","0","0","D20",
"50540149","INDIANOLA IRRIGATION CO INC","CHERYL TIBBS","HC 13 BOX 4257","FAIRVIEW","UT","84629-9625","0","12","3","2000","200307","2","0","0","1","1","201812","0","0","2","0","12","0","0","0","Y22",
"50541240","INTERNATIONAL AID SERVING KIDS","ILLENS DORT","1135 N 650 E","OREM","UT","84097-3492","0","3","3","1000","200401","1","15","0","1","1","201712","3","4","1","0","12","75718","160202","160202","P30",
"50541322","SALT LAKE CHINESE CHOIR","FAN KWAN","3387 SUNNYBROOK DR","SALT LAKE CTY","UT","84119-5152","0","3","3","1000","201901","1","16","0","1","1",,"0","0","2","0","12",,,,"A68",
"50546634","FELLOWSHIP BIBLE CHURCH","DONALD PAUL FAY","375 N STATE ST","LINDON","UT","84042-1831","0","3","3","7000","200606","1","10","0","1","1",,"0","0","6","0","12",,,,"X20",
"50566823","K2 THE CHURCH","ERIC R WINTER","5049 S MURRAY BLVD","MURRAY","UT","84123-4667","0","3","3","7000","200312","1","10","0","1","1",,"0","0","6","0","6",,,,"X21",
"50573760","MEXICANO LATINO INSTITUTE OF UTAH INC","YVONNE HOGLE","1558 S 1100 E","SALT LAKE CTY","UT","84105-2438","0","3","3","2100","200307","1","15","0","1","1","201812","0","0","2","0","12","0","0","0","N52",
"50590755","DANCE AND THE CHILD INTERNATIONAL UNITED STATES OF AMERICA CHAPTER","KATHLEEN KINGSLEY TREASURER","511 E 1700 N","MAPLETON","UT","84664-3819","0","3","3","1000","201010","1","16","0","1","1","201712","0","0","2","0","12","0","0","0","A62","DACI USA"
"50607452","MARINE CORPS LEAGUE",,"3045 S MAPLE WAY","W VALLEY CITY","UT","84119-2911","955","4","9","3000","194607","1","0","908279265","5","1","201606","0","0","1","0","12","0","0","0",,"CPL ROBERT M SAWATA"
"61358828","ILLUMINATING ENGINEERING SOCIETY","BRIAN EKSTROM","3041 W 2100 S","SALT LAKE CTY","UT","84119-1209","9246","3","9","2800","199102","0","16","0","1","1",,"0","0","2","0","6",,,,,"SALT LAKE CITY SECTION"
"61638702","VOLUNTARY PROTECTION PROGRAM PARTICIPANTS ASSOCIATION","SCOTT STICE AT MORTON SALT","PO BOX 506","GRANTSVILLE","UT","84029-0506","3439","3","9","1000","199610","1","16","123000000","1","1",,"0","0","1","0","6",,,,,"REGION VIII CHAPTER"
"61650226","JUAB FINE ARTS COUNCIL","CHELOM LEAVITT","PO BOX 400","NEPHI","UT","84648-0400","0","3","3","1200","200302","1","4","0","1","1","201712","2","2","0","3","12","23534","13274",,"A20",
"61665711","UTAH VALLEY HOME BUILDERS FOUNDATION INC","J BRADLEY SIMONS","1443 W 800 N STE 202","OREM","UT","84057-2881","0","3","3","1000","200308","1","17","0","1","1","201712","4","2","2","0","12","477267","23107","23107","B12",
"61666012","MOUNTAIN VIEW BIBLE CHURCH","DAVID KOESTER","PO BOX 464","LAVERKIN","UT","84745-0464","0","3","3","7000","200503","1","10","0","1","1",,"0","0","6","0","12",,,,"X20",
"61680347","BAMBI CHUGG THOMAS HEALING HEARTS FOUNDATION","SHAUNA P THOMAS","5321 S 3100 W","ROY","UT","84067-9411","0","3","3","1000","200408","1","15","0","1","1","201802","0","0","2","0","2","0","0","0","G123",
"61682716","HOLLADAY CHAMBER OF COMMERCE","SAMUEL D LARSEN","PO BOX 17263","HOLLADAY","UT","84117-0263","0","6","3","3000","200412","2","0","0","1","1","201712","0","0","2","0","12","0","0","0","S41",
"61707340","UTAH FRIENDS OF BASSET HOUNDS","JENNIFER KLEINSCHMIDT","1338 S FOOTHILL DR 172","SALT LAKE CITY","UT","84108-2321","0","3","3","4000","200510","1","16","0","1","1","201712","2","4","1","0","12","10472","108561","108561","D20",
"61738835","SIGNING TIME FOUNDATION","RACHEL COLEMAN","870 E 7145 S","MIDVALE","UT","84047-5111","0","3","3","1000","200701","1","15","0","1","1","201712","5","3","1","0","12","632404","94068","94068","O990",
"61750692","DYNAMO FC","BLAINE HALE","478 LUPINE DR","ALPINE","UT","84004-1379","0","3","3","1000","200608","1","16","0","1","1","201712","4","4","1","0","12","375804","466783","466783","O50",
"61760034","GLOBAL VILLAGE GIFTS INC","SARA A KELLER","69 E 100 N","LOGAN","UT","84321-4624","0","3","3","1000","200612","1","16","0","1","1","201801","3","4","1","0","1","91776","142321","59539","P20",
"61766997","PANGUITCH QUILT WALK","ELAINE BALDWIN","PO BOX 75","PANGUITCH","UT","84759-0075","0","3","3","1200","200805","1","15","0","1","1","201708","0","0","2","0","8","0","0","0","A20",
"61807627","OUR TEAMS INC","DARIN ECKTON","1816 W 800 N","MAPLETON","UT","84664-3119","0","3","3","2000","200901","1","15","0","1","1","201712","0","0","2","0","12","0","0","0","O50",
"61811527","SPRINGVILLE SENIOR CITIZENS ORGANIZATION",,"65 E 200 S","SPRINGVILLE","UT","84663-1914","0","3","3","2100","200803","1","15","0","1","1","201806","3","3","1","0","6","85001","86126","85726","P81",
"61818241","SPIRIT OF SKYWEST FUND","MICHAEL J KRAUPP","444 S RIVER RD","SAINT GEORGE","UT","84790-2085","0","3","3","1000","200709","1","15","0","1","1","201712","0","0","2","0","12","0","0","0","M12",
"61840006","NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION","SCOTT E FARROW","1201 N 4000 W","SALT LAKE CTY","UT","84116-1270","3254","5","9","3000","199002","2","0","263000000","1","1","201712","0","0","2","0","12","0","0","0",,"S56 NATCA LOCAL"
"113095726","PLASTICS PIONEERS ASSOCIATION","A L HUMPHRIES","1932 E STALBRIDGE CIR","SANDY","UT","84093-7050","0","3","3","1000","199203","1","15","40000000","1","1","201712","6","5","1","0","12","1178914","614994","133730","U33Z",
"113650005","TODD & JENNIFER CUSICK FOUNDATION","TODD CUSICK","515 SHEFFIELD DR","PROVO","UT","84604-5667","0","3","3","1000","200312","1","4","0","1","1","201712","2","1","0","1","12","11051","1",,"T20",
"113696026","COMMUNITY DEVELOPMENT NETWORK","TIFFANY ZENITH IVINS","577 MILLCREEK WAY","BOUNTIFUL","UT","84010-3920","0","3","3","1000","200403","1","15","0","1","1","201806","0","0","2","0","6","0","0","0","B99",
"113704014","COMMUNITY HOUSING SERVICES","KENNETH PATTERSON","370 E 500 S STE 101","SALT LAKE CTY","UT","84111-3318","7216","3","9","1000","199505","1","15","380000000","1","1","201806","6","4","1","0","6","2098920","235446","235446",,"SPANISH FORK INC"
"113710155","QUICK RELEASE RACING","DAVID S MYERS","1012 E HARVARD AVE","SALT LAKE CTY","UT","84105-1802","0","3","3","1000","200602","1","15","0","2","1","201812","0","0","2","0","12","0","0","0","N800",
"113738734","UTAH STUDENT NURSES ASSOCIATION","MARGARET SWENSON","PO BOX 9166","CEDAR CITY","UT","84720-2498","0","3","3","1000","200805","1","16","0","0","1","201812","0","0","2","0","12","0","0","0",,
"113738847","SYRACUSE ARTS ACADEMY INC","TAMI OLSEN","2893 W 1700 S","SYRACUSE","UT","84075-9838","0","3","3","2000","200801","1","11","0","1","1","201806","8","8","1","0","6","37519474","13898996","13898996","B29",
"113738851","WASATCH PEAK ACADEMY INC","RACHEL HOWE","414 CUTLER DR","N SALT LAKE","UT","84054-2951","0","3","3","2000","200607","1","11","0","1","1","201806","7","6","1","0","6","5526027","2993781","2993781","B29",
"113770248","CHANNING HALL A UTAH NONPROFIT CORPORATION","DEBRA DIDIER","13515 S 150 E","DRAPER","UT","84020-8602","0","3","3","2000","200810","1","11","0","1","1","201806","7","6","1","0","6","9686857","4866458","4861808","B29",
